DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S4;P7510S6;P7510S2A1;P7510S4A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;P7510S7A1;P7510S7;AREA;DPTO;fex_c_2011
1078404;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;26000000;12000000; ; ;1;2;2; ;2;05;05;1080,32408119328
1078404;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1080,32408119328
1078404;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1080,32408119328
1078406;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;741,639917123516
1078406;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;500000; ; ;150000;2;1;2; ;2;05;05;741,639917123516
1078407;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ;98; ; ;1;2;2; ;2;05;05;908,424478817667
1078407;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;908,424478817667
1078408;1;1;1;95;1; ;2;1; ;1300000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1020,97038807514
1078408;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1020,97038807514
1078408;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1020,97038807514
1078410;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;2000000;2;1;2; ;2;05;05;469,052392446422
1078410;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;469,052392446422
1078410;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;469,052392446422
1078410;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;469,052392446422
1078410;1;10;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;100000;2;1;2; ;2;05;05;469,052392446422
1078410;1;12;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;469,052392446422
1078410;1;13;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;469,052392446422
1078411;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1131,34473758096
1078411;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1131,34473758096
1078411;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1131,34473758096
1078411;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1131,34473758096
1078411;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1131,34473758096
1078414;1;1;1;95;1; ;2;1; ;473252; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1103,4817020234
1078414;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;520000; ; ; ;2;2;2;750000;1;05;05;1103,4817020234
1078414;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1103,4817020234
1078415;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;787,418241252805
1078415;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;110000; ; ; ;2;2;2; ;2;05;05;787,418241252805
1078416;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1041,80757100507
1078416;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1041,80757100507
1078417;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;816,885194898204
1078417;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;816,885194898204
1078417;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;816,885194898204
1078417;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;816,885194898204
1078418;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1095,68399286343
1078418;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;65000; ; ; ;2;2;2;750000;1;05;05;1095,68399286343
1078418;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1095,68399286343
1078419;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1178,55651507795
1078419;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1178,55651507795
1078420;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;957,124697305153
1078420;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;300000; ; ; ;2;2;2;250000;1;05;05;957,124697305153
1078420;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;957,124697305153
1078422;1;1;1;95;1; ;1;1; ;47721100;265000;2;1;2; ;2; ; ; ;400000; ; ;1;2;2; ;2;05;05;643,407483238851
1078422;1;2;1;95;1; ;2;1; ;47721100; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;643,407483238851
1078422;2;1;2;95;1; ;2;1; ;477000; ;2;1;2; ;2; ; ; ; ; ;98;2;1;2; ;2;05;05;643,407483238851
1078423;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1103,4817020234
1078423;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1103,4817020234
1078423;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;50000; ; ; ;2;2;2; ;2;05;05;1103,4817020234
1078426;1;1;1;95;1; ;1;2; ; ;100000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;632,093406940715
1078426;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;632,093406940715
1078426;2;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;632,093406940715
1078426;2;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;632,093406940715
1078427;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ; ;2;2;2;800000;1;05;05;1055,82165297666
1078427;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;65000; ; ; ;2;2;2;700000;1;05;05;1055,82165297666
1078427;1;4;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1200000;2;1;2; ;2;05;05;1055,82165297666
1078428;1;1;1;95;1; ;2;1; ;477000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;839,87235100818
1078429;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;981,327732120556
1078429;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;981,327732120556
1078430;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;115000; ; ; ;2;2;2; ;2;05;05;941,403577368744
1078430;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;98; ; ; ;2;2;2;780000;1;05;05;941,403577368744
1078430;1;4;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ;3600000; ; ;1;2;2; ;2;05;05;941,403577368744
1078430;1;5;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;500000; ; ; ;2;2;2; ;2;05;05;941,403577368744
1078431;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;867,735386565742
1078431;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;70000; ; ;3500000;2;1;2;800000;1;05;05;867,735386565742
1078431;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;867,735386565742
1078436;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;469,052392446422
1078436;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;469,052392446422
1078436;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;469,052392446422
1078436;1;7;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;469,052392446422
1078437;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1050,65069415032
1078438;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1095,68399286343
1078438;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;60000; ; ; ;2;2;2; ;2;05;05;1095,68399286343
1078438;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;120000; ; ; ;2;2;2; ;2;05;05;1095,68399286343
1078439;1;1;1;95;1; ;2;1; ;600000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1036,33029974529
1078439;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1036,33029974529
1078439;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1036,33029974529
1078440;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1026,08645106866
1078440;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;150000; ; ; ;2;2;2; ;2;05;05;1026,08645106866
1078440;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1026,08645106866
1078441;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;943,275743719182
1078441;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;200000; ; ; ;2;2;2; ;2;05;05;943,275743719182
1078442;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;521,882603122821
1078442;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;521,882603122821
1078442;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;129000; ; ; ;2;2;2; ;2;05;05;521,882603122821
1078442;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;521,882603122821
1078442;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;521,882603122821
1078442;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;521,882603122821
1078442;1;7;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;521,882603122821
1078442;1;8;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;521,882603122821
1078442;1;9;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;521,882603122821
1078443;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;735,781525513545
1078444;1;1;1;95;1; ;1;2; ; ;500000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;967,778171935807
1078444;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;967,778171935807
1078445;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;806,526799646302
1078445;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;400000;2;1;2; ;2;05;05;806,526799646302
1078446;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ;7000000; ; ;1;2;2; ;2;05;05;839,87235100818
1078447;1;1;1;95;1; ;2;1; ;700000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;908,424478817667
1078447;1;2;1;95;1; ;2;1; ;990000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;908,424478817667
1078448;1;1;1;95;1; ;2;1; ;1266000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1005,24926813873
1078448;1;2;1;95;1; ;2;1; ;2200000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1005,24926813873
1078448;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;300000; ; ; ;2;2;2; ;2;05;05;1005,24926813873
1078448;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1005,24926813873
1078449;1;1;1;95;1; ;1;1; ;700000;100000;2;1;2; ;2; ; ; ; ; ;14400000;2;1;2; ;2;05;05;839,87235100818
1078450;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;840,999583732418
1078450;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;840,999583732418
1078450;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;840,999583732418
1078450;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;840,999583732418
1078450;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;840,999583732418
1078450;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;840,999583732418
1078451;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1078,15252144162
1078451;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1078,15252144162
1078451;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1078,15252144162
1078451;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1078,15252144162
1078452;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1066,01060582047
1078453;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1025,67682511464
1078453;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1025,67682511464
1078453;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;40000; ; ; ;2;2;2; ;2;05;05;1025,67682511464
1078453;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1025,67682511464
1078454;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;991,290081999967
1078454;1;2;1;95;1; ;2;1; ;560000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;991,290081999967
1078454;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;991,290081999967
1078454;1;4;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;108000; ; ; ;2;2;2; ;2;05;05;991,290081999967
1078454;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;991,290081999967
1078455;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1050,65069415032
1078458;1;1;1;95;1; ;2;1; ;496900; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;978,109736071558
1078458;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;978,109736071558
1078458;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;978,109736071558
1078458;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;978,109736071558
1078458;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;978,109736071558
1078459;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;949,837074559977
1078459;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;949,837074559977
1078459;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;949,837074559977
1078459;1;4;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;300000;2;1;2; ;2;05;05;949,837074559977
1078460;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1066,01060582047
1078461;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;3360000;2;1;2; ;2;05;05;936,697140329248
1078461;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;936,697140329248
1078461;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;936,697140329248
1078462;1;1;1;95;1; ;2;1; ;496900; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;741,639917123516
1078462;1;2;1;95;1; ;1;2; ; ;98;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;741,639917123516
1078464;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;482,078345407071
1078464;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;482,078345407071
1078464;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;482,078345407071
1078464;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;482,078345407071
1078465;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;672,839049982102
1078465;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;672,839049982102
1078465;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;672,839049982102
1078466;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;500000;2;1;2; ;2;08;08;624,881021698936
1078466;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;624,881021698936
1078467;1;1;1;95;1; ;2;1; ;490000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;562,475649792343
1078467;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;562,475649792343
1078467;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;562,475649792343
1078468;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;594,987112532224
1078468;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;594,987112532224
1078468;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;594,987112532224
1078469;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;753,742742098518
1078469;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;753,742742098518
1078469;1;3;1;95;1; ;2;2;100000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;753,742742098518
1078469;2;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;753,742742098518
1078469;2;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;753,742742098518
1078470;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;7200000;2;1;2; ;2;08;08;495,08993793101
1078470;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;495,08993793101
1078471;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;483,32983282903
1078471;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;483,32983282903
1078471;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;483,32983282903
1078471;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;483,32983282903
1078471;1;6;1;95;1; ;2;2;800000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;483,32983282903
1078472;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;99;2;1;2; ;2;08;08;436,835721560884
1078474;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;600000;2;1;2; ;2;08;08;668,810470652699
1078474;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;668,810470652699
1078474;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;668,810470652699
1078474;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;668,810470652699
1078475;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;558,353218338038
1078475;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;558,353218338038
1078475;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;558,353218338038
1078475;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;558,353218338038
1078475;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;558,353218338038
1078475;1;7;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;558,353218338038
1078475;1;8;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;558,353218338038
1078476;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;287,252493844577
1078476;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;287,252493844577
1078476;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;287,252493844577
1078476;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;287,252493844577
1078476;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;287,252493844577
1078477;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;352,675256360991
1078477;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;352,675256360991
1078477;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;352,675256360991
1078478;1;1;1;95;1; ;2;1; ;2000000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;563,651457082718
1078478;1;2;1;95;1; ;2;1; ;1000000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;563,651457082718
1078478;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;563,651457082718
1078478;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;563,651457082718
1078479;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;577,227505214104
1078479;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;577,227505214104
1078479;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;577,227505214104
1078480;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;402,755377854201
1078480;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;402,755377854201
1078480;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;402,755377854201
1078480;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;402,755377854201
1078480;1;7;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;08;402,755377854201
