DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
1075536;1;5;1;70;52;12;40;1; ;2;3;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;130000;2;81;81;36;1;1;3611;52;163,037758454734
1075537;1;4;1;70;52;4;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;05; ; ;1;1; ;52;169,030049753867
1075541;1;1;1;70;52;8;48;4; ;2;8;3; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;52;146,15778028915
1075542;1;1;1;70;52;20;40;4; ;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;43;50;1;2;5012;52;221,261095244436
1075545;1;3;1;70;52;16;48;1; ;2;16;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;52;148,493610144687
1075550;1;4;1;70;52;24;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;52;187,686071756153
1075557;1;2;1;70;52;8;40;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;05; ; ;1;1; ;52;154,111048267871
1075559;1;1;1;70;52;12;48;1; ;2;6;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;1;7492;52;165,276399073636
1075559;1;2;1;70;52;12;40;1; ;2;3;1; ;4;6; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;45;45;52;1;1;5241;52;165,276399073636
1075561;1;3;1;70;52;24;40;1; ;2;2;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;02;13;80;1;2;8060;52;157,489461391043
1075562;1;4;1;70;52;12;40;1; ;2;12;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;52;117,402698362989
1075564;1;1;1;70;52;3;40;1; ;2;3;1; ;5;6; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;97;58;52;1;1;5211;52;207,01917532533
1075567;1;2;1;70;52;4;70;2; ;2;8;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;45;52;1;1;5237;52;143,383823947859
1075569;1;2;1;70;52;8;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;81;81;36;1;1;3611;52;151,337646028257
1075569;1;3;1;70;52;26;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;86; ; ;1;2; ;52;151,337646028257
1075570;1;2;1;70;52;4;24;1; ;2;8;1; ;5;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;93;1;1;9303;52;190,117849629846
1075575;1;2;1;70;52;21;48;1; ;2;156;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;83;28;1;2;2811;52;146,898519546953
1075576;1;1;1;70;52;156;40;1; ;2;98;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;98;60;1;2;6042;52;121,514780635742
1075576;1;5;1;70;52;2;50;1; ;2;4;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;280000;2;95;62;01;1;1;0121;52;121,514780635742
1075576;1;7;1;70;52;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;52;121,514780635742
1075576;1;8;1;70;52;2;40;1; ;2;156;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;54;95;1;1;9500;52;121,514780635742
1075576;1;9;1;70;52;2;40;1; ;2;17;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;57;93;1;1;9302;52;121,514780635742
1075580;1;5;1;70;52;4;50;1; ;2;4;1; ;7;3; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;84;45;51;1;1;5127;52;119,134071436645
1075580;1;6;1;70;52;26;24;1; ;2;39;1; ;7;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8043;52;119,134071436645
1075586;1;1;1;70;52;8;48;1; ;2;8;1; ;4;1; ; ; ; ; ;1; ; ; ; ; ;2; ;2;45;45;22;1;1;2220;52;160,399700208256
1075589;1;3;1;70;52;52;48;1; ;2;104;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;33;85;1;2;8512;52;161,881178723862
1075590;1;1;1;70;52;8;48;1; ;2;78;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;52;139,869128348765
1075594;1;4;1;70;52;4;40;1; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;55;54;95;1;1;9500;52;129,997193851469
1075603;1;1;1;70;52;4;48;1; ;2;3;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;1;496000;2;59;59;85;1;1;8511;52;143,6860523388
1075603;1;2;1;70;52;4;24;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;84;84;50;1;1;5020;52;143,6860523388
1075613;1;3;1;70;52;5;48;1; ;2;5;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5244;52;121,372712055548
1075616;1;1;1;70;52;12;48;1; ;2;12;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8511;52;122,089743699095
1075618;1;1;1;70;52;12;48;1; ;2;12;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;55;1;1;5511;52;169,531833930534
1075622;1;1;1;70;52;1;48;1; ;2;1;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;95;95;45;1;1;4521;52;154,48590144382
1075623;1;3;1;70;52;8;48;1; ;2;8;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;19;73;1;1;7310;52;113,864679530748
1075623;2;1;2;70;52;2;48;4; ;2;2;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;85;85;40;1;1;4010;52;113,864679530748
1075631;1;1;1;70;52;24;72;1; ;2;24;1; ;9;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;58;58;85;1;2;8511;52;172,305790271825
1075633;1;1;1;70;52;25;72;1; ;2;25;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;97;97;60;1;2;6041;52;184,171376157059
1075643;1;1;1;70;52;8;48;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5262;52;150,294678379513
1075643;1;2;1;70;52;20;48;1; ;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;83;61;01;1;2;0140;52;150,294678379513
1075647;1;1;1;70;52;8;48;4; ;2;8;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;80;80;19;1;1;1921;52;160,359750131599
1075647;1;2;1;70;52;24;25;1; ;2;120;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;52;160,359750131599
1075651;1;2;1;70;52;8;48;1; ;2;16;4; ;9;3; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;21;13;85;1;1;8532;52;115,755273932364
1075651;1;3;1;70;52;52;48;1; ;2;52;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;32;32;45;1;2;4530;52;115,755273932364
1075657;1;3;1;70;52;4;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5237;52;139,804916556174
1075657;1;4;1;70;52;10;48;1; ;2;10;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;55;74;1;1;7493;52;139,804916556174
1075658;1;6;1;70;52;28;48;1; ;2;28;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;99;51;1;2;5155;52;139,295273488767
1075662;1;2;1;70;52;16;48;1; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;2;9500;52;190,762256488385
1075666;1;2;1;70;52;18;48;1; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;125000;2;59;59;95;1;2;9500;52;210,061580466286
1075686;1;1;1;70;52;26;40;1; ;2;30;1; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;15;59;80;1;2;8050;52;161,004156990137
1075689;1;2;1;70;52;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;52;139,128389090962
1075691;1;4;1;70;52;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;52;157,625743866965
1075697;1;4;1;70;52;8;40;3; ;2;52;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;1;5234;52;169,18871698015
1075700;1;3;1;70;52;21;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;52;141,766447337439
1075717;1;3;1;70;52;26;24;1; ;2;26;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;38;64;1;2;6421;52;185,214343805803
1075718;2;1;2;70;52;1;54;4; ;2;1;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;95;95;45;1;1;4521;52;187,549789280232
1075718;2;2;2;70;52;26;40;3; ;2;26;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;52;187,549789280232
1075727;1;1;1;70;52;16;48;1; ;2;16;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;95;45;1;2;4521;52;124,727801945572
1075731;1;1;1;70;52;18;56;1; ;2;18;5; ;4;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;02;02;45;1;2;4530;52;130,16154844435
1075731;1;2;1;70;52;54;40;4; ;2;108;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;75;1;2;7512;52;130,16154844435
1075735;1;1;1;70;52;2;50;1; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;98;98;60;1;1;6031;52;186,94533249835
1075737;1;1;1;70;52;54;48;1; ;2;54;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;52;131,779962275231
1075740;1;2;1;70;52;6;48;3; ;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;74;1;1;7493;52;190,460028097444
1075765;1;1;1;70;54;12;48;1; ;2;20;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5262;54;358,210670398849
1075768;1;2;1;70;54;12;60;4; ;2;15;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;54;369,626306503039
1075771;1;2;1;70;54;10;45;4; ;2;48;3; ;1;1; ; ;1; ; ; ; ; ;1; ;ESTA AFILIADA AL FONDO DE PENSIONES PROSPERAR;2; ;2;05;54;95;1;1;9500;54;366,566028918561
1075774;1;3;1;70;54;5;45;1; ;2;52;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;1;5211;54;297,881413723865
1075779;1;1;1;70;54;10;60;5; ;2;10;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;54;403,47845315083
1075780;1;1;1;70;54;12;40;1; ;2;15;1; ;9;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;55;55;80;1;1;8043;54;319,278181790836
1075781;1;2;1;70;54;4;48;1; ;2;16;1; ;6;6; ; ; ; ;1; ; ; ; ; ; ;2; ;2;32;32;45;1;1;4521;54;198,571579503431
1075784;1;2;1;70;54;12;50;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;54;390,65264403562
1075789;1;1;1;70;54;2;48;1; ;2;260;4; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;32;32;85;1;1;8532;54;328,046042061357
1075793;1;3;1;70;54;2;55;1; ;2;14;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;54;326,868445216407
1075810;1;2;1;70;54;4;40;1; ;2;10;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;80;19;1;1;1929;54;426,895285593545
1075815;1;3;1;70;54;24;48;1; ;2;24;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;08;08;72;1;2;7220;54;399,378433089722
1075841;1;4;1;70;54;9;50;1; ;2;12;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;54;577,751117688613
1075851;1;1;1;70;54;1;50;1; ;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;85;1;1;8512;54;354,38529772023
1075852;1;2;1;70;54;8;50;1; ;2;5;4; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;12;74;1;1;7411;54;354,38529772023
1075856;1;6;1;70;54;4;50;1; ;2;12;1; ;3;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8513;54;198,571579503431
1075859;1;1;1;70;54;8;50;4; ;2;12;4; ;1;4; ; ; ; ;1; ; ; ; ; ; ;2; ;2;45;45;52;1;1;5262;54;397,400439930397
1075866;1;1;1;70;54;8;48;4; ;2;12;4; ;9;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;02;02;45;1;1;4530;54;396,730657256053
1075876;1;3;1;70;54;10;48;1; ;2;12;2; ;9;1; ; ; ; ; ; ; ; ;1; ;YA ES PENSIONADO;2; ;2;39;39;11;1;1;1110;54;491,865537639955
1075884;1;2;1;70;54;52;24;1; ;2;50;4; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;80;1;2;8043;54;354,38529772023
1075884;1;3;1;70;54;52;48;1; ;2;36;1; ;3;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;51;1;2;5125;54;354,38529772023
1075886;1;6;1;70;54;8;48;1; ;2;8;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;60;30;24;1;1;2412;54;436,290857321991
1075887;1;3;1;70;54;4;40;1; ;2;104;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;13;80;1;1;8043;54;551,41186202974
1075896;1;2;1;70;54;4;24;1; ;2;5;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;54;368,388601353497
1075898;1;1;1;70;54;8;48;1; ;2;9;1; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;71;10;1;1;1010;54;465,827774201558
1075903;1;2;1;70;54;1;24;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;54;214,410442720759
1075903;1;5;1;70;54;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;54;214,410442720759
1075906;1;3;1;70;54;6;30;4; ;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;45;1;1;4552;54;551,41186202974
1075907;1;2;1;70;54;1;48;1; ;2;1;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;97;22;1;1;2220;54;344,18940968458
1075915;1;2;1;70;54;8;48;5; ;2;16;5; ;3;6; ; ; ; ; ;1; ; ; ; ; ;2; ;2;41;41;15;1;1;1543;54;718,661594995102
1075918;1;3;1;70;54;2;48;1; ;2;2;3; ;1;9;CON EL SISBEN; ; ; ; ; ; ; ; ;1; ;1;250000;2;45;54;95;1;1;9500;54;449,409168573798
1075921;1;2;1;70;54;48;48;1; ;2;48;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;30;21;75;1;2;7512;54;319,278181790836
1075925;1;2;1;70;54;12;40;1; ;2;96;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;30;30;51;1;1;5119;54;379,434379982295
1075926;1;2;1;70;54;12;45;4; ;2;12;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;45;55;1;1;5522;54;488,805260055477
1075930;1;1;1;70;54;99;40;1; ;2;48;4; ;1;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;37;37;93;1;2;9309;54;515,14451571435
1075933;1;4;1;70;54;4;30;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;54;461,845023052092
1075946;1;2;1;70;54;36;48;1; ;2;192;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;37;19;1;2;1921;54;551,41186202974
1076392;1;1;1;70;66;4;48;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;99;99;50;1;1;5020;66;311,980053213751
1076399;1;1;1;70;66;8;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;66;261,387249342766
1076406;1;5;1;70;66;28;48;1; ;2;28;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;34;1;2;3420;66;264,900710447874
1076409;1;2;1;70;66;3;48;1; ;2;3;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;95;95;45;1;1;4521;66;301,126604209442
1076412;1;2;1;70;66;10;48;1; ;2;10;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;79;18;1;1;1810;66;292,965814345052
1076414;1;3;1;70;66;16;48;1; ;2;16;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;2;7522;66;292,86807721792
1076415;1;2;1;70;66;104;24;1; ;2;104;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;57;93;1;2;9302;66;278,386903822387
1076429;1;1;1;70;66;16;48;1; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;60;95;45;1;2;4521;66;294,559146681385
1076430;1;2;1;70;66;5;48;3; ;2;5;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;79;18;1;1;1810;66;199,95535322756
1076432;1;1;1;70;66;16;48;4; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;85;1;2;8532;66;245,312743610898
1076432;1;2;1;70;66;40;48;1; ;2;40;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5530;66;245,312743610898
1076434;1;1;1;70;66;2;48;1; ;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;496900;2;58;55;60;1;1;6021;66;283,920013339805
1076434;1;3;1;70;66;8;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;60;1;1;6021;66;283,920013339805
1076436;1;1;1;70;66;10;48;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;52;1;1;5262;66;272,240698347075
1076440;1;4;1;70;66;106;48;1; ;2;260;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;89;89;26;1;2;2610;66;438,417232771431
1076443;1;1;1;70;66;156;48;3; ;2;156;3; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;66;136,917015341704
1076447;1;1;1;70;66;24;48;1; ;2;24;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;36;1;2;3611;66;273,736293556277
1076449;1;3;1;70;66;2;24;1; ;2;104;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;52;1;1;5233;66;275,083660614122
1076450;1;3;1;70;66;12;48;1; ;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;43;43;51;1;1;5135;66;238,857766852554
1076453;1;5;1;70;66;4;48;1; ;2;4;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;79;79;18;1;1;1810;66;287,802048539577
1076456;1;2;1;70;66;12;48;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;66;203,362363843534
1076458;1;2;1;70;66;12;48;1; ;2;52;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;53;53;55;1;1;5529;66;236,74119757217
1076467;1;2;1;70;66;8;48;1; ;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;60;1;1;6021;66;299,688879297178
1076478;1;1;1;70;66;8;60;4; ;2;52;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;66;320,699827403836
1076512;1;2;1;70;66;12;48;1; ;2;12;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;1;1551;66;221,343220958942
1076517;1;4;1;70;66;12;48;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5521;66;281,077051072757
1076518;1;2;1;70;66;2;48;1; ;2;6;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;1;7411;66;288,161911904354
1076519;1;1;1;70;66;28;24;1; ;2;52;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;66;293,479739501696
1076519;1;5;1;70;66;4;40;1; ;2;4;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;97;45;52;1;1;5235;66;293,479739501696
1076522;1;1;1;70;66;2;48;1; ;2;2;1; ;3;1; ; ; ; ; ; ; ;1; ; ; ;1;450000;2;85;85;50;1;1;5040;66;252,913440431168
1076525;1;1;1;70;66;28;40;1; ;2;28;1; ;4;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;66;273,736293556277
1076527;1;2;1;70;66;8;48;1; ;2;8;1; ;9;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;45;45;15;1;1;1581;66;261,484986469897
1076536;1;3;1;70;66;8;40;1; ;2;8;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5211;66;276,793571486053
1076536;1;5;1;70;66;3;48;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;58;87;28;1;1;2811;66;276,793571486053
1076537;1;2;1;70;66;8;48;1; ;2;8;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;66;282,572646281959
1076537;1;4;1;70;66;1;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;66;282,572646281959
1076539;1;2;1;70;66;10;40;1; ;2;10;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;66;256,52970268664
1076542;1;1;1;70;66;24;40;2; ;2;24;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;99;90;1;2;9000;66;273,736293556277
1076548;1;2;1;70;66;104;40;2; ;2;12;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;52;1;2;5237;66;294,559146681385
1076550;1;4;1;70;66;5;48;1; ;2;5;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;66;202,328982090243
1076551;1;2;1;70;66;24;40;1; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;66;310,27014234182
1076559;1;2;1;70;66;2;30;2; ;2;2;1; ;4;5; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;13;13;80;1;1;8043;66;291,255903473121
1076561;1;2;1;70;66;12;40;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;45;1;1;4552;66;150,842794267568
1076565;1;4;1;70;66;5;40;1; ;2;5;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;1;496900;2;32;45;52;1;1;5211;66;308,812030388889
1076566;1;1;1;70;66;52;40;1; ;2;52;8; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;62;01;1;2;0117;66;339,826547042248
1076566;1;6;1;70;66;8;24;1; ;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5261;66;339,826547042248
1076566;1;7;1;70;66;12;40;1; ;2;12;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;66;339,826547042248
1076569;1;1;1;70;66;24;24;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;66;296,269057553316
1076569;1;2;1;70;66;8;40;1; ;2;8;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;66;296,269057553316
1076578;1;1;1;70;66;26;48;1; ;2;26;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;66;229,100363145003
1076582;1;2;1;70;66;8;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;66;294,559146681385
1076587;1;4;1;70;66;52;60;1; ;2;52;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;2;1589;66;219,172062888448
1076589;1;2;1;70;66;8;48;1; ;2;8;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;34;85;1;1;8511;66;249,498486070471
1076611;1;1;1;70;66;8;60;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ;1; ;LA PENSION;2; ;2;77;77;15;1;1;1551;66;251,668200725707
1076617;1;2;1;70;66;4;48;1; ;2;26;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8511;66;294,307151122319
1076622;1;1;1;70;66;52;60;1; ;2;52;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;58;58;80;1;2;8043;66;358,938523038078
1076625;1;1;1;70;66;8;60;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;73;36;1;1;3611;66;278,386903822387
1076626;1;1;1;70;66;32;48;1; ;2;32;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;85;64;1;2;6424;66;303,395499407068
1076628;1;1;1;70;66;4;60;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;66;242,444726480681
1076628;1;2;1;70;66;4;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;66;242,444726480681
1076628;1;6;1;70;66;26;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;66;242,444726480681
1076632;1;3;1;70;66;4;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;39000;2;37;37;52;1;1;5211;66;258,239613558571
1076633;1;2;1;70;66;30;48;1; ;2;52;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;75;1;2;7512;66;235,706849561532
