DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S4;P7510S6;P7510S2A1;P7510S4A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;P7510S7A1;P7510S7;DPTO;AREA;fex_c_2011
1093479;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2;200000; ; ; ; ;180000;2;1;1; ;2;66;66;306,882939391659
1093479;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;306,882939391659
1093479;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;306,882939391659
1093479;1;7;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;306,882939391659
1093479;1;8;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;306,882939391659
1093479;1;9;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;306,882939391659
1093479;1;10;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;306,882939391659
1093479;1;11;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;306,882939391659
1093479;1;12;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;306,882939391659
1093480;1;1;1;95;1; ;2;1; ;49660; ;2;1;2; ;2;4000000; ; ; ; ; ;2;2;1; ;2;66;66;272,235634323843
1093480;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2;360000; ; ; ; ; ;2;2;1; ;2;66;66;272,235634323843
1093481;1;1;1;95;1; ;1;1; ;1300000;700000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;261,946233668461
1093481;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;261,946233668461
1093482;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;279,635567495754
1093482;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;279,635567495754
1093482;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;279,635567495754
1093483;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;292,965814345052
1093483;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;292,965814345052
1093483;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;292,965814345052
1093483;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;292,965814345052
1093484;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;276,886244589953
1093484;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1000000;2;1;2; ;2;66;66;276,886244589953
1093485;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;398,677877904754
1093485;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1500000;2;1;2; ;2;66;66;398,677877904754
1093485;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;398,677877904754
1093485;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;398,677877904754
1093486;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;319,199168171402
1093486;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;200000;2;1;2; ;2;66;66;319,199168171402
1093487;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;413,777211281413
1093487;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;413,777211281413
1093487;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;413,777211281413
1093487;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;413,777211281413
1093487;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;413,777211281413
1093488;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;254,722054687578
1093488;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;254,722054687578
1093488;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;254,722054687578
1093489;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;330,995258339797
1093489;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;330,995258339797
1093489;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;330,995258339797
1093489;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;330,995258339797
1093490;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;3600000;2;1;2; ;2;66;66;358,938523038078
1093490;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;358,938523038078
1093490;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;358,938523038078
1093491;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;358,938523038078
1093491;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;358,938523038078
1093491;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;358,938523038078
1093492;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;270,187085069525
1093492;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;270,187085069525
1093492;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;270,187085069525
1093492;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;270,187085069525
1093492;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;270,187085069525
1093492;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;270,187085069525
1093493;1;1;1;95;1; ;1;2; ; ;200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;360,648433910009
1093493;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;360,648433910009
1093493;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;360,648433910009
1093493;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;360,648433910009
1093494;1;1;1;95;1; ;1;2; ; ;200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;319,199168171402
1093494;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;319,199168171402
1093495;1;1;1;95;1; ;2;1; ;950000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;270,279758173424
1093495;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;270,279758173424
1093495;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;270,279758173424
1093495;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;270,279758173424
1093497;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;319,836169560993
1093497;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2;3600000; ; ; ; ; ;2;2;1; ;2;66;66;319,836169560993
1093497;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;319,836169560993
1093497;2;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;319,836169560993
1093498;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;319,199168171402
1093498;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1200000;2;1;2; ;2;66;66;319,199168171402
1093499;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;322,251382077947
1093499;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;322,251382077947
1093499;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;322,251382077947
1093499;1;4;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;200000;2;1;2; ;2;66;66;322,251382077947
1093500;1;1;1;95;1; ;1;2; ; ;350000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;358,938523038078
1093500;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;6000000;2;1;2; ;2;66;66;358,938523038078
1093500;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;358,938523038078
1093501;1;1;1;95;1; ;1;2; ; ;350000;2;1;2; ;2;2000000; ; ; ; ; ;2;2;1; ;2;66;66;338,423624936945
1093501;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2;3000000; ; ; ; ; ;2;2;1; ;2;66;66;338,423624936945
1093501;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;2;100000; ; ; ; ; ;2;2;1; ;2;66;66;338,423624936945
1093501;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;338,423624936945
1093503;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;238,64754895571
1093504;1;1;1;95;1; ;1;2; ; ;600000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;275,083660614122
1093504;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;275,083660614122
1093504;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;275,083660614122
1093506;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;308,518453807667
1093506;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;308,518453807667
1093506;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;308,518453807667
1093506;2;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;308,518453807667
1093506;3;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;308,518453807667
1093507;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;3000000;2;1;2; ;2;66;66;258,239613558571
1093507;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;258,239613558571
1093507;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;258,239613558571
1093509;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;2500000;2;1;2; ;2;66;66;217,824695830602
1093511;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;273,736293556277
1093511;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;273,736293556277
1093512;1;1;1;95;1; ;2;1; ;745350; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;304,429847417706
1093512;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;304,429847417706
1093512;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ; ;2;2;2;300000;1;66;66;304,429847417706
1093512;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;304,429847417706
1093513;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;220,300527418244
1093513;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;220,300527418244
1093514;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;336,008412419992
1093514;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;336,008412419992
1093514;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;336,008412419992
1093514;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;336,008412419992
1093515;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;294,675725216983
1093515;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;294,675725216983
1093515;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;294,675725216983
1093515;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;294,675725216983
1093515;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;294,675725216983
1093516;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;311,882316086619
1093516;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;311,882316086619
1093516;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;311,882316086619
1093516;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;311,882316086619
1093516;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;311,882316086619
1093517;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;315,895924963138
1093517;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;4800000;2;1;2; ;2;66;66;315,895924963138
1093517;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;315,895924963138
1093518;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;66;233,996938689601
1093534;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;840000;2;1;2; ;2;66; ;575,26554417884
1093534;1;2;1;95;2; ; ; ; ; ; ; ;1;1; ;2; ; ; ; ;162000;1200000;2;1;2; ;2;66; ;575,26554417884
1093535;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;373,952476395572
1093535;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;373,952476395572
1093536;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1200000;2;1;2; ;2;66; ;796,775985189893
1093537;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;885,828228806609
1093537;1;2;1;95;2; ; ; ; ; ; ; ;1;1; ;2; ; ; ; ;250000; ;2;2;2; ;2;66; ;885,828228806609
1093537;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;885,828228806609
1093538;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;454,199195173745
1093538;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;454,199195173745
1093538;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;454,199195173745
1093539;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;6000000;2;1;2; ;2;66; ;458,301814667045
1093539;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1200000;2;1;2; ;2;66; ;458,301814667045
1093540;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;367,163242929043
1093540;1;2;1;95;2; ; ; ; ; ; ; ;1;1; ;2; ; ; ; ;570000; ;2;2;2; ;2;66; ;367,163242929043
1093540;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;367,163242929043
1093540;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;367,163242929043
1093540;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;367,163242929043
1093541;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;877,022703968066
1093541;1;2;1;95;2; ; ; ; ; ; ; ;1;1; ;2; ; ; ; ;600000; ;2;2;2; ;2;66; ;877,022703968066
1093544;1;1;1;95;1; ;1;2; ; ;2000000;2;1;2; ;2; ; ; ;200000; ; ;1;2;2; ;2;66; ;610,739197303648
1093544;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;610,739197303648
1093544;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;610,739197303648
1093544;1;4;1;95;2; ; ; ; ; ; ; ;1;1; ;2; ; ; ; ;700000; ;2;2;2; ;2;66; ;610,739197303648
1093546;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;365,137114460343
1093546;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;365,137114460343
1093546;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;365,137114460343
1093546;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;365,137114460343
1093547;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093547;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093548;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;3840000;2;1;2; ;2;66; ;530,189959206334
1093549;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;656,779084410225
1093549;1;2;1;95;2; ; ; ; ; ; ; ;1;1; ;2; ; ; ; ;960000; ;2;2;2; ;2;66; ;656,779084410225
1093549;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;656,779084410225
1093549;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;656,779084410225
1093549;1;6;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;2400000;2;1;2; ;2;66; ;656,779084410225
1093549;1;7;1;95;1; ;2;1; ;496000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;656,779084410225
1093550;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;907,12452836269
1093550;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;907,12452836269
1093554;1;1;1;95;2; ; ; ; ; ; ; ;1;1; ;2; ; ; ; ;900000;1800000;2;1;2; ;2;66; ;805,581510028437
1093554;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;805,581510028437
1093555;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ; ;2;2;2;450000;1;66; ;640,538502379131
1093555;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;640,538502379131
1093556;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;688,389685739138
1093556;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;688,389685739138
1093556;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;688,389685739138
1093556;1;4;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1200000;2;1;2; ;2;66; ;688,389685739138
1093556;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;688,389685739138
1093558;1;1;1;95;1; ;2;1; ;496000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;711,116981917619
1093558;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;711,116981917619
1093558;1;3;1;95;2; ; ; ; ; ; ; ;1;1; ;2; ; ; ;100000;3000000; ;1;2;2; ;2;66; ;711,116981917619
1093558;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;711,116981917619
1093559;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;955,22355038887
1093559;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;955,22355038887
1093560;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;538,548533445217
1093560;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;538,548533445217
1093560;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;538,548533445217
1093561;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ;2400000; ;1200000;1;1;2; ;2;66; ;655,209743637871
1093607;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;655,209743637871
1093608;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093608;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;4400000;2;1;2; ;2;66; ;316,089964070124
1093609;1;1;1;95;2; ; ; ; ; ; ; ;1;1; ;2; ; ; ; ;500000;1200000;2;1;2; ;2;66; ;1056,81077927641
1093609;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;1056,81077927641
1093609;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;1056,81077927641
1093609;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;1056,81077927641
1093612;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ;2000000; ; ;1;2;2; ;2;66; ;655,209743637871
1093613;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;373,952476395572
1093613;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;373,952476395572
1093614;1;1;1;95;2; ; ; ; ; ; ; ;1;1; ;2; ; ; ; ;880000;1800000;2;1;2; ;2;66; ;1258,05989261772
1093614;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;960000;2;1;2; ;2;66; ;1258,05989261772
1093615;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1200000;2;1;2; ;2;66; ;316,089964070124
1093615;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093616;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1200000;2;1;2; ;2;66; ;490,896462018698
1093616;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;490,896462018698
1093618;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;1003,32257241505
1093618;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;1003,32257241505
1093619;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;688,637524405311
1093619;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;688,637524405311
1093620;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
1093620;1;2;1;95;1; ;2;1; ;496000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ;316,089964070124
