DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,CLASE,P5070,DPTO,ORDEN,fex_c_2011
668662,1,4,3,2,1,2,1,5,1,,,10000000,30000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,5,13,1,292.379.544.626.934
668668,1,3,1,6,,2,6,5,4,,,,40000,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,2,2,2,2,2,,,,1,2,5,13,1,412.450.157.612.785
668671,1,2,1,6,,2,1,5,4,,,,40000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,,2,1,2,4,13,1,371.447.725.880.994
668673,1,3,2,2,1,2,1,1,4,,,,30000,,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,,2,1,2,5,13,1,297.718.610.828.706
668676,1,3,1,2,1,4,6,4,3,,,,,36000,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,,2,1,2,1,13,1,227.319.160.840.846
668688,1,3,2,4,1,4,6,5,1,,,5000000,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,13,1,31.647.229.269.757
668691,1,3,2,4,1,4,6,5,1,,,5000000,20000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,5,13,1,306.676.357.154.137
668693,1,3,2,2,1,4,6,5,6,PARTE DEL TRABAJO,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,,,,1,2,5,13,1,360.433.421.876.508
668696,1,3,2,2,1,1,1,3,1,,,99,200000,,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,2,1,1,1,3,2,1,2,1,13,1,141.670.135.002.634
668697,1,2,1,2,1,1,1,3,3,,,,,150000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,4,1,1,2,1,1,1,3,2,1,2,1,13,1,153.670.924.768.784
668699,1,3,1,2,1,1,1,3,3,,,,,200000,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2,1,4,1,1,2,1,1,1,3,2,1,2,1,13,1,200.400.369.346.846
668701,1,3,2,2,1,1,1,3,3,,,,,200000,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,2,1,1,1,3,2,1,2,1,13,1,203.218.963.640.446
668703,1,3,2,2,1,1,1,3,3,,,,,120000,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,3,2,1,2,1,13,1,17.844.663.580.502
668742,1,2,2,6,,4,6,5,4,,,,5000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,13,1,294.623.664.985.674
668744,1,3,1,2,1,4,6,5,1,,,5000000,10000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,,,,1,2,5,13,1,203.203.565.373.213
668745,1,2,2,6,,4,1,5,1,,,1000000,5000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,2,1,2,2,2,1,1,,2,1,2,5,13,1,262.700.995.591.208
668747,1,3,1,6,,4,1,5,4,,,,10000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,,2,1,2,5,13,1,287.020.535.517.182
668766,1,4,3,2,1,4,1,5,1,,,7000000,20000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,,1,1,2,5,13,1,193.789.413.536.402
668768,1,2,1,4,1,4,6,5,4,,,,5000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,5,13,1,319.567.238.540.602
668770,1,3,2,6,,4,6,5,4,,,,10000,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,,,,1,2,5,13,1,354.303.322.998.444
668772,1,3,2,4,1,4,1,5,1,,,1500000,3000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,1,,,2,1,2,5,13,1,194.058.485.687.653
668773,1,2,1,4,1,4,1,5,1,,,3000000,10000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,,2,1,2,5,13,1,236.848.402.947.248
668775,1,3,2,4,1,4,1,4,1,,,4000000,15000,,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,4,1,1,2,2,2,1,1,,1,1,2,5,13,1,240.130.911.469.965
668779,1,4,3,6,,4,6,5,1,,,30000000,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,5,1,2,2,2,2,2,,,,1,2,5,13,1,389.697.616.377.211
668788,1,3,2,4,1,4,6,5,1,,,50000000,500000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,5,13,1,268.521.515.777.693
668790,1,3,3,4,1,4,6,5,1,,,5000000,30000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,5,13,1,232.751.072.755.027
668794,1,2,1,6,,4,6,5,6,PARTE TRABAJO,,,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,13,1,249.810.114.204.743
668795,1,2,1,6,,4,6,5,1,,,2000000,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,13,1,249.810.114.204.743
668797,1,3,1,1,1,1,1,3,1,,,50000000,200000,,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,2,1,13,1,137.555.591.504
668803,1,4,3,1,1,1,1,3,4,,,,150000,,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,4,1,1,1,1,1,1,3,1,1,2,2,13,1,17.562.804.151.142
668860,1,5,4,4,1,4,4,5,1,,,15000000,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,,,,1,2,5,13,1,143.827.688.444.805
668863,1,5,2,2,1,4,3,5,1,,,12000000,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,,,,1,2,5,13,1,223.957.521.560.783
668869,1,2,2,6,,4,1,5,1,,,1500000,30000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,1,1,2,2,2,1,1,,2,1,2,5,13,1,330.143.399.016.852
668874,1,2,1,6,,4,1,5,1,,,2000000,50000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,1,1,2,2,2,1,1,,2,1,2,5,13,1,29.461.855.942.032
668902,1,4,3,4,1,4,1,5,1,,,10000000,40000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,13,1,272.764.229.530.305
668904,1,3,2,6,,4,1,5,1,,,1500000,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,4,1,1,2,2,2,1,1,,2,1,2,5,13,1,257.996.770.761.862
668906,1,1,1,6,,4,2,5,4,,,,25000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,13,1,207.584.208.446.545
668908,1,3,2,6,,4,4,4,1,,,30000000,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,,,,1,2,1,13,1,256.852.427.492.801
668910,1,3,2,6,,4,6,5,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,13,1,332.007.416.593.806
668915,1,2,1,6,,4,1,5,1,,,2000000,50000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,1,1,2,2,2,1,1,,2,1,2,5,13,1,403.943.114.620.615
668917,1,2,1,6,,4,1,5,1,,,2500000,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,4,1,1,2,2,2,1,1,,2,1,2,5,13,1,307.514.546.372.139
668920,1,3,2,6,,4,1,5,1,,,2000000,100000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,1,1,2,2,2,1,1,,2,1,2,5,13,1,323.820.760.036.687
668931,1,2,1,6,,4,6,5,1,,,1500000,50000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,,,1,2,5,13,1,274.129.654.130.718
668932,1,3,1,6,,4,6,5,1,,,7000000,40000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,5,1,1,2,2,2,2,1,,,1,2,5,13,1,207.584.208.446.545
668933,1,2,1,6,,4,6,5,1,,,5000000,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,13,1,249.810.114.204.743
668934,1,3,2,6,,4,6,5,6,PARTE DEL TRABAJO,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,13,1,261.105.948.988.886
668935,1,3,2,6,,4,6,5,6,PARTE DEL TRABAJO,,,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,13,1,289.531.954.271.587
668937,1,4,3,2,1,1,1,3,4,,,,200000,,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,1,1,4,1,1,2,1,1,1,3,2,1,2,1,13,1,222.055.444.507.751
668940,1,3,2,2,1,1,1,3,1,,,8000000,150000,,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,2,1,1,1,3,2,1,2,1,13,1,187.842.229.176.996
668942,1,3,2,2,1,1,1,3,1,,,20000000,150000,,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,2,1,1,1,3,2,1,2,1,13,1,14.678.919.952.089
668945,1,3,2,2,1,1,1,3,1,,,30000000,200000,,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,2,1,1,1,3,2,1,2,1,13,1,173.021.751.159.016
668947,1,4,3,2,1,1,1,3,1,,,40000000,200000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,2,1,1,1,3,2,1,2,1,13,1,208.942.506.667.372
668956,1,2,1,2,1,4,1,5,1,,,98,98,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,1,2,,2,1,2,1,15,1,854.553.902.085.474
668958,1,2,1,6,,4,4,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,2,2,,,1,2,1,15,1,854.553.902.085.474
668961,1,2,1,6,,4,2,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,2,2,,,1,2,1,15,1,854.553.902.085.474
668962,1,2,1,3,1,4,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,162.683.466.400.148
668965,1,2,1,6,,4,1,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,,2,1,2,1,15,1,162.475.417.250.764
668967,1,1,1,2,1,4,1,4,1,,,5000000,30000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,1,2,,2,1,2,1,15,1,711.565.144.874.194
668969,1,3,2,6,,4,2,5,1,,,800000,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,2,2,,,1,2,1,15,1,258.485.199.405.251
668972,1,3,2,2,1,4,1,6,1,,,7000000,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,153.406.590.575.839
668974,1,2,2,6,,4,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,1,2,,2,1,2,1,15,1,155.772.519.866.282
668977,1,2,1,6,,4,1,5,4,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,1,2,2,2,1,2,,2,1,2,1,15,1,199.954.886.938.844
668979,1,1,1,6,,4,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,2,2,2,2,1,,,1,1,2,1,15,1,854.553.902.085.474
668980,1,3,1,2,1,4,1,5,1,,,98,98,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,1,2,,2,1,2,1,15,1,794.005.888.849.628
668982,1,3,1,2,1,4,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,120.173.773.027.701
668983,1,2,2,2,1,4,1,5,1,,,4000000,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,1,2,,2,1,2,1,15,1,871.702.426.792.742
668985,1,3,2,2,1,4,1,5,1,,,98,98,,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,181.277.256.482.061
668988,1,4,2,2,1,4,1,5,3,,,,,50000,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,753.931.952.860.467
668991,1,3,2,2,1,4,1,5,1,,,20000000,98,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,646.212.998.513.128
669004,1,4,1,2,1,4,1,5,1,,,30000000,150000,,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,1,1,2,1,15,1,794.005.888.849.628
669033,1,2,1,2,1,3,1,5,3,,,,,150000,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,15,1,854.553.902.085.474
669042,1,5,1,2,1,4,1,5,1,,,6000000,200000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,1,2,,2,1,2,1,15,1,829.335.618.806.469
669043,1,3,2,2,1,4,1,5,1,,,5000000,98,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,11.480.165.004.447
669046,1,4,4,2,1,4,2,5,1,,,20000000,100000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,235.116.689.557.325
669049,1,2,1,6,,4,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,,2,1,2,1,15,1,102.460.346.965.215
669053,1,5,2,6,,4,1,5,1,,,98,98,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,11.480.165.004.447
669055,1,3,2,6,,4,2,5,1,,,5000000,98,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,871.702.426.792.742
669057,1,2,1,2,1,4,2,5,1,,,98,98,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,3,1,1,2,2,2,2,2,,,1,2,1,15,1,129.100.525.765.598
669059,1,3,1,6,,4,2,5,1,,,98,98,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,768.787.605.570.622
669060,1,2,2,6,,4,1,5,1,,,98,98,,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,15,1,11.480.165.004.447
669061,1,3,1,6,,4,4,5,3,,,,,160000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,2,2,,,1,2,1,15,1,177.124.416.058.303
669062,1,3,2,6,,4,2,5,1,,,98,98,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,2,2,,,1,2,1,15,1,797.331.441.389.046
669064,1,3,2,6,,4,2,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,2,2,,,1,2,1,15,1,646.212.998.513.128
669066,1,1,1,2,1,4,4,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,2,2,,,1,2,1,15,1,13.529.740.102.621
669067,1,3,2,6,,4,4,5,1,,,98,98,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,2,2,,,1,2,1,15,1,199.219.969.744.258
669070,1,2,1,6,,4,4,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,,,,1,2,1,15,1,854.553.902.085.474
669072,1,4,1,6,,4,4,5,1,,,98,50000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,854.553.902.085.474
669074,1,3,1,6,,4,1,5,1,,,98,50000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,3,2,1,2,2,2,1,2,,2,1,2,1,15,1,167.023.415.253.005
669076,1,4,2,2,1,4,1,5,1,,,98,30000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,854.553.902.085.474
669078,1,3,1,2,1,4,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,1,2,,2,1,2,1,15,1,119.038.330.843.097
669081,1,3,1,6,,4,1,5,4,,,,50000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,3,1,2,2,2,1,2,,2,1,2,1,15,1,162.475.417.250.764
669082,1,3,2,2,1,4,1,5,1,,,98,98,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,1,2,,2,1,2,1,15,1,11.480.165.004.447
669084,1,2,1,4,1,4,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,1,2,,2,1,2,1,15,1,646.212.998.513.128
669087,1,2,1,4,1,4,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,1,2,,2,1,2,1,15,1,854.553.902.085.474
669088,1,3,1,2,1,4,1,5,1,,,2000000,98,,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,1,2,,2,1,2,1,15,1,711.565.144.874.194
669090,1,2,1,6,,4,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,1,2,,2,1,2,1,15,1,854.553.902.085.474
669091,1,2,1,6,,4,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,1,2,,2,1,2,1,15,1,794.005.888.849.628
669093,1,2,1,6,,4,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,1,2,,2,1,2,1,15,1,829.335.618.806.469
669094,1,2,1,6,,4,1,6,1,,,3000000,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,1,2,,2,1,2,1,15,1,129.100.525.765.598
669096,1,3,2,2,1,4,2,4,1,,,98,98,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,4,1,2,2,2,1,2,,2,1,2,1,15,1,646.212.998.513.128
669099,1,1,1,6,,4,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,1,2,,2,1,2,2,15,1,646.212.998.513.128
669101,1,3,1,6,,4,1,6,5,,,,60000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,1,2,,2,1,2,1,15,1,140.593.280.125.727
669103,1,2,1,2,1,3,1,5,1,,,98,98,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,854.553.902.085.474
669106,1,3,2,6,,4,2,6,4,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,,,,1,2,1,15,1,241.046.984.776.351
669109,1,3,1,6,,3,1,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,,2,1,2,1,15,1,896.920.710.071.747
669111,1,3,1,6,,3,1,5,1,,,1500000,50000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,1,2,,2,1,2,1,15,1,13.529.740.102.621
669113,1,3,1,6,,3,1,6,1,,,2000000,100000,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,1,2,,2,1,2,1,15,1,141.868.801.723.638
669115,1,2,1,6,,4,1,6,1,,,98,98,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,1,2,,2,1,2,1,15,1,854.553.902.085.474
669117,1,2,2,6,,3,2,6,3,,,,,100000,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,3,2,1,2,2,2,2,2,,,1,2,1,15,1,176.587.184.542.791
669118,1,3,2,2,1,3,1,5,1,,,98,50000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,128.705.368.187.114
669120,1,2,1,2,1,4,1,5,5,,,,50000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,1,2,,2,1,2,1,15,1,794.005.888.849.628
669122,1,3,1,3,1,3,1,5,1,,,8000000,50000,,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,711.565.144.874.194
669124,1,3,2,6,,3,1,6,3,,,,,50000,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,1,2,,2,1,2,1,15,1,7.367.834.281.532
669126,1,3,1,2,1,4,1,6,2,,70000,98,98,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,1,2,,2,1,2,1,15,1,1.176.519.446.998
669128,1,2,1,6,,4,1,5,3,,,,,12000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,1,2,,2,1,2,1,15,1,128.705.368.187.114
669142,1,4,2,2,1,4,1,4,1,,,98,80000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,3,2,1,2,2,2,1,2,,2,1,2,1,15,1,646.212.998.513.128
669161,1,3,2,2,1,4,1,5,1,,,40000000,100000,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,120.523.896.114.113
669167,1,1,1,2,1,3,1,5,1,,,2500000,10000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,794.005.888.849.628
669169,1,4,1,3,1,4,1,5,1,,,2000000,50000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,4,1,2,2,2,1,2,,2,1,2,1,15,1,854.553.902.085.474
669170,1,3,1,6,,3,1,5,1,,,98,98,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,,2,1,2,1,15,1,854.553.902.085.474
