DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;CLASE;DSI;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DPTO;AREA;fex_c_2011
655234;1;5;70;28;44;2;;2;28;4;;9;4;;;;;;;;;;1;;2;;2;1;1;13;13;8043;80;52;52;118.520.927.292.969
655238;1;3;70;14;12;1;;2;12;1;;2;1;;;;;;;;;;1;;2;;2;1;1;59;45;5211;52;52;52;12.784.165.931.541
655256;1;2;70;12;25;1;;2;12;4;;1;1;;;;;;;;;;1;;2;;2;1;1;45;45;5261;52;52;52;160.417.989.664.389
655258;1;2;70;12;44;1;;2;12;1;;3;1;;;;;;;;;;1;;2;;2;1;1;45;45;5234;52;52;52;995.823.845.963.714
655289;1;3;70;20;48;3;;2;20;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;52;52;990.268.850.515.135
655289;1;5;70;3;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;84;;;;52;52;990.268.850.515.135
655294;1;2;70;12;40;1;;2;12;1;;4;4;;;;;;;;;;1;;2;;2;1;1;32;39;8011;80;52;52;145.895.589.848.467
655294;1;3;70;22;48;1;;2;22;2;;9;6;;;;;;;;;;1;;2;;2;1;1;32;32;1110;11;52;52;145.895.589.848.467
655312;1;1;70;9;48;5;;2;9;5;;2;1;;;;;;;;;;1;;2;;2;1;1;95;95;4521;45;52;52;171.801.195.070.684
655338;1;2;70;60;48;2;;2;60;1;;5;4;;;;;;;;;;1;;2;;2;1;1;19;19;8512;85;52;52;12.541.382.346.955
655338;1;3;70;12;48;1;;2;12;1;;3;4;;;;;;;;;;1;;2;;2;1;1;33;33;5249;52;52;52;12.541.382.346.955
655340;1;3;70;12;48;2;;2;12;1;;5;4;;;;;;;;;;1;;2;;2;1;1;7;7;8512;85;52;52;934.192.894.684.394
655343;1;2;70;8;40;3;;2;12;8;;4;1;;;;;;;;;;1;;2;;2;1;1;54;62;111;1;52;52;162.845.825.510.249
655357;1;2;70;8;48;1;;2;8;4;;1;3;;;;;;;;;;1;;2;;2;1;1;95;95;4521;45;63;63;13.095.763.179.505
655362;1;5;70;12;50;1;;2;12;1;;6;4;;;;;;;;;;1;;2;;2;1;1;0;97;1110;11;63;63;211.493.826.814.401
655384;1;3;70;48;50;1;;2;96;1;;2;1;;;1;;;;;;;;;2;;2;1;1;30;30;7414;74;63;63;996.025.115.947.972
655400;1;2;70;10;48;1;;2;8;1;;4;2;;;;;;;;;;1;;2;;2;1;1;21;33;7412;74;63;63;152.136.523.035.675
655415;1;4;70;8;60;4;;2;8;4;;1;4;;;;;;;;;;1;;2;;2;1;1;95;95;4521;45;63;63;16.495.140.198.383
655434;1;3;70;104;48;1;;2;104;1;;7;1;;;;;;;;;;1;;2;;2;1;1;39;33;9213;92;63;63;126.237.800.801.454
655440;1;1;70;8;56;1;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;1;1;95;95;5272;52;63;63;129.889.807.547.957
655447;1;3;70;52;44;2;;2;52;1;;7;4;;;;;;;;;;1;;2;;2;1;1;3;39;8512;85;63;63;124.682.068.473.633
655461;1;1;70;208;48;1;;2;208;4;;1;1;;;;;;;;;;1;;2;;2;1;1;45;45;5229;52;63;63;209.490.780.549.344
655463;1;6;70;16;48;3;;2;52;3;;1;1;;;;;;;;;;1;;2;;2;1;1;56;56;9500;95;63;63;289.305.575.690.713
655466;1;2;70;12;20;4;;2;208;1;;2;1;;;;;;;;;;1;;2;;2;1;1;88;45;5233;52;63;63;16.124.492.774.821
655471;1;2;70;12;48;1;;2;12;1;;9;2;;;;;;;;;;1;;2;;2;1;1;50;30;7530;75;63;63;176.990.791.690.277
655471;1;4;70;52;48;1;;2;24;4;;1;4;;;;;;;;;;1;;2;;2;1;1;53;53;5521;55;63;63;176.990.791.690.277
655478;1;2;70;4;48;1;;2;16;1;;2;2;;;;;;;;;;1;;2;;2;1;1;32;40;5233;52;63;63;186.910.158.185.177
655482;1;1;70;52;48;4;;2;3;4;;9;4;;;;;;;;;;1;;1;3000000;2;1;1;2;2;7512;75;63;63;182.423.818.988.835
655483;1;8;70;24;40;3;;2;24;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;63;63;170.406.667.501.035
655486;1;1;70;4;48;1;;2;4;4;;1;1;;;;;;;;;;1;;1;600000;2;1;1;98;98;6041;60;63;63;158.871.747.742.612
655489;1;2;70;52;48;1;;2;64;1;;6;8;;;;;;;;;;1;;2;;2;1;1;33;33;8512;85;63;63;177.088.557.167.681
655489;1;4;70;12;48;1;;2;12;4;;1;6;;;;;;;;;;1;;2;;2;1;1;45;53;5530;55;63;63;177.088.557.167.681
655498;1;1;70;48;48;1;;2;52;4;;1;1;;;;;;;;;;1;;2;;2;1;1;45;45;5529;55;63;63;189.444.152.855.708
655499;1;2;70;4;84;1;;2;52;4;;1;4;;;;;;;;;;1;;2;;2;1;1;45;38;6422;64;63;63;165.606.972.449.548
655499;1;3;70;24;48;1;;2;32;4;;1;4;;;;;;;;;;1;;2;;2;1;1;45;38;6422;64;63;63;165.606.972.449.548
655510;2;3;70;3;28;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;97;;;;63;63;196.618.109.801.468
655515;1;2;70;12;15;4;;2;104;4;;1;2;;;;;;;;;;1;;2;;2;1;1;94;94;3699;36;63;63;178.249.067.409.879
655515;1;3;70;32;48;2;;2;32;4;;1;9;MEDICO PARTICULAR;;;;;;;;;1;;2;;2;1;1;39;62;140;1;63;63;178.249.067.409.879
655519;1;1;70;4;48;1;;2;4;1;;2;1;;;;1;;;;;;;;1;500000;2;1;1;45;21;5125;51;63;63;105.878.074.916.215
655525;1;2;70;4;48;1;;2;40;1;;4;1;;;;;;;;;;1;;2;;2;1;1;43;97;5125;51;63;63;132.387.609.613.801
655532;1;1;70;1;56;4;;2;1;4;;1;1;;;;;;;;;;1;;1;250000;2;1;1;95;95;4521;45;63;63;172.756.219.175.618
655545;1;5;70;72;48;1;;2;84;4;;1;1;;;;;;;;;;1;;2;;2;1;1;45;45;9242;92;63;63;196.890.805.629.846
655550;1;2;70;4;48;1;;2;80;4;;1;1;;;;;;;;;;1;;2;;2;1;1;32;54;8532;85;63;63;165.606.972.449.548
655555;1;1;70;40;48;1;;2;40;1;;4;4;;;;;;;;;;1;;2;;2;1;1;32;32;5243;52;63;63;283.003.483.351.695
655555;1;4;70;2;48;1;;2;8;1;;9;4;;;;;;;;;;1;;2;;2;1;1;45;45;6421;64;63;63;283.003.483.351.695
655593;1;1;70;5;48;1;;2;32;2;;9;3;;;;;;;;;;1;;2;;2;1;1;95;55;7523;75;66;66;210.027.541.126.868
655602;1;2;70;24;24;1;;2;78;1;;3;4;;;;;;;;;;1;;2;;2;1;1;45;33;5233;52;66;66;248.578.067.040.999
655606;1;2;70;16;48;1;;2;16;1;;3;1;;;;;;;;;;1;;2;;2;1;1;18;18;9241;92;66;66;231.290.515.173.357
655672;1;2;70;20;48;4;;2;20;4;;1;2;;;;;;;;1;;;;2;;2;1;1;3;3;7421;74;68;68;294.034.707.993.953
655681;1;10;70;14;60;4;;2;14;4;;4;2;;;;;;;;;;1;;2;;2;1;1;80;80;1929;19;68;68;326.035.143.457.964
655691;2;2;70;20;48;1;;2;18;1;;5;2;;;;;;;;;;1;;2;;2;1;1;50;21;1581;15;68;68;344.773.624.243.482
655696;1;2;70;24;48;1;;2;12;9;EMPLEADA DE UN EMPLEADO;7;2;;;;;;;;;;1;;2;;2;1;1;97;55;8043;80;68;68;233.353.081.461.049
655696;2;2;70;1;48;1;;2;1;1;;3;3;;;;;;;;;;1;;2;;2;1;1;79;79;1810;18;68;68;233.353.081.461.049
655699;1;2;70;8;48;1;;2;520;1;;6;2;;;;;;;;;;1;;2;;2;1;1;80;80;1921;19;68;68;330.637.123.899.784
655701;1;3;70;48;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;68;68;320.006.275.355.422
655711;1;2;70;1;48;1;;2;72;1;;9;2;;;;;;;;;;1;;2;;2;1;1;54;77;1521;15;68;68;223.836.455.256.032
655711;1;3;70;1;48;1;;2;6;1;;4;7;;;;;;;;;;1;;2;;2;1;1;33;33;5125;51;68;68;223.836.455.256.032
655715;3;1;70;6;48;1;;2;144;4;;1;1;;;;;;;;;;1;;2;;2;1;1;33;98;6031;60;68;68;370.023.798.987.148
655725;1;5;70;2;48;1;;2;28;1;;9;4;;;;;;;;;;1;;2;;2;1;1;45;53;9242;92;68;68;286.880.022.735.504
655733;1;3;70;16;48;1;;2;48;1;;9;4;;;;;;;;;;1;;1;500000;2;1;1;33;33;5211;52;68;68;303.224.551.159.456
655735;2;2;70;16;48;3;;2;24;3;;1;4;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;68;68;281.623.059.781.871
655735;3;2;70;8;46;1;;2;24;3;;1;2;;;;;;;;;;1;;2;;2;1;1;45;59;9500;95;68;68;281.623.059.781.871
655745;1;1;70;144;48;4;;2;144;1;;5;2;;;;;;;;;;1;;2;;2;1;1;98;98;5241;52;68;68;28.670.862.918.326
655745;1;2;70;24;48;1;;2;24;4;;9;7;;;;;;;;;;1;;2;;2;1;1;34;59;7512;75;68;68;28.670.862.918.326
655747;1;3;70;16;48;1;;2;16;4;;1;4;;;;;;;;;;1;;1;240000;2;1;1;7;13;8050;80;68;68;23.244.770.697.639
655750;1;2;70;72;48;2;;2;72;1;;9;2;;;;;;;;;;1;;2;;2;1;1;32;32;8043;80;68;68;257.697.881.720.057
655756;2;2;70;12;48;1;;2;12;2;;9;1;;;;;;;;;;1;;2;;1;1;1;45;32;0;0;68;68;206.749.317.655.945
655756;3;3;70;16;48;1;;2;16;4;;1;1;;;;;;;;;;1;;2;;2;1;1;80;80;1929;19;68;68;206.749.317.655.945
655762;1;4;70;5;48;4;;2;48;4;;4;4;;;;;;;;;;1;;2;;2;1;1;80;80;1924;19;68;68;28.670.862.918.326
655777;1;1;70;1;48;1;;2;16;4;;1;4;;;;;;;;;;1;;1;150000;2;1;1;80;98;6021;60;68;68;319.284.882.737.619
655781;1;2;70;4;48;1;;2;16;1;;6;2;;;;;;;;;;1;;2;;2;1;1;40;32;8044;80;70;70;939.793.611.802.245
655805;1;2;70;4;48;1;;2;96;3;;1;1;;;;;;;;;;1;;2;;2;1;1;45;54;9500;95;70;70;765.079.743.923.215
655810;1;1;70;4;48;4;;2;3;4;;1;7;;;;;;;;;;1;;1;250000;2;1;1;93;93;4552;45;70;70;867.221.910.035.104
655836;1;1;70;16;48;1;;2;3;4;;4;1;;;;;;;;;;1;;2;;2;1;1;45;45;5235;52;70;70;720.592.670.634.457
655839;1;1;70;58;48;4;;2;5;4;;1;1;;;;;;;;;;1;;2;;2;1;1;95;95;4521;45;70;70;866.932.920.755.609
655849;1;3;70;6;60;1;;2;6;1;;9;1;;;;;;;;;;1;;1;1800000;2;1;1;3;3;3530;35;70;70;975.845.887.563.063
655849;1;4;70;12;40;1;;2;48;1;;2;3;;;;;;;;;;1;;2;;2;1;1;45;45;5235;52;70;70;975.845.887.563.063
655851;1;2;70;12;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;12;;;;70;70;702.984.796.526.676
655865;1;1;70;36;36;4;;2;2;4;;1;1;;;;;;;;;;1;;1;80000;2;1;1;97;97;5211;52;70;70;105.555.964.139.881
655868;1;1;70;3;25;4;;2;2;4;;2;4;;;;;;;;;;1;;2;;2;1;1;98;97;4530;45;70;70;10.045.317.240.986
655882;1;3;70;1;40;1;;2;12;1;;4;4;;;;;;;;;;1;;2;;2;1;1;45;45;5211;52;70;70;678.469.691.221.222
655885;1;1;70;4;40;1;;2;6;1;;9;4;;;;;;;;;;1;;2;;2;1;1;58;58;5211;52;70;70;116.161.070.448.471
655905;1;3;70;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;70;70;554.356.694.722.221
655939;1;1;70;4;30;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;38;;;;70;70;126.740.940.524.535
655961;1;5;70;4;70;3;;2;7;3;;1;1;;;;;;;;;;1;;1;25000;2;1;1;54;54;9500;95;70;70;63.405.157.982.991
655966;1;1;70;8;50;1;;2;12;1;;6;4;;;;;;;;;;1;;2;;2;1;1;59;59;8511;85;70;70;929.343.870.816.786
655994;1;1;70;10;40;1;;2;416;2;;2;2;;;;;;;;;;1;;2;;2;1;1;45;21;6422;64;70;70;139.352.206.896.846
655996;1;2;70;4;40;3;;2;12;3;;1;3;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;70;70;132.139.349.417.521
656001;1;2;70;8;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;73;73;227.814.840.840.535
656015;1;4;70;3;24;1;;2;4;1;;2;1;;;;;;;;;;1;;1;100000;2;1;1;45;53;5521;55;73;73;165.026.183.690.096
656017;1;1;70;2;48;1;;2;2;4;;1;1;;;;;;;;;;1;;1;200000;2;1;1;58;93;4552;45;73;73;197.057.954.273.809
656023;1;2;70;8;24;1;;2;520;1;;9;3;;;;;;;;;;1;;2;;2;1;1;55;55;8511;85;73;73;160.038.044.871.624
656023;1;4;70;4;24;1;;2;208;1;;2;2;;;;;;;;;;1;;2;;2;1;1;32;57;9302;93;73;73;160.038.044.871.624
656031;1;2;70;4;48;3;;2;78;3;;1;4;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;73;73;215.700.824.821.541
656035;1;2;70;12;48;1;;2;16;1;;5;4;;;;;;;;;;1;;2;;2;1;1;79;79;1810;18;73;73;227.535.799.224.484
656037;1;2;70;12;24;3;;2;26;4;;2;2;;;;;;;;;;1;;2;;2;1;1;54;41;5221;52;73;73;152.282.108.947.791
656044;1;3;70;8;20;1;;2;4;1;;9;4;;;;;;;;;;1;;2;;2;1;1;3;3;4530;45;73;73;2.699.077.570.823
656044;1;4;70;4;20;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;53;;;;73;73;2.699.077.570.823
656044;2;1;70;104;30;1;;2;104;1;;6;4;;;;;;;;;;1;;2;;2;1;1;45;97;1591;15;73;73;2.699.077.570.823
656044;2;2;70;4;20;1;;2;104;1;;2;4;;;;;;;;;;1;;1;280000;2;1;1;99;45;5244;52;73;73;2.699.077.570.823
656046;1;3;70;52;48;4;;2;12;1;;3;3;;;;;;;;;;1;;2;;2;1;1;98;95;4521;45;73;73;214.422.779.826.628
656048;1;2;70;24;48;1;;2;24;1;;2;1;;;;;;;;;;1;;2;;2;1;1;59;32;8512;85;73;73;103.828.587.397.071
656051;1;2;70;2;48;1;;2;4;3;;1;6;;;;;;;;;;1;;1;10000;2;1;1;79;54;9500;95;73;73;196.923.199.299.284
656054;1;2;70;156;48;1;;2;52;1;;3;4;;;;;;;;;;1;;2;;2;1;1;59;75;1720;17;73;73;227.717.934.782.659
656056;1;2;70;2;48;1;;2;72;1;;9;1;;;;;;;;;;1;;2;;2;1;1;79;79;1810;18;73;73;152.245.387.830.827
656056;1;5;70;52;48;1;;2;156;4;;1;5;;;;;;;;;;1;;2;;2;1;1;39;77;1551;15;73;73;152.245.387.830.827
656059;1;1;70;4;48;5;;2;12;5;;3;1;;;1;;;;;;;;;2;;2;1;1;2;2;4530;45;73;73;215.503.770.364.892
656059;1;2;70;104;25;1;;2;156;1;;8;2;;;;;;;;;;1;;2;;2;1;1;45;30;8511;85;73;73;215.503.770.364.892
656060;1;1;70;8;50;4;;2;8;4;;1;2;;;;;;;;;;1;;2;;2;1;1;41;41;5139;51;73;73;222.161.992.636.682
656061;1;2;70;24;48;1;;2;28;1;;4;3;;;;;;;;;;1;;2;;2;1;1;79;79;1810;18;73;73;215.503.770.364.892
656066;1;3;70;24;48;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;94;;;;73;73;202.871.135.817.347
656075;1;2;70;3;48;1;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;1;1;95;62;140;1;73;73;177.520.902.285.189
656091;1;1;70;4;24;1;;2;108;4;;1;1;;;;;;;;;;1;;2;;2;1;1;55;53;5529;55;73;73;147.228.353.870.615
656094;1;2;70;48;48;3;;2;48;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;73;73;252.774.592.561.882
656097;1;4;70;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;73;73;190.264.977.027.494
656100;1;1;70;40;50;1;;2;120;1;;6;2;;;;;;;;;;1;;2;;2;1;1;58;58;5125;51;73;73;195.966.718.376.273
656102;1;2;70;4;48;1;;2;1;1;;6;4;;;;;;;;;;1;;1;461500;2;1;1;79;79;1810;18;73;73;209.850.922.161.038
656109;1;1;70;2;21;2;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;12;;;;73;73;178.798.947.280.102
656110;1;2;70;16;48;1;;2;16;1;;6;1;;;;;;;;;;1;;2;;2;1;1;45;39;1592;15;73;73;129.067.380.734.469
656129;1;2;70;12;48;1;;2;12;1;;6;4;;;;;;;;;;1;;1;200000;2;1;1;21;40;5153;51;73;73;122.077.349.031.506
656129;1;3;70;16;48;1;;2;16;1;;8;4;;;;;;;;1;;;;2;;2;1;1;45;45;5127;51;73;73;122.077.349.031.506
656132;1;4;70;6;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;59;;;;73;73;15.352.343.282.574
656134;1;2;70;12;48;1;;2;12;1;;8;2;;;;;;;;;;1;;2;;2;1;1;0;30;7414;74;73;73;197.057.954.273.809
656145;1;2;70;9;48;1;;2;54;1;;4;2;;;;;;;;;;1;;2;;2;1;1;79;78;1810;18;73;73;221.722.617.680.946
656150;1;2;70;52;48;1;;2;52;1;;4;4;;;;;;;;;;1;;2;;2;1;1;45;45;5233;52;73;73;270.935.565.698.028
656159;1;2;70;5;48;1;;2;8;1;;9;8;;;;;;;;;;1;;2;;2;1;1;85;85;6424;64;73;73;163.699.245.550.259
656166;1;2;70;6;48;1;;2;6;1;;9;7;;;;;;;;;;1;;2;;2;1;1;58;58;5211;52;73;73;232.819.702.772.787
656166;1;3;70;8;84;1;;2;8;1;;9;4;;;;;;;;;;1;;2;;2;1;1;58;58;7020;70;73;73;232.819.702.772.787
656168;1;8;70;5;30;3;;2;5;3;;1;8;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;73;73;251.541.287.789.659
656174;1;6;70;4;48;1;;2;4;1;;3;1;;;;;;;;;;1;;1;200000;2;1;1;79;79;1810;18;73;73;205.821.381.136.303
656174;1;8;70;6;48;1;;2;4;1;;3;1;;;;;;;;;;1;;1;200000;2;1;1;79;79;1810;18;73;73;205.821.381.136.303
656178;1;2;70;8;30;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;18;;;;73;73;24.749.068.901.358
656179;1;1;70;5;48;1;;2;52;1;;2;1;;;;;;;;;;1;;2;;2;1;1;84;84;5020;50;73;73;247.121.744.358.028
656191;1;3;70;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;34;;;;73;73;202.345.899.032.011
656201;1;1;70;75;20;1;;2;75;1;;3;4;;;;;;;;;;1;;2;;2;1;1;45;53;5522;55;73;73;197.571.185.570.886
656248;2;3;70;52;48;1;;2;13;1;;4;3;;;;;;;;;;1;;2;;2;1;1;58;95;4521;45;76;76;904.080.009.066.748
656250;1;3;70;15;48;1;;2;104;1;;9;1;;;;;;;;;;1;;2;;2;1;1;45;45;2423;24;76;76;940.642.266.506.796
656252;1;1;70;52;48;1;;2;52;4;;1;2;;;;;;;;;;1;;2;;2;1;1;55;56;9301;93;76;76;802.357.557.314.524
656252;1;2;70;8;72;1;;2;8;1;;4;1;;;;;;;;;;1;;2;;2;1;1;97;97;7121;71;76;76;802.357.557.314.524
656280;1;2;70;104;48;3;;2;260;3;;1;9;LOS JEFES CUBRIAN TODO;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;76;76;91.167.181.710.113
656288;1;3;70;4;48;1;;2;16;1;;6;1;;;;;;;;;;1;;2;;2;1;1;79;79;1810;18;76;76;956.754.423.254.485
656288;1;5;70;1;48;1;;2;2;1;;9;1;;;;;;;;;;1;;1;510000;2;1;1;58;58;7492;74;76;76;956.754.423.254.485
656292;1;3;70;3;48;1;;2;16;4;;8;2;;;;;;;;;;1;;2;;2;1;1;97;97;5211;52;76;76;902.100.237.836.528
656296;1;3;70;12;48;1;;2;12;1;;4;4;;;;;;;;;;1;;2;;2;1;1;55;93;4552;45;76;76;702.031.816.248.252
656300;1;2;70;4;48;1;;2;240;1;;9;1;;;;;;;;;;1;;2;;2;1;1;79;33;5211;52;76;76;790.872.914.563.834
656300;1;4;70;12;48;1;;2;12;4;;1;4;;;;;;;;;;1;;1;110000;2;1;1;85;37;5211;52;76;76;790.872.914.563.834
656302;1;2;70;8;48;1;;2;16;3;;1;1;;;;;;;;;;1;;2;;2;1;1;55;54;9500;95;76;76;790.193.175.642.648
656345;1;1;70;4;48;4;;2;1;4;;1;9;DE BOLSILLO PROPIO;;;;;;;;;1;;1;800000;2;1;1;95;93;4552;45;76;76;826.725.588.507.942
656348;1;3;70;23;48;1;;2;23;1;;6;9;DEL B;;;;;;;;;1;;2;;2;1;1;11;39;7220;72;76;76;651.336.794.671.955
656354;1;2;70;2;48;4;;2;96;4;;1;1;;;;;;;;;;1;;2;;2;1;1;45;57;9302;93;76;76;549.494.611.524.129
656358;1;2;70;8;48;1;;2;12;1;;8;6;;;;;;;;;;1;;2;;2;1;1;54;93;5211;52;76;76;675.094.341.416.014
656358;1;3;70;12;48;1;;2;12;1;;9;4;;;;;;;;;;1;;2;;2;1;1;54;97;5211;52;76;76;675.094.341.416.014
656358;1;4;70;20;70;1;;2;20;1;;8;4;;;;;;;;;;1;;2;;2;1;1;39;39;2423;24;76;76;675.094.341.416.014
656358;1;5;70;4;48;1;;2;8;1;;3;7;;;;;;;;;;1;;2;;2;1;1;79;79;1741;17;76;76;675.094.341.416.014
656360;1;2;70;2;40;1;;2;5;2;;9;1;;;;;;;;;;1;;2;;2;1;1;13;39;8050;80;76;76;61.944.870.203.855
656364;1;3;70;2;48;1;;2;11;1;;5;1;;;;;;;;;;1;;2;;2;1;1;39;39;7130;71;76;76;661.629.871.490.605
656375;1;3;70;16;48;1;;2;32;1;;2;1;;;;;;;;;;1;;2;;2;1;1;45;45;5233;52;76;76;549.494.611.524.129
656377;1;1;70;36;48;4;;2;36;1;;4;5;;;;;1;;;;;;;2;;2;1;1;58;37;5231;52;76;76;7.909.434.259.659
656378;1;4;70;7;48;1;;2;8;1;;5;8;;;;;;;;;;1;;2;;2;1;1;55;55;1521;15;76;76;896.756.979.005.288
656391;1;2;70;4;56;3;;2;4;3;;1;4;;;;;;;;;;1;;2;;2;1;1;55;55;9500;95;76;76;102.616.233.719.698
656400;1;3;70;36;48;1;;2;36;1;;6;4;;;;;;;;;;1;;2;;2;1;1;53;53;5521;55;76;76;575.054.208.649.588
656400;1;6;70;10;44;5;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;32;;;;76;76;575.054.208.649.588
656405;1;1;70;36;48;1;;2;36;1;;4;1;;;;;;;;;;1;;2;;2;1;1;55;55;7493;74;76;76;815.002.522.444.856
656443;1;2;70;208;42;1;;2;17;3;;1;1;;;;;;;;;;1;;2;;2;1;1;45;54;9500;95;76;76;850.932.496.371.889
656458;1;2;70;12;60;1;;2;13;1;;9;8;;;;;;;;;;1;;2;;2;1;1;98;98;1530;15;76;76;644.937.787.761.943
656459;1;3;70;52;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;97;;;;76;76;811.131.011.490.915
656469;1;1;70;13;56;4;;2;13;4;;1;1;;;;;;;;;;1;;2;;2;1;1;93;93;4552;45;76;76;871.099.844.841.254
656493;1;1;70;3;60;4;;2;3;4;;2;2;;;;;;;;;;1;;1;98;2;1;1;95;95;4521;45;76;76;763.528.175.881.603
656500;1;2;70;8;48;1;;2;8;4;;1;2;;;;;;;;;;1;;2;;2;1;1;59;59;8512;85;76;76;898.342.675.558.668
656515;1;2;70;2;48;3;;2;2;3;;1;4;;;;;;;;;;1;;1;160000;2;1;1;53;56;9301;93;76;76;790.872.914.563.834
656520;1;3;70;12;40;1;;2;12;1;;9;4;;;;;;;;;;1;;2;;2;1;1;32;44;6599;65;76;76;5.376.158.381.521
656533;2;1;70;1;40;1;;2;4;1;;7;1;;;;;;;;;;1;;2;;2;1;1;93;73;2090;20;76;76;105.270.843.763.951
656539;1;2;70;2;20;1;;2;48;1;;4;1;;;;;;;;;;1;;2;;2;1;1;53;53;1551;15;76;76;11.435.653.939.502
656539;1;6;70;8;45;1;;2;12;1;;8;1;;;;;;;;;;1;;2;;2;1;1;81;81;5236;52;76;76;11.435.653.939.502
656543;1;2;70;8;40;1;;2;16;3;;1;4;;;;;;;;;;1;;2;;2;1;1;45;54;9500;95;76;76;765.986.267.778.702
656543;1;3;70;2;40;1;;2;2;1;;5;4;;;;;;;;;;1;;1;330000;2;1;1;58;58;7020;70;76;76;765.986.267.778.702
656548;1;2;70;7;50;1;;2;28;1;;6;4;;;;;;;;;;1;;2;;2;1;1;37;97;5137;51;76;76;690.082.531.474.157
656556;1;2;70;48;40;4;;2;990;2;;9;2;;;;;;1;;1;;;;2;;2;1;1;94;59;8511;85;76;76;583.440.320.785.499
656691;1;3;70;16;48;1;;2;16;1;;9;2;;;;;;;;;1;;BUSCANDO TRABAJO;2;;2;1;1;32;39;6593;65;17;17;154.694.385.452.321
656697;1;3;70;104;40;1;;2;52;1;;4;4;;;;;;;;;;1;;2;;2;1;1;38;95;4521;45;17;17;119.813.618.718.108
656851;1;4;70;24;63;5;;2;24;1;;9;3;;;;;;;;;;1;;2;;2;1;1;39;3;7220;72;76;76;657.836.767.862.682
657375;1;1;70;12;48;1;;2;75;1;;4;2;;;;;;;;;;1;;2;;2;1;1;45;33;5521;55;5;5;667.543.839.645.274
657379;1;2;70;12;48;1;;2;13;1;;3;1;;;;;;;;;;1;;2;;2;1;1;45;33;5233;52;5;5;76.663.674.803.977
657407;1;2;70;52;48;1;;2;18;2;;9;1;;;;;;;;;;1;;2;;2;1;1;39;32;8512;85;5;5;674.358.830.863.297
657409;1;3;70;70;48;1;;2;70;1;;6;1;;;;;;;;;;1;;2;;2;1;1;92;92;1730;17;5;5;860.274.387.694.674
657411;1;2;70;8;30;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;98;;;;5;5;687.623.996.834.989
657412;1;3;70;52;48;1;;2;54;4;;9;8;;;;;;;;;;1;;2;;2;1;1;3;3;8050;80;5;5;85.211.441.574.541
657412;1;4;70;24;24;1;;2;70;1;;6;2;;;;;;;;;;1;;2;;2;1;1;45;97;1749;17;5;5;85.211.441.574.541
657417;1;5;70;2;48;1;;2;2;1;;9;4;;;1;;;;;;;;;1;850000;2;1;1;3;3;7421;74;5;5;696.419.524.819.533
657434;1;1;70;16;48;1;;2;16;1;;7;2;;;;;;;;;;1;;2;;2;1;1;2;2;7421;74;5;5;762.673.142.704.366
657450;1;2;70;4;48;1;;2;3;2;;9;2;;;;;;;;;;1;;2;;2;1;1;30;32;8043;80;5;5;801.382.010.527.133
657457;1;2;70;24;48;1;;2;24;4;;9;4;;;;;;;;;;1;;2;;2;1;1;58;97;5249;52;5;5;514.249.146.284.848
657457;2;5;70;12;24;1;;2;12;1;;3;6;;;;;;;;;;1;;2;;2;1;1;79;79;1810;18;5;5;514.249.146.284.848
657459;1;1;70;144;48;1;;2;16;1;;5;2;;;;;;;;;;1;;2;;2;1;1;33;79;1810;18;5;5;692.927.717.639.348
