DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S6;P7510S2A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;CLASE;P7510S7A1;P7510S7;DPTO;fex_c_2011
917979;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;155.568.654.308.571
917979;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;155.568.654.308.571
917983;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;204.348.830.279.632
917983;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;204.348.830.279.632
917983;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;204.348.830.279.632
917983;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;204.348.830.279.632
917985;1;1;1;95;2;;;;;;;;1;2;2;;;;;600000;2;1;2;2;;2;52;232.890.809.706.851
917986;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;282.294.493.005.823
917986;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;282.294.493.005.823
917986;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;282.294.493.005.823
917989;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;123.545.826.650.453
917989;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;123.545.826.650.453
917992;1;1;1;95;2;;;;;;;;1;2;2;;;;;600000;2;1;2;2;;2;52;277.862.893.286.997
917994;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;240.565.571.403.102
917994;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;240.565.571.403.102
918091;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;150.342.851.120.121
918091;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;150.342.851.120.121
918091;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;150.342.851.120.121
918092;1;1;1;95;2;;;;;;;;1;2;2;;;;;2800000;2;1;2;2;;2;52;163.932.212.541.728
918092;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;163.932.212.541.728
918094;1;1;1;95;2;;;;;;;;1;2;2;;;;;4800000;2;1;2;2;;2;52;290.625.197.288.117
918096;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;340.747.444.551.323
918096;1;2;1;95;2;;;;;;;;1;2;2;;;;;1200000;2;1;2;2;;2;52;340.747.444.551.323
918098;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;193.885.333.739.258
918098;1;2;1;95;2;;;;;;;;1;1;2;;;;180000;;2;2;2;2;;2;52;193.885.333.739.258
918099;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;233.502.291.879.299
918223;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;282.294.493.005.823
918223;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;282.294.493.005.823
918223;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;282.294.493.005.823
918224;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;314.374.950.333.195
918225;1;1;1;95;2;;;;;;;;1;2;2;;;;;1200000;2;1;2;2;;2;52;308.537.664.972.296
918225;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;308.537.664.972.296
918226;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;470.918.379.371.474
918226;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;470.918.379.371.474
918226;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;470.918.379.371.474
918226;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;470.918.379.371.474
918226;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;470.918.379.371.474
918226;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;52;470.918.379.371.474
918231;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;109.598.285.973.978
918231;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;109.598.285.973.978
918231;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;109.598.285.973.978
918231;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;109.598.285.973.978
918232;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;798.446.381.802.018
918232;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;798.446.381.802.018
918233;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;132.234.455.414.305
918233;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;132.234.455.414.305
918233;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;132.234.455.414.305
918233;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;132.234.455.414.305
918233;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;132.234.455.414.305
918235;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;798.446.381.802.018
918235;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;798.446.381.802.018
918236;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;102.987.799.206.827
918236;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;102.987.799.206.827
918236;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;102.987.799.206.827
918237;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;109.005.750.576.605
918237;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;109.005.750.576.605
918237;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;109.005.750.576.605
918237;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;109.005.750.576.605
918239;1;1;1;95;2;;;;;;;;1;2;2;;;;;150000;2;1;2;2;;2;54;773.080.075.798.901
918241;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;132.516.313.856.183
918241;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;132.516.313.856.183
918241;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;132.516.313.856.183
918241;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;132.516.313.856.183
918241;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;54;132.516.313.856.183
918504;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;798.446.381.802.018
918504;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;798.446.381.802.018
918515;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;117.345.685.544.633
918532;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;237.608.694.995.504
918533;1;1;1;95;2;;;;;;;;1;2;2;;;;;1000000;2;1;2;2;;2;68;187.074.758.067.065
918533;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;187.074.758.067.065
918533;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;187.074.758.067.065
918533;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;187.074.758.067.065
918535;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;153.208.376.970.989
918535;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;153.208.376.970.989
918536;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;237.608.694.995.504
918569;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;169.735.502.778.736
918569;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;169.735.502.778.736
918569;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;169.735.502.778.736
918569;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;169.735.502.778.736
918580;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;887.703.239.183.695
918580;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;887.703.239.183.695
918596;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;282.861.466.757.097
918596;1;2;1;95;2;;;;;;;;1;1;2;;;;960000;;2;2;2;2;;2;68;282.861.466.757.097
918596;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;282.861.466.757.097
918596;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;282.861.466.757.097
918596;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;282.861.466.757.097
918597;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;140.850.558.036.765
918597;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;140.850.558.036.765
918597;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;140.850.558.036.765
918597;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;140.850.558.036.765
918598;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;237.608.694.995.504
918599;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;259.290.471.478.958
918599;1;2;1;95;2;;;;;;;;1;1;2;;;;936000;;2;2;2;2;;2;68;259.290.471.478.958
918599;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;259.290.471.478.958
918599;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;259.290.471.478.958
918599;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;259.290.471.478.958
918632;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;123.310.806.573.155
918643;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;128.053.470.987.099
918643;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;128.053.470.987.099
918643;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;128.053.470.987.099
918643;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;128.053.470.987.099
918643;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;128.053.470.987.099
918658;1;1;1;95;1;;1;2;;;200000;2;1;2;2;;;;;;2;2;2;2;12000000;1;68;186.964.931.708.819
918658;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;186.964.931.708.819
918658;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;186.964.931.708.819
918659;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;156.537.964.804.625
918660;1;1;1;95;1;;1;1;;540000;100000;2;2;;;;;;;;;;;2;;;68;168.140.245.875.167
918660;1;2;1;95;2;;;;;;;;1;2;2;;;;;300000;2;1;2;2;;2;68;168.140.245.875.167
918661;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;170.710.925.224.939
918661;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;68;170.710.925.224.939
918779;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;123.021.073.825.917
918779;1;2;1;95;2;;;;;;;;1;2;2;;;;;2400000;2;1;2;2;;2;73;123.021.073.825.917
918790;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;930.973.400.026.298
918790;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;930.973.400.026.298
918790;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;930.973.400.026.298
918790;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;930.973.400.026.298
918790;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;930.973.400.026.298
918790;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;930.973.400.026.298
918794;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;223.602.347.541.418
918794;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;223.602.347.541.418
918794;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;223.602.347.541.418
918795;1;1;1;95;2;;;;;;;;1;2;2;;;;;1800000;2;1;2;2;;2;73;24.735.985.666.604
918796;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;255.959.840.832.082
918796;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;255.959.840.832.082
918796;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;255.959.840.832.082
918796;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;255.959.840.832.082
918797;1;1;1;95;2;;;;;;;;1;2;2;;;;;600000;2;1;2;2;;2;73;188.180.583.072.651
918797;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;188.180.583.072.651
918797;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;188.180.583.072.651
918806;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;253.556.774.916.742
918806;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;253.556.774.916.742
918807;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;164.237.540.825.388
918807;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;164.237.540.825.388
918820;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;249.397.400.029.614
918820;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;249.397.400.029.614
918821;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;198.872.160.622.738
918821;1;2;1;95;2;;;;;;;;1;1;2;;;;180000;;2;2;2;2;;2;73;198.872.160.622.738
918823;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;169.490.432.823.376
918823;1;2;1;95;2;;;;;;;;1;1;2;;;;500000;;2;2;2;2;;2;73;169.490.432.823.376
918823;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;169.490.432.823.376
918824;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;154.514.243.909.422
918824;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;154.514.243.909.422
918824;1;3;1;95;2;;;;;;;;1;1;2;;;;300000;;2;2;2;2;;2;73;154.514.243.909.422
918824;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;154.514.243.909.422
918824;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;154.514.243.909.422
918825;1;1;1;95;2;;;;;;;;1;2;2;;;;;2400000;2;1;2;2;;2;73;282.731.325.691.908
918825;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;282.731.325.691.908
918826;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;139.743.182.472.248
918826;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;139.743.182.472.248
918826;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;139.743.182.472.248
918827;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;299.248.434.466.396
918827;1;2;1;95;2;;;;;;;;1;2;2;;;;;600000;2;1;2;2;;2;73;299.248.434.466.396
918827;1;3;1;95;2;;;;;;;;1;2;2;;;;;800000;2;1;2;2;;2;73;299.248.434.466.396
918829;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;213.850.399.084.108
918829;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;213.850.399.084.108
918829;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;213.850.399.084.108
918836;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;126.469.000.789.053
918851;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;331.240.405.205.294
918851;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;331.240.405.205.294
918851;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;331.240.405.205.294
918852;1;1;1;95;2;;;;;;;;1;2;2;;;;;1200000;2;1;2;2;;2;73;316.633.493.420.676
918852;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;316.633.493.420.676
918853;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;24.735.985.666.604
918858;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;14.790.649.679.131
918858;1;2;1;95;2;;;;;;;;1;2;2;;;;;1200000;2;1;2;2;;2;73;14.790.649.679.131
918858;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;14.790.649.679.131
918858;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;14.790.649.679.131
918861;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;122.661.156.651.233
918861;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;122.661.156.651.233
918862;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;232.012.341.075.334
918862;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;232.012.341.075.334
918862;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;232.012.341.075.334
918877;1;1;1;95;2;;;;;;;;1;2;2;;;;;1440000;2;1;2;2;;2;73;373.355.651.078.255
918877;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;373.355.651.078.255
918877;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;373.355.651.078.255
918878;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;282.176.255.008.459
918878;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;282.176.255.008.459
918878;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;282.176.255.008.459
918878;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;282.176.255.008.459
918878;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;282.176.255.008.459
918878;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;282.176.255.008.459
918878;1;9;1;95;2;;;;;;;;1;2;2;;;;;600000;2;1;2;2;;2;73;282.176.255.008.459
918878;1;10;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;282.176.255.008.459
918880;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;186.875.491.777.657
918880;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;186.875.491.777.657
918881;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;270.572.556.741.686
918881;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;270.572.556.741.686
918881;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;270.572.556.741.686
918881;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;270.572.556.741.686
918884;1;1;1;95;2;;;;;;;;1;2;2;;;;;3500000;2;1;2;2;;2;73;258.602.489.890.533
918884;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;258.602.489.890.533
918884;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;258.602.489.890.533
918884;2;3;2;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;258.602.489.890.533
918890;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;134.244.610.942.079
918890;1;2;1;95;2;;;;;;;;1;2;2;;;;;1500000;2;1;2;2;;2;73;134.244.610.942.079
918890;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;134.244.610.942.079
918890;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;134.244.610.942.079
918890;1;5;1;95;2;;;;;;;;1;2;2;;;;;200000;2;1;2;2;;2;73;134.244.610.942.079
918903;1;1;1;95;2;;;;;;;;1;2;2;;;;;360000;2;1;2;2;;2;73;281.262.024.394.809
918904;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;214.215.921.635.873
918904;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;214.215.921.635.873
918904;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;214.215.921.635.873
918904;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;214.215.921.635.873
918905;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;145.131.572.581.448
918905;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;145.131.572.581.448
918913;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;228.619.410.973.865
918913;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;228.619.410.973.865
918914;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;198.872.160.622.738
918914;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;198.872.160.622.738
918929;1;1;1;95;2;;;;;;;;1;2;2;;;;;500000;2;1;2;2;;2;73;205.845.961.910.385
918929;1;2;1;95;2;;;;;;;;1;1;2;;;;3600000;;2;2;2;2;;2;73;205.845.961.910.385
918929;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;205.845.961.910.385
918929;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;205.845.961.910.385
918930;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;228.619.410.973.865
918930;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;228.619.410.973.865
918931;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;24.735.985.666.604
918932;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;177.178.235.923.184
918932;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;177.178.235.923.184
918936;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;316.633.493.420.676
918936;1;2;1;95;2;;;;;;;;1;2;2;;;;;600000;2;1;2;2;;2;73;316.633.493.420.676
918937;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;336.675.336.179.823
918937;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;336.675.336.179.823
918937;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;336.675.336.179.823
918937;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;336.675.336.179.823
918937;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;336.675.336.179.823
918938;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;238.574.781.877.802
918938;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;238.574.781.877.802
918938;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;238.574.781.877.802
918938;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;238.574.781.877.802
918938;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;238.574.781.877.802
918944;1;1;1;95;1;;2;1;;1400000;;2;2;;;;;;;;;;;2;;;73;105.243.969.131.237
918944;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;105.243.969.131.237
918944;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;105.243.969.131.237
918944;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;105.243.969.131.237
918955;1;1;1;95;2;;;;;;;;1;2;2;;;;;3600000;2;1;2;2;;2;73;143.511.815.770.056
918960;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;17.152.797.618.695
918960;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;17.152.797.618.695
918960;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;17.152.797.618.695
918960;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;17.152.797.618.695
918961;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;231.600.980.590.154
918961;1;2;1;95;2;;;;;;;;1;2;2;;;;;130000;2;1;2;2;;2;73;231.600.980.590.154
918961;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;231.600.980.590.154
918962;1;1;1;95;2;;;;;;;;1;2;2;;;;;1200000;2;1;2;2;;2;73;131.901.431.004.808
918962;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;131.901.431.004.808
918962;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;131.901.431.004.808
918966;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;161.886.904.645.663
918966;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;161.886.904.645.663
918971;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;228.619.410.973.865
918971;1;2;1;95;2;;;;;;;;1;2;2;;;;;780000;2;1;2;2;;2;73;228.619.410.973.865
918972;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;432.115.352.099.408
918972;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;432.115.352.099.408
918972;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;432.115.352.099.408
918972;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;432.115.352.099.408
918972;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;432.115.352.099.408
918989;1;1;1;95;1;;1;2;;;150000;2;1;2;2;;;;;600000;2;1;2;2;;2;73;281.262.024.394.809
918990;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;281.262.024.394.809
918991;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;228.619.410.973.865
918991;1;2;1;95;2;;;;;;;;1;2;2;;;;;130000;2;1;2;2;;2;73;228.619.410.973.865
918992;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;282.934.748.138.533
918992;1;2;1;95;2;;;;;;;;1;2;2;;;;;320000;2;1;2;2;;2;73;282.934.748.138.533
918992;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;282.934.748.138.533
918992;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;282.934.748.138.533
918992;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;282.934.748.138.533
918995;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;242.915.492.809.555
918995;1;2;1;95;2;;;;;;;;1;2;2;;;;;800000;2;1;2;2;;2;73;242.915.492.809.555
918996;1;1;1;95;2;;;;;;;;1;2;2;;;;;2400000;2;1;2;2;;2;73;295.672.020.789.703
918996;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;295.672.020.789.703
918997;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;198.872.160.622.738
918997;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;73;198.872.160.622.738
919043;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;76;215.923.707.610.411
919043;1;2;1;95;2;;;;;;;;1;2;2;;;;;2400000;2;1;2;2;;2;76;215.923.707.610.411
919044;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;76;336.294.456.100.483
919044;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;76;336.294.456.100.483
919044;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;76;336.294.456.100.483
919044;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;76;336.294.456.100.483
919045;1;1;1;95;1;;1;2;;;50000;2;1;2;2;;;;;500000;2;1;2;2;;2;76;307.558.104.757.921
919046;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;76;414.079.721.143.906
919047;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;76;162.728.682.401.994
919048;1;1;1;95;1;;1;2;;;60000;2;1;2;2;;;;;1200000;2;1;2;2;;2;76;204.907.626.789.448
