DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;AREA;ESC;DPTO;fex_c_2011
897803;1;1;1;10;1;1;1;5;1949;59;1;3;2;2;;;;;2;1;2;;5;11;2;23;11;23;777.798.205.221.104
897803;1;2;1;10;2;2;1;8;1953;55;2;3;2;1;48;;;;2;1;2;;3;2;;23;2;23;777.798.205.221.104
897803;1;3;1;10;3;2;1;11;1977;30;3;4;2;1;8;;;;2;1;2;;4;9;;23;9;23;777.798.205.221.104
897803;1;4;1;10;3;1;1;5;2001;7;4;;2;2;;;;;2;2;1;1;3;0;;23;0;23;777.798.205.221.104
897804;1;1;1;10;1;2;1;1;1941;67;1;5;1;;;1;3;57700;2;2;2;;1;0;;23;0;23;103.326.726.305.469
897805;1;1;1;10;3;2;1;9;1926;82;1;5;1;;;1;2;112500;2;1;2;;3;4;;23;4;23;77.446.433.808.781
897805;1;2;1;10;2;1;1;6;1952;56;3;6;1;;;1;5;;2;2;2;;3;1;;23;1;23;77.446.433.808.781
897805;1;3;1;10;3;2;1;3;1967;41;3;6;1;;;1;1;32000;2;1;2;;6;5;4;23;16;23;77.446.433.808.781
897806;1;1;1;10;1;1;1;11;1946;61;1;3;1;;;1;2;297000;2;1;2;;5;10;1;23;10;23;854.909.233.912.025
897806;1;2;1;10;2;2;1;6;1955;53;2;3;1;;;1;5;;2;1;2;;5;11;2;23;11;23;854.909.233.912.025
897806;1;3;1;10;3;1;1;4;1983;25;3;6;2;1;78;;;;2;1;1;1;6;4;2;23;15;23;854.909.233.912.025
897806;1;4;1;10;4;1;1;12;1973;34;3;4;1;;;1;1;48000;2;1;2;;6;5;4;23;16;23;854.909.233.912.025
897806;1;5;1;10;5;2;1;12;1929;78;5;6;2;2;;;;;2;2;2;;3;5;;23;5;23;854.909.233.912.025
897806;1;6;1;10;6;2;1;11;1933;74;5;6;2;2;;;;;2;2;2;;1;0;;23;0;23;854.909.233.912.025
897806;1;7;1;10;7;2;1;10;1992;16;5;6;1;;;1;5;;2;1;1;1;4;7;;23;7;23;854.909.233.912.025
897807;1;1;1;10;1;1;1;4;1959;49;1;2;2;2;;;;;2;1;2;;4;8;;23;8;23;13.275.451.520.566
897807;1;2;1;10;2;2;1;1;1956;52;2;2;1;;;3;;;2;1;2;;5;11;2;23;11;23;13.275.451.520.566
897807;1;3;1;10;3;2;1;6;1986;22;3;6;1;;;3;;;2;1;1;1;6;5;2;23;16;23;13.275.451.520.566
897808;1;1;1;10;1;2;1;9;1942;66;1;2;1;;;2;5;;2;1;2;;3;5;;23;5;23;800.220.284.491.983
897808;1;2;1;10;2;1;1;9;1933;75;2;2;1;;;2;5;;2;1;2;;3;3;;23;3;23;800.220.284.491.983
897808;1;3;1;10;3;2;1;3;1970;38;3;6;1;;;2;1;48000;2;1;2;;6;7;5;23;18;23;800.220.284.491.983
897808;1;4;1;10;4;2;1;11;1972;35;3;4;1;;;1;3;6000;2;1;2;;5;11;2;23;11;23;800.220.284.491.983
897808;1;5;1;10;4;2;1;9;2002;6;4;;1;;;3;;;2;2;1;1;2;0;;23;0;23;800.220.284.491.983
897809;1;1;1;10;1;2;1;4;1944;64;1;5;1;;;3;;;2;1;2;;5;11;2;23;11;23;124.274.442.289.141
897809;1;2;1;10;2;1;1;9;1952;56;5;4;1;;;3;;;2;1;2;;5;11;2;23;11;23;124.274.442.289.141
897809;1;3;1;10;3;1;1;7;1954;54;5;4;1;;;3;;;2;1;2;;5;11;2;23;11;23;124.274.442.289.141
897809;1;4;1;10;4;2;1;9;1956;52;5;4;2;1;8;;;;2;1;2;;5;10;1;23;10;23;124.274.442.289.141
897809;1;5;1;10;5;1;1;7;1988;20;5;6;1;;;3;;;2;1;1;1;6;2;2;23;13;23;124.274.442.289.141
897809;1;6;1;10;7;2;1;3;1962;46;5;4;2;2;;;;;2;1;2;;5;11;2;23;11;23;124.274.442.289.141
897809;1;7;1;10;7;2;1;1;1965;43;5;6;2;2;;;;;2;1;2;;4;7;;23;7;23;124.274.442.289.141
897809;2;1;2;10;1;1;1;2;1960;48;1;3;2;2;;;;;2;1;2;;5;11;2;23;11;23;124.274.442.289.141
897809;2;2;2;10;2;2;1;6;1965;43;2;3;2;2;;;;;2;1;2;;5;11;2;23;11;23;124.274.442.289.141
897809;2;3;2;10;3;1;1;9;1995;13;3;6;2;2;;;;;2;1;1;1;4;7;;23;7;23;124.274.442.289.141
897810;1;1;1;10;1;2;1;12;1928;79;1;5;1;;;1;3;57700;2;1;2;;5;11;2;23;11;23;136.405.992.618.044
897810;1;2;1;10;2;1;1;10;1962;46;3;4;2;2;;;;;2;1;2;;6;5;4;23;16;23;136.405.992.618.044
897810;1;3;1;10;3;1;1;9;1991;17;4;6;1;;;1;5;;2;1;1;1;4;9;;23;9;23;136.405.992.618.044
897810;1;4;1;10;4;1;1;8;1994;14;4;6;2;2;;;;;2;1;1;1;4;7;;23;7;23;136.405.992.618.044
897810;1;5;1;10;5;2;1;8;1965;43;6;4;1;;;3;;;2;2;2;;1;0;;23;0;23;136.405.992.618.044
897811;1;1;1;10;1;1;1;12;1970;37;1;2;1;;;3;;;2;1;2;;4;8;;23;8;23;154.997.926.155.681
897811;1;2;1;10;2;2;1;10;1979;29;2;2;1;;;3;;;2;1;2;;3;5;;23;5;23;154.997.926.155.681
897811;1;3;1;10;1;1;1;2;1996;12;3;6;1;;;3;;;2;1;1;1;3;4;;23;4;23;154.997.926.155.681
897811;1;4;1;10;2;2;1;11;1999;8;3;;1;;;3;;;2;1;1;1;3;2;;23;2;23;154.997.926.155.681
897812;1;1;1;10;1;1;1;1;1975;33;1;2;1;;;3;;;2;1;2;;3;5;;23;5;23;141.737.859.451.726
897812;1;2;1;10;2;2;1;9;1969;39;2;2;2;2;;;;;2;1;2;;5;11;2;23;11;23;141.737.859.451.726
897812;1;3;1;10;2;1;1;6;2005;3;3;;1;;;3;;;2;2;2;;1;0;;23;0;23;141.737.859.451.726
897813;1;1;1;10;1;2;1;12;1939;68;1;4;1;;;1;5;;2;2;2;;1;0;;23;0;23;122.485.855.291.147
897813;1;2;1;10;2;1;1;1;1969;39;3;6;1;;;1;3;57700;2;1;2;;6;2;3;23;13;23;122.485.855.291.147
897814;1;1;1;10;1;1;1;6;1966;42;1;3;1;;;1;1;18460;2;1;2;;5;11;2;23;11;23;143.316.091.304.386
897814;1;2;1;10;2;2;1;11;1973;34;2;3;1;;;1;5;;2;1;2;;5;11;2;23;11;23;143.316.091.304.386
897814;1;3;1;10;2;2;1;1;1998;10;3;6;1;;;1;5;;2;1;1;2;3;4;;23;4;23;143.316.091.304.386
897814;1;4;1;10;2;2;1;3;2004;4;3;;1;;;1;5;;2;2;2;;1;0;;23;0;23;143.316.091.304.386
897814;1;5;1;10;5;2;1;7;1988;20;5;6;2;2;;;;;2;1;2;;5;11;2;23;11;23;143.316.091.304.386
897815;1;1;1;10;1;1;1;9;1974;34;1;2;2;1;3;;;;2;1;2;;5;11;2;23;11;23;152.626.119.460.065
897815;1;2;1;10;2;2;1;6;1983;25;2;2;2;1;3;;;;2;1;2;;4;9;;23;9;23;152.626.119.460.065
897815;1;3;1;10;2;2;1;7;2001;7;3;;2;2;;;;;2;2;1;1;2;0;;23;0;23;152.626.119.460.065
897815;1;4;1;10;2;1;1;12;2003;4;3;;2;2;;;;;2;2;2;;1;0;;23;0;23;152.626.119.460.065
897815;1;5;1;10;5;2;1;8;1978;30;5;6;1;;;3;;;2;1;2;;6;2;2;23;13;23;152.626.119.460.065
897815;1;6;1;10;6;1;1;4;1994;14;5;6;1;;;3;;;2;1;1;1;4;6;;23;6;23;152.626.119.460.065
897816;1;1;1;10;1;2;1;8;1972;36;1;4;1;;;3;;;2;1;2;;3;5;;23;5;23;113.924.867.481.825
897816;1;2;1;10;2;2;1;5;1992;16;3;6;1;;;3;;;2;1;1;1;4;8;;23;8;23;113.924.867.481.825
897816;1;3;1;10;1;1;1;7;1993;15;3;6;1;;;3;;;2;1;1;1;4;8;;23;8;23;113.924.867.481.825
897816;1;4;1;10;1;2;1;8;1996;12;3;6;1;;;3;;;2;1;1;1;4;0;;23;5;23;113.924.867.481.825
897816;1;5;1;10;1;1;1;9;2002;6;3;;1;;;3;;;2;2;1;1;2;0;;23;0;23;113.924.867.481.825
897816;1;6;1;10;1;1;1;9;2002;6;3;;1;;;3;;;2;2;1;1;2;0;;23;0;23;113.924.867.481.825
897817;1;1;1;10;1;1;1;8;1956;52;1;3;1;;;1;5;;2;1;2;;3;5;;23;5;23;144.109.666.147.343
897818;1;1;1;10;1;1;1;7;1951;57;1;3;1;;;1;3;57700;1;1;2;;5;11;2;23;11;23;107.382.910.032.898
897818;1;2;1;10;2;2;1;6;1957;51;2;3;1;;;1;5;;2;1;2;;6;5;4;23;16;23;107.382.910.032.898
897818;1;3;1;10;3;1;1;12;1985;22;3;6;1;;;1;3;57700;2;1;2;;6;5;4;23;16;23;107.382.910.032.898
897819;1;1;1;10;1;2;1;11;1964;43;1;4;2;1;60;;;;2;1;2;;3;5;;23;5;23;110.614.669.844.771
897819;1;2;1;10;2;1;1;9;1992;16;3;6;1;;;3;;;2;1;1;1;4;7;;23;7;23;110.614.669.844.771
897819;1;3;1;10;3;1;1;11;1932;75;5;5;1;;;3;;;2;2;2;;1;0;;23;0;23;110.614.669.844.771
897819;1;4;1;10;1;2;1;6;1958;50;5;6;2;2;;;;;2;1;2;;4;6;;23;6;23;110.614.669.844.771
897819;2;1;2;10;1;2;1;1;1972;36;1;4;2;2;;;;;2;1;2;;3;5;;23;5;23;110.614.669.844.771
897819;2;2;2;10;2;2;1;4;1991;17;3;6;2;2;;;;;2;1;1;1;4;8;;23;8;23;110.614.669.844.771
897819;2;3;2;10;3;1;1;7;1993;15;3;6;2;2;;;;;2;1;1;1;4;7;;23;7;23;110.614.669.844.771
897819;2;4;2;10;4;1;1;5;1995;13;3;6;2;2;;;;;2;1;1;1;3;4;;23;4;23;110.614.669.844.771
897819;2;5;2;10;5;1;1;12;1999;8;3;;2;2;;;;;2;1;1;1;3;2;;23;2;23;110.614.669.844.771
897819;2;6;2;10;1;1;1;9;2003;5;3;;2;2;;;;;2;2;2;;1;0;;23;0;23;110.614.669.844.771
897820;1;1;1;10;1;2;1;7;1947;61;1;4;1;;;3;;;2;2;2;;1;0;;23;0;23;10.010.894.012.111
897820;1;2;1;10;2;2;1;12;1968;39;3;4;1;;;3;;;2;1;2;;3;5;;23;5;23;10.010.894.012.111
897820;1;3;1;10;3;2;1;12;1991;16;4;6;1;;;3;;;2;1;1;1;4;8;;23;8;23;10.010.894.012.111
897820;1;4;1;10;4;2;1;2;1987;21;4;1;1;;;3;;;2;1;2;;5;11;2;23;11;23;10.010.894.012.111
897820;1;5;1;10;5;1;1;5;1976;32;9;2;2;2;;;;;2;1;2;;5;11;2;23;11;23;10.010.894.012.111
897820;1;6;1;10;6;2;1;11;1971;36;3;5;1;;;3;;;2;1;2;;5;11;2;23;11;23;10.010.894.012.111
897820;1;7;1;10;6;1;1;11;2004;3;4;;1;;;3;;;2;2;2;;1;0;;23;0;23;10.010.894.012.111
897821;1;1;1;10;1;1;1;3;1955;53;1;2;1;;;3;;;2;1;2;;4;7;;23;7;23;115.454.600.140.185
897821;1;2;1;10;2;2;1;6;1961;47;2;2;1;;;3;;;2;1;2;;3;5;;23;5;23;115.454.600.140.185
897821;1;3;1;10;3;2;1;7;1988;20;3;6;1;;;3;;;2;1;2;;5;11;2;23;11;23;115.454.600.140.185
897821;1;4;1;10;4;2;1;4;1992;16;3;6;1;;;3;;;2;1;1;1;5;10;1;23;10;23;115.454.600.140.185
897821;1;5;1;10;5;2;1;12;1993;14;3;6;1;;;3;;;2;1;1;1;4;8;;23;8;23;115.454.600.140.185
897822;1;1;1;10;1;1;1;6;1959;49;1;3;1;;;1;1;37700;2;1;2;;5;11;2;23;11;23;153.523.642.564.006
897822;1;2;1;10;2;2;1;7;1962;46;2;3;1;;;1;5;;2;1;2;;5;11;2;23;11;23;153.523.642.564.006
897822;1;3;1;10;3;2;1;1;1985;23;3;6;1;;;1;1;36000;2;1;2;;6;4;2;23;15;23;153.523.642.564.006
897822;1;4;1;10;4;1;1;12;1988;19;3;6;1;;;1;5;;2;1;1;1;6;1;2;23;12;23;153.523.642.564.006
897822;1;5;1;10;5;1;1;4;1993;15;3;6;1;;;1;5;;2;1;1;2;4;9;;23;9;23;153.523.642.564.006
897822;1;6;1;10;6;2;1;9;1994;14;3;6;1;;;1;5;;2;1;1;2;4;7;;23;7;23;153.523.642.564.006
897824;1;1;1;10;1;2;1;10;1953;54;1;4;2;2;;;;;2;1;2;;4;8;;23;8;23;154.255.292.858.964
897824;1;2;1;10;2;1;1;6;1988;20;3;6;2;2;;;;;2;1;2;;6;1;2;23;12;23;154.255.292.858.964
897824;1;3;1;10;3;1;1;10;1975;33;3;4;2;2;;;;;2;1;2;;4;9;;23;9;23;154.255.292.858.964
897824;1;4;1;10;1;2;1;9;1994;14;4;6;1;;;3;;;2;1;1;1;4;6;;23;6;23;154.255.292.858.964
897824;1;5;1;10;1;1;1;4;1998;10;4;6;1;;;3;;;2;1;1;1;3;1;;23;1;23;154.255.292.858.964
897825;1;1;1;10;1;1;1;9;1948;60;1;3;1;;;3;;;2;1;2;;3;5;;23;5;23;119.541.280.837.197
897825;1;2;1;10;2;2;1;12;1961;46;2;3;2;2;;;;;2;1;2;;3;5;;23;5;23;119.541.280.837.197
897825;1;3;1;10;3;1;1;9;1978;30;3;6;2;2;;;;;2;1;2;;4;9;;23;9;23;119.541.280.837.197
897825;1;4;1;10;4;2;1;12;1990;17;3;6;2;2;;;;;2;1;1;1;5;10;1;23;10;23;119.541.280.837.197
897828;1;1;1;10;1;2;1;11;1931;76;1;5;2;2;;;;;2;2;2;;1;0;;23;0;23;857.180.064.093.823
897828;1;2;1;10;2;2;1;12;1957;50;3;4;1;;;3;;;2;1;2;;5;10;1;23;10;23;857.180.064.093.823
897828;1;3;1;10;3;2;1;11;1994;13;4;6;1;;;3;;;2;1;1;1;4;7;;23;7;23;857.180.064.093.823
897828;1;4;1;10;4;2;1;9;1980;28;4;2;2;2;;;;;2;1;2;;5;11;2;23;11;23;857.180.064.093.823
897828;1;5;1;10;5;1;1;12;1972;35;9;2;2;2;;;;;2;1;2;;3;5;;23;5;23;857.180.064.093.823
897828;1;6;1;10;6;1;1;4;2001;7;5;;2;2;;;;;2;2;1;1;3;0;;23;0;23;857.180.064.093.823
897828;1;7;1;10;4;1;1;9;2004;4;5;;2;2;;;;;2;2;2;;1;0;;23;0;23;857.180.064.093.823
897828;1;8;1;10;8;2;1;10;1988;20;4;4;1;;;1;5;;2;1;2;;5;11;2;23;11;23;857.180.064.093.823
897828;1;9;1;10;8;2;1;8;2007;1;5;;1;;;1;5;;2;;;;;;;23;;23;857.180.064.093.823
897828;1;10;1;10;10;2;1;7;1966;42;3;4;1;;;2;5;;2;1;2;;5;11;2;23;11;23;857.180.064.093.823
897828;1;11;1;10;11;2;1;9;1991;17;4;6;1;;;2;5;;2;1;1;1;5;10;1;23;10;23;857.180.064.093.823
897828;1;12;1;10;12;2;1;7;1996;12;4;6;1;;;2;5;;2;1;1;1;4;0;;23;5;23;857.180.064.093.823
897829;1;1;1;10;1;1;1;2;1972;36;1;2;1;;;1;3;57700;2;1;2;;6;7;5;23;18;23;154.997.926.155.681
897829;1;2;1;10;2;2;1;4;1976;32;2;2;1;;;1;1;40000;2;1;2;;6;5;4;23;16;23;154.997.926.155.681
897829;1;3;1;10;3;1;1;9;1992;16;3;6;1;;;1;5;;2;1;1;2;5;10;1;23;10;23;154.997.926.155.681
897829;1;4;1;10;2;2;1;9;2008;0;3;;1;;;1;5;;2;;;;;;;23;;23;154.997.926.155.681
897830;1;1;1;10;1;1;1;1;1963;45;1;3;1;;;1;1;135360;2;1;2;;6;8;5;23;19;23;147.018.647.501.089
897830;1;2;1;10;1;2;1;12;1970;37;2;3;1;;;1;5;;2;1;2;;6;2;2;23;13;23;147.018.647.501.089
897830;1;3;1;10;1;2;1;3;2000;8;3;;1;;;1;5;;2;1;1;2;3;2;;23;2;23;147.018.647.501.089
897830;1;4;1;10;4;1;1;10;2002;6;3;;1;;;1;5;;2;2;1;2;2;0;;23;0;23;147.018.647.501.089
897831;1;1;1;10;1;2;1;5;1984;24;1;6;1;;;3;;;2;1;2;;5;11;2;23;11;23;123.440.581.598.494
897831;1;2;1;10;2;1;1;5;1979;29;5;4;2;2;;;;;2;1;1;2;6;3;2;23;14;23;123.440.581.598.494
897831;1;3;1;10;2;2;1;6;2002;6;5;;2;2;;;;;2;2;1;2;2;0;;23;0;23;123.440.581.598.494
897831;1;4;1;10;4;2;1;12;1986;21;5;6;2;2;;;;;2;1;1;1;6;1;2;23;12;23;123.440.581.598.494
897831;1;5;1;10;5;2;1;6;1989;19;5;6;2;2;;;;;2;1;1;1;6;1;2;23;12;23;123.440.581.598.494
897832;1;1;1;10;1;1;1;10;1959;49;1;2;1;;;1;1;26000;2;1;2;;5;11;2;23;11;23;141.737.859.451.726
897832;1;2;1;10;2;2;1;10;1969;39;2;3;1;;;1;1;22400;2;1;2;;5;11;2;23;11;23;141.737.859.451.726
897832;1;3;1;10;3;1;1;12;2001;6;3;;1;;;1;5;;2;2;1;2;3;0;;23;0;23;141.737.859.451.726
897833;1;1;1;10;1;1;1;9;1969;39;1;3;1;;;2;1;68000;2;1;2;;5;11;2;23;11;23;147.018.647.501.089
897833;1;2;1;10;2;2;1;2;1970;38;2;3;1;;;2;5;;2;1;2;;5;11;2;23;11;23;147.018.647.501.089
897833;1;3;1;10;3;1;1;4;2003;5;3;;1;;;2;5;;2;2;1;2;2;0;;23;0;23;147.018.647.501.089
897833;1;4;1;10;1;2;1;5;2007;1;3;;1;;;2;5;;2;;;;;;;23;;23;147.018.647.501.089
897834;1;1;1;10;1;1;1;3;1955;53;1;2;1;;;1;1;44000;2;1;2;;5;11;2;23;11;23;130.798.520.659.068
897834;1;2;1;10;2;2;1;3;1952;56;2;2;1;;;1;5;;2;1;2;;5;11;2;23;11;23;130.798.520.659.068
897834;1;3;1;10;3;1;1;1;1988;20;3;6;2;2;;;;;2;1;1;1;6;3;2;23;14;23;130.798.520.659.068
897835;1;1;1;10;1;2;1;6;1963;45;1;2;2;2;;;;;2;1;2;;5;11;2;23;11;23;127.526.131.802.083
897835;1;2;1;10;2;2;1;7;2000;8;3;;2;2;;;;;2;1;1;2;3;2;;23;2;23;127.526.131.802.083
897836;1;1;1;10;1;1;1;9;1956;52;1;3;1;;;1;1;42000;2;1;2;;5;11;2;23;11;23;149.379.845.941.502
897836;1;2;1;10;2;2;1;9;1960;48;2;3;1;;;1;5;;2;1;2;;5;11;2;23;11;23;149.379.845.941.502
897836;1;3;1;10;3;2;1;7;1986;22;3;6;1;;;1;5;;2;1;1;1;6;4;2;23;15;23;149.379.845.941.502
897836;1;4;1;10;4;1;1;1;1988;20;3;6;1;;;1;5;;2;1;1;1;6;5;4;23;16;23;149.379.845.941.502
897836;1;5;1;10;5;1;1;4;1989;19;3;6;1;;;1;5;;2;1;1;2;6;1;2;23;12;23;149.379.845.941.502
897837;1;1;1;10;1;1;1;9;1963;45;1;3;1;;;1;5;;2;1;2;;3;5;;23;5;23;152.292.732.746.736
897837;1;2;1;10;2;2;1;11;1966;41;2;3;1;;;1;5;;2;1;2;;4;7;;23;7;23;152.292.732.746.736
897837;1;3;1;10;3;2;1;4;1983;25;3;6;1;;;1;1;34800;2;1;2;;6;5;4;23;16;23;152.292.732.746.736
897837;1;4;1;10;4;1;1;11;1984;23;3;6;2;2;;;;;2;1;1;1;6;4;2;23;15;23;152.292.732.746.736
897837;1;5;1;10;2;2;1;10;1996;11;3;6;2;2;;;;;2;1;1;1;4;0;;23;5;23;152.292.732.746.736
897838;1;1;1;10;1;1;1;7;1983;25;1;2;1;;;1;1;24000;2;1;2;;5;11;2;23;11;23;135.793.095.327.935
897838;1;2;1;10;2;2;1;5;1985;23;2;2;1;;;1;5;;2;1;2;;6;2;2;23;13;23;135.793.095.327.935
897838;1;3;1;10;2;1;1;7;2008;0;3;;1;;;1;5;;2;;;;;;;23;;23;135.793.095.327.935
897839;1;1;1;10;1;1;1;8;1965;43;1;3;1;;;2;1;72000;2;1;2;;5;11;2;23;11;23;14.140.056.728.691
897839;1;2;1;10;2;2;1;2;1972;36;2;3;1;;;2;5;;2;1;2;;5;11;2;23;11;23;14.140.056.728.691
897839;1;3;1;10;3;2;1;6;1994;14;3;6;1;;;2;5;;2;1;1;2;4;8;;23;8;23;14.140.056.728.691
897839;1;4;1;10;2;1;1;11;1998;9;3;;1;;;2;5;;2;1;1;2;3;2;;23;2;23;14.140.056.728.691
897839;1;5;1;10;5;1;1;10;1990;18;9;6;1;;;1;5;;2;1;1;1;5;10;1;23;10;23;14.140.056.728.691
897840;1;1;1;10;1;1;1;3;1954;54;1;6;2;2;;;;;2;1;2;;4;7;;23;7;23;122.485.855.291.147
897840;1;2;1;10;2;2;1;7;1928;80;5;5;2;2;;;;;2;2;2;;1;0;;23;0;23;122.485.855.291.147
897841;1;1;1;10;1;1;1;10;1954;54;1;3;1;;;2;1;85600;2;1;2;;6;7;5;23;18;23;132.417.223.040.844
897841;1;2;1;10;2;2;1;5;1959;49;2;3;1;;;2;5;;2;1;2;;5;10;1;23;10;23;132.417.223.040.844
897841;1;3;1;10;3;1;1;7;1984;24;3;6;2;2;;;;;2;1;2;;5;11;2;23;11;23;132.417.223.040.844
897841;1;4;1;10;4;2;1;6;1987;21;3;6;1;;;2;5;;2;1;1;1;6;3;2;23;14;23;132.417.223.040.844
897841;1;5;1;10;5;2;1;9;1994;14;3;6;1;;;2;5;;2;1;1;1;4;8;;23;8;23;132.417.223.040.844
897842;1;1;1;10;1;1;1;10;1955;53;1;2;1;;;1;5;;2;1;2;;6;5;4;23;16;23;15.195.544.058.192
897842;1;2;1;10;2;2;1;12;1959;48;2;2;1;;;1;1;32000;2;1;2;;5;11;2;23;11;23;15.195.544.058.192
897842;1;3;1;10;3;2;1;7;1984;24;3;4;1;;;1;3;57700;2;1;2;;6;5;4;23;16;23;15.195.544.058.192
897842;1;4;1;10;3;2;1;10;2005;2;4;;1;;;1;5;;2;;;;;;;23;;23;15.195.544.058.192
897842;1;5;1;10;5;1;1;5;1986;22;3;2;1;;;1;5;;2;1;2;;6;4;2;23;15;23;15.195.544.058.192
897842;1;6;1;10;6;2;1;8;1982;26;5;2;1;;;1;3;57700;2;1;2;;5;11;2;23;11;23;15.195.544.058.192
897842;1;7;1;10;7;1;1;11;1989;18;9;6;2;2;;;;;2;1;1;2;6;0;2;23;11;23;15.195.544.058.192
897843;1;1;1;10;1;1;1;3;1971;37;1;3;2;2;;;;;2;1;2;;5;11;2;23;11;23;138.368.689.968.352
897843;1;2;1;10;2;2;1;3;1977;31;2;3;2;2;;;;;2;1;2;;5;11;2;23;11;23;138.368.689.968.352
897843;1;3;1;10;3;2;1;4;1996;12;3;6;2;2;;;;;2;1;1;2;4;8;;23;8;23;138.368.689.968.352
897843;1;4;1;10;4;1;1;8;1998;10;3;6;2;2;;;;;2;1;1;1;3;4;;23;4;23;138.368.689.968.352
897843;1;5;1;10;1;2;1;5;2001;7;3;;2;2;;;;;2;1;1;2;3;2;;23;2;23;138.368.689.968.352
897844;1;1;1;10;1;1;1;9;1954;54;1;2;2;1;24;;;;2;1;2;;6;3;2;23;14;23;141.404.472.738.397
897844;1;2;1;10;2;2;1;6;1962;46;2;2;2;1;24;;;;2;1;2;;4;9;;23;9;23;141.404.472.738.397
897845;1;1;1;10;1;1;1;5;1959;49;1;4;1;;;3;;;2;1;2;;3;5;;23;5;23;144.109.666.147.343
897846;1;1;1;10;1;2;1;7;1975;33;1;2;2;2;;;;;2;1;2;;3;5;;23;5;23;972.523.634.131.494
897846;1;2;1;10;2;2;1;9;1996;12;3;6;1;;;1;5;;2;1;1;1;3;4;;23;4;23;972.523.634.131.494
897846;1;3;1;10;1;2;1;10;2008;0;3;;2;2;;;;;2;;;;;;;23;;23;972.523.634.131.494
897846;1;4;1;10;4;2;1;1;1953;55;5;4;2;2;;;;;2;1;2;;3;2;;23;2;23;972.523.634.131.494
897847;1;1;1;10;1;2;1;5;1970;38;1;2;1;;;1;5;;2;1;2;;5;11;2;23;11;23;111.130.704.349.464
897847;1;2;1;10;2;2;1;7;1992;16;3;6;1;;;3;;;2;1;1;1;5;10;1;23;10;23;111.130.704.349.464
897847;1;3;1;10;3;2;1;9;1932;76;5;5;1;;;3;;;2;1;2;;3;2;;23;2;23;111.130.704.349.464
897847;1;4;1;10;4;1;1;4;1963;45;5;4;2;2;;;;;2;2;2;;1;0;;23;0;23;111.130.704.349.464
897848;1;1;1;10;1;2;1;11;1948;59;1;5;1;;;1;2;55380;2;1;2;;4;8;;23;8;23;97.916.339.487.578
897848;1;2;1;10;2;2;1;6;1970;38;3;6;1;;;1;1;56000;2;1;2;;6;5;4;23;16;23;97.916.339.487.578
897848;1;3;1;10;3;2;1;2;1972;36;3;6;1;;;1;1;96000;2;1;2;;6;5;4;23;16;23;97.916.339.487.578
897849;1;1;1;10;1;1;1;7;1976;32;1;3;1;;;1;1;80000;2;1;2;;6;5;4;23;16;23;14.668.526.078.776
897849;1;2;1;10;2;2;1;5;1976;32;2;3;1;;;1;1;18460;2;1;2;;6;5;4;23;16;23;14.668.526.078.776
897849;1;3;1;10;3;2;1;5;2006;2;3;;1;;;1;5;;2;;;;;;;23;;23;14.668.526.078.776
897850;1;1;1;10;1;2;1;11;1943;64;1;5;1;;;1;2;185000;2;1;2;;4;8;;23;8;23;916.342.831.989.705
897850;1;2;1;10;2;2;1;11;1978;29;3;6;1;;;1;1;34400;2;1;2;;6;5;4;23;16;23;916.342.831.989.705
897850;1;3;1;10;3;2;1;2;1992;16;7;6;1;;;1;5;;2;1;1;2;5;10;1;23;10;23;916.342.831.989.705
897850;1;4;1;10;4;1;1;3;1990;18;7;6;1;;;1;5;;2;1;1;2;6;0;2;23;11;23;916.342.831.989.705
897850;1;5;1;10;5;2;1;5;1988;20;7;6;1;;;1;5;;2;1;1;2;6;2;2;23;13;23;916.342.831.989.705
897851;1;1;1;10;1;1;1;6;1944;64;1;3;1;;;1;5;;2;1;2;;4;7;;23;7;23;114.099.961.540.786
897851;1;2;1;10;2;2;1;5;1952;56;2;3;1;;;1;3;57700;2;1;2;;5;11;2;23;11;23;114.099.961.540.786
897851;1;3;1;10;3;1;1;1;1981;27;3;6;1;;;1;1;18460;2;1;2;;5;11;2;23;11;23;114.099.961.540.786
897851;1;4;1;10;3;2;1;1;2004;4;4;;1;;;1;5;;2;2;1;1;2;0;;23;0;23;114.099.961.540.786
897852;1;1;1;10;1;1;1;4;1981;27;1;6;1;;;3;;;2;1;2;;3;5;;23;5;23;144.109.666.147.343
897853;1;1;1;10;1;2;1;10;1952;55;1;4;1;;;1;5;;2;1;2;;3;4;;23;4;23;100.617.627.445.037
897853;1;2;1;10;2;2;1;10;1982;25;3;6;1;;;3;;;2;1;2;;5;11;2;23;11;23;100.617.627.445.037
897853;1;3;1;10;3;1;1;2;1987;21;3;1;2;2;;;;;2;1;2;;5;11;2;23;11;23;100.617.627.445.037
897853;1;4;1;10;4;2;1;2;1991;17;5;1;1;;;3;;;2;1;2;;5;10;1;23;10;23;100.617.627.445.037
897853;1;5;1;10;5;1;1;10;1996;11;4;6;2;2;;;;;2;1;1;1;4;0;;23;5;23;100.617.627.445.037
