DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S6;P7510S2A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;CLASE;FT;P7510S7A1;P7510S7;DPTO;AREA;fex_c_2011
899316;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;287.478.929.970.433
899317;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;450.903.132.227.089
899317;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;450.903.132.227.089
899318;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;342.528.856.976.173
899318;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;342.528.856.976.173
899318;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;342.528.856.976.173
899318;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;342.528.856.976.173
899319;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;385.444.721.834.729
899319;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;385.444.721.834.729
899319;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;385.444.721.834.729
899319;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;385.444.721.834.729
899320;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;462.892.262.919.701
899320;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;462.892.262.919.701
899320;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;462.892.262.919.701
899320;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;462.892.262.919.701
899320;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;462.892.262.919.701
899320;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;462.892.262.919.701
899321;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;372.444.979.233.025
899321;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;372.444.979.233.025
899322;1;1;1;95;1;;2;1;;2000000;;2;2;;;;;;;;;;;1;1;;;68;68;319.768.521.748.452
899322;1;2;1;95;1;;2;1;;2000000;;2;2;;;;;;;;;;;1;1;;;68;68;319.768.521.748.452
899326;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;406.049.682.278.705
899326;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;406.049.682.278.705
899326;1;4;1;95;2;;;;;;;;1;2;2;;;;;1200000;2;1;2;1;1;;2;68;68;406.049.682.278.705
899327;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;437.143.240.692.598
899327;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;437.143.240.692.598
899327;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;437.143.240.692.598
899327;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;437.143.240.692.598
899328;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;353.717.643.339.114
899328;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;353.717.643.339.114
899328;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;353.717.643.339.114
899329;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;244.208.827.176.025
899329;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;244.208.827.176.025
899329;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;244.208.827.176.025
899329;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;244.208.827.176.025
899329;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;244.208.827.176.025
899329;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;244.208.827.176.025
899329;3;1;3;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;244.208.827.176.025
899330;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;403.458.726.816.272
899330;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;403.458.726.816.272
899330;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;403.458.726.816.272
899331;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;222.303.126.143.267
899331;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;222.303.126.143.267
899331;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;222.303.126.143.267
899332;1;1;1;95;1;;2;1;;3000000;;2;1;2;2;;;;;6000000;2;1;2;1;1;;2;68;68;437.199.573.060.384
899332;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;437.199.573.060.384
899332;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;437.199.573.060.384
899332;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;437.199.573.060.384
899332;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;437.199.573.060.384
899332;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;437.199.573.060.384
899333;1;1;1;95;1;;2;1;;480000;;2;2;;;;;;;;;;;1;1;;;68;68;4.582.404.179.357
899333;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;4.582.404.179.357
899333;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;4.582.404.179.357
899333;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;4.582.404.179.357
899333;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;4.582.404.179.357
899334;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;442.849.815.758.128
899334;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;442.849.815.758.128
899334;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;442.849.815.758.128
899335;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;29.739.550.031.058
899335;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;29.739.550.031.058
899335;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;29.739.550.031.058
899335;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;29.739.550.031.058
899335;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;29.739.550.031.058
899338;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;32.836.635.264.896
899340;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;190.017.162.537.224
899340;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;190.017.162.537.224
899340;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;190.017.162.537.224
899341;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;332.399.351.982.771
899341;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;332.399.351.982.771
899341;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;332.399.351.982.771
899341;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;332.399.351.982.771
899342;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;390.482.869.240.815
899342;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;390.482.869.240.815
899342;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;390.482.869.240.815
899342;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;390.482.869.240.815
899342;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;390.482.869.240.815
899342;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;390.482.869.240.815
899343;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;358.946.676.037.051
899343;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;358.946.676.037.051
899344;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;393.542.156.476.126
899344;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;393.542.156.476.126
899344;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;393.542.156.476.126
899346;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;424.977.114.059.181
899346;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;424.977.114.059.181
899347;1;1;1;95;1;;2;1;;780000;;2;2;;;;;;;;;;;1;1;;;68;68;306.206.265.864.344
899347;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;306.206.265.864.344
899347;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;306.206.265.864.344
899347;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;306.206.265.864.344
899348;1;1;1;95;1;;2;1;;680000;;2;2;;;;;;;;;;;1;1;;;68;68;319.768.521.748.452
899348;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;319.768.521.748.452
899349;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;281.364.582.028.015
899349;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;281.364.582.028.015
899349;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;281.364.582.028.015
899349;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;281.364.582.028.015
899349;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;281.364.582.028.015
899350;1;1;1;95;1;;2;1;;461500;;2;2;;;;;;;;;;;1;1;;;68;68;277.353.053.149.007
899350;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;277.353.053.149.007
899354;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;318.632.812.900.485
899354;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;318.632.812.900.485
899354;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;318.632.812.900.485
899354;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;318.632.812.900.485
899354;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;318.632.812.900.485
899354;2;3;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;318.632.812.900.485
899354;2;4;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;318.632.812.900.485
899355;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;406.904.316.473.669
899356;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;18.512.952.900.845
899356;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;18.512.952.900.845
899357;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;29.739.550.031.058
899357;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;29.739.550.031.058
899357;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;29.739.550.031.058
899357;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;29.739.550.031.058
899357;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;29.739.550.031.058
899358;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;272.465.419.620.232
899359;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;358.538.304.803.935
899359;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;358.538.304.803.935
899359;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;358.538.304.803.935
899359;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;358.538.304.803.935
899360;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;324.002.176.108.465
899360;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;324.002.176.108.465
899360;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;324.002.176.108.465
899360;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;324.002.176.108.465
899360;3;1;3;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;324.002.176.108.465
899360;3;2;3;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;324.002.176.108.465
899360;3;3;3;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;324.002.176.108.465
899361;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;387.322.346.384.795
899361;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;387.322.346.384.795
899361;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;387.322.346.384.795
899361;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;387.322.346.384.795
899362;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;258.903.163.736.124
899362;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;258.903.163.736.124
899362;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;258.903.163.736.124
899363;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;353.440.196.858.087
899363;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;353.440.196.858.087
899363;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;353.440.196.858.087
899364;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;294.944.680.194.951
899364;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;294.944.680.194.951
899364;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;294.944.680.194.951
899364;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;294.944.680.194.951
899364;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;294.944.680.194.951
899364;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;294.944.680.194.951
899365;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;327.511.718.453.996
899365;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;327.511.718.453.996
899365;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;327.511.718.453.996
899366;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;339.669.665.627.427
899366;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;339.669.665.627.427
899366;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;339.669.665.627.427
899366;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;339.669.665.627.427
899366;1;5;1;95;2;;;;;;;;1;2;2;;;;;1200000;2;1;2;1;1;;2;68;68;339.669.665.627.427
899366;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;339.669.665.627.427
899366;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;339.669.665.627.427
899367;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;372.444.979.233.025
899367;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;372.444.979.233.025
899368;1;1;1;95;1;;1;2;;;80000;2;2;;;;;;;;;;;1;1;;;68;68;375.669.454.777.179
899368;1;2;1;95;1;;1;2;;;2500000;2;2;;;;;;;;;;;1;1;;;68;68;375.669.454.777.179
899369;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;367.136.135.704.443
899369;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;367.136.135.704.443
899369;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;367.136.135.704.443
899370;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;31.612.283.620.449
899370;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;31.612.283.620.449
899370;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;31.612.283.620.449
899370;1;5;1;95;2;;;;;;;;1;2;2;;;;;2400000;2;1;2;1;1;;2;68;68;31.612.283.620.449
899371;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;333.253.986.177.734
899371;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;333.253.986.177.734
899373;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;30.963.901.675.505
899373;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;30.963.901.675.505
899374;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;298.108.831.222.946
899374;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;298.108.831.222.946
899374;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;298.108.831.222.946
899374;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;298.108.831.222.946
899374;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;68;68;298.108.831.222.946
899375;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;921.497.625.367.715
899375;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;921.497.625.367.715
899375;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;921.497.625.367.715
899376;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;999.653.168.289.685
899376;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;999.653.168.289.685
899376;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;999.653.168.289.685
899376;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;999.653.168.289.685
899377;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;917.842.761.259.255
899377;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;917.842.761.259.255
899377;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;917.842.761.259.255
899377;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;917.842.761.259.255
899378;1;1;1;95;1;;1;2;;;600000;2;2;;;;;;;;;;;1;1;;;70;70;113.910.710.013.109
899378;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;113.910.710.013.109
899379;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;109.820.189.661.587
899379;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;109.820.189.661.587
899380;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;105.866.030.650.206
899380;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;105.866.030.650.206
899380;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;105.866.030.650.206
899381;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;11.623.560.975.054
899381;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;11.623.560.975.054
899381;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;11.623.560.975.054
899381;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;11.623.560.975.054
899381;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;11.623.560.975.054
899381;1;6;1;95;2;;;;;;;;1;2;2;;;;;1000000;2;1;2;1;1;;2;70;70;11.623.560.975.054
899381;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;11.623.560.975.054
899382;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;918.337.604.925.394
899382;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;918.337.604.925.394
899382;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;918.337.604.925.394
899382;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;918.337.604.925.394
899382;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;918.337.604.925.394
899382;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;918.337.604.925.394
899383;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;920.230.172.632.138
899383;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;920.230.172.632.138
899384;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;663.477.790.755.266
899384;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;663.477.790.755.266
899384;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;663.477.790.755.266
899384;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;663.477.790.755.266
899384;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;663.477.790.755.266
899384;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;663.477.790.755.266
899385;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;956.322.552.478.175
899385;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;956.322.552.478.175
899385;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;956.322.552.478.175
899385;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;956.322.552.478.175
899386;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;119.359.060.449.974
899386;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;119.359.060.449.974
899386;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;119.359.060.449.974
899387;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;920.230.172.632.138
899387;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;920.230.172.632.138
899388;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;100.031.628.418.426
899389;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;979.635.993.844.827
899389;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;979.635.993.844.827
899389;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;979.635.993.844.827
899390;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;102.054.119.736.004
899390;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;102.054.119.736.004
899390;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;102.054.119.736.004
899391;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;999.653.168.289.685
899391;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;999.653.168.289.685
899391;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;999.653.168.289.685
899391;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;999.653.168.289.685
899392;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;917.842.761.259.255
899392;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;917.842.761.259.255
899392;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;917.842.761.259.255
899392;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;917.842.761.259.255
899393;1;1;1;95;2;;;;;;;;1;2;2;;;;;7200000;2;1;2;1;1;;2;70;70;959.977.416.586.636
899393;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;959.977.416.586.636
899393;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;959.977.416.586.636
899394;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;100.723.646.255.022
899394;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;100.723.646.255.022
899395;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;122.925.647.495.618
899395;1;2;1;95;1;;2;1;;450000;;2;2;;;;;;;;;;;1;1;;;70;70;122.925.647.495.618
899395;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;122.925.647.495.618
899395;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;122.925.647.495.618
899395;1;6;1;95;2;;;;;;;;1;1;2;;;;800000;;2;2;2;1;1;;2;70;70;122.925.647.495.618
899395;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;122.925.647.495.618
899396;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;119.359.060.449.974
899396;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;119.359.060.449.974
899396;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;119.359.060.449.974
899397;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;804.161.174.408.835
899397;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;804.161.174.408.835
899397;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;804.161.174.408.835
899398;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;744.793.354.119.558
899398;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;744.793.354.119.558
899398;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;744.793.354.119.558
899398;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;744.793.354.119.558
899399;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;500.772.867.998.215
899399;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;500.772.867.998.215
899399;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;500.772.867.998.215
899399;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;500.772.867.998.215
899399;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;500.772.867.998.215
899399;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;500.772.867.998.215
899399;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;500.772.867.998.215
899399;1;11;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;500.772.867.998.215
899399;1;12;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;70;70;500.772.867.998.215
