directorio;secuencia_p;orden;Oficio;Rama2d_r4;Rama4d_r4;P6430;P6800;P6850;P6830;P6500;P6750;P6760;Oci;Mes;Area;Fex_c_2011
21155;1;3;39;22;2229;1;40;0;6;877803; ; ;1;04;76;636,969481854869
21163;1;1;51;56;5611;5;127;0;6; ;3000000;1;1;04;05;1665,12376041031
21163;1;2;11;42;4210;1;48;48; ;3600000; ; ;1;04;05;1665,12376041031
21163;1;5;54;97;9700;3;48;48; ;8823000; ; ;1;04;05;1665,12376041031
21170;1;1;33;49;4921;1;48;0;3;1000000; ; ;1;04;54;203,062563153726
21172;1;1;98;49;4923;1;48;12;7;450000; ; ;1;04;52;90,1227576862663
21172;1;2;56;96;9601;4;16;12;6; ;100000;1;1;04;52;90,1227576862663
21172;1;3;93;41;4111;4;44;0;7; ;350000;1;1;04;52;90,1227576862663
21175;1;1;41;47;4721;4;56;42;5; ;900000;1;1;04;11;1192,82247235472
21175;1;2;41;47;4729;4;24;14;6; ;900000;1;1;04;11;1192,82247235472
21177;1;4;95;41;4111;4;48;0;5; ;0;1;1;04;11;1248,64652638879
21180;1;1;21;64;6412;1;48;60; ; ; ; ;1;04;11;1053,27542815397
21180;1;2;45;47;4771;1;60;40;6;877803; ; ;1;04;11;1053,27542815397
21181;1;2;57;96;9602;4;45;0;7; ;0;1;1;04;08;366,330828588122
21181;1;3;45;47;4781;4;50;0;6; ;0;1;1;04;08;366,330828588122
21184;1;1;13;85;8530;2;48;0;5;1400000; ; ;1;04;13;141,710942129975
21185;1;1;98;49;4921;4;60;20;6; ;400000;1;1;04;76;526,385380125232
21191;1;1;97;52;5224;4;60;10;6; ;450000;1;1;04;54;295,443550165937
21191;1;2;41;47;4723;4;66;21;6; ;720000;1;1;04;54;295,443550165937
21193;1;3;90;15;1523;1;60;0;7;800000; ; ;1;04;54;262,58160433649
21195;1;1;77;10;1081;1;62;12;6;580000; ; ;1;04;23;179,138272603021
21202;1;1;98;53;5320;2;48;48; ;980657; ; ;1;04;68;484,886762203737
21202;3;4;03;56;5619;1;84;84; ;2100000; ; ;1;04;68;484,886762203737
21203;1;1;58;80;8010;1;56;40;6;1200000; ; ;1;04;73;243,725423212717
21205;1;1;98;49;4921;4;96;0;6; ;750000;1;1;04;54;342,3969661301
21205;1;2;45;47;4792;4;9;0;6; ;50000;1;1;04;54;342,3969661301
21207;1;2;77;56;5619;4;24;12;6; ; ;1;1;04;76;481,145913389655
21207;1;3;33;47;4711;1;48;48; ;980000; ; ;1;04;76;481,145913389655
21208;1;1;39;79;7911;1;48;0;5;2000000; ; ;1;04;52;168,832350237406
21208;1;3;39;79;7911;4;48;0;5; ;1000000;1;1;04;52;168,832350237406
21209;1;1;87;25;2511;1;48;0;6;1200000; ; ;1;04;05;889,65654949111
21209;1;3;16;13;1312;1;48;0;6;1400000; ; ;1;04;05;889,65654949111
21211;1;3;97;10;1081;1;48;48; ;1250000; ; ;1;04;05;928,470868184406
21213;1;3;55;86;8621;1;48;48; ;980000; ; ;1;04;76;860,198781686789
21213;1;4;30;49;4921;1;48;30;6;2500000; ; ;1;04;76;860,198781686789
21219;1;2;53;56;5619;4;30;0;6; ;400000;1;1;04;68;713,071426223285
21223;1;4;97;11;1101;1;48;0;3;960000; ; ;1;04;76;544,065295539401
21225;1;3;97;52;5224;4;40;10;6; ; ;1;1;04;13;298,727644269772
21232;1;1;13;85;8544;4;20;0;3; ;1500000;1;1;04;52;160,418294005113
21232;1;2;13;85;8530;2;40;50; ;4300000; ; ;1;04;52;160,418294005113
21232;1;3;13;85;8544;2;40;60; ;3000000; ; ;1;04;52;160,418294005113
21236;1;1;39;84;8412;2;48;20;6;4000000; ; ;1;04;52;144,135465494757
21236;1;2;15;63;6391;1;60;50;6;2000000; ; ;1;04;52;144,135465494757
21237;1;1;45;45;4512;4;48;0;6; ; ;1;1;04;11;842,291855844597
21237;1;3;45;45;4512;4;48;0;6; ; ;1;1;04;11;842,291855844597
21239;1;1;41;47;4711;4;105;84;6; ;900000;1;1;04;68;377,026748694106
21239;1;2;40;47;4761;1;70;0;7;600000; ; ;1;04;68;377,026748694106
21240;1;1;53;56;5611;1;52;0;7;780000; ; ;1;04;52;185,301987707879
21243;1;1;98;49;4921;4;60;0;7; ;500000;1;1;04;66;890,203814773631
21243;1;2;49;77;7730;4;40;40; ; ;600000;1;1;04;66;890,203814773631
21245;1;1;75;13;1391;4;25;0;6; ;500000;1;1;04;17;188,777466685587
21247;1;1;53;56;5611;4;40;40; ; ;300000;1;1;04;13;370,472191007755
21247;1;2;95;42;4210;4;48;48; ; ;600000;1;1;04;13;370,472191007755
21250;1;1;33;46;4659;1;45;50; ;1570000; ; ;1;04;05;844,955866860725
21251;1;3;12;69;6910;4;54;0;7; ;2500000;1;1;04;52;124,701944124713
21254;1;1;41;56;5619;4;72;0;6; ;440000;1;1;04;08;1117,73625221673
21254;1;3;03;20;2029;1;48;48; ;878803; ; ;1;04;08;1117,73625221673
21255;1;1;98;49;4923;4;70;36;6; ;150000;1;1;04;54;219,945723366413
21255;1;4;97;52;5224;4;48;6;6; ;700000;1;1;04;54;219,945723366413
21260;1;1;98;49;4921;4;44;0;7; ;600000;1;1;04;52;150,531529035604
21261;1;1;45;47;4781;4;70;24;7; ;300000;1;1;04;54;353,095387895284
21263;1;1;20;84;8412;4;20;20; ; ;2300000;1;1;04;52;86,4247309311189
21263;1;2;32;85;8544;2;40;40; ;1350000; ; ;1;04;52;86,4247309311189
21264;1;2;58;47;4755;1;48;48; ;877803; ; ;1;04;13;258,018457694266
21264;1;3;12;69;6910;1;48;0;3;877803; ; ;1;04;13;258,018457694266
21265;1;1;39;10;1081;1;48;34;6;900000; ; ;1;04;76;1498,62772152239
21268;1;1;33;85;8559;1;48;0;7;1000000; ; ;1;04;52;73,4157852517526
21270;1;1;45;47;4781;4;40;0;5; ;400000;1;1;04;11;958,599432451173
21270;1;2;41;47;4771;4;20;0;6; ;300000;1;1;04;11;958,599432451173
21272;1;2;54;97;9700;3;11;11; ;400000; ; ;1;04;54;310,738411939089
21276;1;1;06;85;8522;4;20;0;5; ;50000;1;1;04;76;661,094686720838
21278;1;1;33;10;1011;1;48;48; ;1500000; ; ;1;04;68;440,134080704485
21278;1;2;11;69;6920;4;48;48; ; ;2000000;1;1;04;68;440,134080704485
21284;1;1;39;47;4711;1;48;48; ;1100000; ; ;1;04;05;4301,1674682546
21287;1;1;53;56;5611;4;54;0;6; ;360000;1;1;04;54;338,409181628365
21287;1;6;53;56;5611;4;54;18;6; ;380000;1;1;04;54;338,409181628365
21288;1;1;98;49;4921;4;60;0;7; ;900000;1;1;04;52;51,5207926144181
21288;1;4;12;49;4921;1;48;34;7;877803; ; ;1;04;52;51,5207926144181
21294;1;2;45;47;4781;4;25;0;6; ;0;1;1;04;68;271,777028866664
21294;1;3;55;68;6820;1;48;15;6;400000; ; ;1;04;68;271,777028866664
21295;1;2;16;21;2100;1;48;48; ;1400000; ; ;1;04;76;387,087849373075
21300;1;1;61;81;8130;4;40;16;6; ;400000;1;1;04;17;232,470364437325
21300;1;3;61;81;8130;4;40;16;6; ;400000;1;1;04;17;232,470364437325
21302;1;1;93;43;4330;4;48;0;6; ;0;1;1;04;05;1105,69711199624
21303;1;2;79;14;1410;4;60;30;6; ;1000000;1;1;04;54;275,027786267124
21303;1;3;70;14;1410;4;70;32;6; ;1000000;1;1;04;54;275,027786267124
21303;1;4;79;14;1410;4;70;30;6; ;700000;1;1;04;54;275,027786267124
21305;1;1;41;47;4724;4;35;15;6; ; ;1;1;04;13;260,15198792611
21307;1;1;54;81;8121;4;16;0;6; ;0;1;1;04;11;2911,9598414663
21307;1;2;97;42;4210;1;48;0;6;1000000; ; ;1;04;11;2911,9598414663
21314;1;1;87;45;4520;1;40;0;5;600000; ; ;1;04;52;149,150549064865
21321;1;1;58;80;8010;1;36;36; ;1200000; ; ;1;04;68;270,02221256521
21322;1;1;58;80;8010;1;72;0;3;4000000; ; ;1;04;11;1061,8745360691
21322;1;2;12;84;8424;2;48;40;6;3500000; ; ;1;04;11;1061,8745360691
21327;1;2;97;49;4923;4;70;30;6; ;700000;1;1;04;54;289,916663606737
21329;1;1;53;56;5630;4;77;0;6; ;0;1;1;04;11;3488,65478760705
21334;1;3;55;68;6820;1;48;48; ;877800; ; ;1;04;54;256,537103279091
21334;1;5;83;25;2512;1;48;48; ;877800; ; ;1;04;54;256,537103279091
21336;1;1;79;14;1410;1;48;0;5;960; ; ;1;04;05;1279,29500112209
21347;1;1;45;47;4719;1;50;0;5;500000; ; ;1;04;52;190,076197013916
21347;1;3;41;47;4719;5;50;0;6; ;700000;1;1;04;52;190,076197013916
21348;1;1;41;47;4729;4;10;0;6; ;150000;1;1;04;52;156,988319446893
21348;1;2;13;85;8559;4;20;0;6; ;0;1;1;04;52;156,988319446893
21353;1;1;95;41;4111;4;50;0;7; ;1000000;1;1;04;17;389,40679338429
21354;1;1;57;96;9602;4;7;0;5; ;300000;1;1;04;08;392,312285343892
21354;1;3;45;47;4761;1;48;6;6;1200000; ; ;1;04;08;392,312285343892
21357;1;3;79;13;1392;1;48;0;5;890000; ; ;1;04;05;1037,17222197267
21357;1;5;39;86;8621;1;48;48; ;1083000; ; ;1;04;05;1037,17222197267
21360;1;3;06;86;8610;2;48;30;6;2800000; ; ;1;04;68;165,093488678588
21361;1;1;62;38;3811;1;48;48; ;900000; ; ;1;04;17;126,93526339571
21365;1;1;59;86;8610;1;48;48; ;1100000; ; ;1;04;11;1881,17670939615
21365;1;2;97;47;4711;1;70;60;6;900000; ; ;1;04;11;1881,17670939615
21365;1;3;38;61;6120;1;48;45;6;900000; ; ;1;04;11;1881,17670939615
21366;1;1;41;56;5619;4;60;30;6; ;300000;1;1;04;08;1092,54945202955
21366;1;2;53;56;5619;6;30;0;6; ; ; ;1;04;08;1092,54945202955
21367;1;1;84;14;1410;1;48;0;7;1900000; ; ;1;04;05;1611,52163624882
21367;1;2;37;53;5320;4;48;0;7; ;1200000;1;1;04;05;1611,52163624882
21368;1;1;45;47;4792;4;40;20;6; ; ;1;1;04;11;649,936702395971
21373;1;2;59;97;9700;3;48;65; ;600000; ; ;1;04;17;108,784653895334
21376;1;3;98;49;4921;4;50;0;5; ;500000;1;1;04;52;132,42017597185
21379;1;1;41;47;4771;5;48;0;6; ;2000000;1;1;04;05;1178,36103470277
21379;1;2;45;47;4771;1;48;0;6;1000000; ; ;1;04;05;1178,36103470277
21380;1;1;45;47;4781;4;20;0;6; ;60000;1;1;04;11;3766,81471395481
21381;1;2;39;64;6492;1;48;60; ;2100000; ; ;1;04;05;814,766730779802
21381;1;3;08;64;6412;1;48;55; ;2900000; ; ;1;04;05;814,766730779802
21382;1;1;84;45;4520;4;50;0;7; ;900000;1;1;04;17;259,816565033278
21383;1;1;98;86;8699;4;40;5;6; ;1200000;1;1;04;17;164,094672652597
21384;1;1;54;97;9700;3;48;0;3; ; ; ;1;04;13;214,867313943723
21384;1;2;98;49;4921;4;50;0;6; ;600000;1;1;04;13;214,867313943723
21384;1;3;98;49;4921;4;50;0;6; ; ;1;1;04;13;214,867313943723
21384;1;4;58;84;8412;1;48;32;5;950000; ; ;1;04;13;214,867313943723
21393;1;3;16;21;2100;1;48;48; ;1400000; ; ;1;04;76;383,061094805499
21400;1;2;97;10;1089;1;54;32;7;890000; ; ;1;04;05;1553,59754882431
21401;1;1;34;82;8299;4;20;20; ; ;250000;1;1;04;11;953,193648317294
21401;1;3;51;56;5611;5;48;48; ; ; ;1;1;04;11;953,193648317294
21403;1;1;37;31;3110;1;48;0;5;877803; ; ;1;04;05;1106,71151338733
21404;1;1;79;14;1410;4;48;0;6; ;350000;1;1;04;54;270,38761859057
21404;1;2;79;14;1410;4;48;0;6; ;350000;1;1;04;54;270,38761859057
21408;1;1;06;86;8622;4;54;0;7; ;900000;1;1;04;08;772,945039645681
21412;1;1;70;25;2599;1;40;0;3;980000; ; ;1;04;17;155,454084302224
21421;1;1;14;94;9491;1;48;0;6;800000; ; ;1;04;08;1376,42001006881
21421;1;2;41;56;5619;4;48;48; ; ;12000;1;1;04;08;1376,42001006881
21422;1;1;84;45;4520;4;14;0;6; ;200000;1;1;04;08;1145,90757977324
21422;1;4;97;47;4773;1;48;48; ;1100000; ; ;1;04;08;1145,90757977324
21422;1;5;98;49;4921;4;70;0;6; ;800000;1;1;04;08;1145,90757977324
21424;1;2;41;47;4759;4;48;48; ; ;500000;1;1;04;13;370,472191007755
21425;1;1;21;70;7020;4;60;60; ; ;7600000;1;1;04;68;488,966394777541
21425;1;2;39;70;7020;4;60;60; ; ;2500000;1;1;04;68;488,966394777541
21429;1;1;45;47;4781;4;18;0;6; ;80000;1;1;04;11;2951,02011010085
21437;1;1;94;32;3290;1;48;0;5;877803; ; ;1;04;05;2122,61531219408
21437;1;7;94;32;3290;1;48;0;5;877803; ; ;1;04;05;2122,61531219408
21438;1;1;98;49;4921;1;70;0;3;1500000; ; ;1;04;17;190,471316271387
21439;1;1;45;47;4771;4;36;0;6; ; ;1;1;04;68;765,400048166554
21439;1;2;45;47;4792;4;15;0;5; ;300000;1;1;04;68;765,400048166554
21440;1;2;06;86;8621;1;48;8;3;2400000; ; ;1;04;05;1101,2995245336
21443;1;1;93;43;4330;4;48;0;7; ;450000;1;1;04;05;1105,69711199624
21443;1;2;34;63;6311;4;48;4;7; ;800000;1;1;04;05;1105,69711199624
21444;1;1;21;49;4923;5;48;40;7; ; ;1;1;04;13;508,024467163818
21444;1;2;51;56;5611;5;48;20;7; ; ;1;1;04;13;508,024467163818
21449;1;1;87;28;2825;1;48;0;7;1100000; ; ;1;04;73;131,376335729359
21449;1;2;39;84;8412;4;36;50; ; ;1900000;1;1;04;73;131,376335729359
21451;1;2;79;14;1410;1;35;0;6;320000; ; ;1;04;73;426,070690578657
21455;1;1;02;42;4220;1;48;48; ;5000000; ; ;1;04;68;518,185484113236
21455;1;2;12;69;6910;4;48;0;6; ;0;1;1;04;68;518,185484113236
21456;1;1;87;31;3110;1;48;0;5;877000; ; ;1;04;68;586,302575423626
21456;1;4;39;86;8610;1;48;40;6;950000; ; ;1;04;68;586,302575423626
21457;1;1;45;47;4724;1;48;0;7;900000; ; ;1;04;11;1388,12193482
21457;1;2;33;22;2229;1;40;0;7;900000; ; ;1;04;11;1388,12193482
21461;1;1;98;49;4921;4;84;0;6; ;600000;1;1;04;76;1446,68845800041
21461;1;4;55;81;8121;4;32;0;6; ; ;1;1;04;76;1446,68845800041
21462;1;1;79;14;1410;4;60;0;6; ;900000;1;1;04;05;715,651205313854
21462;1;2;79;14;1410;4;45;0;6; ;600000;1;1;04;05;715,651205313854
21462;1;3;41;14;1410;4;50;0;5; ;900000;1;1;04;05;715,651205313854
21463;1;1;51;56;5613;5;40;0;6; ;0;1;1;04;17;87,6357378106007
21469;1;1;19;74;7490;4;48;16;6; ;200000;1;1;04;05;1530,890776186
21471;1;1;13;85;8544;2;40;40; ;5754000; ; ;1;04;05;1640,99719816991
21471;1;2;03;91;9103;1;48;48; ;2466000; ; ;1;04;05;1640,99719816991
21473;1;1;95;42;4210;4;48;48; ; ;600000;1;1;04;13;411,118590808717
21473;1;3;95;42;4210;4;48;48; ; ;600000;1;1;04;13;411,118590808717
21478;1;1;11;69;6920;4;48;48; ; ; ;1;1;04;13;357,113182855156
21478;1;3;12;84;8415;2;48;50; ; ; ; ;1;04;13;357,113182855156
21482;1;2;13;85;8530;2;40;30;7;3000000; ; ;1;04;73;289,944872028219
21487;1;1;98;49;4921;1;48;0;6;877803; ; ;1;04;23;151,735517019347
21487;1;5;13;85;8513;1;46;30;6;1000000; ; ;1;04;23;151,735517019347
21488;1;3;55;56;5611;1;48;0;6;895000; ; ;1;04;08;819,673251625603
21490;1;1;08;47;4711;1;48;48; ;2500000; ; ;1;04;05;1263,10538141238
21490;1;2;83;24;2429;1;48;0;5;750000; ; ;1;04;05;1263,10538141238
21497;1;1;77;56;5619;4;49; ;7; ;126000;1;1;04;52;97,7887831644972
21497;1;2;97;53;5320;4;20;20; ; ;300000;1;1;04;52;97,7887831644972
21497;1;3;45;47;4789;4;54;0;7; ;30000;1;1;04;52;97,7887831644972
21498;1;1;45;14;1410;1;48;0;7;870000; ; ;1;04;11;1636,89968757504
21498;1;2;38;82;8220;1;48;48; ;800000; ; ;1;04;11;1636,89968757504
21498;1;4;45;92;9200;4;40;0;7; ;500000;1;1;04;11;1636,89968757504
21501;1;3;45;45;4530;1;48;20;6;880000; ; ;1;04;73;144,854528742053
21505;1;1;41;46;4649;5;80;80; ; ; ;1;1;04;73;188,115546724037
21505;1;2;54;88;8890;4;40;25;7; ;800000;1;1;04;73;188,115546724037
21510;1;1;21;45;4520;5;56;0;6; ;700000;1;1;04;23;163,868791758595
21512;1;2;45;47;4781;4;30;0;6; ;0;1;1;04;11;1849,30088300505
21514;1;1;79;14;1410;5;60;0;6; ;1500000;1;1;04;73;141,716474842671
21514;1;3;79;14;1410;1;48;0;6;600000; ; ;1;04;73;141,716474842671
21515;1;1;94;32;3290;4;30;0;5; ;600000;1;1;04;13;163,479022015501
21518;1;3;54;55;5511;1;48;0;5;400000; ; ;1;04;08;475,714240571201
21519;1;2;57;96;9602;4;30;10;7; ;100000;1;1;04;13;357,807830836274
21519;1;3;45;56;5619;1;48;0;1;877803; ; ;1;04;13;357,807830836274
21521;1;2;33;61;6120;1;48;48; ;1118000; ; ;1;04;73;200,739697212668
21522;1;2;21;41;4111;1;48;0;5; ; ; ;1;04;73;398,085821950072
21526;1;1;02;36;3600;4;48;0;5; ;4000000;1;1;04;68;881,609889885836
21528;1;1;97;49;4923;1;48;48; ;900000; ; ;1;04;08;543,019477373257
21528;1;2;41;47;4719;4;72;40;6; ;250000;1;1;04;08;543,019477373257
21528;1;3;45;47;4719;6;72;20;6; ; ; ;1;04;08;543,019477373257
21533;1;1;19;65;6511;1;40;40; ;1600000; ; ;1;04;73;408,162293297132
21535;1;1;98;49;4921;4;72;0;5; ;1000000;1;1;04;13;179,936267844909
21535;1;3;45;47;4792;4;20;0;6; ;160000;1;1;04;13;179,936267844909
21536;1;3;07;26;2670;4;48;0;5; ;1500000;1;1;04;68;308,444754517809
21539;1;2;41;47;4771;4;16;0;6; ;0;1;1;04;08;602,525868292537
21539;1;4;41;47;4729;4;14;0;6; ;0;1;1;04;08;602,525868292537
21540;1;1;03;95;9522;1;56;0;6;877807; ; ;1;04;76;1019,79974306395
21542;1;1;85;43;4321;4;50;0;5; ;800000;1;1;04;05;1378,19732704774
21543;1;1;85;43;4321;4;44;0;6; ;700000;1;1;04;73;443,724207721227
21546;1;1;98;42;4210;1;60;60; ;1000000; ; ;1;04;13;188,069546762306
21546;1;2;53;55;5511;1;48;0;5;877803; ; ;1;04;13;188,069546762306
21548;1;1;83;27;2711;1;48;48; ;1200000; ; ;1;04;05;1734,32977299452
21552;1;2;87;30;3011;1;48;0;5;1200000; ; ;1;04;13;172,222976651792
21557;1;1;13;85;8551;4;48;48; ; ;2500000;1;1;04;13;357,113182855156
21557;1;3;11;69;6920;4;40;40; ; ; ;1;1;04;13;357,113182855156
21558;1;2;98;49;4923;4;70;50;6; ;800000;1;1;04;23;153,004184046352
21560;1;3;42;47;4774;1;48;40;6;980000; ; ;1;04;08;389,344794522161
21562;1;1;13;85;8551;4;30;30; ; ;2000000;1;1;04;23;144,878309273224
21563;1;2;99;38;3830;1;60;30;7;450000; ; ;1;04;05;1379,34558557461
21563;1;3;59;77;7729;1;70;40;7;660000; ; ;1;04;05;1379,34558557461
21565;1;1;03;25;2599;1;48;0;6; ; ; ;1;04;13;356,387632899198
21567;1;1;39;47;4754;1;54;0;7;416000; ; ;1;04;52;231,8575958655
21568;1;1;45;25;2593;1;48;24;6;4000000; ; ;1;04;68;373,585448360655
21568;1;2;43;21;2100;1;40;24;6;3000000; ; ;1;04;68;373,585448360655
21568;1;5;81;32;3290;1;48;48; ;900000; ; ;1;04;68;373,585448360655
21569;1;2;39;52;5229;1;44;40;6;2200000; ; ;1;04;08;584,822829667171
21572;1;1;98;47;4711;1;60;60; ;797200; ; ;1;04;73;916,27568960136
21573;1;1;13;85;8544;2;40;40; ;2800000; ; ;1;04;23;163,369817233976
21573;1;2;11;84;8424;2;48;48; ; ; ; ;1;04;23;163,369817233976
21574;1;1;85;43;4321;4;48;25;6; ;450000;1;1;04;23;253,255614170798
21575;1;1;99;81;8129;1;48;40;6;900000; ; ;1;04;11;1405,94583426172
21575;1;2;54;97;9700;3;60;0;5;900000; ; ;1;04;11;1405,94583426172
21575;1;3;37;47;4755;1;48;16;6;800000; ; ;1;04;11;1405,94583426172
21577;1;2;32;84;8413;2;48;40;6; ; ; ;1;04;13;256,958999775556
21578;1;2;57;96;9602;4;30;0;6; ;100000;1;1;04;73;647,795054517723
21579;1;1;59;73;7310;4;40;8;6; ;640000;1;1;04;08;395,01462066977
21580;1;1;84;45;4542;4;72;0;6; ;0;1;1;04;68;825,750997216104
21580;1;2;54;97;9700;3;24;8;6; ; ; ;1;04;68;825,750997216104
21580;1;5;38;63;6311;1;45;56; ;950000; ; ;1;04;68;825,750997216104
21587;1;2;54;97;9700;3;40;40; ;500000; ; ;1;04;23;203,866025156892
21594;1;1;95;42;4210;1;48;0;6;877803; ; ;1;04;73;273,267898753653
21597;1;1;58;46;4665;1;48;0;5;1000000; ; ;1;04;11;1927,02442995223
21598;1;6;57;96;9602;4;60;10;6; ;200000;1;1;04;73;275,815888164655
21601;1;1;33;52;5221;1;48;48; ; ; ; ;1;04;13;259,819301056516
21622;1;1;95;41;4111;1;48;0;5;1000000; ; ;1;04;68;707,299427098615
21622;1;2;55;81;8121;4;24;0;5; ;0;1;1;04;68;707,299427098615
21622;1;3;41;47;4773;4;60;0;6; ;1000000;1;1;04;68;707,299427098615
21627;1;1;45;46;4665;4;40;0;6; ;300000;1;1;04;68;359,110023071914
21632;1;1;41;47;4771;4;24;0;6; ;0;1;1;04;68;330,505616372887
21632;1;2;37;53;5320;4;40;24;6; ; ;1;1;04;68;330,505616372887
21633;1;1;79;14;1410;4;20;20; ; ;0;1;1;04;17;106,769007688212
21633;1;3;79;14;1410;6;5;5; ; ; ; ;1;04;17;106,769007688212
21633;1;4;79;14;1410;6;5;5; ; ; ; ;1;04;17;106,769007688212
21633;1;6;62;01;0121;8;20;20; ;200000; ; ;1;04;17;106,769007688212
21634;1;1;98;49;4921;4;84;12;6; ;300000;1;1;04;05;1318,05739043119
21639;1;1;13;85;8559;4;15;0;7; ;200000;1;1;04;54;343,855432806983
21639;1;2;72;28;2829;1;48;48; ;980657; ; ;1;04;54;343,855432806983
21640;1;1;98;49;4921;1;54;0;3;1200000; ; ;1;04;11;2380,27661251565
21640;1;2;45;46;4632;1;48;0;5;900000; ; ;1;04;11;2380,27661251565
21643;1;1;98;49;4921;4;40;8;6; ; ;1;1;04;13;309,865278837893
21644;1;1;44;96;9603;1;48;48; ;1200000; ; ;1;04;17;135,119203763833
21644;1;3;19;42;4210;1;48;0;7;980000; ; ;1;04;17;135,119203763833
21644;1;4;44;86;8610;1;48;48; ;877802; ; ;1;04;17;135,119203763833
21645;1;8;45;47;4781;4;50;0;6; ;0;1;1;04;68;277,481182424753
21645;1;12;45;56;5619;4;65;0;6; ;0;1;1;04;68;277,481182424753
21647;1;1;95;41;4111;4;48;0;7; ;250000;1;1;04;54;234,061954828603
21650;1;1;41;47;4782;4;50;0;7; ;0;1;1;04;50;223,500919690091
21655;1;1;95;31;3110;5;48;0;6; ;0;1;1;04;68;672,047826357191
21656;1;1;41;47;4721;4;48;48; ; ;700000;1;1;04;68;219,700600993605
21656;1;3;58;80;8010;1;50;0;3;1100000; ; ;1;04;68;219,700600993605
21656;1;4;41;47;4724;4;20;0;5; ;180000;1;1;04;68;219,700600993605
21657;1;4;70;29;2930;1;48;48; ;2200000; ; ;1;04;05;1137,69705201628
21659;1;1;39;79;7911;4;48;0;6; ;0;1;1;04;68;322,062732758539
21671;1;1;21;64;6412;1;48;48; ;3000000; ; ;1;04;68;660,330691747836
21671;1;2;07;86;8621;1;48;48; ;3400000; ; ;1;04;68;660,330691747836
21672;1;1;11;49;4921;1;48;0;5;1200000; ; ;1;04;08;518,314987875208
21673;1;1;21;31;3110;4;84;0;7; ;980000;1;1;04;54;297,680002244563
21673;1;2;79;31;3110;4;25;0;7; ;250000;1;1;04;54;297,680002244563
21673;1;3;81;31;3110;4;84;0;7; ;280000;1;1;04;54;297,680002244563
21676;1;1;21;33;3312;1;48;42;6;0; ; ;1;04;68;472,375900055054
21676;1;2;33;33;3312;1;48;40;6;878000; ; ;1;04;68;472,375900055054
21676;1;4;84;33;3312;1;52;45;6;878000; ; ;1;04;68;472,375900055054
21683;1;1;37;53;5320;4;44;25;6; ;550000;1;1;04;68;165,093488678588
21684;1;1;61;01;0111;4;15;0;6; ; ;1;1;04;23;91,9424483991731
21686;1;1;21;52;5221;4;70;70; ; ;700000;1;1;04;52;131,756458949337
21689;1;2;79;95;9529;4;50;2;6; ;400000;1;1;04;05;998,965905056256
21692;1;1;99;45;4520;4;15;0;7; ;60000;1;1;04;52;205,428175609825
21692;1;2;99;45;4520;4;15;0;7; ;50000;1;1;04;52;205,428175609825
21697;1;1;55;81;8121;4;32;0;5; ;160000;1;1;04;13;331,343322778589
21697;1;2;85;95;9522;4;40;0;5; ; ;1;1;04;13;331,343322778589
21699;1;1;97;53;5320;1;50;0;6;1280000; ; ;1;04;17;59,367682993679
21703;1;1;79;95;9529;4;36;0;7; ;500000;1;1;04;17;154,843483031389
21703;1;3;08;45;4511;1;48;48; ;1500000; ; ;1;04;17;154,843483031389
21713;1;1;55;36;3600;1;48;48; ;877802; ; ;1;04;73;232,284506774658
21713;1;2;79;14;1410;1;48;48; ;877802; ; ;1;04;73;232,284506774658
21714;1;2;55;81;8129;1;48;0;1;970000; ; ;1;04;05;596,188163227998
21714;1;5;45;47;4719;1;60;0;1;972000; ; ;1;04;05;596,188163227998
21719;1;3;33;86;8621;1;40;30;7;877803; ; ;1;04;52;71,310137713532
21720;1;1;84;45;4520;1;60;0;6;250000; ; ;1;04;52;248,153424988984
21720;1;2;55;81;8121;4;15;0;6; ;100000;1;1;04;52;248,153424988984
21721;1;2;79;14;1410;4;40;0;6; ;300000;1;1;04;68;663,178670737582
21724;1;1;12;69;6910;4;20;10;6; ; ;1;1;04;52;195,368381570182
21724;1;3;08;62;6201;4;60;60; ; ;3000000;1;1;04;52;195,368381570182
21724;1;4;12;69;6910;4;24;0;6; ;0;1;1;04;52;195,368381570182
21725;1;2;58;85;8530;1;48;48; ;877803; ; ;1;04;05;1140,13380656178
21727;1;1;03;43;4329;1;48;0;3;877802; ; ;1;04;54;635,932406228906
21728;1;1;98;49;4921;4;3;0;7; ;30000;1;1;04;54;266,550200112865
21728;1;2;79;14;1410;4;15;0;7; ;20000;1;1;04;54;266,550200112865
21728;2;1;59;47;4773;1;56;56; ;980657; ; ;1;04;54;266,550200112865
21737;1;1;58;84;8422;2;72;0;7;2000000; ; ;1;04;54;368,286686418395
21738;1;1;33;86;8610;1;48;48; ;1080000; ; ;1;04;08;584,822829667171
21738;1;2;11;86;8621;1;48;48; ;1500000; ; ;1;04;08;584,822829667171
21744;1;1;41;47;4773;5;52;20;6; ;1000000;1;1;04;68;1160,08289445483
21744;1;2;45;47;4773;1;52;20;6;900000; ; ;1;04;68;1160,08289445483
21745;1;1;95;31;3110;4;40;0;5; ;600000;1;1;04;11;1784,42037297023
21745;1;2;45;46;4632;1;48;0;5;600000; ; ;1;04;11;1784,42037297023
21746;1;1;58;49;4923;1;48;0;7;100000; ; ;1;04;11;1749,98740597326
21746;1;2;39;82;8299;1;48;0;7;1070000; ; ;1;04;11;1749,98740597326
