DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6410S1;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P1879;P1805;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P1880;P1881;P1882;P3148;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;OFICIO;RAMA2D_R4;OCI;MES;P6430;RAMA4D_R4;INGLABO;DPTO;fex_c_2011;RAMA4DP8_R4
5489982;1;4;1;60;2;44;2; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;50000;1;500000;3; ;12;2; ; ; ; ;3;9;2;16;2; ;16; ; ;3;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;61;01;1;06;4;0143;50000;44;622,651419050702; 
5489982;1;5;1;60;2;44;1;2;2;9;1; ; ;1;2;2;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2;1500000;1;4100000;3; ;12;2; ; ; ; ;1;1;1;40; ;.;32;2; ;8;7; ;1; ;1;1;2;0;1;1; ; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1;44;14;4; ;0;2;8; ;11;25; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;3; ;13;85;1;06;4;8530;1500000;44;622,651419050702; 
5489983;1;1;1;60;2;44;2; ; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;110000;1;1000000;3; ;12;2; ; ; ; ;3;9;2;40; ;.;40; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1;2;2;1;2;1;1;3; ;75;15;1;06;4;1513;110000;44;482,563803652779; 
5489985;1;1;1;60;2;44;2; ; ; ; ; ; ; ; ; ; ;144; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;300000;1;2500000;3; ;12;2; ; ; ; ;3;3;2;20;2; ;16;6; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;36;1; ;2; ; ; ; ; ; ; ;3;8;30;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;5; ;85;45;1;06;4;4520;300000;44;714,741837600297; 
5489985;1;3;1;60;2;44;2; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;150000;1;2000000;3; ;12;2; ; ; ; ;3;9;2;24;2; ;24; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;5; ;61;01;1;06;4;0143;150000;44;714,741837600297; 
5489986;1;1;1;60;2;44;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;160000;1;1500000;3; ;12;1;1;0;0;1;3;9;2;40; ;.;40; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;1;2;1;1;3; ;75;15;1;06;4;1513;160000;44;315,877182221396; 
5489986;1;2;1;60;2;44;2; ; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;150000;1;800000;3; ;12;1;2;0;0;2;3;1;2;40; ;.;40; ; ;2;8; ;8; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;72;4; ;2; ; ; ; ; ; ; ;3;3;1; ;2; ; ; ;1;1;2;1;2;1;2;2;1;1;2; ;2;1;2;2;1;2;1;1;6; ;61;01;1;06;4;0143;150000;44;315,877182221396; 
5489986;1;3;1;60;2;44;2; ; ; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;20;2; ;20; ; ;2;8; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;2; ;2; ; ; ;1;1;2;1;2;1;2;2;1;2;2; ;1;1;2;2;1;2;1;1;3; ;62;01;1;06;6;0143; ;44;315,877182221396; 
5489986;1;4;1;60;2;44;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;60000;1;500000;3; ;12;2; ; ; ; ;3;9;2;25;2; ;25; ; ;1;1; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;75;15;1;06;4;1513;60000;44;315,877182221396; 
5489986;1;5;1;60;2;44;2; ; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;20;2; ;20; ; ;2;1; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;75;15;1;06;6;1513; ;44;315,877182221396; 
5489986;1;6;1;60;2;44;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;15;2; ;15; ; ;2;8; ;5; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;1; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;62;01;1;06;6;0143; ;44;315,877182221396; 
5489988;1;1;1;60;2;44;2; ; ; ; ; ; ; ; ; ; ;456; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;170000;1;1500000;3; ;12;2; ; ; ; ;3;1;2;20;2; ;20; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;4;1; ;2; ; ; ; ; ; ; ;1;11;30; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;1;1;2;2;2;2;1;3; ;85;43;1;06;4;4322;170000;44;777,951356872404; 
5489988;1;2;1;60;2;44;2; ; ; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;160000;1;2000000;3; ;12;2; ; ; ; ;3;9;2;24;2; ;24; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;1;20;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;2;1;3; ;75;15;1;06;4;1513;160000;44;777,951356872404; 
5489989;1;1;1;60;2;44;1;2;1; ;1; ; ;1;1;2;1;108; ;2; ;2;1000000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106000;1;2; ; ;2; ; ;2; ; ;2; ; ;1;1000000;2; ;1;500000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;9;1;1; ; ; ; ;1; ; ; ;1;1;1;0;48;1; ;1;44;10;4; ;600000;2;7;1;11;25; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;03;86;1;06;1;8621;1600000;44;695,834061911627; 
5489989;1;4;1;60;2;44;1;2;2;3;1; ; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2;1545000;1;3009000;3; ;2;2; ; ; ; ;1;1;1;48; ;.;48; ; ;6;7; ;1; ;1;1;2;0;1; ; ; ; ; ; ; ; ;1;1;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;11;25; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;3; ;59;86;1;06;4;8610;1545000;44;695,834061911627; 
5489989;1;5;1;60;2;44;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;36;2; ;36; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;11;25; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;45;47;1;06;6;4711; ;44;695,834061911627; 
5490134;1;1;1;60;2;8;2; ; ; ; ; ; ; ; ; ; ;96; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;600000;1;7500000;3; ;12;1;1;0;0;1;3;1;1;60; ;.;60; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2;1;0;120;4; ;2; ; ; ; ; ; ; ;2;3;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;77;56;1;06;4;5619;600000;08;2293,65214796128; 
5490134;1;2;1;60;2;8;2; ; ; ; ; ; ; ; ; ; ;96; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;40; ;.;40; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;77;56;1;06;6;5619; ;08;2293,65214796128; 
5490134;1;3;1;60;2;8;2; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;400000;1;2400000;3; ;12;2; ; ; ; ;3;1;1;60; ;.;60; ; ;1;4; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;6;1; ;2; ; ; ; ; ; ; ;1;14; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;1;2; ;2;1;1;2;1;2;2;2;3; ;98;49;1;06;4;4921;400000;08;2293,65214796128; 
5490135;1;2;1;60;2;8;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;500000;1;5000000;3; ;12;2; ; ; ; ;2;1;2;30;3;TRABAJA TRES DIAS EN LA SEMANA;30; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;24;36;3; ;2; ; ; ; ; ; ; ;9;1;90; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;55;81;1;06;4;8121;500000;08;3292,8265487512; 
5490137;1;3;1;60;2;8;1;1; ; ;1; ; ;1;2;2;2;1; ;1; ;2;200000;2; ; ;1;150000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;1; ; ; ; ; ; ; ; ;40; ;.;40; ; ;3;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;12;3;1; ;2; ; ; ; ; ; ; ;13;3;5; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;2;1;1;1;2;1;1;3; ;81;31;1;06;1;3110;350000;08;2475,18208422449; 
5490138;1;2;1;60;2;8;1;1; ; ;1; ; ;1;2;2;2;30; ;1; ;2;800000;2; ; ;1;200000;2; ;2; ;2; ;2; ; ;1;120000;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;45; ;.;45; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;8;1; ;2; ; ; ; ; ; ; ;1;1;150; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;1;2;2;2;2;1;1;8; ;54;97;1;06;3;9700;1000000;08;1786,65600702603; 
5490139;1;3;1;60;2;8;2; ; ; ; ; ; ; ; ; ; ;32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;375000;1;3200000;3; ;12;2; ; ; ; ;2;1;2;24;1; ;24; ; ;1;4; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;128;4; ;2; ; ; ; ; ; ; ;3;3;15; ;2; ; ; ;1;1;2;1;2;2;2;2;1;2;2; ;1;1;2;2;2;2;2;1;3; ;98;49;1;06;4;4921;375000;08;2540,27250675599; 
5490139;1;9;1;60;2;8;1;2;2;6;1; ; ;1;2;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2;952000;1;7450000;3; ;10;2; ; ; ; ;1;1;1;66; ;.;66; ; ;7;9; ;1; ;1;1;2;0;1;1; ; ; ; ; ; ; ; ;1;2;1;1;9;4; ;2; ; ; ; ; ; ; ;3;1;90; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;2;1;3; ;95;41;1;06;4;4111;952000;08;2540,27250675599; 
5490140;1;1;1;60;2;8;2; ; ; ; ; ; ; ; ; ; ;96; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;600000;1;5300000;3; ;12;2; ; ; ; ;3;1;1;60; ;.;60; ; ;1;4; ;2; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2;1;0;12;1; ;2; ; ; ; ; ; ; ;3;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;1;2;1;1;3; ;98;49;1;06;4;4921;600000;08;3250,28073263887; 
5490140;1;5;1;60;2;8;2; ; ; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;650000;1;6300000;3; ;12;2; ; ; ; ;3;1;1;60; ;.;40;6; ;1;4; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;5;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;98;49;1;06;4;4921;650000;08;3250,28073263887; 
5490141;1;1;1;60;2;8;2; ; ; ; ; ; ; ; ; ; ;408; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;220000;1;2622000;3; ;10;2; ; ; ; ;2;1;1;40; ;.;30;6; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;1;8;10;4; ;80000;1;1; ;11;60;1;2; ; ; ;1;1;2;1;1;1;2;1;1;1;2; ;2;1;1;2;1;2;1;1;3; ;61;01;1;06;4;0161;300000;08;4280,64317288389; 
5490142;1;2;1;60;2;8;2; ; ; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;250000;1;3200000;3; ;10;2; ; ; ; ;3;10;2;48; ;.;48; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;8; ;61;01;1;06;4;0161;250000;08;1786,65600702603; 
5490142;1;3;1;60;2;8;2; ; ; ; ; ; ; ; ; ; ;96; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;20000;1;3000000;3; ;12;2; ; ; ; ;3;6;2;30;2; ;30; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;99;180;8; ;2; ; ; ; ; ; ; ;9;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;77;56;1;06;4;5619;20000;08;1786,65600702603; 
5490143;1;1;1;60;2;8;2; ; ; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;550000;1;5800000;3; ;12;2; ; ; ; ;2;1;1;52; ;.;52; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;11;20; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1;1;2;1;2;1;2;3; ;61;01;1;06;4;0161;550000;08;3806,04477704311; 
5490143;1;3;1;60;2;13;1;1; ; ;1; ; ;1;2;2;2;3; ;1; ;2;250000;2; ; ;1;120000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;3; ; ; ; ; ; ; ; ;60; ;.;60; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;54;97;1;06;3;9700;370000;08;3806,04477704311; 
5490143;1;4;1;60;2;8;2; ; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;1000000;1;10800000;3; ;12;2; ; ; ; ;3;1;1;52; ;.;52; ; ;1;6; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;3;1; ;2; ; ; ; ; ; ; ;1;3;30; ;2; ; ; ;1;1;2;1;2;2;2;2;1;2;2; ;2;1;1;2;1;2;2;2;2; ;45;47;1;06;4;4781;1000000;08;3806,04477704311; 
5490144;1;1;1;60;2;8;2; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;800000;1;5600000;3; ;12;2; ; ; ; ;2;5;2;48; ;.;25;6; ;2;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;120;1; ;2; ; ; ; ; ; ; ;3;3;5;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;95;41;1;06;4;4111;800000;08;2423,75724515922; 
5490145;1;1;1;60;2;8;2; ; ; ; ; ; ; ; ; ; ;146; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;550000;1;7200000;3; ;12;2; ; ; ; ;2;1;1;54; ;.;54; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;148;4; ;2; ; ; ; ; ; ; ;3;3;35; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1;1;2;1;2;1;1;3; ;64;03;1;06;4;0311;550000;08;2475,18208422449; 
5490146;1;1;1;60;2;8;2; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;220000;1;3200000;3; ;12;2; ; ; ; ;3;1;2;30;1; ;30; ; ;1;10; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;1;120;4; ;2; ; ; ; ; ; ; ;3;3;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;3; ;97;52;1;06;4;5224;220000;08;3236,41683582586; 
5490146;1;2;1;60;2;8;2; ; ; ; ; ; ; ; ; ; ;96; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;400000;1;4000000;3; ;10;2; ; ; ; ;3;3;2;18;2; ;18; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;1;1;0;1;3; ;2; ; ; ; ; ; ; ;13;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;53;56;1;06;4;5619;400000;08;3236,41683582586; 
5490146;1;4;1;60;2;8;2; ; ; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;400000;1;5000000;3; ;12;2; ; ; ; ;3;10;2;48; ;.;48; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;57;96;1;06;4;9602;400000;08;3236,41683582586; 
5490147;1;3;1;60;2;8;1;1; ; ;1; ; ;1;2;2;2;2; ;1; ;2;320000;2; ; ;1;192000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;2; ; ; ; ; ; ; ; ;32;2; ;32; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;53;56;1;06;1;5619;512000;08;2359,35740987598; 
