DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
5485475;1;2;1;10;2;2;4;1953;68;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;06;54;457,982999960612
5485475;1;3;1;10;3;2;4;1990;31;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;06;54;457,982999960612
5485475;1;4;1;10;3;2;7;2010;10;4;6; ;6;2; ;1;3; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;06;54;457,982999960612
5485475;1;5;1;10;3;2;3;1966;55;9;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;06;54;457,982999960612
5485476;1;1;1;10;1;1;7;1948;72;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;1;5; ;2;1;2; ;3;4; ; ;2;4;06;54;457,982999960612
5485476;1;2;1;10;2;2;3;1954;67;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;3;110000;2;1;2; ;3;3; ; ;2;3;06;54;457,982999960612
5485477;1;1;1;10;1;1;5;1970;51;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;06;54;457,982999960612
5485477;1;2;1;10;1;2; ; ;40;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;06;54;457,982999960612
5485477;1;3;1;10;1;1;10;2000;20;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;06;54;457,982999960612
5485478;1;1;1;10;1;2;6;1985;36;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;06;54;457,982999960612
5485478;1;2;1;10;1;2;1;2015;6;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;06;54;457,982999960612
5485478;1;3;1;10;3;1;5;1965;56;5;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;06;54;457,982999960612
5485479;1;1;1;10;1;2;9;1977;43;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;1;2;2; ; ; ; ;2;1;2; ;3;4; ; ;2;4;06;54;457,982999960612
5485479;1;2;1;10;2;1;5;1971;50;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;2;2; ; ; ; ;2;1;2; ;3;2; ; ;2;2;06;54;457,982999960612
5485480;1;1;1;10;1;2;12;1947;73;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;06;54;1219,27371479001
5485480;1;2;1;10;2;1; ; ;18;4;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;06;54;1219,27371479001
5485480;1;3;1;10;1;2;5;2011;10;4;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;06;54;1219,27371479001
5485481;1;1;1;10;1;2;7;1944;76;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;06;54;457,982999960612
5485482;1;1;1;10;1;2;12;1965;55;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;06;54;457,982999960612
5485482;1;2;1;10;2;1;12;1963;57;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;06;54;457,982999960612
5485482;1;3;1;10;3;1;11;2002;18;5;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2;2; ; ; ; ;2;1;2; ;4;6; ; ;2;6;06;54;457,982999960612
5485482;1;4;1;10;4;1;4;1948;73;9;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;06;54;457,982999960612
5485508;1;1;1;10;1;2;10;1967;53;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;06;54;457,982999960612
5485508;1;2;1;10;2;2;10;1990;30;3;6; ;3;3; ;1;1;1;3; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;54;457,982999960612
5485508;1;3;1;10;3;1;9;1987;33;5;6; ;3;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;54;457,982999960612
5485508;1;4;1;10;2;1;1;2011;10;4;6; ;6;1;3;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;06;54;457,982999960612
5485508;1;5;1;10;2;1;9;2014;6;4;6; ; ;1;3;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;06;54;457,982999960612
5485509;1;1;1;10;1;1;6;1961;60;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;06;54;457,982999960612
5485510;1;1;1;10;1;2;1;1956;65;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;06;54;457,982999960612
5485510;1;2;1;10;2;1;3;1962;59;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;06;54;457,982999960612
5485511;1;1;1;10;1;1;10;1972;48;1;6; ;3;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;54;2335,71329979912
5485511;1;2;1;10;2;2;2;1983;38;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;06;54;2335,71329979912
5485511;1;3;1;10;3;1;6;2001;20;3;6; ;6;1;1;1;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;06;54;2335,71329979912
5485511;1;4;1;10;4;2;4;2002;19;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;06;54;2335,71329979912
5485511;1;5;1;10;5;1;6;2003;18;3;6; ;6;1;1;1;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;06;54;2335,71329979912
5485511;1;6;1;10;2;2;5;2005;16;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;06;54;2335,71329979912
5485511;1;7;1;10;2;2;2;2008;13;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;06;54;2335,71329979912
5485511;1;8;1;10;2;1;10;2010;10;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;06;54;2335,71329979912
5485512;1;1;1;10;1;2;2;1958;63;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;06;54;457,982999960612
5485512;1;2;1;10;2;2;2;1991;30;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;06;54;457,982999960612
5485513;1;1;1;10;1;2;7;1988;32;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;06;54;2335,71329979912
5485513;1;2;1;10;2;1;8;1975;45;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;06;54;2335,71329979912
5485513;1;3;1;10;1;1;6;2013;8;3;6; ; ;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;06;54;2335,71329979912
5485513;1;4;1;10;1;2;4;2020;1;3;6; ; ;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;06;54;2335,71329979912
5485514;1;1;1;10;1;2;3;1936;85;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;06;54;457,982999960612
5485514;1;2;1;10;2;2;7;1972;48;3;6; ;5;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;06;54;457,982999960612
5485515;1;1;1;10;1;1;11;1945;75;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;2;2;240000;2;1;2; ;6;8;5; ;2;19;06;54;457,982999960612
5485516;1;1;1;10;1;2;4;1996;25;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;06;54;1694,90186854224
5485516;1;2;1;10;1;1;7;2015;5;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;06;54;1694,90186854224
5485516;1;3;1;10;1;1;11;2019;1;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;06;54;1694,90186854224
5485517;1;1;1;10;1;1;12;1950;70;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;06;54;457,982999960612
5485518;1;1;1;10;1;1;9;1971;49;1;6; ;2;3; ;3; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;54;2335,71329979912
5485518;1;2;1;10;2;2;8;1977;43;2;6; ;2;2; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;54;2335,71329979912
5485518;1;3;1;10;3;1;10;1997;23;3;6; ;6;1;1;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;06;54;2335,71329979912
5485518;1;4;1;10;2;2;10;2018;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;06;54;2335,71329979912
5485519;1;1;1;10;1;1;11;1984;36;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;2;2; ; ; ; ;2;1;2; ;4;7; ; ;2;7;06;54;2335,71329979912
5485519;1;2;1;10;2;2;10;1994;26;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;2;2; ; ; ; ;2;1;2; ;5;11;2; ;2;11;06;54;2335,71329979912
5485519;1;3;1;10;2;1;10;2014;6;3;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2;2;1;1;3;0; ; ;2;0;06;54;2335,71329979912
5485519;1;4;1;10;2;2;1;2019;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ;06;54;2335,71329979912
5485520;1;1;1;10;1;1;10;1972;48;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;06;54;612,944072892108
5485520;1;2;1;10;2;2;4;1986;35;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;06;54;612,944072892108
5485520;1;3;1;10;3;2;9;2003;17;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;06;54;612,944072892108
5485520;1;4;1;10;4;1;9;2009;11;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;06;54;612,944072892108
5485521;1;1;1;10;1;1;11;1956;64;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;06;54;457,982999960612
5485521;1;2;1;10;2;2;1;1958;63;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;06;54;457,982999960612
5485527;1;1;1;10;2;1;4;1974;47;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;54;1783,26481212242
5485527;1;2;1;10;2;2;4;1979;42;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;06;54;1783,26481212242
5485527;1;3;1;10;2;2;12;1996;24;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;06;54;1783,26481212242
5485527;1;4;1;10;2;2;1;2013;8;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;06;54;1783,26481212242
5485528;1;1;1;10;1;1;7;1959;61;1;6; ;2;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;06;54;457,982999960612
5485528;1;2;1;10;2;2;11;1954;66;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;06;54;457,982999960612
5485529;1;1;1;10;1;1;1;1994;27;1;6; ;2;3; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;1;48000;2;1;2; ;5;11;2; ;2;11;06;54;2335,71329979912
5485529;1;2;1;10;2;2;9;1994;26;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;2;2; ; ; ; ;2;1;2; ;4;9; ; ;2;9;06;54;2335,71329979912
5485529;1;3;1;10;2;2;1;2012;9;3;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2;1;1;1;3;2; ; ;2;2;06;54;2335,71329979912
5485529;1;4;1;10;2;1;11;2017;3;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2;2;2; ;1;0; ; ;2;0;06;54;2335,71329979912
5485530;1;1;1;10;1;2;10;1989;31;1;6; ;2;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;54;2335,71329979912
5485530;1;2;1;10;1;1;10;2009;11;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;06;54;2335,71329979912
5485530;1;3;1;10;1;2;3;2020;1;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;06;54;2335,71329979912
5485530;1;4;1;10;1;2;3;2020;1;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;06;54;2335,71329979912
5485531;1;1;1;10;1;1;12;1961;59;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;06;54;457,982999960612
5485532;1;1;1;10;1;1;7;1979;41;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;36000;2;1;2; ;3;5; ; ;2;5;06;54;457,982999960612
5485532;1;2;1;10;2;2;8;1985;35;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;54;457,982999960612
5485532;1;3;1;10;2;2;2;2009;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;06;54;457,982999960612
5485532;1;4;1;10;2;1;11;2018;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;06;54;457,982999960612
5485533;1;1;1;10;1;1;6;1988;33;1;6; ;2;2; ;2; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ;1;1; ; ;1;1;36400;2;1;2; ;3;3; ; ;2;3;06;54;1187,29715770644
5485533;1;2;1;10;2;2;5;1995;26;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;06;54;1187,29715770644
5485533;1;3;1;10;2;2;4;2013;8;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;06;54;1187,29715770644
5485534;1;1;1;10;1;1;11;1982;38;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;45000;2;1;2; ;4;9; ; ;2;9;06;54;2335,71329979912
5485534;1;2;1;10;2;2;4;1985;36;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;06;54;2335,71329979912
5485534;1;3;1;10;2;2;11;2007;13;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;2;7;06;54;2335,71329979912
5485534;1;4;1;10;2;1;1;2010;11;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;06;54;2335,71329979912
5485534;1;5;1;10;2;2;1;2018;3;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;2;0;06;54;2335,71329979912
5485535;1;1;1;10;1;1;3;1948;73;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;06;54;457,982999960612
5485535;1;2;1;10;2;2;10;1957;63;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;06;54;457,982999960612
5485536;1;1;1;10;1;1;2;1966;55;1;6; ;3;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;06;54;457,982999960612
5485536;1;2;1;10;2;2;8;1971;49;2;6; ;3;2; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;06;54;457,982999960612
5485536;1;3;1;10;2;1;1;2008;13;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;06;54;457,982999960612
5485536;1;4;1;10;2;1;1;2013;8;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;06;54;457,982999960612
5485537;1;1;1;10;1;1;1;1977;44;1;6; ;3;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;54;457,982999960612
5485537;1;2;1;10;2;2;11;1974;46;2;6; ;3;3; ;1;8;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;54;457,982999960612
5485537;1;3;1;10;2;1;10;2002;18;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;06;54;457,982999960612
5485537;1;4;1;10;2;1;12;2016;4;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;06;54;457,982999960612
5485537;1;5;1;10;5;2;6;1996;25;3;6; ;2;1;1;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;06;54;457,982999960612
5485537;1;6;1;10;5;1;4;2015;6;4;6; ; ;2; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;06;54;457,982999960612
5485537;1;7;1;10;5;1;3;2019;2;4;6; ; ;2; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;06;54;457,982999960612
5485537;1;8;1;10;2;2;6;1949;72;5;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;06;54;457,982999960612
5485538;1;1;1;10;2;2;12;1935;85;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;06;54;457,982999960612
5485538;1;2;1;10;2;1;9;1959;61;3;6; ;2;3; ;1;1;1;3; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;06;54;457,982999960612
5485538;1;3;1;10;3;2;9;1973;47;5;6; ;2;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ;2;2; ; ; ; ;2;1;2; ;4;6; ; ;2;6;06;54;457,982999960612
5485539;1;1;1;10;1;1;4;1983;38;1;6; ;2;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;06;54;457,982999960612
5485539;1;2;1;10;2;2;9;1991;29;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;54;457,982999960612
5485539;1;3;1;10;2;1;6;2012;9;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;06;54;457,982999960612
5485540;1;1;1;10;1;1;4;1952;69;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;06;54;457,982999960612
5485540;1;2;1;10;2;2;1;1952;69;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;06;54;457,982999960612
5485540;1;3;1;10;3;1;2;1980;41;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;06;54;457,982999960612
5485540;1;4;1;10;2;1;10;2004;16;4;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;06;54;457,982999960612
5485541;1;1;1;10;3;1;6;1937;84;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;54;457,982999960612
5485541;1;2;1;10;3;1;3;1974;47;3;6; ;2;1;1;3; ;1;3; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;06;54;457,982999960612
5485541;1;3;1;10;3;2;5;1983;38;5;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;54;457,982999960612
5485541;1;4;1;10;3;2;10;2008;12;4;6; ;6;1;2;1;3; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;06;54;457,982999960612
5485541;1;5;1;10;3;2;7;2010;10;4;6; ;6;1;2;1;3; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;06;54;457,982999960612
5485541;1;6;1;10;3;2;9;2012;8;4;6; ; ;1;2;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;1; ; ;2;1;06;54;457,982999960612
