DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;DPTO;fex_c_2011
451458;1;1;50;50;1;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;50;202,539985399596
451458;1;2;50;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;50;202,539985399596
451459;1;1;50;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;184,790975868389
451459;1;2;50;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;50;184,790975868389
451460;1;1;50;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;185,63757323012
451460;1;2;50;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;185,63757323012
451461;1;1;50;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;242,330579519431
451461;1;2;50;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;50;242,330579519431
451461;1;3;50;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;50;242,330579519431
451462;1;1;50;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;198,912686910414
451462;1;2;50;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;50;198,912686910414
451462;1;3;50;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;198,912686910414
451462;1;4;50;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;198,912686910414
451462;1;5;50;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;50;198,912686910414
451462;1;6;50;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;50;198,912686910414
451462;2;1;50;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;198,912686910414
451463;1;1;50;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;171,470582759114
451463;1;2;50;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;50;171,470582759114
451464;1;1;50;50;1;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;50;156,333806630809
451464;1;2;50;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;50;156,333806630809
451464;1;3;50;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;50;156,333806630809
451465;1;1;50;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;210,151543025057
451465;1;2;50;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;50;210,151543025057
451465;1;3;50;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;210,151543025057
451465;1;4;50;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;50;210,151543025057
451465;1;5;50;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;50;210,151543025057
451466;1;1;50;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;50;238,106113148653
451466;1;2;50;50;1;4; ;2;2;2;2; ; ;1;13;EDAD; ; ; ; ; ;50;238,106113148653
451466;1;3;50;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;238,106113148653
451466;1;4;50;50;4;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;50;238,106113148653
451466;1;5;50;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;238,106113148653
451466;1;7;50;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;238,106113148653
451466;2;1;50;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;238,106113148653
451466;2;2;50;50;2;3; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;50;238,106113148653
451467;1;1;50;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;205,23835731408
451467;1;2;50;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;205,23835731408
451467;1;3;50;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;50;205,23835731408
451467;1;4;50;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;50;205,23835731408
451468;1;1;50;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;169,000662171257
451468;1;2;50;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;169,000662171257
451468;1;3;50;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;169,000662171257
451469;1;1;50;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;142,166816159803
451469;1;2;50;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;50;142,166816159803
451469;1;3;50;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;50;142,166816159803
451472;1;1;50;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;50;135,400256189587
451472;1;2;50;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;135,400256189587
451472;1;3;50;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;50;135,400256189587
451473;1;1;50;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;143,366364258981
451473;1;2;50;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;50;143,366364258981
451474;1;1;50;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;243,637654657086
451474;1;2;50;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;50;243,637654657086
451474;2;1;50;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;243,637654657086
451475;1;1;50;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;194,635318571506
451476;1;1;50;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;201,55950547885
451476;1;2;50;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;50;201,55950547885
451476;1;3;50;50;2;6;DESCANSANDO;1; ; ; ; ; ; ; ; ; ; ; ; ; ;50;201,55950547885
451477;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;137,616115861621
451477;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;137,616115861621
451477;1;3;52;50;3;2; ;2;2;2;1;5; ; ; ; ; ; ; ; ;1;52;137,616115861621
451477;2;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;137,616115861621
451477;2;2;52;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;52;137,616115861621
451477;2;3;52;50;3;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;52;137,616115861621
451477;2;4;52;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;137,616115861621
451480;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;121,7696316719
451480;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;121,7696316719
451480;1;3;52;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;121,7696316719
451480;1;4;52;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;121,7696316719
451480;1;5;52;50;5;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;52;121,7696316719
451481;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;146,65495863236
451481;1;2;52;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;52;146,65495863236
451482;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;163,464425865579
451482;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;163,464425865579
451482;1;3;52;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;163,464425865579
451483;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;151,35175775858
451483;1;2;52;50;2;4; ;2;2;2;2; ; ;1;5; ;2; ;2; ; ;52;151,35175775858
451483;1;3;52;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;151,35175775858
451483;1;4;52;50;4;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;52;151,35175775858
451483;1;5;52;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;151,35175775858
451483;1;8;52;50;8;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;52;151,35175775858
451484;1;1;52;50;2;6;DESCANZAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;140,235978914559
451484;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;140,235978914559
451484;1;3;52;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;140,235978914559
451484;1;4;52;50;4;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;52;140,235978914559
451484;1;5;52;50;5;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;52;140,235978914559
451484;1;6;52;50;6;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;52;140,235978914559
451484;1;7;52;50;7;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;52;140,235978914559
451485;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;134,034558117746
451485;1;2;52;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;134,034558117746
451486;1;1;52;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;52;128,489355863386
451486;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;128,489355863386
451486;1;3;52;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;128,489355863386
451487;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;94,0656988023506
451487;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;94,0656988023506
451488;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;123,47643900786
451488;1;2;52;50;2;4; ;2;2;2;2; ; ;1;8; ;2; ;2; ; ;52;123,47643900786
451488;1;3;52;50;3;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;52;123,47643900786
451488;1;4;52;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;123,47643900786
451489;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;137,927879679536
451489;1;2;52;50;2;4; ;2;2;2;2; ; ;1;9; ; ; ; ; ; ;52;137,927879679536
451489;1;3;52;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;137,927879679536
451489;1;4;52;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;137,927879679536
451489;1;5;52;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;137,927879679536
451490;1;1;52;50;1;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;52;164,684521217836
451490;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;164,684521217836
451490;1;3;52;50;3;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;52;164,684521217836
451491;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;109,561511191865
451491;1;2;52;50;2;4; ;2;2;2;2; ; ;1;9; ; ; ; ; ; ;52;109,561511191865
451491;1;4;52;50;2;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;109,561511191865
451493;1;1;52;50;1;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;52;137,059822565973
451493;1;2;52;50;2;3; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;52;137,059822565973
451493;1;3;52;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;137,059822565973
451494;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;104,955362170118
451494;1;2;52;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;104,955362170118
451495;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;134,696993735867
451496;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;146,65495863236
451496;1;2;52;50;2;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;52;146,65495863236
451497;1;1;52;50;1;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;192,214215853837
451497;2;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;192,214215853837
451497;2;2;52;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;52;192,214215853837
451498;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;152,300086133526
451498;1;2;52;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;152,300086133526
451498;1;4;52;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;152,300086133526
451499;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;161,714105327073
451499;1;2;52;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;52;161,714105327073
451500;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;164,07693415718
451500;1;2;52;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;52;164,07693415718
451500;1;3;52;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;164,07693415718
451500;1;4;52;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;164,07693415718
451501;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;183,942930138139
451501;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;183,942930138139
451501;1;3;52;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;183,942930138139
451501;1;4;52;50;4;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;52;183,942930138139
451501;1;6;52;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;183,942930138139
451501;1;9;52;50;9;3; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;52;183,942930138139
451502;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;141,386373992491
451502;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;141,386373992491
451503;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;115,814225753688
451503;1;2;52;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;115,814225753688
451503;1;3;52;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;115,814225753688
451504;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;122,000794833641
451504;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;122,000794833641
451504;1;3;52;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;122,000794833641
451505;1;1;52;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;104,955362170118
451505;1;2;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;104,955362170118
451506;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;149,680223080588
451506;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;149,680223080588
451506;1;3;52;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;149,680223080588
451507;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;161,714105327073
451507;1;2;52;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;161,714105327073
451508;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;95,5413429765702
451508;1;2;52;50;2;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;95,5413429765702
451508;1;3;52;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;95,5413429765702
451509;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;100,554834643812
451509;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;100,554834643812
451509;1;3;52;50;3;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;100,554834643812
451509;1;4;52;50;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;52;100,554834643812
451510;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;119,406802841794
451510;1;2;52;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;119,406802841794
451510;1;3;52;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;119,406802841794
451512;1;1;52;50;1;6;DESCANSAR;2;2;2;2; ; ;1;8; ;2; ;2; ; ;52;104,955362170118
451512;1;2;52;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;52;104,955362170118
451513;1;1;52;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;103,479717995898
451514;1;1;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;126,758618716539
451514;1;2;52;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;126,758618716539
451514;1;3;52;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;126,758618716539
451515;1;1;52;50;1;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;147,287050315619
451515;1;2;52;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;52;147,287050315619
451515;1;3;52;50;3;3; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;52;147,287050315619
451515;1;5;52;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;147,287050315619
451516;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;132,634790417065
451516;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;132,634790417065
451517;1;1;52;50;2;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;129,377115330989
451517;1;2;52;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;129,377115330989
451517;1;3;52;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;129,377115330989
451517;1;4;52;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;129,377115330989
451517;1;5;52;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;129,377115330989
451517;1;6;52;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;129,377115330989
451518;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;133,521975072952
451518;1;2;52;50;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;52;133,521975072952
451518;1;3;52;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;133,521975072952
451519;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;148,836670589627
451519;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;148,836670589627
451519;1;3;52;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;148,836670589627
451519;1;4;52;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;148,836670589627
451520;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;127,645803372426
451520;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;127,645803372426
451520;1;3;52;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;127,645803372426
451520;1;4;52;50;4;3; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;52;127,645803372426
451521;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;178,704689433131
451521;1;2;52;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;52;178,704689433131
451521;1;3;52;50;3;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;178,704689433131
451522;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;177,615319111877
451522;1;2;52;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;177,615319111877
451522;1;3;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;177,615319111877
451522;1;4;52;50;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;52;177,615319111877
451523;1;1;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;181,729953881359
451523;1;2;52;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;181,729953881359
451523;1;3;52;50;3;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;52;181,729953881359
451523;1;4;52;50;4;2; ;2;2;2;1;5; ; ; ; ; ; ; ; ;1;52;181,729953881359
451526;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;111,699590984206
451526;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;111,699590984206
451526;1;3;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;111,699590984206
451527;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;147,317394250481
451528;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;158,176257834051
451528;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;158,176257834051
451529;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;137,903375056933
451529;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;137,903375056933
451530;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;166,927841409477
451530;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;166,927841409477
451531;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;153,068218000282
451531;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;153,068218000282
451531;1;5;52;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;153,068218000282
451532;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;94,0656988023506
451532;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;94,0656988023506
451535;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;131,159146242845
451536;1;1;52;50;1;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;103,479717995898
451537;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;137,059822565973
451537;1;2;52;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;137,059822565973
451537;1;3;52;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;137,059822565973
451538;1;1;52;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;52;151,432029019963
451539;1;1;52;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;146,473841759521
451539;1;2;52;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;146,473841759521
451540;1;1;52;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;134,696993735867
451541;1;1;52;50;1;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;52;121,745127049298
451541;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;121,745127049298
451542;1;1;52;50;1;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;52;94,8789073584489
451542;1;2;52;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;52;94,8789073584489
451542;1;3;52;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;94,8789073584489
451542;1;5;52;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;94,8789073584489
451543;1;1;52;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;52;163,059024470289
451543;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;163,059024470289
451544;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;105,160983665559
451544;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;105,160983665559
451544;1;3;52;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;105,160983665559
451544;1;5;52;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;105,160983665559
451544;1;6;52;50;6;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;105,160983665559
451545;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;149,680223080588
451545;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;149,680223080588
451545;1;3;52;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;149,680223080588
451546;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;158,431806656014
451546;1;2;52;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;52;158,431806656014
451546;1;3;52;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;158,431806656014
451547;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;137,903375056933
451547;1;2;52;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;137,903375056933
451548;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;114,594130401431
451548;1;2;52;50;1;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;52;114,594130401431
451548;1;4;52;50;4;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;114,594130401431
451549;1;1;52;50;1;6;DESCANSAR;2;2;2;2; ; ;1;9; ; ; ; ; ; ;52;142,048809610612
451550;1;1;52;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;139,679685618911
451550;1;2;52;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;139,679685618911
451550;1;3;52;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;139,679685618911
451551;1;1;52;50;1;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;52;157,900096068896
451551;1;2;52;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;52;157,900096068896
451551;1;3;52;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;157,900096068896
