DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6050;P6080;P6080S1;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6040;DPTO;fex_c_2011
459422;1;4;73;10;4;1;1;8;1996;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;0; ;11;73;240,967006486076
459423;1;1;73;10;1;2;1;1;1953;1;6; ;2; ;5;1; ; ;1;1;50000;2;1;2; ; ; ; ; ; ; ; ;6;7;5;54;73;265,914695030223
459423;1;2;73;10;2;2;1;2;1958;5;6; ;2; ;5;1; ; ;1;1;65000;2;1;2; ; ; ; ; ; ; ; ;6;6;5;49;73;265,914695030223
459423;1;3;73;10;2;1;1;5;1991;5;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;10;1;16;73;265,914695030223
459424;1;1;73;10;1;2;1;6;1964;1;6; ;2; ;5;1; ; ;1;1;20000;2;1;2; ; ; ; ; ; ; ; ;6;8;5;43;73;394,743385805004
459424;1;2;73;10;1;1;1;2;1997;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;4; ;10;73;394,743385805004
459425;1;1;73;10;1;1;1;5;1935;1;6; ;2; ;6;1; ; ;1;2;54000;2;1;2; ; ; ; ; ; ; ; ;4;7; ;72;73;186,953368156432
459425;1;2;73;10;2;2;1;12;1939;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;67;73;186,953368156432
459426;1;1;73;10;1;2;1;6;1965;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;42;73;187,724851145635
459426;1;2;73;10;2;1;1;9;1991;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;5;10;1;16;73;187,724851145635
459426;1;3;73;10;1;1;1;8;1996;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;4; ;11;73;187,724851145635
459427;1;1;73;10;1;1;1;6;1928;1;6; ;2; ;6;1; ; ;1;2;54000;2;1;2; ; ; ; ; ; ; ; ;3;5; ;79;73;373,906736312865
459427;1;2;73;10;2;2;1;4;1932;2;6; ;2; ;6;1; ; ;1;2;96000;2;1;2; ; ; ; ; ; ; ; ;5;13;2;75;73;373,906736312865
459428;1;1;73;10;1;2;1;9;1939;1;6; ;2; ;3;1; ; ;2;2;300000;2;1;2; ; ; ; ; ; ; ; ;6;6;5;68;73;127,336534167212
459428;1;2;73;10;2;1;1;1;1991;9;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;5;10;1;16;73;127,336534167212
459429;1;1;73;10;1;1;1;6;1954;1;6; ;2; ;2;1; ; ;2;1;40000;2;1;1;1;2; ; ;2; ;2; ;6;6;4;53;73;190,22553126452
459429;1;2;73;10;1;2;1;11;1930;5;6; ;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;76;73;190,22553126452
459430;1;1;73;10;1;2;1;2;1949;1;6; ;2; ;5;1; ; ;1;2;109000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;58;73;115,735304926162
459430;1;2;73;10;2;1;1;5;1980;3;6; ;2; ;2;1; ; ;1;1;37000;2;1;1;1;2; ; ;2; ;2; ;6;1;2;27;73;115,735304926162
459430;1;3;73;10;3;2;1;11;1985;5;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;6;1;2;21;73;115,735304926162
459430;1;4;73;10;4;2;1;12;1927;5;6; ;2; ;4;1; ; ;1;5; ;1;1;2; ; ; ; ; ; ; ; ;3;1; ;79;73;115,735304926162
459431;1;1;73;10;1;1;1;5;1932;1;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;4; ;75;73;152,651470765392
459431;1;2;73;10;2;2;1;5;1935;2;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;4; ;72;73;152,651470765392
459431;1;3;73;10;3;2;1;10;1952;6;6; ;2; ;3;2;1;58; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ;54;73;152,651470765392
459432;1;1;73;10;2;1;1;8;1980;1;6; ;2; ;1;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;6; ;27;73;230,14824200346
459432;1;2;73;10;2;2;1;7;1980;2;6; ;2; ;1;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ;27;73;230,14824200346
459433;1;1;73;10;1;2;1;6;1949;1;6; ;2; ;5;1; ; ;1;1;30000;2;1;2; ; ; ; ; ; ; ; ;4;7; ;58;73;176,389240112962
459433;1;2;73;10;2;2;1;8;1978;3;6; ;2; ;1;2;1;12; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;29;73;176,389240112962
459433;1;3;73;10;3;1;1;11;1973;5;6; ;2; ;1;1; ; ;1;1;38600;2;1;2; ; ; ; ;2; ;2; ;5;11;2;33;73;176,389240112962
459433;1;4;73;10;2;1;1;5;1996;4;6; ;2; ;5;2;1;12; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;4; ;11;73;176,389240112962
459434;1;1;73;10;1;1;1;6;1979;1;6; ;2; ;2;1; ; ;1;3;54200;1;1;2; ; ; ; ;2; ;2; ;5;11;2;28;73;292,143302117453
459434;1;2;73;10;2;2;1;8;1979;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;28;73;292,143302117453
459434;1;3;73;10;2;2;1;3;2003;3;6; ;2; ; ;1; ; ;1;5; ;1;2;2; ; ; ; ;2; ;2; ;1;0; ;4;73;292,143302117453
459434;1;4;73;10;4;1;1;1;1947;5;6; ;2; ;4;1; ; ;2;2;80000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;60;73;292,143302117453
459435;1;1;73;10;1;2;1;10;1941;1;6; ;2; ;4;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;65;73;105,60399202703
459435;1;2;73;10;2;2;1;3;1967;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2;40;73;105,60399202703
459436;1;1;73;10;1;2;1;9;1968;1;6; ;2; ;5;1; ; ;1;1;27000;2;1;2; ; ; ; ; ; ; ; ;6;6;4;39;73;176,906086663019
459437;1;1;73;10;1;1;1;12;1975;1;6; ;2; ;2;1; ; ;1;1;20000;2;1;2; ; ; ; ;2; ;2; ;5;11;2;31;73;296,675195307246
459437;1;2;73;10;2;2;1;2;1985;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;22;73;296,675195307246
459437;1;3;73;10;2;1;1;9;2004;3;6; ;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;3;73;296,675195307246
459437;1;4;73;10;2;2;1;9;2006;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;296,675195307246
459438;1;1;73;10;1;2;1;3;1918;1;6; ;2; ;4;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;89;73;136,983375924079
459439;1;1;73;10;1;1;1;11;1947;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;5;4;59;73;217,229237138506
459439;1;2;73;10;1;2;1;4;1953;2;6; ;2; ;6;1; ; ;1;3;54200;2;1;2; ; ; ; ; ; ; ; ;4;6; ;54;73;217,229237138506
459439;1;3;73;10;1;1;1;11;1990;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1;16;73;217,229237138506
459440;1;1;73;10;2;1;1;11;1930;1;6; ;2; ;6;1; ; ;2;2;52400;2;1;2; ; ; ; ; ; ; ; ;3;5; ;76;73;226,876078895372
459440;1;2;73;10;2;2;1;1;1961;2;6; ;2; ;6;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ;46;73;226,876078895372
459441;1;1;73;10;1;2;1;3;1960;1;6; ;2; ;5;1; ; ;1;1;30000;2;1;2; ; ; ; ; ; ; ; ;4;6; ;47;73;165,182403427857
459441;1;2;73;10;2;2;1;6;1983;3;6; ;2; ;5;2;1;5; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;24;73;165,182403427857
459441;1;3;73;10;2;1;1;9;2004;4;6; ;2; ; ;2;1;5; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ;3;73;165,182403427857
459441;1;4;73;10;4;1;1;11;1985;3;6; ;2; ;2;2;1;48; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ;21;73;165,182403427857
459441;1;5;73;10;5;2;1;7;1982;5;6; ;2; ;2;1; ; ;1;1;18000;2;1;2; ; ; ; ;2; ;2; ;5;11;2;25;73;165,182403427857
459441;1;6;73;10;5;2;1;1;2004;4;6; ;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;3;73;165,182403427857
459442;1;1;73;10;1;1;1;10;1966;1;6; ;2; ;6;1; ; ;1;1;17000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;40;73;291,279442513532
459442;1;2;73;10;2;2;1;5;1975;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;32;73;291,279442513532
459442;1;3;73;10;1;1;1;10;1995;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;0; ;11;73;291,279442513532
459442;1;4;73;10;1;1;1;11;2002;3;6; ;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;4;73;291,279442513532
459442;1;5;73;10;5;2;1;7;1983;5;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;24;73;291,279442513532
459442;1;6;73;10;5;1;1;9;2005;9;6; ;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;291,279442513532
459443;1;1;73;10;1;2;1;12;1933;1;6; ;2; ;4;1; ; ;1;3;54700;2;1;2; ; ; ; ; ; ; ; ;5;11;2;73;73;105,60399202703
459443;1;2;73;10;1;2;1;7;1964;3;6; ;2; ;5;1; ; ;1;5; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;43;73;105,60399202703
459444;1;1;73;10;1;1;1;9;1930;1;6; ;2; ;6;1; ; ;1;2;65000;2;1;2; ; ; ; ; ; ; ; ;3;5; ;77;73;185,142144886514
459444;1;2;73;10;2;2;1;9;1936;2;6; ;2; ;6;1; ; ;1;2;87000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;70;73;185,142144886514
459444;1;3;73;10;3;2;1;1;1967;3;6; ;2; ;5;1; ; ;1;3;54700;2;1;2; ; ; ; ; ; ; ; ;6;3;3;40;73;185,142144886514
459444;1;4;73;10;3;2;1;10;1996;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;4; ;10;73;185,142144886514
459444;1;5;73;10;2;1;1;10;1997;4;6; ;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;3; ;9;73;185,142144886514
459445;1;1;73;10;1;1;1;10;1966;1;6; ;2; ;6;1; ; ;2;1;38000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;40;73;250,348230034566
459445;1;2;73;10;2;2;1;4;1970;2;6; ;2; ;6;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ;37;73;250,348230034566
459445;1;3;73;10;3;2;1;11;1994;3;6; ;2; ;5;1; ; ;2;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ;12;73;250,348230034566
459445;1;4;73;10;2;1;1;3;2000;3;6; ;2; ; ;1; ; ;2;5; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ;7;73;250,348230034566
459446;1;1;73;10;1;1;1;6;1986;1;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ;21;73;201,561142297193
459447;1;1;73;10;1;1;1;10;1947;1;6; ;2; ;6;1; ; ;1;3;54700;2;1;2; ; ; ; ; ; ; ; ;3;2; ;59;73;314,420131626854
459447;1;2;73;10;2;1;1;8;1980;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;27;73;314,420131626854
459448;1;1;73;10;1;2;1;3;1978;1;6; ;2; ;3;1; ; ;1;1;26000;2;1;2; ; ; ; ;2; ;2; ;6;5;4;29;73;209,396760784141
459448;1;2;73;10;1;2;1;12;2000;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;1; ;6;73;209,396760784141
459448;1;3;73;10;1;1;1;10;2004;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;209,396760784141
459449;1;1;73;10;1;1;1;3;1950;1;6; ;2; ;6;1; ; ;2;2;80000;2;1;2; ; ; ; ; ; ; ; ;4;8; ;57;73;340,906990950783
459449;1;2;73;10;2;2;1;12;1952;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ;54;73;340,906990950783
459449;1;3;73;10;3;1;1;11;1981;3;6; ;2; ;3;1; ; ;1;3;54700;2;1;2; ; ; ; ;2; ;2; ;5;11;2;25;73;340,906990950783
459449;1;4;73;10;3;1;1;7;1998;4;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ;9;73;340,906990950783
459449;1;5;73;10;5;1;1;11;1984;9;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;22;73;340,906990950783
459449;1;6;73;10;6;1;1;1;1951;9;6; ;2; ;5;1; ; ;1;3;54700;2;1;2; ; ; ; ; ; ; ; ;3;3; ;56;73;340,906990950783
459450;1;1;73;10;1;1;1;3;1962;1;6; ;2; ;2;1; ; ;1;2;120000;2;1;2; ; ; ; ; ; ; ; ;4;9; ;45;73;220,235782038216
459450;1;2;73;10;2;2;1;6;1968;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;39;73;220,235782038216
459450;1;3;73;10;3;2;1;10;1986;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;4;2;20;73;220,235782038216
459450;1;4;73;10;4;1;1;4;1991;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1;16;73;220,235782038216
459452;1;1;73;10;1;1;1;3;1957;1;6; ;2; ;6;1; ; ;1;2;95000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;50;73;210,854558489726
459452;1;2;73;10;2;2;1;3;1964;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;43;73;210,854558489726
459452;1;3;73;10;3;1;1;12;1987;3;6; ;2; ;5;1; ; ;2;5; ;2;1;1;1;2; ; ;2; ;2; ;6;3;2;19;73;210,854558489726
459452;1;4;73;10;4;1;1;6;1991;3;6; ;2; ;5;1; ; ;2;5; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1;16;73;210,854558489726
459453;1;1;73;10;1;1;1;9;1953;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ;54;73;199,518947457053
459453;1;2;73;10;2;2;1;6;1953;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ;54;73;199,518947457053
459453;1;3;73;10;3;1;1;5;1981;3;6; ;2; ;5;1; ; ;1;1;25000;2;1;2; ; ; ; ;2; ;2; ;5;11;2;26;73;199,518947457053
459453;1;4;73;10;4;1;1;1;1986;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;21;73;199,518947457053
459453;1;5;73;10;5;2;1;3;1918;5;6; ;2; ;4;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;89;73;199,518947457053
459454;1;1;73;10;1;1;1;8;1977;1;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ;30;73;262,373297916206
459454;1;2;73;10;2;2;1;1;1976;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ;31;73;262,373297916206
459454;1;3;73;10;2;2;1;10;1992;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ;14;73;262,373297916206
459454;1;4;73;10;4;1;1;9;2000;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ;7;73;262,373297916206
459454;1;5;73;10;2;2;1;12;2002;3;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;4;73;262,373297916206
459455;1;1;73;10;1;2;1;8;1987;1;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;6;4;2;20;73;276,209589067764
459455;1;2;73;10;2;1;1;10;1978;5;6; ;2; ;2;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;4;2;28;73;276,209589067764
459455;1;3;73;10;1;2;1;10;1997;5;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ;9;73;276,209589067764
459456;1;1;73;10;1;1;1;6;1955;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;52;73;229,882623795083
459456;1;2;73;10;2;2;1;12;1959;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;5;4;47;73;229,882623795083
459456;1;3;73;10;3;2;1;5;1984;3;6; ;2; ;5;2;1;36; ; ; ; ;1;1;1;2; ; ;2; ;2; ;6;3;2;23;73;229,882623795083
459458;1;1;73;10;1;2;1;5;1940;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;67;73;186,687749948056
459458;1;2;73;10;1;1;1;4;1923;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ;84;73;186,687749948056
459458;1;3;73;10;3;2;1;5;1989;6;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;7; ;18;73;186,687749948056
459459;1;1;73;10;1;2;1;12;1934;1;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;72;73;136,983375924079
459460;1;1;73;10;1;1;1;6;1963;1;6; ;2; ;6;1; ; ;1;4; ;2;1;2; ; ; ; ; ; ; ; ;5;10;1;44;73;229,882623795083
459460;1;2;73;10;2;2;1;10;1962;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;10;1;44;73;229,882623795083
459460;1;3;73;10;3;2;1;11;1988;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;1;2;18;73;229,882623795083
459461;1;1;73;10;1;1;1;8;1952;1;6; ;2; ;6;1; ; ;1;2;120000;2;1;2; ; ; ; ; ; ; ; ;3;5; ;55;73;226,344842478619
459461;1;2;73;10;2;2;1;7;1963;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;44;73;226,344842478619
459461;1;3;73;10;3;2;1;7;1986;3;6; ;2; ;5;1; ; ;1;1;30000;2;1;2; ; ; ; ;2; ;2; ;6;2;3;21;73;226,344842478619
459461;1;4;73;10;4;2;1;5;1989;3;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;6;0;2;18;73;226,344842478619
459462;1;1;73;10;1;2;1;10;1935;1;6; ;2; ;4;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ;71;73;105,60399202703
459462;1;2;73;10;2;2;1;12;1959;3;6; ;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;47;73;105,60399202703
459464;1;1;73;10;1;2;1;8;1949;1;6; ;2; ;3;1; ; ;1;2;140000;2;1;2; ; ; ; ; ; ; ; ;3;2; ;58;73;191,397453990269
459464;1;2;73;10;2;1;1;5;1984;3;6; ;2; ;5;2;1;2; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;23;73;191,397453990269
459464;1;3;73;10;3;1;1;7;1989;3;6; ;2; ;5;2;1;2; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;18;73;191,397453990269
459464;1;4;73;10;4;1;1;6;1953;5;6; ;2; ;3;2;1;6; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;7; ;54;73;191,397453990269
459464;1;5;73;10;1;1;1;2;1999;5;6; ;2; ; ;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;1;0; ;8;73;191,397453990269
459465;1;1;73;10;1;1;1;8;1980;1;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;27;73;276,209589067764
459465;1;2;73;10;2;2;1;8;1984;2;6; ;2; ;2;1; ; ;1;1;12000;2;1;2; ; ; ; ;2; ;2; ;5;11;2;23;73;276,209589067764
459465;1;3;73;10;2;2;1;12;2001;3;6; ;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;2;0; ;5;73;276,209589067764
459466;1;1;73;10;2;1;1;6;1961;1;6; ;2; ;2;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;4;9; ;46;73;262,638916124582
459466;1;2;73;10;2;2;1;1;1967;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;3;3;40;73;262,638916124582
459466;1;3;73;10;2;2;1;7;1996;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ;11;73;262,638916124582
459466;1;4;73;10;2;1;1;12;2002;3;6; ;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;4;73;262,638916124582
459467;1;1;73;10;1;1;1;4;1963;1;6; ;2; ;6;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;6;2;3;44;73;219,97016382984
459467;1;2;73;10;2;2;1;11;1962;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;5;4;44;73;219,97016382984
459467;1;3;73;10;3;2;1;9;1987;3;6; ;2; ;5;2;1;24; ; ; ; ;1;1;1;2; ; ;2; ;2; ;6;3;2;20;73;219,97016382984
459467;1;4;73;10;2;2;1;6;1991;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1;16;73;219,97016382984
459467;1;5;73;10;5;1;1;4;1993;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;8; ;14;73;219,97016382984
459468;1;1;73;10;1;1;1;3;1987;1;6; ;2; ;5;1; ; ;1;3;54300;2;1;1;1;2; ; ;2; ;2; ;6;1;2;20;73;167,259244906152
459468;2;1;73;10;1;2;1;10;1981;1;6; ;2; ;5;1; ; ;1;1;20000;2;1;1;1;2; ; ;2; ;2; ;6;2;2;25;73;167,259244906152
459525;1;1;17;10;1;1;1;8;1983;1;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ;24;17;269,65618116818
459525;1;2;17;10;2;1;1;8;1982;5;6; ;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;25;17;269,65618116818
459525;1;3;17;10;3;1;1;8;1984;5;6; ;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;23;17;269,65618116818
459527;1;1;17;10;1;2;1;9;1971;1;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;36;17;198,236414299204
459527;1;2;17;10;1;1;1;6;1994;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;4000;2; ;2; ;4;6; ;13;17;198,236414299204
459527;1;3;17;10;1;1;1;10;1997;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;4000;2; ;2; ;3;2; ;9;17;198,236414299204
459527;1;4;17;10;1;2;1;7;1999;3;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;1;200;4000;2; ;2; ;3;1; ;8;17;198,236414299204
459527;1;5;17;10;1;2;1;8;2002;3;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;5;17;198,236414299204
459611;1;1;68;10;1;1;1;4;1965;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ;42;68;468,17209347652
459611;1;2;68;10;2;2;1;11;1969;2;6; ;2; ;6;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;5;11;2;37;68;468,17209347652
459611;1;3;68;10;3;1;1;10;1990;3;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ;16;68;468,17209347652
459611;1;4;68;10;4;1;1;4;1994;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ;13;68;468,17209347652
471907;1;1;05;10;3;2;1;6;1944;1;6; ;2; ;3;1; ; ;1;2;54300;2;1;2; ; ; ; ; ; ; ; ;4;8; ;63;05;594,880735428706
471907;1;2;05;10;2;2;1;5;1973;3;6; ;2; ;5;1; ; ;2;1;34400;2;1;2; ; ; ; ;2; ;2; ;6;5;4;34;05;594,880735428706
471907;1;3;05;10;3;2;1;11;1977;3;6; ;2; ;5;2;1;3; ; ; ; ;1;2; ; ; ; ;2; ;2; ;6;5;4;29;05;594,880735428706
471908;1;1;05;10;1;1;1;5;1973;1;6; ;2; ;6;1; ; ;1;1;28000;2;1;2; ; ; ; ;2; ;2; ;5;11;2;34;05;947,069621339296
471908;1;2;05;10;2;2;1;10;1980;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;26;05;947,069621339296
471908;1;3;05;10;2;2;1;7;2000;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;0; ;7;05;947,069621339296
471908;1;4;05;10;2;2;1;7;2002;3;6; ;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;2;0; ;5;05;947,069621339296
471909;1;1;05;10;1;2;1;2;1960;1;6; ;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;4;4;47;05;653,247638744421
471909;1;2;05;10;1;2;1;11;1992;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;7; ;14;05;653,247638744421
471910;1;1;05;10;2;1;1;5;1950;1;6; ;2; ;2;1; ; ;1;3;79500;2;1;2; ; ; ; ; ; ; ; ;6;2;2;57;05;879,017014913513
471910;1;2;05;10;2;2;1;8;1952;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;55;05;879,017014913513
