DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
5235411;1;4;1;10;4;1;3;1997;23;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;2;6;1;2;2;2;12;09;50;1263,17710240886
5235411;1;5;1;10;1;2;7;2006;14;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;09;50;1263,17710240886
5235412;1;1;1;10;1;2;1;1973;47;1;6; ;2;2; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;50;383,861377655076
5235412;1;2;1;10;2;1;1;1959;61;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;50;383,861377655076
5235412;1;3;1;10;3;1;6;1998;22;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;50;383,861377655076
5235412;1;4;1;10;4;1;10;2000;19;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;09;50;383,861377655076
5235412;1;5;1;10;1;1;4;2003;17;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;09;50;383,861377655076
5235413;1;1;1;10;1;2;4;1977;43;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;50;383,861377655076
5235413;1;2;1;10;2;1;11;1973;46;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;50;383,861377655076
5235413;1;3;1;10;3;1;8;1997;23;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;09;50;383,861377655076
5235414;1;1;1;10;1;2;9;1968;52;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;09;50;1535,4455106203
5235414;1;2;1;10;2;1;10;1962;57;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;50;1535,4455106203
5235414;1;3;1;10;3;2;11;1996;23;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;09;50;1535,4455106203
5235414;1;4;1;10;4;2;1;2002;18;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;50;1535,4455106203
5235414;1;5;1;10;5;2;6;1999;21;3;6; ;2;1;2;1;1;1;6; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;6;1;2;2;2;12;09;50;1535,4455106203
5235414;1;6;1;10;6;1;8;1999;21;9;6; ;2;2; ;2; ;1;5; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;50;1535,4455106203
5235468;1;1;1;10;1;1;7;1969;51;1;6; ;4;3; ;1;2; ; ; ;1;1; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;50;551,75382671092
5235468;1;2;1;10;2;2;10;1951;68;5;6; ;5;3; ;3; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;50;551,75382671092
5235468;1;3;1;10;3;1;12;1977;42;5;6; ;4;3; ;1;2; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;09;50;551,75382671092
5235469;1;1;1;10;1;1;7;1984;36;1;6; ;2;3; ;2; ;1;2; ; ;1; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;09;50;1535,4455106203
5235469;1;2;1;10;2;2;2;1994;26;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;09;50;1535,4455106203
5235469;1;3;1;10;2;2;2;2011;9;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;09;50;1535,4455106203
5235469;1;4;1;10;2;2;9;2015;5;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;50;1535,4455106203
5235469;1;5;1;10;2;1;6;2019;1;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;50;1535,4455106203
5235469;1;6;1;10;2;1;11;2007;12;9;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;09;50;1535,4455106203
5235470;1;1;1;10;1;1;12;1997;22;1;6; ;2;2; ;2; ;1;2; ;1;1; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;50;1535,4455106203
5235470;1;2;1;10;2;2;5;2000;20;2;6; ;2;2; ;2; ;1;1; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;09;50;1535,4455106203
5235470;1;3;1;10;2;2;10;2017;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;50;1535,4455106203
5235471;1;1;1;10;1;1;1;1943;77;1;6; ;5;3; ;3; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;50;590,645245477104
5235472;1;1;1;10;1;1;4;1971;49;1;6; ;2;3; ;3; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;09;50;892,522786663452
5235472;1;2;1;10;2;2;12;1977;42;2;6; ;2;3; ;2; ;1;1; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;4; ;2;1;2; ;5;11;2; ;2;11;09;50;892,522786663452
5235472;1;3;1;10;2;1;5;2005;15;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;09;50;892,522786663452
5235472;1;4;1;10;2;1;4;2014;6;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;09;50;892,522786663452
5235473;1;1;1;10;1;1;4;1953;67;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;09;50;590,645245477104
5235474;1;1;1;10;1;1;3;1951;69;1;6; ;4;3; ;3; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;50;590,645245477104
5235487;1;1;1;10;1;2;3;1971;49;1;6; ;2;3; ;2; ;1;2; ;1;1; ; ; ;1; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;50;1093,41914888174
5235487;1;2;1;10;2;1;6;1965;55;2;6; ;2;2; ;3; ;1;1; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;50;1093,41914888174
5235487;1;3;1;10;1;1;7;2016;4;4;6; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;50;1093,41914888174
5235487;1;4;1;10;1;2;5;2017;3;4;6; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;50;1093,41914888174
5235488;1;1;1;10;1;1;1;2000;20;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;09;50;1165,98602937807
5235489;1;1;1;10;1;1;10;1953;66;1;6; ;4;3; ;3; ; ; ; ;1;1;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;50;988,908519545018
5235489;1;2;1;10;2;1;7;2002;18;4;6; ;6;3; ;2; ; ; ; ;1;1;1; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;50;988,908519545018
5235490;1;1;1;10;1;1;9;2001;19;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;2;1;12; ; ; ;2;1;2; ;3;5; ; ;2;5;09;50;1165,98602937807
5235491;1;1;1;10;1;1;7;1991;29;1;6; ;3;2; ;2; ;1;2; ;1;1; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;50;1535,4455106203
5235491;1;2;1;10;2;2;6;1996;24;2;6; ;3;3; ;2; ;1;1; ;1; ; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;50;1535,4455106203
5235491;1;3;1;10;2;1;9;2018;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;50;1535,4455106203
5235492;1;1;1;10;1;1;7;1936;84;1;6; ;3;3; ;3; ;1;2; ;1;1;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;50;383,861377655076
5235492;1;2;1;10;2;2;8;1940;80;2;6; ;3;3; ;3; ;1;1; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;50;383,861377655076
5235494;1;1;1;10;1;2;10;1983;36;1;6; ;4;2; ;3; ; ; ; ;1;1;1; ; ; ; ; ; ; ; ;1;1; ; ;1;1;36000;2;1;2; ;6;2;3; ;2;13;09;50;984,497024058616
5235494;1;2;1;10;1;2;9;2005;15;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;09;50;984,497024058616
5235494;1;3;1;10;3;1;7;2016;4;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;50;984,497024058616
5235600;1;1;1;10;1;2;8;1987;33;1;6; ;6;3; ;3; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ;1;2;2; ; ; ; ;2;1;2; ;3;1; ; ;2;1;09;17;832,8831495823
5235601;1;1;1;10;1;2;10;1972;47;1;6; ;4;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;17;968,424948637873
5235601;1;2;1;10;2;1;7;1992;28;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;17;968,424948637873
5235601;1;3;1;10;3;1;4;1999;21;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;3;109725;2;1;2; ;6;2;3; ;2;13;09;17;968,424948637873
5235602;1;1;1;10;1;1;12;2001;18;1;6; ;6;3; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;17;1314,28814825373
5235605;1;1;1;10;1;2;1;1981;39;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;09;17;968,424948637873
5235605;1;2;1;10;2;1;5;1975;45;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;17;968,424948637873
5235605;1;3;1;10;1;1;6;2003;17;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;17;968,424948637873
5235606;1;1;1;10;1;1;3;1978;42;1;6; ;6;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;17;1268,42339988074
5235607;1;1;1;10;1;1;1;1969;51;1;6; ;3;2; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;17;1103,96674769345
5235607;1;2;1;10;2;2;10;1969;50;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;17;1103,96674769345
5235607;1;3;1;10;3;1;5;1995;25;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;1;24; ; ; ;2;1;2; ;6;2;3; ;2;13;09;17;1103,96674769345
5235607;1;4;1;10;4;1;11;1996;23;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;35112;2;1;2; ;5;11;2; ;2;11;09;17;1103,96674769345
5235607;1;5;1;10;5;1;8;2000;20;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;09;17;1103,96674769345
5235608;1;1;1;10;1;1;9;1976;44;1;6; ;3;2; ;2; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ;1;2;2; ; ; ; ;2;1;2; ;5;11;2; ;2;11;09;17;968,424948637873
5235608;1;2;1;10;2;2;5;1988;32;2;6; ;3;2; ;2; ;1;1; ;1; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2;1;2; ;4;6; ; ;2;6;09;17;968,424948637873
5235608;1;3;1;10;2;1;2;2008;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;2;2; ; ; ; ;2;1;1;1;4;0; ; ;2;5;09;17;968,424948637873
5235609;1;1;1;10;1;1;9;1957;63;1;5; ;6;3; ;3; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;09;17;1102,34632543647
5235610;1;1;1;10;1;1;3;1990;30;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;09;17;2134,54441721152
5235610;1;2;1;10;2;2;10;1997;22;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;09;17;2134,54441721152
5235610;1;3;1;10;1;2;4;2016;4;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;17;2134,54441721152
5235610;1;4;1;10;1;2;10;2019;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;17;2134,54441721152
5235611;1;1;1;10;1;1;1;2000;20;1;6; ;1;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;2;2; ; ; ; ;2;1;2; ;5;11;2; ;2;11;09;17;1754,29702580136
5235611;1;2;1;10;2;2;3;2000;20;2;6; ;1;2; ;2; ;1;1; ; ; ; ; ; ;1; ;1; ; ; ; ;2;2; ; ; ; ;2;1;1;1;4;8; ; ;2;8;09;17;1754,29702580136
5235611;1;3;1;10;2;1;10;2019;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ;09;17;1754,29702580136
5235612;1;1;1;10;1;2;4;1955;65;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;09;17;1058,02526619193
5235613;1;1;1;10;1;1;11;1945;74;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;17;936,786717088944
5235613;1;2;1;10;2;2;9;1955;65;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;17;936,786717088944
5235614;1;1;1;10;1;1;5;1968;52;1;6; ;3;2; ;3; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;1;1;2; ;3;1; ; ;2;1;09;17;968,424948637873
5235614;1;2;1;10;2;2;10;1969;50;2;6; ;3;2; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;09;17;968,424948637873
5235614;1;3;1;10;3;1;6;2004;16;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;09;17;968,424948637873
5235615;1;1;1;10;1;1;1;1966;54;1;6; ;4;3; ;2; ; ; ; ;1; ;1; ; ;1; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;17;1268,42339988074
5235616;1;1;1;10;1;1;5;2002;18;1;6; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ;1;2;2; ; ; ; ;2;1;2; ;3;4; ; ;2;4;09;17;1314,28814825373
5235617;1;1;1;10;1;1;6;1976;44;1;6; ;3;3; ;2; ;1;2; ; ;1; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;17;860,290983318181
5235617;1;2;1;10;2;2;3;1980;40;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;17;860,290983318181
5235617;1;3;1;10;2;2;5;2004;16;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;09;17;860,290983318181
5235618;1;1;1;10;1;1;1;1959;61;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;17;1102,34632543647
5235619;1;1;1;10;1;1;12;1961;58;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;17;1153,42045494741
5235619;1;2;1;10;2;2;3;1995;25;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;17;1153,42045494741
5235619;1;3;1;10;2;2;6;2012;8;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;09;17;1153,42045494741
5235620;1;1;1;10;1;1;9;1986;33;1;6; ;4;3; ;2; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;17;1268,42339988074
5235621;1;1;1;10;1;1;5;1946;74;1;6; ;3;3; ;3; ;1;2; ;1; ;1; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;17;936,786717088944
5235621;1;2;1;10;2;2;8;1943;77;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;17;936,786717088944
5235622;1;1;1;10;1;1;4;1993;27;1;6; ;2;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;09;17;1692,76856274343
5235622;1;2;1;10;2;2;8;1996;24;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;09;17;1692,76856274343
5235622;1;3;1;10;2;2;9;2015;5;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;17;1692,76856274343
5235623;1;1;1;10;1;1;4;2002;18;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;17;1314,28814825373
5235624;1;1;1;10;1;1;2;1987;33;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;09;17;1335,16124407662
5235624;1;2;1;10;2;2;9;1987;33;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;17;1335,16124407662
5235624;1;3;1;10;2;1;8;2016;4;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;17;1335,16124407662
5235625;1;1;1;10;1;1;7;1966;54;1;6; ;4;3; ;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;2;1; ; ;3; ; ;1;1;2; ;3;2; ; ;2;2;09;17;1883,30408694394
5235625;1;2;1;10;2;2;5;1990;30;3;6; ;4;1;1;2; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;09;17;1883,30408694394
5235625;1;3;1;10;2;1;9;2010;10;4;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;09;17;1883,30408694394
5235625;1;4;1;10;2;1;3;2013;7;4;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;09;17;1883,30408694394
5235625;1;5;1;10;2;1;8;2017;3;4;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;17;1883,30408694394
5235626;1;1;1;10;1;1;4;1969;51;1;6; ;2;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;17;968,424948637873
5235626;1;2;1;10;2;2;3;1982;38;2;6; ;2;2; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;17;968,424948637873
5235626;1;3;1;10;3;1;9;2004;16;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;09;17;968,424948637873
5235627;1;1;1;10;1;1;5;1961;59;1;6; ;4;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;17;1283,75287286503
5235627;1;2;1;10;2;1;10;1997;22;3;6; ;6;1;1;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;09;17;1283,75287286503
5235627;1;3;1;10;3;1;1;2000;20;3;6; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;17;1283,75287286503
5235628;1;1;1;10;1;1;5;1977;43;1;6; ;2;3; ;2; ;1;2; ;1; ; ; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;09;17;1792,60081322966
5235628;1;2;1;10;2;2;10;1988;31;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;17;1792,60081322966
5235628;1;3;1;10;2;1;12;2010;9;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;09;17;1792,60081322966
5235628;1;4;1;10;2;1;12;2017;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;17;1792,60081322966
5235629;1;1;1;10;1;1;1;1961;59;1;6; ;3;3; ;2; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;17;711,644600479317
5235629;1;2;1;10;2;2;2;1973;47;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;17;711,644600479317
5235630;1;1;1;10;1;2;3;1938;82;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;17;936,786717088944
5235630;1;2;1;10;2;1;8;1936;84;5;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;17;936,786717088944
5235631;1;1;1;10;1;1;2;1960;60;1;6; ;4;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;17;1102,34632543647
