DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3148;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;P7240S1;P6980;P7140;OFICIO;RAMA2D_R4;OCI;MES;P6430;RAMA4D_R4;INGLABO;DPTO;fex_c_2011;RAMA4DP8_R4
6,018,120;1;1;1;60;2;76;1;2;1;;1;;1;1;2;1;53;;1;;2;908,526;1;200,000;2;2;;1;250,000;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;996,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;4;8;;12;CON DINERO DE SU TRABAJO;1;2;1;6;1;;1;;;;;;;1;1;1;6;24;1;;9;2;;;;;;;;2;;;;1;2;1;2;2;2;2;1;1;1;PARA INDEPENDIZARSE;2;1;1;1;1;2;1;2;13;10;1;;1;1;62;01;1;11;8;0124;1158526;76;924.04003073;
6,018,121;1;1;1;60;2;76;1;2;1;;1;;1;1;2;1;144;;1;;2;908,526;1;98;2;2;;1;600,000;2;;2;;2;;;1;106,454;2;1;78,000;2;2;;;2;;;2;;;1;98;2;;2;;1;150,000;2;;1;24;;;;;;;;;;;;;;;;;;;;12;50;;.;74;;;;4;8;;1;;1;1;1;98;;;;;;;;;1;1;1;1;0;48;8;;8;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;2;1;1;2;1;2;1;2;13;8;1;;1;1;62;01;1;11;1;0124;1508526;76;924.04003073;
6,018,122;1;1;1;60;2;76;1;2;1;;1;;1;2;2;1;120;;1;;2;910,000;2;;;2;;1;250,000;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;980,000;2;;2;;1;130,000;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;4;8;;1;;1;1;1;31;1;;;;;;;;;1;2;1;0;12;8;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;13;10;8;;1;;62;01;1;11;8;0124;1160000;76;924.04003073;
6,018,124;1;1;1;60;2;76;2;;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;;1;98;3;;11;1;12;35;1;;35;;;;1;1;;1;;3;;;;;;;;;;;;;2;2;1;96;312;2;;2;2;;;;;;;;1;42;2;1;1;2;1;2;2;2;2;2;2;2;;2;1;1;1;1;2;1;1;14;;3;;;1;61;01;1;11;4;0122;;76;924.04003073;
6,018,255;1;2;1;60;2;8;1;2;1;;1;;1;1;2;1;288;;2;;2;975,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;1;33,000;2;2;;;2;;;2;;;1;1,025,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;52;;.;52;;;;9;6;;1;;1;1;1;25;1;;;;;;;;;1;1;1;1;82;4;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;1;25;3;;1;;99;38;1;11;1;3811;975000;08;3067.9727047;
6,018,256;1;1;1;60;2;8;1;2;2;12;1;;1;1;2;1;132;;1;;2;960,000;2;;;2;;1;250,000;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;70;;.;70;;;;2;8;;1;;1;1;1;11;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;60;01;1;11;1;0113;1210000;08;5022.0742472;
6,018,257;1;1;1;60;2;8;1;1;;;1;;1;2;2;2;2;;1;;2;908,526;2;;;2;;1;200,000;2;;2;;2;;;2;;;1;66,400;2;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;70;;.;70;;;;2;8;;1;;1;1;1;0;1;;;;;;;;;1;1;1;0;96;4;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;14;;3;;1;;60;93;1;11;1;9329;1108526;08;5592.5627117;
6,018,258;1;1;1;60;2;8;2;;;;;;;;;;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;4;0;0;3;7;;1;1;2,021;2;;1;98;3;;11;2;12;70;;.;70;;;;3;7;;1;;2;;;;;;;1;;;;;;2;2;1;24;120;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;90;3;;1;;51;56;1;11;5;5611;;08;4507.6285549;
6,018,258;1;3;1;60;2;8;1;1;;;1;;1;2;2;2;3;;1;;2;;2;;;1;200,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;3;60;;.;60;;;;3;7;;3;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;90;3;;1;;33;56;1;11;1;5611;200000;08;4507.6285549;
6,018,259;1;1;1;60;2;8;1;1;;;1;;2;2;2;2;12;;1;;2;1,000,000;2;;;1;250,000;1;200,000;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;66;;.;66;;;;2;8;;10;;2;;;;;;;;;;;;1;2;2;1;0;72;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;60;01;1;11;1;0113;1450000;08;6794.5320318;
6,018,260;1;1;1;60;2;8;1;1;;;1;;1;2;2;2;4;;1;;2;700,000;2;;;2;;1;500,000;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;52;;.;52;;;;2;8;;2;;2;;;;;;;;;;;;1;2;2;1;8;38;1;;13;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;2;;1;;60;01;1;11;1;0150;1200000;08;6794.5320318;
6,018,261;1;1;1;60;2;8;1;1;;;1;;1;2;2;2;35;;1;;2;1,500,000;2;;;1;450,000;1;250,000;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;70;;.;70;;;;3;8;;1;;1;1;1;2;;;;;;;;;1;1;2;1;1;72;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;5;3;;1;;60;01;1;11;1;0130;2200000;08;7453.1186542;
6,018,261;1;2;1;60;2;8;1;1;;;1;;1;2;2;2;25;;1;;2;890,000;2;;;1;450,000;1;250,000;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;70;;.;70;;;;3;8;;1;;1;1;1;2;1;;;;;;;;;1;2;1;0;5;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;2;3;10;3;;1;;62;01;1;11;1;0130;1590000;08;7453.1186542;
6,018,262;1;1;1;60;2;8;1;1;;;1;;1;2;2;2;36;;1;;2;320,000;2;;;1;150,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;20;2;;20;;;;4;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;60;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;10;3;;1;;53;56;1;11;1;5611;470000;08;3067.9727047;
6,018,263;1;1;1;60;2;8;2;;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;4;;;;;2;1,200,000;1;8,400,000;3;;1;1;12;60;;.;60;;;;2;3;;3;;2;;;;;;;;;;;;1;2;2;1;0;18;4;;2;2;;;;;;;;2;;;;1;2;1;2;1;2;2;2;2;2;;2;1;1;2;1;2;1;1;3;8;3;;1;1;53;56;1;11;4;5611;1200000;08;7181.0136608;
6,018,263;1;2;1;60;2;8;1;2;1;;1;;1;2;2;1;12;;2;;2;;1;200,000;1;2;;2;;2;;2;;2;;;2;;;1;99,000;2;2;;;2;;;2;;;1;1,200,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;5;;;;;;;;;1;1;1;1;0;60;1;;13;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;1;120;3;;1;;06;86;1;11;1;8621;;08;7181.0136608;
6,018,264;1;3;1;60;2;8;1;1;;;1;;2;2;2;2;420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;4;;;;;2;300,000;1;3,600,000;3;;1;2;12;54;;.;54;;;;3;3;;2;;2;;;;;;;;;;;;1;2;2;1;0;48;4;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;5;3;;1;;53;56;1;11;4;5611;300000;08;3067.9727047;
6,018,265;1;2;1;60;2;8;2;;;;;;;;;;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;900,000;1;10,800,000;3;;1;1;12;40;;.;40;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;1;1;2;;2;1;1;1;1;2;1;1;3;10;3;;1;1;45;47;1;11;4;4781;900000;08;4667.6277646;
6,018,265;1;3;1;60;2;8;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;1,200,000;1;12,500,000;3;;1;1;12;40;;.;40;;;;2;2;;2;;2;;;;;;;;;;;;1;2;2;1;0;24;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;7;3;;1;;95;41;1;11;4;4111;1200000;08;4667.6277646;
6,018,266;1;1;1;60;2;8;1;1;;;1;;1;2;2;2;36;;1;;2;400,000;2;;;1;160,000;2;;2;;2;;2;;;1;80,000;2;2;;;2;;;2;;;2;;;1;400,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;12;1;;12;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;0;36;1;;13;2;;;;;;;;1;30;1;1;2;;;;;;;;;;;;;1;2;1;2;1;1;1;60;3;;1;;54;97;1;11;3;9700;560000;08;5271.3692639;
6,018,268;1;1;1;60;2;8;2;;;;;;;;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;6;;;;;2;600,000;1;8,400,000;3;;1;2;11;26;1;;26;;;;2;1;;2;;2;;;;;;;;;;;;1;2;2;1;2;38;1;;13;2;;;;;;;;1;24;2;1;1;1;1;2;1;2;2;2;2;2;;1;1;1;2;2;2;2;2;14;;3;;1;1;45;56;1;11;4;5619;600000;08;5039.8832588;
6,018,268;1;2;1;60;2;8;2;;;;;;;;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;220,000;1;2,200,000;3;;1;2;12;21;2;;21;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;1;8;15;6;;;2;1;2;;;;1;2;1;2;2;2;2;2;2;2;;2;1;2;2;1;2;1;1;3;15;3;;1;1;45;47;1;11;4;4791;220000;08;5039.8832588;
6,018,269;1;1;1;60;2;8;1;1;;;1;;1;2;2;2;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;4;;;;;2;800,000;1;7,500,000;3;;1;1;12;30;1;;30;;;;4;3;;2;;2;;;;;;;;;;;;1;2;2;1;0;36;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;15;3;;1;;53;56;1;11;4;5611;800000;08;3067.9727047;
6,018,269;1;4;1;60;2;8;1;2;1;;1;;1;1;2;1;48;;1;;2;960,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;960,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;4;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;1;60;1;;1;;62;36;1;11;1;3600;960000;08;3067.9727047;
6,018,269;1;6;1;60;2;8;1;2;1;;1;;1;1;2;1;24;;1;;2;1,500,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;1;66,000;2;2;;;2;;;2;;;1;1,500,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;14;1;;;;;;;;;1;1;1;0;48;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;5;1;;1;;03;36;1;11;1;3600;1500000;08;3067.9727047;
6,018,270;1;2;1;60;2;8;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;600,000;1;7,200,000;3;;1;2;12;52;;.;52;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;5;2;;1;;45;47;1;11;4;4781;600000;08;3067.9727047;
6,018,270;1;3;1;60;2;8;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;120,000;1;1,440,000;3;;1;2;12;40;;.;40;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;1;24;48;4;;3;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;2;1;1;2;1;2;1;1;14;;3;;1;1;38;61;1;11;4;6190;120000;08;3067.9727047;
6,018,271;1;1;1;60;2;8;2;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;1,900,000;1;13,000,000;3;;1;1;10;48;;.;48;;;;1;8;;1;;2;;;;;;;;;;;;1;2;2;1;2;4;4;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;1;80;8;;1;;03;74;1;11;4;7490;1900000;08;3067.9727047;
6,018,272;1;1;1;60;2;8;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;4;0;0;3;7;;1;1;2,021;2;1,200,000;1;10,000,000;3;;11;2;12;56;;.;56;;;;3;3;;3;;2;;;;;;;;;;;;1;2;2;1;0;120;4;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;5;3;;1;;41;56;1;11;5;5630;1200000;08;4009.0411422;
6,018,272;1;2;1;60;2;8;1;2;1;;1;;1;1;1;1;300;;7;NOMBRAMIENTO;2;2,800,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1,400,000;1;2,800,000;1;140,000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;30;3;ES LO ESTIPULADO;38;;;;9;11;TELETRABAJO;1;;1;3;1;25;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;1;70;8;;1;;13;85;1;11;2;8530;2800000;08;4009.0411422;
6,018,283;1;1;1;60;2;15;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;;12;99;3;;1;2;12;60;;.;60;;;;1;8;;2;;2;;;;;;;;;;;;1;2;2;1;2;79;4;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;1;3;20;8;;1;;62;01;1;11;4;0162;;15;2637.5008288;
6,018,283;1;2;1;60;2;15;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;7;;2;;;2;200,000;1;99;3;;3;2;12;40;;.;40;;;;1;8;;10;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;1;3;5;8;;1;;61;01;1;11;4;0141;200000;15;2637.5008288;
6,018,283;1;3;1;60;2;15;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;;1;99;3;;3;2;12;30;1;;30;;;;1;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;1;30;1;1;2;;;;;;;;;;;;;1;2;2;2;2;1;3;10;8;;1;;61;01;1;11;4;0161;;15;2637.5008288;
6,018,283;1;4;1;60;2;15;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;400,000;1;99;3;;1;1;12;50;;.;50;;;;1;2;;10;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;2;1;2;2;2;1;1;2;2;;1;1;2;2;2;2;2;1;3;15;8;;1;1;54;81;1;11;4;8121;400000;15;2637.5008288;
6,018,285;1;1;1;60;2;15;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;3;7;;1;1;2,021;2;;1;99;3;;3;2;12;80;;.;80;;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;3;2;9;;1;;53;56;1;11;5;5611;;15;2339.1926072;
6,018,286;1;1;1;60;2;15;1;1;;;1;;1;2;2;2;4;;1;;2;500,000;2;;;2;;1;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;4;60;;.;60;;;;2;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;1;3;5;8;;1;;60;01;1;11;1;0141;500000;15;1996.6754108;
6,018,288;1;1;1;60;2;15;1;1;;;1;;1;2;2;2;24;;1;;2;600,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;80;;.;80;;;;2;7;;11;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;1;2;2;2;1;3;5;8;;1;;53;56;1;11;1;5611;600000;15;3238.0910272;
6,018,288;1;2;1;60;2;15;2;;;;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;400,000;1;99;3;;1;2;12;48;;.;48;;;;1;8;;11;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;2;1;2;1;2;2;2;1;2;;2;1;2;2;1;2;2;1;3;30;8;;1;1;62;01;1;11;4;0161;400000;15;3238.0910272;
6,018,289;1;2;1;60;2;15;2;;;;;;;;;;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;250,000;1;99;3;;3;2;12;40;;.;40;;;;1;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;1;3;30;8;;1;;62;01;1;11;4;0123;250000;15;1877.1784931;
6,018,289;1;3;1;60;2;15;2;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;150,000;1;99;3;;1;2;10;40;;.;40;;;;1;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;1;11;10;8;;1;;62;01;1;11;4;0123;150000;15;1877.1784931;
6,018,290;1;1;1;60;2;15;2;;;;;;;;;;150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;300,000;1;99;3;;5;2;12;40;;.;40;;;;1;8;;2;;2;;;;;;;;;;;;1;2;2;1;2;68;4;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;1;2;2;1;3;30;8;;1;;61;01;1;11;4;0161;300000;15;1180.7964121;
6,018,291;1;1;1;60;2;15;2;;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;;1;99;3;;3;2;11;60;;.;60;;;;1;8;;2;;2;;;;;;;;;;;;1;2;2;1;8;60;4;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;1;3;15;8;;1;;61;01;1;11;4;0161;;15;2847.80809;
6,018,412;1;2;1;60;2;17;1;2;2;6;1;;1;2;2;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;;;;;2;1,500,000;1;7,500,000;3;;1;1;5;48;;.;48;;;;9;7;;1;;1;1;2;3;1;;;;;;;;;1;2;1;24;3;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;12;8;5;;1;;53;94;1;11;4;9499;1500000;17;1143.1910147;
6,018,412;1;3;1;60;2;17;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;7;;2;;;2;150,000;1;2,000,000;3;;1;2;12;55;;.;55;;;;1;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;15;5;;1;;61;01;1;11;4;0123;150000;17;1143.1910147;
6,018,413;1;1;1;60;2;17;1;1;;;1;;1;2;2;2;180;;1;;2;480,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;30;2;;30;;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;12;8;;5;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;10;5;;1;;59;96;1;11;1;9603;480000;17;3808.7858062;
6,018,413;1;2;1;60;2;17;1;1;;;1;;1;2;2;2;1;;1;;2;1,080,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;45;;.;45;;;;2;9;;2;;2;;;;;;;;;;;;1;2;2;1;0;5;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;5;8;;1;;95;41;1;11;1;4111;1080000;17;3808.7858062;
6,018,414;1;2;1;60;2;17;1;1;;;1;;2;2;2;2;10;;1;;2;950,000;2;;;1;200,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;10;50;;.;50;;;;4;7;;2;;2;;;;;;;;;;;;1;2;2;1;9;50;1;;7;2;;;;;;;;2;;;;1;1;1;2;2;2;2;1;1;2;;2;1;1;2;2;2;1;1;12;8;8;;1;1;53;56;1;11;1;5611;1150000;17;1143.1910147;
6,018,414;1;3;1;60;2;17;1;1;;;1;;1;2;2;2;3;;1;;2;900,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;3;50;;.;50;;;;8;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;1;2;;2;1;1;2;1;2;2;1;11;15;8;;1;1;62;01;1;11;8;0121;900000;17;1143.1910147;
6,018,414;1;4;1;60;2;17;1;1;;;1;;1;2;2;2;12;;1;;2;900,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;8;8;;2;;2;;;;;;;;;;;;1;2;2;1;24;70;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;15;9;;1;;62;01;1;11;8;0121;900000;17;1143.1910147;
6,018,414;1;5;1;60;2;17;1;2;1;;1;;1;1;2;1;70;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;893,164;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;5;7;;1;;1;1;1;8;1;;;;;;;;;1;1;1;1;18;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;10;1;;1;;33;47;1;11;1;4711;908526;17;1143.1910147;
6,018,414;1;6;1;60;2;17;1;1;;;1;;1;2;2;2;12;;1;;2;900,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;8;8;;2;;2;;;;;;;;;;;;1;2;2;1;7;12;1;;7;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;15;9;;1;;62;01;1;11;8;0121;900000;17;1143.1910147;
6,018,415;1;1;1;60;2;17;2;;;;;;;;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;550,000;1;6,000,000;3;;1;1;12;60;;.;60;;;;1;4;;1;;1;1;2;4;1;;;;;;;;;1;1;1;3;140;4;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;3;3;9;;1;;98;49;1;11;4;4921;550000;17;1450.82809;
