DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500S1;P7500S1A1;P7500S2;P7500S2A1;P7500S3;P7500S3A1;P7505;P7510S1;P7510S1A1;P7510S2;P7510S2A1;P7510S3;P7510S3A1;P750S1A1;P750S2A1;P750S1;P750S2;P750S3;P750S4;P1661S1;P1661S2;P1661S3;P1661S4;P1661S1A1;P1661S2A1;P1661S3A1;P1661S4A1;P1661S4A2;P750S3A1;P7510S5;P7510S5A1;P7510S6;P7510S6A1;P7510S7;P7510S7A1;AREA;MES;DPTO;fex_c_2011
6,007,320;1;4;1;95;2;;;;;;;1;1;3,000,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;05;11;05;888.10471331
6,007,320;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;888.10471331
6,007,320;1;6;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;888.10471331
6,007,321;1;1;1;95;1;2;;1;835,844;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;835,844;05;11;05;1071.6002924
6,007,321;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1071.6002924
6,007,322;1;1;1;95;1;1;250,000;1;835,844;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;1,656,000;05;11;05;1080.3527132
6,007,322;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1080.3527132
6,007,323;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1179.6408463
6,007,324;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1030.3000973
6,007,324;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1030.3000973
6,007,324;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1030.3000973
6,007,324;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1030.3000973
6,007,325;1;1;1;95;2;;;;;;;1;2;;2;;1;240,000;;240,000;;1;;;1;;;;240,000;;;;;;2;;2;;2;;05;11;05;1938.3817073
6,007,325;1;2;1;95;2;;;;;;;1;2;;2;;1;720,000;;720,000;;1;;;;;;1;;;;INGRESO SOLIDARIO;720,000;;2;;2;;1;1,400,000;05;11;05;1938.3817073
6,007,326;1;1;1;95;1;2;;1;835,844;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;1,656,000;05;11;05;1072.8673486
6,007,326;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1072.8673486
6,007,327;1;1;1;95;1;2;;1;835,844;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;835,844;05;11;05;1258.1654275
6,007,327;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1258.1654275
6,007,327;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1258.1654275
6,007,327;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1258.1654275
6,007,327;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1258.1654275
6,007,327;1;6;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1258.1654275
6,007,328;1;1;1;95;1;2;;1;1,650,000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;3,200,000;05;11;05;1072.8673486
6,007,328;1;2;1;95;1;2;;1;1,575,000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;1,750,000;05;11;05;1072.8673486
6,007,329;1;1;1;95;2;;;;;;;1;2;;2;;1;600,000;;600,000;;1;;;;;1;;;;600,000;;;;2;;2;;2;;05;11;05;1064.4435899
6,007,329;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1064.4435899
6,007,329;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1064.4435899
6,007,329;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1064.4435899
6,007,330;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1129.3258068
6,007,330;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1129.3258068
6,007,331;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1179.6408463
6,007,335;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1072.7311392
6,007,335;1;2;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;200,000;2;;05;11;05;1072.7311392
6,007,335;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1072.7311392
6,007,335;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1072.7311392
6,007,336;1;1;1;95;1;1;1,200,000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1062.7729819
6,007,336;1;2;1;95;1;2;;1;1,200,000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;1,200,000;05;11;05;1062.7729819
6,007,336;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1062.7729819
6,007,337;1;1;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;200,000;2;;05;11;05;1484.8806634
6,007,337;1;3;1;95;2;;;;;;;1;2;;2;;1;1,500,000;;1,500,000;;1;;;;;1;;;;1,500,000;;;;2;;2;;2;;05;11;05;1484.8806634
6,007,338;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1138.1531173
6,007,339;1;1;1;95;2;;;;;;;1;2;;1;18,000,000;2;;;;;;;;;;;;;;;;;;2;;2;;2;;05;11;05;1130.5259913
6,007,339;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1130.5259913
6,007,339;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1130.5259913
6,007,341;1;1;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;110,000;2;;05;11;05;1138.1531173
6,007,343;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1122.243994
6,007,343;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1122.243994
6,007,343;1;3;1;95;2;;;;;;;1;1;800,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;1,200,000;05;11;05;1122.243994
6,007,344;1;1;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;210,000;2;;05;11;05;1179.6408463
6,007,346;1;1;1;95;1;2;;1;1,000,000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;1;1,000,000;2;;2;;05;11;05;1080.3527132
6,007,346;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1080.3527132
6,007,347;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1805.6047195
6,007,347;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1805.6047195
6,007,347;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1805.6047195
6,007,347;1;6;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1805.6047195
6,007,347;1;7;1;95;2;;;;;;;1;2;;2;;1;540,000;;540,000;;1;;;1;;;;540,000;;;;;;2;;2;;2;;05;11;05;1805.6047195
6,007,347;1;8;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1805.6047195
6,007,348;1;1;1;95;2;;;;;;;1;1;5,000,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;05;11;05;1138.1531173
6,007,349;1;1;1;95;1;2;;1;1,200,000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;1;1,200,000;2;;2;;05;11;05;1130.6677527
6,007,351;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1938.3817073
6,007,351;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1938.3817073
6,007,352;1;1;1;95;1;1;700,000;2;;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;200,000;1;1,500,000;05;11;05;1131.0713044
6,007,352;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1131.0713044
6,007,353;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1179.6408463
6,007,354;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1129.4006964
6,007,355;1;1;1;95;1;2;;1;835,844;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;908,526;05;11;05;1233.5484215
6,007,355;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1233.5484215
6,007,355;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1233.5484215
6,007,356;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1129.3258068
6,007,356;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1129.3258068
6,007,357;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1108.0803683
6,007,357;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1108.0803683
6,007,357;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1108.0803683
6,007,357;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1108.0803683
6,007,357;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1108.0803683
6,007,359;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1116.5041271
6,007,359;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1116.5041271
6,007,359;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1116.5041271
6,007,360;1;1;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;50,000;2;;05;11;05;1246.3701012
6,007,360;1;2;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;69,000,000;05;11;05;1246.3701012
6,007,361;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;979.2577626
6,007,361;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;979.2577626
6,007,361;1;3;1;95;1;1;1,200,000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;979.2577626
6,007,361;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;979.2577626
6,007,362;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1055.6162794
6,007,362;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1055.6162794
6,007,362;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1055.6162794
6,007,362;1;4;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;139,200;2;;05;11;05;1055.6162794
6,007,362;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1055.6162794
6,007,363;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1179.6408463
6,007,364;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1129.3258068
6,007,364;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1129.3258068
6,007,365;1;1;1;95;1;2;;1;8,252,940;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1129.3258068
6,007,365;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1129.3258068
6,007,366;1;1;1;95;1;2;;1;2,700,000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;3,000,000;05;11;05;1071.6002924
6,007,366;1;2;1;95;1;2;;1;2,700,000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;6,000,000;05;11;05;1071.6002924
6,007,367;1;1;1;95;1;2;;1;1,140,000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;1;1,140,000;2;;2;;05;11;05;1064.9220312
6,007,367;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1064.9220312
6,007,367;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1064.9220312
6,007,367;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1064.9220312
6,007,368;1;1;1;95;1;2;;1;2,900,000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;3,100,000;05;11;05;1072.0038441
6,007,368;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1072.0038441
6,007,368;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1072.0038441
6,007,369;1;1;1;95;1;1;2,300,000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1426.6153879
6,007,369;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1426.6153879
6,007,369;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1426.6153879
6,007,370;1;1;1;95;1;2;;1;835,844;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;1,755,606;05;11;05;1021.2852528
6,007,370;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1021.2852528
6,007,370;1;3;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;100,000;2;;05;11;05;1021.2852528
6,007,371;1;1;1;95;2;;;;;;;1;1;98;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;05;11;05;1081.154898
6,007,371;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1081.154898
6,007,372;1;1;1;95;1;1;5,000,000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1122.243994
6,007,372;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1122.243994
6,007,372;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1122.243994
6,007,373;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1088.6402625
6,007,373;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1088.6402625
6,007,374;1;1;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;900,000;05;11;05;1179.6408463
6,007,376;1;1;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;9;;05;11;05;1188.6501388
6,007,376;1;2;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;9;;2;;9;;05;11;05;1188.6501388
6,007,377;1;1;1;95;2;;;;;;;1;1;1,800,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;05;11;05;1138.1531173
6,007,378;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1179.6408463
6,007,379;1;1;1;95;2;;;;;;;1;1;4,800,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;05;11;05;1008.3273637
6,007,379;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1008.3273637
6,007,379;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1008.3273637
6,007,379;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1008.3273637
6,007,379;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1008.3273637
6,007,379;1;6;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1008.3273637
6,007,380;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1246.3701012
6,007,380;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1246.3701012
6,007,381;1;1;1;95;1;1;145,000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1122.3188836
6,007,381;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1122.3188836
6,007,382;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1061.5381283
6,007,382;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1061.5381283
6,007,382;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1061.5381283
6,007,382;2;1;2;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1061.5381283
6,007,382;2;2;2;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1061.5381283
6,007,382;3;1;3;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1061.5381283
6,007,382;4;1;4;95;2;;;;;;;1;2;;1;1,000,000;2;;;;;;;;;;;;;;;;;;2;;2;;2;;05;11;05;1061.5381283
6,007,383;1;1;1;95;1;2;;1;835,844;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;908,516;05;11;05;1071.6002924
6,007,383;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1071.6002924
6,007,384;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1190.3956365
6,007,384;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1190.3956365
6,007,385;1;1;1;95;1;2;;1;908,000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;1;908,000;2;;2;;05;11;05;1121.8404423
6,007,385;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1121.8404423
6,007,386;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1062.7729819
6,007,386;1;2;1;95;2;;;;;;;1;1;200,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;05;11;05;1062.7729819
6,007,386;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1062.7729819
6,007,388;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1071.5254027
6,007,388;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1071.5254027
6,007,388;1;3;1;95;1;2;;1;908,000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;1;908,000;2;;2;;05;11;05;1071.5254027
6,007,389;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1129.3258068
6,007,389;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1129.3258068
6,007,390;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1484.3409023
6,007,390;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1484.3409023
6,007,390;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1484.3409023
6,007,391;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;972.49969324
6,007,391;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;972.49969324
6,007,391;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;972.49969324
6,007,391;1;4;1;95;1;2;;1;227,000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;972.49969324
6,007,391;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;972.49969324
6,007,392;1;1;1;95;1;2;;1;835,844;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;16,560,000;05;11;05;1021.2103631
6,007,392;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1021.2103631
6,007,392;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1021.2103631
6,007,392;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1021.2103631
6,007,393;1;1;1;95;1;2;;1;1,196,000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;2,600,000;05;11;05;922.25954334
6,007,393;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;922.25954334
6,007,393;1;3;1;95;2;;;;;;;1;1;3,300,000;2;;2;;;;;;;;;;;;;;;;;;2;;1;230,000;2;;05;11;05;922.25954334
6,007,393;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;922.25954334
6,007,393;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;922.25954334
6,007,394;1;1;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;98;2;;05;11;05;1533.853757
6,007,394;1;2;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;98;2;;05;11;05;1533.853757
6,007,396;1;1;1;95;1;2;;1;835,844;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;908,526;05;11;05;1021.2852528
6,007,396;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1021.2852528
6,007,396;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1021.2852528
6,007,397;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1231.0811807
6,007,397;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1231.0811807
6,007,398;1;1;1;95;1;1;800,000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1484.8806634
6,007,398;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1484.8806634
6,007,399;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1474.711407
6,007,399;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1474.711407
6,007,399;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1474.711407
6,007,399;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1474.711407
6,007,401;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1021.4672348
6,007,401;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1021.4672348
6,007,401;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1021.4672348
6,007,401;1;4;1;95;2;;;;;;;1;9;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;05;11;05;1021.4672348
6,007,401;1;6;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1021.4672348
6,007,402;1;1;1;95;1;1;700,000;2;;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;120,000;2;;05;11;05;1056.8220159
6,007,402;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1056.8220159
6,007,402;1;3;1;95;2;;;;;;;1;2;;2;;1;700,000;;700,000;;1;;;;;;1;;;;PRESUPUESTO PARTICIPATIVO POR DISCAPACIDAD;700,000;;2;;2;;2;;05;11;05;1056.8220159
6,007,402;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1056.8220159
6,007,402;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1056.8220159
6,007,402;1;6;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1056.8220159
6,007,404;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1070.3332361
6,007,404;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1070.3332361
6,007,405;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05;11;05;1122.243994
6,007,405;1;2;1;95;2;;;;;;;1;2;;2;;1;1,920,000;;1,920,000;;1;;;;;;1;;;;COLOMBIA SOLIDARIA;1,920,000;;2;;2;;2;;05;11;05;1122.243994
