DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7490;P7490S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
517291;1;2;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;241,416379096741
517291;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;241,416379096741
517291;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;241,416379096741
517293;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;458,548653738912
517296;1;1;13;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;13;226,612052851413
517297;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;227,395319730905
517300;1;1;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;248,982455320484
517301;1;1;13;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;427,612543151763
517302;1;1;13;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;13;259,194582406261
517302;1;5;13;80;1;1;7; ;2; ;2; ;2; ; ;1; ;1;1;1;13;259,194582406261
517305;1;2;13;80;1;1;2; ;2; ;2; ;1;150000; ; ; ;9;2;1;13;269,888669564075
517307;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;278,336427814438
517308;1;1;13;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;13;174,213747617837
517308;1;6;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;174,213747617837
517309;1;1;13;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;13;418,206220107652
517310;1;2;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;458,548653738912
517311;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;465,664439427967
517311;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;465,664439427967
517311;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;465,664439427967
517313;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;197,502405646295
517313;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;197,502405646295
517313;1;7;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;8;2;1;13;197,502405646295
517314;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;209,989000292647
517315;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;187,642174374337
517315;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;187,642174374337
517315;1;6;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;187,642174374337
517315;1;7;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;187,642174374337
517317;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;400,064521492664
517318;1;1;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;230,16994569594
517318;1;3;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;1;2;1;13;230,16994569594
517318;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;230,16994569594
517318;1;6;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;230,16994569594
517318;1;7;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;230,16994569594
517319;1;1;13;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;13;272,292260926629
517319;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;272,292260926629
517320;1;2;13;80;1;3;2; ;2; ;2; ;2; ; ;2; ;1;1;1;13;272,2539210512
517321;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;360,477174888553
517321;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;360,477174888553
517321;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;360,477174888553
517321;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;360,477174888553
517321;1;6;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;360,477174888553
517322;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;296,416677523247
517322;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;296,416677523247
517323;1;2;13;80;2; ; ; ;2; ;2; ;2; ;1;3; ;5; ;1;13;238,847838250511
517325;1;3;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;10;2;1;13;245,759075613523
517326;1;2;13;80;1;4;0; ;2; ;2; ;2; ; ; ; ;9;2;1;13;226,909075382331
517327;1;2;13;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;13;256,074664458777
517328;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;257,423222495409
517328;2;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;257,423222495409
517329;1;1;13;80;1;2;4; ;3; ;2; ;2; ; ; ; ;10;2;1;13;238,419591941132
517329;1;3;13;80;1;3;2; ;2; ;2; ;2; ; ;3; ;5;1;1;13;238,419591941132
517330;1;1;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;301,390909708513
517330;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;301,390909708513
517332;1;1;13;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;13;248,455771119999
517332;1;2;13;80;1;3;0; ;1;2;2; ;2; ; ; ; ;9;2;1;13;248,455771119999
517334;1;1;13;80;1;1;7; ;2; ;2; ;1;400000; ; ; ;1;2;1;13;202,150173871965
517334;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;202,150173871965
517334;1;7;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;202,150173871965
517334;1;8;13;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;202,150173871965
517334;1;9;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;202,150173871965
517334;1;12;13;80;1;2;5; ;2; ;2; ;2; ; ;1; ;1;1;1;13;202,150173871965
517335;1;1;13;80;1;1;3; ;2; ;2; ;1;720000; ; ; ;4;2;1;13;228,846080560077
517335;1;2;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;228,846080560077
517335;1;4;13;80;1;1;7; ;2; ;2; ;2; ; ; ; ;9;2;1;13;228,846080560077
517336;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;185,397997511221
517337;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;260,31515818302
517338;1;2;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;248,982455320484
517339;1;1;13;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;13;274,486115864608
517339;2;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;274,486115864608
517339;3;2;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;274,486115864608
517340;1;2;13;80;1;1;5; ;2; ;2; ;1;100000; ; ; ;9;2;1;13;175,824486130166
517340;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;175,824486130166
517342;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;590,785808073033
517346;1;1;13;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;13;198,257072106654
517346;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;198,257072106654
517347;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;219,562511673702
517348;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;277,559597255817
517348;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;277,559597255817
517349;1;2;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;255,047821853831
517349;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;255,047821853831
517350;1;1;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;249,279477851402
517351;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;216,346212002978
517353;1;1;13;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;13;526,669917411342
517353;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;526,669917411342
517355;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;428,251223381247
517357;1;1;13;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;13;281,295724363399
517357;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;281,295724363399
517357;1;3;13;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;13;281,295724363399
517357;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;281,295724363399
517359;1;2;13;80;1;3;6; ;2; ;2; ;2; ; ; ; ;8;2;1;13;575,181505132627
517359;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;575,181505132627
517360;1;1;13;80;1;1;6; ;2; ;2; ;1;5000000; ; ; ;8;2;1;13;393,610104621089
517361;1;2;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;2;2;1;13;284,367372859352
517361;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;284,367372859352
517362;1;1;13;80;1;4;2; ;3; ;2; ;2; ; ; ; ;9;2;1;13;237,098795923483
517362;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;237,098795923483
517363;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;283,454141168336
517364;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;211,33713776249
517364;1;6;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;211,33713776249
517365;1;1;13;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;13;257,652884164977
517366;1;1;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;274,897323237774
517366;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;274,897323237774
517366;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;274,897323237774
517367;1;1;13;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;13;297,174413101821
517367;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;297,174413101821
517367;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;297,174413101821
517367;1;4;13;80;1;4;7; ;2; ;2; ;2; ; ; ; ;8;2;1;13;297,174413101821
517367;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;297,174413101821
517368;1;2;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;8;2;1;13;386,137850405925
517368;1;4;13;80;2; ; ; ;2; ;2; ;2; ;1;2; ;2; ;1;13;386,137850405925
517370;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;279,061696654735
517373;1;1;13;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;13;256,653383012226
517373;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;256,653383012226
517374;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;333,150677464447
517374;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;333,150677464447
517374;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;333,150677464447
517375;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;480,080959215826
517375;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;480,080959215826
517375;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;480,080959215826
517376;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;266,534066078652
517376;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;266,534066078652
517377;1;2;13;80;2; ; ; ;2; ;2; ;2; ;1;3; ;4; ;1;13;240,040479607913
517377;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;240,040479607913
517379;1;1;13;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;13;250,489578587773
517380;1;1;13;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;13;234,503882766791
517380;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;234,503882766791
517381;1;1;13;80;1;3;4; ;3; ;2; ;2; ; ;3; ;5;1;1;13;214,125611690624
517381;1;2;13;80;1;3;6; ;2; ;2; ;2; ; ; ; ;9;2;1;13;214,125611690624
517381;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;214,125611690624
517382;1;1;13;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;13;248,124327100648
517383;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;183,495413821908
517384;1;1;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;228,514636540726
517386;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;464,739103832342
517386;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;464,739103832342
517390;1;1;13;80;1;4;8;EDAD;2; ;2; ;2; ; ; ; ;8;2;1;13;245,759075613523
517391;1;2;13;80;1;1;1; ;2; ;2; ;1;98; ;1; ;9;1;1;13;230,588042850866
517392;1;1;13;80;1;4;4; ;3; ;2; ;2; ; ;4; ;5;1;1;13;245,759075613523
517394;2;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;260,239037875738
517394;2;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;260,239037875738
517395;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;227,233439365444
517396;1;2;13;80;1;4;2; ;2; ;2; ;2; ; ;4; ;9;1;1;13;537,798635131555
517397;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;424,708503559544
517398;1;1;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;461,176085701733
517399;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;468,875561744756
517399;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;468,875561744756
517399;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;468,875561744756
517399;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;468,875561744756
517400;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;286,304378037098
517401;1;2;13;80;1;4;6; ;2; ;2; ;2; ; ; ; ;9;2;1;13;193,068925202963
517401;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;193,068925202963
517401;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;193,068925202963
517402;1;2;13;80;1;3;3; ;2; ;2; ;2; ; ; ; ;9;2;1;13;236,185564232468
517402;1;4;13;80;1;1;4; ;2; ;2; ;2; ; ; ; ;10;2;1;13;236,185564232468
517405;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;287,590752566313
517408;1;1;13;80;1;3;8;SUS  HIJOS  NO  QUIEREN  QUE  TRABAJE;2; ;2; ;2; ; ; ; ;8;2;1;13;238,088147921781
517409;1;1;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;264,324310703968
517410;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;253,151852605816
517411;1;4;13;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;13;222,08838455935
517412;1;1;13;80;1;2;6; ;2; ;2; ;2; ; ; ; ;9;2;1;13;297,340058368715
517412;1;3;13;80;1;2;5; ;2; ;2; ;2; ; ;1; ;5;1;1;13;297,340058368715
517412;1;5;13;80;1;1;0; ;2; ;2; ;1;600000; ; ; ;9;2;1;13;297,340058368715
517412;1;9;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;297,340058368715
517416;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;290,536201152176
517416;1;4;13;80;2; ; ; ;2; ;2; ;2; ;1;2; ;2; ;1;13;290,536201152176
517417;1;1;13;80;1;3;3; ;3; ;2; ;2; ; ; ; ;4;2;1;13;266,237043547734
517417;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;266,237043547734
517417;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;266,237043547734
517418;1;3;13;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;13;222,551052357162
517419;1;1;13;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;13;186,345650690669
517419;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;186,345650690669
517419;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;186,345650690669
517419;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;186,345650690669
517420;1;2;13;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;13;248,124327100648
517422;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;345,597987302882
517422;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;345,597987302882
517422;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;345,597987302882
517423;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;247,431997633268
517423;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;247,431997633268
517428;1;2;13;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;238,847838250511
517429;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;257,576763857695
517429;1;6;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;257,576763857695
517430;1;3;13;80;2; ; ; ;2; ;2; ;2; ;1;3; ;9; ;1;13;199,632971595482
517430;1;9;13;80;1;4;3; ;2; ;2; ;2; ; ; ; ;8;2;1;13;199,632971595482
517431;1;2;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;6;2;1;13;269,460423254696
517431;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;269,460423254696
517432;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;285,391146346082
517432;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;285,391146346082
517433;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;293,027652549391
517435;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;201,031698071689
517436;1;1;13;80;1;1;4; ;3; ;2; ;1;500000; ;1; ;8;1;1;13;242,68742711757
517439;1;2;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;240,619198161363
517441;2;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;329,791364145103
517441;2;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;329,791364145103
517443;1;1;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;227,925768832823
517443;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;227,925768832823
517444;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;266,534066078652
517444;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;266,534066078652
517445;1;1;17;80;1;4;0; ;2; ;2; ;2; ; ;4; ;8;1;1;17;93,420213013421
517445;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;93,420213013421
517445;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;93,420213013421
517446;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;143,115560478098
517446;1;4;17;80;2; ; ; ;2; ;2; ;2; ;1;1; ;2; ;1;17;143,115560478098
517448;1;1;17;80;1;4;4; ;2; ;2; ;2; ; ; ; ;10;2;1;17;116,877676671304
517450;1;4;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;149,349395015742
517451;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;109,010746371906
517451;1;3;17;80;1;1;2; ;2; ;2; ;1;400000; ; ; ;9;2;1;17;109,010746371906
517452;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;132,705766017651
517452;1;4;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;132,705766017651
517452;1;6;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;132,705766017651
517454;1;1;17;80;1;4;3; ;3; ;2; ;2; ; ; ; ;4;2;1;17;104,381767030148
517454;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;104,381767030148
517455;1;2;17;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;17;104,381767030148
517456;1;1;17;80;1;1;7; ;3; ;2; ;2; ; ; ; ;4;2;1;17;112,428126458846
517456;1;2;17;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;17;112,428126458846
517661;1;2;50;80;1;1;2; ;2; ;2; ;1;450000; ; ; ;9;2;1;50;144,019421381511
517664;1;1;50;80;1;4;4; ;3; ;2; ;2; ; ;3; ;6;1;1;50;648,004356030381
517664;1;2;50;80;1;3;4; ;3; ;2; ;2; ; ; ; ;10;2;1;50;648,004356030381
517666;1;2;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;492,953076456779
517667;1;1;50;80;1;4;2; ;2; ;2; ;2; ; ;2; ;4;1;1;50;557,636754521215
517669;1;2;50;80;1;1;7; ;2; ;2; ;1;150000; ;1; ;5;1;1;50;121,033873814966
517670;1;2;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;162,561181075176
517670;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;162,561181075176
517671;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;104,468177263211
517673;1;2;50;80;1;2;5; ;2; ;2; ;2; ; ; ; ;9;2;1;50;176,869498567732
517677;1;2;50;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;734,684766266287
517677;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;734,684766266287
517678;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;730,275975667829
517681;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;492,876340746803
517684;1;2;50;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;108,894930956365
517687;1;2;50;80;1;1;2; ;2; ;2; ;1;250000; ; ; ;9;2;1;50;139,01554144105
517689;1;6;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;129,138076769777
517690;1;3;50;80;1;1;1; ;2; ;2; ;1;250000; ; ; ;2;2;1;50;879,463042648965
517690;1;4;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;879,463042648965
517690;1;5;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;879,463042648965
517694;1;2;50;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;576,077685526045
517695;1;2;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;155,186460957159
517696;1;1;50;80;1;4;3; ;3; ;2; ;2; ; ; ; ;4;2;1;50;162,526160409903
517699;1;2;50;80;1;1;2; ;2; ;2; ;1;800000; ; ; ;9;2;1;50;162,545344337397
517700;1;2;50;80;1;1;7; ;2; ;2; ;1;600000; ; ; ;9;2;1;50;195,396173462032
517700;1;4;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;195,396173462032
517700;1;5;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;195,396173462032
517701;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;162,561181075176
517702;1;2;50;80;1;4;2; ;2; ;2; ;2; ; ;2; ;8;1;1;50;181,072019231697
517702;1;7;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;181,072019231697
517704;1;4;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;120,090742321389
517706;1;4;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;177,414505835948
517706;1;5;50;80;1;3;1; ;2; ;2; ;2; ; ; ; ;2;2;1;50;177,414505835948
517710;1;1;50;80;1;4;3; ;2; ;2; ;2; ; ; ;LOS HIJOS NO LO PERMITEN;12;2;1;50;162,549443465526
517711;1;5;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;178,338453402031
517712;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;122,14017059271
517712;1;4;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;122,14017059271
517713;2;2;50;80;1;3;8;PRESCRIPCION MEDICA Y CAMBIO DE DOMICILIO;2; ;2; ;2; ; ; ; ;9;2;1;50;140,46865953757
517714;1;2;50;80;1;3;0; ;2; ;2; ;2; ; ;3; ;5;1;1;50;142,143884306362
517715;1;2;50;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;195,066563299539
517716;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;240,614793950467
517716;2;5;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;240,614793950467
517717;1;2;50;80;1;2;8;POR ROBO DEL NEGOCIO;2; ;2; ;2; ; ; ; ;9;2;1;50;143,246081955976
517718;1;2;50;80;2; ; ; ;2; ;2; ;2; ;1;3; ;9; ;1;50;275,900945782951
517718;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;275,900945782951
517719;1;2;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;177,971696217347
517720;1;5;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;217,823778708765
517722;1;2;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;123,457765348046
517722;1;4;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;123,457765348046
517726;1;2;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;121,033873814966
