DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;CLASE;DPTO;AREA;fex_c_2011
509254;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;564,154535909102
509254;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;564,154535909102
509255;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;709,161165143312
509255;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;709,161165143312
509255;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;709,161165143312
509255;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;709,161165143312
509256;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;641,14883346085
509256;1;2;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;641,14883346085
509256;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;641,14883346085
509256;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;641,14883346085
509256;1;7;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;641,14883346085
509256;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;641,14883346085
509256;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;641,14883346085
509256;2;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;641,14883346085
509257;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;1222,6035511934
509257;1;2;50;2;6;ENFERMA;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;1222,6035511934
509259;1;1;50;1;6;ENFERMA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;1012,00301861049
509259;1;2;50;2;2; ;2;2;2;1;7;INTERNET; ; ; ; ; ; ; ;1;1;76;76;1012,00301861049
509259;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;1012,00301861049
509260;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;1377,21172056365
509260;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;1377,21172056365
509261;1;1;50;1;6;DORMIR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;725,340822436014
509261;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;725,340822436014
509261;1;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;725,340822436014
509261;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;725,340822436014
509262;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;540,858891762373
509262;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;540,858891762373
509262;1;3;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;540,858891762373
509262;1;5;50;5;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;1;76;76;540,858891762373
509262;1;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;540,858891762373
509262;1;7;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;540,858891762373
509262;1;8;50;8;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;540,858891762373
509263;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;581,972715775341
509263;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;581,972715775341
509263;1;3;50;1;3; ;2;2;2;2; ; ;1;13;LA MAMA NO QUIERE; ; ; ; ; ;1;76;76;581,972715775341
509264;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;396,447420316287
509264;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;396,447420316287
509264;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;396,447420316287
509264;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;396,447420316287
509265;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;685,72452424252
509265;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;685,72452424252
509267;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;631,586336862168
509268;1;1;50;1;6;INCAPACITADO;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;852,222698960602
509268;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;76;76;852,222698960602
509269;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;424,85643245871
509269;1;2;50;2;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;76;76;424,85643245871
509269;1;3;50;3;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;76;76;424,85643245871
509269;1;4;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;424,85643245871
509270;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;828,039196513024
509270;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;828,039196513024
509270;2;1;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;828,039196513024
509270;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;828,039196513024
509271;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;581,972715775341
509271;1;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;581,972715775341
509271;1;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;581,972715775341
509272;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;982,314604141209
509272;1;3;50;3;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;76;76;982,314604141209
509272;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;982,314604141209
509273;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;769,193454657179
509273;1;2;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;769,193454657179
509273;1;3;50;3;4; ;2;2;2;2; ; ;1;9; ; ; ; ; ; ;1;76;76;769,193454657179
509273;1;4;50;4;4; ;2;2;2;2; ; ;1;8; ;2; ;2; ; ;1;76;76;769,193454657179
509273;1;5;50;5;6;DEPORTE;2;2;2;1;3; ; ; ; ; ; ; ; ;1;1;76;76;769,193454657179
509273;1;6;50;6;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;1;76;76;769,193454657179
509274;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;580,81089958848
509274;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;580,81089958848
509274;1;3;50;3;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;76;76;580,81089958848
509274;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;580,81089958848
509274;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;580,81089958848
509274;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;580,81089958848
509275;1;1;50;1;4; ;2;2;2;2; ; ;1;7; ;1;2; ; ; ;1;76;76;721,441881253906
509275;1;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;721,441881253906
509275;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;721,441881253906
509275;1;5;50;5;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;1;76;76;721,441881253906
509275;1;6;50;6;6;AUTOCONSTRUCION;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;721,441881253906
509276;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;792,794743162411
509276;1;2;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;792,794743162411
509277;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;855,104034999908
509277;1;2;50;2;4; ;2;2;2;1;6; ; ; ; ; ; ; ; ;1;1;76;76;855,104034999908
509278;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;508,882845344553
509278;1;2;50;2;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;1;76;76;508,882845344553
509278;1;3;50;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;508,882845344553
509279;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;654,608023122885
509279;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;654,608023122885
509281;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;711,569597521845
509281;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;711,569597521845
509281;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;711,569597521845
509282;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;481,81800685767
509282;1;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;481,81800685767
509282;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;481,81800685767
509282;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;481,81800685767
509282;1;5;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;481,81800685767
509283;1;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;609,263756747073
509283;1;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;609,263756747073
509283;1;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;609,263756747073
509283;1;4;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;609,263756747073
509283;1;5;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;609,263756747073
509284;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;561,688154509871
509284;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;561,688154509871
509284;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;561,688154509871
509284;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;561,688154509871
509285;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;620,610185963944
509285;1;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;1;76;76;620,610185963944
509287;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;655,171896487701
509287;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;655,171896487701
509287;1;3;50;1;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;655,171896487701
509287;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;655,171896487701
509288;1;1;50;1;6;INCAPACITADO POR ACCIDENTE;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;654,608023122885
509288;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;654,608023122885
509289;1;1;50;1;6;INCAPACITADO POR OPERACION;2;2;2;1;1; ; ; ; ; ; ; ; ;2;1;76;76;654,550074102187
509289;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;654,550074102187
509290;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;459,269224257726
509290;1;2;50;4;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;459,269224257726
509290;1;3;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;459,269224257726
509290;1;4;50;4;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;1;76;76;459,269224257726
509290;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;459,269224257726
509291;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;708,450109313792
509291;1;2;50;2;6;DESCANSANDO;2;2;2;2; ; ;1;9; ; ; ; ; ; ;1;76;76;708,450109313792
509291;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;708,450109313792
509291;1;4;50;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;708,450109313792
509291;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;708,450109313792
509291;1;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;708,450109313792
509293;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;638,992239194999
509293;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;638,992239194999
509293;1;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;638,992239194999
509293;1;4;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;638,992239194999
509294;1;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;584,381148153874
509294;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;584,381148153874
509295;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;597,530550682529
509296;1;1;50;1;6;INCAPACITADO POR ACCIDENTE;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;852,695602621375
509296;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;76;76;852,695602621375
509296;1;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;852,695602621375
509297;1;1;50;1;6;DESCANSANDO;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;597,530550682529
509298;1;1;50;1;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;76;76;940,399183850754
509298;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;76;76;940,399183850754
509298;1;5;50;5;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;76;76;940,399183850754
509299;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;773,901009132673
509299;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;773,901009132673
509299;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;773,901009132673
509300;1;1;50;1;6;TEJIENDO Y VUELTAS DEL HOGAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;607,344885393893
509300;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;607,344885393893
509300;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;607,344885393893
509301;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;560,197645706297
509301;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;560,197645706297
509301;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;560,197645706297
509301;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;560,197645706297
509302;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;631,586336862168
509303;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;553,206698013541
509303;1;2;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;553,206698013541
509304;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;729,519207442987
509304;1;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;729,519207442987
509304;1;3;50;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;729,519207442987
509304;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;729,519207442987
509305;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;668,321299016356
509305;1;2;50;2;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;668,321299016356
509305;1;3;50;3;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;76;76;668,321299016356
509306;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;573,968870620466
509306;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;1;76;76;573,968870620466
509306;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;573,968870620466
509306;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;573,968870620466
509306;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;573,968870620466
509308;1;1;50;1;6;EN RECUPERACION DE UNA CIRUJIA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;686,197427903293
509308;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;686,197427903293
509308;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;686,197427903293
509442;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;740,664503548555
509442;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;740,664503548555
509443;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1099,83627055656
509443;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1099,83627055656
509443;1;3;50;3;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;05;05;1099,83627055656
509444;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;793,152700798111
509444;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;793,152700798111
509444;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;793,152700798111
509445;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;669,898951554349
509445;1;2;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;669,898951554349
509445;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;669,898951554349
509445;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;669,898951554349
509447;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;593,274899026225
509447;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;593,274899026225
509449;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;746,863684114626
509451;1;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;605,064029162737
509451;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;605,064029162737
509452;1;1;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;05;05;844,807660191805
509452;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;844,807660191805
509452;1;3;50;3;6;VER T V;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;844,807660191805
509453;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;553,409069769043
509453;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;553,409069769043
509454;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;621,504918533098
509454;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;621,504918533098
509454;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;621,504918533098
509454;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;621,504918533098
509454;1;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;621,504918533098
509457;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;734,021133064249
509457;1;2;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;734,021133064249
509457;1;3;50;3;3; ;2;2;2;2; ; ;1;13;PEREZA; ; ; ; ; ;1;05;05;734,021133064249
509458;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;734,021133064249
509458;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;734,021133064249
509458;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;734,021133064249
509459;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;718,2929845756
509459;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;718,2929845756
509459;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;718,2929845756
509461;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;785,676092457942
509461;1;2;50;2;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;05;05;785,676092457942
509461;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;785,676092457942
509462;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;692,270470527303
509462;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;05;05;692,270470527303
509462;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;692,270470527303
509463;1;1;50;1;6;ENFERMA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;537,342764566036
509463;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;537,342764566036
509463;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;537,342764566036
509467;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;353,051561951406
509467;1;2;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;353,051561951406
509467;1;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;353,051561951406
509467;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;353,051561951406
509467;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;353,051561951406
509470;1;1;50;1;6;VER TELEVISION;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;945,84675493188
509472;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;556,669996141485
509472;1;2;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;556,669996141485
509472;1;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;556,669996141485
509476;1;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;732,586840820883
509476;1;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;732,586840820883
509476;1;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;732,586840820883
509476;2;1;50;1;4; ;2;2;2;2; ; ;1;13;ESPERA TERMINAR DIETA; ; ; ; ; ;1;05;05;732,586840820883
509477;1;1;50;1;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;05;05;718,2929845756
509477;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;718,2929845756
509477;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;718,2929845756
509480;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;505,015036747792
509480;1;2;50;1;6;DEPORTE;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;05;05;505,015036747792
509480;1;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;505,015036747792
509481;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;518,194999745712
509481;1;2;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;1;05;05;518,194999745712
509481;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;518,194999745712
509481;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;518,194999745712
509481;1;5;50;2;6;JUEGA FUTBOL;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;518,194999745712
509482;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;606,454862024145
509482;1;2;50;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;606,454862024145
509482;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;606,454862024145
509482;1;4;50;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;606,454862024145
509484;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;811,698606506239
509484;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;05;05;811,698606506239
509484;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;811,698606506239
509485;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;553,409069769043
509485;1;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;553,409069769043
509488;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;05;05;546,765699284737
