Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Fex_c_2011;Clase;Mes;Dpto;Area
2995778;3;1;3;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;35; ; ; ; ; ; ;120,583733239013;1;07;52;52
2995778;3;2;3;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;42; ; ; ; ; ; ;120,583733239013;1;07;52;52
2995779;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;193,29896940326;1;07;52;52
2995779;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;35; ; ;35; ; ; ; ; ;193,29896940326;1;07;52;52
2995780;1;1;1;90; ;2;1;2;2;2;2;2;1;2;2; ;10; ; ; ; ; ;8; ; ;194,163767864491;1;07;52;52
2995780;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;4;5; ; ; ; ; ; ; ; ;194,163767864491;1;07;52;52
2995780;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;194,163767864491;1;07;52;52
2995781;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;130,944915059493;1;07;52;52
2995781;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;15; ; ; ; ; ; ;130,944915059493;1;07;52;52
2995782;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;30; ; ; ; ; ; ;172,408893089712;1;07;52;52
2995783;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;187,815427224899;1;07;52;52
2995783;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;187,815427224899;1;07;52;52
2995784;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;154,520304079615;1;07;50;50
2995784;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;154,520304079615;1;07;50;50
2995784;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;154,520304079615;1;07;50;50
2995784;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;154,520304079615;1;07;50;50
2995784;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;154,520304079615;1;07;50;50
2995785;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;7; ; ; ; ; ; ; ;2;320,626031294898;1;07;50;50
2995785;1;2;1;90; ;2;1;2;2;2;2;2;2;2;1; ;28; ; ; ; ; ; ; ;6;320,626031294898;1;07;50;50
2995786;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;211,461997521793;1;07;50;50
2995786;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;211,461997521793;1;07;50;50
2995786;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;211,461997521793;1;07;50;50
2995786;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;211,461997521793;1;07;50;50
2995786;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;211,461997521793;1;07;50;50
2995786;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;211,461997521793;1;07;50;50
2995787;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;307,148809527097;1;07;50;50
2995788;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;194,965968703024;1;07;50;50
2995788;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;194,965968703024;1;07;50;50
2995788;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;194,965968703024;1;07;50;50
2995789;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;235,132452856816;1;07;50;50
2995789;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;235,132452856816;1;07;50;50
2995789;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;235,132452856816;1;07;50;50
2995789;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;235,132452856816;1;07;50;50
2995789;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;235,132452856816;1;07;50;50
2995789;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;235,132452856816;1;07;50;50
2995790;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;164,156003151363;1;07;50;50
2995790;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;38; ; ; ; ; ; ; ; ;164,156003151363;1;07;50;50
2995791;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;160,313015647449;1;07;50;50
2995791;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;160,313015647449;1;07;50;50
2995792;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;293,195198613542;1;07;50;50
2995792;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;34; ; ; ; ; ; ; ; ;293,195198613542;1;07;50;50
2995792;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;293,195198613542;1;07;50;50
2995793;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;164,156003151363;1;07;50;50
2995793;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ;164,156003151363;1;07;50;50
2995796;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;7; ; ; ; ; ; ;197,954879584614;1;07;50;50
2995796;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;197,954879584614;1;07;50;50
2995796;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;197,954879584614;1;07;50;50
2995797;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;7; ; ; ; ; ; ;147,414036358995;1;07;50;50
2995797;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;147,414036358995;1;07;50;50
2995798;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;35; ; ; ; ; ; ;369,279853090639;1;07;50;50
2995798;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;369,279853090639;1;07;50;50
2995798;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;369,279853090639;1;07;50;50
2995799;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;322,902824158852;1;07;50;50
2995799;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;38; ;12; ; ; ; ; ; ;322,902824158852;1;07;50;50
2995799;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;35; ; ;8; ; ; ; ; ;322,902824158852;1;07;50;50
2995799;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;322,902824158852;1;07;50;50
2995800;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;162,901463227657;1;07;50;50
2995800;1;2;1;90; ;2;1;2;1;2;2;2;2;2;1; ;40; ;28; ; ; ; ; ;12;162,901463227657;1;07;50;50
2995800;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;2; ;80; ; ; ; ; ; ;162,901463227657;1;07;50;50
2995801;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;161,983529321997;1;07;50;50
2995803;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;173,305282437507;1;07;50;50
2995804;1;1;1;90; ;2;2;1;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ;288,850250954809;1;07;50;50
2995804;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;288,850250954809;1;07;50;50
2995805;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;12; ; ; ; ; ; ;202,198330389912;1;07;50;50
2995805;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;35; ; ; ; ; ; ;202,198330389912;1;07;50;50
2995806;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;178,264101221404;1;07;50;50
2995806;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;7; ; ; ; ; ; ;178,264101221404;1;07;50;50
2995807;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;153,897091012785;1;07;50;50
2995807;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;153,897091012785;1;07;50;50
2995808;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;188,159095210162;1;07;50;50
2995808;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;84; ; ; ; ; ; ;188,159095210162;1;07;50;50
2995809;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;177,808028159814;1;07;50;50
2995809;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;177,808028159814;1;07;50;50
2995809;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;177,808028159814;1;07;50;50
2995810;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;208,358698794465;1;07;50;50
2995811;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;204,115247989168;1;07;50;50
2995811;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;204,115247989168;1;07;50;50
2995812;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;72; ; ; ; ; ; ;152,750913008788;1;07;50;50
2995812;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;152,750913008788;1;07;50;50
2995813;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;177,407564858431;1;07;50;50
2995813;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;177,407564858431;1;07;50;50
2995813;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;177,407564858431;1;07;50;50
2995813;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;177,407564858431;1;07;50;50
2995814;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;202,198330389912;1;07;50;50
2995814;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;72; ; ; ; ; ; ;202,198330389912;1;07;50;50
2995815;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;158,140541818083;1;07;50;50
2995816;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;140,58213797349;1;07;50;50
2995816;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;140,58213797349;1;07;50;50
2995817;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;160,313015647449;1;07;50;50
2995817;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;160,313015647449;1;07;50;50
2995818;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;184,63992654532;1;07;50;50
2995818;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;184,63992654532;1;07;50;50
2995818;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;184,63992654532;1;07;50;50
2995819;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;156,485538592993;1;07;50;50
2995819;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;156,485538592993;1;07;50;50
2995819;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;35; ; ; ; ; ; ;156,485538592993;1;07;50;50
2995820;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;173,305282437507;1;07;50;50
2995821;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;140,181674672107;1;07;50;50
2995821;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;140,181674672107;1;07;50;50
2995821;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;140,181674672107;1;07;50;50
2995822;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;140,181674672107;1;07;50;50
2995822;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;140,181674672107;1;07;50;50
2995822;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;140,181674672107;1;07;50;50
2995827;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;140,181674672107;1;07;50;50
2995827;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;140,181674672107;1;07;50;50
2995827;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;140,181674672107;1;07;50;50
2995828;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;60; ; ; ; ; ; ;128,468972698399;1;07;50;50
2995828;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;128,468972698399;1;07;50;50
2995829;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;173,305282437507;1;07;50;50
2995830;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;42; ; ; ; ; ; ;191,231343118819;1;07;50;50
2995830;1;2;1;90; ;2;1;2;1;2;1;2;2;2;2; ;28; ;60; ;2; ; ; ; ;191,231343118819;1;07;50;50
2995831;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;177,407564858431;1;07;50;50
2995831;1;2;1;90; ;2;2;1;2;1;2;2;2;2;2; ; ;21; ;28; ; ; ; ; ;177,407564858431;1;07;50;50
2995831;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;177,407564858431;1;07;50;50
2995831;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;177,407564858431;1;07;50;50
2995832;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;173,305282437507;1;07;50;50
2995833;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;158,140541818083;1;07;50;50
2995834;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;166,889357802843;1;07;50;50
2995835;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;173,672939274226;1;07;50;50
2995835;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;35; ; ; ; ; ; ;173,672939274226;1;07;50;50
2995835;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;173,672939274226;1;07;50;50
2995838;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;7; ; ; ; ; ; ; ;9;204,115247989168;1;07;50;50
2995838;1;2;1;90; ;2;1;2;2;2;2;2;2;2;1; ;7; ; ; ; ; ; ; ;19;204,115247989168;1;07;50;50
2995839;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;197,538905833773;1;07;50;50
2995839;1;2;1;90; ;2;2;2;2;1;2;2;2;2;2; ; ; ; ;56; ; ; ; ; ;197,538905833773;1;07;50;50
2995839;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;197,538905833773;1;07;50;50
2995840;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;20; ; ; ; ; ; ;234,435055068324;1;07;50;50
2995840;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;50; ; ; ; ; ; ;234,435055068324;1;07;50;50
2995840;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;234,435055068324;1;07;50;50
2995841;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;193,711428779317;1;07;50;50
2995841;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;193,711428779317;1;07;50;50
2995841;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;193,711428779317;1;07;50;50
2995841;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;193,711428779317;1;07;50;50
2995842;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;167,081522700727;1;07;50;50
2995842;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;25; ; ; ; ; ; ;167,081522700727;1;07;50;50
2995842;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;167,081522700727;1;07;50;50
2995842;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;167,081522700727;1;07;50;50
2995843;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;192,194974481444;1;07;50;50
2995843;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;48; ; ; ; ; ; ;192,194974481444;1;07;50;50
2995843;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;192,194974481444;1;07;50;50
2995844;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;150,763273059922;1;07;50;50
2995844;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;150,763273059922;1;07;50;50
2995844;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;150,763273059922;1;07;50;50
2995844;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;150,763273059922;1;07;50;50
2995845;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;232,592322190731;1;07;50;50
2995845;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;232,592322190731;1;07;50;50
2995845;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;232,592322190731;1;07;50;50
2995846;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;232,592322190731;1;07;50;50
2995846;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;232,592322190731;1;07;50;50
2995846;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;232,592322190731;1;07;50;50
2995847;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;173,672939274226;1;07;50;50
2995847;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;173,672939274226;1;07;50;50
2995847;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;173,672939274226;1;07;50;50
2995848;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;194,965968703024;1;07;50;50
2995848;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;194,965968703024;1;07;50;50
2995848;1;3;1;90; ;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;6; ; ; ;194,965968703024;1;07;50;50
2995855;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;147,434473659249;1;07;41;41
2995855;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;7; ; ; ; ; ; ;147,434473659249;1;07;41;41
2995855;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;35; ; ; ; ; ; ;147,434473659249;1;07;41;41
2995855;1;4;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;8; ; ; ; ; ; ;147,434473659249;1;07;41;41
2995856;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;127,757875488674;1;07;41;41
2995856;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;127,757875488674;1;07;41;41
2995856;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;7; ; ; ; ; ; ;127,757875488674;1;07;41;41
2995856;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;127,757875488674;1;07;41;41
2995857;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;28; ; ; ; ; ; ;125,651210784086;1;07;41;41
2995857;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;125,651210784086;1;07;41;41
2995857;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;125,651210784086;1;07;41;41
2995858;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;82,1174820025018;1;07;41;41
2995858;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;82,1174820025018;1;07;41;41
2995858;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;82,1174820025018;1;07;41;41
2995858;1;5;1;90; ;1;1;2;1;2;2;2;2;2;2;3;7; ;28; ; ; ; ; ; ;82,1174820025018;1;07;41;41
2995858;1;7;1;90; ;2;1;2;1;2;2;2;2;2;2; ;49; ;70; ; ; ; ; ; ;82,1174820025018;1;07;41;41
2995859;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;125,844558813049;1;07;41;41
2995859;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;125,844558813049;1;07;41;41
2995859;2;1;2;90; ;2;1;2;2;2;2;2;2;1;2; ;8; ; ; ; ; ; ;40; ;125,844558813049;1;07;41;41
2995860;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;132,426920007511;1;07;41;41
2995860;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;132,426920007511;1;07;41;41
2995860;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;132,426920007511;1;07;41;41
2995861;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;1; ; ; ; ; ; ;139,245452500802;1;07;41;41
2995861;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;24; ; ; ; ; ; ;139,245452500802;1;07;41;41
2995861;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;139,245452500802;1;07;41;41
2995862;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;127,320978735272;1;07;41;41
2995862;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;127,320978735272;1;07;41;41
2995862;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;127,320978735272;1;07;41;41
2995862;1;4;1;90; ;2;1;1;1;2;2;2;2;2;2; ;14;10;35; ; ; ; ; ; ;127,320978735272;1;07;41;41
2995862;1;5;1;90; ;2;1;2;1;2;2;1;2;2;2; ;4; ;21; ; ;3; ; ; ;127,320978735272;1;07;41;41
2995863;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;340,301256221794;1;07;13;13
2995863;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;340,301256221794;1;07;13;13
2995863;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;340,301256221794;1;07;13;13
2995863;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;340,301256221794;1;07;13;13
2995863;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;340,301256221794;1;07;13;13
2995864;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;433,210812026966;1;07;13;13
2995864;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;433,210812026966;1;07;13;13
2995864;1;3;1;90; ;2;1;2;2;2;2;1;2;2;2; ;5; ; ; ; ;4; ; ; ;433,210812026966;1;07;13;13
2995865;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;325,517327234489;1;07;13;13
2995865;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;10; ; ; ; ; ; ;325,517327234489;1;07;13;13
2995865;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;325,517327234489;1;07;13;13
2995866;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;20; ; ; ; ; ; ;357,959761532682;1;07;13;13
2995866;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;30; ; ; ; ; ; ;357,959761532682;1;07;13;13
2995867;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;866,421624053933;1;07;13;13
