DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;AREA;P5070;DPTO;ORDEN;fex_c_2011
987646;1;4;3;1;1;1;1;3;3;;;;;250000;1;2;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;54;1;54;1;283.126.166.578.643
987647;1;3;2;1;1;1;1;3;5;;;;250000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;2;1;54;1;54;1;259.356.600.332.458
987649;1;2;1;1;2;1;1;;3;;;;;200000;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;1;4;1;2;1;1;1;2;3;2;1;54;6;54;1;294.479.740.348.078
987650;1;3;2;1;1;1;1;3;3;;;;;300000;2;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;1;54;1;54;1;620.718.349.588.447
987651;1;4;3;1;1;1;1;3;3;;;;;300000;2;1;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;54;1;54;1;398.330.307.407.888
987652;1;5;3;1;1;1;1;4;3;;;;;300000;2;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;3;3;2;1;54;1;54;1;269.023.605.264.054
987653;1;4;1;1;1;1;1;3;1;;;99;250000;;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;54;1;54;1;326.793.075.913.015
987654;1;3;1;1;1;1;1;4;3;;;;;240000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;3;3;2;1;54;1;54;1;372.646.579.043.948
987655;1;1;1;1;1;1;1;1;3;;;;;130000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;2;1;54;1;54;1;372.646.579.043.948
987656;1;6;3;1;1;1;1;4;1;;;120000000;800000;;1;1;2;1;1;1;1;1;1;2;1;2;2;1;2;2;1;1;2;1;2;1;1;1;4;1;2;1;1;1;4;3;2;1;54;1;54;1;201.931.055.652.818
987657;1;1;1;1;1;1;1;4;4;;;;100000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;1;54;2;54;1;277.557.198.929.398
987658;1;1;1;1;2;1;1;4;3;;;;;70000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;3;1;2;1;2;1;1;1;2;3;2;1;54;1;54;1;372.646.579.043.948
987659;1;5;4;1;1;1;1;3;1;;;13000000;300000;;1;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;1;3;2;1;54;1;54;1;345.502.162.656.441
987660;1;2;1;1;2;1;1;3;5;;;;120000;;1;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;1;54;3;54;1;284.531.840.549.911
987661;1;3;2;3;1;1;1;4;3;;;;;140000;2;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;1;1;2;3;2;1;54;1;54;1;271.892.685.890.856
987662;1;1;1;2;2;1;1;4;4;;;;150000;;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;4;1;4;1;2;2;1;1;3;3;2;1;54;1;54;1;339.988.209.059.496
987663;1;3;2;3;1;1;1;4;1;;;18000000;180000;;1;1;2;2;1;1;1;1;1;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;2;2;1;1;2;3;2;1;54;1;54;1;31.314.506.292.208
987664;1;3;2;1;1;1;1;4;5;;;;250000;;2;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;54;1;54;1;561.879.878.066.524
987665;1;1;1;1;1;1;1;4;5;;;;100000;;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;4;2;1;2;1;1;1;2;2;2;1;54;2;54;1;528.110.359.961.954
987666;1;3;2;1;2;1;1;4;5;;;;150000;;1;2;2;1;2;2;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;1;2;1;2;1;1;1;2;3;2;1;54;1;54;1;457.731.766.928.137
987667;1;5;1;1;1;1;1;4;3;;;;;350000;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;54;1;54;1;326.793.075.913.015
987669;1;3;3;1;1;1;1;3;1;;;20000000;200000;;2;1;2;1;1;1;1;1;1;2;1;1;1;2;2;2;1;1;1;1;2;1;1;1;2;1;1;1;1;1;2;3;1;1;54;1;54;1;462.074.458.618.996
987670;1;3;1;1;1;3;1;4;5;;;;99;;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;2;1;1;;2;1;54;1;54;1;290.045.794.146.856
987671;1;3;2;1;1;1;1;4;5;;;;10000000;;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;2;1;54;1;54;1;297.064.199.936.793
987672;1;4;2;1;1;1;1;3;1;;;60000000;400000;;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;1;1;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;54;1;54;1;342.413.324.689.874
987673;1;4;2;1;1;1;1;3;3;;;;;100000;2;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;54;1;54;1;356.203.018.804.111
987674;1;3;1;1;1;1;1;3;1;;;30000000;200000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;1;54;1;54;1;277.557.198.929.398
987675;1;2;1;1;1;1;1;4;3;;;;;200000;2;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;2;1;2;1;2;1;1;1;2;3;2;1;54;1;54;1;468.196.686.123.702
987676;1;3;2;1;1;1;1;4;3;;;;;200000;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;2;1;54;1;54;1;410.319.311.752.373
987677;1;4;3;1;1;1;1;3;1;;;350000000;400000;;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;54;1;54;1;511.873.052.760.594
987678;1;5;3;1;1;1;1;4;1;;;300000000;500000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;4;3;1;1;54;1;54;1;345.502.162.656.441
987679;1;5;2;1;1;1;1;4;1;;;200000000;450000;;2;1;2;1;1;1;1;2;1;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;4;3;1;1;54;1;54;1;277.967.423.054.622
987680;1;1;1;1;2;1;1;4;3;;;;;100000;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;3;1;2;1;2;1;1;1;1;3;2;1;54;1;54;1;315.675.022.658.956
987681;1;1;1;1;1;1;1;4;5;;;;100000;;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;5;2;1;2;1;1;1;1;3;2;1;54;1;54;1;240.992.548.008.548
987682;1;4;3;1;1;1;1;4;5;;;;150000;;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;4;1;2;1;2;1;1;1;1;3;2;1;54;1;54;1;456.172.814.883.307
987683;1;1;1;1;2;1;1;;3;;;;;80000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;4;1;2;1;2;1;1;1;1;3;2;1;54;6;54;1;339.988.209.059.496
987684;1;2;1;1;1;1;1;4;1;;;20000000;150000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;2;2;2;1;54;1;54;1;309.725.888.582.327
987686;1;1;1;1;2;1;1;4;3;;;;;120000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;1;4;1;2;1;1;1;1;3;2;1;54;1;54;1;439.493.317.691.364
987687;1;3;1;1;1;1;1;4;3;;;;;110000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1;1;2;1;2;1;1;1;1;2;2;1;54;1;54;1;323.820.926.185.556
987688;1;1;1;1;2;1;1;4;3;;;;;60000;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;1;1;1;1;2;2;1;54;2;54;1;352.476.804.276.954
987689;1;1;1;1;2;1;1;4;5;;;;150000;;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;4;1;2;1;2;1;1;1;1;2;2;1;54;2;54;1;277.967.423.054.622
987690;1;1;1;1;2;1;1;4;5;;;;150000;;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;4;1;4;1;2;1;1;1;1;2;2;1;54;1;54;1;414.299.269.658.947
987691;1;3;1;1;1;1;1;4;1;;;25000000;200000;;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;2;1;54;1;54;1;284.531.840.549.911
987692;1;3;2;1;1;1;1;4;1;;;50000000;200000;;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;1;4;1;4;1;2;1;1;1;2;3;2;1;54;1;54;1;405.330.495.513.919
987692;2;2;2;1;1;1;1;3;3;;;;;150000;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;;;;;;;;;;;2;1;54;;54;1;405.330.495.513.919
987693;1;5;3;1;1;1;1;3;1;;;40000000;200000;;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;1;3;2;1;54;1;54;1;212.564.263.197.065
987694;1;4;3;1;1;1;1;4;3;;;;;300000;1;1;2;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;54;1;54;1;381.490.340.232.898
987696;1;2;1;1;1;1;1;4;4;;;;400000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;2;1;54;1;54;1;284.531.840.549.911
987697;1;4;3;1;1;1;1;3;1;;;100000000;700000;;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;4;3;2;1;54;1;54;1;25.041.278.254.189
987699;1;4;1;1;1;1;1;4;1;;;98;98;;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;4;1;4;1;2;1;1;1;2;3;2;1;54;1;54;1;372.646.579.043.948
987700;1;5;3;1;1;1;1;3;1;;;30000000;250000;;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;1;2;1;1;1;2;1;1;1;1;1;1;3;2;1;54;1;54;1;298.434.741.900.193
987701;1;5;1;1;1;1;1;3;4;;;;300000;;1;1;1;2;1;2;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;1;54;1;54;1;398.330.307.407.888
987702;1;4;2;1;1;1;1;4;1;;;20000000;200000;;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;2;1;54;1;54;1;242.779.093.333.293
987703;1;3;2;1;1;1;1;4;1;;;30000000;200000;;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;2;1;54;1;54;1;302.578.153.533.738
987705;1;3;2;1;1;1;1;4;1;;;10000000;200000;;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;1;1;1;2;2;2;1;54;1;54;1;424.414.349.355.601
987706;1;3;2;1;1;1;1;4;1;;;30000000;200000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;4;1;2;1;2;1;1;1;1;2;2;1;54;1;54;1;281.284.607.201.597
987707;1;1;1;1;2;1;1;4;4;;;;100000;;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;4;1;2;1;2;1;1;1;1;2;2;1;54;1;54;1;323.820.926.185.556
987709;1;2;1;1;1;1;1;4;3;;;;;200000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;1;1;4;1;2;1;1;1;2;3;2;1;54;1;54;1;352.476.804.276.954
987711;1;6;5;1;1;1;1;4;5;;;;150000;;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;2;1;1;;2;1;54;1;54;1;266.749.313.198.945
987712;1;3;2;1;1;1;1;4;1;;;10000000;100000;;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;1;2;2;1;54;1;54;1;343.943.210.611.611
987713;1;2;1;1;1;1;10;;3;;;;;200000;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;2;1;54;6;54;1;359.472.383.504.316
987714;1;5;3;1;1;1;1;3;1;;;70000000;600000;;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;54;1;54;1;326.344.160.777.853
987715;1;3;2;1;1;1;1;4;3;;;;;150000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;2;3;2;1;54;1;54;1;277.967.423.054.622
987781;1;6;3;1;1;1;1;4;3;;;;;350000;1;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;4;2;1;1;66;1;66;1;297.258.725.909.388
987782;1;5;4;1;1;1;1;3;1;;;40000000;300000;;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;1;2;1;1;66;1;66;1;161.678.844.420.212
987783;1;4;3;1;1;1;1;3;4;;;;250000;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;1;66;1;66;1;276.631.000.164.391
987784;1;4;2;1;1;1;1;3;1;;;150000000;700000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;3;2;1;1;66;1;66;1;232.280.285.429.021
987785;1;7;3;1;1;1;1;3;1;;;40000000;300000;;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;2;1;1;1;1;4;1;1;1;1;1;2;2;1;1;66;1;66;1;214.448.476.454.171
987786;1;2;1;1;1;1;1;4;4;;;;180000;;1;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;1;66;1;66;1;217.573.920.123.406
987787;1;3;1;1;1;1;1;4;1;;;30000000;250000;;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;1;2;1;4;1;2;1;1;1;2;2;1;1;66;1;66;1;271.784.894.038.598
987788;1;4;3;1;2;1;1;3;4;;;;200000;;1;2;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;4;1;1;1;1;1;2;2;1;1;66;1;66;1;323.839.284.200.362
987788;2;1;1;1;2;1;1;3;4;;;;100000;;1;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;;;;;;;;;;;1;1;66;;66;1;323.839.284.200.362
987789;1;4;3;1;1;1;1;4;3;;;;;220000;1;1;2;2;1;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;66;1;66;1;309.293.553.295.433
987790;1;4;3;1;1;1;1;4;3;;;;;300000;1;2;2;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;2;1;66;1;66;1;23.259.082.140.623
987791;1;4;3;1;1;1;1;3;1;;;70000000;350000;;1;1;2;1;1;1;1;2;1;1;1;1;2;1;2;2;2;2;2;2;1;1;2;1;4;1;1;1;1;1;3;2;2;1;66;1;66;1;212.475.592.924.238
987792;1;3;1;1;1;1;1;4;2;;372000;30000000;250000;;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;1;4;1;2;1;1;1;3;2;1;1;66;1;66;1;217.573.920.123.406
987793;1;4;3;1;1;1;1;3;3;;;;;250000;1;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;3;2;2;1;66;1;66;1;301.569.026.896.828
987794;1;4;3;1;1;1;1;4;1;;;55000000;300000;;1;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;1;1;2;1;4;1;2;1;1;1;2;2;2;1;66;1;66;1;184.430.901.719.787
987795;1;4;3;1;1;1;1;4;3;;;;;500000;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;1;66;1;66;1;217.171.585.748.849
987796;1;1;1;1;1;1;1;;3;;;;;150000;1;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;1;66;6;66;1;285.764.099.402.276
987797;1;3;2;1;1;1;1;4;3;;;;;300000;2;1;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;1;66;1;66;1;262.064.418.287.251
987798;1;4;3;1;1;1;1;3;1;;;99;400000;;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;1;1;2;1;4;1;1;1;1;1;3;2;1;1;66;1;66;1;214.448.476.454.171
987799;1;5;2;1;1;1;1;4;4;;;;350000;;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;1;66;1;66;1;226.750.418.021.391
987800;1;6;5;1;1;1;1;4;3;;;;;320000;1;1;2;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;3;2;1;1;66;1;66;1;3.057.091.006.624
987801;1;3;2;1;1;1;1;4;1;;;98;100000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;1;1;1;1;4;1;2;1;1;1;2;2;1;1;66;1;66;1;262.651.794.800.713
987802;1;5;2;1;1;1;1;3;3;;;;;250000;2;1;2;1;1;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;2;1;1;66;1;66;1;271.240.916.185.235
987803;1;3;1;1;1;1;1;4;3;;;;;250000;1;2;2;1;1;1;1;2;1;2;1;1;1;1;2;2;2;2;1;1;2;1;2;1;4;1;2;1;1;1;3;1;1;1;66;1;66;1;28.168.724.029.099
987804;1;2;1;1;1;1;1;4;4;;;;250000;;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;1;66;1;66;1;28.049.423.339.371
987805;1;4;3;1;1;1;1;3;1;;;45000000;400000;;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;3;2;2;1;66;1;66;1;22.116.216.438.304
987806;1;4;2;1;1;1;1;3;4;;;;300000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;1;66;1;66;1;248.318.654.799.727
987807;1;4;3;1;1;1;1;3;3;;;;;550000;2;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;1;1;1;1;3;2;1;1;66;1;66;1;243.262.414.673.128
987808;1;5;3;1;1;1;1;3;1;;;99;600000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;2;1;4;1;1;1;1;1;3;2;2;1;66;1;66;1;262.178.167.519.682
987809;1;5;4;1;1;1;1;4;3;;;;;450000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;1;66;1;66;1;29.277.471.865.215
987810;1;4;3;1;1;1;1;4;1;;;45000000;300000;;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;1;1;1;1;4;3;1;2;1;1;1;2;2;1;1;66;1;66;1;207.980.171.607.131
987811;1;1;1;1;1;1;1;4;3;;;;;330000;1;2;2;2;1;1;1;2;1;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;4;2;1;1;66;1;66;1;252.395.513.911.013
987812;1;5;3;1;1;1;1;3;3;;;;;250000;1;1;1;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;1;66;1;66;1;271.240.916.185.235
987813;1;3;1;1;1;1;1;4;3;;;;;350000;1;1;2;1;1;1;1;2;1;2;1;1;1;1;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;66;1;66;1;285.764.099.402.276
987814;1;4;3;1;1;1;1;3;3;;;;;243000;2;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;1;66;1;66;1;291.666.680.644.436
987815;1;1;1;1;1;1;1;4;3;;;;;130000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;1;66;1;66;1;285.764.099.402.276
987816;1;5;3;1;1;1;1;3;2;;400000;110000000;600000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;1;1;1;1;4;1;1;1;1;1;4;2;1;1;66;1;66;1;259.886.598.433.464
987817;1;3;1;1;1;1;1;3;3;;;;;250000;2;1;2;2;1;2;1;2;2;2;1;1;1;2;2;2;2;1;1;1;2;1;2;1;4;1;1;1;1;1;2;2;1;1;66;1;66;1;246.865.646.503.383
987818;1;3;2;1;1;1;1;4;1;;;35000000;200000;;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;2;1;1;1;2;2;1;1;66;1;66;1;246.865.646.503.383
987819;1;3;2;1;1;1;1;3;1;;;65000000;300000;;1;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;2;2;1;1;66;1;66;1;252.139.304.138.549
987820;1;4;3;1;1;1;1;3;3;;;;;180000;1;1;2;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;1;2;2;1;2;1;2;1;1;1;1;1;2;2;1;1;66;1;66;1;261.882.547.786.207
987821;1;4;2;1;1;1;1;3;1;;;60000000;220000;;1;1;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;1;2;1;4;1;1;1;1;1;2;2;2;1;66;1;66;1;210.308.402.688.598
987822;1;2;1;1;1;1;1;;3;;;;;80000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;66;6;66;1;285.764.099.402.276
987823;1;4;3;1;1;1;1;4;1;;;100000000;300000;;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;1;4;1;2;1;1;1;3;2;1;1;66;1;66;1;210.308.402.688.598
987824;1;4;3;1;1;1;1;4;3;;;;;350000;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;2;2;1;1;66;1;66;1;259.886.598.433.464
987827;1;5;2;1;1;1;1;4;2;;1300000;100000000;500000;;1;1;2;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;4;1;2;1;1;1;4;2;1;1;66;1;66;1;22.021.074.894.099
987828;1;2;2;1;1;1;1;4;1;;;15000000;220000;;2;1;2;2;1;2;1;2;2;2;1;1;2;2;2;2;1;2;1;2;1;1;2;7;3;1;2;1;1;1;2;2;1;1;66;2;66;1;285.764.099.402.276
987829;1;1;1;1;1;1;1;4;4;;;;150000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;7;3;1;2;1;1;1;2;2;1;1;66;1;66;1;255.032.342.728.596
987830;1;1;1;1;1;1;1;4;4;;;;100000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;7;3;1;2;1;1;1;2;2;1;1;66;2;66;1;265.648.870.920.284
987831;1;2;2;1;1;1;1;4;3;;;;;250000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;66;1;66;1;295.433.003.778.513
987832;1;3;2;1;1;1;1;4;3;;;;;250000;2;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;66;1;66;1;308.100.546.398.154
987833;1;3;2;1;1;1;1;4;3;;;;;300000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;66;1;66;1;261.882.547.786.207
987834;1;4;3;1;1;1;1;4;3;;;;;300000;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;66;1;66;1;239.045.521.597.065
987835;1;4;3;1;1;1;1;4;3;;;;;220000;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;66;1;66;1;260.379.004.911.718
987836;1;3;2;1;1;1;1;4;3;;;;;200000;1;1;2;2;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;66;1;66;1;200.095.520.458.998
987837;1;4;3;1;1;1;1;3;4;;;;300000;;1;1;1;2;1;1;1;1;1;2;1;2;2;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;1;66;1;66;1;219.007.112.425.564
