DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S6;P7510S2A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;CLASE;FT;P7510S7A1;P7510S7;DPTO;AREA;fex_c_2011
998419;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;105.871.889.899.823
998419;2;3;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;105.871.889.899.823
998422;1;1;1;95;1;;2;2;300000;;;1;2;;;;;;;;;;;1;1;;;47;47;127.862.572.880.763
998422;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;127.862.572.880.763
998422;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;127.862.572.880.763
998423;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;717.587.274.437.589
998423;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;717.587.274.437.589
998423;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;717.587.274.437.589
998425;1;1;1;95;1;;2;1;;465000;;2;2;;;;;;;;;;;1;1;;;47;47;108.021.445.036.698
998425;1;2;1;95;2;;;;;;;;1;2;2;;;;;2400000;2;1;2;1;1;;2;47;47;108.021.445.036.698
998425;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;108.021.445.036.698
998425;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;108.021.445.036.698
998427;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;156.423.279.400.719
998427;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;156.423.279.400.719
998427;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;156.423.279.400.719
998427;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;156.423.279.400.719
998427;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;156.423.279.400.719
998427;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;156.423.279.400.719
998429;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;204.394.385.723.638
998429;1;2;1;95;2;;;;;;;;1;2;2;;;;;1320000;2;1;2;1;1;;2;47;47;204.394.385.723.638
998431;1;1;1;95;1;;2;1;;1250000;;2;2;;;;;;;;;;;1;1;;;47;47;722.249.264.828.172
998431;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;722.249.264.828.172
998433;1;1;1;95;1;;2;2;500000;;;1;2;;;;;;;;;;;1;1;;;47;47;131.962.370.985.684
998433;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;131.962.370.985.684
998434;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;104.885.431.107.694
998434;1;2;1;95;1;;1;1;;1500000;400000;2;2;;;;;;;;;;;1;1;;;47;47;104.885.431.107.694
998434;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;104.885.431.107.694
998434;1;4;1;95;2;;;;;;;;1;2;2;;;;;3000000;2;1;2;1;1;;2;47;47;104.885.431.107.694
998437;1;1;1;95;1;;2;1;;850000;;2;2;;;;;;;;;;;1;1;;;47;47;705.590.650.291.017
998437;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;705.590.650.291.017
998437;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;705.590.650.291.017
998437;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;705.590.650.291.017
998438;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;164.886.199.305.096
998438;1;2;1;95;1;;2;1;;461500;;2;2;;;;;;;;;;;1;1;;;47;47;164.886.199.305.096
998438;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;164.886.199.305.096
998438;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;164.886.199.305.096
998438;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;164.886.199.305.096
998438;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;164.886.199.305.096
998438;1;11;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;164.886.199.305.096
998438;1;14;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;164.886.199.305.096
998440;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;105.062.790.680.261
998440;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;105.062.790.680.261
998440;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;105.062.790.680.261
998440;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;105.062.790.680.261
998441;1;1;1;95;1;;2;1;;350000;;2;2;;;;;;;;;;;1;1;;;47;47;144.841.421.409.012
998441;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;144.841.421.409.012
998441;1;3;1;95;2;;;;;;;;1;2;2;98;;;;;2;2;1;1;1;;2;47;47;144.841.421.409.012
998443;1;1;1;95;1;;1;2;;;340000;2;2;;;;;;;;;;;1;1;;;47;47;113.258.493.739.842
998443;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;113.258.493.739.842
998444;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;123.766.667.926.104
998444;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;123.766.667.926.104
998444;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;123.766.667.926.104
998444;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;123.766.667.926.104
998445;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;159.174.555.542.159
998446;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;159.174.555.542.159
998447;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;184.946.709.701.043
998447;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;184.946.709.701.043
998449;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;188.782.646.246.252
998449;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;188.782.646.246.252
998450;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;134.276.251.981.257
998450;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;134.276.251.981.257
998450;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;134.276.251.981.257
998450;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;134.276.251.981.257
998452;1;1;1;95;2;;;;;;;;1;2;2;;;;;98;2;1;2;1;1;;2;47;47;176.860.440.408.448
998453;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;15.001.879.646.964
998453;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;15.001.879.646.964
998453;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;15.001.879.646.964
998455;1;1;1;95;2;;;;;;;;1;2;2;;;;;1200000;2;1;2;1;1;;2;47;47;881.317.968.298.978
998455;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;881.317.968.298.978
998455;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;881.317.968.298.978
998455;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;881.317.968.298.978
998455;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;881.317.968.298.978
998457;1;1;1;95;1;;2;1;;800000;;2;2;;;;;;;;;;;1;1;;;47;47;722.249.264.828.172
998457;1;2;1;95;1;;1;1;;1500000;200000;2;2;;;;;;;;;;;1;1;;;47;47;722.249.264.828.172
998459;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;115.611.533.941.452
998459;1;2;1;95;2;;;;;;;;1;2;2;;;;;98;2;1;2;1;1;;2;47;47;115.611.533.941.452
998459;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;115.611.533.941.452
998459;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;115.611.533.941.452
998459;1;6;1;95;1;;2;1;;461500;;2;2;;;;;;;;;;;1;1;;;47;47;115.611.533.941.452
998461;1;1;1;95;2;;;;;;;;1;2;2;;;;;98;2;1;2;1;1;;2;47;47;705.590.650.291.017
998461;1;2;1;95;2;;;;;;;;1;2;2;;;;;98;2;1;2;1;1;;2;47;47;705.590.650.291.017
998461;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;705.590.650.291.017
998461;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;705.590.650.291.017
998461;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;705.590.650.291.017
998463;1;1;1;95;2;;;;;;;;1;2;2;;;;;98;2;1;2;1;1;;2;47;47;127.278.687.911.653
998463;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;127.278.687.911.653
998465;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;20.358.478.580.651
998465;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;20.358.478.580.651
998467;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;705.590.650.291.017
998467;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;705.590.650.291.017
998467;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;705.590.650.291.017
998469;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;163.975.423.848.674
998469;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;163.975.423.848.674
998469;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;163.975.423.848.674
998469;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;163.975.423.848.674
998469;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;163.975.423.848.674
998471;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;134.225.218.204.782
998471;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;134.225.218.204.782
998471;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;134.225.218.204.782
998471;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;134.225.218.204.782
998473;1;1;1;95;2;;;;;;;;1;2;2;;;;;98;2;1;2;1;1;;2;47;47;192.867.249.716.487
998473;1;2;1;95;1;;1;2;;;1200000;2;1;2;2;;;;;98;2;1;2;1;1;;2;47;47;192.867.249.716.487
998473;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;192.867.249.716.487
998473;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;192.867.249.716.487
998473;1;5;1;95;2;;;;;;;;1;2;2;;;;;98;2;1;2;1;1;;2;47;47;192.867.249.716.487
998473;1;6;1;95;2;;;;;;;;1;2;2;;;;;98;2;1;2;1;1;;2;47;47;192.867.249.716.487
998473;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;192.867.249.716.487
998475;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;178.037.455.627.547
998475;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;178.037.455.627.547
998475;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;178.037.455.627.547
998475;1;4;1;95;2;;;;;;;;1;2;2;;;;;98;2;1;2;1;1;;2;47;47;178.037.455.627.547
998475;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;178.037.455.627.547
998475;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;178.037.455.627.547
998475;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;178.037.455.627.547
998478;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;975.590.016.077.582
998478;1;2;1;95;2;;;;;;;;1;2;2;98;;;;;2;2;1;1;1;;2;47;47;975.590.016.077.582
998478;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;975.590.016.077.582
998478;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;975.590.016.077.582
998479;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;962.118.223.441.632
998479;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;962.118.223.441.632
998479;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;962.118.223.441.632
998479;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;962.118.223.441.632
998479;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;962.118.223.441.632
998479;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;962.118.223.441.632
998481;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;198.148.925.632.104
998481;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;198.148.925.632.104
998481;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;198.148.925.632.104
998481;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;198.148.925.632.104
998481;1;5;1;95;2;;;;;;;;1;2;2;;;;;3360000;2;1;2;1;1;;2;47;47;198.148.925.632.104
998482;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;169.904.551.526.178
998482;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;169.904.551.526.178
998484;1;1;1;95;2;;;;;;;;1;2;1;;98;;;;2;2;2;1;1;;2;47;47;904.587.115.393.398
998484;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;904.587.115.393.398
998484;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;904.587.115.393.398
998485;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;902.813.519.667.728
998485;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;902.813.519.667.728
998485;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;902.813.519.667.728
998487;1;1;1;95;1;;2;1;;2000000;;2;1;2;2;;;;;300000;2;1;2;1;1;;2;47;47;719.659.406.714.728
998487;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;719.659.406.714.728
998487;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;719.659.406.714.728
998487;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;719.659.406.714.728
998487;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;719.659.406.714.728
998487;2;1;2;95;1;;2;2;500000;;;1;2;;;;;;;;;;;1;1;;;47;47;719.659.406.714.728
998487;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;719.659.406.714.728
998489;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;118.318.347.857.702
998490;1;1;1;95;2;;;;;;;;1;2;2;;;;;500000;2;1;2;1;1;;2;47;47;705.590.650.291.017
998490;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;705.590.650.291.017
998490;1;3;1;95;1;;2;1;;1300000;;2;2;;;;;;;;;;;1;1;;;47;47;705.590.650.291.017
998490;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;705.590.650.291.017
998490;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;705.590.650.291.017
998490;1;7;1;95;2;;;;;;;;1;2;2;;;;;400000;2;1;2;1;1;;2;47;47;705.590.650.291.017
998492;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;143.004.971.220.755
998492;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;143.004.971.220.755
998492;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;143.004.971.220.755
998492;1;5;1;95;1;;2;1;;460000;;2;2;;;;;;;;;;;1;1;;;47;47;143.004.971.220.755
998494;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;179.226.954.751.483
998494;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;179.226.954.751.483
998494;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;179.226.954.751.483
998494;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;179.226.954.751.483
998494;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;179.226.954.751.483
998497;1;1;1;95;1;;1;1;;900000;360000;2;2;;;;;;;;;;;1;1;;;47;47;109.162.588.785.182
998497;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;109.162.588.785.182
998497;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;109.162.588.785.182
998499;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;18.392.474.569.799
998499;1;2;1;95;2;;;;;;;;1;2;2;;;;;200000;2;1;2;1;1;;2;47;47;18.392.474.569.799
998500;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;204.394.385.723.638
998500;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;204.394.385.723.638
998501;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;112.614.935.128.216
998501;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;112.614.935.128.216
998501;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;112.614.935.128.216
998502;1;1;1;95;1;;2;1;;460000;;2;2;;;;;;;;;;;1;1;;;47;47;130.219.506.232.635
998502;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;130.219.506.232.635
998502;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;130.219.506.232.635
998502;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;130.219.506.232.635
998502;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;130.219.506.232.635
998502;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;130.219.506.232.635
998505;1;1;1;95;2;;;;;;;;1;2;2;;;;;300000;2;1;2;1;1;;2;47;47;737.089.704.118.049
998505;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;737.089.704.118.049
998505;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;737.089.704.118.049
998505;1;5;1;95;2;;;;;;;;1;2;2;;;;;150000;2;1;2;1;1;;2;47;47;737.089.704.118.049
998507;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;135.414.717.328.718
998507;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;135.414.717.328.718
998509;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;159.174.555.542.159
998510;1;1;1;95;1;;2;1;;1900000;;2;2;;;;;;;;;;;1;1;;;47;47;722.249.264.828.172
998510;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;722.249.264.828.172
998513;1;1;1;95;2;;;;;;;;1;2;2;;;;;400000;2;1;2;1;1;;2;47;47;169.904.551.526.178
998513;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;169.904.551.526.178
998516;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;148.829.297.345.704
998516;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;148.829.297.345.704
998516;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;148.829.297.345.704
998516;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;148.829.297.345.704
998516;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;148.829.297.345.704
998519;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;196.574.688.720.604
998519;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;196.574.688.720.604
998520;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;14.943.491.150.053
998520;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;14.943.491.150.053
998521;1;1;1;95;2;;;;;;;;1;2;2;400000;;;;;2;2;1;1;1;;2;47;47;15.001.879.646.964
998521;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;15.001.879.646.964
998521;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;15.001.879.646.964
998522;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;705.590.650.291.017
998522;1;2;1;95;1;;2;1;;2900000;;2;2;;;;;;;;;;;1;1;;;47;47;705.590.650.291.017
998522;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;705.590.650.291.017
998524;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;1.367.632.392.922
998524;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;1.367.632.392.922
998524;1;3;1;95;2;;;;;;;;1;2;2;;;;;400000;2;1;2;1;1;;2;47;47;1.367.632.392.922
998524;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;1.367.632.392.922
998524;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;1.367.632.392.922
998524;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;1.367.632.392.922
998526;1;1;1;95;2;;;;;;;;1;2;2;;;;;300000;2;1;2;1;1;;2;47;47;169.185.144.591.562
998526;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;169.185.144.591.562
998526;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;169.185.144.591.562
998528;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;234.784.421.816.177
998528;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;234.784.421.816.177
998528;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;234.784.421.816.177
998530;1;1;1;95;2;;;;;;;;1;2;2;;;;;500000;2;1;2;1;1;;2;47;47;131.314.919.223.797
998530;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;131.314.919.223.797
998530;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;131.314.919.223.797
998532;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;142.424.814.414.624
998532;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;142.424.814.414.624
998534;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;135.414.717.328.718
998534;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;47;135.414.717.328.718
998537;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;900.192.485.003.984
998537;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;900.192.485.003.984
998537;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;900.192.485.003.984
998537;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;900.192.485.003.984
998537;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;900.192.485.003.984
998542;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;649.234.062.012.009
998542;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;649.234.062.012.009
998543;1;1;1;95;1;;2;1;;600000;;2;2;;;;;;;;;;;1;1;;;47;98;595.940.417.750.376
998545;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;649.234.062.012.009
998545;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;649.234.062.012.009
998546;1;1;1;95;2;;;;;;;;1;2;2;;;;;600000;2;1;2;1;1;;2;47;98;59.031.390.089.826
998546;1;2;1;95;2;;;;;;;;1;2;2;;;;;360000;2;1;2;1;1;;2;47;98;59.031.390.089.826
998546;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;59.031.390.089.826
998547;1;1;1;95;2;;;;;;;;1;2;2;;;;;1320000;2;1;2;1;1;;2;47;98;561.553.749.687.626
998547;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;561.553.749.687.626
998548;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;763.908.535.786.744
998548;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;763.908.535.786.744
998548;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;763.908.535.786.744
998551;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;749.425.784.954.158
998551;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;749.425.784.954.158
998551;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;749.425.784.954.158
998552;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;668.662.641.410.158
998552;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;668.662.641.410.158
998552;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;668.662.641.410.158
998554;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;102.337.005.536.674
998554;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;102.337.005.536.674
998554;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;102.337.005.536.674
998554;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;102.337.005.536.674
998554;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;102.337.005.536.674
998558;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;699.881.590.652.188
998558;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;699.881.590.652.188
998558;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;699.881.590.652.188
998558;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;699.881.590.652.188
998560;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;876.817.465.911.155
998560;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;876.817.465.911.155
998560;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;876.817.465.911.155
998563;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;47;98;67.738.669.742.053
