DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;FT;DPTO;fex_c_2011
996449;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;112.355.077.903.274
996451;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;997.319.221.840.868
996451;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;997.319.221.840.868
996451;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;997.319.221.840.868
996452;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;152.717.064.118.833
996452;1;2;1;50;23;2;4;;2;1;;;;;;;;;;;;;1;23;152.717.064.118.833
996456;1;1;1;50;23;1;6;VACACIONES;2;1;;;;;;;;;;;;;1;23;151.524.581.145.639
996456;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;151.524.581.145.639
996456;1;5;1;50;23;5;4;;2;2;2;2;;;2;;;;;;;;1;23;151.524.581.145.639
996459;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;15.810.434.021.092
996459;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;15.810.434.021.092
996459;1;5;1;50;23;5;1;;;;;;;;;;;;;;;;1;23;15.810.434.021.092
996459;1;6;1;50;23;6;4;;2;2;2;2;;;1;2;;1;2;;;;1;23;15.810.434.021.092
996461;1;1;1;50;23;1;4;;2;1;;;;;;;;;;;;;1;23;14.726.022.031.083
996461;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;14.726.022.031.083
996461;1;3;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;14.726.022.031.083
996461;1;4;1;50;23;4;1;;;;;;;;;;;;;;;;1;23;14.726.022.031.083
996463;1;1;1;50;23;1;4;;1;;;;;;;;;;;;;;1;23;107.423.514.997.031
996464;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;137.329.721.992.538
996464;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;137.329.721.992.538
996465;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;152.126.006.151.279
996465;1;2;1;50;23;2;4;;2;2;2;2;;;1;10;;;;;;;1;23;152.126.006.151.279
996467;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;84.503.821.760.862
996467;1;2;1;50;23;2;4;;2;1;;;;;;;;;;;;;1;23;84.503.821.760.862
996467;2;1;2;50;23;1;1;;;;;;;;;;;;;;;;1;23;84.503.821.760.862
996468;1;1;1;50;23;1;6;ENFERMO;2;2;2;2;;;2;;;;;;;;1;23;997.319.221.840.868
996468;1;2;1;50;23;2;4;;2;2;2;2;;;1;11;;;;;;;1;23;997.319.221.840.868
996468;1;3;1;50;23;2;6;ENFERMO;2;2;2;2;;;2;;;;;;;;1;23;997.319.221.840.868
996471;1;1;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;128.174.236.294.054
996471;1;2;1;50;23;2;2;;2;2;2;1;1;;;;;;;;;1;1;23;128.174.236.294.054
996473;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;15.010.512.672.053
996473;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;15.010.512.672.053
996473;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;15.010.512.672.053
996473;1;4;1;50;23;4;3;;2;2;2;2;;;2;;;;;;;;1;23;15.010.512.672.053
996473;1;5;1;50;23;2;3;;2;2;2;2;;;2;;;;;;;;1;23;15.010.512.672.053
996476;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;160.520.605.109.589
996476;1;2;1;50;23;2;4;;2;2;2;2;;;2;;;;;;;;1;23;160.520.605.109.589
996476;1;3;1;50;23;3;3;;2;2;2;2;;;2;;;;;;;;1;23;160.520.605.109.589
996476;1;4;1;50;23;4;3;;2;2;2;2;;;2;;;;;;;;1;23;160.520.605.109.589
996476;1;6;1;50;23;6;4;;2;2;2;2;;;1;10;;;;;;;1;23;160.520.605.109.589
996478;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;153.676.045.652.746
996478;1;2;1;50;23;1;3;;1;;;;;;;;;;;;;;1;23;153.676.045.652.746
996478;1;3;1;50;23;1;3;;2;2;2;2;;;2;;;;;;;;1;23;153.676.045.652.746
996480;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;139.049.370.235.161
996480;1;2;1;50;23;1;3;;2;2;2;2;;;2;;;;;;;;1;23;139.049.370.235.161
996481;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;126.295.200.562.131
996481;1;3;1;50;23;3;4;;2;2;2;2;;;2;;;;;;;;1;23;126.295.200.562.131
996482;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;163.687.692.851.114
996482;1;2;1;50;23;2;4;;1;;;;;;;;;;;;;;1;23;163.687.692.851.114
996482;1;3;1;50;23;3;3;;2;2;2;2;;;2;;;;;;;;1;23;163.687.692.851.114
996485;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;128.174.236.294.054
996485;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;128.174.236.294.054
996488;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;151.297.609.693.724
996488;1;2;1;50;23;2;4;;2;1;;;;;;;;;;;;;1;23;151.297.609.693.724
996488;1;3;1;50;23;3;3;;2;2;2;2;;;2;;;;;;;;1;23;151.297.609.693.724
996488;1;4;1;50;23;4;3;;2;2;2;2;;;2;;;;;;;;1;23;151.297.609.693.724
996489;1;1;1;50;23;1;4;;2;2;2;2;;;2;;;;;;;;1;23;117.662.803.608.491
996489;1;2;1;50;23;2;4;;1;;;;;;;;;;;;;;1;23;117.662.803.608.491
996489;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;117.662.803.608.491
996489;1;4;1;50;23;4;3;;2;2;2;2;;;1;2;;1;1;;2;1;1;23;117.662.803.608.491
996489;1;5;1;50;23;5;4;;2;2;2;1;1;;;;;;;;;1;1;23;117.662.803.608.491
996493;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;156.799.664.654.417
996493;1;2;1;50;23;2;3;;2;2;2;2;;;2;;;;;;;;1;23;156.799.664.654.417
996493;1;3;1;50;23;3;3;;1;;;;;;;;;;;;;;1;23;156.799.664.654.417
996493;1;4;1;50;23;4;4;;1;;;;;;;;;;;;;;1;23;156.799.664.654.417
996493;1;5;1;50;23;5;1;;;;;;;;;;;;;;;;1;23;156.799.664.654.417
996493;2;1;2;50;23;1;1;;;;;;;;;;;;;;;;1;23;156.799.664.654.417
996493;2;2;2;50;23;2;1;;;;;;;;;;;;;;;;1;23;156.799.664.654.417
996493;3;1;3;50;23;1;1;;;;;;;;;;;;;;;;1;23;156.799.664.654.417
996493;3;2;3;50;23;2;1;;;;;;;;;;;;;;;;1;23;156.799.664.654.417
996499;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;138.543.440.020.694
996499;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;138.543.440.020.694
996499;1;3;1;50;23;3;3;;1;;;;;;;;;;;;;;1;23;138.543.440.020.694
996499;1;4;1;50;23;4;3;;2;2;2;2;;;2;;;;;;;;1;23;138.543.440.020.694
996500;1;1;1;50;23;1;4;;2;2;2;1;2;;;;;;;;;1;1;23;139.644.191.008.199
996500;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;139.644.191.008.199
996500;1;3;1;50;23;3;6;DESCANSANDO;2;2;2;2;;;2;;;;;;;;1;23;139.644.191.008.199
996500;1;4;1;50;23;4;4;;2;2;2;2;;;1;4;;2;;2;;;1;23;139.644.191.008.199
996502;1;1;1;50;23;1;4;;1;;;;;;;;;;;;;;1;23;136.664.404.288.772
996502;1;2;1;50;23;2;3;;2;2;2;2;;;1;12;;;;;;;1;23;136.664.404.288.772
996502;1;3;1;50;23;3;3;;2;2;2;2;;;1;7;;2;;2;;;1;23;136.664.404.288.772
996502;1;4;1;50;23;4;2;;2;2;2;1;2;;;;;;;;;1;1;23;136.664.404.288.772
996505;1;1;1;50;23;1;4;;2;1;;;;;;;;;;;;;1;23;138.957.638.249.472
996505;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;138.957.638.249.472
996505;1;3;1;50;23;3;3;;2;2;2;2;;;2;;;;;;;;1;23;138.957.638.249.472
996508;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;160.945.932.373.961
996508;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;160.945.932.373.961
996508;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;160.945.932.373.961
996508;1;4;1;50;23;4;3;;2;1;;;;;;;;;;;;;1;23;160.945.932.373.961
996508;1;5;1;50;23;5;3;;2;2;2;2;;;2;;;;;;;;1;23;160.945.932.373.961
996508;1;6;1;50;23;1;3;;2;2;2;2;;;2;;;;;;;;1;23;160.945.932.373.961
996509;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;138.543.440.020.694
996509;1;2;1;50;23;2;6;VACACIONES;2;1;;;;;;;;;;;;;1;23;138.543.440.020.694
996509;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;138.543.440.020.694
996509;1;4;1;50;23;1;3;;2;2;2;2;;;1;4;;2;;2;;;1;23;138.543.440.020.694
996511;1;1;1;50;23;1;4;;2;2;2;2;;;1;7;;2;;2;;;1;23;12.468.851.936.016
996511;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;12.468.851.936.016
996511;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;12.468.851.936.016
996511;1;4;1;50;23;4;3;;2;2;2;2;;;2;;;;;;;;1;23;12.468.851.936.016
996513;1;1;1;50;23;1;6;DESCANSANDO;2;2;2;2;;;1;9;;;;;;;1;23;152.398.360.681.229
996513;1;2;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;152.398.360.681.229
996513;1;3;1;50;23;1;3;;2;2;2;2;;;1;12;;;;;;;1;23;152.398.360.681.229
996513;1;4;1;50;23;1;3;;2;2;2;2;;;2;;;;;;;;1;23;152.398.360.681.229
996516;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;138.105.280.542.326
996516;1;2;1;50;23;2;4;;1;;;;;;;;;;;;;;1;23;138.105.280.542.326
996516;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;138.105.280.542.326
996516;1;4;1;50;23;4;3;;2;2;2;1;2;;;;;;;;;1;1;23;138.105.280.542.326
996516;1;5;1;50;23;5;3;;2;2;2;2;;;2;;;;;;;;1;23;138.105.280.542.326
996520;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;128.174.236.294.054
996520;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;128.174.236.294.054
996521;1;1;1;50;23;1;6;ENFERMO;2;2;2;2;;;2;;;;;;;;1;23;971.113.780.841.694
996521;1;2;1;50;23;2;2;;2;2;2;1;2;;;;;;;;;1;1;23;971.113.780.841.694
996521;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;971.113.780.841.694
996521;1;4;1;50;23;4;1;;;;;;;;;;;;;;;;1;23;971.113.780.841.694
996521;1;5;1;50;23;5;3;;2;2;2;2;;;2;;;;;;;;1;23;971.113.780.841.694
996521;1;6;1;50;23;6;3;;2;2;2;2;;;2;;;;;;;;1;23;971.113.780.841.694
996521;1;7;1;50;23;7;3;;2;2;2;2;;;2;;;;;;;;1;23;971.113.780.841.694
996524;1;1;1;50;23;1;4;;2;1;;;;;;;;;;;;;1;23;110.263.093.808.427
996524;1;2;1;50;23;2;4;;2;1;;;;;;;;;;;;;1;23;110.263.093.808.427
996525;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;126.886.258.529.686
996525;1;2;1;50;23;2;3;;2;2;2;2;;;2;;;;;;;;1;23;126.886.258.529.686
996527;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;653.222.021.193.824
996527;1;2;1;50;23;2;4;;2;2;2;2;;;2;;;;;;;;1;23;653.222.021.193.824
996527;1;3;1;50;23;3;4;;2;2;2;2;;;2;;;;;;;;1;23;653.222.021.193.824
996528;1;1;1;50;23;1;6;ENFERMA;2;2;2;2;;;2;;;;;;;;1;23;653.222.021.193.824
996528;1;2;1;50;23;2;6;DE VIAJE;2;2;2;2;;;2;;;;;;;;1;23;653.222.021.193.824
996528;1;3;1;50;23;2;6;TIENE PROBLEMAS MENTALES;2;2;2;2;;;2;;;;;;;;1;23;653.222.021.193.824
996530;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;151.297.609.693.724
996530;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;151.297.609.693.724
996530;1;3;1;50;23;3;2;;2;2;2;1;1;;;;;;;;;1;1;23;151.297.609.693.724
996530;1;4;1;50;23;3;3;;2;2;2;2;;;2;;;;;;;;1;23;151.297.609.693.724
996533;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;125.881.002.333.354
996533;1;2;1;50;23;2;2;;2;2;2;1;2;;;;;;;;;1;1;23;125.881.002.333.354
996533;1;3;1;50;23;3;3;;2;2;2;2;;;1;12;;;;;;;1;23;125.881.002.333.354
996536;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;977.916.457.034.332
996536;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;977.916.457.034.332
996536;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;977.916.457.034.332
996537;1;1;1;50;23;1;6;VACACIONES;2;1;;;;;;;;;;;;;1;23;143.306.841.926.105
996538;1;1;1;50;23;1;6;ENFERMO;2;2;2;2;;;2;;;;;;;;1;23;870.694.844.967.464
996538;1;2;1;50;23;2;4;;1;;;;;;;;;;;;;;1;23;870.694.844.967.464
996539;1;1;1;50;23;1;6;DE VACACIONES;2;1;;;;;;;;;;;;;1;23;15.010.512.672.053
996539;1;2;1;50;23;2;6;DE VACACIONES;2;1;;;;;;;;;;;;;1;23;15.010.512.672.053
996539;1;3;1;50;23;3;2;;2;2;2;1;1;;;;;;;;;1;1;23;15.010.512.672.053
996539;1;4;1;50;23;4;3;;2;2;2;2;;;2;;;;;;;;1;23;15.010.512.672.053
996539;1;5;1;50;23;5;2;;2;2;2;1;2;;;;;;;;;1;1;23;15.010.512.672.053
996541;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;151.620.075.936.812
996541;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;151.620.075.936.812
996541;1;3;1;50;23;3;3;;2;2;2;2;;;2;;;;;;;;1;23;151.620.075.936.812
996541;1;5;1;50;23;5;2;;2;2;2;1;1;;;;;;;;;1;1;23;151.620.075.936.812
996542;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;13.009.173.985.655
996542;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;13.009.173.985.655
996542;1;3;1;50;23;3;3;;2;2;2;2;;;2;;;;;;;;1;23;13.009.173.985.655
996542;1;4;1;50;23;4;3;;2;2;2;2;;;2;;;;;;;;1;23;13.009.173.985.655
996542;1;5;1;50;23;5;3;;2;2;2;2;;;2;;;;;;;;1;23;13.009.173.985.655
996542;1;6;1;50;23;6;3;;2;2;2;2;;;2;;;;;;;;1;23;13.009.173.985.655
996542;1;7;1;50;23;7;3;;2;2;2;2;;;2;;;;;;;;1;23;13.009.173.985.655
996542;1;8;1;50;23;8;6;ENFERMA;2;2;2;2;;;2;;;;;;;;1;23;13.009.173.985.655
996544;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;127.073.485.306.549
996544;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;127.073.485.306.549
996546;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;165.050.505.575.718
996546;1;2;1;50;23;2;4;;2;2;2;2;;;2;;;;;;;;1;23;165.050.505.575.718
996546;2;1;2;50;23;1;6;DE VIAJE;2;1;;;;;;;;;;;;;1;23;165.050.505.575.718
996546;2;2;2;50;23;2;6;DE VACACIONES;2;1;;;;;;;;;;;;;1;23;165.050.505.575.718
996549;1;1;1;50;23;1;4;;2;2;2;2;;;2;;;;;;;;1;23;109.368.686.951.245
996549;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;109.368.686.951.245
996549;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;109.368.686.951.245
996549;1;4;1;50;23;4;3;;2;2;2;2;;;2;;;;;;;;1;23;109.368.686.951.245
996549;1;5;1;50;23;5;1;;;;;;;;;;;;;;;;1;23;109.368.686.951.245
996554;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;787.814.383.215.384
996554;1;2;1;50;23;2;4;;1;;;;;;;;;;;;;;1;23;787.814.383.215.384
996554;1;3;1;50;23;3;4;;1;;;;;;;;;;;;;;1;23;787.814.383.215.384
996554;1;4;1;50;23;4;2;;2;2;2;1;2;;;;;;;;;1;1;23;787.814.383.215.384
996554;1;5;1;50;23;5;4;;1;;;;;;;;;;;;;;1;23;787.814.383.215.384
996557;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;128.174.236.294.054
996557;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;128.174.236.294.054
996558;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;140.150.121.222.666
996558;1;2;1;50;23;2;4;;2;2;2;2;;;1;10;;;;;;;1;23;140.150.121.222.666
996559;1;1;1;50;23;1;6;JUBILADO;2;2;2;2;;;2;;;;;;;;1;23;870.694.844.967.464
996559;1;2;1;50;23;2;4;;2;2;2;2;;;2;;;;;;;;1;23;870.694.844.967.464
996561;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;152.302.865.890.056
996561;1;2;1;50;23;2;4;;2;2;2;2;;;2;;;;;;;;1;23;152.302.865.890.056
996561;1;3;1;50;23;2;3;;2;2;2;2;;;2;;;;;;;;1;23;152.302.865.890.056
996563;1;1;1;50;23;1;4;;2;2;2;2;;;2;;;;;;;;1;23;110.419.829.348.331
996563;1;2;1;50;23;1;6;ENFERMO;2;2;2;2;;;2;;;;;;;;1;23;110.419.829.348.331
996563;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;110.419.829.348.331
996565;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;122.015.770.090.609
996565;1;2;1;50;23;2;4;;2;2;2;2;;;1;7;;2;;2;;;1;23;122.015.770.090.609
996565;1;3;1;50;23;2;3;;2;2;2;2;;;2;;;;;;;;1;23;122.015.770.090.609
996565;1;4;1;50;23;4;6;ENFERMA;2;2;2;2;;;2;;;;;;;;1;23;122.015.770.090.609
996565;1;5;1;50;23;5;2;;2;2;2;1;1;;;;;;;;;1;1;23;122.015.770.090.609
996566;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;152.302.865.890.056
996566;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;152.302.865.890.056
996566;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;152.302.865.890.056
996568;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;142.114.358.952.911
996568;1;2;1;50;23;2;2;;2;2;2;1;2;;;;;;;;;1;1;23;142.114.358.952.911
996571;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;151.110.382.916.861
996571;1;2;1;50;23;2;4;;1;;;;;;;;;;;;;;1;23;151.110.382.916.861
996571;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;151.110.382.916.861
996571;1;4;1;50;23;4;3;;2;2;2;2;;;2;;;;;;;;1;23;151.110.382.916.861
996573;1;1;1;50;23;1;2;;2;2;2;1;1;;;;;;;;;1;1;23;110.631.017.374.785
996573;1;2;1;50;23;2;3;;2;2;2;2;;;1;12;;;;;;;1;23;110.631.017.374.785
996573;1;3;1;50;23;3;6;ENFERMA;2;2;2;2;;;2;;;;;;;;1;23;110.631.017.374.785
996574;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;114.295.354.383.928
996574;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;114.295.354.383.928
996576;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;11.182.350.034.798
996576;1;2;1;50;23;2;3;;2;2;2;2;;;2;;;;;;;;1;23;11.182.350.034.798
996577;1;1;1;50;23;1;4;;2;2;2;2;;;1;10;;;;;;;1;23;125.881.002.333.354
996577;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;125.881.002.333.354
996577;1;3;1;50;23;3;3;;2;2;2;2;;;2;;;;;;;;1;23;125.881.002.333.354
996579;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;825.416.607.448.642
996579;1;2;1;50;23;2;2;;2;2;2;1;2;;;;;;;;;1;1;23;825.416.607.448.642
996579;1;3;1;50;23;1;5;;;;;;;;;;;;;;;;1;23;825.416.607.448.642
996582;1;1;1;50;23;1;6;VACACIONES;2;1;;;;;;;;;;;;;1;23;154.776.796.640.251
996582;1;2;1;50;23;2;4;;2;1;;;;;;;;;;;;;1;23;154.776.796.640.251
996582;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;154.776.796.640.251
996585;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;141.427.806.194.183
996586;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;142.114.358.952.911
996586;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;142.114.358.952.911
996588;1;1;1;50;23;1;6;JUBILADO;2;2;2;2;;;2;;;;;;;;1;23;130.114.512.774.707
996588;1;2;1;50;23;2;3;;2;2;2;2;;;2;;;;;;;;1;23;130.114.512.774.707
996591;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;151.297.609.693.724
996591;1;2;1;50;23;2;6;DE PASEO;2;2;2;2;;;2;;;;;;;;1;23;151.297.609.693.724
996591;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;151.297.609.693.724
996591;1;4;1;50;23;4;3;;2;2;2;2;;;2;;;;;;;;1;23;151.297.609.693.724
996595;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;128.174.236.294.054
996595;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;128.174.236.294.054
996597;1;1;1;50;23;1;4;;2;2;2;2;;;1;10;;;;;;;1;23;820.336.538.161.508
996597;1;2;1;50;23;2;6;ENFERMO;2;2;2;2;;;2;;;;;;;;1;23;820.336.538.161.508
996597;1;3;1;50;23;3;4;;2;2;2;2;;;2;;;;;;;;1;23;820.336.538.161.508
996597;2;1;2;50;23;1;1;;;;;;;;;;;;;;;;1;23;820.336.538.161.508
996597;2;2;2;50;23;2;4;;2;2;2;2;;;1;10;;;;;;;1;23;820.336.538.161.508
996600;1;1;1;50;23;1;4;;2;2;2;2;;;2;;;;;;;;1;23;109.257.837.612.095
996600;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;109.257.837.612.095
996600;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;109.257.837.612.095
996602;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;149.394.612.712.211
996602;1;2;1;50;23;2;4;;2;2;2;2;;;1;10;;;;;;;1;23;149.394.612.712.211
996602;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;149.394.612.712.211
996602;1;4;1;50;23;4;3;;2;2;2;2;;;2;;;;;;;;1;23;149.394.612.712.211
996606;1;1;1;50;23;1;6;JUBILADO;2;2;2;2;;;2;;;;;;;;1;23;139.735.922.993.889
996606;1;2;1;50;23;2;4;;2;2;2;2;;;2;;;;;;;;1;23;139.735.922.993.889
996606;1;3;1;50;23;3;3;;2;2;2;2;;;2;;;;;;;;1;23;139.735.922.993.889
996609;1;1;1;50;23;1;6;OPERADO;2;1;;;;;;;;;;;;;1;23;112.924.251.335.485
996609;1;2;1;50;23;2;4;;2;2;2;2;;;1;2;;2;;1;5;1;1;23;112.924.251.335.485
996611;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;125.163.884.092.434
996611;1;2;1;50;23;2;4;;2;2;2;2;;;2;;;;;;;;1;23;125.163.884.092.434
996611;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;125.163.884.092.434
996611;1;4;1;50;23;4;1;;;;;;;;;;;;;;;;1;23;125.163.884.092.434
996611;1;5;1;50;23;5;4;;2;2;2;2;;;1;10;;;;;;;1;23;125.163.884.092.434
996613;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;152.682.735.831.157
996613;1;2;1;50;23;2;4;;2;2;2;2;;;1;10;;;;;;;1;23;152.682.735.831.157
996613;1;6;1;50;23;6;1;;;;;;;;;;;;;;;;1;23;152.682.735.831.157
996616;1;1;1;50;23;1;4;;2;2;2;1;1;;;;;;;;;1;1;23;111.940.879.674.497
996616;1;2;1;50;23;2;4;;2;2;2;2;;;1;11;;;;;;;1;23;111.940.879.674.497
996616;1;3;1;50;23;3;3;;2;2;2;2;;;2;;;;;;;;1;23;111.940.879.674.497
996618;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;138.175.516.454.336
996618;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;138.175.516.454.336
996618;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;138.175.516.454.336
996621;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;948.767.882.929.867
996621;1;2;1;50;23;2;4;;2;2;2;2;;;2;;;;;;;;1;23;948.767.882.929.867
996621;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;948.767.882.929.867
996621;1;4;1;50;23;4;3;;2;2;2;2;;;2;;;;;;;;1;23;948.767.882.929.867
996621;1;5;1;50;23;5;1;;;;;;;;;;;;;;;;1;23;948.767.882.929.867
996621;1;6;1;50;23;6;1;;;;;;;;;;;;;;;;1;23;948.767.882.929.867
996621;1;7;1;50;23;7;3;;2;2;2;2;;;2;;;;;;;;1;23;948.767.882.929.867
996624;1;1;1;50;23;1;1;;;;;;;;;;;;;;;;1;23;826.809.246.067.257
996624;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;826.809.246.067.257
996624;1;4;1;50;23;4;1;;;;;;;;;;;;;;;;1;23;826.809.246.067.257
996624;1;5;1;50;23;5;3;;2;2;2;1;2;;;;;;;;;1;1;23;826.809.246.067.257
996627;1;1;1;50;23;1;6;JUBILADO;2;2;2;2;;;2;;;;;;;;1;23;959.737.764.750.078
996627;1;2;1;50;23;2;1;;;;;;;;;;;;;;;;1;23;959.737.764.750.078
996627;1;3;1;50;23;3;4;;2;2;2;1;2;;;;;;;;;1;1;23;959.737.764.750.078
996627;2;1;2;50;23;1;1;;;;;;;;;;;;;;;;1;23;959.737.764.750.078
996627;2;2;2;50;23;2;1;;;;;;;;;;;;;;;;1;23;959.737.764.750.078
996630;1;1;1;50;23;1;4;;2;2;2;2;;;2;;;;;;;;1;23;990.693.306.749.498
996630;1;2;1;50;23;2;4;;1;;;;;;;;;;;;;;1;23;990.693.306.749.498
996631;1;1;1;50;23;1;6;VISITANDO FAMILIARES;2;2;2;2;;;2;;;;;;;;1;23;115.668.000.396.054
996631;1;2;1;50;23;2;4;;2;2;2;2;;;2;;;;;;;;1;23;115.668.000.396.054
996631;1;3;1;50;23;3;1;;;;;;;;;;;;;;;;1;23;115.668.000.396.054
996631;1;4;1;50;23;4;4;;2;2;2;1;2;;;;;;;;;1;1;23;115.668.000.396.054
996631;1;6;1;50;23;6;1;;;;;;;;;;;;;;;;1;23;115.668.000.396.054
996631;1;7;1;50;23;7;1;;;;;;;;;;;;;;;;1;23;115.668.000.396.054
