DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6440;P6450;P6460;P6460S1;P6400;P6422;P6424;P6424S2;P6424S3;P6424S1;P6426;P6430S1;P6480;P6480S1;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585;P6585S2A1;P6585S3A1;P6585S4A1;P6585S3A2;P6585S2A2;P6585S1A2;P6585S2;P6585S3;P6585S1A1;P6585S4;P6585S1;P6580;P6580S1;P6580S2;P6630;P6630S3;P6630S4A1;P6630S3A1;P6630S2A1;P6630S1A1;P6630S4;P6630S2;P6630S1;P6640;P6642S2;P6642S1;P6765;P6765S1;P6772;P6750;P6760;P550;P6780;P6780S1;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6835;P6835S1;P6835S2;P6836;P6836S1;P6836S2;P6837;P6837S1;P6837S2;P6870;P6880;P6880S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S8;P6980S7A1;P6990;P7020;P7026;P7028;P7028S1;P7040;P7045;P7050;P7050S1;P7070;P760;P6410;P6640S1;P6642S11;P6642S7;P6642S8;P6642S9;P6642S10;P6642S12;P6642S5;P6642S4;P6642S3;P6642S6;P9440;P9450;P6630S6;P6630S6A1;P6410S1;P6545S1;P6545;P6545S2;P6915S1;P6915;P6585S4A2;P6773;P6773S1;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170;P7170S1;P7170S2;P7170S3;P7170S4;P7170S5;P7170S6;P7180;P7190;P7200;P7240;P7240S1;OFICIO;RAMA2D;RAMA2DP8;OCI;P6430;P6420S1;RAMA4D;RAMA4DP8;INGLABO;DPTO;fex_c_2011
994072;1;4;1;60;2;1;1;;;1;1;;2;2;2;12;;1;;350000;2;;;1;120000;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;48;;.;48;;;1;7;16;2;;;;;;3;7;;2;;;;1;;;;;;;;1;;2;1;6;1;;2;;;;;2;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;2;2;2;3;3;3;;53;55;;1;1;;5522;;470000;15;970.724.815.788.338
994086;1;1;1;60;2;1;1;;;1;2;;2;2;2;6;;1;;600000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;10;48;;.;48;;;1;4;13;2;;;;;;3;10;;2;;;;1;;;;;;;;1;;2;1;4;1;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;11;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;2;3;5;;71;10;;1;1;;1010;;600000;15;136.115.811.802.395
994088;1;1;1;60;2;1;1;;;1;1;;2;2;2;12;;1;;600000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;48;;.;48;;;1;4;13;2;;;;;;3;10;;2;;;;1;;;;;;;;1;;2;1;12;1;;2;;;;;2;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;8;;71;10;;1;1;;1010;;600000;15;117.489.878.397.084
994090;1;2;1;60;2;1;1;;;1;2;;2;2;2;12;;1;;300000;2;;;1;150000;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;72;;.;72;;;1;7;21;2;;;;;;1;2;;2;;;;1;;;;;;;;1;;2;1;12;3;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;3;;54;95;;1;3;;9500;;450000;15;121.627.483.692.427
994092;1;1;1;60;2;1;1;;;1;1;;2;2;2;0;;1;;200000;2;;;1;150000;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;40;;.;40;;;1;8;17;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;0;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;2;3;9;;62;1;;1;8;;118;;350000;15;163.146.173.343.509
994094;1;1;1;60;2;2;;;;;;;;;;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;70000;1;420000;3;;12;7;2;;7;;;1;7;8;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;3;;61;1;;1;4;;121;;70000;15;133.083.072.408.638
994518;1;1;1;60;2;1;1;;;1;1;;2;2;2;9;;1;;480000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;60;;.;60;;;1;5;15;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;72;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;8;;62;1;;1;8;;121;;480000;17;245.699.997.593.658
994518;1;2;1;60;2;2;;;;;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;120000;1;1440000;3;;12;36;2;;36;;;1;6;12;2;;;;;;1;1;;2;;;;1;;;;;;;;1;;2;1;72;4;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;2;3;3;;53;55;;1;4;;5529;;120000;17;245.699.997.593.658
994518;1;6;1;60;2;1;1;;;1;1;;2;2;2;3;;1;;360000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;60;;.;60;;;1;5;15;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;12;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;2;2;8;;62;1;;1;8;;121;;360000;17;245.699.997.593.658
994519;1;1;1;60;2;1;1;;;1;1;;1;2;2;9;;1;;600000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;60;;.;60;;;1;6;16;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;24;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;8;;62;1;;1;8;;121;;600000;17;148.763.810.223.218
994521;1;4;1;60;2;2;;;;;;;;;;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;200000;1;2400000;3;;1;48;;.;48;;;1;8;16;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;12;1;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;8;;61;1;;1;4;;121;;200000;17;153.480.296.637.669
994523;1;1;1;60;2;1;1;;;1;1;;2;2;2;11;;1;;461500;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;70;;.;70;;;1;5;15;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;60;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;8;;62;1;;1;8;;121;;461500;17;134.974.677.136.468
994523;1;2;1;60;2;2;;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;120000;1;1400000;3;;12;42;;.;42;;;1;7;14;2;;;;;;1;1;;2;;;;1;;;;;;;;1;;2;1;60;4;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;2;3;3;;53;55;;1;4;;5529;;120000;17;134.974.677.136.468
994531;1;1;1;60;2;1;1;;;1;1;;1;1;2;180;;1;;500000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;300000;;2;1;2;2;;;;;;;;;;;12;80;;.;80;;;1;5;17;2;;;;;;2;8;;1;2;3;5;1;1;;;;;;;;;1;2;;;;2;;;;;;;;;;;;;;;;;;2;2;2;;;;2;;;1;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;2;;62;1;;1;8;;121;;500000;17;161.798.499.835.566
994531;1;2;1;60;2;2;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;100000;1;1200000;3;;12;30;2;;30;;;1;7;12;2;;;;;;1;1;;2;;;;1;;;;;;;;1;;2;1;8;3;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;3;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;3;;53;55;;1;4;;5521;;100000;17;161.798.499.835.566
994532;1;1;1;60;2;1;2;1;;1;1;;1;1;1;24;;1;;461500;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;1;;200000;410000;200000;2;1;1;2;;;;;;;;;;;12;77;;.;77;;;1;6;17;2;;;;;;3;8;;1;2;3;2;1;1;;;;;;;;;1;1;12;8;;2;;;;;0;;;;;;;;;;;;;2;1;2;;;;2;;;1;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;8;;62;1;;1;8;;121;;461500;17;134.974.677.136.468
994532;1;2;1;60;2;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;20000;1;240000;3;;12;48;;.;48;;;1;6;14;2;;;;;;1;1;;2;;;;1;;;;;;;;1;;2;1;12;4;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;3;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;2;3;3;;53;55;;1;4;;5529;;20000;17;134.974.677.136.468
994534;1;1;1;60;2;1;1;;;1;1;;2;2;2;24;;1;;380000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;60;;.;60;;;1;6;16;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;12;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;2;3;8;;62;1;;1;8;;121;;380000;17;161.798.499.835.566
994535;1;1;1;60;2;1;1;;;1;1;;2;2;2;132;;1;;280000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;69;;.;69;;;1;6;17;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;36;8;;2;;;;;1;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;8;;62;1;;1;8;;111;;280000;17;165.368.931.816.008
994535;1;2;1;60;2;2;;;;;;;;;;132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;32500;1;390000;3;;12;40;;.;40;;;1;6;14;2;;;;;;2;1;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;3;;53;55;;1;4;;5521;;32500;17;165.368.931.816.008
994537;1;1;1;60;2;2;;;;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;350000;1;3600000;3;;12;50;;.;50;;;1;6;16;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;144;4;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;8;;62;1;;1;4;;117;;350000;17;161.798.499.835.566
994539;1;1;1;60;2;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;120000;1;1440000;3;;12;70;;.;70;;;1;6;16;2;;;;;;2;8;;1;4;2;6;1;;1;;;;;;;;2;1;108;5;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;3;2;3;3;8;;62;92;;1;4;;9249;;120000;17;140.016.358.793.978
994539;1;2;1;60;2;2;;;;;;;;;;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;.;48;;;1;8;16;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;1;20;2;1;1;1;2;1;2;2;2;2;2;2;2;;2;1;;3;3;3;3;3;3;2;2;3;3;;62;92;;1;6;;9249;;;17;140.016.358.793.978
994539;1;3;1;60;2;2;;;;;;;;;;108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;.;48;;;1;8;16;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;1;20;2;1;1;1;2;1;2;2;2;2;2;2;2;;2;1;;3;3;3;3;3;3;2;2;3;3;;62;92;;1;6;;9249;;;17;140.016.358.793.978
994541;1;1;1;60;2;1;1;;;1;1;;2;2;2;12;;1;;280000;2;;;1;100000;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;50;;.;50;;;1;7;17;2;;;;;;5;8;;2;;;;1;;;;;;;;1;;2;1;12;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;1;10;2;1;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;2;3;8;;62;1;;1;8;;111;;380000;17;137.315.361.356.274
994541;1;2;1;60;2;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;12000;1;24000;3;;2;15;2;;15;;;1;15;18;2;;;;;;1;5;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;2;3;3;;41;52;;1;4;;5231;;12000;17;137.315.361.356.274
994544;1;1;1;60;2;1;1;;;1;1;;2;2;2;0;;1;;0;2;;;1;15000;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;30;2;;30;;;1;6;16;2;;;;;;4;8;;2;;;;1;;;;;;;;1;;2;1;120;8;;1;20;4;;20000;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;2;3;8;;62;1;;1;8;;111;;35000;17;256.533.110.404.927
994547;1;1;1;60;2;2;;;;;;;;;;300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;0;1;0;3;;12;65;;.;65;;;1;6;16;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;204;8;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;3;3;2;3;3;2;2;2;3;3;;61;1;;1;4;;111;;0;17;158.191.467.337.715
994548;1;1;1;60;2;1;1;;;1;1;;2;2;2;0;;1;;200000;2;;;1;50000;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;55;;.;45;7;VIAJO  AL   PUEBLO;1;6;17;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;1;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;1;1;2;1;2;2;2;2;2;2;2;;2;1;;2;2;2;3;3;2;2;2;3;8;;62;1;;1;8;;111;;250000;17;130.247.374.803.476
994548;1;4;1;60;2;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;200000;1;400000;1;;2;30;2;;30;;;1;8;14;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;3;4;;2;;;;;10;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;3;;61;1;;1;4;;111;;200000;17;130.247.374.803.476
994550;1;1;1;60;2;1;1;;;1;1;;2;2;2;20;;1;;461500;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;45;;.;45;;;1;7;16;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;24;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;1;1;2;1;2;2;2;2;2;2;2;;2;1;;3;2;2;3;3;2;2;2;3;8;;62;1;;1;8;;114;;461500;17;228.330.779.560.545
994550;1;2;1;60;2;2;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;40000;1;480000;3;;12;5;2;;5;;;1;6;11;2;;;;;;1;1;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;2;3;3;;53;55;;1;4;;5529;;40000;17;228.330.779.560.545
994555;1;1;1;60;2;1;1;;;1;1;;2;2;2;72;;1;;200000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;66;;.;66;;;1;6;17;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;108;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;1;1;2;1;2;2;2;2;1;2;2;;2;1;;2;2;2;3;3;2;2;2;3;8;;62;1;;1;8;;111;;200000;17;15.312.412.324.285
994561;1;1;1;60;2;1;1;;;1;1;;2;2;2;48;;1;;280000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;50;;.;50;;;1;7;17;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;2;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;2;3;8;;62;1;;1;8;;111;;280000;17;150.297.318.818.268
994561;1;3;1;60;2;1;1;;;1;1;;2;2;2;48;;1;;280000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;60;;.;60;;;1;6;17;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;2;3;8;;62;1;;1;8;;111;;280000;17;150.297.318.818.268
994561;1;4;1;60;2;1;1;;;1;1;;2;2;2;48;;1;;50000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;84;;.;84;;;1;10;21;2;;;;;;2;7;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;1;1;1;1;2;2;2;2;2;2;2;;2;1;;2;2;3;3;3;2;2;2;3;3;;45;52;;1;1;;5211;;50000;17;150.297.318.818.268
994613;1;1;1;60;2;2;;;;;;;;;;15;;1;;461500;2;;;2;;1;50000;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;600000;;2;1;2;2;;;;;;;;;;;12;84;;.;84;;;1;4;18;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;11;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;3;;62;1;;1;8;;121;;511500;17;222.823.249.154.284
994615;1;1;1;60;2;1;1;;;1;1;;2;2;2;3;;1;;500000;2;;;2;;1;90000;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;11;70;;.;70;;;1;5;17;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;12;8;;2;;;;;1;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;8;;62;1;;1;8;;121;;590000;17;161.798.499.835.566
994615;1;2;1;60;2;2;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;42;;.;42;;;1;5;13;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;12;6;;2;;;;;1;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;9;;62;1;;1;6;;121;;;17;161.798.499.835.566
994616;1;1;1;60;2;1;1;;;1;1;;1;2;2;24;;1;;680000;2;;;2;;1;30000;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;500000;;2;1;2;2;;;;;;;;;;;12;84;;.;84;;;1;4;17;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;6;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;1;1;2;1;2;2;2;2;1;2;2;;2;1;;2;2;2;2;2;2;2;3;3;10;BUSCAR TRABAJO;62;1;;1;8;;121;;710000;17;35.906.941.436.408
994683;1;1;1;60;2;1;2;1;;1;1;;1;1;1;13;;5;;1500000;2;;;2;;2;;2;;2;;;;15000;;2;;;2;1;;2;2;2;;;;1;;750000;1500000;;2;1;2;2;;;;;;;;;;;12;60;;.;60;;;1;8;18;2;;;;;;9;7;;1;3;1;13;1;1;;;;;;;;;1;2;;;;2;;;;;;;;;;;;;;;;;;2;1;2;;;;2;;;1;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;2;;58;75;;1;2;;7524;;1500000;17;136.013.143.519.879
994686;1;1;1;60;2;1;1;;;1;1;;1;2;2;13;;1;;300000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;150000;;2;1;2;2;;;;;;;;;;;12;60;;.;60;;;1;6;18;2;;;;;;3;8;;2;;;;1;;;;;;;;1;;2;1;8;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;3;9;;62;1;;1;8;;121;;300000;17;18.769.203.917.583
994690;1;1;1;60;2;1;1;;;1;1;;1;2;2;75;;1;;500000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;250000;;2;1;2;2;;;;;;;;;;;12;50;;.;50;;;1;14;22;2;;;;;;2;7;;2;;;;1;;;1;;;;;;;2;2;;;;2;;;;;;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;2;;21;93;;1;1;;9303;;500000;17;175.329.394.612.174
994691;1;1;1;60;2;1;1;;;1;1;;2;2;2;8;;1;;400000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;60;;.;60;;;1;7;18;2;;;;;;3;8;;2;;;;1;;;1;;;;;;;2;1;12;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;2;;62;1;;1;8;;121;;400000;17;136.013.143.519.879
994694;1;1;1;60;2;1;1;;;1;1;;2;2;2;15;;1;;380000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;50;;.;50;;;1;7;17;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;5;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;8;;62;1;;1;8;;121;;380000;17;162.836.966.218.977
994696;1;1;1;60;2;1;1;;;1;1;;2;2;2;15;;1;;550000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;50;;.;50;;;1;7;17;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;5;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;7;;62;1;;1;8;;121;;550000;17;174.549.166.538.905
994703;1;1;1;60;2;1;2;1;;1;1;;1;1;1;320;;2;;1200000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;1;;600000;1600000;;2;1;2;2;;;;;;;;;;;12;48;;.;48;;;1;8;18;2;;;;;;9;7;;1;1;1;30;1;1;;;;;;;;;2;2;;;;2;;;;;;;;;;;;;;;;;;2;1;2;;;;2;;;1;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;2;;21;85;;1;2;;8512;;1200000;17;161.798.499.835.566
994703;1;2;1;60;2;2;;;;;;;;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;1;500000;1;6000000;3;;12;50;;.;50;;;1;8;20;2;;;;;;1;7;;2;;;;1;;;;;;1;;;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;1;;1;2008;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;2;;41;52;;1;4;;5231;;500000;17;161.798.499.835.566
994716;1;1;1;60;2;1;1;;;1;2;;2;2;2;72;;1;;1000000;2;;;2;;1;30000;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;77;;.;77;;;1;5;16;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;12;8;;2;;;;;12;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;3;;62;1;;1;8;;121;;1030000;17;161.064.759.810.752
994716;1;3;1;60;2;2;;;;;;;;;;72;;1;;240000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;;;2;2;2;2;;;;;;;;;;;12;77;;.;77;;;1;5;16;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;12;8;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;1;1;2;1;2;2;2;2;1;2;2;;2;2;;3;3;2;3;3;3;2;3;3;3;;62;1;;1;8;;121;;240000;17;161.064.759.810.752
