DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;DSI;DSCY;OFICIO1;OFICIO2;RAMA2D_D;RAMA4D_D;DPTO;fex_c_2011
978212;1;1;1;70;66;6;48;1;;2;6;1;;3;1;;;;;;;;;;1;;2;;2;1;1;95;95;45;4521;66;281.764.334.392.045
978218;2;2;2;70;66;20;48;1;;2;20;1;;3;1;;;;;;;;;;1;;2;;2;1;2;53;53;55;5521;66;283.376.445.293.123
978222;1;2;1;70;66;12;48;1;;2;72;2;;9;4;;;;;;;;;;1;;2;;2;1;1;7;7;41;4100;66;301.569.026.896.828
978224;1;2;1;70;66;104;48;1;;2;104;2;;8;2;;;;;;;;;;1;;2;;2;1;2;9;20;75;7513;66;314.600.608.445.056
978230;1;1;1;70;66;10;48;1;;2;10;1;;2;2;;;;;;;;;;1;;2;;2;1;1;58;58;52;5235;66;285.764.099.402.276
978234;1;3;1;70;66;52;48;1;;2;52;1;;9;1;;;;;;;;;;1;;2;;2;1;2;45;97;15;1530;66;28.073.961.647.554
978242;1;3;1;70;66;1;48;1;;2;52;1;;4;1;;;;;;;;;;1;;2;;2;1;1;45;45;52;5233;66;255.094.520.585.918
978244;1;1;1;70;66;1;48;3;;2;24;4;;1;1;;;;;;;;;;1;;2;;2;1;1;54;77;15;1551;66;232.342.463.286.342
978244;1;4;1;70;66;52;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;34;;;;66;232.342.463.286.342
978244;1;5;1;70;66;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;66;232.342.463.286.342
978245;1;2;1;70;66;8;48;1;;2;8;1;;3;1;;;;;;;;;;1;;2;;2;1;1;53;53;55;5522;66;291.122.702.791.073
978254;1;2;1;70;66;32;48;1;;2;32;1;;8;1;;;;;;;;;;1;;2;;2;1;2;3;3;74;7421;66;239.417.960.641.031
978257;1;3;1;70;66;3;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;38;;;;66;259.886.598.433.464
978259;1;5;1;70;66;52;48;1;;2;52;1;;9;4;;;;;;;;;;1;;2;;2;1;2;45;45;18;1810;66;225.310.387.727.688
978275;1;2;1;70;66;1;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;66;24.518.023.312.785
978281;1;1;1;70;66;4;60;1;;2;4;1;;4;2;;;;;;;;;;1;;2;;2;1;1;60;60;1;121;66;312.260.710.948.477
978282;1;2;1;70;66;8;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;32;;;;66;222.673.558.910.105
978284;1;1;1;70;66;28;60;3;;2;28;3;;1;1;;;;;;;;;;1;;2;;2;1;2;54;54;95;9500;66;249.984.252.181.073
978284;1;3;1;70;66;1;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;66;249.984.252.181.073
978288;1;3;1;70;66;2;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;12;;;;66;263.963.457.544.751
978298;1;2;1;70;66;16;50;3;;2;16;1;;4;1;;;;;;;;;;1;;2;;2;1;2;54;45;52;5211;66;28.168.724.029.099
978299;1;2;1;70;66;3;48;1;;2;40;1;;6;2;;;;;;;;;;1;;2;;2;1;1;45;45;52;5233;66;254.553.517.770.613
978302;1;1;1;70;66;40;50;2;;2;40;2;;9;5;;;;;;;;;;1;;2;;2;1;2;5;3;40;4010;66;285.764.099.402.276
978309;1;1;1;70;66;4;24;1;;2;24;1;;4;1;;;;;;;;;;1;;2;;2;1;1;45;45;52;5233;66;254.786.959.646.766
978315;1;1;1;70;66;20;72;1;;2;44;1;;4;1;;;;;;;;;;1;;2;;2;1;2;95;97;60;6042;66;231.554.437.074.614
978320;1;4;1;70;66;10;50;1;;2;10;1;;5;1;;;;;;;;;;1;;2;;2;1;1;95;95;45;4521;66;239.417.960.641.031
978321;1;1;1;70;66;4;50;2;;2;4;4;;6;1;;;;1;;;;;;;;1;2000000;2;1;1;2;2;45;4521;66;259.886.598.433.464
978321;1;3;1;70;66;3;48;1;;2;52;1;;9;2;;;;;;;;;;1;;2;;2;1;1;53;93;45;4530;66;259.886.598.433.464
978325;1;2;1;70;66;4;50;1;;2;2;1;;6;1;;;;;;;;;;1;;1;123000;2;1;1;79;79;18;1810;66;246.865.646.503.383
978327;1;1;1;70;66;8;50;3;;2;52;1;;6;1;;;;;;;;;;1;;2;;2;1;1;54;54;1;111;66;214.448.476.454.171
978327;1;2;1;70;66;10;48;1;;2;12;1;;4;1;;;;;;;;;;1;;2;;2;1;1;98;45;52;5233;66;214.448.476.454.171
978332;1;2;1;70;66;8;60;3;;2;50;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;95;9500;66;270.099.480.663.065
978333;1;2;1;70;66;20;60;3;;2;24;3;;1;1;;;;;;;;;;1;;2;;2;1;2;54;54;95;9500;66;301.569.026.896.828
978337;1;4;1;70;66;20;48;1;;2;21;1;;4;4;;;;;;;;;;1;;2;;2;1;2;45;44;64;6421;66;274.717.342.589.657
978350;2;1;2;70;66;4;60;1;;2;5;1;;2;1;;;;;;;;;;1;;1;600000;2;1;1;95;95;45;4521;66;266.982.186.572.905
978350;2;3;2;70;66;2;48;1;;2;50;1;;2;1;;;;;;;;;;1;;2;;2;1;1;45;45;15;1551;66;266.982.186.572.905
978356;1;1;1;70;66;28;48;1;;2;54;1;;9;2;;;;;;;;;;1;;2;;2;1;2;3;39;25;2529;66;213.838.717.850.832
978371;1;2;1;70;66;5;60;1;;2;50;1;;9;2;;;;;;;;;;1;;2;;2;1;1;32;33;52;5211;66;203.050.736.906.366
978380;1;3;1;70;66;2;48;1;;2;100;1;;4;1;;;;;;;;;;1;;2;;2;1;1;45;45;52;5234;66;239.771.369.951.472
978383;1;1;1;70;66;20;60;1;;2;20;1;;9;1;;;;;;;;;;1;;2;;2;1;2;95;95;45;4521;66;234.671.731.164.774
978383;1;2;1;70;66;8;48;1;;2;52;1;;9;1;;;;;;;;;;1;;2;;2;1;1;45;45;51;5127;66;234.671.731.164.774
978395;1;5;1;70;66;104;48;1;;2;12;4;;1;1;;;;;;;;;;1;;2;;2;1;2;45;17;92;9214;66;242.536.566.318.721
978398;1;2;1;70;66;52;48;3;;2;240;3;;1;1;;;;;;;;;;1;;2;;2;1;2;54;54;95;9500;66;178.675.467.224.514
978403;1;4;1;70;66;4;48;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;93;;;;66;230.968.622.684.983
978410;1;1;1;70;66;4;50;1;;2;28;2;;9;1;;;;;;;;;;1;;2;;2;1;1;53;56;85;8511;66;280.953.242.357.507
978411;1;4;1;70;66;80;48;1;;2;80;1;;3;4;;;;;;;;;;1;;2;;2;1;2;45;45;52;5233;66;172.532.606.114.653
978411;1;5;1;70;66;24;48;1;;2;24;1;;2;4;;;;;;;;;;1;;2;;2;1;2;39;45;52;5233;66;172.532.606.114.653
978414;1;3;1;70;66;20;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;18;;;;66;242.788.787.392.097
978431;1;2;1;70;66;8;50;4;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;1;1;45;45;52;5261;66;270.837.270.223.148
978431;1;3;1;70;66;20;48;3;;2;25;1;;2;4;;;;;;;;;;1;;2;;2;1;2;54;79;18;1810;66;270.837.270.223.148
978435;1;2;1;70;66;180;48;1;;2;60;4;;1;2;;;;;;;;;;1;;2;;2;1;2;33;41;52;5222;66;301.569.026.896.828
978442;1;2;1;70;66;4;48;1;;2;8;1;;6;8;;;;;;;;;;1;;2;;2;1;1;58;58;74;7492;66;21.661.566.668.981
978442;1;4;1;70;66;8;48;1;;2;2;1;;2;1;;;;;;;;;;1;;2;;2;1;1;45;36;60;6021;66;21.661.566.668.981
978449;1;2;1;70;66;24;48;1;;2;24;1;;5;2;;;;;;;;;;1;;2;;2;1;2;45;55;50;5020;66;203.594.714.759.729
978454;1;2;1;70;66;4;48;3;;2;400;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;95;9500;66;309.785.959.773.687
978457;1;3;1;70;66;28;48;1;;2;28;1;;5;5;;;;;1;;1;;;;;2;;2;1;2;45;53;55;5521;66;225.310.387.727.688
978464;1;3;1;70;66;8;48;3;;2;32;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;95;9500;66;21.729.891.650.155
978471;1;3;1;70;66;24;48;1;;2;24;1;;5;5;;;;;;;;;;1;;2;;2;1;2;19;19;85;8532;66;280.247.209.997.287
978480;1;1;1;70;66;3;54;1;;2;3;1;;2;2;;;;;;;;;;1;;1;550000;2;1;1;95;95;45;4521;66;311.471.373.149.219
978483;1;3;1;70;66;16;48;1;;2;16;1;;9;4;;;;;;;;;;1;;2;;2;1;2;97;97;50;5030;66;249.502.475.320.966
978508;1;1;1;70;66;8;55;1;;2;8;1;;9;1;;;;;;;;;;1;;2;;2;1;1;58;58;52;5211;66;275.317.775.296.521
978514;1;1;1;70;66;8;60;1;;2;8;1;;2;8;;;;;;;;;;1;;2;;2;1;1;53;53;55;5522;66;14.222.756.122.587
978531;1;2;1;70;66;1;48;1;;2;52;1;;9;1;;;;;;;;1;;;;2;;2;1;1;53;53;85;8531;66;341.022.064.131.295
978537;2;5;2;70;66;5;40;1;;2;52;1;;4;1;;;;;;;;;;1;;2;;2;1;1;32;45;52;5219;66;268.702.849.029.462
978540;1;3;1;70;66;24;48;1;;2;24;1;;3;1;;;;;;;;;;1;;2;;2;1;2;37;99;50;5020;66;253.346.929.353.063
978545;1;3;1;70;66;6;50;1;;2;6;1;;4;8;;;;;;;;;;1;;2;;2;1;1;95;95;45;4521;66;289.178.324.813.441
978545;1;4;1;70;66;2;40;1;;2;52;1;;6;2;;;;;;;;;;1;;2;;2;1;1;45;97;52;5211;66;289.178.324.813.441
978556;1;1;1;70;66;8;24;3;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;54;;;;66;202.262.710.694.637
978556;1;3;1;70;66;5;48;1;;2;5;1;;9;4;;;;;;;;1;;;;1;650000;2;1;1;33;55;85;8511;66;202.262.710.694.637
978562;1;1;1;70;66;2;40;4;;2;2;4;;1;1;;;;;;;;1;;;;1;100000;2;1;1;57;57;93;9302;66;240.807.754.283.089
978564;1;3;1;70;66;24;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;66;206.635.189.539.399
978564;1;4;1;70;66;2;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;66;206.635.189.539.399
978575;1;1;1;70;66;12;40;1;;2;12;2;;9;3;;;;;1;;;;;;;2;;2;1;1;45;17;75;7512;66;28.263.865.573.304
978577;1;1;1;70;66;3;40;1;;2;3;1;;4;1;;;;;;;;;;1;;1;150000;2;1;1;58;58;70;7020;66;259.109.201.839.882
978578;1;2;1;70;66;28;40;1;;2;28;1;;6;1;;;;;;;;;;1;;2;;2;1;2;17;17;92;9214;66;191.696.419.154.595
978598;1;3;1;70;68;36;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;37;;;;68;463.006.760.382.105
978601;1;1;1;70;68;6;48;1;;2;6;2;;9;2;;;;;;;;;;1;;2;;2;1;1;59;39;85;8511;68;560.801.224.411.388
978619;1;3;1;70;68;20;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;32;;;;68;417.981.199.174.464
978631;1;3;1;70;68;30;48;1;;2;30;1;;9;3;;;;;;;;;;1;;2;;2;1;2;39;39;1;123;68;335.836.385.103.349
978634;1;2;1;70;68;44;60;1;;2;44;1;;3;3;;;;;;;;;;1;;2;;2;1;2;33;33;52;5211;68;38.096.250.202.412
978640;1;2;1;70;68;59;99;1;;2;48;3;;1;1;;;;;;;;;;1;;2;;2;1;2;32;54;95;9500;68;461.878.233.479.284
978642;1;3;1;70;68;40;60;1;;2;40;1;;3;1;;;;;;;;;;1;;2;;2;1;2;53;37;60;6041;68;553.468.073.914.537
978648;1;2;1;70;68;8;48;1;;2;8;4;;4;1;;;;;;;;;;1;;2;;2;1;1;95;80;19;1921;68;496.579.610.704.424
978654;1;2;1;70;68;54;48;1;;2;54;1;;6;1;;;;;;;;;;1;;2;;2;1;2;5;5;92;9233;68;223.574.753.804.829
978655;1;1;1;70;68;8;8;1;;2;12;1;;5;2;;;1;;;;;;;;;2;;2;1;1;95;95;45;4521;68;702.209.709.625.406
978655;4;1;4;70;68;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;3;;;;68;702.209.709.625.406
978658;1;3;1;70;68;18;60;1;;2;99;1;;3;3;;;;;1;;;;;;;2;;2;1;2;95;95;45;4521;68;459.126.734.362.797
978658;1;4;1;70;68;19;99;1;;2;19;1;;3;3;;;;;1;;;;;;;2;;2;1;2;95;95;45;4521;68;459.126.734.362.797
978659;1;1;1;70;68;8;60;1;;2;8;4;;1;1;;;;;1;;;;;;;2;;2;1;1;53;41;52;5221;68;484.092.941.833.966
978660;1;1;1;70;68;32;60;4;;2;32;4;;1;1;;;;;;;;;;1;;2;;2;1;2;58;58;74;7492;68;574.319.882.888.413
978670;1;3;1;70;68;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;40;;;;68;426.063.326.157.797
978685;1;2;1;70;68;3;40;1;;2;144;4;;2;2;;;;;;;;;;1;;2;;2;1;1;0;57;93;9302;68;463.316.395.786.125
978706;1;4;1;70;68;2;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;68;502.771.608.735.219
978723;1;2;1;70;68;36;50;1;;2;48;1;;5;2;;;;;;;;;;1;;2;;2;1;2;3;3;51;5170;68;411.031.242.447.895
978723;1;3;1;70;68;48;50;1;;2;48;1;;5;2;;;;;;;;;;1;;2;;2;1;2;33;32;52;5243;68;411.031.242.447.895
978730;2;2;2;70;68;6;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;33;;;;68;30.530.517.728.735
978733;1;2;1;70;68;8;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;80;;;;68;351.913.866.253.311
978735;1;2;1;70;68;8;50;1;;2;48;1;;2;8;;;;;;;;;;1;;2;;2;1;1;95;95;45;4521;68;385.239.865.914.181
978743;1;3;1;70;68;2;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;68;507.199.285.990.475
978750;1;3;1;70;68;8;48;4;;2;10;1;;2;8;;;;;;;;;;1;;2;;2;1;1;95;95;45;4521;68;507.199.285.990.475
978763;1;4;1;70;68;3;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;68;423.121.050.238.438
978763;1;8;1;70;68;12;50;1;;2;384;1;;5;1;;;;;;;;;;1;;2;;2;1;1;53;97;15;1551;68;423.121.050.238.438
978766;1;5;1;70;68;4;48;1;;2;4;1;;3;1;;;;;;;;;;1;;2;;2;1;1;97;80;19;1929;68;556.718.796.111.747
978776;4;1;4;70;68;20;48;1;;2;104;4;;1;9;ES AFILIADA EN SALUD POR SUSTITUCION PENSIONAL;;;;;;;;;1;;2;;2;1;2;32;56;93;9301;68;413.840.031.013.467
978776;4;2;4;70;68;6;48;1;;2;25;1;;3;2;;;;;;;;;;1;;2;;2;1;1;45;45;50;5030;68;413.840.031.013.467
978785;1;3;1;70;68;4;48;1;;2;4;1;;3;2;;;;;;;;;;1;;2;;2;1;1;37;37;64;6412;68;512.719.876.596.957
978793;1;4;1;70;68;1;48;1;;2;48;1;;2;2;;;;;;;;;;1;;2;;2;1;1;39;97;52;5211;68;474.144.673.972.228
978796;1;3;1;70;68;8;48;1;;2;24;4;;1;8;;;;;;;;;;1;;2;;2;1;1;59;59;85;8519;68;2.794.385.378.276
978812;1;2;1;70;68;8;48;1;;2;8;1;;4;8;;;;;;;;;;1;;2;;2;1;1;45;13;80;8011;68;463.316.395.786.125
978813;1;1;1;70;68;8;48;1;;2;8;1;;8;8;;;;;;;;;;1;;2;;2;1;1;98;55;75;7530;68;326.127.837.633.312
978813;1;3;1;70;68;8;48;1;;2;8;1;;7;8;;;;;;;;;;1;;2;;2;1;1;45;39;75;7530;68;326.127.837.633.312
978814;1;3;1;70;68;40;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;68;331.156.812.219.657
978818;1;1;1;70;68;2;48;1;;2;2;1;;9;8;;;1;;;;;;;;;1;300000;2;1;1;55;56;18;1810;68;474.454.309.376.248
978818;1;2;1;70;68;24;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;68;474.454.309.376.248
978831;1;1;1;70;68;48;48;1;;2;24;4;;1;8;;;;;;;;;;1;;2;;2;1;2;98;98;60;6042;68;426.297.698.635.781
978839;1;1;1;70;68;4;48;1;;2;4;1;;2;2;;;;;;;;;;1;;1;100000;2;1;1;98;98;60;6021;68;415.235.047.971.693
979164;1;1;1;70;73;16;50;1;;2;16;1;;9;4;;;;;;;;;;1;;2;;2;1;2;45;44;40;4020;73;232.278.417.651.635
979169;1;2;1;70;73;16;40;1;;2;16;1;;9;4;;;;;;;;;;1;;2;;2;1;2;45;45;65;6599;73;253.387.356.037.373
979171;1;1;1;70;73;16;48;4;;2;16;1;;4;2;;;;;;;;;;1;;2;;2;1;2;98;95;45;4521;73;231.555.482.914.334
979172;1;2;1;70;73;48;48;1;;2;96;4;;1;4;;;;;;;;;;1;;2;;2;1;2;53;45;52;5262;73;304.494.200.754.058
979172;1;3;1;70;73;2;50;1;;2;48;1;;2;4;;;;;;;;;;1;;2;;2;1;1;59;59;93;9309;73;304.494.200.754.058
979194;1;4;1;70;73;4;48;1;;2;8;1;;8;7;;;;;;;;;;1;;2;;2;1;1;45;45;52;5231;73;143.071.685.864.681
979208;1;2;1;70;73;12;40;1;;2;48;1;;4;4;;;;;;;;;;1;;2;;2;1;1;45;45;52;5223;73;249.496.020.977.022
979238;1;6;1;70;73;2;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;73;203.480.996.624.933
979244;1;3;1;70;73;20;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;73;284.050.794.738.086
979244;1;5;1;70;73;2;40;1;;2;360;1;;3;1;;;;;;;;;;1;;2;;2;1;1;33;45;52;5237;73;284.050.794.738.086
979262;1;1;1;70;73;200;50;1;;2;400;1;;9;2;;;;;;;;;;1;;1;30000;2;1;2;45;39;60;6042;73;22.979.430.734.137
979263;1;4;1;70;73;200;48;1;;2;30;1;;6;1;;;;;;;;;;1;;2;;2;1;2;55;53;92;9242;73;225.950.226.796.627
979265;1;2;1;70;73;24;24;1;;2;750;1;;4;1;;;;;;;;;;1;;2;;2;1;2;45;96;34;3430;73;250.638.277.516.551
979289;1;1;1;70;73;24;24;4;;2;24;1;;5;1;;;;;;;;;;1;;2;;2;1;2;97;97;51;5153;73;236.928.931.903.788
979303;1;3;1;70;73;250;48;1;;2;520;2;;9;1;;;;;;;;;;1;;2;;2;1;2;32;39;75;7512;73;114.254.447.565.547
979303;1;5;1;70;73;1;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;73;114.254.447.565.547
979315;1;2;1;70;73;104;40;1;;2;104;1;;2;1;;;;;;;;;;1;;2;;2;1;2;55;53;55;5522;73;264.491.419.979.339
979318;1;3;1;70;73;24;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;95;;;;73;295.189.635.558.095
979320;1;1;1;70;73;208;48;1;;2;12;4;;1;1;;;;;;;;;;1;;2;;2;1;2;55;94;20;2090;73;215.447.604.679.953
979320;1;3;1;70;73;60;48;1;;2;12;4;;1;1;;;;;;;;;;1;;2;;2;1;2;95;45;52;5221;73;215.447.604.679.953
979326;1;2;1;70;73;104;48;1;;2;18;3;;1;8;;;;;;;;;;1;;2;;2;1;2;53;54;95;9500;73;260.474.726.084.183
979326;1;3;1;70;73;3;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;73;260.474.726.084.183
979330;1;1;1;70;73;24;48;1;;2;8;1;;3;8;;;;;;;;;;1;;2;;2;1;2;45;53;55;5521;73;253.512.714.872.178
979332;1;3;1;70;73;104;48;1;;2;3;1;;2;1;;;;;;;;;;1;;1;350000;2;1;2;37;93;45;4552;73;237.157.665.263.182
979332;1;4;1;70;73;52;48;1;;2;12;1;;3;1;;;;;;;;;;1;;2;;2;1;2;55;53;55;5530;73;237.157.665.263.182
979343;1;2;1;70;73;152;48;1;;2;12;1;;3;2;;;;;;;;;;1;;2;;2;1;2;79;53;55;5521;73;2.716.438.413.777
979346;1;2;1;70;73;52;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;33;;;;73;190.354.325.591.103
979351;1;3;1;70;73;8;48;1;;2;24;1;;4;2;;;;;;;;;;1;;2;;2;1;1;39;70;45;4530;73;244.836.319.680.018
979351;1;4;1;70;73;18;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;37;;;;73;244.836.319.680.018
979353;1;1;1;70;73;104;48;5;;2;24;1;;7;1;;;;;;;;;1;;ES PENSIONADO;2;;2;1;2;2;2;45;4530;73;185.242.949.299.826
979360;1;2;1;70;73;40;48;4;;2;520;1;;4;2;;;;;;;;;;1;;2;;2;1;2;45;55;70;7020;73;252.561.046.775.483
979365;1;2;1;70;73;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;37;;;;73;251.275.634.565.206
979369;1;2;1;70;73;156;48;4;;2;999;1;;4;2;;;;;;;;;;1;;2;;2;1;2;41;45;52;5233;73;251.257.196.549.986
979369;1;3;1;70;73;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;39;;;;73;251.257.196.549.986
979379;1;2;1;70;73;52;48;1;;2;8;1;;3;8;;;;;;;;;;1;;2;;2;1;2;93;93;45;4552;73;255.767.450.643.772
979379;1;3;1;70;73;24;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;73;255.767.450.643.772
979392;1;1;1;70;73;52;48;1;;2;8;1;;9;2;;;;;;;;;;1;;1;850000;1;1;2;58;58;17;1720;73;267.770.944.332.568
979392;1;2;1;70;73;104;48;1;;2;12;1;;4;1;;;;;;;;;;1;;2;;2;1;2;32;39;85;8512;73;267.770.944.332.568
979400;1;3;1;70;73;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;73;176.025.419.765.629
979404;1;3;1;70;73;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;73;252.561.046.775.483
979409;1;3;1;70;73;12;48;1;;2;52;1;;9;1;;;;;;;;;;1;;1;150000;2;1;1;9;32;45;4530;73;152.289.215.398.878
979411;1;2;1;70;73;36;48;1;;2;48;1;;3;1;;;;;;;;;;1;;2;;2;1;2;45;57;93;9302;73;151.003.803.188.601
979422;1;1;1;70;73;2;48;1;;2;56;1;;9;4;;;;;;;;;;1;;2;;2;1;1;0;45;52;5231;73;288.918.205.891.346
979424;1;2;1;70;73;3;24;1;;2;20;1;;5;2;;;;;;;;;;1;;2;;2;1;1;53;55;70;7020;73;216.542.287.076.074
979466;1;3;1;70;73;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;73;229.719.749.317.168
979480;1;2;1;70;73;3;48;1;;2;3;1;;9;1;;;;;1;;;;;;;1;500000;2;1;1;45;45;24;2424;73;275.011.838.931.956
979482;1;1;1;70;73;104;48;1;;2;104;4;;1;4;;;;;;;;;;1;;2;;2;1;2;98;98;60;6031;73;231.555.482.914.334
979484;1;1;1;70;73;4;48;1;;2;208;4;;1;1;;;;;;;;;;1;;2;;2;1;1;37;41;52;5211;73;22.979.430.734.137
979486;1;3;1;70;73;16;20;1;;2;24;4;;2;1;;;;;;;;;;1;;2;;2;1;2;45;77;15;1551;73;277.546.428.501.347
979486;1;5;1;70;73;2;28;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;73;277.546.428.501.347
979502;1;1;1;70;73;4;48;1;;2;4;1;;3;1;;;;;;;;;;1;;1;200000;2;1;1;95;95;45;4521;73;22.055.898.097.123
979522;1;2;1;70;73;4;20;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;37;;;;73;22.105.254.116.986
979525;1;3;1;70;73;4;48;1;;2;52;4;;1;4;;;;;;;;;;1;;2;;2;1;1;45;45;52;5262;73;244.048.013.963.366
979540;1;2;1;70;73;52;48;1;;2;52;3;;1;1;;;;;;;;;;1;;2;;2;1;2;53;53;95;9500;73;214.162.192.469.676
979545;1;2;1;70;73;116;48;2;;2;99;1;;7;1;;;1;;;;;;;;;2;;2;1;2;13;13;80;8050;73;151.003.803.188.601
979551;1;3;1;70;73;48;48;1;;2;16;1;;7;4;;;;;;;;;;1;;2;;2;1;2;45;45;52;5231;73;184.502.217.726.582
979557;1;1;1;70;73;75;40;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;79;;;;73;232.031.246.277.021
979592;1;1;1;70;73;6;48;1;;2;6;1;;7;4;;;1;;;;;;;;;2;;2;1;1;98;98;60;6022;73;207.324.757.541.876
979592;1;2;1;70;73;8;48;4;;2;8;4;;1;3;;;1;;;;;;;;;1;800000;2;1;1;8;8;72;7220;73;207.324.757.541.876
979616;1;1;1;70;73;156;48;1;;2;156;1;;9;2;;;;;;;;;;1;;2;;2;1;2;89;89;26;2694;73;296.950.811.131.059
979639;1;1;1;70;73;28;40;1;;2;28;4;;6;2;;;;;;;;;;1;;2;;2;1;2;2;21;74;7412;73;251.257.196.549.986
979642;1;2;1;70;73;20;40;1;;2;20;1;;4;4;;;;;;;;;;1;;2;;2;1;2;0;13;80;8043;73;151.003.803.188.601
979651;1;4;1;70;73;20;40;1;;2;20;1;;9;1;;;;;;;;;;1;;2;;2;1;2;45;45;15;1511;73;199.411.078.233.176
979654;1;4;1;70;73;2;48;1;;2;2;1;;5;1;;;;;;;;;;1;;1;515000;2;1;1;33;33;50;5040;73;154.669.310.005.277
979656;1;2;1;70;73;16;30;3;;2;52;3;;1;1;;;;;;;;;;1;;2;;2;1;2;54;54;95;9500;73;208.009.688.733.939
979659;1;1;1;70;73;20;30;1;;2;20;1;;3;4;;;;;;;;;;1;;2;;2;1;2;45;55;55;5521;73;171.268.635.476.506
979687;1;3;1;70;73;1;30;1;;2;2;1;;4;3;;;;;;;;;;1;;1;500000;2;1;1;13;13;80;8011;73;139.055.633.148.801
979708;1;1;1;70;73;156;30;1;;2;156;1;;9;1;;;;;;;;;;1;;2;;2;1;2;98;98;60;6021;73;219.957.858.773.738
979737;1;3;1;70;73;4;48;1;;2;4;1;;2;1;;;;;;;;;;1;;1;480000;2;1;1;95;62;1;140;73;389.728.747.923.989
979742;1;3;1;70;73;52;30;1;;2;24;3;;1;4;;;;;;;;;;1;;2;;2;1;2;45;54;95;9500;73;208.628.607.767.373
979746;1;3;1;70;73;3;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;97;;;;73;281.480.289.945.332
979769;1;1;1;70;76;52;48;1;;2;52;4;;2;1;;;;;;;;;;1;;2;;2;1;2;59;45;52;5233;76;130.393.677.157.447
979781;1;3;1;70;76;52;48;1;;2;85;8;;3;4;;;;;;;;;;1;;1;100000;2;1;2;85;62;1;117;76;102.073.490.474.019
979789;1;2;1;70;76;8;72;3;;2;8;3;;2;1;;;;;;;;;;1;;2;;2;1;1;59;59;95;9500;76;598.900.524.675.225
979815;1;2;1;70;76;5;42;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;76;891.068.517.319.465
