Directorio;Secuencia_p;Orden;Hogar;Regis;P7495;P7500s1;P7500s2;P7500s3a1;P7500s2a1;P7500s1a1;P7500s3;P7505;P7510s3;P7510s6;P7510s2a1;P7510s6a1;P7510s5a1;P7510s3a1;P7510s1a1;P7510s5;P7510s1;P7510s2;P7510s7a1;P7510s7;P750s1;P750s1a1;P750s2;P750s2a1;P750s3;P750s3a1;P750s4;Area;Mes;Dpto;Fex_c_2011
3807388;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;164,288651730578
3807388;1;6;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;480000;98;2;1;2; ;2; ; ;1;480000; ; ; ;52;08;52;164,288651730578
3807389;1;1;1;95;1;2;1; ;2500000; ;2;1;2;2; ; ;98; ; ;1;2;2; ;2; ; ; ; ; ; ; ;52;08;52;182,059480055576
3807389;1;2;1;95;2; ; ; ; ; ; ;1;2;1; ;150000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;52;08;52;182,059480055576
3807389;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;182,059480055576
3807389;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;182,059480055576
3807390;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;235,529392638027
3807390;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;915000; ;2;2;2; ;2; ; ;1;915000; ; ; ;52;08;52;235,529392638027
3807390;1;3;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;800000;1800000;2;1;2; ;2; ; ;1;800000; ; ; ;52;08;52;235,529392638027
3807391;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000;1200000;2;1;2; ;2; ; ;1;900000; ; ; ;52;08;52;218,671054406277
3807392;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;218,831273269374
3807393;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;235,529392638027
3807393;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;140000; ;2;2;2; ;2; ; ;1;140000; ; ; ;52;08;52;235,529392638027
3807393;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;235,529392638027
3807394;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;18000000;2;1;2; ;2; ; ; ; ; ; ; ;52;08;52;172,752939443977
3807394;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;172,752939443977
3807394;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;172,752939443977
3807395;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;700000;480000;2;1;2; ;2; ; ;1;700000; ; ; ;52;08;52;149,385406334084
3807396;1;1;1;95;1;2;1; ;644350; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;203,245313806997
3807396;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;203,245313806997
3807396;1;3;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;120000; ;2;2;2; ;2; ; ;1;120000; ; ; ;52;08;52;203,245313806997
3807396;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;203,245313806997
3807396;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;203,245313806997
3807397;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;172,632589907777
3807397;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;172,632589907777
3807398;1;1;1;95;1;1;2; ; ;350000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;148,638487377867
3807398;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;148,638487377867
3807398;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;148,638487377867
3807399;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;98; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;52;08;52;163,005349916171
3807399;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;163,005349916171
3807399;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;163,005349916171
3807400;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;3400000;2;1;2; ;2; ; ; ; ; ; ; ;52;08;52;149,385406334084
3807401;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;328,901402401923
3807401;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;328,901402401923
3807401;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;328,901402401923
3807401;1;5;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;720000; ;2;2;2; ;2; ; ;1;720000; ; ; ;52;08;52;328,901402401923
3807401;1;9;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;328,901402401923
3807401;1;10;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000; ;2;2;2; ;2; ; ;1;900000; ; ; ;52;08;52;328,901402401923
3807402;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;241,91823797997
3807402;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;720000; ;2;2;2; ;2; ; ;1;720000; ; ; ;52;08;52;241,91823797997
3807403;1;1;1;95;1;2;1; ;1800000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;195,719423791467
3807403;1;2;1;95;1;1;2; ; ;380000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;195,719423791467
3807403;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;195,719423791467
3807403;1;4;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;3400000;2;1;2; ;2; ; ; ; ; ; ; ;52;08;52;195,719423791467
3807404;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;241,91823797997
3807404;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;300000; ;2;2;2; ;2; ; ;1;300000; ; ; ;52;08;52;241,91823797997
3807405;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;194,837170739463
3807405;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;194,837170739463
3807406;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;225,195233844007
3807406;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;225,195233844007
3807406;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;225,195233844007
3807406;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;225,195233844007
3807407;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;142,249642035923
3807407;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;142,249642035923
3807407;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;142,249642035923
3807407;1;4;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;2400000; ;2;2;2; ;2; ; ;1;2400000; ; ; ;52;08;52;142,249642035923
3807408;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;136,021146383983
3807408;1;2;1;95;1;2;1; ;730000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;136,021146383983
3807408;1;3;1;95;1;2;2;600000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;136,021146383983
3807408;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;136,021146383983
3807409;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;229,435208244563
3807409;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;229,435208244563
3807409;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;229,435208244563
3807410;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;166,364094102033
3807410;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;660000; ;2;2;2; ;2; ; ;1;660000; ; ; ;52;08;52;166,364094102033
3807410;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;166,364094102033
3807410;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;166,364094102033
3807411;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;202,10826913341
3807411;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;202,10826913341
3807411;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;202,10826913341
3807412;1;1;1;95;1;1;2; ; ;300000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;149,385406334084
3807413;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;171,88567095156
3807413;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;171,88567095156
3807413;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;171,88567095156
3807413;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;171,88567095156
3807414;1;1;1;95;1;2;1; ;780000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;163,005349916171
3807414;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;163,005349916171
3807414;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;163,005349916171
3807415;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;211,695508971213
3807415;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;211,695508971213
3807415;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;211,695508971213
3807415;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;08;52;211,695508971213
3807416;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;602,027258193351
3807416;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;602,027258193351
3807416;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;602,027258193351
3807416;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;602,027258193351
3807417;1;1;1;95;1;1;2; ; ;1200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;526,005962432254
3807417;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;526,005962432254
3807417;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;526,005962432254
3807418;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;4800000;2;1;2; ;2; ; ; ; ; ; ; ;68;08;68;449,984666671158
3807418;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;4800000;2;1;2; ;2; ; ; ; ; ; ; ;68;08;68;449,984666671158
3807419;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;450,300257977739
3807419;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;450,300257977739
3807419;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;450,300257977739
3807419;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;450,300257977739
3807420;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;1200000;2;1;2; ;2; ; ; ; ; ; ; ;68;08;68;531,039621261218
3807420;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;531,039621261218
3807420;1;3;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;1200000;2;1;2; ;2; ; ; ; ; ; ; ;68;08;68;531,039621261218
3807421;1;1;1;95;1;1;2; ; ;3500000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;611,830660984656
3807422;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;2100000; ;2;2;2;6000000;1; ; ;1;2100000; ; ; ;68;08;68;532,824946145951
3807422;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;532,824946145951
3807423;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;473,051587035128
3807423;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;473,051587035128
3807424;1;1;1;95;1;1;1; ;2950000;640000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;523,228718366407
3807424;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;523,228718366407
3807425;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;523,228718366407
3807425;1;2;1;95;1;2;1; ;5000000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;523,228718366407
3807426;1;1;1;95;1;2;1; ;567000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;510,280792100323
3807427;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;6000000;2;1;2; ;2; ; ; ; ; ; ; ;68;08;68;548,757291489644
3807428;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;90000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;68;08;68;568,584417632994
3807428;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;568,584417632994
3807428;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;568,584417632994
3807428;1;4;1;95;1;2;1; ;880000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;568,584417632994
3807429;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;586,514314625691
3807429;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;586,514314625691
3807429;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;586,514314625691
3807429;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;586,514314625691
3807430;1;1;1;95;1;1;2; ; ;180000;2;1;2;2; ; ; ; ;2200000;2;1;2; ;2; ; ; ; ; ; ; ;68;08;68;599,250014127503
3807430;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;599,250014127503
3807430;2;1;2;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;599,250014127503
3807431;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;604,866708102956
3807431;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;604,866708102956
3807432;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;539,279997746327
3807432;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;539,279997746327
3807433;1;1;1;95;1;1;1; ;567028;500000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;657,869230966755
3807433;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;657,869230966755
3807433;2;1;2;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;657,869230966755
3807433;3;1;3;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;657,869230966755
3807433;3;2;3;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;657,869230966755
3807433;3;3;3;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;657,869230966755
3807433;3;4;3;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;657,869230966755
3807433;4;1;4;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;657,869230966755
3807434;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;108000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;68;08;68;604,866708102956
3807434;1;2;1;95;2; ; ; ; ; ; ;1;2;1; ;108000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;68;08;68;604,866708102956
3807435;1;1;1;95;1;2;1; ;567000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;513,10972426852
3807435;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;513,10972426852
3807435;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;513,10972426852
3807436;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;2900000;2;1;2; ;2; ; ; ; ; ; ; ;68;08;68;495,718163088084
3807436;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;495,718163088084
3807436;1;4;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;540000; ;2;2;2; ;2; ; ;1;540000; ; ; ;68;08;68;495,718163088084
3807437;1;1;1;95;1;1;2; ; ;2000000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;523,228718366407
3807437;1;2;1;95;1;2;1; ;2640000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;523,228718366407
3807438;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;523,228718366407
3807438;1;2;1;95;1;2;1; ;2100000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;523,228718366407
3807439;1;1;1;95;1;2;1; ;98; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;586,302087861419
3807439;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;586,302087861419
3807440;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;453,455299193925
3807440;1;2;1;95;1;1;2; ; ;350000;2;1;2;2; ; ; ; ;2400000;2;1;2; ;2; ; ; ; ; ; ; ;68;08;68;453,455299193925
3807440;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;453,455299193925
3807440;2;1;2;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;2100000;2;1;2; ;2; ; ; ; ; ; ; ;68;08;68;453,455299193925
3807441;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;30000000;2;1;2; ;2; ; ; ; ; ; ; ;68;08;68;510,280792100323
3807442;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;9600000;2;1;2; ;2; ; ; ; ; ; ; ;68;08;68;452,504984638505
3807442;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;8400000;2;1;2; ;2; ; ; ; ; ; ; ;68;08;68;452,504984638505
3807443;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;132000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;68;08;68;601,71166688677
3807443;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;601,71166688677
3807444;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;462,932592937242
3807444;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;462,932592937242
3807444;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;462,932592937242
3807445;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000;1200000;2;1;2; ;2; ; ;1;900000; ; ; ;68;08;68;597,268031972417
3807445;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;597,268031972417
3807445;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;597,268031972417
3807446;1;1;1;95;1;2;2;150000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;528,84541234186
3807447;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000; ;2;2;2; ;2; ; ;1;900000; ; ; ;68;08;68;573,695405872491
3807447;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;573,695405872491
3807447;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;573,695405872491
3807447;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;573,695405872491
3807447;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;573,695405872491
3807448;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;655,571657505088
3807448;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;655,571657505088
3807448;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;655,571657505088
3807448;1;4;1;95;2; ; ; ; ; ; ;1;2;1; ;84000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;68;08;68;655,571657505088
3807448;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;08;68;655,571657505088
