DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
4224283;1;4;1;10;4;1;5;1946;70;5;6;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;52;1306,58377706093
4224284;1;1;1;10;1;1;4;1954;62;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;52;2269,95617434084
4224284;1;2;1;10;2;2;12;1959;57;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;52;2269,95617434084
4224284;1;3;1;10;3;1;11;1981;35;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;52;2269,95617434084
4224284;1;4;1;10;4;1;2;1988;28;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;52;2269,95617434084
4224285;1;1;1;10;1;1;5;1958;58;1;3;1; ; ;3; ; ;1;2;2; ;1;0; ; ;2;0;12;52;1483,05915660147
4224285;1;2;1;10;2;2;5;1966;50;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;52;1483,05915660147
4224285;1;3;1;10;3;1;1;1989;27;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;52;1483,05915660147
4224285;1;4;1;10;4;1;7;1961;55;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;52;1483,05915660147
4224286;1;1;1;10;1;1;6;1947;69;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;52;1483,05915660147
4224286;1;2;1;10;2;2;11;1965;51;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;52;1483,05915660147
4224286;1;3;1;10;3;1;7;1990;26;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;52;1483,05915660147
4224286;1;4;1;10;1;1;12;1935;80;9;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;52;1483,05915660147
4224287;1;1;1;10;1;1;1;1974;42;1;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;52;1818,00643686864
4224287;1;2;1;10;2;2;9;1932;84;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;52;1818,00643686864
4224287;1;3;1;10;1;1;9;1945;71;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;52;1818,00643686864
4224288;1;1;1;10;1;1;7;1947;69;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;52;2080,95606489205
4224289;1;1;1;10;1;1;5;1980;36;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;52;2163,02546597982
4224289;1;2;1;10;2;2;10;1981;35;2;3;1; ; ;3; ; ;1;1;2; ;3;4; ; ;2;4;12;52;2163,02546597982
4224289;1;3;1;10;3;2;7;2000;16;3;6;1; ; ;3; ; ;1;1;1;1;4;8; ; ;2;8;12;52;2163,02546597982
4224295;1;1;1;10;1;1;4;1969;47;1;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;52;1448,1261004842
4224295;1;2;1;10;2;2;4;1978;38;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;52;1448,1261004842
4224295;1;3;1;10;2;2;8;1996;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;52;1448,1261004842
4224295;1;4;1;10;4;2;4;1941;75;5;6;1; ; ;3; ; ;1;1;2; ;3;3; ; ;2;3;12;52;1448,1261004842
4224296;1;1;1;10;1;1;7;1976;40;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;52;2163,02546597982
4224296;1;2;1;10;2;2;4;1976;40;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;52;2163,02546597982
4224296;1;3;1;10;3;2;2;1999;17;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;12;52;2163,02546597982
4224297;1;1;1;10;1;1;7;1966;50;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;52;2350,21792609844
4224297;1;2;1;10;2;2;11;1948;68;2;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;12;52;2350,21792609844
4224298;1;1;1;10;1;2;12;1964;52;1;6;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;52;2095,53239758887
4224299;1;1;1;10;1;1;10;1924;92;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;52;1818,00643686864
4224299;1;2;1;10;2;2;6;1935;81;2;3;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;12;52;1818,00643686864
4224299;1;3;1;10;3;1;5;1973;43;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;52;1818,00643686864
4224300;1;1;1;10;1;2;5;1970;46;1;3;1; ; ;3; ; ;1;1;2; ;3;2; ; ;2;2;12;52;3246,38009779609
4224300;1;2;1;10;2;1;11;1964;52;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;52;3246,38009779609
4224300;1;3;1;10;3;1;11;1998;18;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;52;3246,38009779609
4224300;1;4;1;10;4;1;5;2000;16;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;12;52;3246,38009779609
4224300;1;5;1;10;5;1;4;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;12;52;3246,38009779609
4224301;1;1;1;10;1;2;3;1970;46;1;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;52;2163,02546597982
4224301;1;2;1;10;2;1;11;1991;25;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;52;2163,02546597982
4224301;1;3;1;10;3;2;7;1995;21;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;52;2163,02546597982
4224302;1;1;1;10;1;1;11;1984;32;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;52;3795,4706167588
4224302;1;2;1;10;2;2;12;1997;19;2;2;2;1;4; ; ; ;1;1;2; ;4;9; ; ;2;9;12;52;3795,4706167588
4224302;1;3;1;10;2;2;12;2015;1;3; ;2;1;4; ; ; ;1; ; ; ; ; ; ; ;2; ;12;52;3795,4706167588
4224303;1;1;1;10;1;1;10;1942;74;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;52;1366,05669939644
4224303;1;2;1;10;2;2;4;1952;64;2;3;1; ; ;3; ; ;1;1;2; ;3;3; ; ;2;3;12;52;1366,05669939644
4224304;1;1;1;10;1;1;5;1974;42;1;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;52;1306,58377706093
4224304;1;2;1;10;4;1;2;1953;63;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;52;1306,58377706093
4224304;1;3;1;10;3;2;1;1956;60;5;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;52;1306,58377706093
4224304;1;4;1;10;4;2;11;1965;51;5;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;52;1306,58377706093
4224305;1;1;1;10;1;2;2;1939;77;1;6;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;12;52;1898,26818862624
4224306;1;1;1;10;1;1;12;1951;65;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;52;1366,05669939644
4224306;1;2;1;10;2;2;2;1951;65;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;52;1366,05669939644
4224307;1;1;1;10;1;1;8;1984;32;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;52;3662,29212930707
4224307;1;2;1;10;2;2;1;1987;29;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;52;3662,29212930707
4224307;1;3;1;10;3;2;7;2008;8;3; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;12;52;3662,29212930707
4224308;1;1;1;10;1;2;3;1971;45;1;4;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;12;52;2328,49838516721
4224308;1;2;1;10;1;1;3;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;12;52;2328,49838516721
4224313;1;1;1;10;1;1;7;1960;56;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;52;1563,32090835907
4224313;1;2;1;10;2;2;4;1982;34;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;52;1563,32090835907
4224314;1;1;1;10;1;1;9;1953;63;1;4;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;12;52;2080,95606489205
4224315;1;1;1;10;1;1;6;1947;69;1;4;1; ; ;3; ; ;1;2;2; ;1;0; ; ;2;0;12;52;2080,95606489205
4224316;1;1;1;10;1;1;6;1973;43;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;12;52;2628,95744113649
4224316;1;2;1;10;2;2;2;1968;48;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;52;2628,95744113649
4224316;1;3;1;10;3;2;3;1995;21;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;52;2628,95744113649
4224316;1;4;1;10;4;1;12;1997;19;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;52;2628,95744113649
4224316;1;5;1;10;5;1;11;1999;17;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;12;52;2628,95744113649
4224317;1;1;1;10;1;2;12;1969;47;1;4;1; ; ;3; ; ;1;2;2; ;1;0; ; ;2;0;12;52;1326,61905942636
4224317;1;2;1;10;2;2;3;2000;16;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;12;52;1326,61905942636
4224317;1;3;1;10;1;2;5;2003;13;3;6;1; ; ;3; ; ;2;2;1;1;3;4; ; ;2;4;12;52;1326,61905942636
4224318;1;1;1;10;1;2;7;1993;23;1;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;52;2609,74128832584
4224318;1;2;1;10;1;1;3;2013;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;52;2609,74128832584
4224319;1;1;1;10;1;1;7;1959;57;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;52;2080,95606489205
4224322;1;1;1;10;1;1;2;1942;74;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;52;2269,95617434084
4224322;1;2;1;10;2;2;11;1940;76;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;52;2269,95617434084
4224322;1;3;1;10;3;1;10;1975;41;3;6;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;12;52;2269,95617434084
4224322;1;4;1;10;4;1;7;1979;37;3;6;1; ; ;1;3;84000;2;1;2; ;6;2;3; ;2;13;12;52;2269,95617434084
4224323;1;1;1;10;1;2;7;1946;70;1;5;1; ; ;3; ; ;1;2;2; ;1;0; ; ;2;0;12;52;2816,14990125512
4224323;1;2;1;10;1;1;7;1989;27;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;52;2816,14990125512
4224323;1;3;1;10;3;1;1;1996;20;4;6;2;1;24; ; ; ;2;1;2; ;5;11;2; ;2;11;12;52;2816,14990125512
4224323;1;4;1;10;4;1;7;2000;16;4;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;12;52;2816,14990125512
4224324;1;1;1;10;1;1;9;1962;54;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;52;2780,44812263941
4224324;1;2;1;10;2;2;6;1971;45;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;52;2780,44812263941
4224324;1;3;1;10;3;1;7;1999;17;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;12;52;2780,44812263941
4224325;1;1;1;10;1;1;3;1968;48;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;52;3277,83546022581
4224325;1;2;1;10;2;2;4;1973;43;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;52;3277,83546022581
4224325;1;3;1;10;2;2;7;1996;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;52;3277,83546022581
4224325;1;4;1;10;4;2;5;2008;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;12;52;3277,83546022581
4224326;1;1;1;10;1;1;12;1962;54;1;2;1; ; ;2;2;98;2;1;2; ;5;11;2; ;2;11;12;52;2547,48213506108
4224326;1;2;1;10;2;2;2;1979;37;2;2;2;1;48; ; ; ;2;1;2; ;6;2;3; ;2;13;12;52;2547,48213506108
4224327;1;1;1;10;1;2;1;1933;83;1;5;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;52;1898,26818862624
4224328;1;1;1;10;1;2;12;1928;87;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;52;1898,26818862624
4224329;1;1;1;10;1;1;6;1948;68;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;52;1366,05669939644
4224329;1;2;1;10;2;2;5;1944;72;2;3;1; ; ;3; ; ;1;1;2; ;3;2; ; ;2;2;12;52;1366,05669939644
4224330;1;1;1;10;1;1;4;1977;39;1;6;1; ; ;3; ; ;1;1;2; ;3;2; ; ;2;2;12;52;3298,0832791724
4224330;1;2;1;10;1;1;9;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;12;52;3298,0832791724
4224331;1;1;1;10;1;1;7;1966;50;1;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;52;3065,11729159406
4224332;1;1;1;10;1;1;2;1936;80;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;52;1306,58377706093
4224332;1;2;1;10;2;2;5;1937;79;2;3;1; ; ;3; ; ;1;2;2; ;1;0; ; ;2;0;12;52;1306,58377706093
4224332;1;3;1;10;3;2;4;2004;12;4;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;12;52;1306,58377706093
4224333;1;1;1;10;1;1;6;1982;34;1;6;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;68;1041,24350903104
4224333;1;2;1;10;2;1;12;1930;86;5;3;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;12;68;1041,24350903104
4224333;1;3;1;10;1;2;3;1950;66;5;3;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;12;68;1041,24350903104
4224334;1;1;1;10;1;1;1;1966;50;1;4;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;12;68;1912,25254329614
4224335;1;1;1;10;1;1;3;1966;50;1;3;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;12;68;2118,28952497362
4224335;1;2;1;10;2;2;6;1971;45;2;3;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;12;68;2118,28952497362
4224335;1;3;1;10;3;2;9;2005;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;12;68;2118,28952497362
4224335;1;4;1;10;1;1;12;2007;9;4; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;12;68;2118,28952497362
4224336;1;1;1;10;1;2;9;1946;70;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;68;1672,02052854791
4224337;1;1;1;10;1;2;5;1978;38;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;68;2906,56626228682
4224337;1;2;1;10;2;1;3;1976;40;2;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;12;68;2906,56626228682
4224337;1;3;1;10;3;1;12;1999;17;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;12;68;2906,56626228682
4224337;1;4;1;10;2;1;7;2011;5;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;68;2906,56626228682
4224337;1;5;1;10;2;1;8;2012;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;68;2906,56626228682
4224338;1;1;1;10;1;2;10;1959;57;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;68;2810,1685814566
4224338;1;2;1;10;2;1;3;1953;63;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;68;2810,1685814566
4224338;1;3;1;10;3;1;2;1992;24;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;68;2810,1685814566
4224338;1;4;1;10;4;1;1;1998;18;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;68;2810,1685814566
4224338;1;5;1;10;5;1;11;1999;17;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;68;2810,1685814566
4224338;1;6;1;10;6;2;5;2003;13;4;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;12;68;2810,1685814566
4224338;1;7;1;10;7;2;4;2006;10;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;12;68;2810,1685814566
4224338;1;8;1;10;2;1;11;2012;4;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;68;2810,1685814566
4224339;1;1;1;10;1;2;6;1960;56;1;5;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;68;1672,02052854791
4224340;1;1;1;10;1;1;4;1975;41;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;68;1183,51911591115
4224340;1;2;1;10;2;2;7;1976;40;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;68;1183,51911591115
4224341;1;1;1;10;1;2;4;1946;70;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;68;1638,98881409322
4224341;1;2;1;10;2;1;11;1981;35;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;68;1638,98881409322
4224342;1;1;1;10;1;1;8;1973;43;1;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;68;1537,97739138436
4224342;1;2;1;10;2;2;5;1979;37;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;68;1537,97739138436
4224342;1;3;1;10;3;2;6;1999;17;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;68;1537,97739138436
4224342;1;4;1;10;4;2;3;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;12;68;1537,97739138436
4224343;1;1;1;10;1;1;11;1940;76;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;68;1074,27522348573
4224343;1;2;1;10;2;2;3;1939;77;2;3;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;12;68;1074,27522348573
4224344;1;1;1;10;1;1;1;1957;60;1;6;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;68;1347,53895268865
4224345;1;1;1;10;1;1;11;1968;48;1;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;68;2356,98959468489
4224345;1;2;1;10;2;2;1;1968;48;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;68;2356,98959468489
4224345;1;3;1;10;3;1;5;1999;17;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;12;68;2356,98959468489
4224345;1;4;1;10;4;1;11;2002;14;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;68;2356,98959468489
4224345;1;5;1;10;2;1;1;2013;3;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;68;2356,98959468489
4224346;1;1;1;10;1;2;2;1969;47;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;68;3890,56851550166
4224346;1;2;1;10;2;2;10;2001;15;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;68;3890,56851550166
4224346;1;3;1;10;1;1;1;2008;8;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;12;68;3890,56851550166
4224346;1;4;1;10;4;2;5;1993;23;3;5;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;68;3890,56851550166
4224346;1;5;1;10;4;2;12;2011;5;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;68;3890,56851550166
4224346;1;6;1;10;4;2;2;2015;1;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;12;68;3890,56851550166
4224347;1;1;1;10;1;2;10;1959;57;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;68;1672,02052854791
4224348;1;1;1;10;1;1;6;1979;37;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;68;2356,98959468489
4224348;1;2;1;10;2;2;1;1982;34;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;68;2356,98959468489
4224348;1;3;1;10;3;1;6;2000;16;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;12;68;2356,98959468489
4224348;1;4;1;10;4;1;11;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;12;68;2356,98959468489
4224348;1;5;1;10;2;1;2;2013;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;68;2356,98959468489
4224349;1;1;1;10;1;1;4;1954;62;1;3;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;12;68;1969,505141814
4224349;1;2;1;10;2;2;3;1969;47;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;68;1969,505141814
4224349;1;3;1;10;3;1;1;2000;16;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;12;68;1969,505141814
4224349;1;4;1;10;4;2;1;2005;11;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;12;68;1969,505141814
4224349;1;5;1;10;5;1;5;2005;11;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;12;68;1969,505141814
4224349;1;6;1;10;2;1;2;2007;9;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;12;68;1969,505141814
4224350;1;1;1;10;1;1;9;1986;30;1;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;68;3890,56851550166
4224350;1;2;1;10;2;2;4;1990;26;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;68;3890,56851550166
4224350;1;3;1;10;3;1;6;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;12;68;3890,56851550166
4224350;1;4;1;10;2;2;11;2008;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;12;68;3890,56851550166
4224350;1;5;1;10;2;1;11;2011;5;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;68;3890,56851550166
4224350;1;6;1;10;2;2;5;2014;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;12;68;3890,56851550166
4224351;1;1;1;10;1;1;1;1955;61;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;68;1490,2044309336
4224351;1;2;1;10;2;2;11;1957;59;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;68;1490,2044309336
4224351;1;3;1;10;3;1;10;2001;15;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;68;1490,2044309336
4224351;1;4;1;10;4;1;2;2004;12;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;68;1490,2044309336
4224352;1;1;1;10;1;1;2;1949;67;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;68;972,642128875415
4224352;1;2;1;10;2;2;5;1951;65;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;68;972,642128875415
4224352;1;3;1;10;3;2;4;1928;88;5;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;68;972,642128875415
4224352;1;4;1;10;2;2;3;1961;55;5;6;1; ; ;3; ; ;2;1;2; ;1;0; ; ;2;0;12;68;972,642128875415
4224381;1;1;1;10;1;2;6;1960;56;1;5;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;68;1672,02052854791
4224382;1;1;1;10;1;1;4;1966;50;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;68;1183,51911591115
4224382;1;2;1;10;2;2;1;1971;45;2;3;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;12;68;1183,51911591115
4224383;1;1;1;10;1;2;8;1950;66;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;68;1074,27522348573
4224383;1;2;1;10;2;1;11;1927;89;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;68;1074,27522348573
4224384;1;1;1;10;1;1;3;1978;38;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;68;2984,97048952503
4224384;1;2;1;10;2;2;9;1990;26;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;68;2984,97048952503
4224384;1;3;1;10;2;1;10;2012;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;68;2984,97048952503
4224384;1;4;1;10;2;2;2;2014;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;12;68;2984,97048952503
4224385;1;1;1;10;1;1;7;1957;59;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;68;1347,53895268865
4224386;1;1;1;10;1;1;6;1953;63;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;68;1459,46896494627
4224386;1;2;1;10;2;2;1;1961;55;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;68;1459,46896494627
4224386;1;3;1;10;3;1;12;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;12;68;1459,46896494627
4224386;1;4;1;10;4;2;9;2005;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;12;68;1459,46896494627
4224387;1;1;1;10;1;1;9;1962;54;1;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;68;1183,51911591115
4224387;1;2;1;10;2;2;2;1964;52;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;68;1183,51911591115
4224388;1;1;1;10;1;2;9;1945;71;1;5;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;12;68;1672,02052854791
4224389;1;1;1;10;1;1;6;1966;50;1;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;68;1912,25254329614
4224390;1;1;1;10;1;1;3;1955;61;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;68;1251,50436122234
4224390;1;2;1;10;2;2;4;1961;55;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;68;1251,50436122234
4224390;1;3;1;10;3;2;3;2001;15;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;12;68;1251,50436122234
4224391;1;1;1;10;1;1;2;1967;49;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;68;1912,25254329614
4224392;1;1;1;10;1;1;4;1987;29;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;68;3604,56422368447
4224392;1;2;1;10;2;2;8;1993;23;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;12;68;3604,56422368447
