Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Area;Mes;Dpto;Fex_c_2011
3752256;2;4;2;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;231,650482187699
3752256;3;1;3;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;231,650482187699
3752257;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;50;06;50;95,9480608376175
3752257;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;50;06;50;95,9480608376175
3752258;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;219,450215260181
3752258;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;50;06;50;219,450215260181
3752258;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;219,450215260181
3752259;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;276,744597770494
3752259;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;276,744597770494
3752259;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;30; ; ; ; ; ; ;50;06;50;276,744597770494
3752259;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;276,744597770494
3752260;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;7; ; ; ; ; ; ;50;06;50;214,882934100869
3752260;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;214,882934100869
3752261;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;7; ; ; ; ; ; ;50;06;50;218,091667893819
3752261;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;218,091667893819
3752262;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;50;06;50;110,973319627465
3752262;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;110,973319627465
3752263;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;50;06;50;199,763657744307
3752263;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;50;06;50;199,763657744307
3752263;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;199,763657744307
3752264;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;217,113901369223
3752265;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;205,958328636197
3752265;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;06;50;205,958328636197
3752266;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;168,667317902482
3752267;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;151,455357298829
3752267;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;50;06;50;151,455357298829
3752268;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;06;50;151,243140553877
3752268;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;151,243140553877
3752269;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;16; ; ; ; ; ; ;50;06;50;149,709768388013
3752269;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;50;06;50;149,709768388013
3752269;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;149,709768388013
3752270;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;224,921329220399
3752270;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;224,921329220399
3752270;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;224,921329220399
3752270;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;224,921329220399
3752271;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;162,241595342702
3752271;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;162,241595342702
3752271;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;162,241595342702
3752271;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;06;50;162,241595342702
3752272;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;50;06;50;103,643764266778
3752272;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;103,643764266778
3752272;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;103,643764266778
3752272;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;06;50;103,643764266778
3752272;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;103,643764266778
3752273;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;06;50;121,3367839816
3752274;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;18; ;7; ; ; ; ; ; ;50;06;50;187,000779121727
3752274;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;187,000779121727
3752274;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;187,000779121727
3752274;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;187,000779121727
3752275;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;3; ; ; ; ; ; ;50;06;50;270,233112617879
3752275;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;40; ;20; ; ; ; ; ; ;50;06;50;270,233112617879
3752275;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;50;06;50;270,233112617879
3752275;2;2;2;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;270,233112617879
3752275;3;1;3;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;50;06;50;270,233112617879
3752276;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;06;50;125,274525775955
3752276;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;50;06;50;125,274525775955
3752276;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;125,274525775955
3752277;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;8; ; ; ; ; ; ;50;06;50;233,926246208173
3752277;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;15; ; ; ; ; ; ;50;06;50;233,926246208173
3752278;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;50;06;50;178,058962511441
3752278;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;34; ; ; ; ; ; ; ; ;50;06;50;178,058962511441
3752278;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;178,058962511441
3752278;1;4;1;90;2;1;2;2;1;2;2;2;2;2; ;20; ; ;10; ; ; ; ; ;50;06;50;178,058962511441
3752279;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;6; ; ; ; ; ; ;50;06;50;218,820675895223
3752279;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;32; ;60; ; ; ; ; ; ;50;06;50;218,820675895223
3752279;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;218,820675895223
3752279;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;1; ; ; ; ; ; ;50;06;50;218,820675895223
3752280;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;12; ; ; ; ; ; ;50;06;50;222,241626433126
3752280;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;18; ;14; ; ; ; ; ; ;50;06;50;222,241626433126
3752280;1;3;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;6; ; ; ; ; ; ;50;06;50;222,241626433126
3752280;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;32; ;28; ; ; ; ; ; ;50;06;50;222,241626433126
3752281;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;16; ; ; ; ; ; ;50;06;50;247,418132832156
3752281;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;42; ;35; ; ; ; ; ; ;50;06;50;247,418132832156
3752281;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;1; ; ; ; ; ; ;50;06;50;247,418132832156
3752282;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;50;06;50;180,569605492214
3752282;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;50;06;50;180,569605492214
3752282;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;50;06;50;180,569605492214
3752283;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;18; ; ; ; ; ; ;50;06;50;170,846896565772
3752283;1;2;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;9; ; ; ; ; ; ;50;06;50;170,846896565772
3752283;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;17; ; ; ; ; ; ;50;06;50;170,846896565772
3752283;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;50;06;50;170,846896565772
3752284;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;24; ; ; ; ; ; ;50;06;50;93,4976640259972
3752284;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;93,4976640259972
3752285;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;2; ; ; ; ; ; ;50;06;50;169,302308337172
3752285;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;18; ;12; ; ; ; ; ; ;50;06;50;169,302308337172
3752285;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;50;06;50;169,302308337172
3752285;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;50;06;50;169,302308337172
3752286;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;6; ; ; ; ; ; ;50;06;50;222,029409688174
3752286;1;2;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;84; ; ; ; ; ; ;50;06;50;222,029409688174
3752286;1;3;1;90;2;1;2;1;2;2;1;2;2;2; ;10; ;12; ; ;6; ; ; ;50;06;50;222,029409688174
3752286;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;50;06;50;222,029409688174
3752287;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;50;06;50;206,750437015088
3752287;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;50;06;50;206,750437015088
3752288;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;209,896070430552
3752288;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;50;06;50;209,896070430552
3752288;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;209,896070430552
3752288;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;50;06;50;209,896070430552
3752289;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;9; ;12; ; ; ; ; ; ;50;06;50;265,746142981669
3752289;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;17; ; ; ; ; ; ;50;06;50;265,746142981669
3752290;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;06;50;133,127347149316
3752290;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;133,127347149316
3752290;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;06;50;133,127347149316
3752291;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;50;06;50;166,268399343725
3752291;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;50;06;50;166,268399343725
3752292;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;12; ; ; ; ; ; ;50;06;50;265,746142981669
3752292;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;24; ;26; ; ; ; ; ; ;50;06;50;265,746142981669
3752293;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;3; ;7; ; ; ; ; ; ;50;06;50;270,475993154914
3752293;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;6; ; ; ; ; ; ;50;06;50;270,475993154914
3752293;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;270,475993154914
3752293;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;50;06;50;270,475993154914
3752294;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;6; ; ; ; ; ; ;50;06;50;142,878978993796
3752294;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;24; ;16; ; ; ; ; ; ;50;06;50;142,878978993796
3752294;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;50;06;50;142,878978993796
3752294;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;50;06;50;142,878978993796
3752295;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;50;06;50;93,4976640259972
3752295;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;50;06;50;93,4976640259972
3752295;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;14; ; ; ; ; ; ;50;06;50;93,4976640259972
3752295;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;93,4976640259972
3752295;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;24; ; ; ; ; ; ;50;06;50;93,4976640259972
3752295;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;50;06;50;93,4976640259972
3752296;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;6; ; ; ; ; ; ;50;06;50;125,854417409894
3752296;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;50;06;50;125,854417409894
3752296;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;50;06;50;125,854417409894
3752297;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;6; ; ; ; ; ; ;50;06;50;216,818883120292
3752297;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;24; ;16; ; ; ; ; ; ;50;06;50;216,818883120292
3752297;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;50;06;50;216,818883120292
3752298;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;50;06;50;155,393099093183
3752298;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;26; ; ; ; ; ; ; ; ;50;06;50;155,393099093183
3752298;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;155,393099093183
3752298;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;155,393099093183
3752299;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;8; ; ; ; ; ; ;50;06;50;315,710970131295
3752299;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;9; ;24; ; ; ; ; ; ;50;06;50;315,710970131295
3752299;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;315,710970131295
3752299;1;6;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;18; ; ; ; ; ; ;50;06;50;315,710970131295
3752299;1;7;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;5; ; ; ; ; ; ;50;06;50;315,710970131295
3752299;1;8;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;50;06;50;315,710970131295
3752300;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;16; ; ; ; ; ; ;50;06;50;132,915130404365
3752300;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;132,915130404365
3752300;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;132,915130404365
3752304;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;190,209512914678
3752304;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;24; ;12; ; ; ; ; ; ;50;06;50;190,209512914678
3752304;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;50;06;50;190,209512914678
3752304;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;50;06;50;190,209512914678
3752305;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;6; ; ; ; ; ; ;50;06;50;202,026037911575
3752305;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;14; ; ; ; ; ; ;50;06;50;202,026037911575
3752305;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;3; ; ; ; ; ; ;50;06;50;202,026037911575
3752305;2;1;2;90;2;1;2;1;2;2;2;2;2;2; ;6; ;6; ; ; ; ; ; ;50;06;50;202,026037911575
3752306;1;1;1;90;2;2;2;2;1;2;2;2;2;2; ; ; ; ;5; ; ; ; ; ;50;06;50;217,929167673149
3752306;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;60; ; ;21; ; ; ; ; ;50;06;50;217,929167673149
3752306;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;217,929167673149
3752306;1;4;1;90;2;1;2;2;1;2;2;2;2;2; ;21; ; ;60; ; ; ; ; ;50;06;50;217,929167673149
3752306;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;28; ; ; ; ; ; ;50;06;50;217,929167673149
3752306;1;7;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;217,929167673149
3752307;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;50;06;50;205,958328636197
3752307;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;06;50;205,958328636197
3752308;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;205,958328636197
3752308;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;50;06;50;205,958328636197
3752309;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;24; ;21; ; ; ; ; ; ;50;06;50;203,939578112794
3752309;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;36; ;35; ; ; ; ; ; ;50;06;50;203,939578112794
3752309;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;203,939578112794
3752310;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;111,464149054737
3752310;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;50;06;50;111,464149054737
3752310;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;111,464149054737
3752310;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;50;06;50;111,464149054737
3752310;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;111,464149054737
3752310;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;50;06;50;111,464149054737
3752311;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;208,53752306419
3752311;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;45; ;40; ; ; ; ; ; ;50;06;50;208,53752306419
3752311;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;50;06;50;208,53752306419
3752312;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;50;06;50;205,958328636197
3752312;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;06;50;205,958328636197
3752313;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;50;06;50;110,973319627465
3752313;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;50;06;50;110,973319627465
3752314;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;180,569605492214
3752314;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;38; ; ; ; ; ; ; ; ;50;06;50;180,569605492214
3752314;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;180,569605492214
3752315;1;1;1;90;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ;35; ; ;50;06;50;151,455357298829
3752315;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;50;06;50;151,455357298829
3752317;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;50;06;50;168,267702137779
3752317;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;25; ; ; ; ; ; ;50;06;50;168,267702137779
3752317;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;50;06;50;168,267702137779
3752319;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;06;50;190,42172965963
3752319;2;1;2;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;190,42172965963
3752319;2;2;2;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;50;06;50;190,42172965963
3752319;3;1;3;90;2;1;2;1;2;2;2;2;2;2; ;21; ;40; ; ; ; ; ; ;50;06;50;190,42172965963
3752320;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;50;06;50;194,347711378102
3752320;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;194,347711378102
3752320;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;50;06;50;194,347711378102
3752320;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;194,347711378102
3752320;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;194,347711378102
3752320;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;194,347711378102
3752320;1;8;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;50;06;50;194,347711378102
3752320;1;9;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;194,347711378102
3752320;1;12;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;06;50;194,347711378102
3752320;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;194,347711378102
3752321;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;243,566153630637
3752321;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;50;06;50;243,566153630637
3752321;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;06;50;243,566153630637
3752322;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;28; ; ;40; ; ; ; ; ;50;06;50;139,975843398835
3752322;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;06;50;139,975843398835
3752322;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;06;50;139,975843398835
3752323;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;30; ; ; ; ; ; ;50;06;50;183,063037327373
3752323;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;06;50;183,063037327373
3752324;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;50;06;50;205,958328636197
3752324;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;06;50;205,958328636197
3752325;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;50;06;50;158,303853548347
3752325;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;06;50;158,303853548347
3752326;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;06;50;237,778225409693
3752326;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;30; ; ; ; ; ; ;50;06;50;237,778225409693
3752327;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;30; ; ; ; ; ; ;50;06;50;196,635235474458
3752328;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;06;50;205,958328636197
3752328;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;50;06;50;205,958328636197
