DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,clase,MES,DPTO,AREA,fex_c_2011
2787689,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,369.428.532.721.381
2787689,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,369.428.532.721.381
2787690,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,309.924.283.793.024
2787690,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,309.924.283.793.024
2787690,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,309.924.283.793.024
2787690,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,309.924.283.793.024
2787691,1,1,1,95,2,,,,,,,,1,2,2,,,,,5780000,2,1,2,,2,1,9,68,68,350.761.317.611.238
2787691,1,2,1,95,2,,,,,,,,1,2,2,,,,,400000,2,1,2,,2,1,9,68,68,350.761.317.611.238
2787692,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,471.369.860.708.476
2787692,1,2,1,95,2,,,,,,,,1,2,2,6000000,,,,,2,2,1,,2,1,9,68,68,471.369.860.708.476
2787692,1,3,1,95,2,,,,,,,,1,2,2,,,,,1320000,2,1,2,,2,1,9,68,68,471.369.860.708.476
2787692,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,471.369.860.708.476
2787693,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,521.055.453.859.699
2787693,1,2,1,95,2,,,,,,,,1,2,1,,1100000,,,500000,2,1,2,,2,1,9,68,68,521.055.453.859.699
2787693,2,1,2,95,2,,,,,,,,1,2,1,,800000,,,4800000,2,1,2,,2,1,9,68,68,521.055.453.859.699
2787694,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,727.383.673.452.149
2787694,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,727.383.673.452.149
2787694,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,727.383.673.452.149
2787695,1,1,1,95,2,,,,,,,,1,2,2,,,1000000,,,1,2,2,,2,1,9,18,18,598.279.864.975.802
2787695,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,598.279.864.975.802
2787696,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,439.855.445.226.287
2787696,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,439.855.445.226.287
2787696,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,439.855.445.226.287
2787696,2,1,2,95,2,,,,,,,,1,1,2,,,,780000,1800000,2,1,2,,2,1,9,18,18,439.855.445.226.287
2787697,1,1,1,95,2,,,,,,,,1,1,2,,,,900000,3800000,2,1,2,,2,1,9,18,18,515.687.804.695.071
2787698,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,484.011.323.495.925
2787699,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,598.279.864.975.802
2787699,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,598.279.864.975.802
2787700,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,298.682.128.603.306
2787700,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,1,9,18,18,298.682.128.603.306
2787700,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,298.682.128.603.306
2787700,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,298.682.128.603.306
2787701,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,58.178.952.747.827
2787701,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,1,9,18,18,58.178.952.747.827
2787701,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,58.178.952.747.827
2787702,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,581.741.606.610.269
2787702,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,581.741.606.610.269
2787703,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,572.703.870.705.257
2787703,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,572.703.870.705.257
2787703,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,572.703.870.705.257
2787704,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,26.930.273.182.986
2787704,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,26.930.273.182.986
2787704,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,26.930.273.182.986
2787705,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,274.788.964.874.054
2787705,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,1,9,18,18,274.788.964.874.054
2787705,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,274.788.964.874.054
2787705,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,274.788.964.874.054
2787706,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,394.434.765.200.918
2787706,1,4,1,95,2,,,,,,,,1,2,2,,,,,4800000,2,1,2,,2,1,9,18,18,394.434.765.200.918
2787707,1,1,1,95,1,,2,1,,740000,,2,2,,,,,,,,,,,,,1,9,18,18,56.180.097.314.372
2787707,1,2,1,95,2,,,,,,,,1,2,2,,,,,240000,2,1,2,,2,1,9,18,18,56.180.097.314.372
2787708,1,1,1,95,1,,2,1,,620000,,2,2,,,,,,,,,,,,,1,9,18,18,63.248.470.089.639
2787708,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,63.248.470.089.639
2787708,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,63.248.470.089.639
2787708,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,63.248.470.089.639
2787709,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,267.041.137.304.406
2787709,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,267.041.137.304.406
2787710,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,206.275.121.878.028
2787711,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,502.496.881.334.369
2787711,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,502.496.881.334.369
2787711,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,18,18,502.496.881.334.369
2787711,1,4,1,95,2,,,,,,,,1,1,2,,,,660000,,2,2,2,,2,1,9,18,18,502.496.881.334.369
2787711,1,5,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,9,18,18,502.496.881.334.369
2787711,1,9,1,95,2,,,,,,,,1,2,2,,,,,2600000,2,1,2,,2,1,9,18,18,502.496.881.334.369
2787712,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,11,11,253.489.700.601.831
2787713,1,1,1,95,1,,1,1,,600000,500000,2,2,,,,,,,,,,,,,1,9,11,11,215.332.963.205.447
2787713,1,2,1,95,1,,2,1,,4000000,,2,2,,,,,,,,,,,,,1,9,11,11,215.332.963.205.447
2787713,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,11,11,215.332.963.205.447
2787713,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,11,11,215.332.963.205.447
2787713,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,11,11,215.332.963.205.447
2787714,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,255.935.451.776.132
2787714,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,255.935.451.776.132
2787714,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,255.935.451.776.132
2787714,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,255.935.451.776.132
2787714,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,255.935.451.776.132
2787716,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,177.826.806.915.735
2787716,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,177.826.806.915.735
2787716,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,177.826.806.915.735
2787716,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,177.826.806.915.735
2787716,2,2,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,177.826.806.915.735
2787717,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,170.962.439.909.902
2787717,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,170.962.439.909.902
2787717,1,3,1,95,1,,1,2,,,850000,2,2,,,,,,,,,,,,,1,9,66,66,170.962.439.909.902
2787718,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,219.326.133.163.198
2787718,1,2,1,95,1,,1,2,,,260000,2,1,2,2,400000,,,,,2,2,1,,2,1,9,66,66,219.326.133.163.198
2787718,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,219.326.133.163.198
2787718,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,219.326.133.163.198
2787719,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,24.553.435.235.088
2787719,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,24.553.435.235.088
2787720,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,440.520.120.748.563
2787720,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,440.520.120.748.563
2787721,1,1,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,9,66,66,130.353.724.982.527
2787721,1,2,1,95,2,,,,,,,,1,1,2,,,,900000,,2,2,2,,2,1,9,66,66,130.353.724.982.527
2787721,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,130.353.724.982.527
2787722,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,220.260.060.374.281
2787722,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,220.260.060.374.281
2787723,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,2.391.875.387.106
2787723,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,2.391.875.387.106
2787723,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,2.391.875.387.106
2787723,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,2.391.875.387.106
2787723,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,2.391.875.387.106
2787724,1,1,1,95,1,,2,1,,2600000,,2,2,,,,,,,,,,,,,1,9,66,66,220.147.477.234.039
2787724,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,220.147.477.234.039
2787724,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,220.147.477.234.039
2787724,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,220.147.477.234.039
2787724,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,220.147.477.234.039
2787725,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,244.361.930.659.534
2787725,1,3,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,1,9,66,66,244.361.930.659.534
2787727,1,1,1,95,1,,1,2,,,80000,2,2,,,,,,,,,,,,,1,9,66,66,28.434.752.880.792
2787727,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,28.434.752.880.792
2787727,1,5,1,95,2,,,,,,,,1,1,2,,,,900000,,2,2,2,,2,1,9,66,66,28.434.752.880.792
2787727,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,28.434.752.880.792
2787727,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,28.434.752.880.792
2787728,1,1,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,1,9,66,66,183.273.817.315.033
2787729,1,1,1,95,2,,,,,,,,1,2,2,,,,,6000000,2,1,2,,2,1,9,66,66,165.180.088.007.874
2787729,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,165.180.088.007.874
2787729,1,4,1,95,2,,,,,,,,1,2,2,,,,,1000000,2,1,2,,2,1,9,66,66,165.180.088.007.874
2787731,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,206.997.683.660.915
2787731,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,206.997.683.660.915
2787732,1,1,1,95,2,,,,,,,,1,2,2,8400000,,,,,2,2,1,,2,1,9,66,66,224.476.232.538.814
2787732,1,2,1,95,2,,,,,,,,1,2,2,14000000,,,,,2,2,1,,2,1,9,66,66,224.476.232.538.814
2787733,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,220.260.060.374.281
2787733,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,220.260.060.374.281
2787734,1,1,1,95,1,,2,1,,850000,,2,2,,,,,,,,,,,,,1,9,66,66,208.540.650.318.147
2787734,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,66,66,208.540.650.318.147
2787735,1,1,1,95,1,,1,2,,,400000,2,2,,,,,,,,,,,,,1,9,66,66,235.913.832.223.691
2787736,1,1,1,95,1,,2,1,,800000,,2,2,,,,,,,,,,,,,1,9,76,76,121.493.754.361.341
2787736,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,121.493.754.361.341
2787736,1,3,1,95,2,,,,,,,,1,2,2,,,,,400000,2,1,2,,2,1,9,76,76,121.493.754.361.341
2787737,1,1,1,95,2,,,,,,,,1,2,1,,50000,,,1720000,2,1,2,,2,1,9,76,76,123.982.754.578.972
2787737,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,123.982.754.578.972
2787740,1,1,1,95,1,,2,1,,98,,2,2,,,,,,,,,,,,,1,9,76,76,78.713.039.002.151
2787740,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,78.713.039.002.151
2787740,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,78.713.039.002.151
2787740,1,4,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,400000,1,1,9,76,76,78.713.039.002.151
2787740,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,78.713.039.002.151
2787741,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,902.222.014.210.105
2787741,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,902.222.014.210.105
2787742,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,149.558.109.668.669
2787742,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,149.558.109.668.669
2787742,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,149.558.109.668.669
2787743,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,102.603.527.896.806
2787743,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,102.603.527.896.806
2787744,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,62.533.772.267.704
2787744,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,62.533.772.267.704
2787745,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,121.641.864.271.723
2787745,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,121.641.864.271.723
2787746,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,839.157.911.877.097
2787746,1,2,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,1,9,76,76,839.157.911.877.097
2787746,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,839.157.911.877.097
2787747,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,893.813.805.568.646
2787748,1,1,1,95,1,,1,2,,,600000,2,2,,,,,,,,,,,,,1,9,76,76,103.684.937.714.689
2787749,1,1,1,95,1,,2,1,,400000,,2,1,1,2,,,,120000,,2,2,2,800000,1,1,9,5,5,927.541.291.777.611
2787749,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,927.541.291.777.611
2787750,1,1,1,95,2,,,,,,,,1,1,2,,,,900000,,2,2,2,,2,1,9,5,5,107.662.403.709.751
2787750,1,2,1,95,2,,,,,,,,1,1,2,,,,554000,,2,2,2,,2,1,9,5,5,107.662.403.709.751
2787750,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,107.662.403.709.751
2787751,1,1,1,95,2,,,,,,,,1,2,1,,1800000,,,,2,2,2,,2,1,9,5,5,124.474.797.602.901
2787751,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,124.474.797.602.901
2787752,1,1,1,95,2,,,,,,,,1,2,1,,1700000,,,,2,2,2,,2,1,9,5,5,971.984.839.686.759
2787752,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,971.984.839.686.759
2787752,1,3,1,95,2,,,,,,,,1,2,1,,65000,,,,2,2,2,1000000,1,1,9,5,5,971.984.839.686.759
2787752,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,971.984.839.686.759
2787753,1,1,1,95,2,,,,,,,,1,2,1,,90000,,,,2,2,2,,2,1,9,5,5,988.330.210.826.789
2787753,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,988.330.210.826.789
2787753,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,988.330.210.826.789
2787754,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,867.905.719.095.038
2787754,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,867.905.719.095.038
2787755,1,1,1,95,2,,,,,,,,1,2,1,,1200000,,,,2,2,2,,2,1,9,5,5,937.469.234.451.996
2787756,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,814.743.679.976.323
2787756,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,1,9,5,5,814.743.679.976.323
2787758,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,450000,1,1,9,5,5,106.097.702.408.126
2787758,1,2,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,1,9,5,5,106.097.702.408.126
2787759,1,1,1,95,2,,,,,,,,1,2,1,,72000,,,,2,2,2,400000,1,1,9,5,5,122.840.260.488.898
2787759,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,122.840.260.488.898
2787759,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,122.840.260.488.898
2787760,1,1,1,95,1,,2,1,,890000,,2,1,2,2,,,,,,2,2,2,1780000,1,1,9,5,5,958.613.206.362.493
2787760,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,958.613.206.362.493
2787760,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,958.613.206.362.493
2787760,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,958.613.206.362.493
2787760,1,5,1,95,1,,2,1,,471600,,2,1,2,2,,,,,,2,2,2,943200,1,1,9,5,5,958.613.206.362.493
2787760,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,958.613.206.362.493
2787760,1,7,1,95,2,,,,,,,,1,2,1,4200000,75650,,,,2,2,1,,2,1,9,5,5,958.613.206.362.493
2787760,1,8,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,958.613.206.362.493
2787762,1,1,1,95,2,,,,,,,,1,2,1,,1160000,,,,2,2,2,600000,1,1,9,5,5,106.097.702.408.126
2787762,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,106.097.702.408.126
2787763,1,1,1,95,1,,2,1,,535600,,2,1,2,2,,,,,,2,2,2,1071200,1,1,9,5,5,134.952.545.474.452
2787763,1,2,1,95,2,,,,,,,,1,2,1,,72000,,,,2,2,2,800000,1,1,9,5,5,134.952.545.474.452
2787764,1,1,1,95,2,,,,,,,,1,2,2,,,,,1800000,2,1,2,,2,1,9,5,5,883.552.732.111.286
2787764,1,3,1,95,2,,,,,,,,1,2,1,,550000,,,,2,2,2,,2,1,9,5,5,883.552.732.111.286
2787764,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,883.552.732.111.286
2787765,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,531.657.841.232.035
2787765,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,531.657.841.232.035
2787765,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,531.657.841.232.035
2787765,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,531.657.841.232.035
2787766,1,1,1,95,2,,,,,,,,1,1,2,,,,900000,,2,2,2,,2,1,9,5,5,10.148.600.030.641
2787767,1,1,1,95,2,,,,,,,,1,1,2,,,,3000000,,2,2,2,,2,1,9,5,5,95.044.407.351.131
2787767,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,95.044.407.351.131
2787767,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,95.044.407.351.131
2787767,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,95.044.407.351.131
2787767,1,5,1,95,2,,,,,,,,1,1,2,,,,300000,,2,2,2,,2,1,9,5,5,95.044.407.351.131
2787768,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,117.242.840.968.531
2787768,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,1,9,5,5,117.242.840.968.531
2787769,1,1,1,95,2,,,,,,,,1,2,2,24000000,,,,,2,2,1,,2,1,9,5,5,107.386.798.611.076
2787769,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,107.386.798.611.076
2787770,1,1,1,95,1,,2,1,,930000,,2,1,2,2,,,,,,2,2,2,1860000,1,1,9,5,5,14.078.350.796.674
2787770,1,2,1,95,1,,2,1,,3600000,,2,1,2,2,,,,,,2,2,2,7200000,1,1,9,5,5,14.078.350.796.674
2787770,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,14.078.350.796.674
2787770,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,14.078.350.796.674
2787770,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,14.078.350.796.674
2787772,1,1,1,95,2,,,,,,,,1,2,1,,80000,,,,2,2,2,,2,1,9,5,5,942.560.715.157.948
2787772,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,942.560.715.157.948
2787772,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,942.560.715.157.948
2787772,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,942.560.715.157.948
2787773,1,1,1,95,2,,,,,,,,1,2,1,,81000,,,,2,2,2,,2,1,9,5,5,887.063.246.320.028
2787773,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,887.063.246.320.028
2787774,1,1,1,95,2,,,,,,,,1,2,1,,120000,,,,2,2,2,,2,1,9,5,5,112.885.488.818.418
2787774,1,2,1,95,2,,,,,,,,1,2,1,,62000,,,,2,2,2,515000,1,1,9,5,5,112.885.488.818.418
2787774,1,3,1,95,2,,,,,,,,1,2,1,,72000,,,,2,2,2,,2,1,9,5,5,112.885.488.818.418
2787774,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,112.885.488.818.418
2787774,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,112.885.488.818.418
2787774,1,6,1,95,2,,,,,,,,1,2,1,,92000,,,,2,2,2,,2,1,9,5,5,112.885.488.818.418
2787774,1,7,1,95,2,,,,,,,,1,2,1,,52000,,,,2,2,2,600000,1,1,9,5,5,112.885.488.818.418
2787776,1,1,1,95,1,,2,1,,470800,,2,1,2,2,,,,,,2,2,2,1070000,1,1,9,5,5,861.755.487.512.939
2787776,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,750000,1,1,9,5,5,861.755.487.512.939
2787776,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,861.755.487.512.939
2787776,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,861.755.487.512.939
2787777,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,103.470.371.026.685
2787777,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,103.470.371.026.685
2787777,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,103.470.371.026.685
2787777,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,103.470.371.026.685
2787778,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,117.242.840.968.531
2787778,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,800000,1,1,9,5,5,117.242.840.968.531
2787779,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,757.116.290.102.187
2787779,1,2,1,95,2,,,,,,,,1,2,1,,62000,,,,2,2,2,820000,1,1,9,5,5,757.116.290.102.187
2787779,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,757.116.290.102.187
2787779,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,757.116.290.102.187
2787779,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,757.116.290.102.187
2787780,1,1,1,95,2,,,,,,,,1,2,2,6000000,,,,,2,2,1,,2,1,9,5,5,121.917.302.033.838
2787780,1,2,1,95,2,,,,,,,,1,2,2,98,,,,,2,2,1,,2,1,9,5,5,121.917.302.033.838
2787781,1,1,1,95,1,,2,1,,1362000,,2,1,2,2,,,,,,2,2,2,3100000,1,1,9,5,5,105.789.372.618.375
2787781,1,2,1,95,1,,2,1,,98,,2,1,2,2,,,,,,2,2,2,98,1,1,9,5,5,105.789.372.618.375
2787782,1,1,1,95,2,,,,,,,,1,2,2,3600000,,,,2100000,2,1,1,,2,1,9,5,5,828.980.868.203.068
2787782,1,2,1,95,1,,2,1,,880000,,2,1,2,2,,,,,,2,2,2,2000000,1,1,9,5,5,828.980.868.203.068
2787783,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,5,5,122.910.096.301.276
