DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;AREA;DPTO;ORDEN;fex_c_2011
2031918;1;7;5;2;1;1;1;1;3;1; ; ;40000000;400000; ;1;2;1;1;1;1;2;1;1;1;1;1;2;2;1;1;1;1;1;2;1;1;1;1;2;1;1;2;1;1;2;3;1;01;23;23;1;122,714333888927
2031919;1;4;3;2;1;1;1;1;3;1; ; ;40000000;400000; ;1;2;1;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;2;1;1;2;3;1;01;23;23;1;143,345577379135
2031920;1;4;3;1;1;1;1;1;3;1; ; ;35000000;350000; ;2;2;1;1;1;2;2;2;1;1;1;2;1;2;2;1;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;23;23;1;211,265634524037
2031921;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;1;2;1;1;1;2;2;2;1;1;2;2;1;2;2;1;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;23;23;1;175,5934845667
2031922;1;1;1;1;2;1;10;6; ;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;3;1;01;23;23;1;132,972045345547
2031923;1;4;3;1;1;1;1;1;3;1; ; ;50000000;500000; ;1;2;1;1;1;2;2;2;1;1;1;2;1;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;23;23;1;189,186857109249
2031924;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;1;2;1;1;1;2;2;1;1;1;2;2;1;2;2;1;1;1;1;1;2;1;2;1;2;1;1;1;1;1;2;3;1;01;23;23;1;161,636081841186
2031925;1;2;1;1;2;1;1;1;3;1; ; ;60000000;500000; ;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;23;23;1;121,503172252125
2031925;2;1;1;1;2;1;1;6; ;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;23;23;1;121,503172252125
2031925;3;1;1;1;2;1;1;6; ;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;23;23;1;121,503172252125
2031926;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;1;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;23;23;1;177,394425259498
2031927;1;5;4;1;1;1;1;1;3;1; ; ;45000000;400000; ;1;2;1;1;2;1;2;2;1;2;1;2;2;2;1;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;23;23;1;97,0985065178373
2031928;1;3;2;1;1;1;1;1;3;4; ; ; ;200000; ;2;2;1;1;2;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;23;23;1;143,431470971774
2031929;1;5;4;1;1;1;1;1;3;1; ; ;35000000;300000; ;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;23;23;1;151,632929299552
2031930;1;5;4;1;1;1;1;1;3;1; ; ;60000000;500000; ;1;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;23;23;1;203,60509147399
2031931;1;6;4;1;1;1;1;1;3;1; ; ;80000000;700000; ;1;2;1;1;1;2;2;1;1;1;2;2;1;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;23;23;1;227,341187389689
2031933;1;4;3;1;1;1;1;1;3;1; ; ;80000000;500000; ;1;2;1;1;1;2;2;1;1;1;2;1;2;2;2;1;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;23;23;1;86,8825560094354
2031934;1;3;2;2;1;1;1;1;3;1; ; ;35000000;350000; ;1;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1;4;1;1;2;1;1;2;3;2;01;23;23;1;193,310350202995
2031935;1;4;1;2;1;1;1;1;3;1; ; ;50000000;250000; ;1;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;2;1;1;1;3;1;01;23;23;1;110,972058693352
2031936;1;5;2;1;1;1;1;1;3;3; ; ; ; ;600000;1;2;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;6;1;01;23;23;1;97,1844001104771
2031937;1;8;5;1;1;1;1;1;3;1; ; ;70000000;1000000; ;1;2;1;2;1;2;2;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;3;6;1;01;23;23;1;112,838663308941
2031938;1;4;1;1;1;1;1;1;3;3; ; ; ; ;330000;2;2;1;2;2;1;2;2;1;1;2;2;2;2;2;2;1;2;1;2;2;1;2;1;4;1;1;1;1;1;3;6;1;01;23;23;1;133,05083610814
2031939;1;5;1;1;1;1;1;1;3;1; ; ;75000000;800000; ;2;2;1;2;2;1;2;2;1;1;2;2;1;2;1;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;6;1;01;23;23;1;133,05083610814
2031940;1;8;2;1;1;1;1;1;3;1; ; ;80000000;800000; ;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;6;1;01;23;23;1;86,72497448425
2031941;1;6;4;1;1;1;1;1;3;1; ; ;60000000;350000; ;2;2;1;1;2;1;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;23;23;1;92,9228103729465
2031942;1;6;3;1;1;1;1;1;3;1; ; ;70000000;600000; ;1;2;1;1;2;1;2;1;1;1;2;2;2;2;1;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;23;23;1;110,562931643618
2031944;1;5;3;1;1;1;1;1;3;3; ; ; ; ;650000;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;23;23;1;78,6095647773246
2031945;1;2;1;2;1;1;1;1;3;3; ; ; ; ;120000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;2;2;1;2;1;2;1;1;2;1;1;1;3;1;01;23;23;1;175,174413875691
2031947;1;1;1;2;1;1;1;6; ;4; ; ; ;1200000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;2;2;1;1;1;3;1;01;23;23;1;167,592661588236
2031948;1;3;2;2;1;1;1;1;3;1; ; ;40000000;150000; ;1;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1;1;1;1;2;1;2;1;2;1;1;2;1;1;1;3;1;01;23;23;1;200,352635889497
2031949;1;2;1;2;2;1;1;1;3;1; ; ;35000000;200000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;2;1;1;1;3;1;01;23;23;1;123,096374765561
2031949;2;1;1;2;2;1;1;1;3;4; ; ; ;200000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;23;23;1;123,096374765561
2031950;1;4;2;2;1;1;1;1;3;1; ; ;35000000;250000; ;1;2;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;1;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;23;1;151,006120429182
2031951;1;6;4;2;1;1;1;1;3;1; ; ;45000000;250000; ;1;2;1;1;2;2;2;2;1;1;1;2;2;2;2;1;1;2;1;1;2;1;2;1;2;1;1;2;1;1;1;3;1;01;23;23;1;95,4313970956759
2031953;1;7;4;1;1;1;1;1;3;1; ; ;65000000;800000; ;1;2;1;1;2;1;2;1;1;1;1;2;2;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;6;1;01;23;23;1;78,6095647773246
2031954;1;3;2;2;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;1;2;1;2;1;1;2;1;1;1;3;1;01;23;23;1;94,8585117909778
2031955;1;8;5;1;1;1;1;1;3;3; ; ; ; ;550000;1;2;1;1;2;1;2;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;3;3;1;01;23;23;1;78,6095647773246
2031956;1;4;3;1;1;1;1;1;3;3; ; ; ; ;550000;1;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;3;3;1;01;23;23;1;211,186843761445
2031957;1;5;2;1;1;1;1;1;3;1; ; ;100000000;700000; ;2;2;2;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;4;3;1;01;23;23;1;97,1056093478844
2031958;1;5;3;1;1;1;1;1;3;3; ; ; ; ;600000;1;2;1;1;1;1;2;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;4;3;1;01;23;23;1;149,22825021746
2031960;1;3;2;1;1;1;1;1;3;1; ; ;50000000;500000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;3;3;1;01;23;23;1;121,345590726939
2031961;1;3;2;1;1;1;1;1;3;3; ; ; ; ;340000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;23;23;1;108,724961136445
2031962;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;2;2;1;2;2;1;1;1;2;2;2;2;1;1;1;1;1;2;1;2;1;2;1;1;1;1;1;3;3;1;01;23;23;1;221,560375795032
2031963;1;3;2;1;1;1;1;1;3;3; ; ; ; ;617000;2;2;1;1;1;1;2;2;1;2;1;1;2;2;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;3;3;1;01;23;23;1;171,767390156451
2031964;1;2;2;2;1;1;1;1;3;4; ; ; ;150000; ;1;2;1;2;2;1;2;2;1;2;1;2;2;2;1;1;1;1;1;1;2;1;2;1;2;1;1;2;1;1;1;3;1;01;23;23;1;97,1844001104771
2031966;1;4;3;2;1;1;1;1;3;1; ; ;20000000;200000; ;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;23;1;151,554138536959
2031967;1;3;2;2;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;1;2;1;1;1;2;1;2;1;2;1;1;2;1;1;1;3;1;01;23;23;1;153,812105835409
2031968;1;2;1;2;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;1;2;2;2;1;1;1;2;2;2;1;1;1;1;1;2;2;1;2;1;2;1;1;2;1;1;1;3;1;01;23;23;1;181,13587747661
2031969;1;3;2;2;1;1;1;1;3;1; ; ;20000000;200000; ;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;23;1;235,938892254195
2031970;1;4;1;2;1;1;1;1;3;1; ; ;20000000;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;23;1;167,592661588236
2031971;1;1;1;2;1;1;1;1;3;1; ; ;8000000;100000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;1;1;5;1;1;1;2;1;1;1;3;1;01;23;23;1;161,307964530224
2031972;1;3;2;2;2;1;1;1;3;1; ; ;20000000;200000; ;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;2;1;2;1;1;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;23;1;127,47173868309
2031972;2;1;1;2;2;1;1;1;3;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;23;23;1;127,47173868309
2032432;1;2;2;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;2;1;1;1;3;3;2;01;50;50;1;254,545883270776
2032433;1;6;2;1;1;1;1;1;3;1; ; ;70000000;750000; ;1;2;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;4;3;2;01;50;50;1;213,884968484838
2032434;1;6;2;1;1;1;1;1;3;1; ; ;80000000;400000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;50;50;1;185,648070654049
2032435;1;4;3;1;1;1;1;1;3;1; ; ;99;350000; ;1;2;1;1;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;50;50;1;214,349856930051
2032436;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;50;50;1;166,911858007738
2032438;1;4;3;1;1;1;1;1;3;1; ; ;35000000;450000; ;1;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;2;01;50;50;1;164,901582728933
2032439;1;4;1;1;1;1;1;1;3;3; ; ; ; ;700000;2;2;1;1;1;1;2;2;2;2;2;2;1;2;2;1;1;1;1;2;1;1;2;1;4;1;1;1;1;1;4;3;2;01;50;50;1;165,593516587975
2032440;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;01;50;50;1;119,56113374731
2032440;2;1;1;1;1;1;1;1;3;3; ; ; ; ;100000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;50;50;1;119,56113374731
2032441;1;2;1;1;1;1;1;1;4;1; ; ;99;150000; ;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;3;1;01;50;50;1;199,001623596974
2032442;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;2;1;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;50;50;1;162,136228200158
2032443;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;1;1;1;2;2;1;2;1;1;2;2;2;1;1;1;1;2;1;1;2;1;4;1;1;1;1;1;2;2;1;01;50;50;1;208,003090803686
2032444;1;1;1;1;1;1;1;6; ;1; ; ;3500000;150000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;4;1;2;1;1;1;1;1;1;3;1;01;50;50;1;179,66691543716
2032445;1;3;2;1;1;1;1;1;4;3; ; ; ; ;230000;1;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;1;1;4;1;2;1;1;1;2;3;2;01;50;50;1;208,168611040823
2032446;1;4;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;50;50;1;164,901582728933
2032447;1;2;1;1;1;1;1;1;3;3; ; ; ; ;260000;2;2;1;1;2;1;2;2;1;2;2;2;1;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;2;2;01;50;50;1;217,370168919874
2032448;1;4;3;1;1;1;1;1;3;1; ; ;45000000;400000; ;2;2;1;1;1;1;2;2;1;2;1;1;1;2;1;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;50;50;1;237,396810938729
2032449;1;3;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;2;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;50;50;1;211,653811475858
2032450;1;5;4;1;1;1;1;1;3;1; ; ;90000000;600000; ;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;50;50;1;188,441337230043
2032451;1;4;2;1;1;1;1;6; ;3; ; ; ; ;450000;2;2;1;2;1;1;1;2;1;1;2;1;2;2;1;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;2;1;01;50;50;1;183,507013777488
2032452;1;4;2;1;1;1;1;6; ;1; ; ;50000000;400000; ;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;2;2;01;50;50;1;188,244838572505
2032453;1;4;1;1;1;1;1;6; ;1; ; ;4455;400000; ;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;2;01;50;50;1;208,168611040823
2032454;1;3;2;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;1;2;1;2;1;2;1;1;1;3;3;1;01;50;50;1;136,131497337596
2032455;1;3;2;1;1;1;1;1;3;3; ; ; ; ;320000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;50;50;1;130,41513989358
2032456;1;4;3;1;1;1;1;1;3;1; ; ;35000000;550000; ;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;2;01;50;50;1;240,644778597371
2032458;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;50;50;1;226,860907644436
2032459;1;3;2;1;1;1;1;1;3;1; ; ;45000000;300000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;50;50;1;208,168611040823
2032460;1;3;1;1;1;1;1;1;3;1; ; ;45000000;360000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;2;01;50;50;1;223,488932326681
2032462;1;3;1;1;1;1;1;1;3;4; ; ; ;300000; ;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;2;01;50;50;1;166,911858007738
2032463;1;4;1;1;1;1;1;1;3;1; ; ;180000000;800000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;4;3;1;01;50;50;1;166,911858007738
2032464;1;3;1;1;1;1;1;1;3;4; ; ; ;600000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;4;3;2;01;50;50;1;217,607054645529
2032464;2;2;2;1;1;1;1;1;3;3; ; ; ; ;175000;2;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;50;50;1;217,607054645529
2032465;1;4;1;1;1;1;1;1;3;4; ; ; ;500000; ;2;2;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;4;3;1;01;50;50;1;237,562331175866
2032466;1;5;3;1;1;1;1;1;3;1; ; ;80000000;400000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;50;50;1;169,607903461931
2032467;1;4;2;1;1;1;1;1;3;2; ;265000;60000000;350000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;50;50;1;229,205289770696
2032468;1;5;4;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;2;01;50;50;1;193,119745915822
2032469;1;4;3;1;1;1;1;1;3;1; ; ;30000000;300000; ;1;2;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;2;01;50;50;1;205,771933794706
2032470;1;4;1;1;1;1;1;1;3;3; ; ; ; ;280000;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;50;50;1;223,488932326681
2032471;1;4;1;1;1;1;1;1;3;1; ; ;45000000;350000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;50;50;1;182,232179293596
2032472;1;4;2;1;1;1;1;1;3;3; ; ; ; ;320000;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;50;50;1;190,423700461629
2032473;1;2;1;1;1;1;1;1;4;3; ; ; ; ;220000;2;2;1;1;2;2;2;2;1;2;2;1;2;2;2;2;2;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;2;01;50;50;1;217,370168919874
2032474;1;6;1;1;1;1;1;1;3;1; ; ;180000000;800000; ;1;1;1;1;2;2;2;2;1;1;2;2;2;1;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;4;3;1;01;50;50;1;150,273195302117
2032475;1;3;2;1;1;1;1;1;3;3; ; ; ; ;540000;1;2;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;4;3;1;01;50;50;1;206,158335762018
2032476;1;6;5;1;1;1;1;1;3;1; ; ;300000000;1500000; ;1;2;1;1;1;1;2;2;2;1;2;2;1;1;1;1;1;1;1;2;1;1;1;1;4;1;1;1;1;1;4;3;1;01;50;50;1;114,997597485921
2032477;1;3;1;1;1;1;1;1;3;1; ; ;54000000;300000; ;1;2;1;1;2;2;2;2;2;1;2;1;2;1;2;1;1;1;1;2;1;1;1;1;4;1;1;1;1;1;3;3;2;01;50;50;1;223,488932326681
2032479;1;7;3;2;1;1;1;1;3;2; ;1000000;100000000;600000; ;2;1;1;1;2;1;1;2;1;1;2;2;1;1;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;5;3;2;01;50;50;1;188,079318335369
2032480;1;3;2;1;1;1;1;1;3;3; ; ; ; ;375000;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;2;01;50;50;1;232,066855462026
2032481;1;3;3;1;1;1;1;1;3;1; ; ;120000000;500000; ;2;2;1;1;1;2;2;2;2;1;2;1;2;1;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;50;50;1;206,158335762018
2032482;1;4;3;1;1;1;1;1;3;1; ; ;30000000;250000; ;2;2;1;1;1;1;2;2;1;1;2;2;2;1;1;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;2;01;50;50;1;190,810102428941
2032484;1;4;3;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;2;1;1;1;1;2;2;1;2;1;2;2;1;1;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;50;50;1;199,388025564286
2032485;1;3;3;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;50;50;1;229,205289770696
2032487;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;2;01;50;50;1;177,388250370681
2032488;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;2;01;50;50;1;229,205289770696
2032491;1;2;1;1;1;1;1;1;3;3; ; ; ; ;160000;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;2;01;50;50;1;184,691339022134
2032492;1;3;2;1;1;1;10;1;3;2; ;250000;40000000;300000; ;1;2;1;1;1;1;2;2;2;1;2;1;2;1;1;1;1;1;1;2;1;1;1;1;4;1;1;1;1;1;2;3;2;01;50;50;1;240,258376630059
2032493;1;1;1;1;1;1;1;6; ;1; ; ;99;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;1;5;2;1;1;1;1;1;2;3;2;01;50;50;1;165,593516587975
2032494;1;6;4;1;1;1;1;1;3;2; ;400000;100000000;700000; ;1;2;1;2;2;1;2;2;2;2;2;2;2;1;1;2;1;1;1;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;50;50;1;162,136228200158
2032495;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;1;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;2;01;50;50;1;111,609618172687
2032496;1;2;2;1;1;1;1;6; ;3; ; ; ; ;250000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;2;01;50;50;1;205,606413557569
2032497;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;4;1;1;1;1;1;2;3;2;01;50;50;1;181,26862106952
2032498;1;3;1;1;1;1;1;1;3;2; ;600000;45000000;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;50;50;1;237,562331175866
2032499;1;3;1;1;1;1;1;1;3;1; ; ;18000000;200000; ;1;2;1;1;2;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;2;01;50;50;1;208,168611040823
2032500;1;4;3;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;50;50;1;168,414695211187
