DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4575567;1;6;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;17;894,974544647649
4575569;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;18;1029,80729571122
4575571;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;18;2195,53545417153
4575572;1;1;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;18;1634,62009821091
4575574;1;2;1;80;2;1;2;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;18;935,480352761362
4575575;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;18;1371,89634058673
4575576;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;18;1015,08859373086
4575577;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;18;1103,23975001971
4575578;1;2;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;18;935,480352761362
4575579;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;18;1152,40052745055
4575580;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;18;1505,63807343935
4575580;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;18;1505,63807343935
4575580;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;18;1505,63807343935
4576704;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;19;1304,82680815784
4576704;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;98;2;1;03;19;1304,82680815784
4576704;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;19;1304,82680815784
4576706;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;19;726,855515512668
4576710;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;19;668,936437670727
4576713;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;19;550,664473454248
4576714;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;19;1221,90893387451
4576714;1;7;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;400000;2;1;03;19;1221,90893387451
4576714;1;8;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;19;1221,90893387451
4576715;1;2;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;19;1374,23942434884
4576718;1;3;1;80;2;1;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;03;19;550,664473454248
4576718;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;19;550,664473454248
4576718;1;5;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;19;550,664473454248
4576719;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;19;1098,61021910491
4576724;1;3;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;19;1324,18183804402
4576724;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;19;1324,18183804402
4576724;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;19;1324,18183804402
4576724;1;8;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;19;1324,18183804402
4576725;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;19;780,343767964152
4576725;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;19;780,343767964152
4576727;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;19;1243,43312085389
4576728;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;19;989,423870178885
4576728;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;19;989,423870178885
4576729;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;19;1333,81401060412
4576733;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;19;1025,24827425471
4576736;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;19;1070,9341817941
4576737;1;3;1;80;2;1;1;8; ;2; ; ;9; ;2; ;1;7000; ; ; ;2;1;03;19;1119,4640189885
4576737;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;19;1119,4640189885
4576737;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;19;1119,4640189885
4576738;1;2;1;80;2;1;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;19;762,368445444691
4576739;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;19;1473,24340006127
4576740;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;19;1267,60423702012
4576741;1;2;1;80;2;1;2;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;19;1374,54150288642
4576741;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;19;1374,54150288642
4576741;1;4;1;80;2;2; ; ; ; ;1;2;2; ;2; ;2; ; ; ; ;2;1;03;19;1374,54150288642
4576741;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;19;1374,54150288642
4576742;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;19;1368,01577540067
4576742;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;19;1368,01577540067
4576745;1;7;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;19;911,452149996679
4576746;1;4;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;19;1262,78815074007
4576749;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;19;804,061081009538
4576750;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;19;1203,00770710917
4576751;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;19;668,936437670727
4576752;1;3;1;80;2;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;19;731,671601792717
4576754;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;19;994,239956458934
4576755;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;19;661,956907064139
4576757;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;19;1357,98512677034
4576757;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;19;1357,98512677034
4576759;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;19;661,956907064139
4576761;1;2;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;19;934,867384504485
4576761;1;4;1;80;2;1;1;8; ;2; ; ;11; ; ; ;2; ; ; ; ; ;1;03;19;934,867384504485
4576763;1;1;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;2083,49207857059
4576764;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1751,67914986
4576765;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;1042,50552172526
4576765;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1042,50552172526
4576765;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1042,50552172526
4576767;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;1582,19276182992
4576767;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1582,19276182992
4576767;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1582,19276182992
4576768;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;500000;2;1;03;47;590,627033416948
4576768;1;3;1;80;2;1;2;6; ;2; ; ;4; ;2; ;2; ;1;48;781242;2;1;03;47;590,627033416948
4576768;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;590,627033416948
4576768;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;590,627033416948
4576768;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;590,627033416948
4576769;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;2084,63413512844
4576770;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1059,46770249115
4576770;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1059,46770249115
4576771;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;2362,50813366779
4576772;1;3;1;80;2;1;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;47;1027,47048904229
4576772;1;5;1;80;2;1;2;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;1027,47048904229
4576773;1;2;1;80;2;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;47;592,221938831458
4576774;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;47;592,221938831458
4576774;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;592,221938831458
4576775;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;594,759685488278
4576791;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;590,627033416948
4576791;1;4;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;590,627033416948
4576791;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;590,627033416948
4576792;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;47;1589,19540322648
4576792;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1589,19540322648
4576792;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1589,19540322648
4576794;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;1894,5057631178
4576794;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1894,5057631178
4576795;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1626,41274138235
4576795;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1626,41274138235
4576796;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;590,627033416948
4576796;2;3;2;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;590,627033416948
4576797;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;800,096250225521
4576797;1;2;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;47;800,096250225521
4576797;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;800,096250225521
4576797;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;800,096250225521
4576798;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;901,033495356539
4576798;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;901,033495356539
4576802;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;47;1156,62923106584
4576802;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;47;1156,62923106584
4576802;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1156,62923106584
4576805;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1543,80483846593
4576806;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1869,29547789511
4576806;1;2;1;80;2;1;2;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;47;1869,29547789511
4576806;1;6;1;80;2;1;2;6; ;1; ;1;4; ;2; ;2; ; ; ; ;2;1;03;47;1869,29547789511
4576806;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1869,29547789511
4576806;1;8;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1869,29547789511
4576807;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;598,239729623179
4576808;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;594,759685488278
4576809;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;802,633996882342
4576809;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;802,633996882342
4576811;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;592,221938831458
4576812;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;24;350000;2;1;03;47;832,093463674377
4576814;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;47;592,221938831458
4576815;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;24;600000;2;1;03;47;1330,09847088342
4576816;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;24;500000;2;1;03;47;1550,19554838106
4576816;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1550,19554838106
4576816;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;400000;2;1;03;47;1550,19554838106
4576816;1;7;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;48;98;2;1;03;47;1550,19554838106
4576819;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1751,67914986
4576819;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1751,67914986
4576819;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1751,67914986
4576820;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1440,35099917696
4576820;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1440,35099917696
4576821;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;1342,321236987
4576821;1;3;1;80;2;1;2;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;1342,321236987
4576822;1;2;1;80;2;1;2;8; ;1; ;1;1; ;2; ;2; ; ; ; ;2;1;03;47;1062,00544914797
4576822;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1062,00544914797
4576824;2;1;2;80;2;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;47;785,286322433417
4576825;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1537,97278227748
4576825;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1537,97278227748
4576827;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1247,8420864625
4576827;1;4;1;80;2;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;47;1247,8420864625
4576827;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1247,8420864625
4576827;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1247,8420864625
4576828;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1413,84843035768
4576828;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1413,84843035768
4576828;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1413,84843035768
4576830;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;770,911303356052
4576839;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1354,81852301314
4576842;1;1;1;80;2;1;4;8; ;1; ;1;8; ;2; ;2; ;1;48;781242;2;1;03;47;649,124939013307
4576842;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;649,124939013307
4576842;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;649,124939013307
4576842;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;649,124939013307
4576845;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;47;910,552730911062
4576845;1;2;1;80;2;1;4;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;47;910,552730911062
4576847;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;47;787,873484121942
4576853;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;47;594,759685488278
4576885;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1558,61476625804
4576886;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;590,627033416948
4576886;1;3;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;47;590,627033416948
4576886;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;590,627033416948
4576889;1;1;1;80;2;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;47;592,221938831458
4576890;1;2;1;80;2;1;4;7; ;2; ; ;1; ;2; ;2; ;1;48;700000;2;1;03;47;594,759685488278
4576894;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1771,17907728271
4576894;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1771,17907728271
4576920;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;668,624866436017
4576920;1;3;1;80;2;1;4;8; ;2; ; ;5; ;2; ;2; ; ; ; ;2;1;03;47;668,624866436017
4576922;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;1;100000;2; ;400000;2;1;03;47;1389,12837822796
4576923;1;1;1;80;2;1;1;9;FALTA DE PRESUPUESTO O DINERO;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;2362,50813366779
4576924;2;2;2;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;150000;2;1;03;47;2362,50813366779
4576924;3;1;3;80;2;1;1;7; ;2; ; ;1; ;2; ;2; ;1;50;400000;2;1;03;47;2362,50813366779
4576924;3;2;3;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;2362,50813366779
4576925;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;984,617670938568
4576925;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;984,617670938568
4576926;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;590,627033416948
4576926;2;4;2;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;590,627033416948
4576927;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;1516,75392678152
4576927;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1516,75392678152
4576927;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1516,75392678152
4576927;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1516,75392678152
4576929;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1023,00559430255
4576929;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1023,00559430255
4576929;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1023,00559430255
4576931;1;2;1;80;2;1;2;8; ;2; ; ;1; ;2; ;2; ;1;48;400000;2;1;03;47;1452,8482852031
4576934;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;47;832,093463674377
4576935;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;819,596177648231
4576936;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;787,873484121942
4576937;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;400000;2;1;03;47;1550,19554838106
4576937;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1550,19554838106
4576937;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1550,19554838106
4576937;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1550,19554838106
4576937;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1550,19554838106
4576939;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1159,16697772266
4576942;1;1;1;80;2;1;4;9;ESTA CORTA DE VISTA;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;47;590,627033416948
4576942;1;3;1;80;2;1;4;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;47;590,627033416948
4576944;1;1;1;80;2;1;4;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;47;1212,97676036018
4576944;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1212,97676036018
4576946;1;2;1;80;2;1;4;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;47;592,221938831458
4576948;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;819,596177648231
4576949;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;47;1167,77193020291
4576949;1;3;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;24;98;2;1;03;47;1167,77193020291
4576950;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1039,96777506844
4576950;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1039,96777506844
4576950;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1039,96777506844
4576951;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1059,46770249115
4576953;1;2;1;80;2;1;3;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;1375,4605069937
4576954;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1921,16553789008
4576954;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1921,16553789008
4576955;1;2;1;80;2;1;2;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;03;47;2443,46679331278
4576955;1;5;1;80;2;1;1;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;03;47;2443,46679331278
4576956;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;47;847,501754050915
4576957;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1091,19039601744
4576957;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1091,19039601744
4576957;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1091,19039601744
4576960;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1353,2304449613
4576960;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1353,2304449613
4576960;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1353,2304449613
4576960;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1353,2304449613
4576962;1;1;1;80;2;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;47;1789,46904920971
4576962;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1789,46904920971
4576962;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1789,46904920971
4576962;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1789,46904920971
4576964;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;795,631355485778
4576964;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;795,631355485778
4576965;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;1873,28690762184
4576966;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;2554,92073085806
