DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011
4704874;1;5;1;70;2;52;48;1; ;2;60;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;53;55;1;2;08;5521;50;594,407260616426
4704881;1;2;1;70;2;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ;55; ; ;1;1;08; ;50;1320,91635322842
4704882;1;1;1;70;2;32;48;1; ;2;32;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;780000;3; ;98;98;60;1;2;08;6032;50;851,426904149031
4704882;1;2;1;70;2;32;48;1; ;2;32;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;54;55;45;1;2;08;4530;50;851,426904149031
4704888;1;1;1;70;2;16;48;1; ;2;16;1; ;4;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1400000;2; ;97;98;60;1;2;08;6032;50;2816,46799921732
4704890;1;2;1;70;2;24;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;2;08;5223;50;1894,98579446543
4704893;1;6;1;70;2;8;45;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;53; ; ;1;1;08; ;50;3451,40660182587
4704893;1;7;1;70;2;36;45;1; ;2;22;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781200;2; ;45;97;74;1;2;08;7495;50;3451,40660182587
4704893;1;8;1;70;2;8;45;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781200;2; ;45;38;74;1;1;08;7491;50;3451,40660182587
4704951;1;3;1;70;2;52;48;1; ;2;70;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;84;84;50;1;2;08;5040;76;1947,04871827873
4704953;1;5;1;70;2;12;48;1; ;2;12;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;58;99;75;1;1;08;7512;76;2099,78146999969
4704955;1;2;1;70;2;2;52;1; ;2;108;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;62;79;18;1;1;08;1810;76;1301,91426449531
4705033;1;1;1;70;2;8;48;8; ;2;8;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;720000;2; ;62;62;01;1;1;08;0119;76;1875,02320704996
4705035;1;1;1;70;2;6;54;8; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;720000;2; ;62;53;01;1;1;08;0121;76;3581,11464231305
4705036;1;3;1;70;2;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;45;92;1;1;08;9242;76;2941,09016307186
4705051;1;2;1;70;2;12;40;8; ;2;12;8; ;3;2;9;SE DESPLAZARIA AL MUNICIPIO DONDE TIENE COBERTURA DE SISBEN; ; ; ; ; ; ; ; ; ;1;2; ;600000; ; ;62;62;01;1;1;08;0119;76;2656,70468112213
4707171;1;2;1;70;2;12;48;4; ;2;12;8; ;2;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;800000;2; ;41;62;01;1;1;08;0121;44;881,035792556435
