DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,CLASE,DSI,OFICIO1,OFICIO2,RAMA4D_D,RAMA2D_D,DPTO,AREA,fex_c_2011
622947,1,5,70,4,48,1,,2,4,2,,9,3,,,,,,,,,,1,,2,,2,1,1,19,31,7512,75,5,5,804.830.407.312.564
622950,1,6,70,16,48,1,,2,16,4,,1,1,,,,,,,,,,1,,2,,2,1,1,55,54,7493,74,5,5,930.432.225.529.784
622960,1,1,70,12,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,5,5,802.867.889.107.082
622963,1,3,70,12,30,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,5,5,817.597.225.454.828
622964,1,2,70,6,50,1,,2,2,1,,4,1,,,,,,,,,,1,,1,120000,2,1,1,55,55,5234,52,5,5,933.884.101.034.705
622966,1,1,70,65,48,1,,2,18,1,,3,3,,,,,,,,,,1,,2,,2,1,1,34,45,3699,36,5,5,804.406.812.498.186
622981,1,5,70,15,50,1,,2,150,1,,5,2,,,,,,,,,,1,,2,,2,1,1,45,45,5252,52,5,5,759.042.492.870.453
622985,1,2,70,52,48,4,,2,200,4,,1,2,,,,,,,,,,1,,2,,2,1,1,98,98,6031,60,5,5,100.880.594.073.902
622988,1,2,70,28,48,4,,2,28,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,5,5,932.322.499.544.729
622990,2,2,70,4,48,3,,2,4,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,5,5,727.786.650.271.179
622992,1,2,70,1,40,4,,2,1,1,,9,4,,,,,,,,,,1,,1,1500000,2,1,1,8,8,7220,72,5,5,800.898.270.901.846
622993,1,1,70,2,40,1,,2,8,1,,9,7,,,,,,,,,,1,,2,,2,1,1,5,5,7512,75,5,5,804.406.812.498.186
622994,1,2,70,12,48,1,,2,13,1,,9,1,,,,,,,,,,1,,2,,2,1,1,45,94,1730,17,5,5,905.877.936.017.988
622994,1,3,70,4,48,1,,2,2,1,,3,1,,,,,,,,,,1,,1,480000,2,1,1,95,95,4521,45,5,5,905.877.936.017.988
622997,1,1,70,3,24,1,,2,3,1,,2,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,5,5,108.004.308.350.709
622998,1,4,70,15,24,1,,2,18,1,,9,1,,,,,,,,,,1,,2,,2,1,1,45,77,5211,52,5,5,691.904.861.976.936
623009,1,4,70,12,50,1,,2,12,1,,5,8,,,,,,,,,,1,,2,,2,1,1,75,56,9301,93,5,5,123.427.277.436.232
623019,1,2,70,60,48,1,,2,60,4,,1,2,,,,,,,,,,1,,2,,2,1,1,44,98,6031,60,5,5,104.383.630.718.853
623026,1,4,70,3,48,1,,2,6,1,,9,4,,,,,,,,,,1,,2,,2,1,1,3,33,6331,63,5,5,86.458.836.972.478
623028,1,3,70,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,15,,,,5,5,635.978.947.655.833
623028,1,4,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,5,5,635.978.947.655.833
623042,1,3,70,48,48,1,,2,48,1,,3,7,,,,,,,,,,1,,2,,2,1,1,55,45,1551,15,5,5,98.736.022.920.201
623043,1,3,70,40,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,5,5,76.109.534.817.463
623047,1,3,70,4,48,1,,2,72,1,,9,2,,,,,,,,,,1,,2,,2,1,1,2,39,7530,75,5,5,101.066.876.427.018
623050,1,1,70,12,48,1,,2,48,1,,3,1,,,,,,,,,,1,,2,,2,1,1,55,45,5233,52,5,5,723.836.063.404.616
623050,1,2,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,77,,,,5,5,723.836.063.404.616
623052,1,2,70,52,48,1,,2,100,2,,9,1,,,,,,,,,,1,,2,,2,1,1,37,37,7512,75,5,5,887.208.632.521.847
623053,1,1,70,2,48,1,,2,3,1,,3,1,,,,,,,,,,1,,1,100000,2,1,1,97,97,5221,52,5,5,900.310.000.285.452
623061,1,5,70,8,48,1,,2,8,1,,9,1,,,,,,,,,,1,,2,,2,1,1,39,3,5169,51,5,5,906.047.033.478.055
623062,1,2,70,16,48,1,,2,8,1,,9,4,,,,,,,,,,1,,1,300000,2,1,1,37,39,6333,63,5,5,887.006.263.774.035
623064,1,3,70,12,48,2,,2,4,2,,4,1,,,,,,,,,,1,,2,,2,1,1,98,20,7512,75,5,5,714.397.623.651.989
623066,1,1,70,52,48,1,,2,250,4,,1,1,,,,,,,,,,1,,2,,2,1,1,79,45,5155,51,5,5,669.028.740.571.223
623071,1,3,70,8,48,1,,2,16,4,,1,1,,,,,,,,,,1,,2,,2,1,1,55,54,9500,95,5,5,855.852.853.133.587
623072,1,3,70,24,48,1,,2,48,4,,9,4,,,,,,,,,,1,,2,,2,1,1,90,98,5211,52,5,5,94.546.675.576.297
623075,1,4,70,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,79,,,,5,5,965.560.434.762.504
623076,1,7,70,100,48,4,,2,48,4,,5,1,,,,,,,,,,1,,2,,2,1,1,54,79,1810,18,5,5,897.600.208.365.464
623089,1,2,70,1,48,1,,2,110,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,5,5,847.723.862.066.901
623096,1,2,70,28,48,1,,2,28,4,,9,4,,,,,,,,,,1,,2,,2,1,1,32,32,7530,75,5,5,748.155.837.237.561
623100,1,6,70,8,48,1,,2,48,1,,4,4,,,,,,,,,,1,,2,,2,1,1,45,45,5235,52,5,5,895.637.690.159.982
623101,1,2,70,4,48,1,,2,144,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,55,4521,45,5,5,847.723.862.066.901
623104,1,2,70,1,48,1,,2,12,4,,3,1,,,,,,,,,,1,,2,,2,1,1,79,79,1810,18,5,5,917.007.296.894.292
623107,1,4,70,36,48,1,,2,36,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,45,5231,52,5,5,830.787.638.411.469
623110,1,2,70,4,48,1,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,1,1,37,54,8532,85,5,5,929.472.062.822.647
623112,1,2,70,8,48,4,,2,10,4,,3,1,,,,,,,,,,1,,2,,2,1,1,79,79,1810,18,5,5,844.071.900.027.272
623122,1,2,70,4,48,1,,2,16,1,,3,2,,,,,,,,,,1,,1,50000,2,1,1,79,79,1810,18,5,5,99.047.238.460.563
623124,1,2,70,52,42,5,,2,260,4,,2,4,,,,,,,,,,1,,2,,2,1,1,21,41,5211,52,5,5,107.311.739.563.464
623126,1,3,70,8,50,3,,2,208,3,,2,8,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,5,5,908.642.183.408.124
623138,1,2,70,8,48,1,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,1,58,98,6031,60,5,5,691.904.861.976.936
623143,1,2,70,1,48,1,,2,2,1,,6,1,,,1,,,,,,,,,1,600000,2,1,1,45,45,6426,64,5,5,828.060.286.273.342
623146,1,2,70,16,48,4,,2,16,4,,2,2,,,,,,,,,,1,,2,,2,1,1,75,75,1720,17,5,5,805.703.984.237.875
623153,1,1,70,36,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,5,5,836.519.830.155.461
623155,1,1,70,96,48,1,,2,96,4,,1,1,,,,,,,,,,1,,2,,2,1,1,77,54,7493,74,5,5,800.128.746.200.431
623156,1,2,70,5,48,1,,2,5,1,,7,1,,,,,,,,,,1,,2,,2,1,1,79,79,1810,18,5,5,814.302.107.133.767
623167,1,3,70,16,48,1,,2,16,1,,6,1,,,,,,,,,,1,,2,,2,1,1,45,44,4020,40,5,5,164.506.292.980.128
623175,1,1,70,4,48,1,,2,4,1,,8,1,,,,,,,,,,1,,1,98,2,1,1,79,79,1810,18,5,5,839.613.241.964.023
623175,1,3,70,13,48,4,,2,13,1,,2,1,,,,,,,,1,,,,1,80000,2,1,1,95,95,4521,45,5,5,839.613.241.964.023
623177,1,4,70,15,48,4,,2,15,1,,5,8,,,,,,,,,1,,ESTUDIAR,2,,2,1,1,16,97,1810,18,5,5,817.597.225.454.828
623179,1,3,70,13,48,1,,2,13,4,,6,1,,,,,,,,,,1,,2,,2,1,1,32,55,5235,52,5,5,554.268.275.860.304
623179,1,4,70,17,48,1,,2,17,1,,9,1,,,,,,,,,,1,,2,,2,1,1,32,45,7499,74,5,5,554.268.275.860.304
623180,1,1,70,13,48,1,,2,13,4,,4,8,,,,,,,,,,1,,2,,2,1,1,17,17,9214,92,5,5,875.367.233.823.653
623180,1,2,70,13,24,1,,2,52,1,,2,9,POR SISTEMA DE DESPLAZADOS,,,,,,,,,1,,2,,2,1,1,55,45,5211,52,5,5,875.367.233.823.653
623182,1,2,70,5,48,1,,2,8,1,,9,6,,,,,,,,,,1,,2,,2,1,1,79,79,1810,18,5,5,910.388.580.649.425
623185,1,2,70,98,48,4,,2,98,4,,1,2,,,,,,,,,,1,,2,,2,1,1,85,85,5272,52,5,5,898.802.721.783.409
623191,1,2,70,4,24,4,,2,4,1,,2,1,,,,,,,,,,1,,1,324000,2,1,1,57,57,9302,93,5,5,847.723.862.066.901
623206,1,2,70,13,48,1,,2,17,1,,9,1,,,,,,,,,,1,,2,,2,1,1,44,33,5211,52,5,5,675.205.907.423.954
623207,1,4,70,8,48,1,,2,8,1,,4,1,,,,,,,,,,1,,2,,2,1,1,32,32,5237,52,5,5,830.152.284.180.604
623210,1,2,70,12,48,1,,2,12,1,,4,1,,,,,,,,,,1,,2,,2,1,1,45,97,5234,52,5,5,686.868.591.161.667
623218,1,2,70,8,48,1,,2,8,1,,6,8,,,,,,,,,,1,,2,,2,1,1,80,80,1921,19,8,8,58.379.405.206.695
623222,1,1,70,42,56,1,,2,42,1,,9,2,,,,,,,,,,1,,2,,2,1,1,98,98,2694,26,8,8,458.839.472.367.453
623234,1,2,70,208,48,1,,2,208,1,,9,1,,,,,,,,,,1,,2,,2,1,1,85,85,4010,40,8,8,568.156.059.502.739
623234,1,3,70,12,48,1,,2,12,1,,6,8,,,,,,,,,,1,,2,,2,1,1,2,39,5211,52,8,8,568.156.059.502.739
623240,1,5,70,13,40,1,,2,13,1,,7,1,,,,,,,,,,1,,2,,2,1,1,8,8,9192,91,8,8,468.651.935.898.561
623252,2,1,70,48,48,1,,2,14,1,,7,1,,,,,,,,,,1,,2,,2,1,1,79,79,1810,18,8,8,547.229.042.796.563
623260,1,7,70,2,60,4,,2,2,4,,5,7,,,,,,,,,,1,,2,,2,1,1,98,98,6021,60,8,8,676.705.264.849.924
623262,1,3,70,30,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,8,8,587.808.151.027.086
623282,1,5,70,12,48,1,,2,12,1,,8,4,,,,,,,,,,1,,2,,2,1,1,85,85,6424,64,8,8,568.403.238.746.703
623284,1,2,70,48,48,1,,2,4,1,,8,2,,,,,,,,,,1,,2,,2,1,1,33,33,5211,52,8,8,559.292.597.980.819
623288,1,1,70,3,48,1,,2,3,1,,9,2,,,,,,,,,,1,,1,470000,2,1,1,58,39,5211,52,8,8,572.330.356.303.502
623292,1,6,70,4,48,1,,2,4,4,,1,4,,,,,,,,,,1,,2,,2,1,1,34,34,5211,52,8,8,555.241.890.802.038
623312,1,1,70,8,48,1,,2,8,1,,8,1,,,,,,,,,,1,,2,,1,1,1,58,58,7492,74,8,8,501.254.255.382.885
623326,1,4,70,4,48,1,,2,4,1,,8,5,,,,,,,,,,1,,2,,2,1,1,37,37,6111,61,8,8,454.541.585.944.707
623329,2,2,70,104,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,34,,,,8,8,626.806.396.042.385
623329,3,2,70,3,60,3,,2,12,3,,1,4,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,8,8,626.806.396.042.385
623329,4,1,70,2,48,4,,2,2,4,,1,2,,,,,,,,,,1,,1,250000,2,1,1,55,55,7493,74,8,8,626.806.396.042.385
623333,3,1,70,2,60,4,,2,2,4,,4,1,,,,,,,,,,1,,1,500000,2,1,1,95,95,4521,45,8,8,45.723.300.643.487
623333,3,2,70,16,60,3,,2,16,3,,1,7,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,8,8,45.723.300.643.487
623336,1,3,70,4,60,1,,2,4,1,,9,9,todavia esta afiliado a eps por su trabajo anterior,,,,,,,,,1,,1,1000000,2,1,1,21,16,6424,64,8,8,445.668.836.563.231
623342,1,3,70,104,60,1,,2,300,1,,3,2,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,8,8,543.924.806.385.298
623353,1,2,70,56,48,1,,2,156,1,,9,2,,,,,,,,,,1,,2,,2,1,1,39,39,6412,64,8,8,567.031.495.342.611
623364,1,1,70,6,48,1,,2,6,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,8,8,420.333.930.306.246
623373,1,2,70,52,48,1,,2,52,1,,6,1,,,,,,,,,,1,,2,,2,1,1,59,39,8512,85,8,8,56.536.365.072.405
623377,1,3,70,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,8,8,535.315.848.634.008
623379,1,1,70,52,48,5,,2,52,5,,3,2,,,,,,,,,,1,,2,,2,1,1,0,0,7493,74,8,8,581.922.076.862.452
623379,1,10,70,30,48,1,,2,4,1,,3,4,,,1,,,,,,,,,2,,2,1,1,95,95,4521,45,8,8,581.922.076.862.452
623395,1,11,70,48,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,8,8,525.780.182.407.929
623400,1,2,70,96,48,1,,2,100,1,,4,2,,,,,,,,,,1,,2,,2,1,1,45,45,5243,52,8,8,52.782.413.051.618
623405,1,2,70,144,48,1,,2,150,1,,7,2,,,,,,,,,,1,,2,,2,1,1,13,13,8045,80,8,8,546.131.250.036.154
623406,1,4,70,48,48,1,,2,60,1,,7,2,,,,,,,,,,1,,2,,2,1,1,13,13,8043,80,8,8,408.777.918.515.718
623410,1,3,70,2,48,1,,2,2,1,,5,1,,,1,,,,,,,,,1,527000,2,1,1,8,8,7491,74,8,8,51.352.893.055.183
623410,2,1,70,4,48,1,,2,4,1,,5,4,,,,,,,,,,1,,2,,2,1,1,34,55,7491,74,8,8,51.352.893.055.183
623410,2,2,70,52,48,1,,2,104,1,,3,4,,,,,,,,,,1,,2,,2,1,1,8,8,7499,74,8,8,51.352.893.055.183
623414,1,3,70,12,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,8,8,615.349.500.934.926
623414,1,5,70,48,48,1,,2,52,4,,2,1,,,,,,,,,,1,,2,,2,1,1,85,85,5040,50,8,8,615.349.500.934.926
623414,1,6,70,55,48,1,,2,55,4,,1,1,,,,,,,,,,1,,2,,2,1,1,45,54,7493,74,8,8,615.349.500.934.926
623414,1,8,70,52,48,1,,2,52,4,,3,1,,,,,,,,,,1,,2,,2,1,1,55,95,4521,45,8,8,615.349.500.934.926
623415,1,2,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,13,,,,8,8,539.737.324.678.736
623419,1,3,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,55,,,,8,8,462.527.662.550.464
623419,1,5,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,55,,,,8,8,462.527.662.550.464
623420,1,3,70,8,50,4,,2,8,4,,2,4,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,8,8,506.584.389.938.678
623422,1,2,70,52,48,1,,2,52,4,,2,4,,,,,,,,,,1,,2,,2,1,1,55,95,4521,45,8,8,571.880.857.904.394
623422,1,4,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,55,,,,8,8,571.880.857.904.394
623425,1,3,70,12,48,1,,2,12,4,,6,4,,,,,,,,,,1,,2,,2,1,1,45,94,3699,36,8,8,421.121.486.398.898
623425,1,4,70,12,48,1,,2,12,4,,6,4,,,,,,,,,,1,,2,,2,1,1,45,94,3699,36,8,8,421.121.486.398.898
623432,1,1,70,4,48,4,,2,16,5,,2,2,,,,,,,,,,1,,2,,2,1,1,77,51,5529,55,11,11,257.388.335.842.474
623432,1,3,70,2,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,11,11,257.388.335.842.474
623440,1,1,70,40,40,4,,2,3,4,,1,2,,,,,,,,,,1,,1,50000,2,1,1,79,79,1810,18,11,11,304.458.834.874.151
623442,1,2,70,8,40,4,,2,8,1,,2,2,,,,,,,,,,1,,2,,2,1,1,44,44,7020,70,11,11,226.139.697.648.595
623456,1,4,70,2,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,16,,,,11,11,254.650.879.992.987
623463,1,2,70,12,48,1,,2,13,1,,2,4,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,11,11,221.005.541.563.026
623473,1,2,70,40,40,1,,2,42,1,,7,1,,,,,,,,,,1,,2,,2,1,1,62,62,112,1,11,11,327.671.463.249.782
623473,1,4,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,39,,,,11,11,327.671.463.249.782
623505,1,7,70,15,40,1,,2,15,1,,9,2,,,,,,,,,,1,,2,,2,1,1,33,33,1591,15,11,11,242.728.302.653.208
623505,1,9,70,10,48,1,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,11,11,242.728.302.653.208
623520,1,5,70,12,60,1,,2,13,1,,3,7,,,,,,,,,,1,,2,,2,1,1,92,92,7499,74,11,11,342.249.672.706.451
623520,1,8,70,2,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,53,,,,11,11,342.249.672.706.451
623530,1,1,70,3,48,4,,2,3,4,,1,1,,,,1,,,,,,,,1,312000,2,1,1,79,79,1810,18,11,11,278.549.397.577.036
623548,1,3,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,11,11,280.193.435.976.183
623553,1,3,70,16,48,1,,2,2,1,,9,1,,,,,,,,,,1,,1,461500,2,1,1,38,38,7513,75,11,11,296.707.788.355.307
623556,1,2,70,16,50,1,,2,52,1,,9,1,,,,,,,,,,1,,2,,2,1,1,55,55,7493,74,11,11,28.122.595.090.807
623557,1,1,70,16,48,1,,2,16,1,,9,1,,,,,,,,,,1,,1,440000,2,1,1,95,95,4521,45,11,11,259.398.307.207.572
623557,1,2,70,16,48,1,,2,16,1,,9,1,,,,,,,,,,1,,2,,2,1,1,55,55,7493,74,11,11,259.398.307.207.572
623559,1,1,70,16,16,1,,2,16,1,,4,1,,,,,,,,,,1,,2,,2,1,1,80,80,1921,19,11,11,28.122.595.090.807
623564,1,3,70,12,48,1,,2,12,1,,2,4,,,,,,,,,,1,,2,,2,1,1,59,93,4552,45,11,11,326.648.554.082.531
623573,1,3,70,2,48,1,,2,5,1,,9,3,,,,,,,,,,1,,2,,2,1,1,16,59,6211,62,11,11,267.251.092.902.942
623581,1,1,70,12,48,5,,2,12,4,,1,2,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,11,11,206.566.868.873.489
623581,1,3,70,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,11,11,206.566.868.873.489
623581,1,4,70,8,48,1,,2,8,1,,7,4,,,,,,,,,,1,,2,,2,1,1,39,83,2899,28,11,11,206.566.868.873.489
623594,1,3,70,4,48,2,,2,8,2,,9,5,,,,,,,,,,1,,2,,2,1,1,58,58,7522,75,11,11,213.274.750.634.632
623610,1,2,70,2,30,1,,2,18,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,5030,50,11,11,340.692.062.438.985
623627,2,1,70,104,48,1,,2,104,1,,9,8,,,,,,,,,,1,,2,,2,1,1,55,97,5125,51,25,98,110.576.595.902.964
623648,1,2,70,4,48,3,,2,16,3,,1,2,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,25,98,303.580.029.528.034
623653,1,2,70,12,24,1,,2,12,1,,3,4,,,,,,,,,,1,,2,,2,1,1,7,32,6041,60,25,98,35.162.220.646.138
623653,1,3,70,8,48,1,,2,8,1,,2,4,,,,,,,,,,1,,2,,2,1,1,58,58,7492,74,25,98,35.162.220.646.138
623674,1,3,70,1,48,1,,2,1,1,,2,1,,,,,,,,,,1,,2,,2,1,1,77,77,1551,15,25,98,170.551.074.195.807
623678,3,2,70,96,48,1,,2,96,1,,9,1,,,,,,,,,,1,,2,,2,1,1,39,32,5123,51,25,98,120.734.699.637.748
623752,1,2,70,16,48,1,,2,16,1,,9,2,,,,,,,,,,1,,2,,2,1,1,33,55,5211,52,13,13,279.327.640.893.052
623753,1,2,70,104,50,1,,2,4,1,,3,4,,,,,,,,,,1,,2,,2,1,1,53,53,5521,55,13,13,288.932.521.145.965
623753,1,6,70,104,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,13,13,288.932.521.145.965
623754,1,2,70,156,40,1,,2,156,1,,3,1,,,,,,,,,,1,,2,,2,1,1,12,12,8011,80,13,13,322.964.684.904.113
623756,1,2,70,104,48,1,,2,104,3,,2,4,,,,,,,,,,1,,2,,2,1,1,59,54,9500,95,13,13,206.200.485.181.587
623765,1,11,70,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,13,13,194.100.767.011.483
623765,1,14,70,104,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,87,,,,13,13,194.100.767.011.483
623769,1,5,70,5,50,3,,2,5,3,,2,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,13,13,281.509.822.028.552
623770,1,3,70,12,50,3,,2,12,3,,1,4,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,13,13,754.308.564.110.007
623780,1,2,70,28,48,1,,2,28,1,,5,7,,,,,,,,,,1,,2,,2,1,1,55,55,5511,55,13,13,457.095.222.846.436
623780,2,2,70,104,48,3,,2,26,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,13,13,457.095.222.846.436
623786,1,3,70,26,50,4,,2,4,4,,1,1,,,,,,,,,,1,,2,,2,1,1,98,97,6041,60,13,13,380.226.295.372.523
623786,1,4,70,2,50,4,,2,2,4,,1,1,,,,,,,,,,1,,2,,2,1,1,95,85,5211,52,13,13,380.226.295.372.523
623792,1,4,70,104,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,33,,,,13,13,234.805.770.955.355
623801,1,3,70,208,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,39,,,,13,13,226.564.609.079.584
623801,1,4,70,104,48,1,,2,104,1,,4,4,,,,,,,,,,1,,2,,2,1,1,39,53,5521,55,13,13,226.564.609.079.584
623803,1,3,70,104,48,1,,2,104,1,,7,4,,,,,,,,,,1,,2,,2,1,1,55,55,2693,26,13,13,24.382.421.172.464
623803,1,5,70,104,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,13,13,24.382.421.172.464
623807,2,2,70,52,48,1,,2,52,1,,9,5,,,,,,,,,,1,,2,,2,1,1,45,45,5211,52,13,13,294.449.083.956.339
623807,3,2,70,13,40,2,,2,13,1,,6,5,,,,,,,,,,1,,2,,2,1,1,58,39,6310,63,13,13,294.449.083.956.339
623811,1,3,70,104,40,1,,2,13,1,,9,5,,,,,,,,,,1,,2,,2,1,1,97,58,7492,74,13,13,318.684.738.061.442
623814,1,2,70,13,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,13,13,220.310.733.561.588
623819,1,4,70,52,50,3,,2,52,3,,1,4,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,13,13,659.772.342.849.218
623819,1,5,70,13,48,1,,2,13,4,,2,1,,,,,,,,,,1,,2,,2,1,1,45,77,1551,15,13,13,659.772.342.849.218
623826,1,3,70,26,40,1,,2,26,1,,8,1,,,,,,,,,,1,,2,,2,1,1,21,30,8511,85,13,13,139.923.869.338.268
623838,1,4,70,104,40,1,,2,104,3,,1,5,,,,,,,,,,1,,2,,2,1,1,45,54,9500,95,13,13,316.424.803.267.945
623841,1,3,70,52,40,4,,2,52,1,,8,5,,,,,,,,,,1,,2,,2,1,1,86,86,5511,55,13,13,280.240.634.776.855
623842,1,2,70,20,48,2,,2,40,2,,9,1,,,,,,,,1,,,,2,,2,1,1,59,59,8511,85,13,13,295.045.024.081.012
623853,1,3,70,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,83,,,,13,13,228.626.926.320.165
623854,2,1,70,15,48,1,,2,30,1,,7,4,,,,1,,,,,,,,2,,2,1,1,39,39,5511,55,13,13,139.923.869.338.268
623855,1,2,70,10,48,1,,2,15,1,,7,1,,,,,,,,,,1,,2,,2,1,1,16,16,7430,74,13,13,318.057.904.703.217
623861,1,2,70,48,48,2,,2,50,2,,9,1,,,,,,,,,,1,,2,,2,1,1,6,6,8511,85,13,13,262.319.561.765.366
623862,1,3,70,25,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,39,,,,13,13,515.091.238.744.323
623865,1,1,70,25,48,1,,2,40,1,,9,1,,,,,,,,,,1,,2,,2,1,1,87,87,3511,35,13,13,605.601.450.363.013
623873,1,5,70,25,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,19,,,,13,13,246.853.702.094.775
623883,1,1,70,44,48,1,,2,60,1,,9,2,,,,,,,,,,1,,2,,2,1,1,58,58,7492,74,13,13,295.045.024.081.012
623884,1,1,70,48,48,1,,2,240,1,,9,1,,,,,,,,1,,,,2,,2,1,1,97,97,1594,15,13,13,232.362.720.068.847
623884,1,4,70,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,34,,,,13,13,232.362.720.068.847
623887,1,3,70,8,48,1,,2,8,4,,1,4,,,,,,,,,,1,,2,,2,1,1,37,95,3611,36,13,13,372.823.514.047.436
623890,1,1,70,16,48,1,,2,80,1,,9,8,,,,,,,,,,1,,2,,2,1,1,99,99,5020,50,13,13,285.059.410.182.172
623902,1,4,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,13,13,261.288.569.014.264
623910,1,2,70,5,48,1,,2,20,1,,5,3,,,,,,,,,,1,,2,,2,1,1,34,34,6512,65,13,13,246.442.408.276.613
623925,1,2,70,32,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,13,13,317.484.439.132.362
623926,1,1,70,32,48,1,,2,104,1,,6,3,,,,,,,,,,1,,2,,2,1,1,98,98,6120,61,13,13,379.218.714.929.446
623926,1,3,70,208,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,13,13,379.218.714.929.446
623941,1,2,70,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,11,,,,13,13,225.438.477.107.618
623947,1,5,70,72,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,33,,,,13,13,172.888.583.382.314
623949,1,3,70,16,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,1,53,33,5521,55,13,13,292.606.431.133.787
623952,1,6,70,24,48,1,,2,24,1,,4,8,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,13,13,20.395.759.847.047
623953,1,4,70,192,48,1,,2,192,1,,3,1,,,,,,,,,,1,,2,,2,1,1,5,5,8512,85,13,13,275.220.592.671.353
623954,1,4,70,12,24,1,,2,12,1,,9,4,,,,,,,,,,1,,2,,2,1,1,33,45,5239,52,13,13,240.988.264.737.814
