DIRECTORIO;AREA;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;P5070;DPTO;ORDEN;fex_c_2011
618909;5;1;6;3;1;1;1;1;4;3;;;;;600000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;2;1;4;1;2;1;1;1;3;2;1;1;1;5;1;102.406.505.279.894
618910;5;1;4;3;1;1;1;1;4;1;;;50000000;300000;;1;1;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;5;1;844.654.876.803.721
618912;5;1;4;3;1;1;1;1;1;4;;;;250000;;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;1;5;1;797.277.138.100.239
618913;5;1;4;3;3;1;1;1;1;3;;;;;220000;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;1;5;1;665.878.618.976.015
618914;5;1;5;3;1;1;1;1;1;1;;;99;350000;;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;1;5;1;880.744.958.366.748
618916;5;1;4;3;1;1;1;1;4;3;;;;;280000;1;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;1;5;1;773.771.829.218.199
618917;5;1;4;2;1;1;1;1;1;1;;;35000000;220000;;1;1;2;1;1;1;1;2;1;1;1;1;1;1;2;2;1;1;2;2;1;1;2;1;4;1;2;1;1;1;2;2;1;1;1;5;1;828.060.286.273.342
618918;5;1;3;1;1;1;1;1;4;3;;;;;250000;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;1;5;1;804.406.812.498.186
618926;5;1;4;2;1;1;1;1;3;1;;;35000000;250000;;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;1;1;5;1;80.159.660.869.144
618927;5;1;5;3;1;1;1;1;3;1;;;35000000;300000;;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;1;2;1;2;1;4;1;1;1;2;1;2;;1;1;1;5;1;854.930.050.256.573
618928;5;1;4;3;1;1;1;1;4;3;;;;;250000;1;2;2;2;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;1;2;1;2;1;2;1;2;;1;1;1;5;1;870.136.337.665.599
618929;5;1;1;1;1;1;1;1;4;1;;;200000;250000;;1;2;2;2;1;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;2;1;2;2;1;1;2;5;1;949.719.044.263.116
618930;5;1;5;2;1;1;1;1;4;1;;;45000000;280000;;1;1;2;2;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;2;1;2;;1;1;1;5;1;908.625.057.576.772
618931;5;1;4;3;1;1;1;1;1;1;;;150000000;700000;;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;4;1;2;1;1;1;3;2;1;1;1;5;1;102.406.505.279.894
618932;5;1;4;3;1;1;1;1;4;3;;;;;550000;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;1;1;5;1;108.058.122.846.373
618933;5;1;5;3;1;1;1;1;3;2;;800000;85000000;700000;;1;1;1;2;1;1;1;2;1;2;1;1;1;1;2;2;2;2;1;2;2;1;1;1;4;1;1;1;1;1;3;2;1;1;1;5;1;952.576.616.584.941
618934;5;1;5;4;1;1;1;1;3;1;;;64000000;450000;;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;1;1;5;1;123.555.657.156.278
618935;5;1;3;2;1;1;1;1;1;3;;;;;200000;1;1;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;1;1;5;1;847.414.057.217.117
618936;5;1;4;3;1;1;1;1;1;3;;;;;250000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;1;1;5;1;928.467.611.573.999
618938;5;1;3;2;1;1;1;1;4;3;;;;;160000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;1;5;1;851.713.760.048.498
618939;5;1;3;2;1;1;1;1;4;4;;;;200000;;1;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;1;5;1;828.060.286.273.342
618942;5;1;5;4;1;1;1;1;3;2;;120000;40000000;300000;;1;1;2;1;1;1;2;2;1;1;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;1;1;5;1;77.937.071.077.766
618944;5;1;5;3;1;1;1;1;1;1;;;40000000;600000;;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;3;2;1;1;1;5;1;101.761.953.484.394
618948;5;1;5;1;1;1;1;1;3;3;;;;;200000;1;1;2;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;1;2;2;1;2;1;4;1;1;1;1;1;2;2;1;1;1;5;1;861.865.591.114.932
618949;5;1;4;3;1;1;1;1;3;1;;;99;250000;;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;1;1;5;1;902.763.199.973.305
618951;5;1;3;2;1;1;1;1;3;3;;;;;215000;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;1;1;5;1;882.050.606.255.994
618954;5;1;6;3;1;1;1;1;1;1;;;55000000;650000;;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;4;2;1;1;1;5;1;111.024.667.454.792
618955;5;1;3;2;1;1;1;1;3;3;;;;;100000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;2;1;1;1;5;1;95.434.949.195.272
618960;5;1;4;3;1;1;1;1;1;1;;;99;300000;;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;3;2;1;1;1;5;1;969.172.429.250.671
618961;5;1;4;2;1;1;1;1;3;1;;;30000000;200000;;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;5;1;895.965.027.038.153
618963;5;1;4;1;1;1;1;1;1;1;;;35000000;250000;;1;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;1;1;5;1;978.133.870.256.675
618964;5;1;4;1;1;1;1;1;1;1;;;99;300000;;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;1;1;5;1;978.133.870.256.675
618965;5;1;2;1;1;1;1;1;1;3;;;;;160000;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;1;5;1;880.321.363.552.371
618970;5;1;4;3;1;1;1;1;5;4;;;;180000;;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;1;1;5;1;781.333.228.983.142
618983;5;1;3;2;1;1;1;1;1;6;PRESTADA;;;100000;;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;1;1;5;1;871.395.710.193.259
618991;5;1;2;1;1;1;1;1;1;3;;;;;150000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;2;1;2;1;1;1;2;2;2;1;1;5;1;806.369.330.703.668
619002;5;1;2;2;1;1;1;1;4;3;;;;;110000;1;2;2;2;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;1;1;5;1;888.365.777.646.711
619009;5;1;2;1;1;1;1;1;1;3;;;;;80000;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;1;1;5;1;904.073.127.808.523
619011;5;1;1;1;1;1;1;1;1;1;;;8000000;80000;;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;1;1;5;1;880.321.363.552.371
619012;5;1;3;3;1;1;1;1;4;3;;;;;100000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;1;2;1;1;1;5;1;930.197.709.850.933
619013;5;1;2;2;1;1;1;1;4;1;;;10000000;100000;;1;1;2;2;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;1;2;1;1;1;5;1;838.946.941.906.234
619014;5;1;2;1;1;1;1;1;4;3;;;;;140000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;1;1;5;1;849.528.426.882.508
619015;5;1;4;3;1;1;1;1;4;3;;;;;250000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;1;5;1;860.756.321.633.667
619016;5;1;2;2;1;1;1;1;4;3;;;;;150000;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;1;1;5;1;837.797.627.519.047
619017;5;1;1;1;1;1;1;1;1;3;;;;;80000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;1;1;5;1;900.310.000.285.452
619020;5;1;3;2;1;1;1;1;1;1;;;30000000;120000;;1;1;1;2;1;1;2;2;1;1;1;1;1;1;2;2;1;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;1;5;1;793.277.451.621.883
619024;5;1;4;3;1;1;1;1;1;4;;;;200000;;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;1;5;1;71.458.552.059.978
619034;11;1;4;3;1;1;1;1;1;4;;;;600000;;1;1;2;1;1;1;1;2;1;1;1;2;1;1;1;2;2;2;2;2;2;1;2;1;7;1;2;1;1;1;4;3;1;1;1;11;1;326.648.554.082.531
619036;11;1;4;2;1;1;1;1;3;3;;;;;433000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;2;1;7;1;1;1;1;1;4;3;1;1;1;11;1;210.560.492.402.431
619037;11;1;4;1;1;1;1;1;3;2;;1800000;98;600000;;1;1;1;1;1;1;1;2;2;1;1;1;2;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;3;1;1;1;11;1;294.861.931.022.601
619038;11;1;4;2;1;1;1;1;3;3;;;;;500000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;1;6;1;1;1;1;1;4;3;1;1;1;11;1;226.042.329.849.668
619039;11;1;4;2;1;1;1;1;3;2;;300000;70000000;700000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;3;1;1;1;11;1;300.306.247.551.166
619041;11;1;4;3;1;1;1;1;4;3;;;;;250000;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;11;1;248.668.294.747.573
619042;11;1;4;3;1;1;1;1;3;3;;;;;400000;1;1;2;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;2;1;2;1;6;1;1;1;1;1;3;3;1;1;1;11;1;184.930.934.595.321
619043;11;1;4;3;1;1;1;1;3;3;;;;;400000;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;11;1;278.116.528.342.785
619044;11;1;6;3;1;1;1;1;3;1;;;98;98;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;11;1;250.482.492.605.841
619046;11;1;3;2;1;1;1;1;4;3;;;;;200000;1;1;2;1;1;1;1;2;1;1;1;1;1;2;2;2;2;1;2;1;2;1;2;1;6;1;2;1;1;1;3;3;1;1;1;11;1;295.269.459.264.524
619047;11;1;1;1;1;1;1;1;4;3;;;;;200000;2;1;2;2;2;1;1;2;1;1;1;1;1;2;2;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;3;3;1;1;1;11;1;296.707.788.355.307
619049;11;1;4;3;1;1;1;1;1;1;;;98;1000000;;1;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;4;3;1;1;1;11;1;230.308.085.035.742
619050;11;1;3;2;1;1;1;1;3;1;;;130000000;300000;;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;4;3;1;1;1;11;1;285.231.938.345.851
619051;11;1;4;3;1;1;1;1;3;1;;;98;300000;;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;11;1;223.425.439.416.394
619052;11;1;6;5;1;1;1;1;3;1;;;70000000;450000;;1;1;2;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;11;1;301.329.156.718.417
619052;11;2;1;1;1;2;1;1;3;3;;;;;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;;11;1;301.329.156.718.417
619052;11;3;1;1;1;2;1;1;3;3;;;;;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;;;;;;;;;;;1;1;;11;1;301.329.156.718.417
619053;11;1;4;3;1;1;1;1;3;2;;330000;50000000;350000;;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;11;1;285.439.791.029.257
619056;11;1;2;1;1;1;1;1;3;3;;;;;300000;2;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;3;1;1;1;11;1;294.861.931.022.601
619057;11;1;4;3;1;1;1;1;4;1;;;35800000;350000;;1;1;2;2;2;1;1;2;2;1;1;1;1;2;1;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;11;1;159.891.534.174.896
619057;11;2;1;1;1;2;1;1;3;3;;;;;150000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;;11;1;159.891.534.174.896
619059;11;1;3;2;1;1;1;1;3;3;;;;;450000;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;3;1;1;1;11;1;303.461.122.850.491
619062;11;1;4;3;1;1;1;1;3;4;;;;350000;;1;2;2;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;11;1;253.750.535.768.254
619063;11;1;4;3;1;1;1;1;3;1;;;98;300000;;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;11;1;143.644.775.482.769
619064;11;1;3;2;1;1;1;1;3;4;;;;500000;;1;1;2;1;1;1;1;2;1;2;1;1;1;2;2;1;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;11;1;200.238.008.184.354
619065;11;1;1;1;1;1;1;1;4;4;;;;150000;;1;1;2;2;1;2;1;2;2;1;1;2;1;2;2;2;2;1;2;2;2;1;3;1;4;1;2;1;1;1;3;3;1;1;2;11;1;259.635.469.363.942
619066;11;1;4;3;1;1;1;1;4;1;;;98;250000;;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;3;1;2;1;1;1;3;3;1;1;1;11;1;27.413.373.852.229
619067;11;1;2;1;1;1;1;1;4;3;;;;;250000;1;1;2;1;1;1;1;2;1;2;1;1;2;1;2;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;3;3;2;1;1;11;1;294.861.931.022.601
619069;11;1;4;3;1;1;1;1;3;3;;;;;580000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;3;1;1;1;11;1;169.449.097.148.084
619070;11;1;5;2;1;1;1;1;3;1;;;150000000;1000000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;1;2;1;4;1;1;1;1;1;4;3;1;1;1;11;1;162.566.451.528.736
619071;11;1;4;3;1;1;1;1;1;3;;;;;650000;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;4;1;2;1;1;1;4;3;1;1;1;11;1;24.119.671.809.287
619073;11;1;2;2;1;1;1;1;3;5;;;;350000;;1;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;11;1;294.038.982.857.146
619074;11;1;5;3;1;1;1;1;4;3;;;;;450000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;4;3;1;1;1;11;1;218.695.869.545.911
619075;11;1;4;2;1;1;1;1;3;1;;;100000000;500000;;1;2;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;11;1;267.589.970.793.539
619077;11;1;6;4;1;1;1;1;3;1;;;98;350000;;1;1;2;1;1;1;1;2;2;1;1;1;2;2;1;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;11;1;235.214.416.698.255
619078;11;1;5;3;1;1;1;1;3;3;;;;;400000;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;11;1;315.788.084.998.403
619081;11;1;2;1;1;1;1;1;1;1;;;70000000;700000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;4;3;1;1;1;11;1;287.979.285.403.254
619082;11;1;3;2;1;1;1;1;1;3;;;;;750000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;1;2;1;7;1;2;1;1;1;4;3;1;1;1;11;1;272.672.211.814.221
619084;11;1;2;2;1;1;1;1;1;3;;;;;700000;2;1;1;2;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;7;1;2;1;1;1;4;3;1;1;1;11;1;243.599.846.986.493
619085;11;1;2;1;1;1;1;1;1;3;;;;;500000;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;4;3;1;1;1;11;1;294.861.931.022.601
619086;11;1;2;1;1;1;1;1;1;3;;;;;468000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;1;2;1;7;1;2;1;1;1;4;3;1;1;1;11;1;287.979.285.403.254
619087;11;1;2;1;1;1;1;1;;1;;;100000000;600000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;2;1;4;1;2;1;1;1;4;3;1;1;6;11;1;287.979.285.403.254
619088;11;1;3;2;1;1;1;1;1;2;;600000;90000000;600000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;2;1;6;1;2;1;1;1;4;3;1;1;1;11;1;230.517.651.802.174
619089;11;1;3;1;1;1;1;1;1;3;;;;;700000;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;7;1;2;1;1;1;4;3;1;1;1;11;1;294.861.931.022.601
619090;11;1;1;1;1;1;1;1;4;3;;;;;150000;2;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;3;1;4;1;2;1;1;1;3;2;1;1;1;11;1;278.557.145.409.909
619091;11;1;2;1;1;1;1;1;3;1;;;80000000;600000;;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;11;1;203.677.846.783.083
619093;11;1;4;2;1;1;1;1;3;1;;;76000000;200000;;1;1;2;2;1;1;1;2;2;2;1;1;2;1;2;2;2;2;2;2;2;1;3;1;4;1;1;1;1;1;3;3;1;1;1;11;1;259.635.469.363.942
619096;11;1;3;2;1;1;1;1;4;4;;;;250000;;1;2;2;2;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;1;11;1;235.464.469.843.012
619097;11;1;3;2;1;1;1;1;1;1;;;80000000;800000;;1;1;2;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;1;7;1;2;1;1;1;4;3;1;1;1;11;1;213.274.750.634.632
619098;11;1;4;2;1;1;1;1;1;3;;;;;1000000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;2;1;7;1;2;1;1;1;4;3;1;1;1;11;1;240.885.588.754.292
619100;11;1;6;4;1;1;1;1;3;1;;;300000000;1000000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;4;4;1;1;1;11;1;153.795.464.264.531
619101;11;1;11;3;1;1;1;1;4;3;;;;;1600000;1;1;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;2;2;1;2;1;6;1;2;1;1;1;4;3;1;1;1;11;1;30.908.020.323.726
619102;11;1;10;8;1;1;1;1;4;1;;;200000000;2000000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;1;1;1;4;1;2;1;1;1;4;3;1;1;1;11;1;35.465.531.515.317
619103;11;1;3;1;1;1;1;1;3;1;;;75000000;700000;;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;1;2;1;2;1;4;1;1;1;1;1;4;3;1;1;1;11;1;263.075.307.962.672
619104;11;1;6;3;1;1;1;1;3;1;;;98;98;;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;1;2;1;1;1;4;1;1;1;1;1;4;3;1;1;1;11;1;232.024.631.244.283
619105;11;1;1;1;1;1;1;1;3;3;;;;;28000;1;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;4;3;1;1;1;11;1;184.756.170.737.116
619107;11;1;2;2;1;2;1;1;3;4;;;;200000;;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;4;1;1;1;1;1;2;3;1;1;1;11;1;128.973.312.014.462
619108;11;1;2;1;1;2;1;1;4;3;;;;;150000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;3;1;4;1;2;1;1;1;2;3;1;1;1;11;1;26.037.341.363.931
619112;11;1;4;3;1;1;1;1;3;1;;;80000000;200000;;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;11;1;344.419.832.759.008
619113;11;1;3;2;1;1;1;1;3;1;;;26000000;350000;;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;11;1;275.515.781.170.587
619113;11;2;3;2;1;1;1;1;3;3;;;;;300000;1;1;2;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;;11;1;275.515.781.170.587
619114;11;1;10;1;1;1;1;1;3;4;;;;98;;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;11;1;237.270.986.297.357
619118;11;1;8;4;1;1;1;1;3;1;;;90000000;500000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;11;1;190.007.063.760.324
619120;11;1;7;1;1;1;1;1;3;1;;;98;500000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;11;1;294.038.982.857.146
619123;11;1;4;3;1;1;1;1;3;3;;;;;250000;1;1;2;2;1;1;1;1;2;1;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;11;1;293.598.365.790.023
619124;11;1;2;2;1;1;1;1;3;3;;;;;150000;1;1;2;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;11;1;33.126.992.244.564
619125;11;1;3;2;1;1;1;1;3;3;;;;;200000;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;11;1;25.903.623.169.969
619126;11;1;4;2;1;1;1;1;3;5;;;;300000;;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;3;11;1;265.789.566.194.873
619127;11;1;1;1;1;1;1;1;4;3;;;;;120000;1;2;2;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;1;1;11;1;268.519.624.491.236
619129;11;1;3;2;1;1;1;1;3;1;;;98;300000;;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;2;1;1;1;11;1;315.788.084.998.403
619131;11;1;4;3;1;1;1;1;3;1;;;80000000;150000;;1;2;2;2;1;1;1;1;2;2;1;1;2;1;1;2;2;1;2;2;2;1;2;1;6;1;1;1;1;1;2;3;1;1;2;11;1;235.464.469.843.012
619134;11;1;1;1;1;2;1;1;4;3;;;;;120000;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;3;1;4;1;2;1;1;1;2;3;1;1;1;11;1;272.672.211.814.221
