DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;CLASE;INI;DPTO;AREA;fex_c_2011
619969;1;2;80;1;4;6;;2;;2;;;;;8;2;1;1;52;52;139.308.510.953.514
619970;1;1;80;2;;;;2;;2;;2;;.;;;1;1;52;52;95.989.350.223.964
619975;1;1;80;1;4;2;;2;;2;;;;;9;2;1;1;52;52;187.264.180.506.787
619976;1;2;80;1;1;1;;2;;2;;;;;2;2;1;1;52;52;163.749.811.553.538
619976;1;3;80;2;;;;2;;2;;2;;.;;;1;1;52;52;163.749.811.553.538
619977;1;1;80;2;;;;2;;2;;2;;.;;;1;1;52;52;935.200.792.744.768
619977;1;3;80;2;;;;2;;2;;2;;.;;;1;1;52;52;935.200.792.744.768
619978;1;1;80;1;4;3;;2;;2;;;;;8;2;1;1;52;52;104.486.566.277.885
619978;1;3;80;1;4;6;;2;;2;;;;;8;2;1;1;52;52;104.486.566.277.885
619980;1;1;80;1;3;6;;2;;2;;;;;8;2;1;1;52;52;100.641.884.424.196
619980;1;2;80;1;3;3;;2;;2;;;;;4;2;1;1;52;52;100.641.884.424.196
619982;1;2;80;2;;;;2;;2;;2;;.;;;1;1;52;52;14.530.035.120.395
619984;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;52;52;103.147.260.227.681
619984;1;3;80;2;;;;2;;2;;2;;.;;;1;1;52;52;103.147.260.227.681
619985;1;2;80;2;;;;2;;2;;2;;.;;;1;1;52;52;139.308.510.953.514
619985;1;3;80;2;;;;2;;2;;2;;.;;;1;1;52;52;139.308.510.953.514
619990;1;1;80;1;4;4;;3;;2;;;;;4;2;1;1;52;52;130.273.507.062.022
619991;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;52;52;168.347.956.529.628
619991;1;3;80;2;;;;2;;2;;2;;.;;;1;1;52;52;168.347.956.529.628
619991;1;4;80;2;;;;2;;2;;2;;.;;;1;1;52;52;168.347.956.529.628
619996;1;3;80;2;;;;2;;2;;2;;.;;;1;1;52;52;199.945.023.258.917
619997;1;3;80;2;;;;2;;2;;2;;.;;;1;1;52;52;930.787.551.178.826
619999;1;2;80;2;;;;2;;2;;2;;.;;;1;1;52;52;176.817.261.973.105
619999;1;6;80;2;;;;2;;2;;2;;.;;;1;1;52;52;176.817.261.973.105
620000;1;2;80;1;2;7;;2;;2;;;;;1;2;1;1;52;52;177.878.673.801.855
620000;1;4;80;2;;;;2;;2;;2;;.;;;1;1;52;52;177.878.673.801.855
620000;1;5;80;2;;;;2;;2;;2;;.;;;1;1;52;52;177.878.673.801.855
620000;1;6;80;2;;;;2;;2;;2;;.;;;1;1;52;52;177.878.673.801.855
620001;1;2;80;1;2;3;;2;;2;;;;;4;2;1;1;52;52;130.273.507.062.022
620001;1;3;80;1;1;7;;2;;2;;;;;2;2;1;1;52;52;130.273.507.062.022
620003;1;1;80;1;3;4;;3;;2;;;;;10;2;1;1;52;52;228.498.533.111.572
620003;1;5;80;2;;;;2;;2;;2;;.;;;1;1;52;52;228.498.533.111.572
620003;1;6;80;2;;;;2;;2;;2;;.;;;1;1;52;52;228.498.533.111.572
620006;1;1;80;1;4;3;;3;;2;;;;;4;2;1;1;52;52;11.670.222.978.443
620006;1;2;80;1;4;3;;2;;2;;;;;4;2;1;1;52;52;11.670.222.978.443
620007;1;1;80;1;4;2;;2;;2;;;4;;8;1;1;1;52;52;12.562.097.286.179
620007;1;2;80;2;;;;2;;2;;2;;.;;;1;1;52;52;12.562.097.286.179
620008;1;3;80;2;;;;2;;2;;2;;.;;;1;1;52;52;158.279.451.419.829
620009;1;2;80;2;;;;2;;2;;2;;.;;;1;1;52;52;118.057.843.555.477
620010;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;52;52;140.647.817.003.718
620011;1;3;80;2;;;;2;;2;;2;;.;;;1;1;52;52;317.336.405.923.438
620011;1;4;80;2;;;;2;;2;;2;;.;;;1;1;52;52;317.336.405.923.438
620012;1;1;80;1;2;7;;3;;2;;;;;8;2;1;1;52;52;129.240.005.843.715
620013;1;2;80;2;;;;2;;2;;2;;.;;;1;1;52;52;157.218.039.591.079
620015;1;1;80;1;4;4;;3;;2;;;4;;7;1;1;1;52;52;124.587.471.643.484
620016;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;52;52;273.606.270.300.057
620017;1;1;80;2;;;;2;;2;;2;;.;;;1;1;52;52;23.901.172.610.333
620017;1;2;80;1;3;1;;1;2;2;;;;;2;2;1;1;52;52;23.901.172.610.333
620019;1;2;80;1;4;6;;2;;2;;;;;9;2;1;1;52;52;129.240.005.843.715
620021;1;1;80;1;3;4;;3;;2;;;;;8;2;1;1;52;52;124.158.397.251.896
620021;1;2;80;1;4;4;;3;;2;;;;;8;2;1;1;52;52;124.158.397.251.896
620022;1;4;80;1;1;7;;2;;2;;;;;2;2;1;1;52;52;235.471.462.005.473
620023;1;1;80;2;;;;3;;2;;1;4;;10;;1;1;52;52;249.174.943.286.968
620024;1;1;80;1;4;2;;2;;2;;;;;4;2;1;1;52;52;829.300.940.479.511
620024;1;2;80;2;;;;2;;2;;2;;.;;;1;1;52;52;829.300.940.479.511
620024;1;3;80;2;;;;2;;1;120000;1;1;;2;;1;1;52;52;829.300.940.479.511
620026;1;2;80;2;;;;2;;2;;2;;.;;;1;1;52;52;171.727.459.137.732
620027;1;3;80;2;;;;2;;2;;2;;.;;;1;1;52;52;158.279.451.419.829
620028;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;52;52;803.743.611.846.582
620028;1;2;80;1;2;4;;3;;2;;;;;10;2;1;1;52;52;803.743.611.846.582
620028;1;3;80;1;4;4;;3;;2;;;;;10;2;1;1;52;52;803.743.611.846.582
620029;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;52;52;135.151.690.134.018
620029;1;4;80;2;;;;2;;2;;2;;.;;;1;1;52;52;135.151.690.134.018
620031;1;3;80;2;;;;2;;2;;2;;.;;;1;1;52;52;158.279.451.419.829
620034;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;52;52;14.530.035.120.395
620034;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;52;52;14.530.035.120.395
620036;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;52;52;136.803.135.150.028
620036;1;2;80;1;1;5;;2;;2;;;;;4;2;1;1;52;52;136.803.135.150.028
620044;1;2;80;2;;;;2;;2;;2;;.;;;1;1;54;54;347.907.271.812.508
620045;1;1;80;1;4;4;;3;;2;;;;;8;2;1;1;54;54;201.796.656.194.284
620045;1;2;80;1;1;7;;2;;2;;;;;9;2;1;1;54;54;201.796.656.194.284
620046;1;2;80;1;1;5;;2;;2;;;;;2;2;1;1;54;54;177.687.628.368.954
620046;1;3;80;1;3;7;;2;;2;;;;;2;2;1;1;54;54;177.687.628.368.954
620046;1;4;80;1;1;5;;2;;2;;;;;11;2;1;1;54;54;177.687.628.368.954
620047;1;2;80;1;3;1;;2;;2;;;;DESEA ESTUDIAR;12;2;1;1;54;54;264.895.772.402.578
620050;1;2;80;1;2;8;EMBARAZO;2;;2;;;;;9;2;1;1;54;54;392.562.797.562.756
620057;1;2;80;1;1;7;;2;;2;;;;ESTA ESPERANDO QUE LA LLAMEN DE SU TRABAJO ANTERIOR;12;2;1;1;63;63;189.455.984.732.981
620057;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;189.455.984.732.981
620058;1;1;80;1;3;2;;2;;2;;;;;9;2;1;1;63;63;869.515.854.656.207
620058;1;5;80;2;;;;2;;2;;2;;.;;;1;1;63;63;869.515.854.656.207
620059;1;3;80;1;1;3;;2;;2;;;;;4;2;1;1;63;63;189.455.984.732.981
620061;1;2;80;1;3;2;;2;;2;;;;;9;2;1;1;63;63;168.094.286.613.157
620061;1;3;80;2;;;;3;;2;;2;;.;;;1;1;63;63;168.094.286.613.157
620062;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;170.424.561.951.604
620063;1;2;80;1;4;2;;3;;2;;;;;9;2;1;1;63;63;111.077.227.524.844
620063;1;4;80;2;;;;2;;2;;2;;.;;;1;1;63;63;111.077.227.524.844
620064;1;2;80;1;3;6;;2;;2;;;;;9;2;1;1;63;63;151.338.769.193.007
620067;1;1;80;1;4;2;;3;;2;;;;;9;2;1;1;63;63;972.489.610.361.547
620067;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;972.489.610.361.547
620067;1;6;80;2;;;;2;;2;;2;;.;;;1;1;63;63;972.489.610.361.547
620068;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;170.424.561.951.604
620068;1;3;80;1;2;1;;2;;2;;;;;2;2;1;1;63;63;170.424.561.951.604
620069;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;128.623.240.430.026
620070;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;187.125.709.394.534
620072;1;2;80;1;2;2;;2;;2;;;;;9;2;1;1;63;63;176.839.534.115.281
620074;1;2;80;1;3;3;;2;;2;;;;;4;2;1;1;63;63;493.952.413.370.972
620074;1;4;80;2;;;;2;;2;;2;;.;;;1;1;63;63;493.952.413.370.972
620074;1;5;80;2;;;;2;;2;;2;;.;;;1;1;63;63;493.952.413.370.972
620075;1;2;80;1;2;2;;2;;2;;;;;9;2;1;1;63;63;390.300.191.785.204
620075;1;4;80;1;3;1;;2;;2;;;;;2;2;1;1;63;63;390.300.191.785.204
620076;1;1;80;1;4;8;ESTA ESPERANDO PENSION;3;;2;;;;ESTA ESPERANDO PENSION;12;2;1;1;63;63;280.811.015.389.223
620077;1;2;80;1;4;8;SUS HIJOS NO LA DEJARON;2;;2;;;;;11;2;1;1;63;63;125.774.397.505.895
620079;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;15.484.601.428.007
620081;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;164.730.450.791.983
620082;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;187.125.709.394.534
620082;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;187.125.709.394.534
620083;1;2;80;1;2;2;;2;;2;;;2;;9;1;1;1;63;63;141.454.332.681.094
620084;1;2;80;1;4;3;;2;;2;;;;;4;2;1;1;63;63;105.967.743.743.242
620084;1;3;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;105.967.743.743.242
620085;1;1;80;1;4;2;;1;2;2;;;;;8;2;1;1;63;63;137.626.299.251.457
620086;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;63;63;125.774.397.505.895
620086;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;125.774.397.505.895
620087;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;13.814.486.683.714
620088;1;6;80;1;4;3;;2;;2;;;;;8;2;1;1;63;63;149.841.529.283.961
620089;1;1;80;1;1;5;;2;;2;;;;ESPERA VIAJE AL EXTERIOR;12;2;1;1;63;63;14.492.379.702.933
620089;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;14.492.379.702.933
620091;2;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;104.156.035.990.478
620094;1;4;80;1;4;4;;3;;2;;;;;4;2;1;1;63;63;125.259.404.608.852
620097;1;1;80;1;1;7;;2;;2;;;;;4;2;1;1;63;63;238.118.148.157.086
620098;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;317.145.320.412.085
620098;1;5;80;1;4;3;;2;;2;;;;;8;2;1;1;63;63;317.145.320.412.085
620099;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;195.080.461.411.626
620100;1;2;80;2;;;;2;;2;;1;2;;9;;1;1;63;63;353.679.068.230.562
620101;1;1;80;1;3;4;;3;;2;;;;;10;2;1;1;63;63;869.515.854.656.207
620101;1;3;80;1;2;2;;2;;2;;;;;9;2;1;1;63;63;869.515.854.656.207
620102;1;1;80;1;3;8;CAMBIO DE RESIDENCIA;3;;2;;;;;11;2;1;1;63;63;125.774.397.505.895
620102;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;125.774.397.505.895
620103;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;166.164.602.118.336
620103;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;166.164.602.118.336
620104;1;1;80;1;2;4;;1;2;2;;;;;8;2;1;1;63;63;125.774.397.505.895
620104;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;125.774.397.505.895
620105;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;275.894.175.188.061
620106;1;1;80;2;;;;2;;2;;2;;.;;;1;1;63;63;174.652.668.042.724
620110;1;2;80;1;4;2;;2;;2;;;1;;9;1;1;1;63;63;136.707.659.004.291
620110;1;4;80;1;4;2;;2;;2;;;;;8;2;1;1;63;63;136.707.659.004.291
620111;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;63;63;869.515.854.656.207
620113;1;1;80;1;2;3;;3;;2;;;;;10;2;1;1;63;63;158.054.092.620.359
620113;1;2;80;1;4;2;;2;;2;;;;;8;2;1;1;63;63;158.054.092.620.359
620113;1;3;80;1;2;7;;2;;2;;;;;9;2;1;1;63;63;158.054.092.620.359
620114;1;1;80;1;4;0;;2;;2;;;3;;8;1;1;1;63;63;193.697.623.555.996
620114;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;193.697.623.555.996
620115;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;145.971.474.092.098
620116;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;63;63;165.402.903.868.955
620116;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;165.402.903.868.955
620116;1;8;80;2;;;;2;;2;;2;;.;;;1;1;63;63;165.402.903.868.955
620117;1;1;80;1;1;3;;2;;2;;;;;4;2;1;1;63;63;187.125.709.394.534
620119;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;120.598.853.931.958
620120;1;2;80;1;4;2;;2;;2;;;;;8;2;1;1;63;63;139.037.934.342.738
620121;1;2;80;1;2;3;;2;;2;;;;;9;2;1;1;63;63;221.735.679.847.445
620124;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;168.094.286.613.157
620125;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;63;63;117.819.645.488.803
620125;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;117.819.645.488.803
620129;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;13.794.708.759.403
620131;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;63;63;140.405.507.694.612
620133;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;63;63;132.502.069.148.243
620133;1;2;80;1;4;2;;1;4;2;;;;;9;2;1;1;63;63;132.502.069.148.243
620133;1;4;80;2;;;;2;;2;;2;;.;;;1;1;63;63;132.502.069.148.243
620135;1;1;80;1;9;4;;3;;2;;;;;10;2;1;1;63;63;137.626.299.251.457
620136;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;190.489.545.215.708
620136;1;4;80;2;;;;2;;2;;2;;.;;;1;1;63;63;190.489.545.215.708
620138;1;2;80;1;1;7;;2;;2;;;1;;1;1;1;1;63;63;164.730.450.791.983
620139;1;2;80;1;1;6;;2;;2;;;;;9;2;1;1;63;63;153.669.044.531.454
620140;1;2;80;1;2;2;;2;;2;;;;;9;2;1;1;63;63;120.522.022.640.547
620140;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;120.522.022.640.547
620140;1;4;80;2;;;;2;;2;;2;;.;;;1;1;63;63;120.522.022.640.547
620140;1;8;80;1;1;3;;2;;2;;;;;4;2;1;1;63;63;120.522.022.640.547
620140;1;9;80;1;4;3;;2;;2;;;;;4;2;1;1;63;63;120.522.022.640.547
620141;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;329.249.644.529.842
620142;1;1;80;1;1;7;;3;;2;;;;;1;2;1;1;63;63;316.108.185.240.718
620142;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;316.108.185.240.718
620143;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;282.908.665.362.188
620144;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;302.677.538.386.014
620145;2;1;80;2;;;;2;;2;;2;;.;;;1;1;63;63;109.331.579.564.415
620145;2;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;109.331.579.564.415
620147;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;148.169.656.108.446
620149;1;1;80;2;;;;2;;2;;2;;.;;;1;1;63;63;117.819.645.488.803
620150;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;123.187.458.771.855
620151;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;111.155.635.532.174
620151;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;111.155.635.532.174
620151;1;5;80;1;2;0;;2;;2;;;;;8;2;1;1;63;63;111.155.635.532.174
620152;1;1;80;2;;;;2;;2;;2;;.;;;1;1;63;63;150.099.340.603.267
620156;1;1;80;1;1;3;;2;;1;25000;;;;4;2;1;1;63;63;164.730.450.791.983
620156;1;2;80;1;4;3;;2;;2;;;;;8;2;1;1;63;63;164.730.450.791.983
620158;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;159.102.917.606.842
620158;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;159.102.917.606.842
620158;1;5;80;1;4;3;;2;;2;;;;;4;2;1;1;63;63;159.102.917.606.842
620159;1;1;80;2;;;;2;;2;;2;;.;;;1;1;63;63;125.774.397.505.895
620159;1;2;80;1;3;3;;2;;2;;;;;4;2;1;1;63;63;125.774.397.505.895
620160;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;161.882.126.049.996
620161;1;1;80;1;4;2;;2;;2;;;;;4;2;1;1;63;63;162.351.833.192.455
620162;1;2;80;2;;;;2;;1;120000;1;1;;9;;1;1;63;63;140.577.714.196.153
620162;1;4;80;1;4;3;;2;;2;;;;;4;2;1;1;63;63;140.577.714.196.153
620162;1;5;80;1;4;3;;2;;2;;;;;4;2;1;1;63;63;140.577.714.196.153
620164;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;231.772.817.333.746
620164;1;5;80;2;;;;2;;2;;2;;.;;;1;1;63;63;231.772.817.333.746
620164;1;6;80;2;;;;2;;2;;2;;.;;;1;1;63;63;231.772.817.333.746
620165;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;140.577.714.196.153
620165;1;4;80;2;;;;2;;2;;2;;.;;;1;1;63;63;140.577.714.196.153
620165;1;5;80;1;2;8;ESTA CANSADO DE TRABAJAR;2;;2;;;;;11;2;1;1;63;63;140.577.714.196.153
620167;1;1;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;152.750.404.284.288
620167;1;3;80;1;1;3;;2;;2;;;2;;9;1;1;1;63;63;152.750.404.284.288
620168;1;3;80;1;2;7;;2;;2;;;;POR EMBARAZO;12;2;1;1;63;63;159.878.148.588.118
620169;1;1;80;1;3;4;;3;;2;;;;;8;2;1;1;63;63;140.405.507.694.612
620170;1;2;80;1;3;8;DESPLAZAMIENTO;2;;2;;;;;9;2;1;1;63;63;151.338.769.193.007
620171;1;1;80;1;1;8;TRASLADO DE CIUDAD;3;;2;;;;NO TIENE RECURSOS;12;2;1;1;63;63;124.753.185.238.164
620173;1;4;80;2;;;;2;;2;;2;;.;;;1;1;63;63;109.332.097.746.559
620173;1;10;80;2;;;;2;;2;;2;;.;;;1;1;63;63;109.332.097.746.559
620174;1;6;80;1;4;3;;2;;2;;;;;4;2;1;1;63;63;168.304.273.853.526
620178;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;156.514.312.766.944
620179;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;129.602.430.935.532
620180;1;2;80;1;4;3;;2;;2;;;;;4;2;1;1;63;63;925.760.621.442.654
620181;1;1;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;137.626.299.251.457
620183;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;187.125.709.394.534
620183;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;187.125.709.394.534
620185;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;180.461.699.437.905
620185;1;5;80;1;1;8;CAMBIO DE DOMICILIO;2;;2;;;;;9;2;1;1;63;63;180.461.699.437.905
620188;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;177.241.272.882.621
620189;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;196.129.286.398.109
620189;1;4;80;2;;;;2;;2;;2;;.;;;1;1;63;63;196.129.286.398.109
620191;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;150.099.340.603.267
620192;1;3;80;1;1;1;;2;;2;;;;;2;2;1;1;63;63;173.734.027.795.558
620196;1;3;80;1;1;3;;2;;2;;;;;4;2;1;1;63;63;120.149.920.827.251
620197;1;1;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;117.819.645.488.803
620198;1;1;80;1;4;6;;3;;2;;;;;9;2;1;1;63;63;152.544.536.177.274
620198;1;4;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;152.544.536.177.274
620200;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;153.669.044.531.454
620202;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;63;63;142.994.112.534.509
620202;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;142.994.112.534.509
620202;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;142.994.112.534.509
620203;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;151.997.689.538.083
620203;1;3;80;2;;;;2;;2;;1;1;;2;;1;1;63;63;151.997.689.538.083
620203;1;4;80;2;;;;2;;2;;1;1;;2;;1;1;63;63;151.997.689.538.083
620205;1;2;80;2;;;;3;;2;;2;;.;;;1;1;63;63;135.814.591.498.693
620206;1;4;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;910.362.822.908.506
620207;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;63;63;129.138.233.327.069
620207;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;129.138.233.327.069
620207;1;3;80;1;1;6;;2;;2;;;;NO TIENE DINERO PARA TRABAJAR COMO INDEPENDIENTE;12;2;1;1;63;63;129.138.233.327.069
620208;1;1;80;1;4;3;;3;;2;;;1;;4;1;1;1;63;63;184.537.104.554.637
620209;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;123.616.328.668.989
620209;1;5;80;1;4;3;;2;;2;;;;;4;2;1;1;63;63;123.616.328.668.989
620210;1;1;80;1;4;8;CANSADA DE TRABAJAR;3;;2;;;;;9;2;1;1;63;63;117.819.645.488.803
620210;1;2;80;1;1;2;;2;;2;;;;;9;2;1;1;63;63;117.819.645.488.803
620211;1;2;80;1;1;1;;2;;2;;;;;2;2;1;1;63;63;121.686.644.174.169
620211;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;121.686.644.174.169
620211;1;4;80;2;;;;2;;2;;2;;.;;;1;1;63;63;121.686.644.174.169
620211;1;5;80;1;3;3;;2;;2;;;;;4;2;1;1;63;63;121.686.644.174.169
620212;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;63;63;109.537.447.671.429
620212;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;109.537.447.671.429
620213;1;2;80;1;4;1;;2;;2;;;;;2;2;1;1;63;63;152.636.686.893.322
620213;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;152.636.686.893.322
620213;1;5;80;2;;;;2;;2;;2;;.;;;1;1;63;63;152.636.686.893.322
620213;1;7;80;1;4;1;;2;;2;;;;;2;2;1;1;63;63;152.636.686.893.322
620214;1;1;80;1;1;2;;2;;2;;;;;9;2;1;1;63;63;189.455.984.732.981
620214;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;189.455.984.732.981
620215;1;4;80;2;;;;2;;2;;2;;.;;;1;1;63;63;175.600.105.525.542
620217;1;9;80;1;4;2;;2;;2;;;;;8;2;1;1;63;63;201.995.604.059.271
620217;1;11;80;1;2;5;;2;;2;;;;;1;2;1;1;63;63;201.995.604.059.271
620218;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;173.734.027.795.558
620219;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;148.026.246.842.556
620219;1;3;80;1;1;2;;2;;2;;;;;9;2;1;1;63;63;148.026.246.842.556
620221;1;1;80;2;;;;3;;2;;2;;.;;;1;1;63;63;122.995.189.062.741
620221;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;122.995.189.062.741
620222;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;125.774.397.505.895
620224;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;63;63;110.571.008.154.155
620224;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;110.571.008.154.155
620225;1;1;80;1;4;8;POR LA EDAD;2;;2;;;2;;8;1;1;1;63;63;95.939.897.965.439
620225;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;63;63;95.939.897.965.439
620226;1;4;80;2;;;;2;;2;;2;;.;;;1;1;63;63;163.903.961.260.865
620228;1;2;80;1;4;2;;1;2;2;;;;;8;2;1;1;63;63;925.760.621.442.654
620229;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;63;63;137.626.299.251.457
620230;1;1;80;1;2;3;;2;;2;;;;;4;2;1;1;63;63;125.774.397.505.895
620230;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;63;125.774.397.505.895
620231;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;148.169.656.108.446
620232;1;2;80;1;1;7;;2;;2;;;;;5;2;1;1;63;63;16.706.072.613.043
620233;1;4;80;2;;;;2;;2;;2;;.;;;1;1;63;63;173.788.397.772.778
620234;1;1;80;1;4;3;;2;;2;;;;;8;2;1;1;63;63;103.188.535.300.087
620234;1;3;80;1;1;4;;3;;2;;;;;10;2;1;1;63;63;103.188.535.300.087
620239;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;136.087.037.580.186
620240;1;1;80;1;3;3;;2;;2;;;;;4;2;1;1;63;63;184.537.104.554.637
620241;1;2;80;1;2;7;;2;;2;;;;;9;2;1;1;63;63;192.819.820.554.155
620241;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;192.819.820.554.155
620241;1;4;80;1;1;1;;2;;2;;;;;2;2;1;1;63;63;192.819.820.554.155
620244;1;1;80;1;1;2;;1;1;2;;;;;9;2;1;1;63;63;137.111.306.354.414
620245;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;189.455.984.732.981
620246;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;63;190.489.545.215.708
620246;1;4;80;2;;;;2;;2;;2;;.;;;1;1;63;63;190.489.545.215.708
620248;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;63;98;20.057.774.161.437
620248;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;63;98;20.057.774.161.437
620250;1;3;80;2;;;;2;;2;;2;;.;;;1;1;63;98;326.444.324.025.252
620255;1;2;80;1;4;2;;2;;2;;;;;4;2;1;1;63;98;20.057.774.161.437
620256;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;63;98;20.057.774.161.437
620256;1;5;80;1;4;3;;2;;2;;;;;4;2;1;1;63;98;20.057.774.161.437
620257;1;1;80;1;4;2;;2;;2;;;;;9;2;1;1;63;98;499.627.595.126.764
620257;1;2;80;2;;;;2;;2;;2;;.;;;1;1;63;98;499.627.595.126.764
