DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P6016,P6020,P6030,P6030S1,P6030S3,P6050,P6060,P6060S1,P6070,P6081S1,P6081,P6082,P6083S1,P6083,P6084,P6085,P6071S1,P6071,P6085S1,P6090,P6140,P6150,P6100,P6110,P6120,P6125,P6992,P6992S1,P6160,P6170,P6175,P6180,P6180S1,P6180S2,P6190,P6190S1,P6200,P6200S1,P6210,P6210S1,P6220,P6177,P6177S1,P6040,DPTO,fex_c_2011
620776,2,2,76,10,2,2,1,12,1985,2,2,,2,,2,2,,2,1,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,5,11,2,4,,22,76,440.372.656.320.468
620776,2,3,76,10,2,1,1,10,2000,3,2,,,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,2,1,1,1,0,1200,2,,2,,3,0,,,,7,76,440.372.656.320.468
620776,2,4,76,10,4,1,1,12,1987,5,2,,6,,2,6,,3,6,2,,,,2,2,,,,,2,1,,1,2,,,,,,,,,3,5,,9,,20,76,440.372.656.320.468
620777,1,1,76,10,1,2,1,12,1946,1,2,,5,,3,1,,3,6,1,,,1,1,,,3,,,2,,.,1,2,,,,,,,,,4,8,,,,61,76,623.574.675.932.884
620777,1,2,76,10,1,2,1,11,1979,3,2,,6,,3,2,1,1,,1,,,1,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,,,28,76,623.574.675.932.884
620777,2,1,76,10,1,1,1,3,1954,1,2,,2,,3,6,,3,6,2,2,1,,1,,,3,,,1,,.,1,2,,,,,,,,,3,1,,,,54,76,623.574.675.932.884
620777,2,2,76,10,2,2,1,4,1974,2,2,,2,,3,1,,2,1,2,1,1,,1,,,3,,,1,,.,2,2,,,,,,,,,1,0,,,,33,76,623.574.675.932.884
620777,2,3,76,10,2,1,1,4,1993,3,2,,6,1,1,,2,1,,2,,,,1,,,3,,,2,,.,1,2,,,,,,,,,3,2,,15,ESTA  ESPERANDO EL NUEVO AÑO LECTIVO,14,76,623.574.675.932.884
620777,2,4,76,10,2,2,1,3,1995,3,2,,6,1,1,,2,1,,2,,,,1,,,3,,,1,,.,1,1,1,1,0,5000,2,,2,,3,2,,,,13,76,623.574.675.932.884
620777,2,5,76,10,2,1,1,2,2005,3,2,,,1,1,,2,1,,2,,,,1,,,3,,,1,,.,2,2,,,,,,,,,1,0,,1,,3,76,623.574.675.932.884
620778,1,1,76,10,1,2,1,9,1930,1,2,,5,,3,1,,3,1,2,,,,1,,,1,2,57000,2,,.,1,2,,,,,,,,,3,2,,,,77,76,571.711.140.822.742
620778,1,2,76,10,2,2,1,10,1963,5,2,,4,,3,6,,2,6,2,,,,2,1,1,,,,2,5,,1,2,,,,,,,,,4,9,,,,44,76,571.711.140.822.742
620778,1,3,76,10,2,1,1,4,1992,4,2,,6,,2,1,2,1,,2,,,,2,1,1,,,,2,1,,1,1,2,2,,,2,,2,,4,9,,,,15,76,571.711.140.822.742
620779,1,1,76,10,1,2,1,11,1983,1,2,,4,,2,6,,2,6,2,,,,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,9,,24,76,791.927.358.815.144
620779,1,2,76,10,1,2,1,9,2003,3,2,,,,2,6,1,1,,2,,,,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,1,,4,76,791.927.358.815.144
620779,1,3,76,10,1,2,1,1,2007,3,2,,,,2,6,1,1,,2,,,,1,,,3,,,2,,.,,,,,,,,,,,,,,,,1,76,791.927.358.815.144
620780,1,1,76,10,1,1,1,10,1935,1,2,,3,,3,6,,3,6,2,2,1,,1,,,1,2,98,2,,.,1,2,,,,,,,,,5,11,2,,,72,76,498.963.552.120.356
620780,1,2,76,10,2,2,1,8,1940,2,2,,3,,3,3,,2,3,2,1,1,,1,,,1,2,60000,2,,.,1,2,,,,,,,,,5,11,2,,,67,76,498.963.552.120.356
620781,1,1,76,10,1,2,1,9,1935,1,2,,5,,3,6,,3,6,2,,,,1,,,1,5,,2,,.,1,2,,,,,,,,,3,5,,,,72,76,624.453.454.489.091
620781,1,2,76,10,2,1,1,12,1978,3,2,,6,,3,2,1,1,,2,,,,1,,,1,1,80000,2,,.,1,2,,,,,,,,,6,7,5,,,29,76,624.453.454.489.091
620781,1,3,76,10,3,2,1,5,1956,3,2,,4,,3,3,1,1,,2,,,,1,,,1,3,57800,2,,.,1,2,,,,,,,,,5,11,2,,,51,76,624.453.454.489.091
620781,1,4,76,10,4,1,1,4,1987,4,2,,6,,2,3,3,1,,2,,,,1,,,1,1,98,2,,.,1,2,,,,,,,,,5,11,2,9,,20,76,624.453.454.489.091
620781,1,5,76,10,3,1,1,7,1993,4,2,,6,,2,3,3,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,4,8,,,,14,76,624.453.454.489.091
620782,1,1,76,10,1,1,1,9,1962,1,2,,3,,3,2,,2,2,2,2,1,,1,,,1,3,57700,2,,.,1,2,,,,,,,,,5,11,2,,,45,76,78.270.552.831.038
620782,1,2,76,10,2,2,1,1,1960,2,2,,3,,2,2,,2,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,4,8,,,,48,76,78.270.552.831.038
620782,1,3,76,10,3,1,1,5,1984,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,1,5000000,6,4,2,,,23,76,78.270.552.831.038
620784,1,1,76,10,1,1,1,10,1963,1,2,,3,,2,2,,2,2,2,2,1,,2,1,36,,,,2,1,,1,2,,,,,,,,,6,6,4,,,44,76,622.188.496.903.683
620784,1,2,76,10,2,2,1,11,1971,2,2,,3,,2,2,,2,2,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,,,36,76,622.188.496.903.683
620784,1,3,76,10,2,2,1,10,1993,3,2,,6,1,1,,2,1,,1,,,1,2,1,60,,,,2,6,,1,1,1,2,,,2,,2,,4,8,,,,14,76,622.188.496.903.683
620784,1,4,76,10,2,1,1,1,1995,3,2,,6,1,1,,2,1,,1,,,1,2,1,60,,,,2,6,,1,1,1,2,,,2,,2,,4,7,,,,13,76,622.188.496.903.683
620784,1,5,76,10,2,1,1,7,1997,3,2,,6,1,1,,2,1,,1,,,1,2,1,60,,,,2,6,,1,1,1,1,0,1500,1,22000,2,,3,4,,,,10,76,622.188.496.903.683
620784,1,6,76,10,2,1,1,7,2004,3,2,,,1,1,,2,1,,1,,,1,2,2,,,,,2,6,,2,2,,,,,,,,,1,0,,1,,3,76,622.188.496.903.683
620784,1,7,76,10,2,1,1,3,2007,3,2,,,1,1,,2,1,,1,,,1,1,,,3,,,2,,.,,,,,,,,,,,,,,,,1,76,622.188.496.903.683
620785,1,1,76,10,2,1,1,6,1959,1,2,,3,,2,6,,2,6,1,2,1,3,2,1,120,,,,2,1,,1,2,,,,,,,,,3,5,,,,48,76,834.297.397.313.987
620785,1,2,76,10,2,2,1,8,1959,2,2,,3,,3,3,,2,3,1,1,1,3,2,1,120,,,,1,1,,1,2,,,,,,,,,4,6,,,,48,76,834.297.397.313.987
620785,1,3,76,10,3,1,1,4,1986,3,2,,6,1,1,,2,1,,1,,,3,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,3,,21,76,834.297.397.313.987
620785,1,4,76,10,2,2,1,6,2001,3,2,,,1,1,,2,1,,1,,,3,1,,,3,,,2,,.,1,1,1,1,0,1000,2,,2,,3,0,,,,6,76,834.297.397.313.987
620786,1,1,76,10,1,1,1,11,1951,1,2,,2,,3,3,,2,2,2,2,1,,2,1,28,,,,2,5,,1,2,,,,,,,,,5,13,2,,,56,76,586.419.912.036.069
620786,1,2,76,10,2,2,1,11,1960,2,2,,2,,3,2,,2,1,2,1,1,,2,1,30,,,,2,1,,1,2,,,,,,,,,5,11,2,,,47,76,586.419.912.036.069
620786,1,3,76,10,2,1,1,3,1989,3,2,,6,1,1,,2,1,,2,,,,2,1,30,,,,1,5,,1,1,1,2,,,2,,2,,6,1,2,,,19,76,586.419.912.036.069
620786,1,4,76,10,1,1,1,11,1991,3,2,,6,1,1,,2,1,,2,,,,2,1,28,,,,2,1,,1,1,1,2,,,2,,2,,6,1,2,,,16,76,586.419.912.036.069
620787,1,1,76,10,1,2,1,9,1942,1,2,,4,,3,2,,3,2,2,,,,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,65,76,613.048.765.735.421
620787,1,2,76,10,1,1,1,1,2000,4,2,,,,2,3,,2,2,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,3,2,,,,8,76,613.048.765.735.421
620787,2,1,76,10,1,1,1,6,1975,1,2,,4,,2,2,,2,2,2,,,,1,,,1,1,26000,2,,.,1,2,,,,,,,,,5,11,2,,,32,76,613.048.765.735.421
620788,1,1,76,10,2,1,1,10,1967,1,2,,2,,2,6,,3,6,1,2,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,40,76,687.539.560.065.816
620788,1,2,76,10,2,2,1,3,1972,2,2,,2,,2,6,,3,6,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,2,,,,36,76,687.539.560.065.816
620788,1,3,76,10,2,1,1,6,1989,3,2,,6,1,1,,,2,6,2,,,,2,2,,,,,2,3,,1,2,,,,,,,,,3,5,,10,,18,76,687.539.560.065.816
620788,1,4,76,10,2,2,1,8,1991,3,2,,6,1,1,,2,1,,1,,,1,1,,,3,,,2,,.,1,1,2,2,,,2,,2,,5,10,1,,,16,76,687.539.560.065.816
620788,1,5,76,10,2,1,1,12,1994,3,2,,6,1,1,,2,1,,1,,,1,1,,,3,,,2,,.,1,1,2,2,,,1,230000,2,,4,7,,,,13,76,687.539.560.065.816
620788,1,6,76,10,2,1,1,6,1996,3,2,,6,1,1,,2,1,,1,,,1,1,,,3,,,2,,.,1,1,2,2,,,1,230000,2,,4,0,,,,11,76,687.539.560.065.816
620789,1,1,76,10,1,1,1,4,1947,1,2,,4,,2,2,,3,1,2,,,,1,,,1,2,57700,2,,.,1,2,,,,,,,,,5,10,1,,,60,76,624.199.045.222.858
620790,1,1,76,10,1,1,1,4,1969,1,2,,3,,3,2,,2,2,2,2,1,,1,,,1,1,98,2,,.,1,2,,,,,,,,,5,11,2,,,38,76,78.270.552.831.038
620790,1,2,76,10,2,2,1,9,1974,2,2,,3,,2,2,,2,3,2,1,1,,1,,,1,1,64000,2,,.,1,1,2,2,,,2,,2,,6,5,2,,,33,76,78.270.552.831.038
620790,1,3,76,10,1,1,1,12,1995,3,2,,6,,3,6,2,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,3,5,,,,12,76,78.270.552.831.038
620791,1,1,76,10,1,1,1,2,1949,1,2,,3,,3,2,,3,2,2,2,1,,1,,,1,2,185000,2,,.,1,2,,,,,,,,,6,6,5,,,59,76,763.872.705.691.749
620791,1,2,76,10,2,2,1,1,1962,2,2,,3,,3,3,,2,3,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,6,3,3,,,46,76,763.872.705.691.749
620791,1,3,76,10,1,2,1,9,1986,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,6,4,2,,,21,76,763.872.705.691.749
620791,1,4,76,10,4,1,1,10,1981,3,2,,2,1,1,,2,1,,2,5,1,,1,,,1,1,98,2,,.,1,2,,,,,,,,,6,4,2,,,26,76,763.872.705.691.749
620791,1,5,76,10,1,2,1,5,1985,5,2,,2,,2,6,,2,3,1,4,1,1,1,,,1,1,98,2,,.,1,2,,,,,,,,,5,11,2,9,,22,76,763.872.705.691.749
620791,1,6,76,10,4,2,1,8,2003,4,2,,,4,1,,5,1,,2,,,,1,,,1,5,,2,,.,2,2,,,,,,,,,1,0,,1,,4,76,763.872.705.691.749
620793,1,1,76,10,2,1,1,10,1938,1,2,,3,,3,2,,3,2,2,2,1,,1,,,1,2,64000,2,,.,1,2,,,,,,,,,4,9,,,,69,76,714.175.401.921.294
620793,1,2,76,10,2,2,1,4,1948,2,2,,3,,3,2,,2,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,5,11,2,,,59,76,714.175.401.921.294
620793,1,3,76,10,2,2,1,6,1974,3,2,,6,1,1,,2,1,,2,,,,1,,,1,1,98,1,,.,1,2,,,,,,,,,6,5,4,,,33,76,714.175.401.921.294
620793,1,4,76,10,2,2,1,6,1982,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,2,,,,,,,,,5,11,2,,,25,76,714.175.401.921.294
620794,1,1,76,10,1,1,1,12,1979,1,2,,3,,2,3,,2,3,2,2,1,,1,,,1,1,100000,2,,.,1,2,,,,,,,,,6,2,3,,,28,76,625.179.567.805.652
620794,1,2,76,10,2,2,1,6,1964,2,2,,3,,3,6,5,1,,2,1,1,,1,,,1,1,98,1,,.,1,2,,,,,,,,,5,11,2,,,43,76,625.179.567.805.652
620794,1,3,76,10,1,2,1,11,1990,3,2,,6,,2,6,2,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,5,10,1,,,17,76,625.179.567.805.652
620794,1,4,76,10,1,1,1,10,1993,3,2,,6,,2,6,1,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,4,8,,,,14,76,625.179.567.805.652
620794,1,5,76,10,5,2,1,3,1938,5,2,,5,,2,6,,2,2,2,,,,1,,,1,2,98,2,,.,1,2,,,,,,,,,4,7,,,,70,76,625.179.567.805.652
620794,1,6,76,10,6,2,1,12,1914,5,2,,5,,3,1,,3,1,2,,,,1,,,1,5,,2,,.,1,2,,,,,,,,,4,7,,,,93,76,625.179.567.805.652
620794,1,7,76,10,7,1,1,10,1983,9,2,,6,,2,2,,2,3,2,,,,2,2,,,,,2,3,,1,1,1,2,,,2,,2,,6,4,2,,,24,76,625.179.567.805.652
620796,1,1,76,10,1,1,1,8,1974,1,2,,6,,2,3,2,1,,2,,,,1,,,1,3,57700,2,,.,1,2,,,,,,,,,4,9,,,,33,76,851.439.060.300.756
620796,1,2,76,10,1,2,1,1,1938,5,2,,4,,3,6,,3,6,2,,,,1,,,1,3,57700,2,,.,1,2,,,,,,,,,3,5,,,,70,76,851.439.060.300.756
620798,1,1,76,10,1,2,1,6,1972,1,2,,5,,3,6,,2,1,1,,,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,35,76,663.930.053.206.458
620798,1,2,76,10,1,1,1,10,1991,3,2,,6,,3,6,1,1,,1,,,1,1,,,3,,,2,,.,1,1,1,1,0,2000,2,,2,,4,8,,,,16,76,663.930.053.206.458
620798,1,3,76,10,1,1,1,5,1992,3,2,,6,,3,6,1,1,,1,,,1,1,,,3,,,2,,.,1,1,2,1,0,2000,1,350000,2,,4,8,,,,15,76,663.930.053.206.458
620799,1,1,76,10,1,1,1,7,1969,1,2,,2,,2,2,,3,6,2,2,1,,2,1,24,,,,2,1,,1,2,,,,,,,,,4,6,,,,38,76,854.348.412.447.456
620799,1,2,76,10,2,2,1,8,1975,2,2,,2,,3,6,,2,1,2,1,1,,2,2,,,,,2,1,,1,2,,,,,,,,,3,5,,,,32,76,854.348.412.447.456
620799,1,3,76,10,1,2,1,12,1995,3,2,,6,1,1,,2,1,,2,,,,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,4,0,,,,12,76,854.348.412.447.456
620799,1,4,76,10,1,2,1,3,2002,3,2,,,1,1,,2,1,,2,,,,2,2,,,,,2,1,,2,1,1,2,,,2,,2,,3,0,,,,6,76,854.348.412.447.456
620800,1,1,76,10,1,1,1,3,1979,1,2,,2,,3,2,,2,2,2,2,1,,2,2,,,,,2,5,,1,2,,,,,,,,,3,5,,,,29,76,818.130.156.092.314
620800,1,2,76,10,2,2,1,8,1979,2,2,,2,,2,2,,2,2,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,28,76,818.130.156.092.314
620800,1,3,76,10,1,2,1,4,2001,3,2,,,1,1,,2,1,,1,,,1,1,,,3,,,2,,.,2,1,1,1,0,1000,2,,2,,3,0,,,,6,76,818.130.156.092.314
620800,1,4,76,10,1,1,1,7,2005,3,2,,,1,1,,2,1,,1,,,1,1,,,3,,,2,,.,,,,,,,,,,,,,,,,2,76,818.130.156.092.314
620801,1,1,76,10,2,1,1,8,1961,1,2,,2,,3,2,,3,2,1,2,1,3,1,,,1,1,98,2,,.,1,2,,,,,,,,,5,11,2,,,46,76,86.159.087.565.565
620801,1,2,76,10,2,2,1,6,1965,2,2,,2,,3,1,,2,2,1,1,1,9,1,,,1,5,,2,,.,1,2,,,,,,,,,5,11,2,,,42,76,86.159.087.565.565
620801,1,3,76,10,2,2,1,7,1995,3,2,,6,1,1,,2,1,,1,,,3,1,,,1,5,,2,,.,2,1,2,2,,,2,,2,,2,0,,,,12,76,86.159.087.565.565
620801,1,4,76,10,2,2,1,5,1994,5,2,,6,,2,6,,2,6,1,,,1,1,,,3,,,2,,.,1,1,1,2,,,2,,2,,3,4,,,,13,76,86.159.087.565.565
620802,1,1,76,10,1,2,1,11,1962,1,2,,2,,3,3,,2,2,1,,2,2,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,,,45,76,669.674.142.835.638
620802,1,2,76,10,1,1,1,1,1992,3,2,,6,,2,5,1,1,,1,,,2,1,,,3,,,2,,.,1,1,1,2,,,2,,2,,4,9,,,,16,76,669.674.142.835.638
620802,1,3,76,10,1,1,1,1,2003,3,2,,,,2,5,1,1,,1,,,2,1,,,3,,,2,,.,1,1,2,2,,,2,,2,,2,0,,,,5,76,669.674.142.835.638
620802,2,1,76,10,1,2,1,6,1973,1,2,,6,,2,3,,3,2,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,,,34,76,669.674.142.835.638
620802,2,2,76,10,1,2,1,3,1994,3,2,,6,,2,3,1,1,,1,,,1,2,2,,,,,2,1,,1,1,1,1,0,2000,2,,2,,4,7,,,,14,76,669.674.142.835.638
620802,2,3,76,10,1,1,1,11,2006,3,2,,,,2,3,1,1,,1,,,2,1,,,3,,,2,,.,,,,,,,,,,,,,,,,1,76,669.674.142.835.638
620803,1,1,76,10,1,1,1,5,1983,1,2,,3,,3,2,,3,2,2,2,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,5,11,2,9,,24,76,717.966.147.925.305
620803,1,2,76,10,2,2,1,5,1984,2,2,,3,,2,3,,2,2,2,1,1,,1,,,1,3,75000,2,,.,1,2,,,,,,,,,6,2,3,4,,23,76,717.966.147.925.305
620803,1,3,76,10,2,2,1,10,2006,3,2,,,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,,,,,,,,,,,,,,,,1,76,717.966.147.925.305
620803,1,4,76,10,2,1,1,11,2007,3,2,,,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,,,,,,,,,,,,,,,,0,76,717.966.147.925.305
620804,1,1,76,10,1,1,1,12,1944,1,2,,2,,3,1,,3,3,2,2,1,,1,,,1,2,57700,2,,.,1,2,,,,,,,,,5,11,2,,,63,76,530.180.063.490.938
620804,1,2,76,10,2,2,1,9,1948,2,2,,2,,3,3,,3,3,2,1,1,,1,,,1,2,57700,2,,.,1,2,,,,,,,,,5,11,2,,,59,76,530.180.063.490.938
620804,1,3,76,10,2,2,1,9,1985,3,2,,6,,2,6,,3,3,2,,,,1,,,1,3,98000,2,,.,2,2,,,,,,,,,1,0,,11,,22,76,530.180.063.490.938
620805,1,1,76,10,1,2,1,4,1969,1,2,,4,,3,6,,3,2,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,,,38,76,136.731.157.230.804
620805,1,2,76,10,3,1,1,10,1984,3,2,,6,,2,3,1,1,,1,,,2,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,4,8,,,,23,76,136.731.157.230.804
620805,1,3,76,10,3,1,1,10,1982,3,2,,6,,2,3,1,1,,1,,,2,2,2,,,,,2,1,,1,2,,,,,,,,,4,8,,,,25,76,136.731.157.230.804
620805,1,4,76,10,1,1,1,3,1991,3,2,,6,,2,2,1,1,,1,,,2,1,,,3,,,2,,.,1,1,1,1,0,500,2,,2,,4,9,,,,17,76,136.731.157.230.804
620805,1,5,76,10,1,1,1,5,1993,3,2,,6,,2,2,1,1,,1,,,2,1,,,3,,,2,,.,1,1,1,1,0,500,2,,2,,4,6,,,,14,76,136.731.157.230.804
620805,1,6,76,10,1,1,1,7,1983,5,2,,6,,2,2,,2,2,1,,,2,2,1,82,,,,2,5,,1,2,,,,,,,,,4,7,,3,,24,76,136.731.157.230.804
620806,1,1,76,10,1,2,1,10,1973,1,2,,6,,3,6,,3,6,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,5,10,1,,,34,76,160.026.074.386.492
620806,1,2,76,10,1,2,1,10,2001,3,2,,,,2,3,1,1,,1,,,2,1,,,3,,,2,,.,2,1,1,1,0,1000,2,,2,,3,0,,,,6,76,160.026.074.386.492
620806,1,3,76,10,1,2,1,9,2003,3,2,,,,2,3,1,1,,1,,,2,1,,,3,,,2,,.,2,1,1,1,0,3000,2,,2,,2,0,,,,4,76,160.026.074.386.492
620806,1,4,76,10,4,1,1,2,1985,5,2,,6,,3,3,,3,6,1,,,9,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,5,10,1,,,23,76,160.026.074.386.492
620807,1,1,76,10,1,2,1,1,1964,1,2,,4,,3,6,,2,2,2,,,,1,,,1,5,,2,,.,1,2,,,,,,,,,4,9,,,,44,76,716.997.649.058.713
620807,1,2,76,10,1,2,1,10,1991,5,2,,6,,2,6,,2,3,2,,,,2,2,,,,,2,3,,1,1,2,2,,,2,,2,,4,9,,,,16,76,716.997.649.058.713
620808,1,1,76,10,1,1,1,7,1952,1,2,,3,,3,6,,2,2,2,2,1,,1,,,1,1,9500,2,,.,1,2,,,,,,,,,5,11,2,,,55,76,136.141.420.344.885
620808,1,2,76,10,2,2,1,9,1954,2,2,,3,,3,2,,3,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,5,11,2,,,53,76,136.141.420.344.885
620808,1,3,76,10,3,2,1,6,1977,3,2,,6,1,1,,2,1,,2,,,,1,,,1,1,42000,2,,.,1,2,,,,,,,,,6,3,3,,,30,76,136.141.420.344.885
620809,1,1,76,10,1,2,1,1,1953,1,2,,5,,3,6,,3,6,2,,,,1,,,1,1,35000,2,,.,1,2,,,,,,,,,3,2,,,,55,76,108.220.521.433.421
620809,1,2,76,10,2,1,1,5,1985,3,2,,6,,2,6,1,1,,1,,,2,2,1,1,,,,2,5,,1,1,1,2,,,2,,2,,6,1,2,,,22,76,108.220.521.433.421
620809,1,3,76,10,3,2,1,5,1977,3,2,,4,,2,2,1,1,,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,4,7,,,,30,76,108.220.521.433.421
620809,1,4,76,10,3,2,1,6,1996,4,2,,6,,2,2,3,1,,1,,,2,1,,,3,,,2,,.,1,1,1,1,0,2000,2,,2,,4,0,,,,11,76,108.220.521.433.421
620809,1,5,76,10,3,1,1,7,2004,4,2,,,,2,2,3,1,,1,,,2,1,,,3,,,2,,.,2,1,1,1,0,2000,2,,2,,2,0,,,,3,76,108.220.521.433.421
620809,1,6,76,10,6,1,1,8,1991,4,2,,6,,2,6,,2,3,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,4,8,,3,,16,76,108.220.521.433.421
620810,1,1,76,10,1,1,1,4,1959,1,2,,3,,3,6,,2,2,2,2,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,6,2,2,,,48,76,149.937.789.518.319
620810,1,2,76,10,2,2,1,3,1958,2,2,,3,,3,3,,2,2,2,1,1,,1,,,1,1,98,2,,.,1,2,,,,,,,,,6,5,4,,,50,76,149.937.789.518.319
620810,1,3,76,10,3,1,1,11,1989,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,1,2000000,6,0,2,,,18,76,149.937.789.518.319
620810,1,4,76,10,2,1,1,5,1995,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,4,6,,,,12,76,149.937.789.518.319
620811,1,1,76,10,1,1,1,4,1965,1,2,,2,,2,3,,2,2,2,2,1,,1,,,1,3,57700,2,,.,1,2,,,,,,,,,3,5,,,,42,76,165.218.876.839.334
620811,1,2,76,10,2,2,1,5,1987,2,2,,2,,2,3,,2,3,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,5,11,2,4,,20,76,165.218.876.839.334
620811,1,3,76,10,1,2,1,7,2007,3,2,,,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,,,,,,,,,,,,,,,,0,76,165.218.876.839.334
620812,1,1,76,10,1,2,1,12,1924,1,2,,5,,3,2,,3,2,2,,,,1,,,1,2,57700,2,,.,1,2,,,,,,,,,4,9,,,,83,76,115.294.738.658.149
620813,1,1,76,10,1,1,1,9,1960,1,2,,3,,2,2,,2,2,2,2,1,,1,,,2,2,98,2,,.,1,2,,,,,,,,,6,5,4,,,47,76,73.352.170.636.992
620813,1,2,76,10,2,2,1,3,1964,2,2,,3,,2,2,,3,2,2,1,1,,1,,,2,5,,2,,.,1,2,,,,,,,,,5,11,2,,,44,76,73.352.170.636.992
620813,1,3,76,10,2,1,1,5,1986,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,2,2,,,,,,,,,1,0,,11,,21,76,73.352.170.636.992
620813,1,4,76,10,2,1,1,3,2002,3,2,,,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,2,0,,,,6,76,73.352.170.636.992
620815,1,1,76,10,1,1,1,4,1975,1,2,,3,,2,5,,2,3,2,1,1,,1,,,1,1,98,2,,.,1,2,,,,,,,,,6,3,3,,,32,76,802.756.543.443.849
620815,1,2,76,10,2,2,1,2,1976,2,2,,3,,2,3,,2,3,2,1,1,,1,,,1,1,98,2,,.,1,2,,,,,,,,,5,11,2,,,32,76,802.756.543.443.849
620815,1,3,76,10,3,2,1,8,1989,5,2,,6,,2,3,,2,3,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,6,1,2,,,18,76,802.756.543.443.849
620816,1,1,76,10,1,2,1,11,1949,1,2,,6,2,1,,,3,2,2,,,,1,,,1,2,73000,2,,.,1,2,,,,,,,,,3,5,,,,58,76,350.854.593.196.623
620816,1,2,76,10,1,1,1,12,1921,5,2,,5,,3,6,,3,6,2,,,,1,,,1,5,,2,,.,1,2,,,,,,,,,3,5,,,,86,76,350.854.593.196.623
620816,1,3,76,10,3,2,1,11,1950,5,2,,4,2,1,,,2,2,2,,,,2,1,120,,,,2,5,,1,2,,,,,,,,,3,5,,,,57,76,350.854.593.196.623
620816,1,4,76,10,4,2,1,11,1952,5,2,,6,2,1,,,3,2,2,,,,2,1,24,,,,2,5,,1,2,,,,,,,,,3,5,,,,55,76,350.854.593.196.623
620816,1,5,76,10,3,2,1,9,1993,5,2,,6,,3,6,,2,6,2,,,,2,2,,,,,2,1,,1,1,2,2,,,2,,2,,4,7,,,,14,76,350.854.593.196.623
620816,1,6,76,10,1,2,1,9,1991,5,2,,6,,2,6,,2,3,2,,,,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,4,8,,,,16,76,350.854.593.196.623
620816,1,7,76,10,1,2,1,2,1997,5,2,,6,,2,6,,2,3,2,,,,2,2,,,,,2,1,,1,1,2,2,,,2,,2,,3,3,,,,11,76,350.854.593.196.623
620817,1,1,76,10,1,2,1,12,1949,1,2,,5,,3,2,,2,2,2,,,,1,,,1,5,,2,,.,1,2,,,,,,,,,3,5,,,,58,76,763.279.944.726.482
620817,1,2,76,10,2,2,1,10,1971,3,2,,4,,3,2,1,1,,2,,,,1,,,1,1,98,2,,.,1,2,,,,,,,,,6,3,3,,,36,76,763.279.944.726.482
