DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,DSI,OFICIO1,OFICIO2,RAMA4D_D,RAMA2D_D,DPTO,fex_c_2011
623234,1,3,8,70,12,48,1,,2,12,1,,6,8,,,,,,,,,,1,,2,,2,1,2,39,5211,52,8,568.156.059.502.739
623240,1,5,8,70,13,40,1,,2,13,1,,7,1,,,,,,,,,,1,,2,,2,1,8,8,9192,91,8,468.651.935.898.561
623252,2,1,8,70,48,48,1,,2,14,1,,7,1,,,,,,,,,,1,,2,,2,1,79,79,1810,18,8,547.229.042.796.563
623260,1,7,8,70,2,60,4,,2,2,4,,5,7,,,,,,,,,,1,,2,,2,1,98,98,6021,60,8,676.705.264.849.924
623262,1,3,8,70,30,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,59,,,,8,587.808.151.027.086
623282,1,5,8,70,12,48,1,,2,12,1,,8,4,,,,,,,,,,1,,2,,2,1,85,85,6424,64,8,568.403.238.746.703
623284,1,2,8,70,48,48,1,,2,4,1,,8,2,,,,,,,,,,1,,2,,2,1,33,33,5211,52,8,559.292.597.980.819
623288,1,1,8,70,3,48,1,,2,3,1,,9,2,,,,,,,,,,1,,1,470000,2,1,58,39,5211,52,8,572.330.356.303.502
623292,1,6,8,70,4,48,1,,2,4,4,,1,4,,,,,,,,,,1,,2,,2,1,34,34,5211,52,8,555.241.890.802.038
623312,1,1,8,70,8,48,1,,2,8,1,,8,1,,,,,,,,,,1,,2,,1,1,58,58,7492,74,8,501.254.255.382.885
623326,1,4,8,70,4,48,1,,2,4,1,,8,5,,,,,,,,,,1,,2,,2,1,37,37,6111,61,8,454.541.585.944.707
623329,2,2,8,70,104,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,34,,,,8,626.806.396.042.385
623329,3,2,8,70,3,60,3,,2,12,3,,1,4,,,,,,,,,,1,,2,,2,1,54,54,9500,95,8,626.806.396.042.385
623329,4,1,8,70,2,48,4,,2,2,4,,1,2,,,,,,,,,,1,,1,250000,2,1,55,55,7493,74,8,626.806.396.042.385
623333,3,1,8,70,2,60,4,,2,2,4,,4,1,,,,,,,,,,1,,1,500000,2,1,95,95,4521,45,8,45.723.300.643.487
623333,3,2,8,70,16,60,3,,2,16,3,,1,7,,,,,,,,,,1,,2,,2,1,54,54,9500,95,8,45.723.300.643.487
623336,1,3,8,70,4,60,1,,2,4,1,,9,9,todavia esta afiliado a eps por su trabajo anterior,,,,,,,,,1,,1,1000000,2,1,21,16,6424,64,8,445.668.836.563.231
623342,1,3,8,70,104,60,1,,2,300,1,,3,2,,,,,,,,,,1,,2,,2,1,45,45,5233,52,8,543.924.806.385.298
623353,1,2,8,70,56,48,1,,2,156,1,,9,2,,,,,,,,,,1,,2,,2,1,39,39,6412,64,8,567.031.495.342.611
623364,1,1,8,70,6,48,1,,2,6,1,,2,1,,,,,,,,,,1,,2,,2,1,45,45,5233,52,8,420.333.930.306.246
623373,1,2,8,70,52,48,1,,2,52,1,,6,1,,,,,,,,,,1,,2,,2,1,59,39,8512,85,8,56.536.365.072.405
623377,1,3,8,70,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,8,535.315.848.634.008
623379,1,1,8,70,52,48,5,,2,52,5,,3,2,,,,,,,,,,1,,2,,2,1,0,0,7493,74,8,581.922.076.862.452
623379,1,10,8,70,30,48,1,,2,4,1,,3,4,,,1,,,,,,,,,2,,2,1,95,95,4521,45,8,581.922.076.862.452
623395,1,11,8,70,48,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,54,,,,8,525.780.182.407.929
623400,1,2,8,70,96,48,1,,2,100,1,,4,2,,,,,,,,,,1,,2,,2,1,45,45,5243,52,8,52.782.413.051.618
623405,1,2,8,70,144,48,1,,2,150,1,,7,2,,,,,,,,,,1,,2,,2,1,13,13,8045,80,8,546.131.250.036.154
623406,1,4,8,70,48,48,1,,2,60,1,,7,2,,,,,,,,,,1,,2,,2,1,13,13,8043,80,8,408.777.918.515.718
623410,1,3,8,70,2,48,1,,2,2,1,,5,1,,,1,,,,,,,,,1,527000,2,1,8,8,7491,74,8,51.352.893.055.183
623410,2,1,8,70,4,48,1,,2,4,1,,5,4,,,,,,,,,,1,,2,,2,1,34,55,7491,74,8,51.352.893.055.183
623410,2,2,8,70,52,48,1,,2,104,1,,3,4,,,,,,,,,,1,,2,,2,1,8,8,7499,74,8,51.352.893.055.183
623414,1,3,8,70,12,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,1,45,45,5233,52,8,615.349.500.934.926
623414,1,5,8,70,48,48,1,,2,52,4,,2,1,,,,,,,,,,1,,2,,2,1,85,85,5040,50,8,615.349.500.934.926
623414,1,6,8,70,55,48,1,,2,55,4,,1,1,,,,,,,,,,1,,2,,2,1,45,54,7493,74,8,615.349.500.934.926
623414,1,8,8,70,52,48,1,,2,52,4,,3,1,,,,,,,,,,1,,2,,2,1,55,95,4521,45,8,615.349.500.934.926
623415,1,2,8,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,13,,,,8,539.737.324.678.736
623419,1,3,8,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,55,,,,8,462.527.662.550.464
623419,1,5,8,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,55,,,,8,462.527.662.550.464
623420,1,3,8,70,8,50,4,,2,8,4,,2,4,,,,,,,,,,1,,2,,2,1,95,95,4521,45,8,506.584.389.938.678
623422,1,2,8,70,52,48,1,,2,52,4,,2,4,,,,,,,,,,1,,2,,2,1,55,95,4521,45,8,571.880.857.904.394
623422,1,4,8,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,55,,,,8,571.880.857.904.394
623425,1,3,8,70,12,48,1,,2,12,4,,6,4,,,,,,,,,,1,,2,,2,1,45,94,3699,36,8,421.121.486.398.898
623425,1,4,8,70,12,48,1,,2,12,4,,6,4,,,,,,,,,,1,,2,,2,1,45,94,3699,36,8,421.121.486.398.898
623432,1,1,11,70,4,48,4,,2,16,5,,2,2,,,,,,,,,,1,,2,,2,1,77,51,5529,55,11,257.388.335.842.474
623432,1,3,11,70,2,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,11,257.388.335.842.474
623440,1,1,11,70,40,40,4,,2,3,4,,1,2,,,,,,,,,,1,,1,50000,2,1,79,79,1810,18,11,304.458.834.874.151
623442,1,2,11,70,8,40,4,,2,8,1,,2,2,,,,,,,,,,1,,2,,2,1,44,44,7020,70,11,226.139.697.648.595
623456,1,4,11,70,2,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,16,,,,11,254.650.879.992.987
623463,1,2,11,70,12,48,1,,2,13,1,,2,4,,,,,,,,,,1,,2,,2,1,45,45,5233,52,11,221.005.541.563.026
623473,1,2,11,70,40,40,1,,2,42,1,,7,1,,,,,,,,,,1,,2,,2,1,62,62,112,1,11,327.671.463.249.782
623473,1,4,11,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,39,,,,11,327.671.463.249.782
623505,1,7,11,70,15,40,1,,2,15,1,,9,2,,,,,,,,,,1,,2,,2,1,33,33,1591,15,11,242.728.302.653.208
623505,1,9,11,70,10,48,1,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,1,45,45,5233,52,11,242.728.302.653.208
623520,1,5,11,70,12,60,1,,2,13,1,,3,7,,,,,,,,,,1,,2,,2,1,92,92,7499,74,11,342.249.672.706.451
623520,1,8,11,70,2,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,53,,,,11,342.249.672.706.451
623530,1,1,11,70,3,48,4,,2,3,4,,1,1,,,,1,,,,,,,,1,312000,2,1,79,79,1810,18,11,278.549.397.577.036
623548,1,3,11,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,32,,,,11,280.193.435.976.183
623553,1,3,11,70,16,48,1,,2,2,1,,9,1,,,,,,,,,,1,,1,461500,2,1,38,38,7513,75,11,296.707.788.355.307
623556,1,2,11,70,16,50,1,,2,52,1,,9,1,,,,,,,,,,1,,2,,2,1,55,55,7493,74,11,28.122.595.090.807
623557,1,1,11,70,16,48,1,,2,16,1,,9,1,,,,,,,,,,1,,1,440000,2,1,95,95,4521,45,11,259.398.307.207.572
623557,1,2,11,70,16,48,1,,2,16,1,,9,1,,,,,,,,,,1,,2,,2,1,55,55,7493,74,11,259.398.307.207.572
623559,1,1,11,70,16,16,1,,2,16,1,,4,1,,,,,,,,,,1,,2,,2,1,80,80,1921,19,11,28.122.595.090.807
623564,1,3,11,70,12,48,1,,2,12,1,,2,4,,,,,,,,,,1,,2,,2,1,59,93,4552,45,11,326.648.554.082.531
623573,1,3,11,70,2,48,1,,2,5,1,,9,3,,,,,,,,,,1,,2,,2,1,16,59,6211,62,11,267.251.092.902.942
623581,1,1,11,70,12,48,5,,2,12,4,,1,2,,,,,,,,,,1,,2,,2,1,95,95,4521,45,11,206.566.868.873.489
623581,1,3,11,70,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,11,206.566.868.873.489
623581,1,4,11,70,8,48,1,,2,8,1,,7,4,,,,,,,,,,1,,2,,2,1,39,83,2899,28,11,206.566.868.873.489
623594,1,3,11,70,4,48,2,,2,8,2,,9,5,,,,,,,,,,1,,2,,2,1,58,58,7522,75,11,213.274.750.634.632
623610,1,2,11,70,2,30,1,,2,18,1,,2,1,,,,,,,,,,1,,2,,2,1,45,45,5030,50,11,340.692.062.438.985
623752,1,2,13,70,16,48,1,,2,16,1,,9,2,,,,,,,,,,1,,2,,2,1,33,55,5211,52,13,279.327.640.893.052
623753,1,2,13,70,104,50,1,,2,4,1,,3,4,,,,,,,,,,1,,2,,2,1,53,53,5521,55,13,288.932.521.145.965
623753,1,6,13,70,104,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,13,288.932.521.145.965
623754,1,2,13,70,156,40,1,,2,156,1,,3,1,,,,,,,,,,1,,2,,2,1,12,12,8011,80,13,322.964.684.904.113
623756,1,2,13,70,104,48,1,,2,104,3,,2,4,,,,,,,,,,1,,2,,2,1,59,54,9500,95,13,206.200.485.181.587
623765,1,11,13,70,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,13,194.100.767.011.483
623765,1,14,13,70,104,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,87,,,,13,194.100.767.011.483
623769,1,5,13,70,5,50,3,,2,5,3,,2,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,13,281.509.822.028.552
623770,1,3,13,70,12,50,3,,2,12,3,,1,4,,,,,,,,,,1,,2,,2,1,54,54,9500,95,13,754.308.564.110.007
623780,1,2,13,70,28,48,1,,2,28,1,,5,7,,,,,,,,,,1,,2,,2,1,55,55,5511,55,13,457.095.222.846.436
623780,2,2,13,70,104,48,3,,2,26,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,13,457.095.222.846.436
623786,1,3,13,70,26,50,4,,2,4,4,,1,1,,,,,,,,,,1,,2,,2,1,98,97,6041,60,13,380.226.295.372.523
623786,1,4,13,70,2,50,4,,2,2,4,,1,1,,,,,,,,,,1,,2,,2,1,95,85,5211,52,13,380.226.295.372.523
623792,1,4,13,70,104,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,33,,,,13,234.805.770.955.355
623801,1,3,13,70,208,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,39,,,,13,226.564.609.079.584
623801,1,4,13,70,104,48,1,,2,104,1,,4,4,,,,,,,,,,1,,2,,2,1,39,53,5521,55,13,226.564.609.079.584
623803,1,3,13,70,104,48,1,,2,104,1,,7,4,,,,,,,,,,1,,2,,2,1,55,55,2693,26,13,24.382.421.172.464
623803,1,5,13,70,104,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,32,,,,13,24.382.421.172.464
623807,2,2,13,70,52,48,1,,2,52,1,,9,5,,,,,,,,,,1,,2,,2,1,45,45,5211,52,13,294.449.083.956.339
623807,3,2,13,70,13,40,2,,2,13,1,,6,5,,,,,,,,,,1,,2,,2,1,58,39,6310,63,13,294.449.083.956.339
623811,1,3,13,70,104,40,1,,2,13,1,,9,5,,,,,,,,,,1,,2,,2,1,97,58,7492,74,13,318.684.738.061.442
623814,1,2,13,70,13,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,13,220.310.733.561.588
623819,1,4,13,70,52,50,3,,2,52,3,,1,4,,,,,,,,,,1,,2,,2,1,54,54,9500,95,13,659.772.342.849.218
623819,1,5,13,70,13,48,1,,2,13,4,,2,1,,,,,,,,,,1,,2,,2,1,45,77,1551,15,13,659.772.342.849.218
623826,1,3,13,70,26,40,1,,2,26,1,,8,1,,,,,,,,,,1,,2,,2,1,21,30,8511,85,13,139.923.869.338.268
623838,1,4,13,70,104,40,1,,2,104,3,,1,5,,,,,,,,,,1,,2,,2,1,45,54,9500,95,13,316.424.803.267.945
623841,1,3,13,70,52,40,4,,2,52,1,,8,5,,,,,,,,,,1,,2,,2,1,86,86,5511,55,13,280.240.634.776.855
623842,1,2,13,70,20,48,2,,2,40,2,,9,1,,,,,,,,1,,,,2,,2,1,59,59,8511,85,13,295.045.024.081.012
623853,1,3,13,70,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,83,,,,13,228.626.926.320.165
623854,2,1,13,70,15,48,1,,2,30,1,,7,4,,,,1,,,,,,,,2,,2,1,39,39,5511,55,13,139.923.869.338.268
623855,1,2,13,70,10,48,1,,2,15,1,,7,1,,,,,,,,,,1,,2,,2,1,16,16,7430,74,13,318.057.904.703.217
623861,1,2,13,70,48,48,2,,2,50,2,,9,1,,,,,,,,,,1,,2,,2,1,6,6,8511,85,13,262.319.561.765.366
623862,1,3,13,70,25,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,39,,,,13,515.091.238.744.323
623865,1,1,13,70,25,48,1,,2,40,1,,9,1,,,,,,,,,,1,,2,,2,1,87,87,3511,35,13,605.601.450.363.013
623873,1,5,13,70,25,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,19,,,,13,246.853.702.094.775
623883,1,1,13,70,44,48,1,,2,60,1,,9,2,,,,,,,,,,1,,2,,2,1,58,58,7492,74,13,295.045.024.081.012
623884,1,1,13,70,48,48,1,,2,240,1,,9,1,,,,,,,,1,,,,2,,2,1,97,97,1594,15,13,232.362.720.068.847
623884,1,4,13,70,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,34,,,,13,232.362.720.068.847
623887,1,3,13,70,8,48,1,,2,8,4,,1,4,,,,,,,,,,1,,2,,2,1,37,95,3611,36,13,372.823.514.047.436
623890,1,1,13,70,16,48,1,,2,80,1,,9,8,,,,,,,,,,1,,2,,2,1,99,99,5020,50,13,285.059.410.182.172
623902,1,4,13,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,13,261.288.569.014.264
623910,1,2,13,70,5,48,1,,2,20,1,,5,3,,,,,,,,,,1,,2,,2,1,34,34,6512,65,13,246.442.408.276.613
623925,1,2,13,70,32,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,54,,,,13,317.484.439.132.362
623926,1,1,13,70,32,48,1,,2,104,1,,6,3,,,,,,,,,,1,,2,,2,1,98,98,6120,61,13,379.218.714.929.446
623926,1,3,13,70,208,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,32,,,,13,379.218.714.929.446
623941,1,2,13,70,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,11,,,,13,225.438.477.107.618
623947,1,5,13,70,72,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,33,,,,13,172.888.583.382.314
623949,1,3,13,70,16,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,53,33,5521,55,13,292.606.431.133.787
623952,1,6,13,70,24,48,1,,2,24,1,,4,8,,,,,,,,,,1,,2,,2,1,45,45,5233,52,13,20.395.759.847.047
623953,1,4,13,70,192,48,1,,2,192,1,,3,1,,,,,,,,,,1,,2,,2,1,5,5,8512,85,13,275.220.592.671.353
623954,1,4,13,70,12,24,1,,2,12,1,,9,4,,,,,,,,,,1,,2,,2,1,33,45,5239,52,13,240.988.264.737.814
623955,1,2,13,70,48,48,1,,2,48,1,,3,1,,,,,,,,,,1,,2,,2,1,32,32,8512,85,13,24.145.700.317.932
623956,1,2,13,70,4,48,1,,2,1,4,,1,1,,,,,,,,,,1,,2,,2,1,85,98,6031,60,13,264.381.879.005.946
623961,1,3,13,70,12,48,1,,2,12,1,,6,1,,,,,,,,,,1,,2,,2,1,45,45,5233,52,13,310.724.021.839.766
623963,1,8,13,70,12,48,1,,2,12,1,,9,5,,,1,,,,,,,,,2,,2,1,45,45,1551,15,13,512.251.704.084.217
623966,1,1,13,70,4,48,1,,2,18,1,,9,2,,,1,,,,,,,,,2,,2,1,7,7,8511,85,13,318.266.584.852.097
623974,1,2,13,70,8,48,3,,2,8,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,13,264.381.879.005.946
623975,2,1,13,70,48,48,1,,2,48,4,,1,1,,,,,,,,,,1,,2,,2,1,45,45,5261,52,13,42.027.122.828.258
623976,1,2,13,70,10,56,1,,2,64,1,,6,2,,,,,,,,,,1,,2,,2,1,45,45,5233,52,13,346.085.266.966.847
623977,1,2,13,70,26,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,19,,,,13,216.186.099.080.426
623978,1,4,13,70,6,48,1,,2,26,1,,7,4,,,,,,,,,,1,,2,,2,1,98,98,6120,61,13,196.361.667.670.768
623981,1,5,13,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,6,,,,13,262.619.029.265.034
623989,1,2,13,70,52,48,1,,2,52,1,,7,2,,,,,,,,,,1,,2,,2,1,32,32,6111,61,13,230.923.180.818.652
624080,1,3,17,70,4,48,1,,2,8,1,,9,4,,,,,,,,,,1,,2,,2,1,8,8,4010,40,17,170.487.978.744.091
624080,1,4,17,70,17,12,1,,2,12,1,,9,4,,,,,,,,,,1,,2,,2,1,85,85,4010,40,17,170.487.978.744.091
624085,1,2,17,70,3,48,1,,2,3,1,,2,4,,,,,,,,,,1,,1,129000,2,1,45,45,5225,52,17,144.671.115.813.366
624087,1,3,17,70,3,72,1,,2,3,8,,4,2,,,,,,,,,,1,,1,461500,2,1,58,62,118,1,17,221.687.720.917.888
624087,1,4,17,70,24,48,1,,2,24,1,,9,2,,,,,,,,,,1,,2,,2,1,37,37,5211,52,17,221.687.720.917.888
624096,2,1,17,70,2,60,1,,2,2,4,,2,1,,,,,,,,,,1,,1,500000,2,1,95,95,4521,45,17,182.354.199.657.393
624101,1,2,17,70,2,48,1,,2,3,1,,9,2,,,,,,,,,,1,,1,275000,2,1,33,33,8532,85,17,126.752.413.163.281
624106,1,2,17,70,2,48,1,,2,2,1,,6,3,,,,,,,,,,1,,1,1500000,2,1,21,50,5521,55,17,102.652.756.203.577
624109,1,2,17,70,4,48,1,,2,8,1,,9,1,,,,,,,,,,1,,2,,2,1,45,39,5211,52,17,193.950.617.670.395
624115,2,1,17,70,24,48,1,,2,36,1,,2,1,,,,,,,,,1,,DE LA PENSION,2,,2,1,59,59,5231,52,17,986.997.932.879.231
624116,1,1,17,70,208,48,1,,2,208,1,,9,4,,,,,,,,,,1,,2,,2,1,45,45,5224,52,17,147.891.096.243.573
624116,1,2,17,70,20,48,1,,2,20,1,,2,4,,,,,,,,,,1,,2,,2,1,0,37,6421,64,17,147.891.096.243.573
624124,1,3,17,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,7,,,,17,14.790.470.219.427
624124,1,4,17,70,60,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,3,,,,17,14.790.470.219.427
624134,1,1,17,70,20,50,1,,2,20,1,,6,1,,,,,,,,,1,,DE LA PENSION,2,,2,1,58,58,9309,93,17,196.301.415.622.553
624135,1,2,17,70,36,48,1,,2,36,1,,4,1,,,,,,,,,,1,,2,,2,1,45,45,5211,52,17,159.556.913.266.044
624135,1,5,17,70,4,48,1,,2,4,1,,3,2,,,,,,,,,,1,,1,500000,2,1,45,39,5020,50,17,159.556.913.266.044
624137,1,2,17,70,8,48,1,,2,4,1,,2,2,,,,,,,,,,1,,1,50000,2,1,45,97,2109,21,17,222.655.774.966.468
624142,1,5,17,70,3,48,1,,2,16,1,,9,4,,,,,,,,,,1,,2,,2,1,19,19,7530,75,17,116.062.621.303.217
624145,1,1,17,70,12,40,1,,2,12,1,,3,2,,,,,,,,,,1,,1,50000,2,1,53,53,5521,55,17,125.102.396.247.093
624146,1,3,17,70,20,40,1,,2,20,2,,9,1,,,,,,,,,,1,,2,,2,1,32,32,6512,65,17,170.487.978.744.091
624153,1,1,17,70,16,50,1,,2,16,2,,9,4,,,,,,,,,,1,,2,,2,1,9,9,7514,75,17,137.610.654.749.623
624158,1,4,17,70,16,40,1,,2,16,1,,9,2,,,,,,,1,,,,,2,,2,1,79,79,9219,92,17,200.680.042.718.957
624161,1,2,17,70,26,40,1,,2,26,1,,2,2,,,,,,,,,,1,,2,,2,1,33,45,5234,52,17,136.094.274.339.741
624163,1,2,17,70,104,48,1,,2,104,1,,8,4,,,,,,,,,,1,,2,,2,1,6,6,7414,74,17,134.577.893.929.858
624170,1,1,17,70,998,40,1,,2,998,1,,7,2,,,,,,,,,,1,,2,,2,1,98,98,1551,15,17,172.809.302.965.159
624170,1,3,17,70,26,48,2,,2,26,1,,9,1,,,,,,,,,,1,,2,,2,1,21,21,4530,45,17,172.809.302.965.159
624171,1,4,17,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,3,,,,17,19.539.257.951.498
624179,1,2,17,70,156,48,1,,2,156,1,,5,8,,,,,,,,,,1,,2,,2,1,11,11,7499,74,17,159.629.737.157.749
624183,1,2,17,70,52,48,1,,2,52,1,,3,2,,,,,,,,,,1,,2,,2,1,45,45,5234,52,17,150.445.351.381.814
624186,1,1,17,70,4,48,1,,2,4,4,,1,1,,,,,,,,,,1,,2,,2,1,93,93,4552,45,17,106.854.396.633.062
624187,1,1,17,70,4,48,1,,2,4,5,,2,4,,,,,,,,,,1,,2,,2,1,95,95,4521,45,17,137.203.936.008.452
624193,1,3,17,70,108,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,17,166.286.338.314.606
624195,1,2,17,70,20,48,1,,2,8,1,,9,1,,,,,,,,,,1,,2,,2,1,45,55,5211,52,17,209.286.357.923.672
624196,1,2,17,70,99,50,1,,2,468,1,,4,1,,,,,,,,,,1,,2,,2,1,58,95,4552,45,17,145.000.412.777.313
624203,1,4,17,70,7,48,1,,2,35,1,,2,6,,,,,,,,,,1,,2,,2,1,45,45,5233,52,17,204.274.138.846.131
624210,1,3,17,70,4,48,1,,2,4,1,,9,1,,,,,,,,,,1,,1,600000,2,1,89,89,2693,26,17,201.648.096.767.537
624219,1,5,17,70,12,40,8,,2,104,1,,4,1,,,,,,,,,,1,,2,,2,1,62,53,5521,55,17,151.327.716.970.223
624222,1,2,17,70,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,33,,,,17,176.609.859.490.343
624231,1,2,17,70,48,48,2,,2,48,2,,9,9,PAGA SALUD,,1,,,,,,,,,2,,2,1,44,44,4100,41,17,316.894.503.194.665
624243,1,1,17,70,3,48,1,,2,3,1,,9,1,,,,,,,,,,1,,1,461500,2,1,79,79,1810,18,17,168.770.772.773.069
624245,1,2,17,70,99,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,97,,,,17,179.527.753.687.968
624254,1,4,17,70,30,48,1,,2,30,1,,9,3,,,,,,,,,,1,,2,,2,1,33,33,5011,50,17,838.586.629.167.194
624255,1,2,17,70,52,48,2,,2,52,1,,3,4,,,,,,,,,,1,,2,,2,1,3,33,5521,55,17,154.342.273.953.772
624268,1,2,17,70,4,48,1,,2,60,4,,1,2,,,,,,,,,,1,,2,,2,1,32,41,5237,52,17,202.038.206.346.085
624278,1,1,17,70,2,48,1,,2,2,1,,2,1,,,,,,,,,,1,,1,300000,2,1,93,93,4552,45,17,188.869.614.864.428
624288,1,3,17,70,2,72,1,,2,2,2,,9,1,,,1,,,,,,,,,1,950000,2,1,45,11,8511,85,17,113.510.997.789.919
624290,1,3,17,70,144,48,1,,2,144,1,,4,1,,,,,,,,,,1,,2,,2,1,45,45,5211,52,17,117.712.638.219.404
624303,1,2,17,70,12,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,1,45,45,5233,52,17,138.549.235.067.114
624305,1,3,17,70,104,48,1,,2,104,1,,3,4,,,,,,,,,,1,,2,,2,1,37,37,7411,74,17,125.102.396.247.093
624312,1,4,17,70,78,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,16,,,,17,196.908.959.924.863
624314,1,1,17,70,4,48,4,,2,4,1,,9,1,,,,,,,,,,1,,1,2000000,2,1,2,2,4530,45,17,131.892.633.910.256
624338,1,4,17,70,3,48,4,,2,12,1,,6,4,,,,,,,,,,1,,2,,2,1,16,16,9213,92,17,102.519.119.697.272
624348,1,4,17,70,3,24,1,,2,8,1,,9,2,,,,,,,,,,1,,2,,2,1,45,45,5249,52,17,231.436.300.835.518
624353,1,1,17,70,8,48,1,,2,8,1,,7,1,,,,,,,,,,1,,2,,2,1,95,95,4521,45,17,117.712.638.219.404
624924,1,2,23,70,12,48,1,,2,12,1,,9,2,,,,,,,,,,1,,2,,2,1,8,8,8511,85,23,126.488.686.641.935
624932,1,3,23,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,23,158.391.836.169.932
624934,1,5,23,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,59,,,,23,11.968.887.258.727
624941,1,3,23,70,8,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,32,38,6421,64,23,187.065.337.318.318
624941,1,4,23,70,4,48,1,,2,4,1,,3,1,,,,,,,,,,1,,2,,2,1,45,97,4521,45,23,187.065.337.318.318
624943,1,2,23,70,52,48,2,,2,52,2,,9,4,,,,,,,,,,1,,2,,2,1,13,13,8043,80,23,147.442.014.979.172
624943,1,3,23,70,2,48,4,,2,2,4,,1,4,,,,,,,,,,1,,2,,2,1,98,98,6031,60,23,147.442.014.979.172
624943,1,4,23,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,23,147.442.014.979.172
624943,1,5,23,70,52,48,1,,2,52,1,,4,4,,,,,,,,,,1,,2,,2,1,32,45,5233,52,23,147.442.014.979.172
624943,1,6,23,70,8,48,1,,2,8,1,,3,4,,,,,,,,,,1,,2,,2,1,45,45,5234,52,23,147.442.014.979.172
624949,1,3,23,70,12,48,1,,2,12,1,,9,4,,,,,,,,,,1,,2,,2,1,58,58,7492,74,23,206.936.467.672.072
624949,1,5,23,70,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,23,206.936.467.672.072
624956,1,4,23,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,3,,,,23,177.028.505.575.427
624960,1,1,23,70,16,56,1,,2,20,3,,1,1,,,,,,,,,,1,,2,,2,1,59,54,9500,95,23,118.136.274.518.342
624962,1,2,23,70,16,40,1,,2,12,1,,2,1,,,,,,,,,,1,,2,,2,1,45,45,5235,52,23,151.861.918.641.062
624966,1,2,23,70,12,48,1,,2,16,1,,2,4,,,,,,,,,,1,,2,,2,1,45,32,7411,74,23,112.031.951.237.153
