DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6910,P6910S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P760,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P9450,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6915S1,P6915,P6585S4A2,P6773,P6773S1,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,CLASE,OCI,P6420S1,RAMA4D,OFICIO,RAMA2D,RAMA4DP8,RAMA2DP8,DPTO,fex_c_2011
626558,1,2,60,1,1,,,2,2,,2,2,2,1,1,,1,,60000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,0,10,1,,0,3,,1,12,14,2,,,,,,9,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,,,,,,,,,,,2,2,2,,,,2,,,3,,,,1,38,1,1,1,1,2,1,2,2,2,1,2,2,2,,1,1,,4,4,2,4,4,4,2,1,4,3,,2,1,7491,8012,53,80,7491,74,66,129.467.972.807.433
626558,1,5,60,1,1,,,1,2,,2,2,2,1,3,,1,,150000,2,,,1,100000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,0,70,,.,70,,,1,7,19,2,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,1,7,1,,1,12,4,,60000,60,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,2,1,1,2,2,1,1,2,2,,2,1,,4,4,2,4,4,4,2,1,1,3,,2,1,,9500,54,95,,,66,129.467.972.807.433
626559,1,1,60,1,1,,,1,2,,2,2,2,0,8,,1,,360000,2,,,2,,1,100000,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,54,,.,36,2,,1,6,17,2,,,,,,2,8,,,,1,4,2,6,1,,1,,,,,,,,2,1,60,8,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,2,1,1,1,2,1,1,2,2,,2,1,,2,4,2,4,4,2,2,2,3,9,,2,1,,121,62,1,,,66,122.949.854.696.804
626560,1,1,60,1,1,,,1,1,,1,1,2,31,8,,1,,461500,2,,,2,,1,150000,2,,2,,,,15000,,2,,,2,1,,2,2,2,,,2,,,217000,,2,1,2,2,,,,,,,,,,,12,63,,.,45,2,,1,6,17,2,,,,,,3,8,,,,1,1,1,14,1,1,,,,,,,,,2,1,5,8,,1,7,6,,,1,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,1,1,1,2,1,2,2,3,3,5,,2,1,,121,62,1,,,66,100.129.013.740.456
626560,1,2,60,2,,,,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,45000,1,350000,3,,12,10,1,,10,,,1,7,12,2,,,,,,2,1,,,,2,,,,1,,,,,,,,1,,2,1,1,1,,2,,,,,36,,,,,,,,,,,,,,2,,,,,,,,3,,,,1,38,2,1,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,4,2,4,4,4,2,3,3,3,,2,1,,123,61,1,,,66,100.129.013.740.456
626560,1,3,60,2,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,15000,1,15000,1,,0,5,2,,0,3,,1,15,16,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,1,2,6,,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,,2,1,,1749,79,17,,,66,100.129.013.740.456
626562,1,1,60,2,,,,,,,,,,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,160000,1,1900000,3,,12,35,2,,35,,,1,6,17,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,1,84,3,,2,,,,,96,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,4,2,2,3,4,3,,2,1,,5519,54,55,,,66,121.958.154.525.701
626562,1,2,60,2,,,,,,,,,,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,380000,1,4600000,3,,12,54,,.,36,2,,1,9,18,2,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,1,60,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,5,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,2,4,2,2,3,3,3,,2,1,,5170,84,51,,,66,121.958.154.525.701
626562,1,3,60,1,2,1,,2,1,,1,1,1,24,1,,2,,750000,2,,,2,,2,,2,,2,,,55000,15000,,1,1,,1,1,,2,2,2,,,2,,,650000,325000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,2,,,,,,,,,9,7,,,,1,1,1,11,1,1,,,,,,,,,1,1,96,1,,2,,,,,0,2,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,1,48,2,1,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,3,2,2,2,3,3,8,,2,1,7491,8511,59,85,7491,74,66,121.958.154.525.701
626562,1,5,60,1,1,,,1,2,,2,2,2,2,1,,1,,380000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,30,2,,1,8,18,2,,,,,,2,7,,,,2,,,,1,,,,,,,,1,,2,1,6,1,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,1,12,2,1,1,1,2,1,2,1,2,2,2,2,2,,2,1,,4,3,2,4,4,3,2,2,3,8,,2,1,,3611,81,36,,,66,121.958.154.525.701
626563,1,3,60,1,1,,,1,1,,2,2,2,12,3,,1,,280000,2,,,1,120000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,24,2,,1,7,15,2,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,1,2,1,,1,2,4,,14000,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,1,12,2,1,1,1,2,1,2,1,2,1,1,2,2,,2,1,,2,2,2,4,4,2,2,3,3,8,,2,1,,9500,54,95,,,66,916.939.806.560.962
626563,1,4,60,2,,,,,,,,,,252,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,600000,1,5600000,3,,12,54,,.,36,2,,1,6,17,2,,,,,,2,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,2,1,2,2,2,2,,2,1,,2,2,2,2,2,2,2,2,3,8,,2,1,,2040,81,20,,,66,916.939.806.560.962
626564,1,1,60,1,1,,,1,2,,2,2,2,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,300000,1,5600000,3,,12,84,,.,84,,,1,5,22,2,,,,,,2,4,,,,1,1,1,19,1,1,,,,,,,,,1,1,6,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,1,1,2,1,1,1,2,2,1,2,2,,2,1,,4,4,1,4,2,4,2,1,1,8,,2,1,,6031,98,60,,,66,907.124.318.681.476
626565,1,1,60,1,1,,,1,2,,2,2,2,1,1,,1,,432000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,9,54,,.,36,2,,1,7,17,2,,,,,,2,9,,,,2,,,,1,,,,,,,,1,,2,1,6,8,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,1,12,2,1,1,1,2,1,2,1,2,2,2,2,2,,2,1,,3,3,2,4,4,2,2,2,3,8,,2,1,,4530,95,45,,,66,913.618.383.653.467
626568,1,1,60,1,2,1,,1,1,,1,1,1,36,1,,1,,950000,1,100000,1,2,,2,,2,,2,,,55000,60000,356000,2,1,,1,1,,1,2,2,,,1,150000,330000,300000,300000,1,1,1,2,,,,,,,,,,,12,48,,.,0,3,,2,,,,,,,,,9,7,,,,1,1,1,3,1,1,,,,,1,,,,1,1,12,1,,1,20,4,,160000,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,1,,,2,,,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,2,4,2,1,,2,1,,1530,77,15,,,66,10.977.631.162.614
626568,1,2,60,2,,,,,,,,,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,20,1,,20,,,1,9,18,2,,,,,,3,6,,,,2,,,,1,,,,,,1,,,,2,1,8,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,3,,,,1,28,1,1,1,,2,2,2,2,2,2,2,2,1,TENER INGRESOS,1,1,,3,3,2,4,3,4,2,1,4,3,,2,1,,5529,53,55,,,66,10.977.631.162.614
626568,1,4,60,2,,,,,,,,,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,2,,8,,,1,14,18,2,,,,,,3,6,,,,2,,,,1,,,,,,,,1,,2,1,8,6,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,3,,,,1,20,2,1,1,,2,2,2,2,2,2,2,2,1,TENER INGRESOS,2,1,,2,3,2,4,2,3,2,1,4,3,,2,1,,5529,45,55,,,66,10.977.631.162.614
626568,1,5,60,2,,,,,,,,,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,2,,4,,,1,9,11,2,,,,,,3,1,,,,2,,,,1,,,,,,,,1,,2,1,6,6,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,2,1,,5529,53,55,,,66,10.977.631.162.614
627818,1,1,60,2,,,,,,,,,,84,8,,1,,480000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,70,,.,70,,,1,6,16,2,,,,,,3,8,,,,2,,,,1,,,1,,,,,,,2,1,12,2,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,9,,2,1,,117,62,1,,,25,207.639.502.546.368
628509,1,1,60,2,,,,,,,,,,360,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,70000,1,,1,,12,40,,.,40,,,2,,,,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,4,3,3,2,2,3,3,,2,1,,140,61,1,,,13,132.262.464.274.135
628510,1,1,60,2,,,,,,,,,,144,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,500000,1,,1,,6,48,,.,48,,,2,,,,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,10,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,2,1,,118,61,1,,,13,217.705.343.302.155
628513,1,1,60,2,,,,,,,,,,336,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,0,1,,2,,5,42,,.,42,,,2,,,,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,1,6,4,,40000,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,2,3,2,2,3,3,3,,2,1,,113,61,1,,,13,100.069.639.831.113
628515,1,2,60,2,,,,,,,,,,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,100000,1,,3,,12,60,,.,60,,,2,,,,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,9,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,2,3,2,2,3,3,7,,2,1,,501,64,5,,,13,127.294.415.307.338
628515,1,3,60,2,,,,,,,,,,216,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,150000,1,,3,,12,50,,.,50,,,2,,,,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,7,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,9,,2,1,,501,64,5,,,13,127.294.415.307.338
628516,1,1,60,2,,,,,,,,,,600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,240000,1,2880000,3,,12,36,2,,36,,,2,,,,,,,,,2,8,,,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,4,2,2,,2,1,,115,61,1,,,13,118.540.489.541.804
628517,1,1,60,2,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,50000,1,1000000,2,,12,36,2,,36,,,2,,,,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,36,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,3,3,2,2,3,3,9,,2,1,,115,61,1,,,13,157.899.769.816.666
628518,1,1,60,2,,,,,,,,,,156,1,,1,,120000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,42,,.,42,,,2,,,,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,1,21,2,1,1,1,2,1,2,2,2,2,1,2,2,,2,1,,2,2,1,3,3,3,2,3,3,7,,2,1,,115,58,1,,,13,149.528.658.308.391
628518,1,3,60,2,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24,2,,14,7,POR QUE ES UNA  AYUDA QUE EL APORTAA SU PADRE,2,,,,,,,,,2,1,,,,2,,,,1,,,,,,,,1,,2,1,6,1,,2,,,,,2,,,,,,,,,,,,,,2,,,,,,,,10,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,,3,2,2,3,3,3,2,2,3,3,,2,1,,118,62,1,,,13,149.528.658.308.391
628520,1,1,60,2,,,,,,,,,,84,1,,1,,200000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,70,,.,70,,,2,,,,,,,,,2,1,,,,2,,,,1,,,,,,,,1,,2,1,12,1,,2,,,,,2,,,,,,,,,,,,,2,2,2,,,,2,,,5,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,4,3,2,2,3,3,3,,2,1,,121,62,1,,,13,231.471.799.397.071
628522,1,1,60,2,,,,,,,,,,24,8,,1,,160000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,40,,.,40,,,2,,,,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,36,8,,2,,,,,1,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,1,1,2,2,2,2,1,2,2,,2,1,,2,2,1,3,3,2,2,3,3,7,,2,1,,118,62,1,,,13,197.456.558.986.843
628523,1,1,60,2,,,,,,,,,,48,8,,1,,240000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,2,,,,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,2,1,,140,62,1,,,13,208.133.250.773.368
628524,1,1,60,2,,,,,,,,,,360,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,,2,,12,56,,.,56,,,2,,,,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,2,3,2,2,3,3,9,,2,1,,115,61,1,,,13,13.085.466.761.458
628525,1,2,60,2,,,,,,,,,,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,160000,1,,3,,12,40,,.,40,,,1,7,15,2,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,1,60,3,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,2,2,2,1,1,2,,2,1,,2,2,2,3,3,2,2,3,3,3,,2,1,,9301,56,93,,,13,1.701.769.698.672
628527,1,1,60,2,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,30000,1,0,1,,1,47,,.,47,,,1,6,12,2,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,1,120,3,,2,,,,,24,,,,,,,,,,,,,,2,,,,,,,,5,,,,2,,,,1,1,2,1,2,1,2,2,1,2,2,,2,1,,3,3,3,3,3,3,2,2,3,3,,2,1,,7493,54,74,,,13,151.059.747.646.061
628527,1,2,60,2,,,,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,100000,1,1200000,3,,12,36,2,,36,,,1,6,12,2,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,5,,2,1,,9309,55,93,,,13,151.059.747.646.061
628528,1,1,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,720000,1,4320000,1,,6,48,,.,48,,,1,7,2,2,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,2,3,2,2,3,3,3,,2,1,,4521,95,45,,,13,164.419.047.598.149
628538,1,1,60,2,,,,,,,,,,18,1,,1,,100000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,49,,.,49,,,2,,,,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,48,1,,2,,,,,84,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,3,3,3,,2,1,,117,62,1,,,13,14.422.839.911.453
628539,1,1,60,2,,,,,,,,,,21,1,,1,,180000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,56,,.,56,,,2,,,,,,,,,2,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,2,3,2,2,3,3,3,,2,1,,118,60,1,,,13,140.573.948.199.717
628544,1,1,60,2,,,,,,,,,,17,1,,1,,360000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,56,,.,56,,,2,,,,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,48,1,,2,,,,,1,,,,,,,,,,,,,2,2,2,,,,2,,,7,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,2,2,2,2,3,3,3,,2,1,,121,60,1,,,13,149.528.658.308.391
628545,1,1,60,2,,,,,,,,,,220,1,,1,,600000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,2,,,,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,2,5,,2,1,,121,62,1,,,13,146.779.846.502.815
628545,1,2,60,2,,,,,,,,,,3,1,,1,,300000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,8,56,,.,56,,,2,,,,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,4,1,,2,,,,,5,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,3,3,2,2,2,2,3,,2,1,,121,62,1,,,13,146.779.846.502.815
628548,1,1,60,2,,,,,,,,,,720,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,350000,1,4000000,3,,12,50,,.,50,,,1,6,14,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,2,1,,118,61,1,,,13,759.355.940.738.634
628548,1,3,60,2,,,,,,,,,,180,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,50,,.,50,,,1,6,15,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,12,1,,2,,,,,1,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,1,1,,2,3,3,3,3,3,2,3,3,3,,2,1,,118,62,1,,,13,759.355.940.738.634
628548,1,5,60,1,1,,,1,1,,2,2,2,12,1,,1,,250000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,50,,.,50,,,1,5,14,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,8,8,,2,,,,,2,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,1,20,1,1,1,1,2,1,2,2,2,2,2,1,2,,1,1,,2,2,3,3,3,3,2,3,3,9,,2,1,,121,62,1,,,13,759.355.940.738.634
628549,1,2,60,2,,,,,,,,,,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,60000,1,,3,,12,40,,.,40,,,1,9,17,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,1,9,3,,1,10,4,,30000,2,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,1,2,2,2,2,2,,1,1,,2,3,2,2,2,2,2,3,3,3,,2,1,,1810,79,18,,,13,152.308.010.508.494
628549,1,3,60,2,,,,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,,3,,12,50,,.,50,,,1,6,13,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,12,4,,2,,,,,1,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,1,2,,1,1,,2,2,3,3,2,2,2,3,3,9,,2,1,,140,61,1,,,13,152.308.010.508.494
628550,1,1,60,2,,,,,,,,,,480,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,250000,1,,3,,12,50,,.,50,,,1,6,14,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,4,3,,2,1,,140,61,1,,,13,965.093.875.238.713
628550,1,3,60,2,,,,,,,,,,84,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,,3,,12,50,,.,50,,,1,6,13,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,120,1,,2,,,,,3,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,2,2,1,2,2,2,,1,1,,3,3,3,3,3,3,2,3,4,3,,2,1,,140,61,1,,,13,965.093.875.238.713
628551,1,1,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,300000,1,,3,,12,50,,.,50,,,1,8,16,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,72,4,,2,,,,,2,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,2,1,,118,61,1,,,13,166.030.790.780.735
628551,1,2,60,2,,,,,,,,,,84,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,180000,1,,3,,12,30,2,,30,,,1,8,13,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,1,72,3,,2,,,,,1,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,4,3,,2,1,,5222,41,52,,,13,166.030.790.780.735
628552,1,1,60,2,,,,,,,,,,600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,,3,,12,40,,.,40,,,1,6,13,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,2,1,,118,61,1,,,13,118.540.489.541.804
