DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;CLASE;DPTO;fex_c_2011
632921;1;3;90;;1;;1;2;2;2;2;2;2;2;2;6;;12;;;;;;;;;2;52;899.716.910.420.603
632921;1;4;90;;1;;1;2;2;2;2;2;2;2;2;10;;15;;;;;;;;;2;52;899.716.910.420.603
632922;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;4;;10;;;;;;;2;52;899.716.910.420.603
632922;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;10;;;;;;;2;52;899.716.910.420.603
632922;1;3;90;;2;;1;2;1;2;2;2;2;2;2;;;12;;20;;;;;;;2;52;899.716.910.420.603
632922;1;5;90;;2;;1;2;1;2;2;2;2;2;2;;;25;;8;;;;;;;2;52;899.716.910.420.603
632923;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;52;899.716.910.420.603
632923;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;52;899.716.910.420.603
632923;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632924;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;20;;;;;;;2;52;21.691.368.618.591
632924;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;52;21.691.368.618.591
632925;1;1;90;;1;;1;2;2;2;2;2;2;2;2;10;;25;;;;;;;;;2;52;899.716.910.420.603
632925;1;2;90;;1;;1;2;2;2;2;2;2;2;2;4;;10;;;;;;;;;2;52;899.716.910.420.603
632926;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;2;52;899.716.910.420.603
632926;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;52;899.716.910.420.603
632927;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;52;899.716.910.420.603
632927;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;52;899.716.910.420.603
632927;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;2;52;899.716.910.420.603
632927;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;52;899.716.910.420.603
632929;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;20;;;;;;;2;52;251.361.744.238.426
632929;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;8;;;;;;;2;52;251.361.744.238.426
632930;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;2;52;899.716.910.420.603
632930;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;52;899.716.910.420.603
632931;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;52;899.716.910.420.603
632931;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;52;899.716.910.420.603
632931;1;3;90;;2;;1;2;2;2;2;1;2;2;2;;;3;;;;;5;;;;2;52;899.716.910.420.603
632931;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;52;899.716.910.420.603
632931;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632932;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;10;;;;;;;2;52;377.881.102.376.653
632932;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;25;;25;;;;;;;2;52;377.881.102.376.653
632932;1;3;90;;2;;1;2;2;2;2;1;2;2;2;;;5;;;;;10;;;;2;52;377.881.102.376.653
632932;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;52;377.881.102.376.653
632932;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;2;52;377.881.102.376.653
632933;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;52;899.716.910.420.603
632933;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632934;1;1;90;;1;;1;2;2;2;2;2;2;2;2;15;;20;;;;;;;;;2;52;899.716.910.420.603
632934;1;2;90;;1;;1;2;2;2;2;2;2;2;2;8;;10;;;;;;;;;2;52;899.716.910.420.603
632935;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632935;1;2;90;;1;;1;2;2;2;2;1;2;2;2;10;;12;;;;;3;;;;2;52;899.716.910.420.603
632935;1;3;90;;1;;1;2;2;2;2;2;2;2;2;10;;15;;;;;;;;;2;52;899.716.910.420.603
632935;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632936;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;5;;;;;;;2;52;899.716.910.420.603
632936;1;2;90;;1;;1;2;1;2;2;2;2;2;2;5;;18;;10;;;;;;;2;52;899.716.910.420.603
632936;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;52;899.716.910.420.603
632936;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;52;899.716.910.420.603
632937;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;20;;;;;;;2;52;377.881.102.376.653
632937;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;2;52;377.881.102.376.653
632937;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;52;377.881.102.376.653
632938;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;10;;;;;;;2;52;377.881.102.376.653
632938;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;10;;;;;;;2;52;377.881.102.376.653
632938;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;377.881.102.376.653
632938;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;52;377.881.102.376.653
632946;1;1;90;;1;;1;2;2;1;2;2;2;2;2;12;;30;;;20;;;;;;2;52;899.716.910.420.603
632946;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632946;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632947;1;1;90;;1;;2;2;2;2;2;2;2;2;2;12;;;;;;;;;;;2;52;899.716.910.420.603
632947;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;12;;;;;;;2;52;899.716.910.420.603
632947;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632947;1;4;90;;2;;1;2;1;2;2;2;2;2;2;;;12;;20;;;;;;;2;52;899.716.910.420.603
632948;1;1;90;;1;;2;2;2;2;2;2;2;2;2;10;;;;;;;;;;;2;52;377.881.102.376.653
632948;1;2;90;;1;;1;2;1;2;2;2;2;2;2;10;;16;;20;;;;;;;2;52;377.881.102.376.653
632948;1;3;90;;2;;2;2;1;2;2;2;2;2;2;;;;;10;;;;;;;2;52;377.881.102.376.653
632949;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632949;1;2;90;;1;;1;2;1;1;2;2;2;2;2;12;;30;;10;10;;;;;;2;52;899.716.910.420.603
632950;1;1;90;;1;;2;2;2;2;2;2;2;2;2;12;;;;;;;;;;;2;52;377.881.102.376.653
632950;1;2;90;;2;;2;2;1;2;2;2;2;2;2;;;;;10;;;;;;;2;52;377.881.102.376.653
632950;1;3;90;;2;;1;2;1;2;2;2;2;2;2;;;12;;24;;;;;;;2;52;377.881.102.376.653
632952;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632952;1;2;90;;2;;1;2;2;1;2;2;2;2;2;;;30;;;20;;;;;;2;52;899.716.910.420.603
632952;1;3;90;;1;;2;2;2;2;2;2;2;2;2;10;;;;;;;;;;;2;52;899.716.910.420.603
632953;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632953;1;2;90;;1;;1;2;1;2;1;2;2;2;2;12;;20;;15;;10;;;;;2;52;899.716.910.420.603
632953;1;3;90;;1;;1;2;2;2;2;2;2;2;2;7;;14;;;;;;;;;2;52;899.716.910.420.603
632953;1;4;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;7;;;;;;;2;52;899.716.910.420.603
632953;1;5;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;7;;;;;;;2;52;899.716.910.420.603
632953;1;6;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632955;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632955;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;2;52;899.716.910.420.603
632955;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632956;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632956;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;52;899.716.910.420.603
632957;1;1;90;;1;;2;2;1;2;2;2;2;2;2;21;;;;14;;;;;;;2;52;377.881.102.376.653
632957;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;20;;;;;;;2;52;377.881.102.376.653
632957;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;52;377.881.102.376.653
632957;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;377.881.102.376.653
632958;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;52;899.716.910.420.603
632958;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632958;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;52;899.716.910.420.603
632959;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;7;;;;;;;2;52;131.247.582.749.903
632959;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;15;;;;;;;2;52;131.247.582.749.903
632959;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;52;131.247.582.749.903
632960;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;52;899.716.910.420.603
632961;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632961;1;2;90;;2;;1;2;2;1;2;2;2;2;2;;;10;;;10;;;;;;2;52;899.716.910.420.603
632962;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632962;1;2;90;;1;;1;2;2;2;2;2;2;2;2;6;;16;;;;;;;;;2;52;899.716.910.420.603
632962;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632962;1;4;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;10;;;;;;;2;52;899.716.910.420.603
632963;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632963;1;2;90;;2;;1;2;2;1;2;2;2;2;2;;;20;;;20;;;;;;2;52;899.716.910.420.603
632964;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;20;;;;;;;2;52;377.881.102.376.653
632964;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;10;;;;;;;2;52;377.881.102.376.653
632966;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632966;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;2;52;899.716.910.420.603
632966;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;52;899.716.910.420.603
632967;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;52;899.716.910.420.603
632967;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;52;899.716.910.420.603
632968;1;1;90;;1;;1;2;1;2;2;2;2;2;2;10;;20;;15;;;;;;;2;52;899.716.910.420.603
632968;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;52;899.716.910.420.603
632968;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632969;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;10;;;;;;;2;52;899.716.910.420.603
632969;1;2;90;;1;;1;2;1;2;2;2;2;2;2;10;;20;;16;;;;;;;2;52;899.716.910.420.603
632969;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;52;899.716.910.420.603
632969;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;52;899.716.910.420.603
632970;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;7;;;;;;;2;52;899.716.910.420.603
632970;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;25;;20;;;;;;;2;52;899.716.910.420.603
632970;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;52;899.716.910.420.603
632971;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;10;;;;;;;2;52;377.881.102.376.653
632971;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;30;;;;;;;2;52;377.881.102.376.653
632972;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;185.085.779.633.869
632972;1;2;90;;1;;1;2;1;2;1;2;2;2;2;12;;25;;20;;10;;;;;2;52;185.085.779.633.869
632972;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;185.085.779.633.869
632972;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;2;52;185.085.779.633.869
632973;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632973;1;2;90;;1;;1;2;1;2;2;2;2;2;2;12;;20;;10;;;;;;;2;52;899.716.910.420.603
632973;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;52;899.716.910.420.603
632973;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632974;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632974;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;2;52;899.716.910.420.603
632974;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632975;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;10;;;;;;;2;52;899.716.910.420.603
632975;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;52;899.716.910.420.603
632977;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;377.881.102.376.653
632977;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;10;;;;;;;2;52;377.881.102.376.653
632977;1;3;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;7;;;;;;;2;52;377.881.102.376.653
632977;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;377.881.102.376.653
632977;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;52;377.881.102.376.653
632977;1;7;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;20;;;;;;;2;52;377.881.102.376.653
632978;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;10;;;;;;;2;52;899.716.910.420.603
632978;1;2;90;;1;;1;2;1;2;2;2;2;2;2;12;;20;;30;;;;;;;2;52;899.716.910.420.603
632979;1;1;90;;1;;1;2;1;2;2;2;2;2;2;6;;20;;20;;;;;;;2;52;34.802.808.834.123
632979;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;34.802.808.834.123
632979;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;2;52;34.802.808.834.123
632979;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;52;34.802.808.834.123
632980;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;52;899.716.910.420.603
632980;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632981;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;185.085.779.633.869
632981;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;185.085.779.633.869
632981;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;185.085.779.633.869
632981;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;185.085.779.633.869
632982;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;52;899.716.910.420.603
632982;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;10;;;;;;;2;52;899.716.910.420.603
632982;1;3;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;25;;;;;;;2;52;899.716.910.420.603
632983;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;6;;10;;;;;;;2;52;377.881.102.376.653
632983;1;2;90;;2;;1;2;1;1;2;2;2;2;2;;;10;;10;20;;;;;;2;52;377.881.102.376.653
632983;1;3;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;10;;;;;;;2;52;377.881.102.376.653
632983;1;4;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;7;;;;;;;2;52;377.881.102.376.653
632983;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;377.881.102.376.653
632983;1;6;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;52;377.881.102.376.653
632983;1;7;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;20;;;;;;;2;52;377.881.102.376.653
632984;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;52;899.716.910.420.603
632984;1;2;90;;1;;1;2;2;2;2;2;2;2;2;6;;20;;;;;;;;;2;52;899.716.910.420.603
632984;1;3;90;;1;;1;2;2;2;2;2;2;2;2;10;;10;;;;;;;;;2;52;899.716.910.420.603
632985;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;14;;;;;;;2;52;377.881.102.376.653
632985;1;2;90;;1;;1;2;1;2;2;2;2;2;2;14;;32;;12;;;;;;;2;52;377.881.102.376.653
632985;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;377.881.102.376.653
632995;1;1;90;;1;;1;2;2;2;2;2;2;2;2;7;;7;;;;;;;;;2;52;377.881.102.376.653
632995;1;2;90;;1;;1;2;1;2;2;2;2;2;2;7;;30;;20;;;;;;;2;52;377.881.102.376.653
632996;1;1;90;;1;;1;2;2;2;2;2;2;2;2;7;;7;;;;;;;;;2;52;899.716.910.420.603
632996;1;2;90;;1;;1;2;2;2;2;2;2;2;2;14;;30;;;;;;;;;2;52;899.716.910.420.603
632996;1;3;90;;1;;1;2;2;2;2;2;2;2;2;7;;7;;;;;;;;;2;52;899.716.910.420.603
632997;1;1;90;;1;;1;2;2;2;2;2;2;2;2;7;;7;;;;;;;;;2;52;185.085.779.633.869
632997;1;2;90;;1;;1;2;2;2;2;2;2;2;2;14;;30;;;;;;;;;2;52;185.085.779.633.869
632997;1;3;90;;1;;1;2;2;2;2;2;2;2;2;3;;3;;;;;;;;;2;52;185.085.779.633.869
632997;1;4;90;;1;;1;2;2;2;2;2;2;2;2;3;;4;;;;;;;;;2;52;185.085.779.633.869
632998;1;1;90;;1;;1;2;2;2;2;2;2;2;2;14;;25;;;;;;;;;2;52;899.716.910.420.603
632999;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;40;;;;;;;;;2;52;899.716.910.420.603
632999;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;52;899.716.910.420.603
632999;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;52;899.716.910.420.603
632999;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
632999;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;52;899.716.910.420.603
633000;1;1;90;;1;;1;2;2;2;2;2;2;2;2;7;;7;;;;;;;;;2;52;899.716.910.420.603
633000;1;2;90;;1;;1;2;2;2;2;2;2;2;2;7;;30;;;;;;;;;2;52;899.716.910.420.603
633000;1;3;90;;1;;1;2;2;2;2;2;2;2;2;7;;14;;;;;;;;;2;52;899.716.910.420.603
633000;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;52;899.716.910.420.603
633001;1;1;90;;1;;1;2;2;2;2;2;2;2;2;14;;7;;;;;;;;;2;52;237.465.867.177.804
633001;1;2;90;;1;;1;2;2;2;2;2;2;2;2;20;;30;;;;;;;;;2;52;237.465.867.177.804
633001;1;3;90;;1;;1;2;2;2;2;2;2;2;2;7;;5;;;;;;;;;2;52;237.465.867.177.804
633002;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;2;52;371.506.685.504.737
633002;1;2;90;;1;;1;2;1;2;2;2;2;2;2;8;;50;;40;;;;;;;2;52;371.506.685.504.737
633004;1;1;90;;1;;1;2;2;2;2;2;2;2;2;7;;20;;;;;;;;;2;52;899.716.910.420.603
633004;1;2;90;;1;;1;2;2;2;2;2;2;2;2;14;;20;;;;;;;;;2;52;899.716.910.420.603
633004;1;3;90;;1;;1;2;2;2;2;2;2;2;2;2;;3;;;;;;;;;2;52;899.716.910.420.603
633005;1;1;90;;1;;1;2;2;2;2;2;2;2;2;2;;3;;;;;;;;;2;52;279.982.738.951.681
633005;1;2;90;;1;;1;2;2;2;2;2;2;2;2;5;;30;;;;;;;;;2;52;279.982.738.951.681
633005;1;3;90;;1;;1;2;2;2;2;2;2;2;2;2;;3;;;;;;;;;2;52;279.982.738.951.681
633005;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;52;279.982.738.951.681
633006;1;1;90;;1;;1;2;1;2;2;2;2;2;2;7;;30;;50;;;;;;;2;52;377.881.102.376.653
633006;1;2;90;;1;;1;2;1;2;2;2;2;2;2;7;;20;;30;;;;;;;2;52;377.881.102.376.653
633006;1;3;90;;1;;1;2;2;2;2;2;2;2;2;7;;3;;;;;;;;;2;52;377.881.102.376.653
633006;1;4;90;;1;;1;2;1;2;2;2;2;2;2;7;;20;;20;;;;;;;2;52;377.881.102.376.653
633007;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
633008;1;1;90;;1;;1;2;2;2;2;2;2;2;2;12;;30;;;;;;;;;2;52;899.716.910.420.603
633010;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
633010;1;2;90;;1;;1;2;2;2;2;2;2;2;2;10;;40;;;;;;;;;2;52;899.716.910.420.603
633010;1;3;90;;1;;1;2;2;2;2;2;2;2;2;7;;7;;;;;;;;;2;52;899.716.910.420.603
633010;1;4;90;;1;;1;2;2;2;2;2;2;2;2;2;;6;;;;;;;;;2;52;899.716.910.420.603
633010;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;52;899.716.910.420.603
633011;1;1;90;;1;;1;2;2;2;2;2;2;2;2;1;;2;;;;;;;;;2;52;899.716.910.420.603
633011;1;2;90;;1;;1;2;2;2;2;2;2;2;2;7;;25;;;;;;;;;2;52;899.716.910.420.603
633011;1;3;90;;1;;1;2;2;2;2;2;2;2;2;7;;12;;;;;;;;;2;52;899.716.910.420.603
633012;1;1;90;;1;;1;2;2;2;2;2;2;2;2;3;;2;;;;;;;;;2;52;899.716.910.420.603
633012;1;2;90;;1;;1;2;2;2;2;2;2;2;2;18;;20;;;;;;;;;2;52;899.716.910.420.603
633012;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;52;899.716.910.420.603
633013;1;1;90;;1;;1;2;2;2;2;2;2;2;2;7;;14;;;;;;;;;2;52;279.982.738.951.681
633013;1;2;90;;1;;2;2;2;2;2;2;2;2;2;7;;;;;;;;;;;2;52;279.982.738.951.681
633013;1;3;90;;1;;1;2;2;2;2;2;2;2;2;7;;14;;;;;;;;;2;52;279.982.738.951.681
633013;1;4;90;;1;;1;2;2;2;2;2;2;2;2;5;;10;;;;;;;;;2;52;279.982.738.951.681
633015;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;52;377.881.102.376.653
633015;1;2;90;;1;;1;2;2;2;2;2;2;2;2;14;;40;;;;;;;;;2;52;377.881.102.376.653
633015;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;52;377.881.102.376.653
633016;1;1;90;;1;;1;2;2;2;2;2;2;2;2;7;;10;;;;;;;;;2;52;899.716.910.420.603
633016;1;2;90;;1;;1;2;2;2;2;2;2;2;2;14;;20;;;;;;;;;2;52;899.716.910.420.603
633017;1;1;90;;1;;1;2;2;2;2;2;2;2;2;7;;25;;;;;;;;;2;52;899.716.910.420.603
633017;1;2;90;;1;;1;2;2;2;2;2;2;2;2;7;;7;;;;;;;;;2;52;899.716.910.420.603
633018;1;1;90;;1;;1;2;2;2;2;2;2;2;2;14;;30;;;;;;;;;2;52;899.716.910.420.603
633018;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;52;899.716.910.420.603
633019;1;1;90;;1;;1;2;2;2;2;2;2;2;2;10;;10;;;;;;;;;2;52;899.716.910.420.603
633019;1;2;90;;1;;1;2;2;2;2;2;2;2;2;14;;20;;;;;;;;;2;52;899.716.910.420.603
633019;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;52;899.716.910.420.603
633019;1;4;90;;1;;1;2;2;2;2;2;2;2;2;5;;14;;;;;;;;;2;52;899.716.910.420.603
633019;1;5;90;;1;;1;2;2;2;2;2;2;2;2;7;;7;;;;;;;;;2;52;899.716.910.420.603
633020;1;1;90;;1;;1;2;2;2;2;2;2;2;2;7;;7;;;;;;;;;2;52;899.716.910.420.603
633020;1;2;90;;1;;1;2;2;2;2;2;2;2;2;4;;20;;;;;;;;;2;52;899.716.910.420.603
633021;1;1;90;;1;;1;2;2;2;2;2;2;2;2;7;;7;;;;;;;;;2;52;899.716.910.420.603
633021;1;2;90;;1;;1;2;2;2;2;2;2;2;2;7;;7;;;;;;;;;2;52;899.716.910.420.603
633021;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;52;899.716.910.420.603
633021;1;4;90;;1;;1;2;2;2;2;2;2;2;2;10;;30;;;;;;;;;2;52;899.716.910.420.603
633022;1;1;90;;1;;1;2;2;2;2;2;2;2;2;7;;1;;;;;;;;;2;52;899.716.910.420.603
633022;1;2;90;;1;;1;2;2;2;2;2;2;2;2;7;;20;;;;;;;;;2;52;899.716.910.420.603
