DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
4713595;1;2;1;10;2;2;7;1958;60;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;4;6; ; ;23;6;09;23;127,004388465246
4713595;1;3;1;10;3;1;3;1980;38;3;4;1;1;1;2; ; ;1; ; ;1;1;40800;2;1;2; ;5;11;2; ;23;11;09;23;127,004388465246
4713595;1;4;1;10;4;2;10;2000;17;4;6;1;3;2; ; ; ;1; ; ;1;5; ;2;1;1;1;4;9; ; ;23;9;09;23;127,004388465246
4713596;1;1;1;10;4;2;2;1955;63;1;5;2; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;23;5;09;23;160,563712484587
4713596;1;2;1;10;2;1;8;1972;46;3;4;3; ;1;1; ; ;1; ; ;1;1;38000;2;1;2; ;5;11;2; ;23;11;09;23;160,563712484587
4713596;1;3;1;10;3;1;1;1977;41;3;4;3; ;1;1; ; ;1; ; ;1;3;97700;2;1;2; ;5;11;2; ;23;11;09;23;160,563712484587
4713596;1;4;1;10;4;2;2;1978;40;3;4;3; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;23;11;09;23;160,563712484587
4713597;1;1;1;10;1;1;10;1969;48;1;2;3; ;3; ;1;2;2;1;18; ; ; ;2;1;2; ;4;6; ; ;23;6;09;23;179,399351777843
4713597;1;2;1;10;2;2;4;1972;46;2;2;2; ;3; ;1;1;1; ; ;2;2;144000;2;1;2; ;5;11;2; ;23;11;09;23;179,399351777843
4713597;1;3;1;10;3;1;8;2000;18;3;6;1;1;1;2; ; ;1; ; ;2;5; ;2;1;1;1;6;1;2;2;23;12;09;23;179,399351777843
4713597;1;4;1;10;2;1;1;2007;11;3;6;1;1;1;2; ; ;1; ; ;2;5; ;2;1;1;2;3;4; ; ;23;4;09;23;179,399351777843
4713598;1;1;1;10;1;1;8;1948;70;1;4;3; ;2; ; ; ;1; ; ;1;2;99;2;1;2; ;6;9;5; ;23;20;09;23;139,193693825338
4713599;1;1;1;10;1;1;9;1982;36;1;3;2; ;2; ;1;2;1; ; ;1;1;94000;2;1;2; ;6;2;3; ;23;13;09;23;80,2263672677238
4713599;1;2;1;10;2;2;3;1984;34;2;3;3; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;23;11;09;23;80,2263672677238
4713599;1;3;1;10;1;1;3;2010;8;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;3;2; ; ;23;2;09;23;80,2263672677238
4713601;1;1;1;10;1;1;6;1958;60;1;3;3; ;2; ;1;2;1; ; ;1;1;100000;2;1;2; ;6;5;4; ;23;16;09;23;81,7635908502674
4713601;1;2;1;10;2;2;12;1971;46;2;3;3; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;23;11;09;23;81,7635908502674
4713601;1;3;1;10;3;2;9;1995;23;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;6;4;3; ;23;15;09;23;81,7635908502674
4713601;1;4;1;10;2;1;12;2001;16;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;4;7; ; ;23;7;09;23;81,7635908502674
4713602;1;1;1;10;1;1;4;1951;67;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;23;8;09;23;65,1279132706866
4713602;1;2;1;10;2;2;1;1949;69;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;23;11;09;23;65,1279132706866
4713602;1;3;1;10;3;2;4;1991;27;5;6;2; ;2; ; ; ;1; ; ;1;1;31249;2;1;1;1;6;3;2;2;23;14;09;23;65,1279132706866
4713603;1;1;1;10;1;1;9;1959;58;1;2;2; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;23;5;09;23;63,2334438637205
4713603;1;2;1;10;2;2;12;1962;55;2;2;3; ;1;6;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;23;5;09;23;63,2334438637205
4713603;1;3;1;10;3;1;12;2000;17;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;6;0;2;2;23;11;09;23;63,2334438637205
4713603;1;4;1;10;4;2;11;1986;31;3;4;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;6;2;2;1;23;13;09;23;63,2334438637205
4713603;1;5;1;10;4;2;1;2011;7;4; ;2; ;1;4; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;23;1;09;23;63,2334438637205
4713603;1;6;1;10;2;2;9;1939;78;5;5;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;23;0;09;23;63,2334438637205
4713604;1;1;1;10;1;2;6;1968;50;1;4;3; ;2; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;23;11;09;23;81,0304730723928
4713604;1;2;1;10;2;2;8;1996;22;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;6;4;2;2;23;15;09;23;81,0304730723928
4713605;1;1;1;10;1;1;4;1942;76;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;23;0;09;23;68,3347893348287
4713605;1;2;1;10;2;2;12;1943;74;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;23;3;09;23;68,3347893348287
4713605;1;3;1;10;3;1;8;1980;38;3;2;1;1;1;2;1;4;1; ; ;1;1;39400;2;1;2; ;5;11;2; ;23;11;09;23;68,3347893348287
4713605;1;4;1;10;4;2;8;1986;32;5;2;2; ;2; ;1;3;1; ; ;1;5; ;2;1;2; ;5;11;2; ;23;11;09;23;68,3347893348287
4713606;1;1;1;10;1;1;12;1976;41;1;2;2; ;2; ;1;2;2;1;3; ; ; ;2;1;2; ;4;6; ; ;23;6;09;23;90,5748285808546
4713606;1;2;1;10;2;2;3;1981;37;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;23;5;09;23;90,5748285808546
4713606;1;3;1;10;3;1;2;1999;19;3;6;1;1;1;2; ; ;2;1;3; ; ; ;2;1;2; ;5;11;2; ;23;11;09;23;90,5748285808546
4713606;1;4;1;10;4;2;12;2000;17;3;6;1;1;1;2; ; ;2;1;3; ; ; ;2;1;1;1;5;10;1; ;23;10;09;23;90,5748285808546
4713606;1;5;1;10;2;2;1;2010;8;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;23;2;09;23;90,5748285808546
4713608;1;1;1;10;1;1;4;1963;55;1;2;3; ;2; ;1;2;1; ; ;2;5; ;2;1;2; ;6;3;3; ;23;14;09;23;260,573884733524
4713608;1;2;1;10;2;2;10;1973;44;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;23;11;09;23;260,573884733524
4713608;1;3;1;10;2;2;8;2008;10;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;23;3;09;23;260,573884733524
4713608;1;4;1;10;2;1;9;2015;3;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;23;0;09;23;260,573884733524
4713609;1;1;1;10;1;2;5;1980;38;1;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;23;11;09;23;343,452272698394
4713609;1;2;1;10;2;2;10;1984;33;9;6;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;23;11;09;23;343,452272698394
4713775;1;1;1;10;1;2;2;1993;25;1;6;2; ;2; ; ; ;1; ; ;1;3;100000;2;1;2; ;6;5;4; ;50;16;09;50;185,068137893866
4713775;1;2;1;10;2;2;2;1993;25;5;6;2; ;2; ; ; ;1; ; ;1;1;98;2;1;2; ;6;2;2;2;50;13;09;50;185,068137893866
4713776;1;1;1;10;1;1;9;1971;47;1;2;2; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;50;2;09;50;339,289895344559
4713776;1;2;1;10;2;2;12;1976;41;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;7; ; ;50;7;09;50;339,289895344559
4713776;1;3;1;10;2;1;6;2005;13;5;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;50;6;09;50;339,289895344559
4713776;1;4;1;10;2;1;4;2007;11;5;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;50;4;09;50;339,289895344559
4713776;1;5;1;10;2;1;10;2009;8;5; ;2; ;2; ; ; ;1; ; ;1;5; ;2;1;1;1;3;2; ; ;50;2;09;50;339,289895344559
4713776;1;6;1;10;2;2;2;2011;7;5; ;2; ;2; ; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;50;1;09;50;339,289895344559
4713777;1;1;1;10;1;2;7;1979;39;1;4;3; ;2; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;50;11;09;50;211,908944317102
4713777;1;2;1;10;2;2;4;1998;20;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;50;11;09;50;211,908944317102
4713778;1;1;1;10;1;1;8;1961;57;1;2;3; ;3; ;1;2;1; ; ;2;5; ;2;1;2; ;4;7; ; ;50;7;09;50;179,184881499408
4713778;1;2;1;10;2;2;7;1960;58;2;2;3; ;3; ;1;1;1; ; ;2;5; ;2;1;2; ;3;5; ; ;50;5;09;50;179,184881499408
4713778;1;3;1;10;3;2;6;1997;21;3;4;1;1;1;2; ; ;1; ; ;1;1;25000;2;1;2; ;5;11;2; ;50;11;09;50;179,184881499408
4713778;1;4;1;10;3;1;8;2013;5;4; ;2; ;1;3; ; ;1; ; ;3; ; ;2;2;1;2;2;0; ; ;50;0;09;50;179,184881499408
4713779;1;1;1;10;1;1;4;1988;30;1;2;2; ;2; ;1;2;1; ; ;2;1;54000;2;1;2; ;6;5;4; ;50;16;09;50;243,076262687661
4713779;1;2;1;10;2;2;12;1986;31;2;2;2; ;2; ;1;1;1; ; ;1;3;80000;2;1;2; ;6;3;3; ;50;14;09;50;243,076262687661
4713779;1;3;1;10;3;2;3;1987;31;9;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;6;3;3; ;50;14;09;50;243,076262687661
4713780;1;1;1;10;1;1;2;1992;26;1;6;2; ;2; ; ; ;1; ; ;1;1;98;2;1;1;2;6;1;2;2;50;12;09;50;301,306502640749
4713781;1;1;1;10;1;1;1;1932;86;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;1;0; ; ;50;0;09;50;152,767551647232
4713781;1;2;1;10;2;2;9;1949;69;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;50;4;09;50;152,767551647232
4713782;1;1;1;10;1;2;12;1965;52;1;6;3; ;2; ; ; ;1; ; ;1;3;103700;2;1;2; ;5;11;2; ;50;11;09;50;203,696528134562
4713782;1;2;1;10;1;1;5;2004;14;5;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;2;4;6; ; ;50;6;09;50;203,696528134562
4713783;1;1;1;10;1;1;12;1981;36;1;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;09;50;300,883026069687
4713783;1;2;1;10;2;2;10;1988;29;5;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;09;50;300,883026069687
4713783;1;3;1;10;2;1;7;2011;7;5; ;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;50;0;09;50;300,883026069687
4713784;1;1;1;10;1;1;2;1937;81;1;3;3; ;3; ;1;2;1; ; ;1;2;96000;2;1;2; ;1;0; ; ;50;0;09;50;152,767551647232
4713784;1;2;1;10;2;2;4;1944;74;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;2;2; ;1;0; ; ;50;0;09;50;152,767551647232
4713785;1;1;1;10;1;1;8;1982;36;1;4;2; ;2; ; ; ;1; ; ;1;1;32000;2;1;2; ;5;11;2; ;50;11;09;50;329,998146046231
4713785;1;2;1;10;1;1;2;2014;4;3; ;1;1;2; ; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;50;0;09;50;329,998146046231
4713786;1;1;1;10;1;2;7;1992;26;1;4;3; ;1;4; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;50;6;09;50;291,96986169838
4713786;1;2;1;10;1;1;7;2012;6;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;2; ;2;1; ; ;50;0;09;50;291,96986169838
4713786;1;3;1;10;1;2;2;2014;4;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;50;0;09;50;291,96986169838
4713786;1;4;1;10;4;2;4;1972;46;5;3;2; ;2; ;1;5;1; ; ;3; ; ;2;1;2; ;3;2; ; ;50;2;09;50;291,96986169838
4713786;1;5;1;10;5;1;11;1969;48;9;3;3; ;2; ;1;4;1; ; ;3; ; ;2;1;2; ;3;1; ; ;50;1;09;50;291,96986169838
4713787;1;1;1;10;1;2;6;1985;33;1;1;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;09;50;213,759781299348
4713787;1;2;1;10;2;2;9;1979;38;2;1;2; ;2; ;1;1;1; ; ;1;1;98;2;1;2; ;5;11;2; ;50;11;09;50;213,759781299348
4713787;1;3;1;10;1;1;9;2008;10;5;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;50;3;09;50;213,759781299348
4713788;1;1;1;10;1;1;7;1965;53;1;2;3; ;2; ;1;2;1; ; ;1;1;30000;2;1;2; ;3;3; ; ;50;3;09;50;261,00390473959
4713788;1;2;1;10;2;2;1;1971;47;2;2;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;3;3; ; ;50;3;09;50;261,00390473959
4713788;1;3;1;10;3;2;2;1988;30;3;4;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;6;0;2;2;50;11;09;50;261,00390473959
4713788;1;4;1;10;3;2;7;2005;13;4;6;2; ;1;3; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;50;7;09;50;261,00390473959
4713788;1;5;1;10;3;2;3;2012;6;4; ;2; ;1;3; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;50;0;09;50;261,00390473959
4713789;1;1;1;10;1;1;8;1957;61;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;50;5;09;50;271,593196062697
4713789;1;2;1;10;2;1;7;1992;26;5;6;3; ;2; ; ; ;2;1;15; ; ; ;2;1;2; ;5;11;2; ;50;11;09;50;271,593196062697
4713790;1;1;1;10;1;2;1;1998;20;1;1;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;50;8;09;50;250,739290163035
4713790;1;2;1;10;2;1;7;1998;20;2;1;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;9; ; ;50;9;09;50;250,739290163035
4713790;1;3;1;10;1;2;4;2014;4;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;50;0;09;50;250,739290163035
4713791;1;1;1;10;1;2;9;1952;66;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;50;3;09;50;182,480858225284
4713792;1;1;1;10;1;2;4;1935;83;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;1; ; ;50;1;09;50;182,480858225284
4713793;1;1;1;10;1;1;4;1978;40;1;3;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;6;3;3; ;50;14;09;50;358,266312880653
4713793;1;2;1;10;2;2;8;1984;34;2;3;2; ;2; ;1;1;1; ; ;1;1;98;2;1;2; ;6;5;4; ;50;16;09;50;358,266312880653
4713793;1;3;1;10;1;1;7;2010;8;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;50;1;09;50;358,266312880653
4713793;1;4;1;10;1;1;6;2013;5;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;2;0; ; ;50;0;09;50;358,266312880653
4713793;1;5;1;10;1;1;7;2017;1;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;50; ;09;50;358,266312880653
4713794;1;1;1;10;1;1;11;1981;36;1;2;3; ;2; ;1;2;1; ; ;1;1;70000;2;1;2; ;5;11;2; ;50;11;09;50;292,393338269441
4713794;1;2;1;10;2;2;5;1988;30;2;2;2; ;2; ;1;1;1; ; ;2;1;180000;2;1;2; ;6;6;4; ;50;17;09;50;292,393338269441
4713794;1;3;1;10;2;2;3;2012;6;3; ;1;1;1;2; ; ;1; ; ;2;5; ;2;1;1;2;3;0; ; ;50;0;09;50;292,393338269441
4713795;1;1;1;10;1;2;12;1954;63;1;4;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;50;5;09;50;182,480858225284
4713796;1;1;1;10;1;1;10;1952;65;1;3;3; ;3; ;1;2;1; ; ;1;2;98000;2;1;2; ;3;5; ; ;50;5;09;50;210,775676441027
4713796;1;2;1;10;2;2;6;1954;64;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;3;5; ; ;50;5;09;50;210,775676441027
4713796;1;3;1;10;3;1;10;1992;25;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;50;13;09;50;210,775676441027
4713797;1;1;1;10;1;2;5;1941;77;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;50;2;09;50;121,663338603615
4713797;1;2;1;10;2;2;3;1962;56;6;4;3; ;2; ; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;50;5;09;50;121,663338603615
4713798;1;1;1;10;1;2;8;1956;62;1;2;3; ;2; ;2; ;1; ; ;1;3;85000;2;1;2; ;4;6; ; ;50;6;09;50;202,682813830521
4713798;1;2;1;10;1;2;7;2011;7;4; ;2; ;2; ; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;50;0;09;50;202,682813830521
4713799;1;1;1;10;1;1;9;1994;23;1;2;2; ;2; ;1;2;1; ; ;1;1;32000;2;1;2; ;6;5;4; ;50;16;09;50;250,739290163035
4713799;1;2;1;10;2;2;6;1999;19;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;4;6; ; ;50;6;09;50;250,739290163035
4713799;1;3;1;10;2;2;5;2017;1;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;50; ;09;50;250,739290163035
4713800;1;1;1;10;1;1;6;1973;45;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;09;50;261,704652928357
4713800;1;2;1;10;2;2;8;1981;37;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;09;50;261,704652928357
4713800;1;3;1;10;3;1;11;2000;17;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;50;8;09;50;261,704652928357
4713801;1;1;1;10;1;1;7;1987;31;1;3;2; ;2; ;1;2;1; ; ;2;1;98;2;1;2; ;5;11;2; ;50;11;09;50;312,595293874677
4713801;1;2;1;10;2;2;9;1987;31;2;3;2; ;2; ;1;1;1; ; ;2;5; ;2;1;2; ;5;11;2; ;50;11;09;50;312,595293874677
4713801;1;3;1;10;2;2;9;2012;6;3; ;1;1;1;2; ; ;1; ; ;2;5; ;2;1;1;2;2;0; ; ;50;0;09;50;312,595293874677
4713801;1;4;1;10;2;2;10;2016;1;3; ;1;1;1;2; ; ;1; ; ;2;5; ;2; ; ; ; ; ; ; ;50; ;09;50;312,595293874677
4713802;1;1;1;10;1;1;4;1952;66;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;50;8;09;50;213,585071268901
4713803;1;1;1;10;1;2;7;1995;23;1;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;09;50;269,715707699129
4713803;1;2;1;10;1;1;11;2013;4;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;50;0;09;50;269,715707699129
4713804;1;1;1;10;1;1;11;1982;35;1;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;50;7;09;50;301,306502640749
4713806;1;1;1;10;1;2;12;1953;64;1;5;3; ;3; ; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;50;0;09;50;173,567693853977
4713806;1;2;1;10;2;2;10;1990;27;3;4;3; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;09;50;173,567693853977
4713806;1;3;1;10;1;2;9;2014;4;4; ;2; ;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;50;0;09;50;173,567693853977
4713807;1;1;1;10;1;1;6;1948;70;1;2;3; ;3; ;1;2;1; ; ;2;5; ;2;1;2; ;5;11;2; ;50;11;09;50;210,775676441027
4713807;1;2;1;10;2;2;5;1958;60;2;2;3; ;3; ;1;1;1; ; ;2;5; ;2;1;2; ;4;8; ; ;50;8;09;50;210,775676441027
4713807;1;3;1;10;2;1;5;1984;34;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;2;6;5;2;2;50;16;09;50;210,775676441027
4713808;1;1;1;10;1;2;10;1957;60;1;4;3; ;3; ; ; ;1; ; ;1;2;140000;2;1;2; ;6;2;3; ;50;13;09;50;240,488983019079
4713808;1;2;1;10;2;1;7;1988;30;3;6;3; ;1;1; ; ;1; ; ;1;1;98;2;1;1;2;6;6;3; ;50;17;09;50;240,488983019079
4713809;1;1;1;10;1;1;1;1974;44;1;3;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;09;50;269,917069110898
4713809;1;2;1;10;2;2;9;1975;43;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;09;50;269,917069110898
4713809;1;3;1;10;1;2;10;2005;12;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;50;7;09;50;269,917069110898
4713810;1;1;1;10;1;1;4;1952;66;1;3;3; ;3; ;1;2;1; ; ;2;2;60000;2;1;2; ;5;11;2; ;50;11;09;50;121,649188923477
4713810;1;2;1;10;2;2;9;1954;64;2;3;2; ;1;3;1;1;1; ; ;1;2;97000;2;1;2; ;5;11;2; ;50;11;09;50;121,649188923477
4713810;1;3;1;10;1;2;7;1929;89;5;5;3; ;3; ; ; ;1; ; ;1;2;97000;2;1;2; ;4;9; ; ;50;9;09;50;121,649188923477
4713811;1;1;1;10;1;1;7;1995;23;1;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;6;5;2;2;50;16;09;50;232,388171540044
4713811;1;2;1;10;2;2;5;1991;27;5;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;6;3;3; ;50;14;09;50;232,388171540044
4713811;1;3;1;10;2;1;12;2013;4;5; ;2; ;1;2; ; ;1; ; ;3; ; ;2;2;2; ;2;0; ; ;50;0;09;50;232,388171540044
4713812;1;1;1;10;1;2;10;1961;56;1;5;3; ;3; ; ; ;1; ; ;1;3;98;2;1;2; ;5;11;2; ;50;11;09;50;240,488983019079
4713812;1;2;1;10;2;1;6;1988;30;3;6;3; ;1;1; ; ;1; ; ;1;3;98;2;1;2; ;6;5;4; ;50;16;09;50;240,488983019079
4713813;1;1;1;10;1;2;4;1964;54;1;2;3; ;3; ;2; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;50;5;09;50;214,18325787041
4713814;1;1;1;10;1;1;1;1985;33;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;50;5;09;50;292,393338269441
4713814;1;2;1;10;2;2;8;1981;37;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;50;5;09;50;292,393338269441
4713814;1;3;1;10;2;2;7;2011;7;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;50;1;09;50;292,393338269441
4713815;1;1;1;10;1;2;6;1988;30;1;6;2; ;1;4; ; ;1; ; ;1;1;98;2;1;2; ;5;11;2; ;50;11;09;50;200,998738010193
4713815;1;2;1;10;1;2;6;2006;12;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;1;4;6; ; ;50;6;09;50;200,998738010193
4713815;1;3;1;10;1;1;5;2012;6;3; ;2; ;1;1; ; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;50;0;09;50;200,998738010193
4713815;1;4;1;10;4;2;6;1967;51;5;6;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;09;50;200,998738010193
4713815;1;5;1;10;1;1;9;1994;24;5;6;2; ;1;4; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;50;0;09;50;200,998738010193
4713816;1;1;1;10;1;1;8;1954;64;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;50;0;09;50;271,593196062697
4713816;1;2;1;10;2;1;5;1993;25;3;6;1;1;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;09;50;271,593196062697
4713817;1;1;1;10;1;1;4;1954;64;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;50;5;09;50;173,98322155651
4713817;1;2;1;10;2;2;4;1965;53;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;50;5;09;50;173,98322155651
4713817;1;3;1;10;3;1;9;1998;20;3;6;3; ;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;09;50;173,98322155651
4713818;1;1;1;10;1;2;10;1971;46;1;2;3; ;2; ;1;2;1; ; ;1;5; ;2;1;2; ;3;3; ; ;50;3;09;50;335,366106220774
4713818;1;2;1;10;2;1;7;1979;39;2;2;2; ;3; ;1;1;1; ; ;1;1;34000;2;1;2; ;3;5; ; ;50;5;09;50;335,366106220774
4713818;1;3;1;10;1;2;11;2002;15;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;2; ;3;3; ; ;50;3;09;50;335,366106220774
4713818;1;4;1;10;1;1;1;2005;13;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;50;5;09;50;335,366106220774
4713818;1;5;1;10;5;2;1;1994;24;3;3;2; ;1;1;1;6;1; ; ;1;3;85000;2;1;2; ;5;11;2; ;50;11;09;50;335,366106220774
4713818;1;6;1;10;6;1;1;1985;33;9;3;2; ;2; ;1;5;1; ; ;3; ; ;2;1;2; ;4;6; ; ;50;6;09;50;335,366106220774
4713818;1;7;1;10;5;2;1;2013;5;4; ;1;6;1;5; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;50;0;09;50;335,366106220774
4713819;1;1;1;10;1;1;9;1983;34;1;2;2; ;2; ;1;2;1; ; ;1;1;32000;2;1;2; ;5;11;2; ;50;11;09;50;321,084981674924
4713819;1;2;1;10;2;2;5;1985;33;2;2;2; ;2; ;1;1;1; ; ;1;1;98;2;1;2; ;5;11;2; ;50;11;09;50;321,084981674924
4713819;1;3;1;10;1;1;1;2012;6;3; ;2; ;1;2; ; ;1; ; ;1;5; ;2;2;1;1;3;0; ; ;50;0;09;50;321,084981674924
