DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011
4167253;1;2;1;80;13;1;2;4; ;2; ; ;4; ;2; ;2; ;1;10;13;384,326517554352
4167254;1;1;1;80;13;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;13;398,654443042823
4167254;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;398,654443042823
4167254;1;4;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;13;398,654443042823
4167257;1;1;1;80;13;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;13;417,725262676843
4167257;1;8;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;13;417,725262676843
4167259;1;2;1;80;13;1;2;2; ;2; ; ;2; ;2; ;2; ;1;10;13;385,243581977742
4167261;1;3;1;80;13;1;1;3; ;2; ; ;9; ;2; ;2; ;1;10;13;405,980855804845
4167261;1;6;1;80;13;1;2;4; ;2; ; ;4; ;2; ;2; ;1;10;13;405,980855804845
4167261;1;8;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;405,980855804845
4167263;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;490,049346540548
4167263;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;490,049346540548
4167264;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;358,775995044337
4167264;1;4;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;13;358,775995044337
4167268;1;4;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;13;383,517617274745
4167271;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ;1;10;13;370,704350732204
4167272;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ;1;10;13;390,353250347988
4167272;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;390,353250347988
4167273;1;2;1;80;13;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;13;383,57197282613
4167274;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;474,91252077247
4167274;1;4;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;13;474,91252077247
4167275;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ;1;10;13;390,353250347988
4167275;1;2;1;80;13;1;4;3; ;2; ; ;8; ;2; ;2; ;1;10;13;390,353250347988
4167276;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;13;393,601241643223
4167277;1;1;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;343,310631874008
4167277;1;6;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;343,310631874008
4167278;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;433,228862669619
4167278;1;4;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;13;433,228862669619
4167280;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;452,465400971308
4167280;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;452,465400971308
4167281;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;13;299,074948814238
4167281;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;299,074948814238
4167281;1;7;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;299,074948814238
4167282;1;1;1;80;13;1;4;5; ;2; ; ;8; ;3; ;2; ;1;10;13;433,285329640264
4167282;1;3;1;80;13;1;4;4; ;2; ; ;8; ;2; ;2; ;1;10;13;433,285329640264
4167284;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;392,60823156221
4167285;1;1;1;80;13;1;3;5; ;2; ; ;11; ;3; ;2; ;1;10;13;449,669292205191
4167286;1;1;1;80;13;1;4;5; ;2; ; ;8; ;3; ;2; ;1;10;13;476,217408932541
4167286;1;2;1;80;13;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;13;476,217408932541
4167286;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;476,217408932541
4167287;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ;1;10;13;355,778830721192
4167287;1;2;1;80;13;1;4;3; ;2; ; ;8; ;2; ;2; ;1;10;13;355,778830721192
4167288;1;1;1;80;13;1;4;5; ;2; ; ;8; ;3; ;2; ;1;10;13;437,74783936631
4167288;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;437,74783936631
4167288;1;4;1;80;13;1;2;8; ;2; ; ;2; ;2; ;2; ;1;10;13;437,74783936631
4167288;1;5;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;437,74783936631
4167288;1;6;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;437,74783936631
4167288;1;7;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;437,74783936631
4167288;1;8;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;437,74783936631
4167289;1;2;1;80;13;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;13;368,859619412815
4167289;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;368,859619412815
4167290;1;1;1;80;13;1;4;8; ;1; ;4;8; ;2; ;2; ;1;10;13;395,406451747588
4167290;1;2;1;80;13;1;4;8; ;2; ; ;8; ;2; ;2; ;1;10;13;395,406451747588
4167290;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;395,406451747588
4167293;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ;1;10;13;387,088313297131
4167295;1;1;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;368,31849186092
4167296;1;1;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;416,303772552797
4167296;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;13;416,303772552797
4167298;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;13;359,026822016428
4167300;1;1;1;80;13;1;4;4; ;2; ; ;8; ;2; ;2; ;1;10;13;466,346374713706
4167300;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;466,346374713706
4167300;1;6;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;466,346374713706
4167301;1;1;1;80;13;1;3;7; ;2; ; ;8; ;2; ;2; ;1;10;13;412,798258729889
4167303;1;2;1;80;13;1;4;3; ;2; ; ;6; ;2; ;2; ;1;10;13;519,687219964874
4167304;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;374,958902052236
4167305;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;238,283769226128
4167305;1;4;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;13;238,283769226128
4167305;1;5;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;13;238,283769226128
4167305;1;7;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;238,283769226128
4167305;1;9;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;13;238,283769226128
4167361;1;2;1;80;17;1;4;7; ;1; ;2;8; ;2; ;2; ;1;10;17;101,151337528699
4167361;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;17;101,151337528699
4167361;1;4;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;17;101,151337528699
4167362;1;1;1;80;17;1;1;4; ;2; ; ;4; ;2; ;2; ;1;10;17;180,543628470158
4167365;1;1;1;80;17;1;4;3; ;2; ; ;8; ;2; ;2; ;1;10;17;131,641433960854
4167365;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;17;131,641433960854
4167365;1;4;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;17;131,641433960854
4167366;1;1;1;80;17;1;1;8; ;2; ; ;11; ;2; ;2; ;1;10;17;145,020808293804
4167367;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;17;196,47775565835
4167368;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;10;17;161,692873308468
4167368;1;2;1;80;17;1;3;3; ;2; ; ;9; ;2; ;2; ;1;10;17;161,692873308468
4167369;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;10;17;188,60862441618
4167369;1;2;1;80;17;1;2;3; ;2; ; ;11; ;1;2;2; ;1;10;17;188,60862441618
4167369;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;17;188,60862441618
4167370;1;1;1;80;17;1;2;4; ;2; ; ;4; ;1;2;2; ;1;10;17;151,968064775487
4167373;1;1;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;17;166,657422059979
4167373;1;3;1;80;17;1;3;3; ;2; ; ;9; ;2; ;2; ;1;10;17;166,657422059979
4167374;1;1;1;80;17;1;1;8; ;2; ; ;1; ;3; ;2; ;1;10;17;172,196977881406
4167374;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;17;172,196977881406
4167374;1;3;1;80;17;1;2;8; ;2; ; ;2; ;1;1;2; ;1;10;17;172,196977881406
4167375;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;17;166,657422059979
4167375;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;17;166,657422059979
4167377;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;10;17;145,758746120276
4167377;1;2;1;80;17;1;4;4; ;2; ; ;8; ;1;1;2; ;1;10;17;145,758746120276
4167378;1;2;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;17;145,020808293804
4167379;1;2;1;80;17;1;1;2; ;2; ; ;2; ;2; ;1;500000;1;10;17;207,71979805776
4167380;1;2;1;80;17;1;2;8; ;2; ; ;8; ;1;2;2; ;1;10;17;172,196977881406
4167380;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;17;172,196977881406
4167381;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;1;43750;1;10;17;212,684346809271
4167382;1;2;1;80;17;1;1;2; ;2; ; ;2; ;2; ;2; ;1;10;17;195,794625825616
4167385;1;1;1;80;17;1;1;8; ;1; ;1;8; ;2; ;2; ;1;10;17;223,653925245952
4167387;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;17;207,71979805776
4167388;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;10;17;188,86904289607
4167388;1;2;1;80;17;1;4;5; ;1; ;3;8; ;3; ;2; ;1;10;17;188,86904289607
4167388;1;3;1;80;17;1;4;4; ;2; ; ;4; ;3; ;2; ;1;10;17;188,86904289607
4167389;1;1;1;80;17;1;4;5; ;2; ; ;8; ;3; ;2; ;1;10;17;145,690571127588
4167389;1;2;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;17;145,690571127588
4167389;1;4;1;80;17;1;2;2; ;2; ; ;2; ;2; ;2; ;1;10;17;145,690571127588
4167390;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;10;17;195,078361551282
4167390;1;3;1;80;17;1;4;8; ;2; ; ;12;POR VIAJE A VENEZUELA;2; ;2; ;1;10;17;195,078361551282
4167391;1;1;1;80;17;1;4;6; ;2; ; ;11; ;2; ;2; ;1;10;17;180,543628470158
4167392;1;2;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;17;206,764204262298
4167393;1;1;1;80;17;1;4;5; ;1; ;4;11; ;3; ;2; ;1;10;17;161,692873308468
4167393;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;17;161,692873308468
4167394;1;1;1;80;17;1;4;5; ;2; ; ;8; ;3; ;2; ;1;10;17;175,510904725959
4167395;1;1;1;80;17;1;4;4; ;2; ; ;8; ;2; ;2; ;1;10;17;188,86904289607
4167395;1;2;1;80;17;1;4;4; ;2; ; ;4; ;3; ;2; ;1;10;17;188,86904289607
4167395;1;3;1;80;17;1;4;7; ;2; ; ;4; ;2; ;2; ;1;10;17;188,86904289607
4167471;1;1;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;23;168,030731731201
4167471;1;2;1;80;23;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;23;168,030731731201
4167471;1;3;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;23;168,030731731201
4167474;1;2;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;23;165,221878209818
4167474;1;3;1;80;23;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;23;165,221878209818
4167475;1;1;1;80;23;1;4;4; ;2; ; ;8; ;2; ;2; ;1;10;23;135,383563027297
4167475;1;2;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;23;135,383563027297
4167477;1;1;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;23;175,00827127989
4167622;1;1;1;80;50;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;50;220,104193912793
4167623;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;50;163,501230750515
4167625;1;5;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;50;213,575803898699
4167629;1;2;1;80;50;1;3;3; ;2; ; ;9; ;2; ;2; ;1;10;50;300,875489936645
4167632;1;2;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;50;235,885560544724
4167633;1;1;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;50;142,918614399014
4167633;1;2;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;50;142,918614399014
4167634;1;2;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;50;216,571510625214
4167635;1;2;1;80;50;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;50;123,582672648315
4167636;1;1;1;80;50;1;4;4; ;2; ; ;8; ;2; ;2; ;1;10;50;213,89327693217
4167636;1;6;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;50;213,89327693217
4167636;1;7;1;80;50;1;4;4; ;2; ; ;8; ;2; ;2; ;1;10;50;213,89327693217
4167636;1;8;1;80;50;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;50;213,89327693217
4167637;1;2;1;80;50;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;50;177,944842517558
4167637;1;4;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;50;177,944842517558
4167637;1;5;1;80;50;1;2;3; ;2; ; ;9; ;2; ;2; ;1;10;50;177,944842517558
4167638;1;4;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;50;157,561418788617
4167639;1;2;1;80;50;1;2;2; ;2; ; ;2; ;2; ;2; ;1;10;50;171,326315930386
4167640;1;1;1;80;50;1;4;8; ;2; ; ;8; ;2; ;2; ;1;10;50;293,255026828485
4167643;1;2;1;80;50;1;3;3; ;2; ; ;9; ;2; ;2; ;1;10;50;325,148682850337
4167644;1;2;1;80;50;1;4;8; ;2; ; ;9; ;2; ;2; ;1;10;50;187,919401077542
4167644;1;3;1;80;50;1;4;3; ;2; ; ;4; ;2; ;2; ;1;10;50;187,919401077542
4167645;1;1;1;80;50;1;4;5; ;2; ; ;10; ;3; ;2; ;1;10;50;216,069447314706
4167645;1;2;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;50;216,069447314706
4167646;1;3;1;80;50;1;1;2; ;2; ; ;2; ;2; ;2; ;1;10;50;157,561418788617
4167647;1;2;1;80;50;1;3;3; ;2; ; ;9; ;2; ;2; ;1;10;50;317,686113016791
4167650;1;3;1;80;50;1;4;4; ;2; ; ;4; ;3; ;2; ;1;10;50;415,644058098494
4167653;1;4;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;50;147,329204934426
4167654;1;2;1;80;50;1;2;2; ;2; ; ;2; ;2; ;2; ;1;10;50;171,326315930386
4167655;1;3;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;50;206,90598299203
4167656;1;1;1;80;50;1;1;4; ;2; ; ;4; ;2; ;2; ;1;10;50;136,734394420815
4167656;1;3;1;80;50;1;1;2; ;2; ; ;2; ;2; ;2; ;1;10;50;136,734394420815
4167656;1;4;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;50;136,734394420815
4167660;1;1;1;80;50;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;50;226,301661168897
4167661;1;1;1;80;50;1;3;4; ;2; ; ;4; ;2; ;2; ;1;10;50;192,42942221592
4167661;1;7;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;50;192,42942221592
4167662;1;1;1;80;50;1;3;5; ;2; ; ;8; ;3; ;2; ;1;10;50;182,592764484912
4167662;1;2;1;80;50;1;4;4; ;1; ;4;8; ;2; ;2; ;1;10;50;182,592764484912
4167664;1;2;1;80;50;1;1;2; ;2; ; ;2; ;2; ;2; ;1;10;50;176,652952523015
4167664;1;3;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;50;176,652952523015
4167665;1;1;1;80;50;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;50;212,536764027128
4167665;1;2;1;80;50;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;50;212,536764027128
4167665;1;3;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;50;212,536764027128
4167666;1;2;1;80;50;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;50;206,90598299203
4167666;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;50;206,90598299203
4167666;1;4;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;50;206,90598299203
4167666;1;5;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;50;206,90598299203
4167667;1;4;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;50;210,129635352809
4167669;1;5;1;80;50;1;1;8; ;2; ; ;2; ;2; ;2; ;1;10;50;191,038101618411
4167676;1;2;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;50;207,210127434499
4167679;1;1;1;80;50;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;50;186,627511082999
4167680;1;3;1;80;50;1;2;2; ;2; ; ;2; ;2; ;2; ;1;10;50;151,791181557127
4167680;1;4;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;50;151,791181557127
4167681;1;1;1;80;50;1;3;4; ;2; ; ;4; ;2; ;2; ;1;10;50;182,592764484912
4167682;1;2;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;50;309,280801476718
4167686;1;1;1;80;50;1;4;5; ;2; ; ;10; ;3; ;2; ;1;10;50;216,069447314706
4167686;1;2;1;80;50;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;50;216,069447314706
4167688;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;50;229,221169087207
4167689;1;3;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;50;253,494362000899
4167691;1;3;1;80;50;1;2;2; ;2; ; ;2; ;2; ;2; ;1;10;50;230,95665972061
4167691;1;4;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;50;230,95665972061
4167692;1;1;1;80;50;1;4;5; ;2; ; ;10; ;3; ;2; ;1;10;50;182,592764484912
4167692;1;2;1;80;50;1;3;4; ;2; ; ;4; ;2; ;2; ;1;10;50;182,592764484912
4167693;1;2;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;50;173,429300162236
4167696;1;1;1;80;52;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;52;163,982218119096
4167698;1;4;1;80;52;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;52;292,486363711883
4167699;1;2;1;80;52;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;52;172,290812839147
4167700;1;3;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;52;214,883086044624
4167701;1;1;1;80;52;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;52;189,357892452054
4167702;1;2;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;52;203,139354095477
4167703;1;1;1;80;52;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;52;131,85240385493
4167703;1;5;1;80;52;1;2;2; ;2; ; ;2; ;2; ;2; ;1;10;52;131,85240385493
4167705;1;1;1;80;52;1;4;5; ;2; ; ;4; ;3; ;2; ;1;10;52;170,699139456116
4167707;1;1;1;80;52;1;4;6; ;2; ; ;9; ;2; ;2; ;1;10;52;152,077605054368
4167708;1;2;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;52;177,131517156163
4167711;1;3;1;80;52;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;52;209,420814603967
4167713;1;2;1;80;52;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;52;201,774053844149
4167713;1;4;1;80;52;1;1;2; ;2; ; ;2; ;2; ;2; ;1;10;52;201,774053844149
4167714;1;2;1;80;52;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;52;168,571131973078
4167714;1;6;1;80;52;1;4;5; ;2; ; ;8; ;3; ;2; ;1;10;52;168,571131973078
4167715;1;1;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;52;216,298617056568
4167715;1;2;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;52;216,298617056568
4167716;1;2;1;80;52;1;4;3; ;2; ; ;2; ;2; ;2; ;1;10;52;141,925546488252
4167719;1;1;1;80;52;1;4;4; ;2; ; ;4; ;3; ;2; ;1;10;52;203,158959758192
4167719;1;4;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;52;203,158959758192
4167720;1;1;1;80;52;1;4;5; ;2; ; ;10; ;3; ;2; ;1;10;52;179,044952770356
4167722;1;1;1;80;52;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;52;179,044952770356
4167722;1;2;1;80;52;1;3;5; ;2; ; ;10; ;3; ;2; ;1;10;52;179,044952770356
4167724;1;1;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;52;235,127892906777
4167725;1;2;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;52;161,439701718608
4167725;1;3;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;52;161,439701718608
4167728;1;1;1;80;52;1;2;2; ;2; ; ;2; ;2; ;2; ;1;10;52;216,298617056568
4167728;1;2;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;52;216,298617056568
4167729;1;1;1;80;52;1;1;2; ;2; ; ;2; ;2; ;2; ;1;10;52;168,193841649818
4167729;1;2;1;80;52;1;1;2; ;2; ; ;2; ;2; ;2; ;1;10;52;168,193841649818
4167732;1;3;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;52;234,635607821343
4167733;1;1;1;80;54;1;4;8; ;2; ; ;9; ;2; ;2; ;1;10;54;309,003743909588
4167735;1;1;1;80;54;1;3;3; ;1; ;2;9; ;2; ;2; ;1;10;54;359,365068804737
4167738;1;1;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;54;536,363337769908
4167739;1;1;1;80;54;1;4;5; ;2; ; ;4; ;3; ;2; ;1;10;54;323,134941185392
4167739;1;6;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;54;323,134941185392
4167741;1;2;1;80;54;1;4;6; ;2; ; ;9; ;2; ;2; ;1;10;54;921,213957575679
4167741;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;54;921,213957575679
4167743;1;1;1;80;54;1;1;4; ;2; ; ;4; ;2; ;2; ;1;10;54;368,605336368905
4167743;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;54;368,605336368905
4167744;1;2;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;54;397,156845618227
4167744;1;3;1;80;54;1;2;3; ;1; ;2;9; ;2; ;2; ;1;10;54;397,156845618227
4167747;1;3;1;80;54;1;4;7; ;1; ;4;4; ;2; ;2; ;1;10;54;310,823390510333
4167748;1;2;1;80;54;1;4;3; ;1; ;2;1; ;2; ;2; ;1;10;54;402,006790430116
4167748;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;54;402,006790430116
4167749;1;1;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;54;438,660299720077
4167749;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;54;438,660299720077
4167750;1;3;1;80;54;1;1;7; ;2; ; ;9; ;2; ;2; ;1;10;54;295,298317788984
4167751;2;2;2;80;54;1;2;3; ;2; ; ;9; ;2; ;2; ;1;10;54;329,939402709054
4167752;1;1;1;80;54;1;1;8; ;2; ; ;8; ;2; ;2; ;1;10;54;353,800238139934
4167752;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;54;353,800238139934
4167753;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;54;359,365068804737
4167755;1;1;1;80;54;1;3;4; ;2; ; ;4; ;2; ;2; ;1;10;54;340,40037853583
4167755;1;2;1;80;54;1;1;4; ;2; ; ;4; ;2; ;2; ;1;10;54;340,40037853583
4167755;2;3;2;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;54;340,40037853583
4167756;1;1;1;80;54;1;3;4; ;2; ; ;4; ;2; ;2; ;1;10;54;378,240464761609
4167757;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;54;368,605336368905
4167759;1;1;1;80;54;1;4;6; ;2; ; ;4; ;2; ;2; ;1;10;54;353,800238139934
4167759;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;54;353,800238139934
4167760;1;1;1;80;54;1;4;5; ;2; ; ;11; ;3; ;2; ;1;10;54;304,835178174914
4167761;1;2;1;80;54;1;3;3; ;2; ; ;9; ;2; ;2; ;1;10;54;500,008714207764
4167761;1;3;1;80;54;1;2;2; ;2; ; ;2; ;2; ;2; ;1;10;54;500,008714207764
4167761;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;54;500,008714207764
4167765;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;54;433,908622914961
4167768;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;54;492,508811272685
4167768;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;54;492,508811272685
4167769;1;4;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;54;270,001315485699
4167771;1;2;1;80;54;1;2;3; ;2; ; ;9; ;2; ;2; ;1;10;54;352,054784871381
4167773;1;2;1;80;54;1;4;4; ;2; ; ;4; ;3; ;2; ;1;10;54;411,247057994284
4167773;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;54;411,247057994284
