DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
4179558;1;6;1;10;5;1;11;2010;5;4; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;10;68;1276,31355424053
4179558;1;7;1;10;5;2;4;2014;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;68;1276,31355424053
4179559;1;1;1;10;1;1;8;1969;47;1;3;1; ; ;1;1;27578;2;1;2; ;3;1; ; ;2;1;10;68;658,063270365592
4179559;1;2;1;10;2;2;9;1967;49;2;3;1; ; ;1;5; ;2;1;2; ;3;3; ; ;2;3;10;68;658,063270365592
4179559;1;3;1;10;3;1;1;1992;24;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;68;658,063270365592
4179559;1;4;1;10;4;2;6;2004;12;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ; ;2;5;10;68;658,063270365592
4179559;1;5;1;10;5;2;4;2006;10;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ; ;2;4;10;68;658,063270365592
4179559;1;6;1;10;6;2;9;1938;78;5;5;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;68;658,063270365592
4179560;1;1;1;10;1;1;9;1985;31;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;68;1243,80379046441
4179560;1;2;1;10;2;2;11;1948;67;5;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;68;1243,80379046441
4179560;1;3;1;10;3;1;3;1968;48;5;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;68;1243,80379046441
4179561;1;1;1;10;1;2;4;1977;39;1;4;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;68;1428,32880478017
4179561;1;2;1;10;2;1;1;1999;17;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;68;1428,32880478017
4179561;1;3;1;10;3;1;3;2001;15;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;10;68;1428,32880478017
4179561;1;4;1;10;4;1;10;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;10;68;1428,32880478017
4179561;2;1;2;10;1;2;6;1995;21;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;68;1428,32880478017
4179561;2;2;2;10;1;2;9;2014;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;68;1428,32880478017
4179562;1;1;1;10;1;2;11;1940;75;1;5;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;68;827,394014400081
4179563;1;1;1;10;1;1;8;1943;73;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;68;931,862519905518
4179563;1;2;1;10;2;2;2;1955;61;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;68;931,862519905518
4179563;1;3;1;10;3;1;5;1924;92;5;5;1; ; ;1;5; ;2;2;2; ;1;0; ; ;2;0;10;68;931,862519905518
4179564;1;1;1;10;1;2;5;1957;59;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;68;1035,59890243224
4179564;1;2;1;10;2;1;9;1980;36;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;10;68;1035,59890243224
4179565;1;1;1;10;1;1;11;1994;21;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;68;1795,57535654838
4179565;1;2;1;10;2;2;9;1993;23;2;2;1; ; ;3; ; ;2;1;2; ;6;1;2;2;2;12;10;68;1795,57535654838
4179565;1;3;1;10;2;1;10;2015;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;68;1795,57535654838
4179566;1;1;1;10;1;2;2;1957;59;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;68;1019,00227759706
4179566;1;2;1;10;2;1;10;1965;51;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;68;1019,00227759706
4179566;1;3;1;10;3;2;11;2002;14;3;6;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;10;68;1019,00227759706
4179567;1;1;1;10;1;1;12;1962;53;1;2;2;1;6; ; ; ;2;1;2; ;3;3; ; ;2;3;10;68;1328,75547116683
4179567;1;2;1;10;2;2;8;1973;43;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;68;1328,75547116683
4179567;1;3;1;10;3;1;4;1999;17;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;10;68;1328,75547116683
4179567;1;4;1;10;4;1;12;1977;38;5;4;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;68;1328,75547116683
4179568;1;1;1;10;1;1;4;1994;22;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;68;1404,51877264332
4179568;1;2;1;10;2;2;5;1996;20;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;68;1404,51877264332
4179569;1;1;1;10;1;1;12;1936;79;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;68;1308,92233025151
4179570;1;1;1;10;1;2;8;1953;63;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;68;953,523411878836
4179570;1;2;1;10;2;1;4;1940;76;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;68;953,523411878836
4179570;1;3;1;10;3;2;11;1983;32;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;68;953,523411878836
4179570;1;4;1;10;4;1;3;1990;26;3;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;68;953,523411878836
4179570;1;5;1;10;5;2;11;1996;19;5;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;68;953,523411878836
4179570;1;6;1;10;5;1;8;2014;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;68;953,523411878836
4179571;1;1;1;10;1;2;9;1951;65;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;68;879,628267152799
4179571;1;2;1;10;2;1;3;1949;67;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;68;879,628267152799
4179572;1;1;1;10;1;1;7;1955;61;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;68;964,579947855221
4179572;1;2;1;10;2;2;2;1967;49;2;3;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;10;68;964,579947855221
4179572;1;3;1;10;3;1;4;2000;16;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;68;964,579947855221
4179573;1;1;1;10;1;1;1;1953;63;1;5;2;1;40; ; ; ;2;1;2; ;3;2; ; ;2;2;10;68;1191,20921178056
4179573;1;2;1;10;2;2;11;1978;37;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;68;1191,20921178056
4179573;1;3;1;10;2;1;3;2009;7;4; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;10;68;1191,20921178056
4179574;1;1;1;10;1;1;10;1973;43;1;3;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;10;68;1363,57345226178
4179574;1;2;1;10;2;2;5;1985;31;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;68;1363,57345226178
4179574;1;3;1;10;2;2;11;2007;8;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;10;68;1363,57345226178
4179574;1;4;1;10;2;2;9;2009;7;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;10;68;1363,57345226178
4179575;1;1;1;10;1;2;8;1953;63;1;5;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;68;827,394014400081
4179576;1;1;1;10;1;2;8;1984;32;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;68;939,526638319768
4179576;1;2;1;10;2;1;9;1978;38;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;68;939,526638319768
4179576;1;3;1;10;3;2;6;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;10;68;939,526638319768
4179577;1;1;1;10;1;2;9;1960;56;1;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;68;827,394014400081
4179578;1;1;1;10;1;1;6;1945;71;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;68;879,628267152799
4179578;1;2;1;10;2;2;7;1937;79;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;68;879,628267152799
4179579;1;1;1;10;1;1;6;1982;34;1;2;2;1;9; ; ; ;2;1;2; ;3;2; ; ;2;2;10;68;1534,30831677824
4179579;1;2;1;10;2;2;11;1984;31;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;68;1534,30831677824
4179579;1;3;1;10;3;2;2;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;10;68;1534,30831677824
4179579;1;4;1;10;2;1;3;2010;6;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;10;68;1534,30831677824
4179579;1;5;1;10;2;2;11;2013;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;68;1534,30831677824
4179580;1;1;1;10;1;1;3;1958;58;1;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;68;978,57672141429
4179580;1;2;1;10;2;2;12;1955;60;5;6;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;68;978,57672141429
4179580;1;3;1;10;3;1;4;1956;60;5;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;68;978,57672141429
4179580;1;4;1;10;2;2;1;1984;32;5;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;68;978,57672141429
4179580;1;5;1;10;5;1;10;2005;11;5;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;10;68;978,57672141429
4179580;1;6;1;10;4;1;3;2009;7;5; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;10;68;978,57672141429
4179581;1;1;1;10;1;1;6;1947;69;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;68;879,628267152799
4179581;1;2;1;10;2;2;4;1944;72;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;68;879,628267152799
4179582;1;1;1;10;1;1;6;1960;56;1;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;68;964,579947855221
4179582;1;2;1;10;2;2;4;1969;47;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;68;964,579947855221
4179582;1;3;1;10;3;1;4;2005;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;10;68;964,579947855221
4179583;1;1;1;10;1;1;4;1966;50;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;68;1550,90494161342
4179583;1;2;1;10;2;2;4;1969;47;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;68;1550,90494161342
4179583;1;3;1;10;2;2;11;2006;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;10;68;1550,90494161342
4179583;1;4;1;10;2;1;10;2011;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;10;68;1550,90494161342
4179584;1;1;1;10;1;1;10;1971;45;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;68;1035,59890243224
4179584;1;2;1;10;2;2;11;1930;85;5;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;68;1035,59890243224
4179585;1;1;1;10;1;2;7;1952;64;1;5;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;68;827,394014400081
4179586;1;1;1;10;1;1;6;1964;52;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;68;2004,88912697887
4179586;1;2;1;10;2;2;10;1967;49;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;68;2004,88912697887
4179586;1;3;1;10;3;1;9;1992;24;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;10;68;2004,88912697887
4179586;1;4;1;10;4;1;3;1996;20;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;10;68;2004,88912697887
4179586;1;5;1;10;5;1;3;2000;16;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;68;2004,88912697887
4179586;1;6;1;10;6;1;11;2001;14;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;68;2004,88912697887
4179586;1;7;1;10;2;1;8;2009;7;4; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;10;68;2004,88912697887
4179587;1;1;1;10;1;1;6;1947;69;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;68;879,628267152799
4179587;1;2;1;10;2;2;3;1950;66;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;68;879,628267152799
4179588;1;1;1;10;1;1;6;1976;40;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;68;1313,98659738964
4179588;1;2;1;10;2;2;3;1979;37;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;68;1313,98659738964
4179588;1;3;1;10;3;2;3;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;10;68;1313,98659738964
4179588;1;4;1;10;4;2;2;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;10;68;1313,98659738964
4179588;1;5;1;10;2;1;11;2008;7;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;10;68;1313,98659738964
4179589;1;1;1;10;1;1;10;1966;50;1;3;1; ; ;1;3;86182;2;1;2; ;3;5; ; ;2;5;10;68;956,123263154951
4179589;1;2;1;10;2;2;9;1965;51;2;3;1; ; ;1;5; ;2;1;2; ;3;2; ; ;2;2;10;68;956,123263154951
4179590;1;1;1;10;1;1;12;1970;45;1;2;1; ; ;1;3;86182;2;1;2; ;3;5; ; ;2;5;10;68;1657,61011112626
4179590;1;2;1;10;2;2;9;1981;35;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;10;68;1657,61011112626
4179590;1;3;1;10;3;1;10;2001;15;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ; ;2;8;10;68;1657,61011112626
4179590;1;4;1;10;4;1;9;2003;13;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ; ;2;7;10;68;1657,61011112626
4179590;1;5;1;10;5;1;4;1988;28;8;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;68;1657,61011112626
4179590;1;6;1;10;6;1;1;1997;19;8;6;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;10;68;1657,61011112626
4179621;1;1;1;10;1;1;10;1957;59;1;4;2;2; ; ; ; ;2;1;2; ;3;2; ; ;2;2;10;13;3531,6054975489
4179622;1;1;1;10;1;1;4;1967;49;1;3;1; ; ;3; ; ;1;1;2; ;3;2; ; ;2;2;10;13;4318,62118327828
4179622;1;2;1;10;2;2;10;1968;48;2;3;1; ; ;3; ; ;1;1;2; ;5;11;2; ;2;11;10;13;4318,62118327828
4179623;1;1;1;10;1;1;2;1967;49;1;2;2;1;6; ; ; ;2;1;2; ;3;3; ; ;2;3;10;13;4318,62118327828
4179623;1;2;1;10;2;2;2;1968;48;2;2;2;1;6; ; ; ;2;1;2; ;3;4; ; ;2;4;10;13;4318,62118327828
4179624;1;1;1;10;1;1;1;1959;57;1;2;1; ; ;3; ; ;1;2;2; ;1;0; ; ;2;0;10;13;4500,82957417227
4179624;1;2;1;10;2;2;7;1960;56;2;2;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;10;13;4500,82957417227
4179625;1;1;1;10;1;1;6;1984;32;1;2;2;1;15; ; ; ;2;1;2; ;6;5;4; ;2;16;10;13;4504,0208668964
4179625;1;2;1;10;2;2;8;1994;22;2;2;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;10;13;4504,0208668964
4179625;1;3;1;10;1;1;6;2013;3;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;10;13;4504,0208668964
4179626;1;1;1;10;1;2;3;1950;66;1;5;1; ; ;3; ; ;1;1;2; ;3;3; ; ;2;3;10;13;5984,26636555347
4179627;1;1;1;10;1;1;3;1973;43;1;2;1; ; ;1;1;36000;2;1;2; ;3;2; ; ;2;2;10;13;4318,62118327828
4179627;1;2;1;10;2;2;6;1970;46;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;10;13;4318,62118327828
4179661;1;1;1;10;1;1;6;1958;58;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;13;3876,53235925399
4179661;1;2;1;10;2;2;10;1960;56;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;13;3876,53235925399
4179661;1;3;1;10;2;1;12;2010;5;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;10;13;3876,53235925399
4179662;1;1;1;10;1;1;7;1980;36;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;13;4188,41401067995
4179662;1;2;1;10;2;2;11;1987;28;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;13;4188,41401067995
4179662;1;3;1;10;2;2;7;2009;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;10;13;4188,41401067995
4179662;1;4;1;10;2;1;7;2014;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;13;4188,41401067995
4179663;1;1;1;10;1;1;5;1974;42;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;10;13;4568,20360784889
4179663;1;2;1;10;2;2;12;1984;31;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;13;4568,20360784889
4179663;1;3;1;10;3;2;8;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;10;13;4568,20360784889
4179663;1;4;1;10;4;2;8;2005;11;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;10;13;4568,20360784889
4179663;1;5;1;10;2;1;9;2007;9;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;10;13;4568,20360784889
4179663;1;6;1;10;2;1;4;2011;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;10;13;4568,20360784889
4179664;1;1;1;10;1;1;3;1973;43;1;4;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;13;5540,82937713311
4179664;1;2;1;10;2;1;5;1996;20;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;10;13;5540,82937713311
4179664;1;3;1;10;3;1;9;1998;18;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;10;13;5540,82937713311
4179664;1;4;1;10;4;1;2;2000;16;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;13;5540,82937713311
4179664;1;5;1;10;1;1;7;2011;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;10;13;5540,82937713311
4179664;1;6;1;10;6;2;4;1978;38;9;4;2;1;12; ; ; ;2;1;2; ;3;2; ; ;2;2;10;13;5540,82937713311
4179665;1;1;1;10;1;1;9;1976;40;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;13;5553,00424080792
4179665;1;2;1;10;2;2;9;1974;42;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;13;5553,00424080792
4179665;1;3;1;10;3;2;7;1998;18;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;10;13;5553,00424080792
4179665;1;4;1;10;4;1;2;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;10;13;5553,00424080792
4179665;1;5;1;10;2;1;4;2012;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;13;5553,00424080792
4179665;1;6;1;10;2;2;10;2014;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;13;5553,00424080792
4179666;1;1;1;10;1;1;7;1960;56;1;6;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;13;2895,7928632299
4179666;1;2;1;10;2;1;2;1967;49;9;4;2;1;120; ; ; ;2;1;2; ;3;4; ; ;2;4;10;13;2895,7928632299
4179667;1;1;1;10;1;1;6;1993;23;1;1;1; ; ;1;1;36000;2;1;2; ;5;11;2; ;2;11;10;13;6873,72256137801
4179667;1;2;1;10;2;2;11;1997;18;2;1;2;1;12; ; ; ;2;1;2; ;4;9; ; ;2;9;10;13;6873,72256137801
4179667;1;3;1;10;2;2;7;2016;0;3; ;2;1;1; ; ; ;2; ; ; ; ; ; ; ;2; ;10;13;6873,72256137801
4179668;1;1;1;10;1;1;7;1985;31;1;2;1; ; ;1;1;156000;2;1;2; ;5;11;2; ;2;11;10;13;4934,12298620265
4179668;1;2;1;10;2;2;12;1988;27;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;13;4934,12298620265
4179668;1;3;1;10;2;1;8;2005;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;10;13;4934,12298620265
4179669;1;1;1;10;1;1;8;1991;25;1;2;2;1;1; ; ; ;2;1;2; ;5;10;1; ;2;10;10;13;4504,0208668964
4179669;1;2;1;10;2;2;11;1997;18;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;13;4504,0208668964
4179669;1;3;1;10;2;1;11;2014;1;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ;10;13;4504,0208668964
4179670;1;1;1;10;1;2;8;1996;20;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;13;5622,40812413465
4179670;1;2;1;10;2;1;4;1985;31;2;2;1; ; ;1;1;144000;2;1;2; ;6;2;3; ;2;13;10;13;5622,40812413465
4179670;1;3;1;10;1;2;2;2015;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;13;5622,40812413465
4179689;1;1;1;10;1;1;6;1971;45;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;13;4434,61698356967
4179689;1;2;1;10;2;2;8;1974;42;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;13;4434,61698356967
4179689;1;3;1;10;3;1;2;2003;13;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;13;4434,61698356967
4179689;1;4;1;10;4;2;5;2005;11;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;13;4434,61698356967
4179689;1;5;1;10;1;1;4;2008;8;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;13;4434,61698356967
4179689;1;6;1;10;1;1;10;2012;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;13;4434,61698356967
4179690;1;1;1;10;1;2;11;1973;43;1;5;1; ; ;3; ; ;1;1;2; ;3;2; ; ;2;2;10;13;5689,31087249393
4179690;1;2;1;10;2;1;7;1996;20;3;6;1; ; ;3; ; ;1;1;2; ;4;7; ; ;2;7;10;13;5689,31087249393
4179690;1;3;1;10;1;2;12;2005;10;3;6;1; ; ;3; ; ;1;1;1;1;3;3; ; ;2;3;10;13;5689,31087249393
4179690;1;4;1;10;1;1;10;2007;9;3; ;1; ; ;3; ; ;1;1;1;1;3;2; ; ;2;2;10;13;5689,31087249393
4179690;1;5;1;10;1;1;7;2013;3;3; ;1; ; ;3; ; ;1;2;2; ;1;0; ; ;2;0;10;13;5689,31087249393
4179690;1;6;1;10;6;2;4;1992;24;3;2;1; ; ;1;5; ;1;1;2; ;5;11;2; ;2;11;10;13;5689,31087249393
4179690;1;7;1;10;6;1;10;2011;5;4; ;1; ; ;1;5; ;1;2;2; ;1;0; ; ;2;0;10;13;5689,31087249393
4179690;1;8;1;10;6;2;3;2015;1;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;10;13;5689,31087249393
4179691;1;1;1;10;1;1;4;1951;65;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;13;4500,82957417227
4179691;1;2;1;10;2;2;1;1958;58;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;13;4500,82957417227
4179692;1;1;1;10;1;1;5;1989;27;1;2;2;2; ; ; ; ;1;1;2; ;3;2; ; ;2;2;10;13;4998,11090921636
4179692;1;2;1;10;2;2;11;1992;23;2;2;1; ; ;3; ; ;1;1;2; ;4;6; ; ;2;6;10;13;4998,11090921636
4179692;1;3;1;10;2;1;4;2008;8;3; ;1; ; ;3; ; ;1;1;1;1;3;1; ; ;2;1;10;13;4998,11090921636
4179692;1;4;1;10;2;2;4;2011;5;3; ;1; ; ;3; ; ;1;2;1;1;2;0; ; ;2;0;10;13;4998,11090921636
4179693;1;1;1;10;1;1;12;1937;78;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;13;3531,6054975489
4179694;1;1;1;10;1;1;6;1938;78;1;6;1; ; ;3; ; ;1;2;2; ;1;0; ; ;2;0;10;13;3531,6054975489
4179695;1;1;1;10;1;1;9;1977;39;1;2;1; ; ;3; ; ;1;1;2; ;3;2; ; ;2;2;10;13;3564,11679576167
4179695;1;2;1;10;2;2;9;1991;25;2;2;1; ; ;3; ; ;1;1;2; ;5;11;2; ;2;11;10;13;3564,11679576167
4179695;1;3;1;10;2;1;5;2008;8;3; ;1; ; ;3; ; ;1;1;1;1;3;1; ; ;2;1;10;13;3564,11679576167
4179695;1;4;1;10;2;2;8;2011;5;3; ;1; ; ;3; ; ;1;2;1;1;2;0; ; ;2;0;10;13;3564,11679576167
4179695;1;5;1;10;2;1;2;2014;2;3; ;1; ; ;3; ; ;1; ; ; ; ; ; ; ;2; ;10;13;3564,11679576167
4179696;1;1;1;10;1;2;8;1979;37;1;2;1; ; ;1;2;82734;2;1;2; ;3;5; ; ;2;5;10;13;6298,71321633062
4179696;1;2;1;10;2;1;8;1974;42;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;13;6298,71321633062
4179696;1;3;1;10;3;1;4;1998;18;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ; ;2;8;10;13;6298,71321633062
4179696;1;4;1;10;4;1;10;1999;17;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ; ;2;8;10;13;6298,71321633062
4179696;1;5;1;10;1;2;8;2005;11;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ; ;2;4;10;13;6298,71321633062
4179697;1;1;1;10;1;1;5;1975;41;1;2;1; ; ;3; ; ;1;1;2; ;3;2; ; ;2;2;10;13;5058,91419848796
4179697;1;2;1;10;2;2;10;1984;32;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;13;5058,91419848796
4179697;1;3;1;10;3;2;9;2001;15;3;6;1; ; ;3; ; ;1;1;2; ;4;6; ; ;2;6;10;13;5058,91419848796
4179697;1;4;1;10;4;1;10;2003;13;3;6;1; ; ;3; ; ;1;1;1;1;3;4; ; ;2;4;10;13;5058,91419848796
4179697;1;5;1;10;2;1;2;2009;7;3; ;1; ; ;3; ; ;1;1;1;1;3;1; ; ;2;1;10;13;5058,91419848796
