DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6410S1;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;OFICIO;RAMA2D;OCI;P6430;RAMA4D;RAMA4DP8;RAMA2DP8;INGLABO;MES;DPTO;fex_c_2011
4175999;1;1;1;60;2;63;1;1; ; ;1; ; ;1;1;2;1;24; ;1; ;2;689500;2; ; ;2; ;1;100000;2; ;2; ;2; ; ;2; ; ;1;48000;2;2; ; ;2; ; ;2; ; ;1;666000;2; ;1;344000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;70; ;.;70; ; ;2;8; ;1; ;1;2;3;9;1;1; ; ; ; ; ; ; ; ;1;1;1;0;4;8; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;1;1; ;60;01;1;1;0121; ; ;789500;10;63;4047,87702367122
4176000;1;1;1;60;2;63;1;1; ; ;1; ; ;1;2;2;2;6; ;1; ;2;640000;2; ; ;2; ;1;500000;2; ;2; ;2; ; ;2; ; ;1;56000;2;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;50; ;.;50; ; ;5;8; ;1; ;1;2;3;6;1;1; ; ; ; ; ; ; ; ;1;1;1;0;36;1; ;1;63;4;4; ;400000;2;1;2; ; ; ;1;1;1;1;1;1;2;1;1;1;2; ;1;1;1;2;1;2;2;1;5; ;60;01;1;1;0111; ; ;1540000;10;63;1834,37339611839
4176000;1;2;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;250000;1;1000000;3; ;6;36;2; ;36; ; ;1;1; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;6;30;3; ;1;63;25;6; ; ;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;41;52;1;4;5225; ; ;250000;10;63;1834,37339611839
4176000;1;5;1;60;2;63;1;1; ; ;1; ; ;1;2;2;2;1; ;1; ;2;400000;2; ; ;1;160000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;40; ;.;40; ; ;5;8; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;1;4; ;2; ; ; ; ; ; ; ;2; ; ; ;1;1;1;1;2;1;2;1;1;2;2; ;2;1;1;2;1;2;2;1;3; ;62;01;1;8;0111; ; ;560000;10;63;1834,37339611839
4176001;1;1;1;60;2;63;1;1; ; ;1; ; ;1;2;2;2;20; ;1; ;2;500000;2; ; ;2; ;1;200000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;48; ;.;48; ; ;3;8; ;2; ;1;2;2;16;1; ;1; ; ; ; ; ; ; ;2;2;1;2;36;1; ;1;63;2;4; ;0;2;1;2; ; ; ;1;1;1;1;2;2;2;2;1;2;2; ;2;1;1;1;1;2;1;1;3; ;60;01;1;1;0113; ; ;700000;10;63;3090,5918879636
4176001;1;2;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12;20;1; ;20; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;36;6; ;2; ; ; ; ; ; ; ;1;24;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;53;55;1;6;5529; ; ; ;10;63;3090,5918879636
4176001;1;3;1;60;2;63;1;1; ; ;1; ; ;1;2;2;2;20; ;1; ;2;200000;2; ; ;1;160000;1;100000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;48; ;.;48; ; ;3;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;1;8; ;2; ; ; ; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;1;1;1;1;2;1;1;3; ;62;01;1;8;0113; ; ;460000;10;63;3090,5918879636
4176001;1;4;1;60;2;63;1;1; ; ;1; ; ;1;2;2;2;20; ;1; ;2;200000;2; ; ;1;160000;1;100000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;42; ;.;42; ; ;3;8; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;24;8; ;2; ; ; ; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;1;2;2; ;2;1;1;1;1;2;1;1;8; ;62;01;1;8;0113; ; ;460000;10;63;3090,5918879636
4176002;1;1;1;60;2;63;1;2;1; ;1; ; ;1;1;2;1;24; ;1; ;2;800000;2; ; ;2; ;1;200000;2; ;2; ;2; ; ;1;77700;2;2; ; ;2; ; ;2; ; ;2; ; ;1;750000;2; ;1;350000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;45; ;.;36;2; ;6;8; ;1; ;1;2;3;7;1;1; ; ; ; ; ; ; ; ;1;1;1;0;60;8; ;2; ; ; ; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;1;PARA PODER SEGUIR ESTUDIANDO PORQUE DESDE ESTE SITIO LE QUEDA DIFICIL;2;1;1;1;1;2;1;2;1; ;62;01;1;1;0117; ; ;1000000;10;63;3333,67501166463
4176003;1;1;1;60;2;63;1;1; ; ;1; ; ;1;1;1;1;9; ;1; ;2;700000;2; ; ;2; ;1;100000;2; ;2; ;2; ; ;1;73000;1;2; ; ;2; ; ;2; ; ;2; ; ;1;350000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;60; ;.;60; ; ;6;8; ;1; ;1;1;3;6;1;1; ; ; ; ; ; ; ; ;1;2;1;0;36;8; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;63;02;1;8;0201; ; ;800000;10;63;4121,28033622053
4176861;1;1;1;60;2;5;1;2;1; ;1; ; ;1;1;2;1;36; ;1; ;2;1000000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1000000;1;120000;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;48; ;.;48; ; ;9;8; ;1; ;1;1;1;15;1;1; ; ; ; ; ; ; ; ;1;1;1;0;12;4; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;1; ;62;01;1;8;0113; ; ;1000000;10;05;3405,14670479685
4176861;1;3;1;60;2;5;1;1; ; ;1; ; ;1;2;2;2;1; ;1; ;2;50000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;3;8;2; ;8; ; ;2;8; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;1;8; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;62;01;1;8;0113; ; ;50000;10;05;3405,14670479685
4176861;1;4;1;60;2;5;1;1; ; ;1; ; ;1;2;2;2;7; ;1; ;2;100000;2; ; ;1;126000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;7;56; ;.;56; ; ;2;2; ;3; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;45;52;1;1;5211; ; ;226000;10;05;3405,14670479685
4176861;1;8;1;60;2;5;1;2;1; ;1; ; ;1;1;2;1;4; ;1; ;2;1000000;2; ; ;2; ;2; ;1;260000;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1200000;1;200000;2; ;2; ;1;250000;2; ; ;.; ; ; ; ; ; ; ; ;.;12;48; ;.;48; ; ;9;8; ;1; ;1;1;1;0;1;1; ; ; ; ; ; ; ; ;1;1;1;0;12;1; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;62;01;1;8;0113; ; ;1000000;10;05;3405,14670479685
4176862;1;1;1;60;2;5;2; ; ; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;500000;1;4000000;3; ;12;60; ;.;60; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;61;01;1;4;0113; ; ;500000;10;05;3144,41838649038
4176863;1;1;1;60;2;5;1;2;1; ;1; ; ;1;1;2;1;144; ;1; ;2;800000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;1;60000;2;2; ; ;2; ; ;2; ; ;1;700000;2; ;1;350000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;48; ;.;48; ; ;9;8; ;1; ;1;2;1;12;1;1; ; ; ; ; ; ; ; ;1;1;1;0;60;4; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;62;01;1;8;0113; ; ;800000;10;05;4558,08601859407
4176864;1;1;1;60;2;5;2; ; ; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;1500000;1;15000000;3; ;12;48; ;.;48; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;61;01;1;5;0113; ; ;1500000;10;05;3170,71249491852
4176864;1;3;1;60;2;5;1;1; ; ;1; ; ;1;2;2;2;300; ;1; ;2;100000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;40; ;.;40; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;62;01;1;8;0113; ; ;100000;10;05;3170,71249491852
4176864;1;4;1;60;2;5;1;1; ; ;1; ; ;1;2;2;2;12; ;1; ;2;689500;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;48; ;.;48; ; ;6;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;81;20;1;1;2090; ; ;689500;10;05;3170,71249491852
4176864;1;5;1;60;2;5;1;1; ; ;1; ; ;1;2;2;2;1; ;1; ;2;50000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;1;28;2; ;28; ; ;2;2; ;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;3; ;45;52;1;1;5211; ; ;50000;10;05;3170,71249491852
4176865;1;1;1;60;2;5;1;1; ; ;1; ; ;1;2;2;2;72; ;1; ;2;340000;2; ; ;2; ;1;70000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;1;50000;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;30;2; ;30; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;84;8; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;62;01;1;8;0113; ; ;410000;10;05;3223,79202943489
4176866;1;1;1;60;2;5;2; ; ; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;700000;1;7200000;3; ;12;60; ;.;60; ; ;1;8; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;36;8; ;1;5;15;6; ; ;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;1;1;3; ;61;01;1;4;0113; ; ;700000;10;05;2166,7859965204
4176866;1;2;1;60;2;5;2; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;600000;1;7200000;3; ;12;15;1; ;15; ; ;2;1; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;1;20;2;1;1;1;2;1;2;2;2;1;1;2;2; ;2;1;1;1;2;2;1;1;3; ;51;55;1;4;5530; ; ;600000;10;05;2166,7859965204
4176867;1;1;1;60;2;5;1;2;2;12;1; ; ;2;1;2;1;12; ;1; ;2;689500;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;666925;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;48; ;.;48; ; ;2;8; ;1; ;1;1;1;12;1;1; ; ; ; ; ; ; ; ;1;1;1;1;36;4; ;2; ; ; ; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;1;1;1;EMPLEO CON MEJOR BENEFICIOS;2;2;2;2;1;2;1;1;8; ;62;01;1;8;0113; ; ;689500;10;05;2297,37570105482
4176868;1;1;1;60;2;5;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;0;1;4000000;3; ;12;40; ;.;40; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;120;8; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;64;05;1;4;0501; ; ;0;10;05;3223,79202943489
4176869;1;1;1;60;2;5;1;2;2;12;1; ; ;1;1;2;1;8; ;1; ;2;1000000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;800000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;48; ;.;48; ; ;9;8; ;1; ;1;1;1;0;1;1; ; ; ; ; ; ; ; ;1;1;1;0;6;4; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;62;01;1;8;0113; ; ;1000000;10;05;3099,22628155949
4176870;1;1;1;60;2;5;2; ; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;2; ;2;600000;1;6600000;3; ;12;98; ;.;98; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;12;36;4; ;1;5;14;4; ;0;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;41;52;1;5;5211; ; ;600000;10;05;2074,66120734732
4176870;1;2;1;60;2;5;2; ; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2016;2;600000;1;7200000;3; ;12;105; ;.;105; ; ;1;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;6;1; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;41;64;1;4;6422; ; ;600000;10;05;2074,66120734732
4176871;1;1;1;60;2;5;1;2;1; ;1; ; ;1;1;2;1;216; ;1; ;2;689500;2; ; ;2; ;2; ;1;98;2; ;2; ; ;2; ; ;1;63000;2;2; ; ;2; ; ;2; ; ;1;666925;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;48; ;.;48; ; ;5;8; ;1; ;1;2;1;18;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;62;01;1;8;0113; ; ;689500;10;05;2350,07229129945
4176871;1;2;1;60;2;5;2; ; ; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;2; ;2;150000;1;1200000;3; ;12;84; ;.;84; ; ;1;1; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;1;1;1;1;1;2;2;2;1;2;2; ;2;1;2;2;2;2;1;1;3; ;41;52;1;4;5221; ; ;150000;10;05;2350,07229129945
4176872;1;2;1;60;2;5;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;100000;1;1000000;3; ;12;30;2; ;30; ; ;1;1; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;132;1; ;2; ; ; ; ; ; ; ;1;18;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;2;1;3; ;53;55;1;4;5529; ; ;100000;10;05;2823,46601674178
4176873;1;2;1;60;2;5;1;1; ; ;1; ; ;2;2;2;2;25; ;1; ;2;700000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;60; ;.;60; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;120;4; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;62;01;1;8;0121; ; ;700000;10;05;2983,21096928238
4176874;1;1;1;60;2;5;1;1; ; ;1; ; ;1;2;2;2;7; ;1; ;2;1000000;2; ; ;2; ;2; ;1;300000;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;48; ;.;48; ; ;9;8; ;1; ;1;2;1;25;1;1; ; ; ; ; ; ; ; ;1;2;1;0;24;1; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;62;01;1;8;0113; ; ;1000000;10;05;2046,38185323827
4176875;1;1;1;60;2;5;1;2;1; ;1; ; ;2;1;2;1;120; ;1; ;2;1300000;1;184000;1;2; ;2; ;2; ;2; ;2; ; ;2; ; ;1;28000;2;2; ; ;2; ; ;2; ; ;1;1300000;2; ;2; ;2; ;2; ;1;12; ; ; ; ; ; ; ; ; ; ; ;12;60; ;.;72; ; ;9;7; ;1; ;1;2;1;10;1;1; ;1; ; ; ; ; ; ;1;1;1;0;24;2; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;97;63;1;1;6332; ; ;1300000;10;05;3917,2873191368
4176876;1;1;1;60;2;5;1;1; ; ;1; ; ;1;2;2;2;1; ;1; ;2;400000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;700000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;9;50; ;.;50; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;3;144;8; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;62;01;1;8;0121; ; ;400000;10;05;2877,19309788282
4176876;1;3;1;60;2;5;1;1; ; ;1; ; ;1;2;2;2;36; ;1; ;2;700000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;48; ;.;48; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;3;24;4; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;62;01;1;8;0121; ; ;700000;10;05;2877,19309788282
4176877;1;1;1;60;2;5;1;2;1; ;2;4;ALCALDIA MUNICIPAL DE TURBO;1;1;2;1;10; ;1; ;2;900000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;77700;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;48; ;.;48; ; ;9;7; ;1; ;1;2;1;5;1;1; ; ; ; ; ; ; ; ;1;2;1;0;48;8; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;3; ;58;80;1;2;8012;7513;75;900000;10;05;4752,31379463843
4176877;1;2;1;60;2;5;2; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;40000;1;200000;3; ;5;60; ;.;60; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;41;52;1;4;5221; ; ;40000;10;05;4752,31379463843
4176878;1;1;1;60;2;5;1;2;1; ;1; ; ;1;1;2;1;130; ;1; ;2;1400000;2; ; ;2; ;2; ;1;240000;2; ;2; ; ;2; ; ;1;93000;2;2; ; ;2; ; ;2; ; ;1;1400000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;48; ;.;48; ; ;9;8; ;1; ;1;1;1;15;1;1; ; ; ; ; ; ; ; ;1;1;1;0;12;4; ;2; ; ; ; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;1;1;2; ;2;1;1;1;1;1;1;1;5; ;62;01;1;8;0113; ; ;1400000;10;05;4667,27566307722
4176879;1;1;1;60;2;5;1;2;1; ;1; ; ;1;1;2;1;108; ;1; ;2;1300000;2; ; ;2; ;2; ;1;240000;2; ;2; ; ;2; ; ;1;110000;2;2; ; ;2; ; ;2; ; ;1;1300000;1;130000;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;55; ;.;55; ; ;9;8; ;1; ;1;1;1;9;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;3; ;98;01;1;8;0113; ; ;1300000;10;05;4000,8761929384
