Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Area;Mes;Dpto;Fex_c_2011
4012618;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;13;03;13;801,738278406282
4012618;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;13;03;13;801,738278406282
4012618;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;03;13;801,738278406282
4012619;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;50;03;50;150,738971253198
4012619;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;03;50;150,738971253198
4012621;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;23; ; ; ; ; ; ; ; ;17;03;17;199,844327622237
4012621;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;03;17;199,844327622237
4012621;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;03;17;199,844327622237
4012624;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;03;50;208,178725813127
4012624;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;50;03;50;208,178725813127
4012624;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;03;50;208,178725813127
4012624;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;50;03;50;208,178725813127
4012625;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;23;03;23;125,857398399249
4012625;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;23;03;23;125,857398399249
4012625;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;10; ; ; ; ; ; ;23;03;23;125,857398399249
4012626;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;03;05;1399,2491953592
4012626;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;30; ; ;14; ; ; ; ; ;05;03;05;1399,2491953592
4012626;1;3;1;90;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;5;05;03;05;1399,2491953592
4012626;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;05;03;05;1399,2491953592
4012627;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;03;54;308,837742845089
4012627;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;54;03;54;308,837742845089
4012627;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;54;03;54;308,837742845089
4012629;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;76;03;76;901,710093653849
4012629;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;03;76;901,710093653849
4012630;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;03;08;552,659371031576
4012630;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;08;03;08;552,659371031576
4012630;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;08;03;08;552,659371031576
4012630;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;08;03;08;552,659371031576
4012631;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;13;03;13;376,638699624952
4012631;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;13;03;13;376,638699624952
4012632;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;03;23;148,665642271195
4012632;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;03;23;148,665642271195
4012632;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;03;23;148,665642271195
4012632;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;03;23;148,665642271195
4012632;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;03;23;148,665642271195
4012633;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;05;03;05;960,37251736022
4012633;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;05;03;05;960,37251736022
4012633;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;05;03;05;960,37251736022
4012634;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;50;03;50;198,854119482812
4012635;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;1; ;7; ; ; ; ; ; ;11;03;11;2640,29970402752
4012635;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;11;03;11;2640,29970402752
4012635;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;11;03;11;2640,29970402752
4012636;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;03;76;1328,6008339942
4012636;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;18; ;70; ; ; ; ; ; ;76;03;76;1328,6008339942
4012641;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;03;50;149,132902379853
4012641;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;50;03;50;149,132902379853
4012641;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;50;03;50;149,132902379853
4012642;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;66;03;66;274,826085437176
4012642;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;66;03;66;274,826085437176
4012642;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;03;66;274,826085437176
4012642;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;03;66;274,826085437176
4012643;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;66;03;66;296,756356458253
4012643;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ;66;03;66;296,756356458253
4012644;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;14; ; ;14; ; ; ; ; ;68;03;68;514,996186415776
4012644;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;35; ; ;14; ; ; ; ; ;68;03;68;514,996186415776
4012644;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;03;68;514,996186415776
4012644;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;03;68;514,996186415776
4012645;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;23;03;23;128,901892666803
4012645;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;23;03;23;128,901892666803
4012645;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;23;03;23;128,901892666803
4012648;1;1;1;90;2;2;2;2;2;2;2;1;2;1; ; ; ; ; ; ; ;4; ;24;73;03;73;94,306939766654
4012648;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;73;03;73;94,306939766654
4012648;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;03;73;94,306939766654
4012648;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;73;03;73;94,306939766654
4012649;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;30; ; ; ; ; ; ;50;03;50;218,649262219753
4012649;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;50;03;50;218,649262219753
4012651;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;03;13;376,638699624952
4012651;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;13;03;13;376,638699624952
4012652;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;76;03;76;995,565067840093
4012652;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;76;03;76;995,565067840093
4012652;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;76;03;76;995,565067840093
4012653;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;08;03;08;565,512713755314
4012653;1;2;1;90;2;1;2;1;2;1;2;2;2;2; ;14; ;30; ;8; ; ; ; ;08;03;08;565,512713755314
4012654;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;08;03;08;580,908943456173
4012654;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;08;03;08;580,908943456173
4012654;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;03;08;580,908943456173
4012655;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;11;03;11;2393,31150672146
4012656;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;73;03;73;97,4881409697321
4012656;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;73;03;73;97,4881409697321
4012656;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;27; ; ; ; ; ; ; ; ;73;03;73;97,4881409697321
4012658;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;13;03;13;424,273213469218
4012658;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;13;03;13;424,273213469218
4012658;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;03;13;424,273213469218
4012659;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;50;03;50;198,854119482812
4012660;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;54;03;54;458,217366574371
4012660;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;8; ; ; ; ; ; ;54;03;54;458,217366574371
4012660;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;54;03;54;458,217366574371
4012662;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;08;03;08;534,894483966546
4012662;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;08;03;08;534,894483966546
4012662;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;08;03;08;534,894483966546
4012662;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;03;08;534,894483966546
4012662;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;3; ; ; ; ; ; ;08;03;08;534,894483966546
4012662;1;6;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;48; ; ; ; ; ; ;08;03;08;534,894483966546
4012662;1;8;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;08;03;08;534,894483966546
4012663;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;50;03;50;199,942780676639
4012663;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;03;50;199,942780676639
4012664;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;30; ; ;40; ; ; ; ; ;11;03;11;2107,4170817277
4012664;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;03;11;2107,4170817277
4012664;1;3;1;90;2;1;2;2;1;2;2;2;2;2; ;7; ; ;12; ; ; ; ; ;11;03;11;2107,4170817277
4012664;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;30; ; ; ; ; ; ;11;03;11;2107,4170817277
4012664;1;5;1;90;2;1;2;1;2;2;1;2;2;2; ;2; ;14; ; ;2; ; ; ;11;03;11;2107,4170817277
4012665;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;17;03;17;187,1435336771
4012665;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;03;17;187,1435336771
4012666;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;36; ; ; ; ; ; ;76;03;76;1344,90900376828
4012666;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;76;03;76;1344,90900376828
4012668;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;08;03;08;686,866838678217
4012668;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;15; ;40; ; ; ; ; ; ;08;03;08;686,866838678217
4012668;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;3; ;2; ; ; ; ; ; ;08;03;08;686,866838678217
4012669;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;68;03;68;525,332391005798
4012669;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;17; ; ; ; ; ; ;68;03;68;525,332391005798
4012669;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;68;03;68;525,332391005798
4012669;2;2;2;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;68;03;68;525,332391005798
4012669;2;3;2;90;2;1;2;2;2;2;1;2;2;2; ;4; ; ; ; ;4; ; ; ;68;03;68;525,332391005798
4012669;3;1;3;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;68;03;68;525,332391005798
4012669;4;1;4;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;68;03;68;525,332391005798
4012671;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;21; ; ; ; ; ; ;11;03;11;1237,39349054983
4012671;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;24; ;24; ; ; ; ; ; ;11;03;11;1237,39349054983
4012671;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;11;03;11;1237,39349054983
4012671;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;11;03;11;1237,39349054983
4012671;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;11;03;11;1237,39349054983
4012673;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;05;03;05;1206,25747322212
4012674;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;20; ; ; ; ; ; ;76;03;76;1113,36383034372
4012674;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;28; ; ; ; ; ; ;76;03;76;1113,36383034372
4012674;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;76;03;76;1113,36383034372
4012675;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;11;03;11;2489,35949198225
4012675;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;60; ; ; ; ; ; ; ; ;11;03;11;2489,35949198225
4012675;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;03;11;2489,35949198225
4012676;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;03;08;631,449364884424
4012676;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;24; ;49; ; ; ; ; ; ;08;03;08;631,449364884424
4012676;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;03;08;631,449364884424
4012676;1;7;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;7; ; ; ; ; ; ;08;03;08;631,449364884424
4012679;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;03;50;209,409359668494
4012679;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;03;50;209,409359668494
4012679;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;50;03;50;209,409359668494
4012679;3;1;3;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;50;03;50;209,409359668494
4012683;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;13;03;13;355,882784324151
4012683;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;13;03;13;355,882784324151
4012683;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;13;03;13;355,882784324151
4012683;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;13;03;13;355,882784324151
4012683;1;5;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;30; ; ; ; ; ; ;13;03;13;355,882784324151
4012685;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;66;03;66;270,859257730514
4012685;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;66;03;66;270,859257730514
4012685;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;03;66;270,859257730514
4012688;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;76;03;76;1128,79137543748
4012688;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;76;03;76;1128,79137543748
4012690;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;50;03;50;154,082081565952
4012690;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;50;03;50;154,082081565952
4012690;2;1;2;90;2;1;2;1;2;2;2;2;2;2; ;10; ;12; ; ; ; ; ; ;50;03;50;154,082081565952
4012690;2;2;2;90;2;1;2;1;2;2;2;2;2;2; ;40; ;18; ; ; ; ; ; ;50;03;50;154,082081565952
4012690;2;4;2;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;50;03;50;154,082081565952
4012692;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;03;73;129,797305948522
4012692;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;73;03;73;129,797305948522
4012693;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;03;13;473,848901132343
4012693;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;24; ;14; ; ; ; ; ; ;13;03;13;473,848901132343
4012694;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;50;03;50;157,930573894172
4012697;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;03;13;461,830105543401
4012697;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;15; ;20; ; ; ; ; ; ;13;03;13;461,830105543401
4012697;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;03;13;461,830105543401
4012700;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;11;03;11;2783,20074064311
4012700;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;60; ; ; ; ; ; ; ; ;11;03;11;2783,20074064311
4012700;1;3;1;90;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;45; ; ; ;11;03;11;2783,20074064311
4012701;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;05;03;05;1125,27214177268
4012701;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;05;03;05;1125,27214177268
4012702;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;08;03;08;460,887023627084
4012702;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;08;03;08;460,887023627084
4012702;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;08;03;08;460,887023627084
4012703;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;50;03;50;160,398031322281
4012703;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;50;03;50;160,398031322281
4012703;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;50;03;50;160,398031322281
4012703;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;03;50;160,398031322281
4012703;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;03;50;160,398031322281
4012703;1;6;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;03;50;160,398031322281
4012703;1;7;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;03;50;160,398031322281
4012704;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;11;03;11;1277,23351201351
4012704;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;11;03;11;1277,23351201351
4012704;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;03;11;1277,23351201351
4012705;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;12; ; ;7; ; ; ; ; ;68;03;68;497,939727515665
4012705;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;28; ; ;56; ; ; ; ; ;68;03;68;497,939727515665
4012705;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;03;68;497,939727515665
4012710;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;11;03;11;2540,49814841601
4012710;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;03;11;2540,49814841601
4012710;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;03;11;2540,49814841601
4012711;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;11;03;11;1414,20763987095
4012711;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;14; ; ; ; ; ; ;11;03;11;1414,20763987095
4012711;1;7;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;11;03;11;1414,20763987095
4012712;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;03;08;561,012159243273
4012712;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;40; ;40; ; ; ; ; ; ;08;03;08;561,012159243273
4012712;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;08;03;08;561,012159243273
4012713;1;1;1;90;2;1;2;2;2;2;2;1;2;2; ;1; ; ; ; ; ;1; ; ;08;03;08;567,783777773551
4012713;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;08;03;08;567,783777773551
4012713;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;08;03;08;567,783777773551
4012713;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;08;03;08;567,783777773551
4012713;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;08;03;08;567,783777773551
4012719;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;05;03;05;1185,18867530515
4012719;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;25; ;12; ; ; ; ; ; ;05;03;05;1185,18867530515
4012720;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;66;03;66;296,756356458253
4012720;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;66;03;66;296,756356458253
4012721;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;03;05;1125,27214177268
4012721;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;05;03;05;1125,27214177268
4012723;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;03;13;404,010048326586
4012723;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;13;03;13;404,010048326586
4012723;1;3;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;15; ; ; ; ; ; ;13;03;13;404,010048326586
4012723;1;6;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;03;13;404,010048326586
4012723;1;7;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;03;13;404,010048326586
4012725;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;03;13;435,254091333457
4012725;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;25; ; ; ; ; ; ;13;03;13;435,254091333457
4012725;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;13;03;13;435,254091333457
4012726;1;1;1;90;2;1;2;2;2;2;2;2;2;1; ;14; ; ; ; ; ; ; ;84;05;03;05;1318,00031147189
4012726;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;05;03;05;1318,00031147189
4012726;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;03;05;1318,00031147189
4012728;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;03;23;104,382318958002
