DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,OFICIO1,OFICIO2,RAMA2D_D,DSI,DSCY,RAMA4D_D,DPTO,fex_c_2011
882780,1,2,1,70,2,1,40,1,,2,400,1,,3,1,,,,,,,,,,1,,2,,2,53,53,55,1,1,5521,73,1.018.921.868.102
882781,1,3,1,70,2,2,48,8,,2,4,8,,2,1,,,,,,,,,,1,,2,,2,62,62,1,1,1,115,73,109.734.479.264.457
882782,1,1,1,70,2,24,48,8,,2,2,8,,2,1,,,,,,,,,,1,,2,,2,62,62,1,1,2,121,73,105.746.195.644.702
882782,1,2,1,70,2,1,48,4,,2,24,3,,1,1,,,,,,,,,,1,,2,,2,56,54,95,1,1,9500,73,105.746.195.644.702
882785,1,1,1,70,2,8,48,8,,2,8,8,,6,8,,,,,,,,,,1,,2,,2,62,62,1,1,1,114,73,889.155.108.086.641
882785,1,2,1,70,2,8,20,4,,2,24,8,,4,6,,,,,,,,,,1,,2,,2,61,62,1,1,1,111,73,889.155.108.086.641
882794,1,2,1,70,2,16,48,4,,2,40,1,,3,4,,,,,,,,,,1,,2,,2,53,53,55,1,2,5521,73,125.853.865.934.697
882798,1,2,1,70,2,44,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,2,,73,103.566.394.287.301
882800,1,1,1,70,2,1,50,8,,2,1,8,,3,1,,,,,,,,,,1,,1,400000,2,62,62,1,1,1,111,73,117.455.601.930.937
882818,1,2,1,70,2,24,48,4,,2,240,3,,2,1,,,,,,,,,,1,,2,,2,56,54,95,1,2,9500,73,107.215.682.249.318
882820,1,4,1,70,2,2,40,1,,2,2,4,,2,4,,,,,,,,,,1,,1,120000,2,53,38,64,1,1,6421,73,127.430.244.562.291
882823,1,3,1,70,2,30,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,95,,,1,2,,73,161.900.722.888.231
882825,1,2,1,70,2,4,20,4,,2,4,4,,1,1,,,,,,,,1,,,,1,20000,2,56,56,93,1,1,9301,73,163.625.853.900.569
882841,1,3,1,70,2,16,48,4,,2,16,8,,3,1,,,,,,,,,,1,,2,,2,97,62,1,1,2,111,73,138.185.382.635.419
882847,1,3,1,70,2,36,24,3,,2,36,3,,1,4,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,73,145.345.464.931.928
882847,1,4,1,70,2,2,24,8,,1,,,.,,,.,.,,,,,,,,,.,,,,62,,,1,1,,73,145.345.464.931.928
882848,1,4,1,70,2,2,48,8,,2,2,8,,3,1,,,,,,,,,,1,,1,320000,2,62,62,1,1,1,111,73,192.176.325.637.291
882864,1,3,1,70,2,18,48,1,,2,18,1,,4,1,,,,,,,,,,1,,2,,2,32,32,74,1,2,7491,73,603.688.828.981.701
882865,1,2,1,70,2,4,48,1,,2,4,1,,9,1,,,,,,,,,,1,,2,,2,59,59,85,1,1,8512,73,59.949.784.161.844
882866,2,2,2,70,2,14,24,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,53,53,55,1,2,5521,73,14.580.394.476.609
882867,1,3,1,70,2,36,48,1,,2,4,1,,2,8,,,,,,,,,,1,,2,,2,98,98,60,1,2,6042,73,159.335.630.681.908
882867,1,4,1,70,2,36,48,1,,2,36,1,,2,1,,,,,,,,,,1,,2,,2,45,53,55,1,2,5522,73,159.335.630.681.908
883103,1,4,1,70,2,24,84,1,,2,32,1,,3,1,,,,,,,,,,1,,2,,2,58,58,1,1,2,114,76,636.645.403.226.073
883159,1,1,1,70,2,8,48,1,,2,12,1,,2,8,,,,,,,,,,1,,2,,2,98,98,51,1,1,5111,76,591.480.143.678.169
883190,1,3,1,70,2,50,48,1,,2,52,1,,9,6,,,,,,,,,,1,,2,,2,58,58,74,1,2,7492,76,194.840.300.235.961
883205,1,3,1,70,2,12,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,54,45,52,1,1,5211,76,194.840.300.235.961
883227,1,3,1,70,2,2,48,1,,2,12,8,,3,1,,,,,,,,,,1,,2,,2,3,62,1,1,1,117,76,136.089.760.639.132
883230,1,2,1,70,2,52,48,1,,2,72,1,,9,1,,,,,,,,,,1,,2,,2,21,44,65,1,2,6512,76,420.935.086.668.588
883234,1,3,1,70,2,12,48,3,,2,12,3,,1,4,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,76,420.935.086.668.588
883234,1,6,1,70,2,4,48,3,,2,30,3,,1,2,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,76,420.935.086.668.588
883254,1,2,1,70,2,16,48,4,,2,16,1,,4,4,,,,,,,,,,1,,2,,2,41,16,93,1,2,9309,76,194.840.300.235.961
883267,1,2,1,70,2,52,48,1,,2,9,1,,9,1,,,,,,,,,,1,,2,,2,39,39,63,1,2,6320,76,194.840.300.235.961
