DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,AREA,P5070,DPTO,ORDEN,fex_c_2011
859600,1,4,3,1,1,1,1,3,1,,,25000000,200000,,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,3,1,1,73,1,73,1,210.023.751.196.263
859601,1,3,2,1,1,1,1,3,3,,,,,150000,2,1,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,1,3,1,1,73,1,73,1,112.060.851.772.694
859602,1,3,2,1,1,1,1,3,3,,,,,140000,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,3,1,1,73,1,73,1,21.388.056.449.993
859603,1,4,3,1,1,1,1,3,1,,,60000000,300000,,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,73,1,73,1,307.128.250.603.346
859604,1,4,2,1,1,1,1,3,1,,,30000000,300000,,1,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,2,1,73,1,73,1,120.965.532.649.107
859605,1,4,2,1,1,1,1,3,3,,,,,260000,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,3,3,1,1,73,1,73,1,204.549.222.794.072
859606,1,3,2,1,1,1,1,3,3,,,,,130000,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,3,2,1,73,1,73,1,183.242.602.490.931
859607,1,5,2,1,1,1,1,3,1,,,35000000,300000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,2,1,73,1,73,1,210.405.167.236.802
859609,1,3,1,1,1,1,1,3,3,,,,,200000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,73,1,73,1,151.184.928.710.381
859610,1,3,2,1,2,1,1,4,3,,,,,150000,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,1,2,2,1,1,73,1,73,1,216.441.007.394.058
859610,2,1,1,1,2,1,1,4,3,,,,,80000,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,73,,73,1,216.441.007.394.058
859610,3,1,1,1,2,1,1,,3,,,,,80000,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,,,,,,,,,,,1,1,73,,73,1,216.441.007.394.058
859611,1,2,1,1,2,1,1,4,3,,,,,150000,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,1,2,3,1,1,73,1,73,1,20.904.234.125.825
859612,1,2,2,1,1,1,1,3,3,,,,,150000,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,170.166.118.715.995
859613,1,5,4,1,1,1,1,3,4,,,,350000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,73,1,73,1,225.938.488.429.667
859614,1,4,3,1,1,1,1,3,2,,140000,50000000,300000,,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,73,1,73,1,225.242.082.794.272
859615,1,5,3,1,1,1,1,3,2,,600000,55000000,400000,,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,4,1,1,1,1,1,3,3,2,1,73,1,73,1,233.202.503.639.857
859616,1,4,3,1,1,1,1,3,1,,,70000000,300000,,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,3,2,1,73,1,73,1,223.908.311.841.184
859617,1,1,1,1,2,1,1,4,3,,,,,70000,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,1,1,2,3,1,1,73,1,73,1,167.185.356.125.885
859618,1,4,3,1,1,1,1,3,4,,,,200000,,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,172.233.445.211.664
859621,1,5,3,1,1,1,1,3,4,,,,250000,,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,1,2,1,1,1,1,1,2,3,2,1,73,1,73,1,183.661.168.438.656
859622,1,4,3,1,1,1,1,3,3,,,,,220000,1,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,185.773.739.723.231
859623,1,4,3,1,1,1,1,3,1,,,98,300000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,153.289.405.113.235
859624,1,4,2,1,1,1,1,3,4,,,,200000,,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,202.444.746.391.217
859625,1,6,5,1,1,1,1,3,2,,240000,25000000,250000,,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,238.782.377.305.839
859626,1,4,2,1,1,1,1,3,1,,,30000000,200000,,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,2,2,1,73,1,73,1,210.405.167.236.802
859627,1,4,3,1,1,1,1,3,3,,,,,200000,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,3,2,1,73,1,73,1,102.391.585.066.944
859628,1,4,3,1,1,1,1,3,1,,,100000000,250000,,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,73,1,73,1,185.372.838.433.242
859628,2,2,2,1,1,1,1,4,4,,,,100000,,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,,,,,,,,,,,1,1,73,,73,1,185.372.838.433.242
859629,1,4,2,1,1,1,1,3,1,,,40000000,300000,,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,73,1,73,1,102.373.853.565.753
859631,1,3,2,1,1,1,1,3,3,,,,,150000,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,204.512.072.886.886
859632,1,4,2,1,1,1,1,3,1,,,35000000,150000,,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,211.776.088.097.076
859633,1,3,2,1,1,1,1,3,1,,,15000000,110000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,255.071.967.933.286
859634,1,4,1,1,1,1,1,3,1,,,27000000,200000,,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,2,3,2,1,73,1,73,1,200.377.419.895.549
859635,1,5,4,1,1,1,1,3,3,,,,,230000,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,317.014.341.417.772
859636,1,3,2,1,1,1,1,3,2,,205000,22000000,300000,,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,121.355.043.571.367
859637,1,4,2,1,1,1,1,3,3,,,,,180000,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,161.212.676.051.635
859638,1,4,3,1,1,1,1,4,3,,,,,200000,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,2,3,1,1,73,1,73,1,180.651.350.823.081
859639,1,2,1,1,1,1,1,3,3,,,,,200000,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,21.388.056.449.993
859641,1,4,2,1,1,1,1,3,3,,,,,200000,2,1,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,202.481.896.298.403
859642,1,2,1,1,1,1,1,3,3,,,,,150000,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,2,1,73,1,73,1,21.388.056.449.993
859643,1,5,3,1,1,1,1,3,1,,,40000000,280000,,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,73,1,73,1,162.583.596.911.908
859644,1,4,2,1,1,1,1,3,2,,780000,150000000,250000,,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,73,1,73,1,172.611.344.253.162
859645,1,5,3,1,1,1,1,3,4,,,,200000,,2,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,73,1,73,1,238.745.227.398.654
859646,1,3,2,1,1,1,1,3,3,,,,,200000,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,202.481.896.298.403
859647,1,3,2,1,1,1,1,3,1,,,98,98,,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,15.156.634.475.092
859648,1,5,3,1,1,1,1,3,4,,,,300000,,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,2,2,1,1,73,1,73,1,221.414.324.516.069
859649,1,4,2,1,1,1,1,3,1,,,35000000,200000,,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,2,1,73,1,73,1,162.583.596.911.908
859650,1,4,3,1,1,1,1,3,1,,,98,98,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,2,3,2,1,73,1,73,1,186.466.849.872.619
859651,1,2,1,1,1,1,1,3,3,,,,,230000,2,1,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,73,1,73,1,213.649.540.438.456
859652,1,3,1,1,2,1,1,3,1,,,98,150000,,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,3,3,1,1,73,1,73,1,165.432.310.101.149
859652,2,2,1,1,2,1,1,3,4,,,,120000,,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,73,,73,1,165.432.310.101.149
859655,1,3,2,1,1,1,1,3,3,,,,,250000,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,3,3,1,1,73,1,73,1,134.112.205.361.865
859656,1,3,2,1,2,1,1,3,3,,,,,200000,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,247.402.053.879.634
859656,2,1,1,1,2,1,1,3,4,,,,120000,,2,1,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,,,,,,,,,,,1,1,73,,73,1,247.402.053.879.634
859660,1,4,3,1,1,1,1,3,1,,,35000000,220000,,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,182.298.342.460.103
859661,1,3,1,1,1,1,1,3,3,,,,,150000,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,242.729.039.700.931
859662,1,3,2,1,1,1,1,3,3,,,,,200000,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,214.585.065.017.046
859663,1,4,3,1,1,1,1,3,1,,,25000000,180000,,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,214.576.970.135.325
859664,1,3,2,1,1,1,1,3,3,,,,,200000,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,24.199.548.415.835
859665,1,3,2,1,1,1,1,3,1,,,22000000,180000,,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,123.422.370.067.036
859666,1,4,3,1,1,1,1,3,3,,,,,350000,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,190.221.613.398.503
859667,1,4,2,1,1,1,1,3,3,,,,,200000,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,168.795.197.855.721
859668,1,4,3,1,1,1,1,3,3,,,,,150000,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,73,1,73,1,212.509.643.639.657
859669,1,3,2,1,1,1,1,3,1,,,25000000,150000,,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,94.493.423.287.871
859670,1,4,3,1,1,1,1,3,3,,,,,180000,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,183.890.217.215.049
859671,1,3,1,1,1,1,1,3,1,,,25000000,150000,,2,2,2,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,140.175.771.431.114
859672,1,3,2,1,1,1,1,3,3,,,,,150000,1,1,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,222.500.241.073.725
859673,1,4,3,1,1,1,1,3,1,,,45000000,300000,,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,236.509.343.875.397
859674,1,4,2,1,1,1,1,3,1,,,40000000,300000,,2,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,202.481.896.298.403
859675,1,4,2,1,1,1,1,4,3,,,,,100000,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,3,1,1,73,1,73,1,212.517.738.521.378
859676,1,3,2,1,1,1,1,3,3,,,,,80000,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,73,1,73,1,236.288.389.980.725
859677,1,4,3,1,1,1,1,3,1,,,18000000,180000,,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,73,1,73,1,94.493.423.287.871
859678,1,4,3,1,1,1,1,3,2,,100000,12000000,140000,,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,73,1,73,1,204.512.072.886.886
859680,1,3,2,1,1,1,1,4,3,,,,,200000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,1,1,3,3,1,1,73,1,73,1,221.414.324.516.069
859681,1,4,3,1,1,1,1,3,1,,,28000000,200000,,1,1,2,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,163.669.513.469.564
859682,1,4,2,1,1,1,1,3,1,,,30000000,210000,,2,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,210.405.167.236.802
859683,1,3,2,1,1,1,1,3,3,,,,,120000,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,42.768.682.918.549
859684,1,4,1,1,1,1,1,3,1,,,45000000,200000,,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,302.369.857.420.762
859685,1,4,3,1,1,1,1,3,1,,,50000000,250000,,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,489.518.432.578.828
859686,1,4,1,1,1,1,1,3,3,,,,,180000,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,399.992.007.710.018
859688,1,4,1,1,1,1,1,3,1,,,40000000,200000,,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,302.369.857.420.762
859689,1,4,2,1,1,1,1,3,1,,,45000000,200000,,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,344.450.700.659.886
859691,1,3,2,1,1,1,1,3,3,,,,,220000,2,1,2,1,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,272.206.785.337.904
859692,1,3,2,1,1,1,1,3,3,,,,,280000,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,202.444.746.391.217
859694,1,3,2,1,1,1,1,3,3,,,,,200000,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,211.776.088.097.076
859695,1,4,2,1,1,1,1,3,1,,,50000000,350000,,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,73,1,73,1,181.785.740.812.195
859696,1,4,2,1,1,1,1,3,3,,,,,320000,1,2,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,73,1,73,1,204.512.072.886.886
859697,1,4,2,1,1,1,1,3,1,,,75000000,400000,,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,73,1,73,1,192.794.898.091.462
859698,1,5,4,1,1,1,1,3,3,,,,,280000,1,1,2,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,73,1,73,1,175.793.642.331.951
859699,1,3,1,1,1,1,1,3,3,,,,,230000,1,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,73,1,73,1,158.767.450.514.468
859700,1,5,2,1,1,1,1,3,1,,,70000000,450000,,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,73,1,73,1,210.405.167.236.802
859701,1,1,1,1,2,1,1,4,3,,,,,100000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,4,1,2,1,1,1,2,3,1,1,73,1,73,1,158.767.450.514.468
859702,1,3,2,1,1,1,1,3,1,,,30000000,200000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,192.794.898.091.462
859703,1,3,1,1,1,1,1,3,1,,,35000000,200000,,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,151.184.928.710.381
859705,1,1,1,1,2,1,1,,1,,,25000000,180000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,1,2,1,1,1,2,3,1,1,73,6,73,1,199.996.003.855.009
859706,1,3,2,1,2,1,1,3,3,,,,,80000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,3,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,170.166.118.715.995
859707,1,4,3,1,1,1,1,3,1,,,35000000,220000,,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,21.388.056.449.993
859708,1,3,2,1,1,1,1,3,3,,,,,150000,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,170.899.674.258.576
859709,1,1,1,1,1,1,1,,4,,,,120000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,6,73,1,199.996.003.855.009
859710,1,1,1,1,2,1,1,5,4,,,,80000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,1,2,1,1,1,2,3,1,1,73,5,73,1,200.377.419.895.549
859711,1,3,2,1,1,1,1,3,3,,,,,150000,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,325.878.506.825.981
859712,1,3,2,1,1,1,1,3,2,,170000,45000000,250000,,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,204.512.072.886.886
859713,1,3,2,1,1,1,1,4,3,,,,,120000,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,2,3,1,1,73,1,73,1,22.180.383.543.833
859714,1,2,1,1,2,1,1,3,1,,,28000000,180000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,184.001.917.572.969
859714,2,2,1,1,2,1,1,3,4,,,,150000,,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,1,1,2,2,2,2,,,,,,,,,,,1,1,73,,73,1,184.001.917.572.969
859715,1,4,1,1,1,1,1,4,1,,,20000000,150000,,2,1,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,317.534.901.028.935
859716,1,3,2,1,1,1,1,3,1,,,28000000,200000,,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,450.484.165.588.544
859717,1,5,3,1,1,1,1,3,3,,,,,200000,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,73,1,73,1,212.509.643.639.657
859718,1,3,2,1,1,1,1,3,2,,403000,55000000,350000,,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,223.174.756.298.604
859719,1,2,1,1,1,1,1,3,1,,,35000000,200000,,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,2,3,1,1,73,1,73,1,121.355.043.571.367
859722,1,1,1,1,2,1,1,4,3,,,,,50000,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,1,2,1,2,1,1,1,2,3,1,1,73,2,73,1,151.184.928.710.381
859723,1,3,1,1,1,1,1,4,1,,,90000000,450000,,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,1,4,1,2,1,1,1,4,3,1,1,76,1,76,1,794.833.720.391.125
859723,2,1,1,1,1,1,1,4,3,,,,,180000,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,76,,76,1,794.833.720.391.125
859723,3,2,1,1,1,1,1,4,3,,,,,180000,1,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,3,,,,,,,,,,,1,1,76,,76,1,794.833.720.391.125
859724,1,4,3,1,1,1,1,4,3,,,,,400000,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,1,1,1,2,1,4,1,2,1,1,1,4,3,1,1,76,1,76,1,785.116.390.892.179
859725,1,4,3,1,1,1,1,3,3,,,,,240000,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,107.372.198.582.622
859726,1,4,3,1,1,1,1,3,1,,,98,250000,,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,2,2,1,1,76,1,76,1,103.739.089.623.998
859727,1,3,2,1,2,1,1,3,3,,,,,98,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,100.993.258.337.614
