DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,clase,MES,DPTO,AREA,fex_c_2011
2646422,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,300000,1,1,3,66,66,257.697.633.033.804
2646422,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,257.697.633.033.804
2646422,1,4,1,95,2,,,,,,,,1,1,2,,,,900000,,2,2,2,,2,1,3,66,66,257.697.633.033.804
2646423,1,1,1,95,2,,,,,,,,1,2,2,,,,,7200000,2,1,2,,2,1,3,66,66,274.102.387.907.028
2646423,1,2,1,95,2,,,,,,,,1,2,2,12000000,,,,,2,2,1,,2,1,3,66,66,274.102.387.907.028
2646424,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,525.709.728.502.245
2646425,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,29.570.368.713.536
2646425,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,29.570.368.713.536
2646426,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,20.110.958.267.593
2646426,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,20.110.958.267.593
2646426,1,3,1,95,2,,,,,,,,1,2,2,,,,,300000,2,1,2,,2,1,3,66,66,20.110.958.267.593
2646426,1,5,1,95,2,,,,,,,,1,2,2,,,,,2000000,2,1,2,,2,1,3,66,66,20.110.958.267.593
2646427,1,1,1,95,1,,2,1,,535000,,2,2,,,,,,,,,,,,,1,3,66,66,219.351.236.574.735
2646427,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,219.351.236.574.735
2646427,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,219.351.236.574.735
2646427,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,219.351.236.574.735
2646427,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,219.351.236.574.735
2646427,1,6,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,1,3,66,66,219.351.236.574.735
2646428,1,1,1,95,1,,1,2,,,200000,2,2,,,,,,,,,,,,,1,3,66,66,346.200.270.359.978
2646428,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,346.200.270.359.978
2646428,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,346.200.270.359.978
2646428,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,346.200.270.359.978
2646429,1,1,1,95,1,,2,1,,535000,,2,2,,,,,,,,,,,,,1,3,66,66,249.375.694.217.403
2646429,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,249.375.694.217.403
2646429,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,249.375.694.217.403
2646430,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,295.760.796.379.159
2646430,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,295.760.796.379.159
2646430,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,295.760.796.379.159
2646430,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,295.760.796.379.159
2646430,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,295.760.796.379.159
2646431,1,1,1,95,2,,,,,,,,1,1,2,,,,360000,,2,2,2,,2,1,3,66,66,232.830.406.608.455
2646431,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,232.830.406.608.455
2646431,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,232.830.406.608.455
2646431,2,2,2,95,2,,,,,,,,1,2,2,200000,,,,,2,2,1,,2,1,3,66,66,232.830.406.608.455
2646432,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,1200000,1,1,3,66,66,202.730.370.511.633
2646433,1,1,1,95,1,,1,2,,,300000,2,2,,,,,,,,,,,,,1,3,66,66,234.533.829.908.236
2646433,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,234.533.829.908.236
2646433,1,3,1,95,1,,1,2,,,3000000,2,2,,,,,,,,,,,,,1,3,66,66,234.533.829.908.236
2646434,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,320.385.883.804.026
2646434,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,320.385.883.804.026
2646434,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,320.385.883.804.026
2646434,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,320.385.883.804.026
2646434,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,320.385.883.804.026
2646434,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,320.385.883.804.026
2646434,1,8,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,320.385.883.804.026
2646434,1,9,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,320.385.883.804.026
2646435,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,189.101.769.689.185
2646435,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,189.101.769.689.185
2646435,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,189.101.769.689.185
2646436,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,235.485.736.673.292
2646436,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,235.485.736.673.292
2646437,1,1,1,95,1,,1,2,,,390000,2,2,,,,,,,,,,,,,1,3,66,66,183.851.081.749.287
2646437,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,183.851.081.749.287
2646437,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,183.851.081.749.287
2646437,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,183.851.081.749.287
2646437,1,7,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,3000000,1,1,3,66,66,183.851.081.749.287
2646438,1,1,1,95,2,,,,,,,,1,2,2,,,,,4800000,2,1,2,,2,1,3,66,66,226.869.950.903.983
2646438,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,226.869.950.903.983
2646438,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,226.869.950.903.983
2646439,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,262.854.864.251.123
2646440,1,1,1,95,2,,,,,,,,1,2,1,,500000,,,,2,2,2,,2,1,3,66,66,235.579.193.395.871
2646440,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,235.579.193.395.871
2646441,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,233.488.466.420.602
2646441,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,233.488.466.420.602
2646441,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,233.488.466.420.602
2646441,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,233.488.466.420.602
2646442,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,22.725.725.457.947
2646442,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,22.725.725.457.947
2646443,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,202.730.370.511.633
2646444,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,223.680.831.703.742
2646444,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,223.680.831.703.742
2646445,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,29.402.942.207.119
2646445,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,29.402.942.207.119
2646445,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,29.402.942.207.119
2646445,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,29.402.942.207.119
2646446,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,219.718.781.429.608
2646446,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,700000,1,1,3,66,66,219.718.781.429.608
2646447,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,217.470.431.478.037
2646447,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,217.470.431.478.037
2646447,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,217.470.431.478.037
2646447,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,217.470.431.478.037
2646447,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,217.470.431.478.037
2646448,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,242.882.584.555.175
2646448,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,242.882.584.555.175
2646449,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,251.346.148.639.554
2646449,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,251.346.148.639.554
2646450,1,1,1,95,1,,2,1,,535000,,2,2,,,,,,,,,,,,,1,3,66,66,289.734.834.960.295
2646450,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,289.734.834.960.295
2646450,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,289.734.834.960.295
2646450,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,289.734.834.960.295
2646450,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,289.734.834.960.295
2646450,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,289.734.834.960.295
2646451,1,1,1,95,1,,2,1,,535000,,2,2,,,,,,,,,,,,,1,3,66,66,202.813.005.975.712
2646451,1,2,1,95,1,,1,2,,,500000,2,2,,,,,,,,,,,,,1,3,66,66,202.813.005.975.712
2646451,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,202.813.005.975.712
2646452,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,255.994.209.734.022
2646452,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,255.994.209.734.022
2646452,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,255.994.209.734.022
2646452,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,255.994.209.734.022
2646453,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,258.742.996.521.438
2646453,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,258.742.996.521.438
2646454,1,1,1,95,1,,2,1,,535000,,2,2,,,,,,,,,,,,,1,3,66,66,212.265.572.814.752
2646454,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,212.265.572.814.752
2646454,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,212.265.572.814.752
2646455,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,255.994.209.734.022
2646455,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,255.994.209.734.022
2646455,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,255.994.209.734.022
2646455,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,255.994.209.734.022
2646456,1,1,1,95,2,,,,,,,,1,2,2,6000000,,,,,2,2,1,,2,1,3,66,66,369.920.871.054.362
2646456,1,2,1,95,1,,1,2,,,300000,2,1,2,2,6000000,,,,,2,2,1,,2,1,3,66,66,369.920.871.054.362
2646456,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,369.920.871.054.362
2646456,1,4,1,95,2,,,,,,,,1,2,2,,,,,360000,2,1,2,,2,1,3,66,66,369.920.871.054.362
2646457,1,1,1,95,2,,,,,,,,1,2,2,,,,,1500000,2,1,2,,2,1,3,66,66,115.003.020.683.443
2646457,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,115.003.020.683.443
2646457,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,115.003.020.683.443
2646458,1,1,1,95,1,,1,2,,,300000,2,1,2,2,3600000,,,,,2,2,1,,2,1,3,66,66,228.960.677.879.251
2646459,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,156.252.946.804.948
2646459,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,156.252.946.804.948
2646460,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,216.734.912.651.636
2646460,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,216.734.912.651.636
2646460,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,216.734.912.651.636
2646460,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,216.734.912.651.636
2646461,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,279.307.830.315.141
2646461,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,279.307.830.315.141
2646461,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,279.307.830.315.141
2646462,1,1,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,1,3,66,66,200.517.028.578.174
2646462,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,200.517.028.578.174
2646463,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,323.036.467.234.411
2646463,1,2,1,95,2,,,,,,,,1,2,2,,,500000,,,1,2,2,80000000,1,1,3,66,66,323.036.467.234.411
2646463,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,323.036.467.234.411
2646463,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,323.036.467.234.411
2646464,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,185.824.595.057.737
2646464,1,2,1,95,2,,,,,,,,1,1,1,,950000,,240000,,2,2,2,,2,1,3,66,66,185.824.595.057.737
2646465,1,1,1,95,1,,2,1,,535000,,2,2,,,,,,,,,,,,,1,3,66,66,276.288.953.519.056
2646465,1,2,1,95,1,,2,1,,625000,,2,2,,,,,,,,,,,,,1,3,66,66,276.288.953.519.056
2646465,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,276.288.953.519.056
2646465,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,276.288.953.519.056
2646465,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,276.288.953.519.056
2646465,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,276.288.953.519.056
2646465,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,276.288.953.519.056
2646466,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,259.060.713.976.073
2646466,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,259.060.713.976.073
2646466,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,259.060.713.976.073
2646466,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,259.060.713.976.073
2646467,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,165.788.149.108.066
2646467,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,165.788.149.108.066
2646467,1,3,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,3,66,66,165.788.149.108.066
2646467,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,165.788.149.108.066
2646468,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,261.809.500.763.488
2646468,1,2,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,,2,1,3,66,66,261.809.500.763.488
2646469,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,1,3,68,68,453.294.956.470.018
2646469,1,2,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,1,3,68,68,453.294.956.470.018
2646470,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,440.694.367.520.444
2646470,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,440.694.367.520.444
2646470,1,3,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,1200000,1,1,3,68,68,440.694.367.520.444
2646470,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,440.694.367.520.444
2646471,1,1,1,95,2,,,,,,,,1,1,2,,,,7200000,1300000,2,1,2,,2,1,3,68,68,407.649.988.375.649
2646471,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,600000,1,1,3,68,68,407.649.988.375.649
2646471,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,407.649.988.375.649
2646471,1,4,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,1500000,1,1,3,68,68,407.649.988.375.649
2646471,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,407.649.988.375.649
2646471,1,8,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,407.649.988.375.649
2646472,1,1,1,95,1,,1,1,,1600000,200000,2,2,,,,,,,,,,,,,1,3,68,68,379.869.125.469.073
2646472,2,1,2,95,1,,2,1,,2000000,,2,2,,,,,,,,,,,,,1,3,68,68,379.869.125.469.073
2646473,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,396.592.365.753.702
2646473,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,396.592.365.753.702
2646473,1,3,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,3,68,68,396.592.365.753.702
2646473,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,396.592.365.753.702
2646474,1,1,1,95,2,,,,,,,,1,2,2,,,,,300000,2,1,2,,2,1,3,68,68,47.232.638.935.088
2646475,1,1,1,95,1,,1,2,,,70000,2,2,,,,,,,,,,,,,1,3,68,68,436.640.936.426.717
2646475,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,436.640.936.426.717
2646475,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,436.640.936.426.717
2646476,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,337.125.876.746.272
2646476,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,337.125.876.746.272
2646476,1,3,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,60000,1,1,3,68,68,337.125.876.746.272
2646476,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,337.125.876.746.272
2646477,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,406.961.467.083.345
2646477,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,400000,1,1,3,68,68,406.961.467.083.345
2646477,1,4,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,3,68,68,406.961.467.083.345
2646479,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,462.420.478.451.093
2646479,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,462.420.478.451.093
2646480,1,1,1,95,2,,,,,,,,1,1,2,,,,800000,,2,2,2,,2,1,3,68,68,342.978.356.552.331
2646480,1,2,1,95,2,,,,,,,,1,1,2,,,,180000,,2,2,2,,2,1,3,68,68,342.978.356.552.331
2646481,1,1,1,95,2,,,,,,,,1,2,2,,,,,200000,2,1,2,,2,1,3,68,68,477.539.116.259.772
2646481,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,1200000,1,1,3,68,68,477.539.116.259.772
2646481,1,3,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,950000,1,1,3,68,68,477.539.116.259.772
2646481,1,4,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,2000000,1,1,3,68,68,477.539.116.259.772
2646482,1,1,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,3,68,68,550.964.947.260.717
2646482,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,2270000,1,1,3,68,68,550.964.947.260.717
2646482,1,3,1,95,2,,,,,,,,1,2,2,,,,,4800000,2,1,2,,2,1,3,68,68,550.964.947.260.717
2646482,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,550.964.947.260.717
2646483,1,1,1,95,1,,1,1,,471328,500000,2,2,,,,,,,,,,,,,1,3,68,68,453.294.956.470.018
2646483,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,453.294.956.470.018
2646484,1,1,1,95,2,,,,,,,,1,2,2,,,,,800000,2,1,2,,2,1,3,68,68,368.757.898.576.707
2646485,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,476.912.297.839.161
2646485,1,2,1,95,1,,1,2,,,360000,2,2,,,,,,,,,,,,,1,3,68,68,476.912.297.839.161
2646485,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,476.912.297.839.161
2646485,2,2,2,95,2,,,,,,,,1,1,2,,,,300000,,2,2,2,,2,1,3,68,68,476.912.297.839.161
2646485,2,3,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,476.912.297.839.161
2646486,1,1,1,95,1,,1,2,,,150000,2,1,2,2,,,,,6000000,2,1,2,250000,1,1,3,68,68,348.946.076.777.133
2646486,1,2,1,95,2,,,,,,,,1,2,2,,,,,1000000,2,1,2,,2,1,3,68,68,348.946.076.777.133
2646486,2,1,2,95,2,,,,,,,,1,2,2,,,,,,2,2,2,1022000,1,1,3,68,68,348.946.076.777.133
2646487,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,504.677.478.051.459
2646487,1,2,1,95,2,,,,,,,,1,1,2,,,,240000,,2,2,2,,2,1,3,68,68,504.677.478.051.459
2646487,1,3,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,500000,1,1,3,68,68,504.677.478.051.459
2646487,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,504.677.478.051.459
2646487,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,504.677.478.051.459
2646488,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,446.623.093.451.651
2646488,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,2300000,1,1,3,68,68,446.623.093.451.651
2646488,1,3,1,95,2,,,,,,,,1,2,2,,,,,300000,2,1,2,1900000,1,1,3,68,68,446.623.093.451.651
2646488,1,5,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,500000,1,1,3,68,68,446.623.093.451.651
2646488,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,446.623.093.451.651
2646489,1,1,1,95,1,,1,1,,235664,350000,2,2,,,,,,,,,,,,,1,3,68,68,491.498.524.976.656
2646489,1,2,1,95,1,,2,1,,235664,,2,2,,,,,,,,,,,,,1,3,68,68,491.498.524.976.656
2646489,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,491.498.524.976.656
2646489,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,491.498.524.976.656
2646490,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,500000,1,1,3,68,68,488.294.636.319.599
2646490,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,488.294.636.319.599
2646490,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,488.294.636.319.599
2646490,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,488.294.636.319.599
2646490,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,488.294.636.319.599
2646491,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,499.921.713.349.578
2646491,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,499.921.713.349.578
2646491,1,3,1,95,2,,,,,,,,1,2,1,,70000,,,,2,2,2,,2,1,3,68,68,499.921.713.349.578
2646491,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,499.921.713.349.578
2646491,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,499.921.713.349.578
2646492,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,462.420.478.451.093
2646492,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,462.420.478.451.093
2646493,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,329.970.198.723.436
2646493,1,2,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,3,68,68,329.970.198.723.436
2646493,1,3,1,95,1,,1,2,,,400000,2,1,2,2,,,,,1200000,2,1,2,,2,1,3,68,68,329.970.198.723.436
2646493,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,329.970.198.723.436
2646493,1,5,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,1,3,68,68,329.970.198.723.436
2646493,1,6,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,800000,1,1,3,68,68,329.970.198.723.436
2646493,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,329.970.198.723.436
2646493,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,329.970.198.723.436
2646494,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,427.476.353.428.677
2646494,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,427.476.353.428.677
2646494,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,427.476.353.428.677
2646495,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,403.764.604.310.108
2646495,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,403.764.604.310.108
2646495,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,403.764.604.310.108
2646495,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,403.764.604.310.108
2646496,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,333.072.445.652.544
2646496,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,333.072.445.652.544
2646496,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,333.072.445.652.544
2646497,1,1,1,95,1,,2,1,,2000000,,2,2,,,,,,,,,,,,,1,3,68,68,405.648.667.493.449
2646498,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,68,68,374.216.727.824.345
