DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;clase;MES;DPTO;AREA;fex_c_2011
2578312;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;12;66;66;226,692401588752
2578313;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;12;66;66;245,255665442513
2578313;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;12;66;66;245,255665442513
2578313;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;66;66;245,255665442513
2578313;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;66;66;245,255665442513
2578314;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;66;66;213,645254531514
2578315;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;1;12;66;66;242,039501374706
2578316;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;66;66;264,772542696029
2578316;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;1;12;66;66;264,772542696029
2578318;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;2; ;3; ; ; ; ; ; ;1;12;66;66;271,131820828856
2578318;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;43; ;24; ; ; ; ; ; ;1;12;66;66;271,131820828856
2578319;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;66;66;230,655327081124
2578319;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;12;66;66;230,655327081124
2578320;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;14; ; ; ; ; ; ;1;12;66;66;204,265979549672
2578320;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;66;66;204,265979549672
2578320;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;12;66;66;204,265979549672
2578320;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;12;66;66;204,265979549672
2578320;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;12;66;66;204,265979549672
2578320;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;66;66;204,265979549672
2578321;1;1;1;90; ;2;1;2;1;2;2;2;2;2;1; ;25; ;18; ; ; ; ; ;4;1;12;66;66;279,32704668194
2578321;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;3; ; ; ; ; ; ;1;12;66;66;279,32704668194
2578321;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;66;66;279,32704668194
2578322;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;45; ;20; ; ; ; ; ; ;1;12;66;66;243,154287133752
2578322;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;12; ; ; ; ; ; ;1;12;66;66;243,154287133752
2578322;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;12;66;66;243,154287133752
2578322;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;12;66;66;243,154287133752
2578322;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;12;66;66;243,154287133752
2578324;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;66;66;316,627168102368
2578325;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;1;12;66;66;255,599840577052
2578325;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;12;66;66;255,599840577052
2578326;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;66;66;242,737573985663
2578326;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;12;66;66;242,737573985663
2578328;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;12;66;66;225,727501436053
2578329;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;66;66;336,481228700579
2578329;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;12;66;66;336,481228700579
2578329;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;66;66;336,481228700579
2578329;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;66;66;336,481228700579
2578329;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;66;66;336,481228700579
2578329;1;8;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;66;66;336,481228700579
2578330;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;66;66;278,746900846631
2578330;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;66;66;278,746900846631
2578330;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;66;66;278,746900846631
2578330;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;12;66;66;278,746900846631
2578330;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;66;66;278,746900846631
2578331;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;66;66;247,665399630734
2578331;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;66;66;247,665399630734
2578331;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;66;66;247,665399630734
2578332;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;66;66;306,176247537125
2578332;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;12;66;66;306,176247537125
2578333;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;12;66;66;308,698769791025
2578333;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;66;66;308,698769791025
2578334;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;66;66;213,645254531514
2578335;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;66;66;312,783287226557
2578335;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;12;66;66;312,783287226557
2578337;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;66;66;213,645254531514
2578338;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;47;47;153,440305063327
2578338;1;2;1;90; ;1;2;2;2;2;2;2;2;2;2;5; ; ; ; ; ; ; ; ; ;1;12;47;47;153,440305063327
2578338;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;153,440305063327
2578339;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;12;47;47;126,305167180981
2578339;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;126,305167180981
2578339;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;47;47;126,305167180981
2578339;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;126,305167180981
2578340;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;143,570816678894
2578340;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;143,570816678894
2578340;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;12;47;47;143,570816678894
2578341;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;131,01504616415
2578341;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;47;47;131,01504616415
2578341;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;47;47;131,01504616415
2578342;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;139,353434142324
2578342;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;20; ; ; ; ; ; ;1;12;47;47;139,353434142324
2578343;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;133,149549333436
2578343;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;35; ; ; ; ; ; ;1;12;47;47;133,149549333436
2578344;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;47;47;145,003570305194
2578345;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;47;47;145,336756453047
2578345;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;12;47;47;145,336756453047
2578345;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;47;47;145,336756453047
2578345;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;38; ; ; ; ; ; ;1;12;47;47;145,336756453047
2578345;1;7;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;40; ; ; ; ; ; ;1;12;47;47;145,336756453047
2578346;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;12;47;47;147,166472044906
2578346;1;2;1;90; ;2;1;2;2;2;2;2;2;2;1; ;10; ; ; ; ; ; ; ;2;1;12;47;47;147,166472044906
2578346;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;1;12;47;47;147,166472044906
2578346;1;4;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;12; ; ; ; ; ; ;1;12;47;47;147,166472044906
2578347;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;139,353434142324
2578347;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;18; ;30; ; ; ; ; ; ;1;12;47;47;139,353434142324
2578348;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;4; ; ; ; ; ; ;1;12;47;47;149,334787138093
2578348;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;18; ;24; ; ; ; ; ; ;1;12;47;47;149,334787138093
2578349;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;24; ; ; ; ; ; ;1;12;47;47;155,481427603216
2578349;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;12;47;47;155,481427603216
2578349;1;3;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;4; ; ; ; ; ; ;1;12;47;47;155,481427603216
2578349;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;155,481427603216
2578349;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;8; ; ; ; ; ; ;1;12;47;47;155,481427603216
2578350;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;146,793223248112
2578351;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;154,812531689224
2578351;1;2;1;90; ;2;1;2;1;2;1;2;2;2;2; ;16; ;26; ;4; ; ; ; ;1;12;47;47;154,812531689224
2578351;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;16; ;8; ; ; ; ; ; ;1;12;47;47;154,812531689224
2578352;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;153,880120892937
2578352;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;153,880120892937
2578352;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;153,880120892937
2578352;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;153,880120892937
2578353;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;47;47;147,545134195176
2578353;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;47;47;147,545134195176
2578354;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;129,916689332344
2578354;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;42; ; ; ; ; ; ;1;12;47;47;129,916689332344
2578356;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;150,15020071847
2578356;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;12;47;47;150,15020071847
2578356;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;150,15020071847
2578356;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;12;47;47;150,15020071847
2578356;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;150,15020071847
2578356;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;47;47;150,15020071847
2578357;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;131,920459197206
2578357;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;35; ; ; ; ; ; ;1;12;47;47;131,920459197206
2578357;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;56; ; ; ; ; ; ;1;12;47;47;131,920459197206
2578358;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;47;47;149,334787138093
2578358;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;47;47;149,334787138093
2578359;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;155,800507140279
2578359;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;42; ;84; ; ; ; ; ; ;1;12;47;47;155,800507140279
2578360;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;140,45179097413
2578360;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;42; ;84; ; ; ; ; ; ;1;12;47;47;140,45179097413
2578360;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;47;47;140,45179097413
2578361;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;149,334787138093
2578361;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;47;47;149,334787138093
2578362;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;47;47;131,607825236364
2578362;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;12;47;47;131,607825236364
2578363;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;47;47;136,120574141231
2578363;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;12;47;47;136,120574141231
2578364;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;12;47;47;171,441136759147
2578364;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;47;47;171,441136759147
2578366;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;149,334787138093
2578366;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;12;47;47;149,334787138093
2578367;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;125,266392962383
2578367;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;12;47;47;125,266392962383
2578367;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;47;47;125,266392962383
2578367;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;24; ; ; ; ; ; ;1;12;47;47;125,266392962383
2578368;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;12;47;47;143,570816678894
2578368;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;14; ; ;20; ; ; ; ; ;1;12;47;47;143,570816678894
2578368;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;12;47;47;143,570816678894
2578369;1;1;1;90; ;2;1;2;2;2;2;2;1;2;2; ;14; ; ; ; ; ;14; ; ;1;12;47;47;143,684650975223
2578369;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;48; ; ; ; ; ; ;1;12;47;47;143,684650975223
2578369;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;12;47;47;143,684650975223
2578370;1;1;1;90; ;2;1;2;2;2;1;2;2;2;2; ;24; ; ; ;24; ; ; ; ;1;12;47;47;141,696835731259
2578370;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;70; ; ; ; ; ; ;1;12;47;47;141,696835731259
2578370;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;47;47;141,696835731259
2578371;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;20; ; ; ; ; ; ;1;12;47;47;137,910227084149
2578371;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;47;47;137,910227084149
2578372;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;12;52;52;199,470046699326
2578373;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;20; ; ;15; ; ; ; ; ;1;12;52;52;125,50229911254
2578373;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;52;52;125,50229911254
2578373;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;14; ; ;7; ; ; ; ; ;1;12;52;52;125,50229911254
2578374;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;12;52;52;191,641295676853
2578374;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;52;52;191,641295676853
2578374;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;52;52;191,641295676853
2578374;1;4;1;90; ;2;1;2;2;1;2;2;2;2;2; ;7; ; ;7; ; ; ; ; ;1;12;52;52;191,641295676853
2578375;1;1;1;90; ;2;1;2;1;2;2;2;2;2;1; ;21; ;14; ; ; ; ; ;10;1;12;52;52;138,765525404543
2578378;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;42; ; ; ; ; ; ;1;12;52;52;190,11668320081
2578378;1;2;1;90; ;2;1;2;1;2;2;1;2;2;2; ;14; ;8; ; ;3; ; ; ;1;12;52;52;190,11668320081
2578379;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;14;28; ; ; ; ; ; ; ; ;1;12;52;52;138,765525404543
2578380;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;52;52;109,563437525498
2578380;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;12;52;52;109,563437525498
2578383;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;21; ; ; ; ; ; ;1;12;52;52;220,644645241774
2578383;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;30; ; ; ; ; ; ;1;12;52;52;220,644645241774
2578383;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;21; ; ; ; ; ; ;1;12;52;52;220,644645241774
2578386;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;12;52;52;195,809738534351
2578386;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;12;52;52;195,809738534351
2578387;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;12;52;52;154,704386991585
2578387;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;14; ; ; ; ; ; ;1;12;52;52;154,704386991585
2578390;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;52;52;151,799504477647
2578391;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;15; ; ; ; ; ; ;1;12;52;52;190,11668320081
2578391;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;30; ; ; ; ; ; ;1;12;52;52;190,11668320081
2578393;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;52;52;154,704386991585
2578393;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;12;52;52;154,704386991585
2578394;1;1;1;90; ;2;1;2;2;2;2;2;1;2;2; ;5; ; ; ; ; ;5; ; ;1;12;52;52;178,773462229656
2578394;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;52;52;178,773462229656
2578394;1;3;1;90; ;2;1;2;2;2;2;2;2;2;1; ;20; ; ; ; ; ; ; ;8;1;12;52;52;178,773462229656
2578394;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;52;52;178,773462229656
2578395;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;52;52;138,765525404543
2578398;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;76;76;773,492899083923
2578398;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;12;76;76;773,492899083923
2578399;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;12;76;76;959,572954469623
2578399;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;12;76;76;959,572954469623
2578400;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;12;76;76;1129,76988680732
2578400;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;12;76;76;1129,76988680732
2578401;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;12;76;76;1046,43711817024
2578402;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;32; ;18; ; ; ; ; ; ;1;12;76;76;1161,04923190872
2578402;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;5; ; ; ; ; ; ;1;12;76;76;1161,04923190872
2578402;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;12;76;76;1161,04923190872
2578403;1;1;1;90; ;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;5;1;12;76;76;492,538501339194
2578403;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;76;76;492,538501339194
2578403;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;15; ; ;8; ; ; ; ; ;1;12;76;76;492,538501339194
2578403;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;76;76;492,538501339194
2578403;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;12;76;76;492,538501339194
2578403;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;12;76;76;492,538501339194
2578404;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;21; ; ; ; ; ; ;1;12;05;05;1067,7882755044
2578404;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;42; ;30; ; ; ; ; ; ;1;12;05;05;1067,7882755044
2578404;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;14; ; ; ; ; ; ;1;12;05;05;1067,7882755044
2578405;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;40; ; ; ; ; ; ;1;12;05;05;949,030112839236
2578405;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;56; ; ; ; ; ; ;1;12;05;05;949,030112839236
2578406;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;12;05;05;1327,02970995198
2578406;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;12;05;05;1327,02970995198
2578406;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;05;05;1327,02970995198
