DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
1075521;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;192,682245870854
1075521;1;5;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;192,682245870854
1075523;1;1;1;80;52;1;4;4; ;3; ;2; ; ; ; ;10;2;1;52;128,982298319684
1075524;1;1;1;80;52;1;4;4; ;3; ;2; ; ; ; ;10;2;1;52;147,058887938212
1075524;1;2;1;80;52;1;4;2; ;2; ;2; ; ; ; ;4;2;1;52;147,058887938212
1075526;1;2;1;80;52;1;4;3; ;2; ;2; ; ; ; ;4;2;1;52;118,575048100001
1075526;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;118,575048100001
1075527;1;4;1;80;52;1;1;7; ;2; ;2; ; ; ; ;2;2;1;52;157,625743866965
1075528;1;2;1;80;52;1;4;2; ;2; ;2; ; ; ; ;9;2;1;52;161,442667857
1075528;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;161,442667857
1075529;1;1;1;80;52;1;4;3; ;3; ;2; ; ; ; ;4;2;1;52;129,420809186547
1075529;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;129,420809186547
1075531;1;1;1;80;52;1;4;3; ;2; ;2; ; ; ; ;4;2;1;52;117,835247324983
1075531;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;117,835247324983
1075532;1;1;1;80;52;1;4;4; ;3; ;2; ; ; ; ;10;2;1;52;124,425573554632
1075532;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;124,425573554632
1075533;1;2;1;80;52;1;4;2; ;2; ;2; ; ; ; ;4;2;1;52;161,442667857
1075537;1;2;1;80;52;1;2;2; ;2; ;2; ; ; ; ;9;2;1;52;169,030049753867
1075538;1;2;1;80;52;1;3;2; ;2; ;2; ; ; ; ;9;2;1;52;190,762256488385
1075539;1;5;1;80;52;1;1;6; ;2; ;2; ; ; ; ;11;2;1;52;172,169892177012
1075540;1;2;1;80;52;1;4;2; ;2; ;2; ; ; ; ;9;2;1;52;139,129327573748
1075540;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;139,129327573748
1075540;1;5;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;139,129327573748
1075542;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;221,261095244436
1075543;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;142,643084690056
1075544;1;2;1;80;52;1;4;2; ;2; ;2; ; ; ; ;9;2;1;52;161,306385381078
1075545;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;148,493610144687
1075548;1;1;1;80;52;1;4;3; ;2; ;2; ; ; ; ;4;2;1;52;171,963611804227
1075549;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;176,384438474466
1075549;2;2;2;80;52;1;3;3; ;2; ;2; ; ; ; ;9;2;1;52;176,384438474466
1075549;2;3;2;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;176,384438474466
1075550;1;2;1;80;52;1;4;7; ;2; ;2; ; ; ; ;4;2;1;52;187,686071756153
1075551;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;144,124563205662
1075552;1;3;1;80;52;1;4;4; ;3; ;2; ; ; ; ;10;2;1;52;135,31295768539
1075553;1;1;1;80;52;2; ; ; ;3; ;2; ;2; ;.; ; ;1;52;147,521660521008
1075553;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;147,521660521008
1075553;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;147,521660521008
1075553;1;5;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;147,521660521008
1075553;1;6;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;147,521660521008
1075554;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;122,089743699095
1075556;1;1;1;80;52;1;3;4; ;3; ;2; ; ; ; ;11;2;1;52;121,071037766284
1075557;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;154,111048267871
1075557;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;154,111048267871
1075559;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;165,276399073636
1075560;1;2;1;80;52;1;1;1; ;2; ;2; ; ; ; ;2;2;1;52;173,787268787431
1075561;1;2;1;80;52;1;2;2; ;2; ;2; ; ; ; ;9;2;1;52;157,489461391043
1075564;1;2;1;80;52;1;2;1; ;2; ;2; ; ; ; ;2;2;1;52;207,01917532533
1075565;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;125,165374329649
1075567;1;1;1;80;52;1;4;6; ;2; ;2; ; ; ; ;1;2;1;52;143,383823947859
1075567;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;143,383823947859
1075570;1;1;1;80;52;1;3;4; ;3; ;2; ; ; ; ;10;2;1;52;190,117849629846
1075571;1;2;1;80;52;1;2;6; ;2; ;2; ; ; ; ;1;2;1;52;167,132730765192
1075571;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;167,132730765192
1075571;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;167,132730765192
1075573;1;1;1;80;52;1;4;4; ;3; ;2; ; ; ; ;10;2;1;52;103,593327405877
1075573;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;103,593327405877
1075573;1;3;1;80;52;1;4;3; ;2; ;2; ; ; ; ;9;2;1;52;103,593327405877
1075574;1;3;1;80;52;1;4;3; ;2; ;2; ; ; ; ;4;2;1;52;110,924392893329
1075576;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;121,514780635742
1075576;1;6;1;80;52;1;4;3; ;2; ;2; ; ; ; ;9;2;1;52;121,514780635742
1075577;1;5;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;172,265840195167
1075578;1;1;1;80;52;1;4;4; ;2; ;2; ; ; ; ;10;2;1;52;121,650678730555
1075578;1;3;1;80;52;1;2;7; ;2; ;2; ; ; ; ;2;2;1;52;121,650678730555
1075578;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;121,650678730555
1075580;1;1;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;119,134071436645
1075580;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;119,134071436645
1075582;1;1;1;80;52;1;4;4; ;3; ;2; ; ; ; ;10;2;1;52;122,089743699095
1075582;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;122,089743699095
1075583;1;1;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;124,146668396838
1075583;1;2;1;80;52;1;3;7; ;2; ;2; ; ; ; ;9;2;1;52;124,146668396838
1075583;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;124,146668396838
1075584;1;3;1;80;52;1;4;7; ;2; ;2; ; ; ; ;9;2;1;52;141,903283915038
1075585;1;1;1;80;52;2; ; ; ;3; ;2; ;2; ;.; ; ;1;52;139,567454059501
1075587;1;4;1;80;52;1;1;7; ;2; ;2; ; ; ; ;9;2;1;52;179,294677291679
1075589;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;161,881178723862
1075590;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;139,869128348765
1075590;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;139,869128348765
1075591;1;1;1;80;52;1;4;4; ;3; ;2; ; ; ; ;10;2;1;52;110,924392893329
1075591;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;110,924392893329
1075591;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;110,924392893329
1075592;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;171,867663786071
1075592;1;5;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;171,867663786071
1075593;1;2;1;80;52;1;1;7; ;2; ;2; ; ; ; ;2;2;1;52;140,308193317305
1075595;1;2;1;80;52;1;1;7; ;2; ;2; ; ; ; ;2;2;1;52;144,426791596603
1075595;1;3;1;80;52;1;3;7; ;2; ;2; ; ; ; ;2;2;1;52;144,426791596603
1075595;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;144,426791596603
1075597;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;176,958847436142
1075598;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;157,625743866965
1075599;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;170,304309413902
1075600;1;3;1;80;52;2; ; ; ;2; ;2; ;1;1; ;8; ;1;52;187,686071756153
1075600;1;4;1;80;52;1;1;7; ;2; ;2; ; ; ; ;2;2;1;52;187,686071756153
1075602;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;160,797322515675
1075603;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;143,6860523388
1075604;1;1;1;80;52;1;4;4; ;3; ;2; ; ; ; ;10;2;1;52;160,057521740658
1075605;1;1;1;80;52;1;2;5; ;2; ;2; ; ; ; ;8;2;1;52;139,567454059501
1075607;1;1;1;80;52;1;3;6; ;2; ;2; ; ;2; ;1;1;1;52;157,625743866965
1075607;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;157,625743866965
1075607;1;3;1;80;52;1;3;7; ;2; ;2; ; ; ; ;11;2;1;52;157,625743866965
1075607;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;157,625743866965
1075609;1;2;1;80;52;1;4;5; ;2; ;2; ; ; ; ;4;2;1;52;150,573583537306
1075610;1;2;1;80;52;1;3;0; ;2; ;2; ; ;2; ;1;1;1;52;160,701928599197
1075611;1;2;1;80;52;1;4;2; ;2; ;2; ; ; ; ;9;2;1;52;160,701928599197
1075613;1;2;1;80;52;1;2;1; ;2; ;2; ; ; ; ;2;2;1;52;121,372712055548
1075613;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;121,372712055548
1075613;1;5;1;80;52;1;4;3; ;2; ;2; ; ; ; ;4;2;1;52;121,372712055548
1075615;1;1;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;141,903283915038
1075615;1;3;1;80;52;1;2;7; ;2; ;2; ; ; ; ;2;2;1;52;141,903283915038
1075617;1;1;1;80;52;1;4;4; ;3; ;2; ; ; ; ;10;2;1;52;154,55011323641
1075618;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;169,531833930534
1075618;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;169,531833930534
1075621;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;122,089743699095
1075622;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;154,48590144382
1075622;1;4;1;80;52;1;4;2; ;2; ;2; ; ; ; ;9;2;1;52;154,48590144382
1075623;1;2;1;80;52;1;4;7; ;2; ;1;60000; ; ; ;9;2;1;52;113,864679530748
1075623;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;113,864679530748
1075623;2;2;2;80;52;1;2;2; ;2; ;2; ; ; ; ;9;2;1;52;113,864679530748
1075633;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;184,171376157059
1075633;1;5;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;184,171376157059
1075635;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;161,004156990137
1075636;1;1;1;80;52;1;4;6; ;3; ;2; ; ; ; ;9;2;1;52;153,809373978607
1075640;1;2;1;80;52;1;4;3; ;2; ;2; ; ; ; ;8;2;1;52;136,593387830807
1075640;2;3;2;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;136,593387830807
1075640;2;4;2;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;136,593387830807
1075640;2;5;2;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;136,593387830807
1075641;1;2;1;80;52;1;4;3; ;2; ;2; ; ; ; ;8;2;1;52;122,089743699095
1075642;1;2;1;80;52;1;3;3; ;2; ;2; ; ; ; ;9;2;1;52;201,927991675259
1075642;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;201,927991675259
1075643;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;150,294678379513
1075646;1;1;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;149,001262071043
1075646;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;149,001262071043
1075646;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;149,001262071043
1075646;1;5;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;149,001262071043
1075648;1;1;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;151,034479154531
1075648;1;2;1;80;52;1;1;1; ;2; ;2; ; ; ; ;2;2;1;52;151,034479154531
1075649;1;2;1;80;52;1;1;7; ;2; ;1;50000; ;1; ;2;1;1;52;153,809373978607
1075650;1;1;1;80;52;1;4;6; ;2; ;2; ; ; ; ;8;2;1;52;115,362580891847
1075650;1;2;1;80;52;1;4;2; ;2; ;2; ; ; ; ;9;2;1;52;115,362580891847
1075650;1;5;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;115,362580891847
1075651;1;1;1;80;52;1;4;2; ;2; ;2; ; ; ; ;9;2;1;52;115,755273932364
1075652;1;1;1;80;52;1;4;4; ;3; ;2; ; ; ; ;9;2;1;52;127,661363995932
1075653;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;165,674021381056
1075653;1;5;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;165,674021381056
1075655;1;1;1;80;52;1;4;3; ;2; ;2; ; ; ; ;4;2;1;52;172,305790271825
1075657;1;2;1;80;52;1;2;7; ;2; ;2; ; ; ; ;9;2;1;52;139,804916556174
1075657;1;6;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;139,804916556174
1075658;1;1;1;80;52;1;4;3; ;2; ;2; ; ; ; ;8;2;1;52;139,295273488767
1075659;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;159,107222382572
1075659;1;5;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;159,107222382572
1075659;1;6;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;159,107222382572
1075661;1;1;1;80;52;1;4;5; ;2; ;2; ; ; ; ;8;2;1;52;106,971186427373
1075661;1;2;1;80;52;1;4;2; ;2; ;2; ; ; ; ;9;2;1;52;106,971186427373
1075661;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;106,971186427373
1075661;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;106,971186427373
1075664;1;1;1;80;52;1;4;4; ;3; ;2; ; ; ; ;10;2;1;52;122,089743699095
1075664;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;122,089743699095
1075665;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;153,370309010068
1075665;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;153,370309010068
1075668;1;2;1;80;52;1;2;7; ;2; ;2; ; ; ; ;9;2;1;52;187,686071756153
1075668;1;3;1;80;52;1;1;1; ;2; ;2; ; ; ; ;2;2;1;52;187,686071756153
1075668;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;187,686071756153
1075670;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;154,111048267871
1075670;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;154,111048267871
1075670;1;5;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;154,111048267871
1075672;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;161,442667857
1075672;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;161,442667857
1075679;1;1;1;80;52;1;1;7; ;2; ;1;1200000; ; ; ;1;2;1;52;117,835247324983
1075679;1;2;1;80;52;1;1;5; ;3; ;2; ; ; ; ;8;2;1;52;117,835247324983
1075680;1;5;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;139,870066831551
1075682;1;1;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;143,247541471937
1075682;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;143,247541471937
1075683;1;3;1;80;52;1;1;1; ;2; ;2; ; ; ; ;2;2;1;52;153,370309010068
1075684;1;1;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;158,804609610522
1075685;1;1;1;80;52;1;4;2; ;3; ;2; ; ; ; ;2;2;1;52;139,567454059501
1075687;1;1;1;80;52;1;4;4; ;3; ;2; ; ; ; ;10;2;1;52;118,575048100001
1075687;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;118,575048100001
1075688;1;3;1;80;52;1;1;1; ;2; ;2; ; ; ; ;2;2;1;52;130,16154844435
1075689;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;139,128389090962
1075690;1;2;1;80;52;1;1;1; ;2; ;2; ; ; ; ;2;2;1;52;142,945313080997
1075691;1;2;1;80;52;1;4;2; ;2; ;2; ; ; ; ;9;2;1;52;157,625743866965
1075694;1;2;1;80;52;1;4;2; ;2; ;2; ; ; ; ;9;2;1;52;186,94533249835
1075694;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;186,94533249835
1075695;1;2;1;80;52;1;3;7; ;2; ;2; ; ; ; ;9;2;1;52;160,701928599197
1075697;1;2;1;80;52;1;2;2; ;2; ;2; ; ; ; ;9;2;1;52;169,18871698015
1075699;1;1;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;154,549174753625
1075700;1;2;1;80;52;1;4;2; ;2; ;2; ; ; ; ;9;2;1;52;141,766447337439
1075700;1;6;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;141,766447337439
1075702;1;2;1;80;52;1;4;2; ;2; ;2; ; ; ; ;9;2;1;52;169,395551454612
1075703;1;1;1;80;52;2; ; ; ;3; ;2; ;2; ;.; ; ;1;52;115,755273932364
1075704;1;2;1;80;52;1;4;2; ;2; ;2; ; ; ;EL ESPOSO NO LA DEJA;12;2;1;52;161,140439466059
1075704;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;161,140439466059
1075706;1;2;1;80;52;1;1;1; ;2; ;2; ; ; ; ;2;2;1;52;132,218473142094
1075706;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;132,218473142094
1075706;1;5;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;132,218473142094
1075707;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;207,01917532533
1075708;1;1;1;80;52;1;1;1; ;2; ;2; ; ; ; ;2;2;1;52;158,804609610522
1075710;1;2;1;80;52;1;4;2; ;2; ;2; ; ; ; ;9;2;1;52;161,140439466059
1075711;1;1;1;80;52;1;3;5; ;2; ;2; ; ; ; ;9;2;1;52;161,004156990137
1075712;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;158,668711515709
1075712;1;5;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;158,668711515709
1075713;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;157,625743866965
1075713;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;157,625743866965
1075716;1;1;1;80;52;1;4;3; ;2; ;2; ; ; ; ;4;2;1;52;124,887407654642
1075716;1;3;1;80;52;1;1;6; ;2; ;2; ; ; ; ;11;2;1;52;124,887407654642
1075716;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;124,887407654642
1075717;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;185,214343805803
1075717;1;5;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;185,214343805803
1075717;1;6;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;185,214343805803
1075720;1;2;1;80;52;1;4;3; ;2; ;2; ; ; ; ;9;2;1;52;110,485882026467
1075723;1;1;1;80;52;1;4;3; ;2; ;2; ; ; ; ;8;2;1;52;110,183653635526
1075723;1;2;1;80;52;1;4;6; ;2; ;2; ; ; ; ;1;2;1;52;110,183653635526
1075724;1;1;1;80;52;1;4;4; ;3; ;2; ; ; ; ;10;2;1;52;120,910877955538
1075724;1;2;1;80;52;1;4;2; ;2; ;2; ; ; ; ;9;2;1;52;120,910877955538
1075724;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;120,910877955538
1075725;1;1;1;80;52;1;4;3; ;2; ;2; ; ; ; ;4;2;1;52;122,089743699095
1075725;1;2;1;80;52;1;4;2; ;2; ;2; ; ; ; ;8;2;1;52;122,089743699095
1075726;1;1;1;80;52;1;4;2; ;3; ;2; ; ; ; ;9;2;1;52;127,661363995932
1075726;1;2;1;80;52;1;1;2; ;2; ;1;1200000; ; ; ;9;2;1;52;127,661363995932
1075727;2;1;2;80;52;1;1;3; ;2; ;1;100000; ; ; ;4;2;1;52;124,727801945572
1075727;2;2;2;80;52;1;3;2; ;2; ;2; ; ; ; ;8;2;1;52;124,727801945572
1075728;1;1;1;80;52;1;2;1; ;2; ;2; ; ; ; ;2;2;1;52;155,289914011428
1075728;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;155,289914011428
1075729;1;1;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;154,549174753625
1075730;1;1;1;80;52;1;2;4; ;3; ;2; ; ; ; ;10;2;1;52;122,089743699095
1075731;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;130,16154844435
1075731;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;130,16154844435
1075732;1;1;1;80;52;1;2;1; ;2; ;2; ; ; ; ;2;2;1;52;154,549174753625
1075734;1;2;1;80;52;1;3;2; ;2; ;2; ; ; ; ;9;2;1;52;190,762256488385
1075735;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;186,94533249835
1075737;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;131,779962275231
1075737;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;131,779962275231
1075738;1;2;1;80;52;1;1;7; ;2; ;2; ; ; ; ;11;2;1;52;147,639258804757
1075738;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;147,639258804757
1075739;1;3;1;80;52;1;2;2; ;2; ;2; ; ; ; ;9;2;1;52;209,97626918935
1075739;1;7;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;209,97626918935
1075742;1;2;1;80;52;1;1;3; ;2; ;2; ; ; ; ;9;2;1;52;147,200747937894
1075743;1;2;1;80;52;1;2;0; ;2; ;2; ; ; ; ;8;2;1;52;141,287333554567
1075743;2;2;2;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;141,287333554567
1075743;3;2;3;80;52;2; ; ; ;2; ;2; ;1;1; ;2; ;1;52;141,287333554567
1075743;3;3;3;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;141,287333554567
1075744;1;1;1;80;54;1;3;4; ;3; ;2; ; ; ; ;10;2;1;54;390,65264403562
1075745;1;3;1;80;54;1;1;7; ;2; ;2; ; ; ; ;2;2;1;54;409,461153951466
1075745;1;4;1;80;54;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;409,461153951466
1075747;1;2;1;80;54;1;4;6; ;2; ;2; ; ;4; ;8;1;1;54;429,817708809703
1075747;1;3;1;80;54;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;429,817708809703
1075747;1;4;1;80;54;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;429,817708809703
1075748;1;2;1;80;54;1;2;6; ;2; ;2; ; ; ; ;9;2;1;54;453,234541252418
1075748;1;3;1;80;54;1;1;7; ;2; ;2; ; ; ; ;2;2;1;54;453,234541252418
1075749;1;1;1;80;54;1;4;3; ;2; ;2; ; ; ; ;4;2;1;54;482,727246835044
1075750;1;4;1;80;54;1;2;1; ;2; ;2; ; ; ; ;2;2;1;54;423,069912914926
1075751;1;1;1;80;54;1;4;2; ;2; ;2; ; ; ; ;9;2;1;54;283,035540232912
1075751;1;2;1;80;54;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;283,035540232912
1075753;1;2;1;80;54;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;341,541633850911
1075755;1;1;1;80;54;1;1;7; ;2; ;2; ; ; ; ;4;2;1;54;264,699049750419
1075757;1;1;1;80;54;1;4;2; ;2; ;2; ; ; ; ;8;2;1;54;321,968028840925
1075758;1;1;1;80;54;1;4;4; ;3; ;2; ; ; ; ;10;2;1;54;482,727246835044
1075758;1;2;1;80;54;1;4;2; ;2; ;2; ; ; ; ;9;2;1;54;482,727246835044
1075759;1;1;1;80;54;1;4;6; ;3; ;2; ; ; ; ;11;2;1;54;246,792898674987
1075759;1;2;1;80;54;1;4;3; ;2; ;2; ; ; ; ;9;2;1;54;246,792898674987
1075761;1;3;1;80;54;1;1;7; ;2; ;2; ; ; ; ;2;2;1;54;449,409168573798
1075766;1;2;1;80;54;1;4;2; ;2; ;2; ; ; ; ;9;2;1;54;372,686584087518
1075768;1;3;1;80;54;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;369,626306503039
1075770;1;4;1;80;54;1;1;1; ;2; ;2; ; ; ; ;2;2;1;54;380,724553379103
1075771;1;3;1;80;54;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;366,566028918561
1075771;1;4;1;80;54;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;366,566028918561
1075772;1;3;1;80;54;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;396,730657256053
1075773;1;3;1;80;54;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;342,521955750025
1075774;1;2;1;80;54;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;297,881413723865
1075775;1;3;1;80;54;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;453,234541252418
1075776;1;2;1;80;54;1;4;2; ;2; ;2; ; ; ; ;9;2;1;54;518,204793298828
1075776;1;3;1;80;54;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;518,204793298828
1075779;1;3;1;80;54;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;403,47845315083
