Directorio;Secuencia_p;Orden;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Clase;Dpto;Fex_c_2011
227526;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;960,353224703527
227527;2;1;80;1;2;3; ;2; ; ; ; ; ;2;15;1145,77204294592
227529;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;2017,48838898967
227531;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1683,3434058705
227532;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1239,17925683089
227532;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1239,17925683089
227532;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1239,17925683089
227533;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;2172,63324259891
227533;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;2172,63324259891
227533;2;6;80;2; ; ; ; ; ; ; ; ; ;2;15;2172,63324259891
227533;2;7;80;2; ; ; ; ; ; ; ; ; ;2;15;2172,63324259891
227533;2;8;80;2; ; ; ; ; ; ; ; ; ;2;15;2172,63324259891
227534;2;2;80;1;1;8;MALAS CONDICIONES DE LA CASA HOGAR COMUNITARIO;2; ; ; ; ; ;2;15;1642,78153296844
227534;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1642,78153296844
227535;2;2;80;1;1;2; ;2; ; ; ; ; ;2;15;2138,93441276231
227536;2;1;80;1;2;3; ;2; ; ; ; ; ;2;15;960,353224703527
227537;2;2;80;1;3;2; ;2; ; ; ; ; ;2;15;785,841291068534
227537;3;1;80;2; ; ; ; ; ; ; ; ; ;2;15;785,841291068534
227537;3;3;80;2; ; ; ; ; ; ; ; ; ;2;15;785,841291068534
227538;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;2417,66938980493
227538;2;6;80;2; ; ; ; ; ; ; ; ; ;2;15;2417,66938980493
227538;2;7;80;2; ; ; ; ; ; ; ; ; ;2;15;2417,66938980493
227542;2;2;80;1;4;2; ;2; ; ; ; ; ;2;15;1688,40020948943
227543;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1563,7924338095
227544;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;785,841291068534
227547;2;4;80;1;4;3; ;2; ; ; ; ; ;2;15;1253,76583988718
227550;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1696,37917008212
227550;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1696,37917008212
227550;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1696,37917008212
227550;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1696,37917008212
227551;2;1;80;1;4;3; ;2; ; ; ; ; ;2;15;1796,81992206601
227551;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1796,81992206601
227554;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1916,370894127
227555;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1642,78153296844
227555;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1642,78153296844
227557;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1916,370894127
227557;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1916,370894127
227558;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1642,78153296844
227559;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1837,38179496807
227561;2;7;80;2; ; ; ; ; ; ; ; ; ;2;15;2587,74173583822
227562;2;1;80;1;4;2; ;2; ; ; ; ; ;2;15;2189,96025528556
227562;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2189,96025528556
227562;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;2189,96025528556
227562;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;2189,96025528556
227563;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1007,25442708848
227563;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1007,25442708848
227563;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1007,25442708848
227567;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1832,32499134913
227568;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1558,73563019057
227569;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1568,84923742844
227570;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;960,353224703527
227571;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1688,40020948943
227573;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2230,52212818762
227573;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;2230,52212818762
227574;2;2;80;1;1;2; ;2; ; ; ; ; ;2;15;2138,93441276231
227575;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;2020,90556149881
227575;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2020,90556149881
227575;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;2020,90556149881
227576;2;2;80;1;1;7; ;2; ; ; ; ; ;2;15;1607,27646368531
227576;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1607,27646368531
227576;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1607,27646368531
227578;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2105,91435250769
227578;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;2105,91435250769
227579;2;1;80;1;1;7; ;2; ; ; ; ; ;2;15;1145,77204294592
227580;2;2;80;1;3;2; ;2; ; ; ; ; ;2;15;2053,92562175343
227581;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1523,23056090744
227582;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1607,27646368531
227582;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1607,27646368531
227582;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1607,27646368531
227583;2;1;80;2; ; ; ; ; ; ; ; ; ;2;15;1386,26376389467
227587;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1767,38930864836
227589;2;1;80;2; ; ; ; ; ; ; ; ; ;2;15;1679,92623336135
227591;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;2983,86951993404
227591;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;2983,86951993404
227592;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1986,3633804467
227592;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1986,3633804467
227593;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;2000,41679690487
227594;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1563,7924338095
227596;2;1;80;1;4;3; ;2; ; ; ; ; ;2;15;1145,77204294592
227597;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1626,83306479862
227597;2;4;80;1;4;3; ;2; ; ; ; ; ;2;15;1626,83306479862
227598;2;1;80;1;2;3; ;2; ; ; ; ; ;2;15;1642,78153296844
227598;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1642,78153296844
227599;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;2022,5451926086
227600;2;1;80;1;4;3; ;2; ; ; ; ; ;2;15;960,353224703527
227601;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1780,28149657933
227602;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;960,980769885601
227604;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;2189,96025528556
228221;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;4563,8805557051
228221;2;5;80;2; ; ; ; ; ; ; ; ; ;2;23;4563,8805557051
228221;2;6;80;2; ; ; ; ; ; ; ; ; ;2;23;4563,8805557051
228222;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;3890,05132228503
228222;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;3890,05132228503
228223;2;1;80;1;4;3; ;2; ; ; ; ; ;2;23;3150,79514768543
228223;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;3150,79514768543
228224;2;1;80;1;4;3; ;2; ; ; ; ; ;2;23;2452,67420986246
228224;2;2;80;1;4;2; ;2; ; ; ; ; ;2;23;2452,67420986246
228224;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;2452,67420986246
228224;2;4;80;1;4;3; ;2; ; ; ; ; ;2;23;2452,67420986246
228226;2;1;80;1;4;3; ;2; ; ; ; ; ;2;23;2977,50958406397
228226;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;2977,50958406397
228226;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;2977,50958406397
228226;2;5;80;2; ; ; ; ; ; ; ; ; ;2;23;2977,50958406397
228227;2;1;80;1;4;2; ;2; ; ; ; ; ;2;23;2911,04599012076
228230;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;4202,32374866037
228230;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;4202,32374866037
228230;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;4202,32374866037
228230;2;5;80;2; ; ; ; ; ; ; ; ; ;2;23;4202,32374866037
228231;2;2;80;1;4;2; ;2; ; ; ; ; ;2;23;3611,89901826186
228231;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;3611,89901826186
228232;2;1;80;1;1;2; ;2; ; ; ; ; ;2;23;2911,04599012076
228233;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;3545,72649567236
228233;2;5;80;2; ; ; ; ; ; ; ; ; ;2;23;3545,72649567236
228254;2;2;80;1;4;2; ;2; ; ; ; ; ;2;23;3813,84478982526
228256;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1864,9150535028
228256;2;5;80;1;3;2; ;2; ; ; ; ; ;2;23;1864,9150535028
228257;2;2;80;1;4;2; ;2; ; ; ; ; ;2;23;4225,71846813749
228257;2;5;80;2; ; ; ; ; ; ; ; ; ;2;23;4225,71846813749
228258;2;2;80;1;4;3; ;2; ; ; ; ; ;2;23;3239,15244949674
228259;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;4028,26559022334
228260;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;2550,92472484792
228261;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;3354,59877182075
228261;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;3354,59877182075
228261;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;3354,59877182075
228280;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;2736,89660809396
228280;2;5;80;2; ; ; ; ; ; ; ; ; ;2;23;2736,89660809396
228280;2;6;80;2; ; ; ; ; ; ; ; ; ;2;23;2736,89660809396
228281;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;3556,54454338414
228281;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;3556,54454338414
228282;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;4712,16728994522
228282;2;5;80;2; ; ; ; ; ; ; ; ; ;2;23;4712,16728994522
228282;2;6;80;2; ; ; ; ; ; ; ; ; ;2;23;4712,16728994522
228283;2;2;80;1;4;2; ;2; ; ; ; ; ;2;23;3979,9082144584
228284;2;2;80;1;4;2; ;2; ; ; ; ; ;2;23;3354,59877182075
228284;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;3354,59877182075
228284;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;3354,59877182075
228286;2;1;80;1;4;3; ;2; ; ; ; ; ;2;23;2782,29685366523
228286;2;6;80;2; ; ; ; ; ; ; ; ; ;2;23;2782,29685366523
228287;2;2;80;1;4;2; ;2; ; ; ; ; ;2;23;4468,80562959236
228288;2;1;80;2; ; ; ; ; ; ; ; ; ;2;23;3032,60000099356
228288;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;3032,60000099356
228289;2;1;80;2; ; ; ; ; ; ; ; ; ;2;23;3730,72093881653
228290;2;1;80;2; ; ; ; ; ; ; ; ; ;2;23;1608,0935509627
228290;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1608,0935509627
228291;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;2226,06140680653
228291;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;2226,06140680653
228292;2;1;80;1;4;3; ;2; ; ; ; ; ;2;23;1488,58423553851
228292;2;2;80;1;4;2; ;2; ; ; ; ; ;2;23;1488,58423553851
228292;2;5;80;2; ; ; ; ; ; ; ; ; ;2;23;1488,58423553851
228294;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1539,74026613256
228295;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1091,72423409071
228296;2;2;80;1;1;7; ;2; ; ; ; ; ;2;23;1513,8262284667
228297;2;2;80;1;4;2; ;2; ; ; ; ; ;2;23;1286,22800281577
228299;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1809,12751644
228299;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1809,12751644
228299;2;5;80;2; ; ; ; ; ; ; ; ; ;2;23;1809,12751644
228504;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;699,411412637421
228504;2;3;80;2; ; ; ; ; ; ; ; ; ;2;41;699,411412637421
228505;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;693,740502437069
228506;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;837,217853239713
228506;2;3;80;2; ; ; ; ; ; ; ; ; ;2;41;837,217853239713
228506;2;4;80;2; ; ; ; ; ; ; ; ; ;2;41;837,217853239713
228507;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;743,774169780275
228507;2;3;80;2; ; ; ; ; ; ; ; ; ;2;41;743,774169780275
228508;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;785,869437540118
228509;2;1;80;2; ; ; ; ; ; ; ; ; ;2;41;628,939913133507
228509;2;5;80;2; ; ; ; ; ; ; ; ; ;2;41;628,939913133507
228510;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;634,479800440388
228512;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;353,523342853392
228513;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;657,055136761075
228514;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;512,335077980568
228514;2;3;80;2; ; ; ; ; ; ; ; ; ;2;41;512,335077980568
228514;2;5;80;2; ; ; ; ; ; ; ; ; ;2;41;512,335077980568
228521;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;977,520079311541
228521;3;2;80;2; ; ; ; ; ; ; ; ; ;2;41;977,520079311541
228521;3;3;80;2; ; ; ; ; ; ; ; ; ;2;41;977,520079311541
228522;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;456,169853662366
228522;2;3;80;2; ; ; ; ; ; ; ; ; ;2;41;456,169853662366
228524;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;479,963755751039
228530;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;688,508558269052
228530;2;3;80;2; ; ; ; ; ; ; ; ; ;2;41;688,508558269052
228530;2;4;80;2; ; ; ; ; ; ; ; ; ;2;41;688,508558269052
228530;2;8;80;2; ; ; ; ; ; ; ; ; ;2;41;688,508558269052
228531;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;392,803321477832
228532;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;554,632540760382
228532;2;6;80;2; ; ; ; ; ; ; ; ; ;2;41;554,632540760382
228533;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;1305,89651523862
228533;2;3;80;2; ; ; ; ; ; ; ; ; ;2;41;1305,89651523862
228533;2;8;80;2; ; ; ; ; ; ; ; ; ;2;41;1305,89651523862
228535;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;685,472478972534
228535;2;5;80;2; ; ; ; ; ; ; ; ; ;2;41;685,472478972534
228537;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;843,213570696375
228537;2;3;80;2; ; ; ; ; ; ; ; ; ;2;41;843,213570696375
228539;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;481,278504107429
228540;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;736,963700317776
228542;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;634,479800440388
228545;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;535,040399524287
228546;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;770,97149268629
228548;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;392,803321477832
228548;2;3;80;2; ; ; ; ; ; ; ; ; ;2;41;392,803321477832
228549;2;2;80;1;4;8;SE DEDICO AL HOGAR;2; ; ; ; ; ;2;41;545,196835226434
228552;2;1;80;2; ; ; ; ; ; ; ; ; ;2;41;902,149465436746
228552;2;5;80;1;2;7; ;2; ; ; ; ; ;2;41;902,149465436746
228553;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;1199,15291982866
228553;2;5;80;2; ; ; ; ; ; ; ; ; ;2;41;1199,15291982866
228554;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;429,605281151524
228554;2;6;80;2; ; ; ; ; ; ; ; ; ;2;41;429,605281151524
228555;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;421,480063332635
228555;2;5;80;2; ; ; ; ; ; ; ; ; ;2;41;421,480063332635
228560;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;855,016037871724
228560;2;3;80;2; ; ; ; ; ; ; ; ; ;2;41;855,016037871724
228560;2;4;80;2; ; ; ; ; ; ; ; ; ;2;41;855,016037871724
228561;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;657,055136761075
228562;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;981,020011298667
228562;2;3;80;2; ; ; ; ; ; ; ; ; ;2;41;981,020011298667
228562;2;4;80;2; ; ; ; ; ; ; ; ; ;2;41;981,020011298667
228563;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;770,404470109834
228563;2;5;80;2; ; ; ; ; ; ; ; ; ;2;41;770,404470109834
228563;2;6;80;2; ; ; ; ; ; ; ; ; ;2;41;770,404470109834
228924;2;1;80;1;4;3; ;2; ; ; ; ; ;2;52;2614,9616454844
228925;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;2494,7903981294
228925;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;2494,7903981294
228925;2;5;80;1;4;3; ;2; ; ; ; ; ;2;52;2494,7903981294
228927;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;2475,72394344588
228928;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;2119,05625549954
228928;2;6;80;1;4;3; ;2; ; ; ; ; ;2;52;2119,05625549954
228929;2;1;80;2; ; ; ; ; ; ; ; ; ;2;52;2480,37318674633
228929;2;2;80;1;4;3; ;2; ; ; ; ; ;2;52;2480,37318674633
228931;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;2209,93967480828
228931;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;2209,93967480828
228933;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;3046,82448860299
228933;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;3046,82448860299
228935;2;1;80;2; ; ; ; ; ; ; ; ; ;2;52;2552,85583564733
228937;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;2644,36982162417
228938;2;2;80;1;3;2; ;2; ; ; ; ; ;2;52;2389,41200080566
228939;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;2394,89429299434
228940;2;1;80;2; ; ; ; ; ; ; ; ; ;2;52;2595,46273885822
228940;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;2595,46273885822
228940;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;2595,46273885822
229251;2;2;80;1;4;7; ;2; ; ; ; ; ;2;68;3096,13818529318
229254;2;2;80;2; ; ; ; ; ; ; ; ; ;2;68;2466,18849607075
229255;2;2;80;1;1;7; ;2; ; ; ; ; ;2;68;2157,0409534258
229255;2;3;80;2; ; ; ; ; ; ; ; ; ;2;68;2157,0409534258
229255;2;4;80;2; ; ; ; ; ; ; ; ; ;2;68;2157,0409534258
229295;2;2;80;1;4;3; ;2; ; ; ; ; ;2;68;1931,7891247715
229297;2;1;80;1;4;3; ;2; ; ; ; ; ;2;68;1288,83940146194
229297;2;2;80;1;4;2; ;2; ; ; ; ; ;2;68;1288,83940146194
229337;2;1;80;1;3;7; ;2; ; ; ; ; ;2;68;1126,19588610157
229337;2;2;80;1;3;3; ;2; ; ; ; ; ;2;68;1126,19588610157
229338;2;2;80;2; ; ; ; ; ; ; ; ; ;2;68;1857,20058453605
229339;2;1;80;1;2;3; ;2; ; ; ; ; ;2;68;1238,98945855508
229339;2;2;80;2; ; ; ; ; ; ; ; ; ;2;68;1238,98945855508
229339;2;3;80;2; ; ; ; ; ; ; ; ; ;2;68;1238,98945855508
230006;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;3365,72983786306
230006;2;3;80;2; ; ; ; ; ; ; ; ; ;2;17;3365,72983786306
230009;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;7705,83835041509
230010;2;1;80;2; ; ; ; ; ; ; ; ; ;2;17;5515,28002436803
230014;2;1;80;1;3;4; ;3; ; ; ; ; ;2;17;7908,58886478932
230014;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;7908,58886478932
230015;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;774,72570122758
230015;2;6;80;2; ; ; ; ; ; ; ; ; ;2;17;774,72570122758
230016;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;978,429667547232
230016;2;3;80;2; ; ; ; ; ; ; ; ; ;2;17;978,429667547232
230074;2;2;80;1;1;2; ;2; ; ; ; ; ;2;17;8676,87595623602
230076;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;6381,31901847251
230077;2;1;80;1;4;3; ;2; ; ; ; ; ;2;17;6176,51087658035
230077;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;6176,51087658035
230078;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;6802,59277326339
230078;2;3;80;2; ; ; ; ; ; ; ; ; ;2;17;6802,59277326339
230078;2;4;80;2; ; ; ; ; ; ; ; ; ;2;17;6802,59277326339
230078;2;6;80;2; ; ; ; ; ; ; ; ; ;2;17;6802,59277326339
230081;2;2;80;1;4;2; ;2; ; ; ; ; ;2;17;8707,6155497456
230082;2;3;80;2; ; ; ; ; ; ; ; ; ;2;17;864,219080382559
230083;2;2;80;1;2;2; ;2; ; ; ; ; ;2;17;1548,65232361228
230083;2;3;80;2; ; ; ; ; ; ; ; ; ;2;17;1548,65232361228
230083;2;4;80;2; ; ; ; ; ; ; ; ; ;2;17;1548,65232361228
230095;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;9775,89034076723
230095;2;4;80;2; ; ; ; ; ; ; ; ; ;2;17;9775,89034076723
230095;2;5;80;2; ; ; ; ; ; ; ; ; ;2;17;9775,89034076723
230096;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;7617,48369563521
230097;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;5333,83649991311
230097;2;3;80;2; ; ; ; ; ; ; ; ; ;2;17;5333,83649991311
230097;2;4;80;2; ; ; ; ; ; ; ; ; ;2;17;5333,83649991311
230099;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;3323,22304490714
230100;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;4612,51366210043
230105;2;1;80;2; ; ; ; ; ; ; ; ; ;2;17;8953,4018941735
230105;2;3;80;2; ; ; ; ; ; ; ; ; ;2;17;8953,4018941735
230105;2;4;80;2; ; ; ; ; ; ; ; ; ;2;17;8953,4018941735
230106;2;2;80;1;4;2; ;2; ; ; ; ; ;2;17;1516,88910126823
230106;2;3;80;2; ; ; ; ; ; ; ; ; ;2;17;1516,88910126823
230106;2;4;80;2; ; ; ; ; ; ; ; ; ;2;17;1516,88910126823
230106;2;6;80;1;1;1; ;2; ; ; ; ; ;2;17;1516,88910126823
230106;2;7;80;2; ; ; ; ; ; ; ; ; ;2;17;1516,88910126823
230107;2;3;80;2; ; ; ; ; ; ; ; ; ;2;17;1179,59924407963
230154;2;1;80;2; ; ; ; ; ; ; ; ; ;2;23;2818,17920059548
230155;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1475,03565547145
230156;2;2;80;1;1;2; ;2; ; ; ; ; ;2;23;1268,12606266296
230157;2;2;80;1;1;2; ;2; ; ; ; ; ;2;23;2332,01103080059
230157;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;2332,01103080059
230158;2;1;80;1;4;3; ;2; ; ; ; ; ;2;23;3314,35436685505
230159;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;4268,61450824523
230159;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;4268,61450824523
230161;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1954,44720333693
230161;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1954,44720333693
230162;2;6;80;2; ; ; ; ; ; ; ; ; ;2;23;1055,11736721005
230162;2;9;80;1;3;3; ;2; ; ; ; ; ;2;23;1055,11736721005
230163;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1539,74026613256
230164;2;2;80;1;1;2; ;2; ; ; ; ; ;2;23;1885,82091084311
230164;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1885,82091084311
230164;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1885,82091084311
230166;2;2;80;1;2;3; ;2; ; ; ; ; ;2;23;3730,98499676466
230168;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;3125,73084846697
230168;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;3125,73084846697
230194;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;717,209597269432
230194;2;3;80;2; ; ; ; ; ; ; ; ; ;2;41;717,209597269432
230195;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;594,301101520968
230196;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;435,600998608186
230197;2;1;80;2; ; ; ; ; ; ; ; ; ;2;41;353,523342853392
230201;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;494,861700604867
230202;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;429,605281151524
230202;2;3;80;2; ; ; ; ; ; ; ; ; ;2;41;429,605281151524
230203;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;638,663858663822
230206;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;657,055136761075
230209;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;657,055136761075
230210;2;1;80;1;2;8;compro su finca;2; ; ; ; ; ;2;41;787,551111550315
230210;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;787,551111550315
230210;2;4;80;2; ; ; ; ; ; ; ; ; ;2;41;787,551111550315
230211;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;821,42614987421
230212;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;778,281958499342
230214;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;881,580610382567
230214;2;3;80;2; ; ; ; ; ; ; ; ; ;2;41;881,580610382567
230214;2;4;80;2; ; ; ; ; ; ; ; ; ;2;41;881,580610382567
230215;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;837,542660496023
230216;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;634,479800440388
230217;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;1394,44775277031
230217;2;6;80;2; ; ; ; ; ; ; ; ; ;2;41;1394,44775277031
230217;2;7;80;2; ; ; ; ; ; ; ; ; ;2;41;1394,44775277031
230218;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;479,963755751039
230219;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;881,580610382567
230219;2;3;80;2; ; ; ; ; ; ; ; ; ;2;41;881,580610382567
