DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S4,P7510S6,P7510S2A1,P7510S4A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,DPTO,fex_c_2011
694083,1,1,68,95,1,,1,2,,,900000,2,2,,,,,,,,,,,,,,,68,373.080.510.978.654
694083,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,373.080.510.978.654
694084,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,259.197.711.047.289
694084,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,259.197.711.047.289
694084,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,259.197.711.047.289
694084,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,259.197.711.047.289
694084,1,5,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,259.197.711.047.289
694084,1,6,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,259.197.711.047.289
694087,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,396.428.983.902.612
694087,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,396.428.983.902.612
694087,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,396.428.983.902.612
694087,1,4,68,95,2,,,,,,,,1,2,,2,,,,,,,2,2,2,600000,1,68,396.428.983.902.612
694090,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,3.918.088.080.196
694090,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,3.918.088.080.196
694090,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,3.918.088.080.196
694090,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,3.918.088.080.196
694090,1,5,68,95,1,,1,2,,,1800000,2,2,,,,,,,,,,,,,,,68,3.918.088.080.196
694093,1,1,68,95,2,,,,,,,,1,2,,2,,,,,,4000000,2,1,2,,2,68,365.571.966.089.202
694093,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,365.571.966.089.202
694095,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,377.230.141.641.881
694095,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,377.230.141.641.881
694095,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,377.230.141.641.881
694095,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,377.230.141.641.881
694097,1,1,68,95,1,,1,2,,,98,2,2,,,,,,,,,,,,,,,68,382.464.857.429.079
694097,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,382.464.857.429.079
694097,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,382.464.857.429.079
694097,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,382.464.857.429.079
694099,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,326.117.492.525.551
694099,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,326.117.492.525.551
694099,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,326.117.492.525.551
694099,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,326.117.492.525.551
694101,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,31.762.273.156.284
694101,1,2,68,95,2,,,,,,,,1,2,,2,,,,,,6000000,2,1,2,,2,68,31.762.273.156.284
694104,1,1,68,95,2,,,,,,,,1,2,,2,,,,,,116000,2,1,2,,2,68,238.469.847.287.086
694104,1,2,68,95,1,,2,1,,670000,,2,1,2,,2,,,,,,7200000,2,1,2,,2,68,238.469.847.287.086
694104,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,238.469.847.287.086
694104,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,238.469.847.287.086
694104,1,5,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,238.469.847.287.086
694104,1,6,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,238.469.847.287.086
694106,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,378.338.112.003.527
694106,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,378.338.112.003.527
694106,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,378.338.112.003.527
694106,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,378.338.112.003.527
694109,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,439.397.102.534.804
694109,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,439.397.102.534.804
694109,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,439.397.102.534.804
694109,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,439.397.102.534.804
694110,1,1,68,95,1,,2,1,,2200000,,2,2,,,,,,,,,,,,,,,68,271.101.212.451.693
694110,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,271.101.212.451.693
694110,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,271.101.212.451.693
694110,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,271.101.212.451.693
694110,1,5,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,271.101.212.451.693
694111,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,315.063.180.748.958
694111,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,315.063.180.748.958
694111,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,315.063.180.748.958
694111,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,315.063.180.748.958
694112,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,380.272.601.041.148
694112,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,380.272.601.041.148
694112,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,380.272.601.041.148
694114,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,439.397.102.534.804
694114,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,439.397.102.534.804
694114,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,439.397.102.534.804
694114,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,439.397.102.534.804
694116,1,1,68,95,1,,1,2,,,250000,2,2,,,,,,,,,,,,,,,68,303.419.473.461.915
694116,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,303.419.473.461.915
694116,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,303.419.473.461.915
694116,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,303.419.473.461.915
694116,1,5,68,95,1,,2,1,,500000,,2,2,,,,,,,,,,,,,,,68,303.419.473.461.915
694119,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,347.172.487.240.812
694119,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,347.172.487.240.812
694121,1,1,68,95,2,,,,,,,,1,2,,2,,,,,,2000000,2,1,2,,2,68,319.816.001.334.297
694121,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,319.816.001.334.297
694124,1,1,68,95,1,,1,2,,,200000,2,2,,,,,,,,,,,,,,,68,423.276.633.629.476
694124,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,423.276.633.629.476
694124,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,423.276.633.629.476
694124,1,4,68,95,2,,,,,,,,1,2,,2,,,,,,6000000,2,1,2,,2,68,423.276.633.629.476
694124,1,5,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,423.276.633.629.476
694126,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,352.339.866.190.313
694126,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,352.339.866.190.313
694126,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,352.339.866.190.313
694126,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,352.339.866.190.313
694128,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,354.808.181.545.298
694128,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,354.808.181.545.298
694128,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,354.808.181.545.298
694131,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,341.062.439.945.697
694131,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,341.062.439.945.697
694131,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,341.062.439.945.697
694133,1,1,68,95,1,,2,1,,1700000,,2,2,,,,,,,,,,,,,,,68,396.301.834.487.578
694133,1,2,68,95,2,,,,,,,,1,2,,2,,,,,,3600000,2,1,2,,2,68,396.301.834.487.578
694133,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,396.301.834.487.578
694135,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,323.607.767.927.137
694135,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,323.607.767.927.137
694135,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,323.607.767.927.137
694135,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,323.607.767.927.137
694135,1,5,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,323.607.767.927.137
694138,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,254.866.375.159.468
694138,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,254.866.375.159.468
694138,1,3,68,95,1,,2,1,,461500,,2,2,,,,,,,,,,,,,,,68,254.866.375.159.468
694140,1,1,68,95,1,,2,1,,461500,,2,2,,,,,,,,,,,,,,,68,291.883.266.483.462
694140,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,291.883.266.483.462
694140,1,3,68,95,2,,,,,,,,1,2,,2,,,,,,1800000,2,1,2,,2,68,291.883.266.483.462
694142,1,1,68,95,1,,1,2,,,300000,2,2,,,,,,,,,,,,,,,68,264.209.312.366.464
694142,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,264.209.312.366.464
694142,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,264.209.312.366.464
694142,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,264.209.312.366.464
694142,2,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,264.209.312.366.464
694144,1,1,68,95,2,,,,,,,,1,2,,2,,,,,,48000000,2,1,2,,2,68,280.605.840.238.846
694144,1,2,68,95,2,,,,,,,,1,2,,2,,,,,,24000000,2,1,2,,2,68,280.605.840.238.846
694146,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,39.106.711.870.038
694146,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,39.106.711.870.038
694146,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,39.106.711.870.038
694147,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,379.789.692.455.763
694147,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,379.789.692.455.763
694149,1,1,68,95,1,,2,1,,461500,,2,2,,,,,,,,,,,,,,,68,405.645.785.078.099
694149,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,405.645.785.078.099
694149,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,405.645.785.078.099
694149,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,405.645.785.078.099
694151,1,1,68,95,1,,2,1,,461500,,2,2,,,,,,,,,,,,,,,68,431.246.217.635.872
694151,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,431.246.217.635.872
694151,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,431.246.217.635.872
694151,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,431.246.217.635.872
694151,2,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,431.246.217.635.872
694151,2,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,431.246.217.635.872
694151,2,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,431.246.217.635.872
694151,2,5,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,431.246.217.635.872
694154,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,439.397.102.534.804
694154,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,439.397.102.534.804
694154,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,439.397.102.534.804
694154,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,439.397.102.534.804
694155,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,280.605.840.238.846
694155,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,280.605.840.238.846
694157,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,317.791.290.221.304
694157,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,317.791.290.221.304
694157,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,317.791.290.221.304
694159,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,416.975.142.438.221
694159,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,416.975.142.438.221
694159,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,416.975.142.438.221
694161,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,379.423.411.413.337
694161,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,379.423.411.413.337
694161,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,379.423.411.413.337
694161,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,379.423.411.413.337
694163,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,386.832.872.966.238
694163,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,386.832.872.966.238
694163,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,386.832.872.966.238
694163,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,386.832.872.966.238
694163,1,5,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,386.832.872.966.238
694163,1,6,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,386.832.872.966.238
694165,1,1,68,95,1,,2,1,,800000,,2,2,,,,,,,,,,,,,,,68,366.435.623.982.648
694165,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,366.435.623.982.648
694165,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,366.435.623.982.648
694165,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,366.435.623.982.648
694167,1,1,68,95,1,,1,2,,,300000,2,2,,,,,,,,,,,,,,,68,331.718.489.355.175
694167,1,2,68,95,2,,,,,,,,1,2,,2,,,,,,2400000,2,1,2,,2,68,331.718.489.355.175
694169,1,1,68,95,1,,1,2,,,1500000,2,2,,,,,,,,,,,,,,,68,280.605.840.238.846
694169,1,2,68,95,1,,1,2,,,1000000,2,2,,,,,,,,,,,,,,,68,280.605.840.238.846
694171,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,370.928.650.450.626
694171,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,370.928.650.450.626
694172,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,458.110.931.310.114
694172,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,458.110.931.310.114
694172,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,458.110.931.310.114
694172,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,458.110.931.310.114
694176,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,408.114.100.433.084
694176,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,408.114.100.433.084
694176,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,408.114.100.433.084
694178,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,406.089.389.320.091
694178,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,406.089.389.320.091
694178,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,406.089.389.320.091
694178,2,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,406.089.389.320.091
694181,1,1,68,95,1,,1,2,,,350000,2,2,,,,,,,,,,,,,,,68,294.442.817.297.345
694183,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,370.928.650.450.626
694183,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,370.928.650.450.626
694184,1,1,68,95,1,,1,2,,,500000,2,2,,,,,,,,,,,,,,,68,280.605.840.238.846
694184,1,2,68,95,1,,1,2,,,450000,2,2,,,,,,,,,,,,,,,68,280.605.840.238.846
694186,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,354.899.417.004.196
694186,1,2,68,95,1,,1,2,,,600000,2,2,,,,,,,,,,,,,,,68,354.899.417.004.196
694187,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,340.328.864.477.319
694187,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,340.328.864.477.319
694187,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,340.328.864.477.319
694187,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,340.328.864.477.319
694187,1,5,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,340.328.864.477.319
694187,1,6,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,340.328.864.477.319
694187,1,7,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,340.328.864.477.319
694187,1,8,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,340.328.864.477.319
694191,1,1,68,95,1,,1,2,,,90000,2,2,,,,,,,,,,,,,,,68,379.789.692.455.763
694191,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,379.789.692.455.763
694193,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,307.962.326.145.361
694193,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,307.962.326.145.361
694195,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,393.111.478.919.817
694195,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,393.111.478.919.817
694195,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,393.111.478.919.817
694195,1,5,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,393.111.478.919.817
694195,1,7,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,393.111.478.919.817
694195,1,8,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,393.111.478.919.817
694198,1,1,68,95,1,,1,2,,,250000,2,2,,,,,,,,,,,,,,,68,296.694.886.262.613
694198,1,2,68,95,2,,,,,,,,1,2,,2,,,,,,150000,2,1,2,,2,68,296.694.886.262.613
694198,1,5,68,95,2,,,,,,,,1,2,,2,,,,,,200000,2,1,2,,2,68,296.694.886.262.613
694198,2,1,68,95,2,,,,,,,,1,2,,2,,,,,,500000,2,1,2,,2,68,296.694.886.262.613
694198,3,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,296.694.886.262.613
694201,1,1,68,95,1,,2,1,,900000,,2,2,,,,,,,,,,,,,,,68,32.906.871.646.592
694201,1,2,68,95,1,,2,1,,400000,,2,2,,,,,,,,,,,,,,,68,32.906.871.646.592
694201,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,32.906.871.646.592
694201,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,32.906.871.646.592
694203,1,1,68,95,1,,1,2,,,265000,2,2,,,,,,,,,,,,,,,68,287.833.844.257.476
694203,1,2,68,95,2,,,,,,,,1,2,,2,1000000,,,300000,,2000000,1,1,1,,2,68,287.833.844.257.476
694203,2,1,68,95,2,,,,,,,,1,2,,2,,,,,,1860000,2,1,2,,2,68,287.833.844.257.476
694203,3,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,287.833.844.257.476
694203,3,2,68,95,2,,,,,,,,1,2,,2,,,,,,100000,2,1,2,,2,68,287.833.844.257.476
694206,1,1,68,95,1,,1,1,,735778,325000,2,2,,,,,,,,,,,,,,,68,317.565.057.469.718
694206,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,317.565.057.469.718
694206,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,317.565.057.469.718
694206,1,4,68,95,2,,,,,,,,1,2,,2,,,,,,2400000,2,1,2,,2,68,317.565.057.469.718
694208,1,1,68,95,2,,,,,,,,1,2,,2,,,,,,36000000,2,1,2,,2,68,357.367.732.359.181
694210,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,287.130.445.898.123
694210,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,287.130.445.898.123
694210,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,287.130.445.898.123
694210,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,287.130.445.898.123
694210,1,5,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,287.130.445.898.123
694214,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,294.442.817.297.345
694216,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,31.762.273.156.284
694216,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,31.762.273.156.284
694218,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,315.063.180.748.958
694218,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,315.063.180.748.958
694218,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,315.063.180.748.958
694218,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,315.063.180.748.958
694220,1,1,68,95,1,,1,1,,1060000,500000,2,2,,,,,,,,,,,,,,,68,378.247.889.928.154
694220,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,378.247.889.928.154
694220,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,378.247.889.928.154
694220,1,4,68,95,2,,,,,,,,1,2,,2,,,,100000,,,1,2,2,,2,68,378.247.889.928.154
694221,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,345.555.466.413.675
694222,1,1,68,95,2,,,,,,,,1,2,,2,,,,,,500000,2,1,2,,2,68,392.885.246.168.232
694222,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,392.885.246.168.232
694222,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,392.885.246.168.232
694222,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,392.885.246.168.232
694222,1,5,68,95,2,,,,,,,,1,2,,2,,,,,,500000,2,1,2,,2,68,392.885.246.168.232
694222,1,6,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,392.885.246.168.232
694222,1,7,68,95,2,,,,,,,,1,2,,2,,,,,,1560000,2,1,2,,2,68,392.885.246.168.232
694225,1,1,68,95,1,,1,2,,,200000,2,2,,,,,,,,,,,,,,,68,384.765.627.509.126
694227,1,1,68,95,1,,1,2,,,290000,2,2,,,,,,,,,,,,,,,68,427.711.986.004.332
694227,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,427.711.986.004.332
694227,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,427.711.986.004.332
694227,3,1,68,95,1,,1,2,,,240000,2,2,,,,,,,,,,,,,,,68,427.711.986.004.332
694227,3,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,427.711.986.004.332
694231,1,1,68,95,2,,,,,,,,1,2,,2,,,,,,1200000,2,1,2,,2,68,373.080.510.978.654
694231,1,2,68,95,2,,,,,,,,1,2,,2,,,,,,1000000,2,1,2,,2,68,373.080.510.978.654
694233,1,1,68,95,2,,,,,,,,1,2,,2,2400000,,,,,,2,2,1,,2,68,326.117.492.525.551
694233,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,326.117.492.525.551
694233,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,326.117.492.525.551
694233,1,4,68,95,2,,,,,,,,1,2,,2,600000,,,,,600000,2,1,1,,2,68,326.117.492.525.551
694235,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,415.264.781.252.149
694235,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,415.264.781.252.149
694235,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,415.264.781.252.149
694235,1,4,68,95,2,,,,,,,,1,2,,2,,,,,,2000000,2,1,2,,2,68,415.264.781.252.149
694351,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,262.770.932.779.491
694352,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,198.928.075.637.503
694352,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,198.928.075.637.503
694353,1,1,73,95,2,,,,,,,,1,2,,1,,,60000,,,,2,2,2,,2,73,153.684.410.456.569
694353,1,2,73,95,2,,,,,,,,1,2,,2,,,,,,1200000,2,1,2,,2,73,153.684.410.456.569
694356,1,1,73,95,1,,2,1,,2016000,,2,2,,,,,,,,,,,,,,,73,198.928.075.637.503
694356,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,198.928.075.637.503
694358,1,1,73,95,2,,,,,,,,1,2,,2,,,,,,400000,2,1,2,,2,73,139.172.276.416.992
694358,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,139.172.276.416.992
694358,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,139.172.276.416.992
694360,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,204.079.438.002.273
694360,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,204.079.438.002.273
694360,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,204.079.438.002.273
694360,1,5,73,95,2,,,,,,,,1,2,,2,,,,,,300000,2,1,2,,2,73,204.079.438.002.273
694362,1,1,73,95,2,,,,,,,,1,2,,2,,,,,,3000000,2,1,2,,2,73,224.173.464.230.766
694363,1,1,73,95,2,,,,,,,,1,2,,2,,,,,,12000000,2,1,2,,2,73,174.754.726.673.884
694363,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,174.754.726.673.884
694363,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,174.754.726.673.884
694365,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,144.608.574.300.317
694365,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,144.608.574.300.317
694366,1,1,73,95,2,,,,,,,,1,2,,1,,,2380000,,,,2,2,2,,2,73,226.424.821.517.116
694366,1,2,73,95,1,,1,2,,,350000,2,1,2,,1,,,1100000,,,4320000,2,1,2,,2,73,226.424.821.517.116
694366,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,226.424.821.517.116
694369,1,1,73,95,2,,,,,,,,1,2,,2,,,,,,6000000,2,1,2,,2,73,203.914.997.554.731
