DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,INI,DPTO,fex_c_2011
693263,1,9,23,80,2,,,,2,,2,,2,,.,,,1,23,13.819.985.863.877
693263,2,3,23,80,2,,,,2,,2,,2,,.,,,1,23,13.819.985.863.877
693270,1,5,23,80,2,,,,2,,2,,2,,.,,,1,23,137.990.935.459.435
693273,1,1,23,80,1,4,3,,2,,2,,,,,4,2,1,23,64.593.622.822.098
693273,1,2,23,80,1,2,6,,3,,2,,,,,10,2,1,23,64.593.622.822.098
693276,1,1,23,80,1,4,3,,2,,2,,,,,4,2,1,23,100.440.193.279.353
693279,1,2,23,80,1,2,5,,2,,2,,,,,8,2,1,23,105.329.971.895.898
693279,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,105.329.971.895.898
693279,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,105.329.971.895.898
693283,1,2,23,80,1,2,7,,2,,2,,,,,8,2,1,23,105.883.726.431.405
693289,1,3,23,80,1,4,3,,2,,2,,,,,4,2,1,23,104.576.870.431.188
693292,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,996.099.734.213.678
693292,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,996.099.734.213.678
693294,1,2,23,80,2,,,,2,,2,,2,,.,,,1,23,833.165.993.049.804
693296,1,2,23,80,1,4,1,,2,,2,,,,,2,2,1,23,94.600.162.868.193
693297,1,2,23,80,2,,,,3,,2,,2,,.,,,1,23,729.273.332.970.622
693300,1,1,23,80,1,4,4,,3,,2,,,,,8,2,1,23,103.380.516.592.402
693300,1,7,23,80,2,,,,2,,2,,2,,.,,,1,23,103.380.516.592.402
693306,1,3,23,80,1,1,2,,2,,1,220000,,,,9,2,1,23,820.833.972.522.047
693306,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,820.833.972.522.047
693306,1,8,23,80,2,,,,2,,2,,2,,.,,,1,23,820.833.972.522.047
693308,1,1,23,80,1,4,3,,3,,2,,,,,4,2,1,23,756.235.213.496.173
693308,1,5,23,80,2,,,,2,,2,,2,,.,,,1,23,756.235.213.496.173
693308,1,6,23,80,2,,,,2,,2,,2,,.,,,1,23,756.235.213.496.173
693315,1,7,23,80,1,1,2,,2,,1,150000,,1,,9,1,1,23,85.678.612.534.162
693317,1,2,23,80,1,4,3,,2,,2,,,,,4,2,1,23,91.830.017.481.911
693317,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,91.830.017.481.911
693317,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,91.830.017.481.911
693319,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,842.108.968.602.748
693320,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,108.303.449.161.483
693322,1,2,23,80,2,,,,2,,2,,2,,.,,,1,23,934.295.866.374.368
693328,1,1,23,80,1,4,4,,3,,2,,,,,10,2,1,23,99.423.850.528.818
693334,1,2,23,80,1,3,0,,2,,2,,,,,9,2,1,23,104.046.740.073.018
693337,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,855.562.644.718.734
693337,1,5,23,80,1,1,1,,2,,2,,,,,2,2,1,23,855.562.644.718.734
693337,1,6,23,80,2,,,,2,,2,,2,,.,,,1,23,855.562.644.718.734
693339,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,975.450.996.353.174
693341,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,104.571.954.110.065
693343,1,1,23,80,1,4,5,,2,,2,,,,,11,2,1,23,11.017.728.373.386
693345,1,2,23,80,1,3,2,,2,,2,,,,,9,2,1,23,111.311.011.750.627
693349,1,1,23,80,1,1,5,,2,,1,461500,,,ESTA TOMANDO UN TIEMPO DE DESCANSO,12,2,1,23,94.600.162.868.193
693352,1,5,23,80,2,,,,2,,2,,2,,.,,,1,23,646.557.586.108.162
693356,1,3,23,80,1,2,2,,2,,2,,,,,9,2,1,23,115.373.965.209.921
693358,1,2,23,80,2,,,,2,,2,,2,,.,,,1,23,111.020.498.500.945
693358,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,111.020.498.500.945
693358,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,111.020.498.500.945
693358,1,5,23,80,1,4,3,,2,,2,,,,,4,2,1,23,111.020.498.500.945
693362,1,3,23,80,1,1,1,,2,,2,,,,,2,2,1,23,815.922.685.387.169
693362,1,4,23,80,1,1,6,,2,,2,,,,,9,2,1,23,815.922.685.387.169
693364,1,6,23,80,1,1,0,,2,,2,,,1,,9,1,1,23,123.990.322.556.761
693368,1,2,23,80,1,3,8,CAMBIO DE RESIDENCIA,2,,2,,,,,9,2,1,23,135.273.886.119.973
693368,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,135.273.886.119.973
693368,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,135.273.886.119.973
693480,1,2,50,80,1,3,2,,2,,2,,,,,9,2,1,50,1.760.158.090.754
693480,2,3,50,80,2,,,,2,,2,,2,,.,,,1,50,1.760.158.090.754
693484,1,1,50,80,1,4,4,,3,,2,,,,,8,2,1,50,226.871.170.786.884
693490,1,1,50,80,1,4,3,,2,,2,,,,,4,2,1,50,106.489.424.883.713
693490,1,2,50,80,1,4,2,,2,,2,,,,,9,2,1,50,106.489.424.883.713
693490,1,3,50,80,1,1,2,,2,,2,,,,,9,2,1,50,106.489.424.883.713
693492,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,165.519.976.355.005
693500,1,2,50,80,1,3,2,,2,,2,,,,,9,2,1,50,147.304.704.427.516
693500,1,3,50,80,2,,,,2,,2,,2,,.,,,1,50,147.304.704.427.516
693506,1,2,50,80,1,4,3,,2,,2,,,,,4,2,1,50,110.824.861.568.524
693508,1,2,50,80,1,4,2,,2,,2,,,,,9,2,1,50,212.518.632.905.036
693512,1,7,50,80,1,2,2,,2,,2,,,,,9,2,1,50,139.354.363.773.819
693515,1,7,50,80,2,,,,2,,2,,2,,.,,,1,50,105.923.000.621.091
693520,1,1,50,80,1,4,2,,2,,2,,,,,9,2,1,50,140.056.763.962.182
693520,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,140.056.763.962.182
693520,1,5,50,80,2,,,,2,,2,,2,,.,,,1,50,140.056.763.962.182
693520,1,7,50,80,1,3,2,,2,,2,,,,,9,2,1,50,140.056.763.962.182
693526,1,3,50,80,2,,,,2,,2,,2,,.,,,1,50,112.912.273.010.229
693533,1,3,50,80,1,1,7,,2,,2,,,,,8,2,1,50,22.244.599.426.055
693533,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,22.244.599.426.055
693545,1,1,50,80,1,4,3,,2,,2,,,,,4,2,1,50,248.413.553.130.068
693551,1,1,50,80,1,2,6,,2,,2,,,,,9,2,1,50,143.387.637.760.539
693553,1,2,50,80,1,2,1,,2,,2,,,,,2,2,1,50,192.826.596.662.597
693554,1,2,50,80,1,3,7,,2,,2,,,,,9,2,1,50,163.011.361.157.466
693556,1,2,50,80,2,,,,2,,2,,2,,.,,,1,50,132.139.836.347.867
693560,2,2,50,80,1,2,2,,2,,2,,,,,9,2,1,50,104.118.709.753.492
693568,1,3,50,80,2,,,,2,,2,,2,,.,,,1,50,169.401.142.247.466
693573,1,1,50,80,1,4,4,,3,,2,,,,,10,2,1,50,110.824.861.568.524
693573,1,2,50,80,1,4,5,,2,,2,,,,,11,2,1,50,110.824.861.568.524
693575,1,3,50,80,2,,,,2,,2,,2,,.,,,1,50,75.255.665.286.879
693575,1,4,50,80,1,4,4,,3,,2,,,,,10,2,1,50,75.255.665.286.879
693580,1,2,50,80,2,,,,2,,2,,1,1,,5,,1,50,129.326.115.587.491
693583,1,3,50,80,2,,,,2,,2,,2,,.,,,1,50,185.982.544.780.248
693585,1,2,50,80,1,3,3,,2,,2,,,,,11,2,1,50,175.155.218.378.058
693585,1,8,50,80,1,2,6,,2,,2,,,,,2,2,1,50,175.155.218.378.058
693597,1,2,50,80,1,4,2,,2,,2,,,,,9,2,1,50,16.636.200.356.182
693601,1,1,50,80,1,4,0,,2,,2,,,,,8,2,1,50,150.369.364.740.391
693601,1,2,50,80,1,4,2,,2,,2,,,,,9,2,1,50,150.369.364.740.391
693607,1,3,50,80,2,,,,2,,2,,2,,.,,,1,50,141.140.341.262.786
693610,1,5,50,80,2,,,,2,,2,,2,,.,,,1,50,752.229.758.702.706
693610,1,6,50,80,2,,,,2,,2,,2,,.,,,1,50,752.229.758.702.706
693613,1,2,50,80,2,,,,2,,2,,2,,.,,,1,50,122.925.069.335.296
693616,1,3,50,80,1,1,0,,2,,2,,,1,,4,1,1,50,957.572.351.099.307
693616,1,5,50,80,1,2,2,,2,,2,,,,,9,2,1,50,957.572.351.099.307
693617,1,3,50,80,2,,,,2,,2,,2,,.,,,1,50,1.249.447.055.059
693617,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,1.249.447.055.059
693617,1,5,50,80,1,1,1,,2,,2,,,,,2,2,1,50,1.249.447.055.059
693620,1,2,50,80,1,4,3,,2,,2,,,,,4,2,1,50,165.305.714.257.353
693623,1,2,50,80,2,,,,2,,2,,2,,.,,,1,50,125.647.946.630.488
693623,1,3,50,80,2,,,,2,,2,,2,,.,,,1,50,125.647.946.630.488
693625,1,1,50,80,1,4,2,,2,,2,,,,,1,2,1,50,147.632.230.980.165
693625,1,2,50,80,2,,,,2,,2,,2,,.,,,1,50,147.632.230.980.165
693635,1,2,50,80,2,,,,2,,2,,2,,.,,,1,50,147.632.230.980.165
693639,1,1,50,80,1,2,7,,1,2,2,,,,,5,2,1,50,103.313.469.336.101
693639,2,1,50,80,1,4,7,,2,,2,,,,,2,2,1,50,103.313.469.336.101
693643,1,1,50,80,2,,,,3,,2,,2,,.,,,1,50,136.021.002.240.328
693644,1,1,50,80,1,4,6,,3,,2,,,,,8,2,1,50,157.856.236.714.572
693644,1,2,50,80,1,4,8,RENUNCIA VOLUNTARIA,2,,2,,,,,9,2,1,50,157.856.236.714.572
693644,1,5,50,80,2,,,,2,,2,,2,,.,,,1,50,157.856.236.714.572
693647,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,164.953.552.092.382
693650,1,2,50,80,2,,,,2,,2,,2,,.,,,1,50,166.925.245.645.944
693657,1,3,50,80,2,,,,2,,2,,2,,.,,,1,50,140.812.814.710.136
693657,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,140.812.814.710.136
693660,1,3,50,80,2,,,,2,,2,,2,,.,,,1,50,156.305.209.342.434
693660,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,156.305.209.342.434
693662,1,2,50,80,1,1,7,,2,,2,,,,,9,2,1,50,170.275.888.050.298
693662,1,5,50,80,2,,,,2,,2,,2,,.,,,1,50,170.275.888.050.298
693665,1,1,50,80,2,,,,2,,2,,2,,.,,,1,50,163.011.361.157.466
693668,1,1,52,80,1,2,3,,2,,2,,,,,9,2,1,52,125.792.268.083.729
693668,1,2,52,80,1,4,3,,2,,2,,,,,4,2,1,52,125.792.268.083.729
693668,1,5,52,80,2,,,,2,,2,,2,,.,,,1,52,125.792.268.083.729
693669,1,2,52,80,2,,,,2,,2,,2,,.,,,1,52,133.389.426.610.342
693669,1,3,52,80,2,,,,2,,2,,2,,.,,,1,52,133.389.426.610.342
693669,1,5,52,80,2,,,,2,,2,,2,,.,,,1,52,133.389.426.610.342
693669,1,6,52,80,2,,,,2,,2,,2,,.,,,1,52,133.389.426.610.342
693669,1,8,52,80,1,1,7,,2,,2,,,,,5,2,1,52,133.389.426.610.342
693669,1,10,52,80,2,,,,2,,2,,2,,.,,,1,52,133.389.426.610.342
693669,2,3,52,80,2,,,,2,,2,,2,,.,,,1,52,133.389.426.610.342
693676,1,1,52,80,1,4,7,,2,,2,,,,,8,2,1,52,125.578.562.203.127
693678,1,1,52,80,1,3,3,,2,,2,,,,,4,2,1,52,103.456.730.087.295
693678,1,2,52,80,1,2,1,,2,,2,,,,,2,2,1,52,103.456.730.087.295
693681,1,2,52,80,2,,,,2,,2,,2,,.,,,1,52,121.949.536.760.208
693681,1,3,52,80,2,,,,2,,2,,2,,.,,,1,52,121.949.536.760.208
693685,1,2,52,80,1,4,0,,2,,2,,,4,,1,1,1,52,100.982.495.955.524
693685,1,3,52,80,2,,,,2,,2,,2,,.,,,1,52,100.982.495.955.524
693687,1,3,52,80,1,2,1,,2,,2,,,,,2,2,1,52,146.472.143.748.459
693687,1,5,52,80,2,,,,2,,2,,2,,.,,,1,52,146.472.143.748.459
693699,1,2,52,80,1,4,2,,2,,2,,,,,9,2,1,52,103.478.266.059.333
693699,1,3,52,80,2,,,,2,,2,,2,,.,,,1,52,103.478.266.059.333
693704,1,3,52,80,1,2,1,,2,,2,,,,,2,2,1,52,122.574.693.420.754
693704,1,4,52,80,1,2,7,,2,,2,,,1,,2,1,1,52,122.574.693.420.754
693706,2,2,52,80,2,,,,2,,2,,2,,.,,,1,52,112.040.446.548.644
693708,1,1,52,80,1,4,3,,2,,2,,,,,4,2,1,52,924.982.455.645.153
693708,1,3,52,80,2,,,,2,,2,,1,2,,8,,1,52,924.982.455.645.153
693708,1,4,52,80,1,1,3,,2,,2,,,,,4,2,1,52,924.982.455.645.153
693717,1,1,52,80,1,4,4,,3,,2,,,,,10,2,1,52,438.940.774.744.679
693717,1,2,52,80,2,,,,2,,2,,2,,.,,,1,52,438.940.774.744.679
693720,1,4,52,80,2,,,,2,,2,,2,,.,,,1,52,100.345.033.737.663
693726,1,3,52,80,2,,,,2,,2,,2,,.,,,1,52,491.110.202.575.416
693738,1,3,52,80,2,,,,2,,2,,2,,.,,,1,52,327.168.756.945.178
693742,1,2,52,80,1,1,8,CAMBIO DE DOMICILIO,2,,2,,,,,9,2,1,52,406.153.675.189.365
693742,1,3,52,80,2,,,,2,,2,,2,,.,,,1,52,406.153.675.189.365
693745,1,2,52,80,1,3,2,,2,,2,,,,,9,2,1,52,431.702.716.218.039
693747,1,4,52,80,1,2,1,,2,,2,,,,,2,2,1,52,111.788.733.391.027
693749,1,3,52,80,2,,,,2,,2,,2,,.,,,1,52,921.283.352.702.495
693754,1,1,52,80,2,,,,2,,2,,1,4,,4,,1,52,528.000.743.931.299
693754,1,3,52,80,2,,,,2,,2,,1,2,,2,,1,52,528.000.743.931.299
693754,1,4,52,80,2,,,,2,,2,,2,,.,,,1,52,528.000.743.931.299
693754,1,7,52,80,1,4,3,,2,,2,,,,,4,2,1,52,528.000.743.931.299
693757,1,1,52,80,1,4,2,,2,,2,,,,,9,2,1,52,942.378.119.614.255
693765,1,2,54,80,1,4,2,,2,,2,,,,,9,2,1,54,326.246.936.260.791
693765,1,3,54,80,2,,,,2,,2,,2,,.,,,1,54,326.246.936.260.791
693768,1,1,54,80,2,,,,2,,2,,2,,.,,,1,54,263.850.328.078.646
693768,1,3,54,80,1,4,4,,2,,2,,,,,4,2,1,54,263.850.328.078.646
693771,1,2,54,80,1,4,2,,2,,2,,,,,9,2,1,54,28.713.824.074.005
693771,1,3,54,80,1,1,6,,2,,2,,,1,,5,1,1,54,28.713.824.074.005
693771,1,4,54,80,2,,,,2,,2,,2,,.,,,1,54,28.713.824.074.005
693771,1,5,54,80,2,,,,2,,2,,2,,.,,,1,54,28.713.824.074.005
693771,1,6,54,80,2,,,,2,,2,,2,,.,,,1,54,28.713.824.074.005
693774,1,2,54,80,1,4,2,,2,,2,,,,,9,2,1,54,273.997.685.606.903
693774,1,3,54,80,2,,,,2,,2,,2,,.,,,1,54,273.997.685.606.903
694002,1,1,66,80,1,4,8,LA  EDAD,2,,2,,,,,8,2,1,66,257.384.110.522.004
694004,1,2,66,80,2,,,,2,,2,,2,,.,,,1,66,236.288.579.953.734
694006,1,2,66,80,2,,,,2,,2,,2,,.,,,1,66,225.193.871.836.746
694008,1,3,66,80,2,,,,2,,2,,2,,.,,,1,66,232.050.032.088.124
694011,1,2,66,80,2,,,,2,,2,,2,,.,,,1,66,24.922.515.250.356
694012,1,3,66,80,2,,,,2,,2,,2,,.,,,1,66,241.654.277.455.767
694014,1,1,66,80,1,3,3,,2,,2,,,,,4,2,1,66,24.922.515.250.356
694019,1,3,66,80,2,,,,2,,2,,2,,.,,,1,66,206.103.222.286.275
694021,1,4,66,80,1,1,2,,2,,2,,,,,9,2,1,66,245.529.546.436.887
694023,1,2,66,80,1,4,2,,2,,2,,,,,9,2,1,66,239.677.891.280.197
694025,1,2,66,80,1,4,2,,2,,2,,,,,11,2,1,66,217.739.328.922.176
694027,1,2,66,80,2,,,,2,,2,,2,,.,,,1,66,255.993.475.463.945
694027,1,5,66,80,1,1,7,,2,,1,600000,,,POR  QUE  ESTA  PENDIENTE  DEL  VIAJE,12,2,1,66,255.993.475.463.945
694030,1,5,66,80,1,4,3,,2,,2,,,,,4,2,1,66,257.401.310.252.282
694034,1,3,68,80,2,,,,2,,2,,2,,.,,,1,68,389.042.407.587.387
694034,1,5,68,80,2,,,,2,,2,,2,,.,,,1,68,389.042.407.587.387
694039,1,2,68,80,1,4,2,,2,,2,,,,,9,2,1,68,389.891.597.215.197
694039,1,3,68,80,2,,,,2,,2,,2,,.,,,1,68,389.891.597.215.197
694041,1,2,68,80,1,4,2,,2,,2,,,,,8,2,1,68,335.905.047.358.064
694041,1,6,68,80,2,,,,2,,2,,2,,.,,,1,68,335.905.047.358.064
694043,1,2,68,80,1,3,3,,2,,2,,,,,9,2,1,68,377.230.141.641.881
694043,1,4,68,80,2,,,,2,,2,,2,,.,,,1,68,377.230.141.641.881
694046,1,4,68,80,2,,,,2,,2,,2,,.,,,1,68,448.258.144.539.941
694049,1,3,68,80,2,,,,2,,2,,2,,.,,,1,68,370.520.960.164.771
694052,1,4,68,80,2,,,,2,,2,,2,,.,,,1,68,41.146.436.768.397
694052,1,5,68,80,2,,,,2,,2,,2,,.,,,1,68,41.146.436.768.397
694056,1,1,68,80,1,4,4,,3,,2,,,,,10,2,1,68,343.856.107.358.706
694056,1,2,68,80,2,,,,2,,2,,2,,.,,,1,68,343.856.107.358.706
694056,1,3,68,80,2,,,,2,,2,,2,,.,,,1,68,343.856.107.358.706
694056,1,5,68,80,2,,,,2,,2,,2,,.,,,1,68,343.856.107.358.706
694056,2,2,68,80,1,2,2,,2,,2,,,,,9,2,1,68,343.856.107.358.706
694056,3,2,68,80,2,,,,2,,2,,2,,.,,,1,68,343.856.107.358.706
694056,3,5,68,80,2,,,,2,,2,,2,,.,,,1,68,343.856.107.358.706
694061,1,1,68,80,1,4,4,,3,,2,,,,,10,2,1,68,28.665.821.344.084
694064,1,1,68,80,1,4,4,,3,,2,,,,,10,2,1,68,179.696.221.736.087
694064,1,2,68,80,1,1,1,,2,,2,,,,,2,2,1,68,179.696.221.736.087
694064,1,4,68,80,1,4,2,,2,,2,,,,,8,2,1,68,179.696.221.736.087
694066,1,3,68,80,2,,,,2,,2,,2,,.,,,1,68,406.239.314.641.347
694066,1,4,68,80,2,,,,2,,2,,2,,.,,,1,68,406.239.314.641.347
694070,1,2,68,80,1,4,2,,2,,2,,,,,9,2,1,68,430.536.060.529.667
694070,1,4,68,80,2,,,,2,,2,,2,,.,,,1,68,430.536.060.529.667
694073,1,3,68,80,2,,,,2,,2,,2,,.,,,1,68,377.230.141.641.881
694073,1,4,68,80,2,,,,2,,2,,2,,.,,,1,68,377.230.141.641.881
694076,1,2,68,80,2,,,,2,,2,,2,,.,,,1,68,31.762.273.156.284
694084,1,3,68,80,2,,,,2,,2,,2,,.,,,1,68,259.197.711.047.289
694084,1,5,68,80,2,,,,2,,2,,2,,.,,,1,68,259.197.711.047.289
694084,1,6,68,80,2,,,,2,,2,,2,,.,,,1,68,259.197.711.047.289
694090,1,1,68,80,1,4,8,DESPLAZADMIENTO POR VIOLENCIA,2,,2,,,,,4,2,1,68,3.918.088.080.196
694090,1,2,68,80,2,,,,2,,2,,2,,.,,,1,68,3.918.088.080.196
694095,1,4,68,80,2,,,,2,,2,,2,,.,,,1,68,377.230.141.641.881
694099,1,2,68,80,1,4,8,CAMBIO D DOMICILIO,2,,2,,,4,,5,1,1,68,326.117.492.525.551
694099,1,4,68,80,2,,,,2,,2,,2,,.,,,1,68,326.117.492.525.551
694101,1,2,68,80,2,,,,2,,2,,2,,.,,,1,68,31.762.273.156.284
694104,1,1,68,80,1,4,2,,2,,2,,,,,9,2,1,68,238.469.847.287.086
694104,1,2,68,80,1,2,4,,3,,2,,,,,10,2,1,68,238.469.847.287.086
694104,1,4,68,80,2,,,,2,,2,,2,,.,,,1,68,238.469.847.287.086
694106,1,3,68,80,2,,,,2,,2,,2,,.,,,1,68,378.338.112.003.527
694106,1,4,68,80,2,,,,2,,2,,2,,.,,,1,68,378.338.112.003.527
694110,1,1,68,80,1,4,4,,3,,2,,,2,,6,1,1,68,271.101.212.451.693
694110,1,2,68,80,1,4,2,,2,,2,,,,,9,2,1,68,271.101.212.451.693
694110,1,4,68,80,1,2,7,,2,,2,,,2,,2,1,1,68,271.101.212.451.693
694111,1,3,68,80,2,,,,2,,2,,1,1,,8,,1,68,315.063.180.748.958
694111,1,4,68,80,2,,,,2,,2,,2,,.,,,1,68,315.063.180.748.958
694114,1,2,68,80,1,2,7,,2,,2,,,2,,5,1,1,68,439.397.102.534.804
694114,1,4,68,80,2,,,,2,,2,,2,,.,,,1,68,439.397.102.534.804
694116,1,4,68,80,2,,,,2,,2,,1,2,,2,,1,68,303.419.473.461.915
694116,1,5,68,80,1,4,4,,3,,2,,,,,10,2,1,68,303.419.473.461.915
694121,1,1,68,80,2,,,,2,,2,,2,,.,,,1,68,319.816.001.334.297
694124,1,3,68,80,2,,,,2,,2,,2,,.,,,1,68,423.276.633.629.476
694124,1,5,68,80,2,,,,2,,2,,2,,.,,,1,68,423.276.633.629.476
694126,1,4,68,80,1,4,3,,2,,2,,,,,4,2,1,68,352.339.866.190.313
694133,1,2,68,80,1,2,7,,2,,2,,,,,9,2,1,68,396.301.834.487.578
694135,1,2,68,80,1,4,2,,2,,2,,,,,9,2,1,68,323.607.767.927.137
694135,1,3,68,80,1,1,1,,2,,2,,,,,2,2,1,68,323.607.767.927.137
694138,1,1,68,80,1,4,2,,2,,2,,,,,9,2,1,68,254.866.375.159.468
694138,1,3,68,80,2,,,,3,,2,,2,,.,,,1,68,254.866.375.159.468
694140,1,1,68,80,1,4,4,,3,,2,,,,,10,2,1,68,291.883.266.483.462
694142,1,1,68,80,2,,,,2,,2,,2,,.,,,1,68,264.209.312.366.464
694142,2,2,68,80,2,,,,2,,2,,2,,.,,,1,68,264.209.312.366.464
694144,1,1,68,80,2,,,,2,,2,,2,,.,,,1,68,280.605.840.238.846
694146,1,2,68,80,1,1,7,,2,,2,,,,ESTA DE VACACIONES,12,2,1,68,39.106.711.870.038
694146,1,3,68,80,1,1,7,,2,,2,,,,,2,2,1,68,39.106.711.870.038
694149,1,1,68,80,1,4,6,,3,,2,,,,,8,2,1,68,405.645.785.078.099
694149,1,2,68,80,2,,,,2,,2,,2,,.,,,1,68,405.645.785.078.099
694151,1,2,68,80,1,4,6,,2,,2,,,,,9,2,1,68,431.246.217.635.872
694151,1,3,68,80,2,,,,2,,2,,2,,.,,,1,68,431.246.217.635.872
694151,2,1,68,80,1,4,3,,2,,2,,,,,4,2,1,68,431.246.217.635.872
694151,2,5,68,80,1,2,7,,2,,2,,,,,8,2,1,68,431.246.217.635.872
694154,1,3,68,80,2,,,,2,,2,,2,,.,,,1,68,439.397.102.534.804
694154,1,4,68,80,2,,,,2,,2,,2,,.,,,1,68,439.397.102.534.804
694155,1,2,68,80,1,4,2,,2,,2,,,,,9,2,1,68,280.605.840.238.846
694157,1,4,68,80,1,4,6,,2,,2,,,,,9,2,1,68,317.791.290.221.304
694159,1,3,68,80,2,,,,2,,2,,2,,.,,,1,68,416.975.142.438.221
694161,1,3,68,80,1,2,1,,2,,2,,,,,2,2,1,68,379.423.411.413.337
694163,1,1,68,80,2,,,,2,,2,,2,,.,,,1,68,386.832.872.966.238
694163,1,6,68,80,1,1,5,,2,,2,,,,,2,2,1,68,386.832.872.966.238
694165,1,1,68,80,1,4,4,,3,,2,,,,,10,2,1,68,366.435.623.982.648
694165,1,2,68,80,2,,,,2,,2,,2,,.,,,1,68,366.435.623.982.648
694169,1,1,68,80,1,4,6,,2,,2,,,,,9,2,1,68,280.605.840.238.846
694178,1,2,68,80,1,1,2,,2,,2,,,,,9,2,1,68,406.089.389.320.091
694181,1,1,68,80,2,,,,2,,2,,2,,.,,,1,68,294.442.817.297.345
694187,1,1,68,80,2,,,,2,,2,,2,,.,,,1,68,340.328.864.477.319
694187,1,6,68,80,1,1,1,,2,,2,,,,,2,2,1,68,340.328.864.477.319
694187,1,7,68,80,2,,,,2,,2,,1,1,,9,,1,68,340.328.864.477.319
694195,1,1,68,80,1,4,2,,2,,2,,,,,9,2,1,68,393.111.478.919.817
694195,1,8,68,80,2,,,,2,,2,,2,,.,,,1,68,393.111.478.919.817
694198,1,2,68,80,2,,,,2,,2,,1,5,NO  TENGO  BACHILLER,12,,1,68,296.694.886.262.613
694198,1,5,68,80,1,1,1,,2,,2,,,,,2,2,1,68,296.694.886.262.613
694198,2,1,68,80,2,,,,2,,2,,1,1,,2,,1,68,296.694.886.262.613
694201,1,1,68,80,2,,,,2,,2,,2,,.,,,1,68,32.906.871.646.592
694201,1,2,68,80,2,,,,2,,2,,2,,.,,,1,68,32.906.871.646.592
694203,1,2,68,80,1,2,1,,2,,2,,,,,2,2,1,68,287.833.844.257.476
694203,3,1,68,80,1,4,2,,2,,2,,,,,8,2,1,68,287.833.844.257.476
694206,1,1,68,80,1,4,4,,3,,2,,,,,4,2,1,68,317.565.057.469.718
694206,1,2,68,80,1,4,2,,2,,2,,,,,9,2,1,68,317.565.057.469.718
694210,1,3,68,80,2,,,,2,,2,,2,,.,,,1,68,287.130.445.898.123
694210,1,4,68,80,2,,,,2,,2,,1,1,,2,,1,68,287.130.445.898.123
694210,1,5,68,80,2,,,,2,,2,,2,,.,,,1,68,287.130.445.898.123
694214,1,1,68,80,1,3,3,,2,,2,,,,,4,2,1,68,294.442.817.297.345
694218,1,3,68,80,2,,,,2,,2,,2,,.,,,1,68,315.063.180.748.958
694218,1,4,68,80,2,,,,2,,2,,2,,.,,,1,68,315.063.180.748.958
694220,1,1,68,80,1,4,4,,3,,2,,,,,10,2,1,68,378.247.889.928.154
694220,1,2,68,80,1,4,2,,2,,2,,,,,9,2,1,68,378.247.889.928.154
694222,1,1,68,80,1,4,3,,2,,2,,,,,4,2,1,68,392.885.246.168.232
694222,1,2,68,80,1,3,3,,2,,2,,,,,4,2,1,68,392.885.246.168.232
694227,1,2,68,80,1,4,2,,2,,2,,,,,9,2,1,68,427.711.986.004.332
694233,1,1,68,80,1,4,2,,2,,2,,,,,9,2,1,68,326.117.492.525.551
694233,1,2,68,80,2,,,,2,,2,,2,,.,,,1,68,326.117.492.525.551
694233,1,3,68,80,2,,,,2,,2,,2,,.,,,1,68,326.117.492.525.551
694235,1,2,68,80,1,3,7,,2,,2,,,2,,5,1,1,68,415.264.781.252.149
694352,1,2,73,80,1,2,3,,2,,2,,,,,4,2,1,73,198.928.075.637.503
694356,1,1,73,80,1,2,4,,3,,2,,,,,10,2,1,73,198.928.075.637.503
694358,1,2,73,80,2,,,,2,,2,,2,,.,,,1,73,139.172.276.416.992
694358,1,3,73,80,2,,,,2,,2,,2,,.,,,1,73,139.172.276.416.992
694360,1,5,73,80,1,4,2,,2,,2,,,,,9,2,1,73,204.079.438.002.273
694365,1,2,73,80,2,,,,2,,2,,2,,.,,,1,73,144.608.574.300.317
694366,1,3,73,80,2,,,,2,,2,,2,,.,,,1,73,226.424.821.517.116
