DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
5571895;1;2;1;80;05;2;;908526;1;4;;2;;;4;;2;2;;2;;1;10;1.4;05;987.06800115
5571896;1;1;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1046.1421808
5571896;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;05;1046.1421808
5571898;1;1;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;1196.2816577
5571900;1;1;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;2094.3478462
5571904;1;1;1;80;05;2;;908526;1;8;;2;;;8;;2;2;;2;;1;10;4;05;1064.4403403
5571904;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;1064.4403403
5571904;1;6;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1064.4403403
5571905;1;1;1;80;05;;;;1;9;POR LA PANDEMIA DEL COVID 19;2;;;8;;2;2;;2;;1;10;2;05;912.29665379
5571905;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;05;912.29665379
5571905;1;5;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;912.29665379
5571906;1;1;1;80;05;;;;1;6;;2;;;11;;2;2;;1;334000;1;10;1.1;05;1139.6744829
5571906;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;05;1139.6744829
5571907;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;05;1330.7239669
5571909;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;10;;05;985.02206633
5571911;1;2;1;80;05;;;;1;3;;2;;;11;;2;2;;2;;1;10;4;05;1255.7978116
5571916;1;1;1;80;05;2;;99;1;3;;2;;;9;;2;2;;2;;1;10;4;05;1184.6346344
5571917;1;1;1;80;05;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;05;1284.046772
5571918;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;1660.6499576
5571918;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;10;;05;1660.6499576
5571919;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1271.4949793
5571920;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;05;957.23590113
5571920;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;957.23590113
5571921;1;2;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;05;1133.5993078
5571922;1;1;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;10;2;05;1180.58449
5571924;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;05;1256.96371
5571927;1;1;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;955.07688357
5571930;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;05;1374.1770446
5571930;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;10;;05;1374.1770446
5571932;1;2;1;80;05;;;;1;7;;2;;;6;;2;2;;2;;1;10;1.3;05;1330.5691589
5571933;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1048.1463904
5571933;1;4;1;80;05;;;;2;;;;2;;;.;;;;2;;1;10;;05;1048.1463904
5571934;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1405.9372884
5571935;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;10;;05;1271.4949793
5571936;1;2;1;80;05;2;;908526;1;3;;2;;;9;;2;2;;2;;1;10;4;05;1931.0084616
5571938;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1170.3448941
5571938;1;4;1;80;05;;;;2;;;;2;;;.;;;;2;;1;10;;05;1170.3448941
5571939;1;1;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;10;2;05;1044.096246
5571940;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1271.4949793
5571941;1;1;1;80;05;;;;1;7;;2;;;1;;2;2;;2;;1;10;4;05;1180.58449
5571941;1;2;1;80;05;;;;1;9;CAMBIO DE PAIS;2;;;9;;2;2;;2;;1;10;4;05;1180.58449
5571945;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;957.23590113
5571946;1;3;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;893.95676909
5571951;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;10;;05;1271.4949793
5571958;1;2;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;1255.9526195
5571958;1;3;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;1255.9526195
5571959;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;05;1346.8631088
5571959;1;2;1;80;05;;;;1;5;;2;;;9;;2;2;;2;;1;10;4;05;1346.8631088
5571959;1;4;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1346.8631088
5571960;1;1;1;80;05;;;;1;5;;2;;;4;;3;3;;2;;1;10;3;05;1180.58449
5571960;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1180.58449
5571961;1;1;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1192.5186795
5571961;1;2;1;80;05;;;;1;3;;1;;1;9;;2;2;;1;700000;1;10;1.1;05;1192.5186795
5571961;1;4;1;80;05;;;;2;;;;2;;;.;;;;2;;1;10;;05;1192.5186795
5571962;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;05;1180.58449
5571962;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;1180.58449
5571963;1;1;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;893.95676909
5571964;1;1;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1259.847956
5571964;1;3;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;05;1259.847956
5571965;1;1;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1117.305358
5571966;1;1;1;80;05;;;;1;1;;2;;;8;;2;2;;2;;1;10;2;05;1180.58449
5571967;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;05;1046.1421808
5571968;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;05;1034.4951575
5571968;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;1034.4951575
5571968;1;3;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;05;1034.4951575
5571968;1;4;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1034.4951575
5571969;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;05;1180.58449
5571969;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;1180.58449
5571970;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1386.2660421
5571971;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;1342.8129644
5571972;1;3;1;80;05;2;;908526;2;;;;2;;;.;2;2;;2;;1;10;;05;761.67347747
5571972;1;4;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;761.67347747
5571973;1;4;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;05;1447.3861566
5571974;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;05;1121.5103103
5571974;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;1121.5103103
5571976;1;4;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1405.7824805
5571981;1;2;1;80;05;;;;1;4;;2;;;4;;3;3;;2;;1;10;4;05;1406.0920964
5571982;1;2;1;80;05;2;;600000;2;;;;2;;;.;;;;2;;1;10;;05;1151.7634804
5571983;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;1;200000;1;10;1.3;05;1271.0227499
5571987;1;1;1;80;08;2;;908526;2;;;;2;;;.;2;2;;2;;1;10;;08;480.44047969
5571987;1;2;1;80;08;;;;1;9;DESPLAZADO;2;;;7;;2;2;;2;;1;10;4;08;480.44047969
5571988;1;2;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;08;442.11792454
5571989;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;08;684.44444938
5571989;1;8;1;80;08;1;24;908000;1;3;;2;;;9;;2;2;;2;;1;10;2;08;684.44444938
5571990;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;496.80237359
5571990;1;6;1;80;08;2;;900000;1;3;;2;;;9;;2;2;;2;;1;10;3;08;496.80237359
5571991;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;711.21146955
5571993;1;1;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;08;841.24178665
5571993;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;841.24178665
5571993;1;5;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;841.24178665
5571994;1;2;1;80;08;1;24;500000;1;3;;2;;;9;;2;2;;2;;1;10;3;08;771.88238802
5571995;1;2;1;80;08;2;;500000;1;7;;2;;;9;;2;2;;2;;1;10;4;08;541.11139816
5571996;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;08;673.38078129
5571996;1;2;1;80;08;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;08;673.38078129
5571997;1;1;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;08;601.82722293
5571997;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;601.82722293
5571998;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;610.64350974
5571999;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;711.21146955
5572000;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;682.24197439
5572000;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;682.24197439
5572002;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;739.14424695
5572003;1;1;1;80;08;1;48;900000;1;8;;2;;;12;LA PANDEMIA;1;2;;2;;1;10;2;08;675.46286604
5572003;1;2;1;80;08;1;50;1000000;2;;;;2;;;.;2;2;;2;;1;10;;08;675.46286604
5572003;1;4;1;80;08;2;;1000000;2;;;;1;1;2;;2;2;;2;;1;10;;08;675.46286604
5572003;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;675.46286604
5572004;1;2;1;80;08;;;;1;1;;2;;;2;;2;2;;2;;1;10;2;08;787.34347044
5572005;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;08;513.33540883
5572005;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;513.33540883
5572005;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;513.33540883
5572005;1;9;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;513.33540883
5572007;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;616.33609636
5572008;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;592.46465924
5572008;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;592.46465924
5572009;1;4;1;80;08;2;;900000;2;;;;2;;;.;2;2;;2;;1;10;;08;519.93764937
5572009;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;519.93764937
5572010;1;1;1;80;08;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;08;560.89897468
5572010;1;2;1;80;08;1;35;908526;1;9;POR EL VIRUS TUVO QUE DEJAR DE HACER LA ACTIVIDAD ECONOMICA;2;;;12;NO TIENE RECURSOS PARA INSTALAR UN NEGOCIO;2;2;;2;;1;10;2;08;560.89897468
5572012;1;5;1;80;08;;;;1;1;;2;;;1;;2;2;;2;;1;10;1.4;08;899.20950595
5572013;1;2;1;80;08;2;;908000;1;3;;2;;;9;;2;2;;2;;1;10;3;08;825.67253168
5572014;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;08;733.42293135
5572015;1;1;1;80;08;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;08;535.41881154
5572016;1;2;1;80;08;2;;900000;1;3;;1;;2;9;;2;2;;2;;1;10;2;08;689.38671458
5572016;1;5;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;689.38671458
5572020;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;08;541.11139816
5572020;1;2;1;80;08;;;;1;9;POR PANDEMIA;2;;;4;;2;2;;2;;1;10;1.4;08;541.11139816
5572021;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;533.22465181
5572021;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;533.22465181
5572021;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;533.22465181
5572022;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;08;621.57105592
5572022;1;5;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;621.57105592
5572024;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.3;08;703.2798169
5572024;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;703.2798169
5572025;1;1;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;08;768.39305601
5572025;1;5;1;80;08;;;;1;8;;2;;;2;;2;2;;2;;1;10;1.3;08;768.39305601
5572026;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;723.68316453
5572028;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;673.38078129
5572029;1;1;1;80;08;2;;1200000;1;7;;2;;;2;;2;2;;2;;1;10;2;08;513.59405657
5572029;1;4;1;80;08;2;;900000;1;3;;2;;;9;;1;2;;2;;1;10;4;08;513.59405657
5572030;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;558.8180527
5572030;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;558.8180527
5572031;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;560.89897468
5572031;1;3;1;80;08;;;;1;5;;2;;;9;;3;3;;2;;1;10;4;08;560.89897468
5572032;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;08;682.24197439
5572032;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;682.24197439
5572032;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;682.24197439
5572033;1;1;1;80;08;;;;1;3;;2;;;4;;2;2;;2;;1;10;4;08;820.21876548
5572033;1;3;1;80;08;;;;1;7;;2;;;1;;2;2;;2;;1;10;3;08;820.21876548
5572033;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;820.21876548
5572033;1;5;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;820.21876548
5572033;1;8;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;820.21876548
5572033;1;9;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;820.21876548
5572033;1;10;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;820.21876548
5572033;1;14;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;08;820.21876548
5572033;1;15;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;820.21876548
5572033;1;19;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;820.21876548
5572034;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;585.8435274
5572034;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;585.8435274
5572034;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;585.8435274
5572034;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;585.8435274
5572034;1;6;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;585.8435274
5572035;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;667.80974767
5572035;1;5;1;80;08;2;;800000;2;;;;2;;;.;2;2;;2;;1;10;;08;667.80974767
5572035;1;8;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;667.80974767
5572036;1;1;1;80;08;2;;600000;1;4;;2;;;8;;2;2;;2;;1;10;4;08;647.90061815
5572037;1;1;1;80;08;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;08;670.6840882
5572039;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;479.05430741
5572039;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;479.05430741
5572039;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;479.05430741
5572039;1;6;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;479.05430741
5572039;1;7;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;479.05430741
5572040;1;2;1;80;08;1;20;1000000;1;9;PANDEMIA;2;;;9;;2;2;;2;;1;10;2;08;664.53531986
5572044;1;1;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;08;487.21958804
5572047;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;674.31032174
5572049;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;669.77027942
5572050;1;2;1;80;08;;;;1;3;;2;;;4;;2;2;;2;;1;10;4;08;437.93384281
5572050;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;437.93384281
5572050;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;437.93384281
5572050;1;5;1;80;08;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;08;437.93384281
5572051;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;682.24197439
5572051;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;682.24197439
5572052;1;2;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;10;2;08;751.7583543
5572052;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;751.7583543
5572056;1;1;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;535.41881154
5572059;1;1;1;80;08;;;;1;3;;2;;;10;;3;3;;2;;1;10;4;08;673.38078129
5572059;1;3;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;08;673.38078129
5572061;1;1;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;08;541.11139816
5572061;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;541.11139816
5572063;1;1;1;80;08;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;08;552.05351325
5572063;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;552.05351325
5572065;1;1;1;80;08;;;;1;5;;2;;;12;PARA DEDICARSE A VIAJAR;3;3;;2;;1;10;4;08;673.38078129
5572065;1;2;1;80;08;;;;1;5;;2;;;8;;3;3;;2;;1;10;3;08;673.38078129
5572067;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;08;784.74844381
5572068;1;1;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;445.26429326
5572068;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;445.26429326
5572070;1;1;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;08;552.05351325
5572071;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;08;733.42293135
5572072;1;2;1;80;08;2;;600000;1;3;;2;;;9;;2;2;;2;;1;10;3;08;751.4790404
5572073;1;1;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;08;813.99725287
5572073;1;4;1;80;08;;;;1;7;;2;;;9;;2;2;;2;;1;10;1.3;08;813.99725287
5572074;1;4;1;80;08;2;;600000;1;3;;2;;;9;;2;2;;2;;1;10;3;08;663.91954875
5572076;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.3;08;698.8766761
5572076;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;698.8766761
5572077;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;08;706.65018471
5572077;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;706.65018471
5572078;1;2;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;559.84925961
5572078;1;3;1;80;08;2;;800000;2;;;;2;;;.;2;2;;2;;1;10;;08;559.84925961
5572079;1;1;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;08;663.01224605
5572079;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;663.01224605
5572079;1;5;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;663.01224605
5572081;1;1;1;80;08;;;;1;5;;2;;;8;;3;3;;2;;1;10;4;08;391.8155413
5572081;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;391.8155413
5572081;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;391.8155413
5572082;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;539.44591198
5572083;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;661.83862677
5572083;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;661.83862677
5572084;1;2;1;80;08;2;;2000000;1;9;PANDEMIA;2;;;9;;2;2;;2;;1;10;2;08;636.12367288
5572084;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;636.12367288
5572085;1;1;1;80;08;;;;1;9;POR EL VIRUS DEJO DE HACER LA ACTIVIDAD ECONOMICA QUE HACIA;2;;;8;;2;2;;2;;1;10;2;08;612.70986282
5572085;1;2;1;80;08;;;;1;8;;2;;;9;;2;2;;2;;1;10;4;08;612.70986282
5572085;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;612.70986282
5572086;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;537.50089629
5572086;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;537.50089629
5572087;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;555.66517789
5572087;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;555.66517789
5572089;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;08;603.24863028
5572089;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;603.24863028
5572090;1;2;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;08;609.55698801
5572090;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;609.55698801
5572090;1;4;1;80;08;;;;1;7;;2;;;12;EXPRESIDIARIO;2;2;;2;;1;10;4;08;609.55698801
5572091;1;1;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;08;667.68819467
5572092;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;489.14352875
5572093;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;855.95254765
5572095;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;08;649.20878775
5572095;1;2;1;80;08;2;;1000000;1;9;POR EL VIRUS TUVO QUE DEJAR DE HACER LA ACTIVIDAD ECONOMICA QUE TENIA;2;;;12;POR EL VIRUS NO SE ATREVE A MONTAR UN NEGOCIO INDEPENDIENTE;2;2;;2;;1;10;2;08;649.20878775
5572097;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;711.21146955
5572100;1;1;1;80;08;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;08;428.62959155
5572100;1;2;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;08;428.62959155
5572101;1;1;1;80;08;1;24;1000000;1;7;;2;;;4;;1;1;2;2;;1;10;4;08;616.33609636
5572101;1;3;1;80;08;1;24;900000;2;;;;2;;;.;2;2;;2;;1;10;;08;616.33609636
5572102;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;799.9575778
5572103;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;543.2145579
5572103;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;543.2145579
5572105;1;1;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;08;625.18155779
5572105;1;2;1;80;08;;;;1;9;MUERE JEFE DE COVID;2;;;10;;3;3;;2;;1;10;1.4;08;625.18155779
5572105;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;625.18155779
5572106;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;604.42224956
5572106;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;604.42224956
5572106;1;5;1;80;08;1;24;908600;1;7;;2;;;9;;2;2;;2;;1;10;4;08;604.42224956
5572107;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;552.05351325
5572108;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;08;492.91217467
5572108;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;492.91217467
5572108;1;3;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;08;492.91217467
5572109;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;489.30167279
5572109;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;10;;08;489.30167279
5572111;1;1;1;80;08;1;48;1000000;1;6;;1;;4;1;;2;2;;2;;1;10;4;08;552.05351325
5572112;1;4;1;80;08;1;24;908526;1;4;;2;;;4;;2;2;;2;;1;10;4;08;748.60547949
5572116;1;2;1;80;08;1;48;1200000;2;;;;1;2;2;;2;2;;2;;1;10;;08;694.57676784
5572120;1;1;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;08;837.61555311
5572121;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;722.50954524
5572122;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;08;541.11139816
5572122;1;2;1;80;08;;;;1;9;PANDEMIA;2;;;12;SUS HIJOS NO LA DEJAN TRABAJAR DESDE QUE INICIO LA PANDEMIA;2;2;;2;;1;10;2;08;541.11139816
5572124;1;1;1;80;08;;;;1;6;;2;;;8;;2;2;;2;;1;10;2;08;673.38078129
5572124;1;2;1;80;08;;;;1;4;;2;;;12;SE FRACTURO LA CABEZA DEL HOMBRO;2;2;;2;;1;10;2;08;673.38078129
5572125;1;3;1;80;08;;;;1;9;POR PANDEMIA QUEDO CON AFECCIONES DEBIDO A QUE DIO POSITIVO A COVID;2;;;4;;2;2;;2;;1;10;2;08;670.22790648
5572126;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;711.21146955
