DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5583727;1;4;1;70;23;1;3;48;908526;1;;2;3;1;;3;2;2;;2;;;;;;;;;;;1;1;860000;41;95;95;1;1;10;4111;23;212.85629734
5583736;1;3;1;70;23;1;20;48;800000;1;;2;69;1;;9;2;1;;2;;;;;;;;;;;1;2;;88;45;53;1;2;10;8891;23;100.38102077
5583739;1;2;1;70;23;1;57;48;908526;1;;2;82;4;;1;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;2;10;4921;23;108.31467186
5583743;1;2;1;70;23;1;40;48;1200000;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;64;33;33;1;2;10;6412;23;155.3280473
5583749;1;2;1;70;27;1;102;40;2000000;2;;2;103;2;;7;2;1;;2;;;;;;;;;;;1;2;;84;13;39;1;2;10;8412;27;44.973244385
5583754;1;2;1;70;27;1;48;40;2800000;1;;2;48;2;;9;2;1;;2;;;;;;;;;;;1;2;;84;11;11;1;2;10;8412;27;37.017988233
5583755;1;1;1;70;27;1;48;40;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;10;;27;151.77375175
5583767;1;1;1;70;27;1;12;48;400000;1;;2;12;3;;2;2;4;;2;;;;;;;;;;;1;2;;97;53;55;1;1;10;9700;27;37.017988233
5583769;1;1;1;70;27;1;48;48;908000;1;;2;300;1;;5;2;2;;2;;;;;;;;;;;1;2;;81;55;55;1;2;10;8121;27;37.017988233
5583783;1;2;1;70;27;1;48;48;1000000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;10;;27;151.77375175
5583783;1;3;1;70;27;1;50;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;10;;27;151.77375175
5583785;1;2;1;70;27;1;151;40;1014000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;10;;27;98.931113631
5583786;1;1;1;70;27;1;51;40;1014000;1;;2;52;2;;8;2;1;;2;;;;;;;;;;;1;2;;84;62;39;1;2;10;8415;27;151.77375175
5583800;1;2;1;70;27;1;56;48;1800000;2;;2;570;1;;9;2;1;;2;;;;;;;;;1;;;2;;84;13;39;1;2;10;8413;27;37.017988233
5583805;1;1;1;70;27;1;24;40;900000;3;;2;51;1;;7;2;1;;2;;;;;;;;;;;1;2;;86;54;59;1;2;10;8621;27;37.017988233
5583811;1;2;1;70;27;1;12;40;2500000;1;;2;18;1;;6;2;1;;2;;;;;;;;;;;1;2;;42;02;02;1;1;10;4290;27;71.952179008
5583821;1;2;1;70;41;1;150;24;500000;1;;2;150;1;;6;2;2;;2;;;;;;;;;;;1;2;;64;55;55;1;2;10;6492;41;189.76973558
5583822;1;2;1;70;41;1;4;24;500000;1;;2;4;4;;1;2;3;;2;;;;;;;;;;;1;2;;38;55;45;1;1;10;3830;41;241.76829487
5583825;1;1;1;70;41;1;30;24;600000;4;;2;52;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;10;9700;41;241.76829487
5583829;1;1;1;70;41;1;24;48;1200000;1;;2;24;1;;5;2;4;;2;;;;;;;;;;;1;2;;56;53;53;1;2;10;5611;41;222.59116208
5583829;1;2;1;70;41;1;150;24;600000;1;;2;150;1;;7;2;1;;2;;;;;;;;;;;1;2;;86;39;39;1;2;10;8610;41;222.59116208
5583830;1;1;1;70;41;1;40;48;908500;1;;2;52;1;;2;2;4;;2;;;;;;;;;;;1;2;;56;58;50;1;2;10;5630;41;145.10163363
5583830;1;2;1;70;41;1;20;40;700000;4;;2;60;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;55;54;1;2;10;9700;41;145.10163363
5583835;1;2;1;70;41;1;3;40;908500;1;;2;4;1;;4;2;2;;2;;;;;;;;;;;1;1;300000;85;59;55;1;1;10;8512;41;317.27800788
5583836;1;2;1;70;41;1;250;48;1200000;1;;2;250;1;;5;2;1;;2;;;;;;;;;;;1;2;;80;58;58;1;2;10;8010;41;194.91637457
5583843;1;1;1;70;44;1;40;48;2500000;1;;2;40;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;19;39;1;2;10;8415;44;101.2452893
5583848;1;1;1;70;44;1;16;48;950000;4;;2;40;4;;6;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;10;4771;44;288.03630646
5583850;1;1;1;70;44;1;24;48;950000;1;;2;72;4;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;97;1;2;10;4729;44;159.93233169
5583855;1;2;1;70;44;1;12;48;350000;3;;2;60;4;;2;2;8;;2;;;;;;;;;;;1;2;;47;54;45;1;1;10;4711;44;130.96198139
5583875;1;1;1;70;50;1;4;48;1200000;1;;2;4;4;;9;2;1;;2;;;;;;;;;;;1;1;1200000;84;37;37;1;1;10;8412;50;423.92162633
5583875;1;2;1;70;50;1;20;48;1300000;1;;2;20;4;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;10;8610;50;423.92162633
5583881;2;1;2;70;50;1;52;48;1200000;1;;2;52;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;10;4752;50;347.81115696
5583882;1;3;1;70;50;1;52;48;950000;1;;2;3;1;;9;2;1;;2;;;;;;;;;;;1;2;;22;45;97;1;2;10;2229;50;334.47692251
5583883;1;1;1;70;50;1;8;40;800000;1;;2;60;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;1;10;8121;50;175.57704113
5583887;1;2;1;70;50;1;18;48;1000000;1;;2;20;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;55;54;1;2;10;9700;50;461.85239594
5583887;2;2;2;70;50;1;5;48;1000000;1;;2;4;1;;3;2;1;;2;;;;;;;;;;;1;1;600000;56;53;53;1;1;10;5611;50;461.85239594
5583890;1;2;1;70;50;1;4;48;930000;1;;2;4;1;;3;2;2;;2;;;;;;;;;;;1;2;;55;59;39;1;1;10;5511;50;385.98384783
5583892;1;3;1;70;50;1;16;48;930000;1;;2;16;1;;3;2;4;;2;;;;;;1;;;;;;2;;56;55;53;1;2;10;5611;50;445.35760527
5583896;1;2;1;70;50;1;76;40;1500000;1;;2;156;1;;3;2;1;;2;;;;;;;;;;;1;2;;69;12;12;1;2;10;6910;50;433.66229463
5583896;1;4;1;70;50;1;26;48;900000;1;;2;26;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;10;5630;50;433.66229463
5583897;1;1;1;70;50;1;24;48;1000000;1;;2;52;5;;5;2;7;;2;;;;;;;;;;;1;2;;56;53;51;1;2;10;5630;50;386.12343085
5583905;1;1;1;70;50;1;6;48;900000;1;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;45;99;99;1;1;10;4520;50;156.59339925
5583917;1;1;1;70;50;1;4;48;900000;1;;2;4;1;;3;2;1;;2;;;;;;;;;;;1;1;500000;55;54;54;1;1;10;5511;50;367.47978464
5583942;1;1;1;70;52;1;24;48;900000;1;;2;8;1;;2;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;2;10;4729;52;423.13525403
5583954;1;2;1;70;52;1;52;48;908526;1;;2;156;1;;6;2;1;;2;;;;;;;;;;;1;2;;85;39;55;1;2;10;8530;52;114.62574237
5583955;1;1;1;70;52;1;52;40;908000;1;;2;52;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;45;50;1;2;10;5630;52;377.68403808
5583955;1;4;1;70;52;1;20;40;908000;1;;2;20;1;;7;2;1;;2;;;;;;;;;;;1;2;;47;97;97;1;2;10;4711;52;377.68403808
5583957;2;1;2;70;52;1;8;48;800000;1;;2;32;1;;3;2;1;;2;;;;;;;;;;;1;2;;25;53;11;1;1;10;2599;52;277.60154601
5583960;1;2;1;70;52;1;8;40;700000;1;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;1;200000;41;95;95;1;1;10;4111;52;184.22308693
5583963;1;1;1;70;52;1;4;40;500000;1;;2;5;1;;3;2;7;;2;;;;;;;;;;;1;1;300000;25;83;93;1;1;10;2511;52;186.67304746
5583969;1;4;1;70;52;1;4;40;908526;1;;2;8;1;;4;2;8;;2;;;;;;;;;;;1;2;;47;45;45;1;1;10;4771;52;146.39385997
5583976;1;2;1;70;52;1;16;40;908000;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;1;150000;96;45;59;1;2;10;9609;52;205.86435222
5583978;1;3;1;70;54;1;8;48;500000;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;1;10;;54;400.15328711
5583981;1;2;1;70;54;1;28;48;908000;4;;2;28;4;;1;2;1;;2;;;;;;;;;1;;;2;;56;41;53;1;2;10;5613;54;474.70247331
5583991;1;1;1;70;63;1;40;48;908526;1;;2;40;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;45;53;1;2;10;5611;63;97.016969087
5583991;1;5;1;70;63;1;6;48;400000;4;;2;6;4;;1;2;7;;2;;;;;;;;;;;1;2;;41;95;95;1;1;10;4111;63;97.016969087
5583996;1;1;1;70;63;1;24;48;1200000;1;;2;24;1;;9;2;2;;2;;;;;;;;;;;1;2;;36;33;33;1;2;10;3600;63;153.72073222
5584000;1;1;1;70;63;1;28;48;1200000;1;;2;48;2;;9;2;1;;2;;;;;;;;;;;1;2;;84;39;39;1;2;10;8423;63;187.89997279
5584005;1;1;1;70;63;1;3;48;500000;4;;2;3;4;;1;2;1;;2;;;;;;;;;;;1;1;60000;81;55;55;1;1;10;8121;63;130.08312352
5584005;1;4;1;70;63;1;4;48;908526;4;;2;32;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;10;5613;63;130.08312352
5584007;1;2;1;70;63;1;56;48;908526;4;;2;56;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;55;45;1;2;10;5619;63;166.65124884
5584011;1;3;1;70;63;1;52;48;908526;1;;2;52;1;;6;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;10;4111;63;115.31197812
5584011;1;4;1;70;63;1;25;48;908526;1;;2;104;1;;3;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;2;10;4771;63;115.31197812
5584013;1;3;1;70;63;1;1;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;00;;1;1;10;;63;135.63704798
5584016;1;6;1;70;63;1;4;48;600000;4;;2;5;4;;1;2;1;;2;;;;;;;;;;;1;1;120000;81;55;55;1;1;10;8121;63;268.83697907
5584018;1;1;1;70;63;1;16;54;900000;4;;2;24;1;;4;2;4;;2;;;;;;;;;;;1;2;;55;55;55;1;2;10;5511;63;134.75465604
5584025;1;1;1;70;63;1;8;54;1000000;4;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;25;83;83;1;1;10;2511;63;153.1942121
5584025;1;4;1;70;63;1;24;48;700000;4;;2;16;4;;1;2;1;;2;;;;;;;;;;;1;2;;25;83;83;1;2;10;2511;63;153.1942121
5584025;1;5;1;70;63;1;4;48;908000;4;;2;4;4;;1;2;4;;2;;;;;;;;;;;1;1;450000;41;95;95;1;1;10;4111;63;153.1942121
5584027;1;2;1;70;63;1;24;48;908000;1;;2;40;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;97;97;1;2;10;4711;63;110.32583591
5584028;1;2;1;70;63;1;48;48;1200000;1;;2;70;4;;1;2;4;;2;;;;;;;;;;;1;2;;56;15;53;1;2;10;5611;63;81.557282913
5584030;1;3;1;70;63;1;20;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;12;;1;2;10;;63;81.557282913
5584043;1;1;1;70;63;1;48;48;700000;4;;2;72;5;;3;2;4;;2;;;;;;;;;;;1;2;;56;55;50;1;2;10;5630;63;172.7784011
5584044;1;2;1;70;63;1;48;24;700000;4;;2;18;1;;3;2;2;;2;;;;;;;;;;;1;2;;47;08;55;1;2;10;4759;63;100.99222876
5584051;1;3;1;70;63;1;28;60;900000;4;;2;28;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;10;4771;63;167.57490292
5584055;1;1;1;70;63;1;48;48;908526;1;;2;68;1;;8;2;8;;2;;;;;;;;;;;1;2;;49;58;98;1;2;10;4921;63;176.67625648
5584055;1;2;1;70;63;1;16;48;900000;1;;2;16;4;;1;2;8;;2;;;;;;;;;;;1;2;;41;95;95;1;2;10;4111;63;176.67625648
5584068;1;3;1;70;68;1;52;24;600000;1;;2;300;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;97;97;1;2;10;4711;68;805.7883971
5584074;1;3;1;70;68;1;8;48;908526;1;;2;200;1;;8;2;1;;2;;;;;;;;;;;1;2;;13;45;03;1;1;10;1399;68;557.79768817
5584093;1;3;1;70;70;1;84;48;1500000;1;;2;84;4;;1;2;1;;2;;;;;;;;;;;1;2;;69;12;12;1;2;10;6910;70;121.11570779
5584099;1;3;1;70;70;1;16;48;2000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;10;;70;183.32519825
5584121;1;2;1;70;70;1;2;48;908526;1;;2;36;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;33;51;1;1;10;5611;70;134.13062669
5584122;1;3;1;70;70;1;3;48;1800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;1;10;;70;70.480963248
5584123;1;3;1;70;70;1;2;40;900000;1;;2;16;1;;5;2;1;;2;;;;;;;;;;;1;2;;31;93;93;1;1;10;3110;70;137.32415599
5584127;1;3;1;70;70;1;12;48;908526;1;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;95;03;03;1;1;10;9511;70;121.82708055
5584131;1;3;1;70;70;1;6;48;1200000;1;;2;40;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;39;39;1;1;10;8610;70;97.06436057
5584136;1;2;1;70;70;1;6;40;1300000;4;;2;30;4;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;10;4112;70;151.27732832
5584142;1;2;1;70;70;1;104;48;2500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;02;;1;2;10;;70;121.10983451
5584156;1;1;1;70;73;1;76;48;908000;4;;2;76;1;;4;2;1;;2;;;;;;;;;;;1;2;;90;17;17;1;2;10;9007;73;254.0360651
5584158;1;2;1;70;73;1;8;48;908600;1;;2;8;1;;2;2;2;;2;;;;;;;;;;;1;2;;56;45;33;1;1;10;5630;73;290.28390017
5584161;1;2;1;70;73;1;12;24;400000;1;;2;12;1;;3;2;2;;2;;;;;;;;;;;1;2;;74;53;45;1;1;10;7420;73;480.00747433
5584165;1;3;1;70;73;1;2;84;908600;1;;2;2;3;;1;2;1;;2;;;;;;;;;;;1;1;1450000;97;59;59;1;1;10;9700;73;263.1789791
5584168;1;2;1;70;73;1;18;48;908526;1;;2;75;1;;4;2;1;;2;;;;;;;;;;;1;2;;85;16;13;1;2;10;8530;73;208.0067788
5584171;1;3;1;70;73;1;14;48;908526;1;;2;14;1;;9;2;1;;2;;;;;;;;;;;1;2;;65;03;39;1;2;10;6515;73;245.86686252
5584177;1;3;1;70;73;1;52;48;1000000;1;;2;52;2;;9;2;2;;2;;;;;;;;;;;1;2;;85;39;39;1;2;10;8544;73;164.91646464
5584179;1;3;1;70;73;1;32;48;908526;1;;2;32;1;;2;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;2;10;4771;73;455.74730604
5584179;1;5;1;70;73;1;8;48;908526;1;;2;8;1;;4;2;2;;2;;;;;;;;;;;1;2;;47;39;45;1;1;10;4719;73;455.74730604
5584179;1;8;1;70;73;1;20;48;908526;1;;2;20;1;;7;2;2;;2;;;;;;;;;;;1;2;;47;97;97;1;2;10;4711;73;455.74730604
5584180;1;3;1;70;73;1;52;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;10;;73;206.3178334
5584180;1;4;1;70;73;1;52;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;10;;73;206.3178334
5584183;1;1;1;70;73;1;36;40;800000;1;;2;36;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;10;5611;73;294.46763545
5584184;1;3;1;70;73;1;24;48;908526;1;;2;24;1;;3;2;1;;2;;;;;;;;;;;1;2;;86;39;39;1;2;10;8621;73;164.91646464
5584191;1;2;1;70;73;1;100;48;1000000;1;;2;100;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;10;4771;73;362.3593272
5584194;1;2;1;70;73;1;8;48;1000000;1;;2;8;1;;5;2;1;;2;;;;;;;;;;;1;2;;49;33;33;1;1;10;4921;73;307.59601675
5584195;1;2;1;70;73;1;40;48;908600;1;;2;40;1;;9;2;1;;2;;;;;;;;;;;1;2;;10;45;97;1;2;10;1081;73;363.97157584
5584196;1;1;1;70;73;1;56;48;908600;1;;2;56;4;;1;2;1;;3;;;;;;;;;;;1;2;;43;95;93;1;2;10;4330;73;314.74469541
5584197;1;3;1;70;73;1;16;48;908600;1;;2;45;1;;5;2;1;;2;;;;;;;;;;;1;2;;01;62;62;1;2;10;0112;73;501.9981488
5584198;1;1;1;70;73;1;120;48;908600;1;;2;24;5;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;10;4111;73;185.76986627
5584200;1;2;1;70;73;1;8;48;908600;1;;2;8;1;;2;2;8;;2;;;;;;;;;;;1;2;;56;53;53;1;1;10;5611;73;369.91689571
5584201;1;1;1;70;73;1;8;48;908600;1;;2;8;1;;7;2;7;;2;;;;;;;;;;;1;2;;56;53;53;1;1;10;5611;73;346.65945926
5584201;1;2;1;70;73;1;25;48;908600;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;95;;1;2;10;;73;346.65945926
5584210;1;3;1;70;76;1;17;48;1000000;3;;2;26;3;;1;2;8;;2;;;;;;;;;;;1;2;;97;54;54;1;2;10;9700;76;935.01600129
5584214;1;2;1;70;76;1;8;48;900000;1;;2;9;1;;3;2;4;;2;;;;;;;;;;;1;2;;47;45;45;1;1;10;4772;76;1070.1496561
5584216;1;1;1;70;76;1;4;48;908526;1;;2;4;3;;1;2;7;;2;;;;;;;;;;;1;1;300000;97;55;54;1;1;10;9700;76;938.15059238
5584216;1;2;1;70;76;1;5;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;10;;76;938.15059238
5584217;1;2;1;70;76;1;2;48;908526;1;;2;4;1;;2;2;4;;2;;;;;;;;;;;1;1;200000;56;53;45;1;1;10;5611;76;1624.4734259
5584218;1;3;1;70;76;1;24;48;1500000;1;;2;34;1;;9;2;2;;2;;;;;;;;;;;1;2;;64;44;44;1;2;10;6412;76;1315.7021407
5584219;1;1;1;70;76;1;20;48;1500000;4;;2;80;4;;1;2;2;;2;;;;;;;;;;;1;2;;49;98;98;1;2;10;4921;76;958.82454625
5584225;1;2;1;70;76;1;48;48;1000000;1;;2;60;1;;9;2;2;;2;;;;;;;;;;;1;2;;86;38;38;1;2;10;8621;76;1312.5675496
5584305;1;1;1;70;;1;4;30;560000;4;;2;108;4;;2;2;4;;2;;;;;;;;;;;1;2;;96;57;57;1;1;10;9602;44;1646.7868697
5584307;1;1;1;70;;1;8;40;908526;1;;2;168;1;;2;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;1;10;4741;70;1682.7222581
5584313;1;1;1;70;;1;3;50;500000;3;;2;110;4;;3;2;1;;2;;;;;;;;;;;1;2;;56;54;53;1;1;10;5629;70;1511.7010322
5584319;1;1;1;70;;1;4;48;800000;1;;2;5;4;;2;2;1;;2;;;;;;;;;1;;;2;;41;58;95;1;1;10;4111;70;1585.7156233
5584319;1;2;1;70;;1;1;40;400000;3;;2;1;4;;3;2;7;;2;;;;;;;;;1;;;2;;56;54;53;1;1;10;5611;70;1585.7156233
5584320;1;2;1;70;;1;7;40;450000;3;;2;18;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;10;9700;70;1054.4172708
5584332;1;2;1;70;;1;7;40;908526;2;;2;110;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;32;21;1;1;10;8412;70;1809.6943076
5584335;1;3;1;70;;1;4;40;908526;1;;2;82;1;;4;2;1;;2;;;;;;;;;;;1;2;;85;32;32;1;1;10;8512;70;1050.9305854
5584337;1;3;1;70;;1;10;40;908526;1;;2;12;1;;5;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;1;10;8530;70;674.12444011
5584339;1;2;1;70;;1;22;40;908526;1;;2;26;1;;9;2;2;;2;;;;;;;;;;;1;2;;86;32;39;1;2;10;8610;70;1852.0627479
5584342;1;3;1;70;;1;16;40;908526;2;;2;94;2;;9;2;1;;2;;;;;;;;;;;1;2;;86;33;33;1;2;10;8621;70;674.12444011
5584377;1;2;1;70;;1;2;48;400000;3;;2;57;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;10;9700;70;911.55551023
5584399;1;2;1;70;;1;3;48;800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;10;;70;1583.0422919
5584400;1;3;1;70;;1;2;48;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;58;;1;1;10;;70;1462.4078514
5584411;1;1;1;70;05;1;12;48;908526;1;;2;16;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;77;77;1;1;10;4723;05;959.24011072
5584415;1;5;1;70;05;1;2;24;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;10;;05;1224.0375677
5584420;1;1;1;70;05;1;80;48;908526;1;;2;72;1;;4;2;1;;2;;;;;;;;;;;1;2;;25;87;87;1;2;10;2511;05;985.02206633
5584420;1;2;1;70;05;1;52;48;908526;1;;2;40;1;;4;2;1;;2;;;;;;;;;;;1;1;30000;96;59;57;1;2;10;9602;05;985.02206633
5584428;1;1;1;70;17;1;4;48;2000000;1;;2;4;1;;9;2;6;;2;;;;;;;;;;;1;2;;62;34;08;1;1;10;6201;17;241.05316315
5584436;1;1;1;70;17;1;48;48;908526;1;;2;48;3;;1;2;2;;2;;;;;;;;;;;1;2;;97;55;54;1;2;10;9700;17;199.95749023
5584442;1;3;1;70;17;1;144;50;1200000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;10;;17;113.31301015
5584442;1;4;1;70;17;1;72;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;15;;1;2;10;;17;113.31301015
5584443;1;3;1;70;17;1;192;48;908526;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;10;;17;177.76647601
5584444;1;1;1;70;17;1;2;48;908526;1;;2;2;1;;9;2;1;;1;1;;;1;;;;;;;;1;908526;49;98;98;1;1;10;4921;17;185.0677155
5584453;1;1;1;70;17;1;2;48;908526;1;;2;2;4;;1;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;1;10;4773;17;219.32478082
5584468;1;3;1;70;41;1;8;48;900000;4;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;96;55;57;1;1;10;9602;41;144.80783489
5584468;1;7;1;70;41;1;2;54;1100000;1;;2;2;1;;2;2;1;;2;;;;;;;;;;;1;1;700000;41;95;95;1;1;10;4111;41;144.80783489
5584469;1;1;1;70;44;1;2;48;900000;1;;2;78;1;;4;2;1;;2;;;;;;;;;;;1;2;;96;59;57;1;1;10;9602;44;232.02774857
5584474;1;6;1;70;54;1;5;48;800000;4;;2;8;4;;1;2;8;;2;;;;;;;;;;;1;2;;41;95;95;1;1;10;4111;54;684.26140794
5584476;1;2;1;70;54;1;8;48;950000;1;;2;52;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;55;54;1;1;10;9700;54;500.29080752
5584477;1;1;1;70;54;1;4;48;800000;1;;2;12;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;79;50;1;1;10;5611;54;311.37402722
5584478;1;2;1;70;54;1;2;48;900000;4;;2;16;4;;1;2;1;;2;;;;;;;;;;;1;2;;96;56;56;1;1;10;9601;54;487.83325665
5584479;1;1;1;70;54;1;32;50;908000;4;;2;32;4;;1;2;8;;2;;;;;;;;;;;1;2;;81;55;55;1;2;10;8121;54;434.83252783
5584483;1;2;1;70;54;1;8;48;600000;4;;2;8;4;;1;2;7;;2;;;;;;;;;;;1;2;;93;03;03;1;1;10;9312;54;567.067406
5584490;1;3;1;70;54;1;40;48;908000;1;;2;40;1;;9;2;1;;2;;;;;;;;;;;1;2;;84;58;58;1;2;10;8424;54;223.98165558
5584491;1;1;1;70;54;1;104;48;2500000;1;;2;104;4;;9;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;10;8544;54;311.37402722
5584497;1;1;1;70;63;1;48;24;600000;4;;2;48;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;2;10;8121;63;81.557282913
5584497;1;3;1;70;63;1;48;48;908000;1;;2;50;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;10;4771;63;81.557282913
5584503;1;1;1;70;68;1;52;24;1014000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;33;;1;2;10;;68;509.38410699
5584508;1;2;1;70;68;1;74;48;1500000;2;;2;78;1;;9;2;2;;2;;;;;;1;1;;;;;2;;07;85;03;1;2;10;0722;68;712.34228772
5584511;1;5;1;70;68;1;16;48;1100000;1;;2;32;1;;4;2;1;;2;;;;;;;;;;;1;2;;14;79;79;1;2;10;1410;68;672.51483264
5584516;1;1;1;70;68;1;4;45;1000000;4;;2;5;4;;1;2;1;;2;;;;;;;;;;;1;1;1600000;15;80;80;1;1;10;1522;68;788.49304957
5584517;1;4;1;70;68;1;48;48;2000000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;05;;1;2;10;;68;702.58238908
5584518;1;1;1;70;68;1;6;48;3000000;1;;2;36;1;;9;2;3;;3;;;;;;;;;;;1;2;;19;30;30;1;1;10;1921;68;595.89545394
5584518;2;1;2;70;68;1;3;48;1000000;1;;2;3;1;;9;1;1;;2;;;;;;;;;;;1;2;;64;30;33;1;1;10;6412;68;595.89545394
5584527;1;2;1;70;68;1;20;48;1300000;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;82;50;34;1;2;10;8219;68;641.5466122
5584534;1;2;1;70;70;1;40;48;1200000;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;11;1;2;10;8610;70;174.27784945
5584536;1;3;1;70;70;1;24;48;1400000;1;;2;27;4;;9;2;1;;2;;;;;;;;;1;;;2;;84;19;19;1;2;10;8413;70;108.19219681
5584537;1;2;1;70;70;1;4;48;908526;1;;2;4;4;;3;2;1;;2;;;;;;;;;;;1;1;600000;47;97;97;1;1;10;4773;70;125.80323558
5584542;1;2;1;70;70;1;50;48;1200000;1;;2;54;4;;1;2;1;;2;;;;;;;;;;;1;2;;49;33;98;1;2;10;4921;70;123.82002934
5584542;1;4;1;70;70;1;18;60;500000;3;;2;20;3;;1;2;1;;2;;;;;;;;;1;;;2;;97;54;54;1;2;10;9700;70;123.82002934
5584544;1;1;1;70;73;1;2;48;2000000;1;;2;2;1;;3;2;2;;2;;;;;;;;;;;1;2;;14;79;79;1;1;10;1410;73;533.9896094
5584547;1;3;1;70;76;1;24;48;908526;1;;2;32;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;95;45;1;2;10;4781;76;957.17402093
5584547;1;4;1;70;76;1;52;48;908526;1;;2;156;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;55;54;1;2;10;9700;76;957.17402093
