DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6083;P6083S1;P6081;P6081S1;P6080;P6080S1;P6070;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S10A1;P3147S11;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
5570765;1;3;1;10;2;2;2;2010;11;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;1;2;4;0;;;17;5;10;17;238.05719046
5570851;1;1;1;10;1;2;12;1950;70;1;3;;3;;6;;4;;;;;;;;;;;;;;1;2;1;;;1;2;816000;2;1;2;;6;5;4;;23;16;10;23;116.02634919
5570851;1;2;1;10;2;2;9;2002;19;4;2;;2;;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;2;6;3;2;2;23;14;10;23;116.02634919
5570852;1;1;1;10;1;2;9;1960;61;1;2;;2;;6;;4;;;;;;;;;;;;;;1;2;1;;;1;2;90852;2;1;2;;5;11;2;;23;11;10;23;98.671458823
5570852;1;2;1;10;2;2;3;1987;34;3;1;1;3;;6;;4;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;6;5;4;;23;16;10;23;98.671458823
5570852;1;3;1;10;1;1;4;2012;9;4;1;2;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;1;1;1;3;2;;;23;2;10;23;98.671458823
5570853;1;1;1;10;1;1;3;1961;60;1;3;;3;;6;;2;1;2;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;5;10;1;;23;10;10;23;103.12185572
5570853;1;2;1;10;2;2;1;2001;20;2;2;;2;;6;;2;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;4;9;;;23;9;10;23;103.12185572
5570853;1;3;1;10;2;1;8;2018;3;3;1;2;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;9;2;2;;1;0;;;23;0;10;23;103.12185572
5570853;1;4;1;10;2;2;5;2008;13;5;2;;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;1;1;3;4;;;23;4;10;23;103.12185572
5570854;1;1;1;10;1;2;9;1977;44;1;2;;3;;6;;4;;;;;;;;;;;;;;1;2;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;165.60422839
5570854;1;2;1;10;2;1;8;1995;26;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;5;11;2;;23;11;10;23;165.60422839
5570854;1;3;1;10;1;2;8;2004;17;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;1;1;6;0;2;2;23;11;10;23;165.60422839
5570854;1;4;1;10;4;2;5;1994;27;3;1;1;2;;6;;4;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;165.60422839
5570854;1;5;1;10;4;1;2;2014;7;4;1;4;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;1;1;1;3;2;;;23;2;10;23;165.60422839
5570855;1;1;1;10;1;1;3;1972;49;1;2;;2;;6;;2;1;2;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;248.88813184
5570855;1;2;1;10;2;2;7;1975;46;2;3;;2;;6;;2;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;248.88813184
5570855;1;3;1;10;2;1;2;2004;17;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;2;;3;3;;;23;3;10;23;248.88813184
5570855;1;4;1;10;2;1;5;2006;15;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;248.88813184
5570855;1;5;1;10;5;1;9;2000;21;3;1;2;1;1;6;;2;1;6;;;;1;;;;;;;;;;1;;;3;;;2;1;2;;5;10;1;;23;10;10;23;248.88813184
5570855;1;6;1;10;6;2;12;2002;18;5;2;;2;;6;;2;1;5;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;4;6;;;23;6;10;23;248.88813184
5570856;1;1;1;10;1;1;1;1954;67;1;2;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;3;227200;2;1;2;;5;11;2;;23;11;10;23;108.31467186
5570856;1;2;1;10;2;2;7;1960;61;2;2;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;5;11;2;;23;11;10;23;108.31467186
5570857;1;1;1;10;1;1;7;1963;58;1;2;;2;;6;;4;;;;;;;;;;;;;;1;2;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;176.19149479
5570857;1;2;1;10;2;1;9;2000;21;3;2;;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;5;11;2;;23;11;10;23;176.19149479
5570858;1;1;1;10;1;2;8;1975;46;1;3;;3;;6;;5;;;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;165.54231167
5570858;1;2;1;10;2;2;2;1997;24;3;1;1;3;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;165.54231167
5570858;1;3;1;10;3;1;7;2001;20;3;1;1;3;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;6;2;3;;23;13;10;23;165.54231167
5570858;1;4;1;10;4;1;3;1999;22;3;1;1;3;;6;;1;1;5;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;165.54231167
5570858;1;5;1;10;5;2;1;2004;17;5;2;;2;;6;;1;1;4;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;5;10;1;;23;10;10;23;165.54231167
5570859;1;1;1;10;1;1;6;2041;80;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;2;98;2;1;2;;6;5;4;;23;16;10;23;164.54409837
5570859;1;2;1;10;2;2;2;2048;73;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;5;11;2;;23;11;10;23;164.54409837
5570859;1;3;1;10;3;2;2;1975;46;3;1;2;1;1;6;;2;2;;;;;1;;;;;;;;;;1;;;1;3;113600;2;1;2;;6;5;4;;23;16;10;23;164.54409837
5570859;1;4;1;10;4;2;11;1997;24;4;1;3;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;1;2;6;4;2;2;23;15;10;23;164.54409837
5570859;1;5;1;10;1;1;11;2005;16;4;1;3;2;;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;2;4;7;;;23;7;10;23;164.54409837
5570859;1;6;1;10;1;2;5;2014;7;4;1;3;2;;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;1;1;2;3;1;;;23;1;10;23;164.54409837
5570860;1;1;1;10;1;2;1;1971;50;1;3;;3;;6;;4;;;1;;;;;;;;;;;;1;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;304.66666303
5570860;1;2;1;10;2;2;9;1990;31;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;304.66666303
5570860;1;3;1;10;3;2;1;1992;29;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;304.66666303
5570860;1;4;1;10;3;2;2;2014;7;4;1;3;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;1;1;1;3;1;;;23;1;10;23;304.66666303
5570860;1;5;1;10;1;1;6;2007;14;3;1;1;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;3;3;;;23;3;10;23;304.66666303
5570860;1;6;1;10;1;2;11;2009;11;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;2;1;1;3;2;;;23;2;10;23;304.66666303
5570861;1;1;1;10;1;1;8;1966;55;1;3;;3;;6;;4;;;;;;1;;;;;;;;;1;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;160.38812452
5570862;1;1;1;10;1;1;10;1977;44;1;2;;3;;6;;2;1;2;;1;1;;;;;;;;;;1;1;;;3;;;2;1;2;;4;8;;;23;8;10;23;235.80029359
5570862;1;2;1;10;2;2;11;1981;39;2;2;;2;;6;;2;1;1;;1;1;;;;;;1;;;;;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;235.80029359
5570862;1;3;1;10;1;1;12;2004;16;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;6;0;2;2;23;11;10;23;235.80029359
5570863;1;1;1;10;1;1;3;1963;58;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;141.69289106
5570863;1;2;1;10;2;2;5;1960;61;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;3;;;23;3;10;23;141.69289106
5570863;1;3;1;10;3;1;12;1981;39;3;1;2;1;1;6;;2;1;4;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;6;2;3;;23;13;10;23;141.69289106
5570863;1;4;1;10;4;2;8;1983;38;5;2;;2;;6;;2;1;3;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;6;2;3;;23;13;10;23;141.69289106
5570864;1;1;1;10;1;2;5;2042;79;1;3;;3;;6;;5;;;;1;;;;;;;;;;;1;1;;;3;;;2;2;2;;1;0;;;23;0;10;23;118.89992306
5570864;1;2;1;10;1;2;10;1970;51;3;1;1;3;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;2;2;;1;0;;;23;0;10;23;118.89992306
5570865;1;1;1;10;1;2;12;1976;44;1;2;;3;;6;;4;;;1;;;;;;;;;;;;1;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;116.58068078
5570865;1;2;1;10;2;2;1;2002;19;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;1;1;5;10;1;;23;10;10;23;116.58068078
5570865;1;3;1;10;3;2;1;1986;35;5;2;;2;;6;;4;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;116.58068078
5570865;1;4;1;10;3;1;4;2017;4;5;1;3;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;2;;1;0;;;23;0;10;23;116.58068078
5570866;1;1;1;10;1;1;6;1960;61;1;3;;3;;6;;2;1;2;;1;1;1;;;;;1;;;;1;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;159.78463138
5570866;1;2;1;10;2;2;1;1965;56;2;1;4;3;;6;;2;1;1;;1;;;;;;;;;;;;1;;;3;;;2;1;2;;3;3;;;23;3;10;23;159.78463138
5570866;1;3;1;10;2;1;12;2005;15;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;2;;4;6;;;23;6;10;23;159.78463138
5570866;1;4;1;10;2;2;12;2032;88;5;3;;3;;6;;4;;;;1;;;;;;;;;;;;1;;;3;;;2;2;2;;1;0;;;23;0;10;23;159.78463138
5570866;2;1;2;10;1;1;12;1989;31;1;2;;3;;6;;2;1;2;;1;1;1;;;;;;;;;1;1;;;3;;;2;1;2;;4;9;;;23;9;10;23;159.78463138
5570866;2;2;2;10;2;2;4;1991;30;2;2;;2;;6;;2;1;1;;1;1;;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;159.78463138
5570866;2;3;2;10;2;1;9;2010;11;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;0;;;23;5;10;23;159.78463138
5570866;2;4;2;10;2;2;5;2017;4;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;2;;1;0;;;23;0;10;23;159.78463138
5570867;1;1;1;10;1;2;2;1985;36;1;2;;2;;6;;4;;;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;245.56366265
5570867;1;2;1;10;1;2;9;2014;7;3;1;1;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;1;1;1;3;1;;;23;1;10;23;245.56366265
5570868;1;1;1;10;1;1;2;1961;60;1;3;;2;;6;;4;;;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;160.38812452
5570869;1;1;1;10;1;2;2;1958;63;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;167.41767224
5570869;1;2;1;10;2;1;12;1952;68;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;3;;;23;3;10;23;167.41767224
5570869;1;3;1;10;3;2;11;1986;34;3;1;1;1;2;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;6;2;3;;23;13;10;23;167.41767224
5570869;1;4;1;10;4;2;2;1983;38;3;1;1;1;2;6;;4;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;6;2;3;;23;13;10;23;167.41767224
5570869;1;5;1;10;4;1;8;2007;14;4;1;4;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;7;;;23;7;10;23;167.41767224
5570869;1;6;1;10;4;2;8;2010;11;4;1;4;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;3;4;;;23;4;10;23;167.41767224
5570870;1;1;1;10;1;2;5;1987;34;1;2;;2;;6;;2;1;2;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;257.54940569
5570870;1;2;1;10;2;1;7;1993;28;2;2;;2;;6;;2;1;1;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;5;11;2;;23;11;10;23;257.54940569
5570870;1;3;1;10;1;2;10;2006;15;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;1;1;4;8;;;23;8;10;23;257.54940569
5570870;1;4;1;10;1;2;6;2009;12;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;1;1;4;0;;;23;5;10;23;257.54940569
5570870;1;5;1;10;1;2;8;2015;6;3;1;1;1;2;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;1;1;2;0;;;23;0;10;23;257.54940569
5570871;1;1;1;10;1;2;9;1970;51;1;2;;2;;6;;2;1;2;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;217.28139131
5570871;1;2;1;10;2;1;10;1970;51;2;2;;2;;6;;2;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;217.28139131
5570871;1;3;1;10;3;1;12;1999;21;3;1;1;1;2;6;;1;1;4;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;217.28139131
5570871;1;4;1;10;4;2;9;2002;19;5;2;;2;;6;;1;1;3;;;;;;;;;;;;1;;1;;;3;;;2;1;1;1;6;0;2;2;23;11;10;23;217.28139131
5570872;1;1;1;10;1;1;7;1953;68;1;3;;3;;6;;5;;;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;4;8;;;23;8;10;23;193.76634372
5570872;1;2;1;10;2;1;3;1991;30;3;3;;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;193.76634372
5570872;1;3;1;10;3;2;9;1994;27;3;3;;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;193.76634372
5570873;1;1;1;10;1;1;8;1960;61;1;3;;3;;6;;2;1;2;;;;;;;;;;;;1;2;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;137.26779709
5570873;1;2;1;10;2;2;10;1966;55;2;3;;3;;6;;2;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;137.26779709
5570873;1;3;1;10;3;1;1;1987;34;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;2;1;88000;2;1;2;;5;11;2;;23;11;10;23;137.26779709
5570873;1;4;1;10;1;1;2;2009;12;4;2;;1;3;6;;6;;;;;;;;;;1;;;;;;1;;;2;5;;2;1;1;1;4;6;;;23;6;10;23;137.26779709
5570873;1;5;1;10;1;1;1;2018;3;4;2;;1;3;6;;;;;;;;;;;;;;;;;;1;;;2;5;;2;2;2;;1;0;;;23;0;10;23;137.26779709
5570873;1;6;1;10;6;2;6;1990;31;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;1;1;6;4;2;2;23;15;10;23;137.26779709
5570874;1;1;1;10;1;2;11;1970;50;1;2;;2;;6;;5;;;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;4;9;;;23;9;10;23;99.225790415
5570874;1;2;1;10;2;2;10;1988;33;3;1;1;2;;6;;4;;;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;6;2;3;;23;13;10;23;99.225790415
5570874;1;3;1;10;2;1;8;2013;8;4;1;2;2;;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;1;1;1;3;2;;;23;2;10;23;99.225790415
5570874;1;4;1;10;4;2;3;1990;31;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;6;2;3;;23;13;10;23;99.225790415
5570874;1;5;1;10;4;1;6;2017;4;4;1;4;2;;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;2;1;1;2;0;;;23;0;10;23;99.225790415
5570875;1;1;1;10;1;1;8;1957;64;1;3;;3;;6;;3;1;2;;1;1;1;;;;;;;;;1;1;;;3;;;2;2;2;;1;0;;;23;0;10;23;144.90083796
5570875;1;2;1;10;2;2;10;1968;53;2;3;;3;;6;;3;1;1;;;1;;;;;;;;;;;1;;;3;;;2;2;2;;1;0;;;23;0;10;23;144.90083796
5570875;1;3;1;10;2;2;12;1990;30;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;2;2;;1;0;;;23;0;10;23;144.90083796
5570875;1;4;1;10;4;1;12;2002;18;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;144.90083796
5570876;1;1;1;10;1;2;4;1954;67;1;3;;3;;6;;4;;;;;;;;;;;;;;1;2;2;1;24;;;;2;1;2;;5;11;2;;23;11;10;23;205.47595304
5570876;1;2;1;10;2;1;2;1980;41;3;1;1;2;;6;;3;1;3;;;;1;;;;;;;;;;2;1;12;;;;2;1;2;;6;5;4;;23;16;10;23;205.47595304
5570876;1;3;1;10;3;2;9;1983;38;5;2;;2;;6;;3;1;2;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;205.47595304
5570876;1;4;1;10;3;2;2;2019;2;4;1;3;1;2;6;;;;;;;;;;;;;;;;;;2;2;;;;;2;;;;;;;;23;;10;23;205.47595304
5570876;1;5;1;10;5;2;4;1999;22;6;2;;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;205.47595304
5570876;1;6;1;10;6;2;8;1999;22;6;2;;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;205.47595304
5570877;1;1;1;10;1;2;7;1950;71;1;3;;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;1;2;312000;2;1;2;;5;11;2;;23;11;10;23;134.70329332
5570877;1;2;1;10;2;2;9;1988;33;3;1;1;3;;6;;4;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;6;5;4;;23;16;10;23;134.70329332
5570877;1;3;1;10;2;1;10;2009;12;4;1;2;2;;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;1;4;0;;;23;5;10;23;134.70329332
5570878;1;1;1;10;1;1;8;1989;32;1;2;;2;;6;;1;1;2;;;;;;;;;;;;1;2;1;;;1;1;36341;2;1;2;;5;11;2;;23;11;10;23;219.99692333
5570878;1;2;1;10;2;2;4;1994;27;2;2;;2;;6;;1;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;219.99692333
5570879;1;1;1;10;1;2;2;1970;51;1;3;;2;;6;;4;;;;;;;;;;;;;;1;2;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;204.35159491
5570879;1;2;1;10;2;1;7;1992;29;3;1;1;2;;6;;2;1;3;;;;1;1;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;204.35159491
5570879;1;3;1;10;3;2;11;1993;27;5;2;;3;;6;;2;1;2;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;6;2;3;;23;13;10;23;204.35159491
5570880;1;1;1;10;1;2;9;1982;39;1;3;;3;;6;;2;2;;;1;1;;;;;;;;;;1;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;261.36703292
5570880;1;2;1;10;1;1;12;2007;13;3;1;1;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;7;;;23;7;10;23;261.36703292
5570880;1;3;1;10;1;2;6;2021;0;3;1;1;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;;;;;;;;23;;10;23;261.36703292
5570881;1;1;1;10;1;2;3;1957;64;1;3;;3;;6;;4;;;;;;;;;;;;;;1;2;1;;;1;5;;2;1;2;;5;11;2;;23;11;10;23;113.31081716
5570881;1;2;1;10;2;2;10;1999;22;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;1;1;6;2;2;2;23;13;10;23;113.31081716
5570881;1;3;1;10;3;1;1;1997;24;3;1;1;2;;6;;1;1;4;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;113.31081716
5570881;1;4;1;10;4;2;10;1998;23;5;2;;2;;6;;1;1;3;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;113.31081716
5570882;1;1;1;10;1;1;7;1961;60;1;3;;3;;6;;2;1;2;;1;1;;;;;;;;;;1;1;;;3;;;2;1;2;;3;3;;;23;3;10;23;196.23104494
5570882;1;2;1;10;2;2;1;2001;20;2;2;;2;;6;;2;1;1;;1;;;;;;;;;;;;1;;;3;;;2;1;1;1;5;10;1;;23;10;10;23;196.23104494
5570882;1;3;1;10;2;1;4;2015;6;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;1;1;3;0;;;23;0;10;23;196.23104494
5570882;1;4;1;10;2;2;10;2016;5;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;2;;1;0;;;23;0;10;23;196.23104494
5570883;1;1;1;10;1;2;9;1961;60;1;3;;3;;6;;4;;;;;;;;;;;;;;1;2;1;;;2;1;112000;2;1;2;;6;5;4;;23;16;10;23;180.85326706
5570883;1;2;1;10;2;1;1;1989;32;3;1;1;3;;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;56000;2;1;2;;6;2;3;;23;13;10;23;180.85326706
5570883;1;3;1;10;3;1;9;2000;21;3;1;1;2;;6;;6;;;;;;;;;;1;;;;;;1;;;2;5;;2;1;1;1;6;1;2;2;23;12;10;23;180.85326706
5570883;1;4;1;10;4;2;11;2000;20;5;2;;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;6;0;2;2;23;11;10;23;180.85326706
5570884;1;1;1;10;1;2;6;2000;21;1;2;;2;;6;;1;1;2;;;;;;;;;;;;1;2;1;;;3;;;2;1;2;;6;2;3;;23;13;10;23;196.89488522
5570884;1;2;1;10;2;1;6;1990;31;2;2;;2;;6;;1;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;196.89488522
5570884;1;3;1;10;1;1;8;2021;0;3;1;1;1;2;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;;;;;;;;23;;10;23;196.89488522
5570885;1;1;1;10;1;1;6;1969;52;1;3;;3;;6;;6;;;;1;1;;;;;;;;;;2;1;;;1;1;60000;2;1;2;;6;2;3;;23;13;10;23;183.56879908
5570885;1;2;1;10;2;2;12;1953;67;5;3;;3;;6;;4;;;;1;1;;;;;;;;;;;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;183.56879908
5570886;1;1;1;10;1;1;10;1975;46;1;2;;2;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;2;1;160000;2;1;2;;6;9;5;;23;20;10;23;217.28139131
5570886;1;2;1;10;2;2;8;1972;49;2;2;;2;;6;;3;1;1;;;;;;;;;;;;1;;1;;;2;1;160000;2;1;2;;6;9;5;;23;20;10;23;217.28139131
5570886;1;3;1;10;3;1;1;2001;20;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;2;5;;2;1;1;1;6;3;2;2;23;14;10;23;217.28139131
5570886;1;4;1;10;1;2;10;2006;15;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;2;5;;2;1;1;1;4;8;;;23;8;10;23;217.28139131
5570887;1;1;1;10;1;1;11;1969;51;1;2;;3;;6;;3;1;2;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;251.60366386
5570887;1;2;1;10;2;2;7;1971;50;2;2;;2;;6;;3;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;251.60366386
5570887;1;3;1;10;1;1;2;2006;15;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;9;;;23;9;10;23;251.60366386
5570887;1;4;1;10;1;1;3;2009;12;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;0;;;23;5;10;23;251.60366386
5570888;1;1;1;10;1;2;4;1958;63;1;3;;3;;6;;5;;;;1;1;;;;;;;;;;1;1;;;3;;;2;1;2;;3;2;;;23;2;10;23;118.89992306
5570888;1;2;1;10;2;2;2;1990;31;3;1;1;2;;6;;6;;;;1;1;;;;;;;;;;;1;;;3;;;1;1;2;;5;13;2;1;23;13;10;23;118.89992306
5570889;1;1;1;10;1;1;11;1961;60;1;2;;2;;6;;3;1;2;1;1;1;1;;;;;;;;;1;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;157.33821948
5570889;1;2;1;10;2;2;3;1965;56;2;3;;3;;6;;3;1;1;1;1;1;1;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;157.33821948
5570889;1;3;1;10;3;1;6;1992;29;3;1;2;1;1;6;;6;;;;1;1;;;;;;;;;;;1;;;1;1;36341;9;1;2;;5;11;2;;23;11;10;23;157.33821948
5570890;1;1;1;10;1;1;1;1985;36;1;2;;2;;6;;2;1;2;;;;;;;;;;;;1;2;1;;;2;1;88000;2;1;2;;5;11;2;;23;11;10;23;195.34336513
5570890;1;2;1;10;2;2;10;1989;32;2;2;;2;;6;;2;1;1;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;5;11;2;;23;11;10;23;195.34336513
5570890;1;3;1;10;1;1;5;2004;17;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;2;5;;2;1;1;1;5;10;1;;23;10;10;23;195.34336513
5570890;1;4;1;10;1;1;1;2015;6;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;2;5;;2;2;1;1;3;0;;;23;0;10;23;195.34336513
5570890;1;5;1;10;1;1;1;2019;2;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;2;5;;2;;;;;;;;23;;10;23;195.34336513
