DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P6290,P6290S1,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,MES,FT,DPTO,AREA,fex_c_2011
2739809,1,2,1,50,1,,,2,3,,2,2,2,2,1,12,,,,,,,7,1,76,76,103.939.973.038.214
2739810,1,1,1,50,1,,,2,6,DESCANSAR,2,2,2,2,1,13,LE HAN INFORMADO QUE A PENSIONADOS NO EMPLEAN,,,,,,7,1,76,76,764.701.477.809.987
2739810,1,2,1,50,1,1,,2,4,,2,2,2,1,,,,,,,,1,7,1,76,76,764.701.477.809.987
2739810,1,3,1,50,1,,,2,3,,1,,,,,,,,,,,,7,1,76,76,764.701.477.809.987
2739810,1,4,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,76,76,764.701.477.809.987
2739811,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,891.925.494.774.054
2739811,1,2,1,50,1,2,,2,3,,2,2,2,1,,,,,,,,1,7,1,76,76,891.925.494.774.054
2739811,1,3,1,50,1,2,,3,3,,2,2,2,1,,,,,,,,1,7,1,76,76,891.925.494.774.054
2739813,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,874.157.796.429.945
2739813,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,874.157.796.429.945
2739813,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,76,76,874.157.796.429.945
2739813,1,5,1,50,1,,,5,1,,,,,,,,,,,,,,7,1,76,76,874.157.796.429.945
2739813,1,6,1,50,1,,,6,1,,,,,,,,,,,,,,7,1,76,76,874.157.796.429.945
2739814,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,920.980.893.744.228
2739815,1,1,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,875.875.302.446.367
2739815,1,2,1,50,1,,,2,4,,2,2,2,2,1,7,,2,,2,,,7,1,76,76,875.875.302.446.367
2739815,1,3,1,50,1,2,,3,4,,2,2,2,1,,,,,,,,1,7,1,76,76,875.875.302.446.367
2739815,1,4,1,50,1,,,4,1,,,,,,,,,,,,,,7,1,76,76,875.875.302.446.367
2739815,1,5,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,875.875.302.446.367
2739815,1,6,1,50,1,,,2,3,,2,2,2,2,1,9,,,,,,,7,1,76,76,875.875.302.446.367
2739816,1,1,1,50,1,,,1,6,DESCANSAR,1,,,,,,,,,,,,7,1,76,76,162.327.796.698.528
2739816,1,2,1,50,1,3,,1,2,,2,2,2,1,,,,,,,,1,7,1,76,76,162.327.796.698.528
2739816,1,3,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,7,1,76,76,162.327.796.698.528
2739816,2,1,2,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,162.327.796.698.528
2739816,2,2,2,50,1,,,2,6,DESCANSAR,2,2,2,2,1,13,QUIERE DESCANSAR UNOS MESES,,,,,,7,1,76,76,162.327.796.698.528
2739817,1,1,1,50,1,,,1,2,,2,1,,,,,,,,,,,7,1,76,76,204.443.477.364.263
2739817,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,204.443.477.364.263
2739819,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,223.481.708.898.876
2739819,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,223.481.708.898.876
2739819,2,1,2,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,223.481.708.898.876
2739819,2,2,2,50,1,2,,2,6,DESCANSAR,2,2,2,1,,,,,,,,1,7,1,76,76,223.481.708.898.876
2739821,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,178.660.386.607.737
2739821,1,2,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,178.660.386.607.737
2739821,1,3,1,50,1,,,1,3,,1,,,,,,,,,,,,7,1,76,76,178.660.386.607.737
2739821,1,4,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,7,1,76,76,178.660.386.607.737
2739821,1,5,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,178.660.386.607.737
2739821,1,6,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,178.660.386.607.737
2739824,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,7,1,76,76,702.103.034.217.226
2739824,1,2,1,50,1,1,,1,2,,2,2,2,1,,,,,,,,1,7,1,76,76,702.103.034.217.226
2739825,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,702.103.034.217.226
2739825,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,76,76,702.103.034.217.226
2739826,1,1,1,50,1,,,1,5,,,,,,,,,,,,,,7,1,76,76,101.161.699.344.239
2739826,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,76,76,101.161.699.344.239
2739826,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,76,76,101.161.699.344.239
2739827,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,761.851.469.947.001
2739827,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,761.851.469.947.001
2739827,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,76,76,761.851.469.947.001
2739828,1,1,1,50,1,,,2,6,VACACIONES,2,1,,,,,,,,,,,7,1,76,76,649.886.766.169.754
2739828,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,649.886.766.169.754
2739828,1,3,1,50,1,,,2,6,VACACIONES,2,1,,,,,,,,,,,7,1,76,76,649.886.766.169.754
2739829,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,7,1,76,76,947.745.887.819.204
2739829,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,947.745.887.819.204
2739830,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,7,1,76,76,101.274.914.467.553
2739830,1,2,1,50,1,,,5,6,HOSPITALIZADA,2,2,2,2,1,11,,,,,,,7,1,76,76,101.274.914.467.553
2739830,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,76,76,101.274.914.467.553
2739830,1,4,1,50,1,,,4,1,,,,,,,,,,,,,,7,1,76,76,101.274.914.467.553
2739830,1,5,1,50,1,2,,5,6,ACOMPAÑAR ENFERMA,2,2,2,1,,,,,,,,1,7,1,76,76,101.274.914.467.553
2739830,1,6,1,50,1,,,6,3,,2,2,2,2,2,,,,,,,,7,1,76,76,101.274.914.467.553
2739831,1,1,1,50,1,,,1,4,,1,,,,,,,,,,,,7,1,76,76,948.385.359.013.988
2739831,1,2,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,7,1,76,76,948.385.359.013.988
2739832,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,951.673.930.503.829
2739832,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,951.673.930.503.829
2739832,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,76,76,951.673.930.503.829
2739832,1,4,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,7,1,76,76,951.673.930.503.829
2739834,1,1,1,50,1,,,1,6,DESCANSAR,2,2,2,2,2,,,,,,,,7,1,76,76,626.943.877.354.548
2739834,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,76,76,626.943.877.354.548
2739834,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,76,76,626.943.877.354.548
2739834,1,4,1,50,1,,,4,1,,,,,,,,,,,,,,7,1,76,76,626.943.877.354.548
2739836,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,980.729.329.474.003
2739836,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,980.729.329.474.003
2739837,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,889.714.958.105.852
2739837,1,2,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,7,1,76,76,889.714.958.105.852
2739838,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,758.368.271.248.371
2739838,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,758.368.271.248.371
2739838,1,4,1,50,1,1,,1,2,,2,2,2,1,,,,,,,,1,7,1,76,76,758.368.271.248.371
2739839,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,702.103.034.217.226
2739839,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,76,76,702.103.034.217.226
2739840,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,953.884.467.172.032
2739840,1,2,1,50,1,,,2,4,,1,,,,,,,,,,,,7,1,76,76,953.884.467.172.032
2739840,1,3,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,76,76,953.884.467.172.032
2739840,1,4,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,76,76,953.884.467.172.032
2739840,1,5,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,76,76,953.884.467.172.032
2739841,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,81.391.633.004.839
2739841,1,2,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,81.391.633.004.839
2739841,1,3,1,50,1,2,,3,4,,2,2,2,1,,,,,,,,2,7,1,76,76,81.391.633.004.839
2739841,1,4,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,7,1,76,76,81.391.633.004.839
2739843,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,617.981.359.336.594
2739843,1,2,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,76,76,617.981.359.336.594
2739843,1,3,1,50,1,,,3,6,DESCANSAR,2,2,2,2,2,,,,,,,,7,1,76,76,617.981.359.336.594
2739843,1,4,1,50,1,,,4,1,,,,,,,,,,,,,,7,1,76,76,617.981.359.336.594
2739844,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,951.673.930.503.829
2739844,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,951.673.930.503.829
2739844,1,3,1,50,1,3,,3,2,,2,2,2,1,,,,,,,,1,7,1,76,76,951.673.930.503.829
2739844,1,4,1,50,1,,,4,1,,,,,,,,,,,,,,7,1,76,76,951.673.930.503.829
2739847,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,100.813.379.474.376
2739847,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,100.813.379.474.376
2739847,1,3,1,50,1,,,3,3,,2,2,2,2,2,,,,,,,,7,1,76,76,100.813.379.474.376
2739848,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,949.463.393.835.627
2739848,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,949.463.393.835.627
2739848,1,3,1,50,1,,,3,3,,2,2,1,,,,,,,,,,7,1,76,76,949.463.393.835.627
2739849,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,103.939.973.038.214
2739849,1,2,1,50,1,,,2,4,,1,,,,,,,,,,,,7,1,76,76,103.939.973.038.214
2739850,1,1,1,50,1,,,1,6,VIAJANDO,2,2,2,2,1,2,,2,,1,6,2,7,1,76,76,665.662.112.448.232
2739850,1,2,1,50,1,,,1,5,,,,,,,,,,,,,,7,1,76,76,665.662.112.448.232
2739850,1,3,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,7,1,76,76,665.662.112.448.232
2739850,2,1,2,50,1,,,1,4,,2,2,2,2,1,2,,2,,2,,,7,1,76,76,665.662.112.448.232
2739850,2,2,2,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,665.662.112.448.232
2739850,3,1,3,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,665.662.112.448.232
2739850,3,2,3,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,76,76,665.662.112.448.232
2739850,3,3,3,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,76,76,665.662.112.448.232
2739850,3,4,3,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,76,76,665.662.112.448.232
2739851,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,63.994.943.461.046
2739851,1,2,1,50,1,3,,2,2,,2,2,2,1,,,,,,,,1,7,1,76,76,63.994.943.461.046
2739853,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,10.092.118.295.654
2739853,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,10.092.118.295.654
2739853,1,3,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,76,76,10.092.118.295.654
2739853,1,4,1,50,1,,,2,5,,,,,,,,,,,,,,7,1,76,76,10.092.118.295.654
2739857,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,767.173.451.574.527
2739859,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,88.780.282.488.064
2739859,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,88.780.282.488.064
2739859,1,3,1,50,1,1,,3,2,,2,2,2,1,,,,,,,,1,7,1,76,76,88.780.282.488.064
2739861,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,7,1,76,76,691.374.823.517.065
2739861,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,691.374.823.517.065
2739861,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,76,76,691.374.823.517.065
2739862,1,1,1,50,1,,,1,6,VER TELEVISION,2,2,2,2,2,,,,,,,,7,1,76,76,775.496.498.397.697
2739863,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,769.383.988.242.729
2739863,1,2,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,7,1,76,76,769.383.988.242.729
2739864,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,903.852.666.594.902
2739864,1,2,1,50,1,3,,2,2,,2,2,2,1,,,,,,,,1,7,1,76,76,903.852.666.594.902
2739864,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,76,76,903.852.666.594.902
2739865,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,878.280.466.323.358
2739865,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,878.280.466.323.358
2739865,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,76,76,878.280.466.323.358
2739865,1,4,1,50,1,,,4,1,,,,,,,,,,,,,,7,1,76,76,878.280.466.323.358
2739865,1,5,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,7,1,76,76,878.280.466.323.358
2739866,1,1,1,50,1,1,,1,2,,2,2,2,1,,,,,,,,1,7,1,76,76,116.415.177.358.167
2739866,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,116.415.177.358.167
2739866,1,3,1,50,1,,,2,6,VER TELEVISION,2,2,2,2,2,,,,,,,,7,1,76,76,116.415.177.358.167
2739866,1,5,1,50,1,,,5,4,,2,2,2,2,2,,,,,,,,7,1,76,76,116.415.177.358.167
2739869,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,816.126.866.716.592
2739869,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,76,76,816.126.866.716.592
2739869,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,76,76,816.126.866.716.592
2739869,1,4,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,76,76,816.126.866.716.592
2739869,1,5,1,50,1,,,5,1,,,,,,,,,,,,,,7,1,76,76,816.126.866.716.592
2739870,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,76,76,916.298.383.311.486
2739870,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,76,76,916.298.383.311.486
2739870,1,3,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,76,76,916.298.383.311.486
2739871,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,487.710.708.259.034
2739871,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,11,11,487.710.708.259.034
2739871,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,11,11,487.710.708.259.034
2739871,1,4,1,50,1,,,3,3,,2,2,2,2,2,,,,,,,,7,1,11,11,487.710.708.259.034
2739872,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,217.083.880.130.494
2739872,1,2,1,50,1,1,,2,4,,2,2,2,1,,,,,,,,1,7,1,11,11,217.083.880.130.494
2739872,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,11,11,217.083.880.130.494
2739874,1,1,1,50,1,1,,1,4,,2,2,2,1,,,,,,,,1,7,1,11,11,285.838.030.435.854
2739874,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,11,11,285.838.030.435.854
2739875,1,1,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,11,11,285.838.030.435.854
2739875,1,2,1,50,1,,,2,4,,2,2,2,2,1,4,,2,,1,2,1,7,1,11,11,285.838.030.435.854
2739876,1,1,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,11,11,25.467.268.710.015
2739876,1,2,1,50,1,,,2,4,,2,2,2,2,1,11,,,,,,,7,1,11,11,25.467.268.710.015
2739877,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,243.526.239.393.083
2739877,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,11,11,243.526.239.393.083
2739877,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,11,11,243.526.239.393.083
2739878,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,179.495.073.160.839
2739878,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,11,11,179.495.073.160.839
2739878,1,3,1,50,1,,,3,3,,2,2,2,2,1,12,,,,,,,7,1,11,11,179.495.073.160.839
2739878,1,4,1,50,1,,,4,3,,2,2,2,2,2,,,,,,,,7,1,11,11,179.495.073.160.839
2739879,1,1,1,50,1,,,1,6,PENSIONADA,2,2,2,2,2,,,,,,,,7,1,11,11,228.338.508.466.254
2739879,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,11,11,228.338.508.466.254
2739879,1,3,1,50,1,2,,3,3,,2,2,2,1,,,,,,,,1,7,1,11,11,228.338.508.466.254
2739880,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,285.838.030.435.854
2739880,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,11,11,285.838.030.435.854
2739881,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,232.418.306.050.094
2739881,1,2,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,232.418.306.050.094
2739881,1,3,1,50,1,,,3,3,,2,2,2,2,2,,,,,,,,7,1,11,11,232.418.306.050.094
2739881,1,4,1,50,1,,,4,1,,,,,,,,,,,,,,7,1,11,11,232.418.306.050.094
2739881,1,5,1,50,1,,,5,4,,1,,,,,,,,,,,,7,1,11,11,232.418.306.050.094
2739882,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,179.495.073.160.839
2739882,1,2,1,50,1,,,2,4,,2,2,2,2,1,5,,1,2,,,,7,1,11,11,179.495.073.160.839
2739882,1,3,1,50,1,2,,3,6,DESCANSANDO,2,2,2,1,,,,,,,,1,7,1,11,11,179.495.073.160.839
2739882,1,4,1,50,1,1,,4,6,DESCANSANDO,2,2,2,1,,,,,,,,1,7,1,11,11,179.495.073.160.839
2739883,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,246.384.483.959.615
2739883,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,11,11,246.384.483.959.615
2739883,1,3,1,50,1,,,2,6,DESCANSAR,2,2,2,2,2,,,,,,,,7,1,11,11,246.384.483.959.615
2739884,1,1,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,11,11,200.233.998.858.497
2739884,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,11,11,200.233.998.858.497
2739884,1,3,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,11,11,200.233.998.858.497
2739885,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,281.115.046.362.738
2739885,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,11,11,281.115.046.362.738
2739886,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,242.695.643.486.213
2739886,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,11,11,242.695.643.486.213
2739887,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,167.681.849.921.102
2739887,1,2,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,11,11,167.681.849.921.102
2739887,1,3,1,50,1,,,3,3,,2,2,2,2,2,,,,,,,,7,1,11,11,167.681.849.921.102
2739887,1,4,1,50,1,,,4,3,,2,2,2,2,2,,,,,,,,7,1,11,11,167.681.849.921.102
2739888,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,5.093.453.742.003
2739888,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,11,11,5.093.453.742.003
2739889,1,1,1,50,1,,,1,4,,2,2,2,2,1,3,,1,1,,5,1,7,1,11,11,514.731.274.608.894
2739890,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,249.799.849.442.089
2739890,1,2,1,50,1,,,2,4,,2,2,2,2,1,11,,,,,,,7,1,11,11,249.799.849.442.089
2739892,1,1,1,50,1,2,,1,2,,2,2,2,1,,,,,,,,1,7,1,11,11,203.095.443.795.054
2739892,1,2,1,50,1,,,2,4,,1,,,,,,,,,,,,7,1,11,11,203.095.443.795.054
2739892,1,4,1,50,1,,,4,1,,,,,,,,,,,,,,7,1,11,11,203.095.443.795.054
2739892,1,5,1,50,1,,,5,6,DESCANSANDO,2,2,2,2,1,13,ESTA RECIEN LLEGADO A LA CIUDAD Y ESTA EN PROCESO DE ACOPLAMIENTO,,,,,,7,1,11,11,203.095.443.795.054
2739892,1,6,1,50,1,,,6,1,,,,,,,,,,,,,,7,1,11,11,203.095.443.795.054
2739893,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,222.320.742.115.013
2739894,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,217.206.842.709.311
2739894,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,11,11,217.206.842.709.311
2739894,1,3,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,7,1,11,11,217.206.842.709.311
2739894,1,4,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,7,1,11,11,217.206.842.709.311
2739895,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,236.495.457.391.308
2739896,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,485.056.011.385.346
2739896,1,2,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,11,11,485.056.011.385.346
2739896,1,4,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,485.056.011.385.346
2739897,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,292.369.674.698.498
2739897,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,11,11,292.369.674.698.498
2739898,1,1,1,50,1,,,1,4,,2,2,2,2,1,7,,2,,2,,,7,1,11,11,286.833.920.704.958
2739898,1,2,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,286.833.920.704.958
2739898,1,6,1,50,1,,,6,6,PENSIONADO,2,2,2,2,2,,,,,,,,7,1,11,11,286.833.920.704.958
2739898,1,7,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,286.833.920.704.958
2739899,1,1,1,50,1,,,1,4,,1,,,,,,,,,,,,7,1,11,11,235.129.855.623.855
2739899,1,2,1,50,1,,,2,6,PENSIONADO,2,2,1,,,,,,,,,,7,1,11,11,235.129.855.623.855
2739899,1,3,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,11,11,235.129.855.623.855
2739900,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,223.148.994.590.577
2739900,1,2,1,50,1,,,2,6,ENFERMO,2,2,2,2,1,7,,2,,2,,,7,1,11,11,223.148.994.590.577
2739900,1,3,1,50,1,,,3,3,,1,,,,,,,,,,,,7,1,11,11,223.148.994.590.577
2739900,1,4,1,50,1,,,4,3,,2,2,2,2,1,12,,,,,,,7,1,11,11,223.148.994.590.577
2739901,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,283.476.538.399.296
2739901,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,11,11,283.476.538.399.296
2739902,1,1,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,11,11,309.918.897.661.885
2739902,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,11,11,309.918.897.661.885
2739903,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,219.445.372.167.052
2739903,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,11,11,219.445.372.167.052
2739903,1,3,1,50,1,,,3,3,,1,,,,,,,,,,,,7,1,11,11,219.445.372.167.052
2739904,1,1,1,50,1,,,1,6,ENFERMA POR ACCIDENTE,2,1,,,,,,,,,,,7,1,11,11,230.882.420.246.475
2739904,1,2,1,50,1,2,,2,3,,2,2,2,1,,,,,,,,1,7,1,11,11,230.882.420.246.475
2739905,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,219.445.372.167.052
2739905,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,11,11,219.445.372.167.052
2739905,1,4,1,50,1,,,4,4,,1,,,,,,,,,,,,7,1,11,11,219.445.372.167.052
2739906,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,179.495.073.160.839
2739906,1,2,1,50,1,,,2,4,,2,2,2,2,1,11,,,,,,,7,1,11,11,179.495.073.160.839
2739906,1,3,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,11,11,179.495.073.160.839
2739906,1,4,1,50,1,,,4,3,,2,2,2,2,2,,,,,,,,7,1,11,11,179.495.073.160.839
2739907,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,552.484.417.409.355
2739907,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,11,11,552.484.417.409.355
2739908,1,1,1,50,1,,,1,6,PENSIONADO,2,2,2,2,2,,,,,,,,7,1,11,11,258.361.527.573.552
2739908,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,11,11,258.361.527.573.552
2739908,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,11,11,258.361.527.573.552
2739909,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,11,11,266.608.872.918.703
2739909,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,11,11,266.608.872.918.703
2739909,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,11,11,266.608.872.918.703
2739910,1,1,1,50,1,,,1,2,,1,,,,,,,,,,,,7,1,11,11,251.979.736.895.852
2739910,1,2,1,50,1,1,,2,4,,2,2,2,1,,,,,,,,1,7,1,11,11,251.979.736.895.852
2739910,1,3,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,11,11,251.979.736.895.852
