DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,AREA,MES,DPTO,fex_c_2011
2733524,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,490.572.168.118.484
2733525,1,1,1,95,2,,,,,,,,1,2,2,,,,,4200000,2,1,2,540000,1,68,7,68,503.642.168.683.306
2733525,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,503.642.168.683.306
2733525,1,3,1,95,2,,,,,,,,1,2,2,,,,,4200000,2,1,2,,2,68,7,68,503.642.168.683.306
2733525,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,503.642.168.683.306
2733525,1,5,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,68,7,68,503.642.168.683.306
2733526,1,1,1,95,2,,,,,,,,1,2,2,,,,,7200000,2,1,2,,2,68,7,68,450.958.379.118.563
2733526,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,450.958.379.118.563
2733527,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,611.183.545.782.123
2733527,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,611.183.545.782.123
2733527,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,611.183.545.782.123
2733528,1,1,1,95,1,,1,2,,,6000000,2,1,2,2,,,70000000,,,1,2,2,,2,68,7,68,655.664.142.108.058
2733528,1,2,1,95,1,,2,1,,1000000,,2,1,2,2,,,,,,2,2,2,80000000,1,68,7,68,655.664.142.108.058
2733528,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,655.664.142.108.058
2733528,1,4,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,750000,1,68,7,68,655.664.142.108.058
2733529,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,548.017.964.784.012
2733529,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,548.017.964.784.012
2733530,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,614.295.145.476.201
2733530,1,2,1,95,2,,,,,,,,1,2,1,,800000,,,,2,2,2,,2,68,7,68,614.295.145.476.201
2733530,1,5,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,68,7,68,614.295.145.476.201
2733531,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,2500000,1,68,7,68,524.807.894.510.171
2733531,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,524.807.894.510.171
2733531,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,524.807.894.510.171
2733531,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,524.807.894.510.171
2733531,1,5,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,1000000,1,68,7,68,524.807.894.510.171
2733531,1,6,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,300000,1,68,7,68,524.807.894.510.171
2733532,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,548.017.964.784.012
2733532,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,548.017.964.784.012
2733533,1,1,1,95,1,,1,2,,,200000,2,2,,,,,,,,,,,,,68,7,68,548.017.964.784.012
2733533,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,548.017.964.784.012
2733534,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,327.148.559.322.153
2733534,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,327.148.559.322.153
2733534,1,3,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,68,7,68,327.148.559.322.153
2733534,1,4,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,70000,1,68,7,68,327.148.559.322.153
2733534,1,5,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,68,7,68,327.148.559.322.153
2733535,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,46.115.055.645.476
2733535,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,46.115.055.645.476
2733535,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,46.115.055.645.476
2733535,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,46.115.055.645.476
2733535,2,2,2,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,46.115.055.645.476
2733535,2,3,2,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,46.115.055.645.476
2733535,2,4,2,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,46.115.055.645.476
2733536,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,327.832.071.054.029
2733536,1,2,1,95,2,,,,,,,,1,2,2,,,,,14000000,2,1,2,,2,68,7,68,327.832.071.054.029
2733536,1,3,1,95,2,,,,,,,,1,2,1,,140000,,,,2,2,2,,2,68,7,68,327.832.071.054.029
2733536,1,4,1,95,2,,,,,,,,1,2,2,,,,,4800000,2,1,2,900000,1,68,7,68,327.832.071.054.029
2733537,1,1,1,95,1,,1,2,,,2000000,2,2,,,,,,,,,,,,,68,7,68,846.452.780.362.569
2733537,1,2,1,95,1,,1,2,,,1000000,2,2,,,,,,,,,,,,,68,7,68,846.452.780.362.569
2733537,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,846.452.780.362.569
2733537,1,6,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,1000000,1,68,7,68,846.452.780.362.569
2733538,1,1,1,95,2,,,,,,,,1,2,2,6000000,,,,,2,2,1,,2,68,7,68,571.007.550.952.504
2733538,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,571.007.550.952.504
2733539,1,1,1,95,1,,1,2,,,600000,2,2,,,,,,,,,,,,,68,7,68,517.236.862.403.096
2733539,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,517.236.862.403.096
2733539,1,3,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,2500000,1,68,7,68,517.236.862.403.096
2733540,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,492.799.640.486.376
2733540,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,492.799.640.486.376
2733540,1,3,1,95,2,,,,,,,,1,2,1,,20000,,,,2,2,2,,2,68,7,68,492.799.640.486.376
2733541,1,1,1,95,1,,2,1,,471328,,2,2,,,,,,,,,,,,,68,7,68,45.813.466.011.911
2733541,1,2,1,95,2,,,,,,,,1,2,1,,70000,,,,2,2,2,,2,68,7,68,45.813.466.011.911
2733542,1,1,1,95,1,,2,1,,471328,,2,2,,,,,,,,,,,,,68,7,68,394.034.719.491.171
2733542,2,1,2,95,2,,,,,,,,1,2,2,,,,,,2,2,2,1200000,1,68,7,68,394.034.719.491.171
2733542,2,2,2,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,394.034.719.491.171
2733542,3,1,3,95,2,,,,,,,,1,2,2,,,,,,2,2,2,750000,1,68,7,68,394.034.719.491.171
2733542,3,2,3,95,2,,,,,,,,1,2,2,,,,,,2,2,2,1500000,1,68,7,68,394.034.719.491.171
2733542,3,3,3,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,394.034.719.491.171
2733543,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,44.378.340.071.036
2733543,2,1,2,95,2,,,,,,,,1,1,2,,,,540000,,2,2,2,,2,68,7,68,44.378.340.071.036
2733544,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,480.043.603.037.986
2733544,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,480.043.603.037.986
2733544,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,480.043.603.037.986
2733544,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,480.043.603.037.986
2733544,1,5,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,68,7,68,480.043.603.037.986
2733545,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,557.412.857.232.715
2733545,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,557.412.857.232.715
2733545,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,557.412.857.232.715
2733545,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,557.412.857.232.715
2733546,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,,9,68,7,68,955.246.146.806.351
2733546,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,955.246.146.806.351
2733546,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,955.246.146.806.351
2733547,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,103.767.668.019.701
2733547,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,103.767.668.019.701
2733547,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,103.767.668.019.701
2733547,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,7,68,103.767.668.019.701
2733548,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,151.620.948.303.332
2733548,1,2,1,95,2,,,,,,,,1,2,1,,200000,,,,2,2,2,,2,50,7,50,151.620.948.303.332
2733550,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,192.868.286.262.868
2733550,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,192.868.286.262.868
2733551,1,1,1,95,1,,2,2,200000,,,1,2,,,,,,,,,,,,,50,7,50,140.528.054.786.097
2733551,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,140.528.054.786.097
2733551,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,140.528.054.786.097
2733551,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,140.528.054.786.097
2733551,2,1,2,95,1,,2,2,200000,,,1,2,,,,,,,,,,,,,50,7,50,140.528.054.786.097
2733551,3,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,140.528.054.786.097
2733551,3,2,3,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,140.528.054.786.097
2733552,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,175.187.982.271.433
2733552,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,175.187.982.271.433
2733552,1,3,1,95,2,,,,,,,,1,2,2,,,,,800000,2,1,2,,2,50,7,50,175.187.982.271.433
2733552,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,175.187.982.271.433
2733553,1,1,1,95,1,,1,2,,,600000,2,2,,,,,,,,,,,,,50,7,50,218.944.090.788.155
2733553,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,218.944.090.788.155
2733553,2,2,2,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,218.944.090.788.155
2733553,2,3,2,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,218.944.090.788.155
2733553,2,4,2,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,218.944.090.788.155
2733553,3,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,218.944.090.788.155
2733554,1,1,1,95,1,,2,1,,1130000,,2,2,,,,,,,,,,,,,50,7,50,148.776.665.851.442
2733554,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,148.776.665.851.442
2733555,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,10000000,1,50,7,50,144.615.117.628.088
2733555,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,144.615.117.628.088
2733555,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,144.615.117.628.088
2733555,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,144.615.117.628.088
2733556,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,17.527.283.516.504
2733556,1,2,1,95,1,,2,2,300000,,,1,2,,,,,,,,,,,,,50,7,50,17.527.283.516.504
2733557,1,1,1,95,1,,1,2,,,150000,2,2,,,,,,,,,,,,,50,7,50,12.954.347.732.167
2733557,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,12.954.347.732.167
2733558,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,163.375.789.170.902
2733558,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,163.375.789.170.902
2733558,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,163.375.789.170.902
2733558,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,163.375.789.170.902
2733559,1,1,1,95,1,,1,2,,,450000,2,2,,,,,,,,,,,,,50,7,50,130.499.363.340.518
2733559,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,130.499.363.340.518
2733560,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,194.588.926.748.557
2733560,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,194.588.926.748.557
2733560,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,194.588.926.748.557
2733561,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,163.375.789.170.902
2733561,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,163.375.789.170.902
2733561,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,163.375.789.170.902
2733561,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,163.375.789.170.902
2733562,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,174.423.227.804.592
2733562,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,174.423.227.804.592
2733562,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,174.423.227.804.592
2733563,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,108.093.419.508.818
2733563,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,108.093.419.508.818
2733563,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,108.093.419.508.818
2733563,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,108.093.419.508.818
2733564,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,875.876.621.499.298
2733564,1,2,1,95,1,,2,2,100000,,,1,2,,,,,,,,,,,,,50,7,50,875.876.621.499.298
2733564,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,875.876.621.499.298
2733564,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,875.876.621.499.298
2733564,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,875.876.621.499.298
2733565,1,1,1,95,1,,2,2,200000,,,1,2,,,,,,,,,,,,,50,7,50,150.665.062.284.483
2733565,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,150.665.062.284.483
2733566,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,175.187.982.271.433
2733566,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,175.187.982.271.433
2733566,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,175.187.982.271.433
2733566,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,175.187.982.271.433
2733567,1,1,1,95,1,,1,2,,,11400000,2,2,,,,,,,,,,,,,50,7,50,123.694.195.515.203
2733567,1,2,1,95,1,,1,2,,,2000000,2,2,,,,,,,,,,,,,50,7,50,123.694.195.515.203
2733567,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,123.694.195.515.203
2733568,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,176.143.868.290.281
2733568,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,176.143.868.290.281
2733568,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,176.143.868.290.281
2733568,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,176.143.868.290.281
2733569,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,162.958.443.948.182
2733569,1,2,1,95,1,,1,2,,,700000,2,2,,,,,,,,,,,,,50,7,50,162.958.443.948.182
2733569,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,162.958.443.948.182
2733570,1,1,1,95,1,,1,2,,,1000000,2,2,,,,,,,,,,,,,50,7,50,193.991.928.229.068
2733571,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,115.849.926.832.762
2733571,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,115.849.926.832.762
2733572,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,195.712.568.714.757
2733572,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,195.712.568.714.757
2733573,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,162.958.443.948.182
2733573,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,162.958.443.948.182
2733573,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,162.958.443.948.182
2733576,1,1,1,95,1,,1,2,,,190000,2,2,,,,,,,,,,,,,50,7,50,181.056.093.162.336
2733576,1,2,1,95,1,,1,2,,,150000,2,2,,,,,,,,,,,,,50,7,50,181.056.093.162.336
2733577,1,1,1,95,1,,1,2,,,350000,2,2,,,,,,,,,,,,,50,7,50,162.958.443.948.182
2733577,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,162.958.443.948.182
2733577,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,162.958.443.948.182
2733578,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,150.497.306.337.131
2733578,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,150.497.306.337.131
2733578,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,150.497.306.337.131
2733579,1,1,1,95,2,,,,,,,,1,2,2,,,1200000,,9600000,1,1,2,,2,50,7,50,949.079.951.667.179
2733579,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,949.079.951.667.179
2733579,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,949.079.951.667.179
2733580,1,1,1,95,2,,,,,,,,1,2,2,,,,,460000,2,1,2,,2,50,7,50,149.900.307.817.642
2733583,1,1,1,95,1,,2,1,,3456000,,2,2,,,,,,,,,,,,,50,7,50,573.558.974.094.822
2733583,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,573.558.974.094.822
2733583,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,573.558.974.094.822
2733583,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,573.558.974.094.822
2733583,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,573.558.974.094.822
2733584,1,1,1,95,1,,1,2,,,150000,2,2,,,,,,,,,,,,,50,7,50,194.588.926.748.557
2733584,1,2,1,95,1,,2,1,,1600000,,2,2,,,,,,,,,,,,,50,7,50,194.588.926.748.557
2733584,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,194.588.926.748.557
2733585,1,1,1,95,1,,2,1,,535000,,2,2,,,,,,,,,,,,,50,7,50,130.499.363.340.518
2733585,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,130.499.363.340.518
2733586,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,169.243.900.061.805
2733586,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,169.243.900.061.805
2733587,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,139.955.501.596.992
2733587,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,139.955.501.596.992
2733587,1,4,1,95,2,,,,,,,,1,2,2,,,,,800000,2,1,2,,2,50,7,50,139.955.501.596.992
2733588,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,108.756.441.837.477
2733588,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,108.756.441.837.477
2733588,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,108.756.441.837.477
2733588,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,108.756.441.837.477
2733588,1,5,1,95,2,,,,,,,,1,2,2,100000,,,,,2,2,1,,2,50,7,50,108.756.441.837.477
2733589,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,193.991.928.229.068
2733590,1,1,1,95,1,,1,2,,,150000,2,1,2,2,,,,,2400000,2,1,2,,2,50,7,50,150.497.306.337.131
2733590,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,150.497.306.337.131
2733590,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,150.497.306.337.131
2733591,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,319.299.559.759.054
2733591,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,319.299.559.759.054
2733591,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,319.299.559.759.054
2733592,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,267.374.211.508.266
2733592,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,267.374.211.508.266
2733592,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,267.374.211.508.266
2733593,1,1,1,95,2,,,,,,,,1,2,2,,,,,7200000,2,1,2,,2,50,7,50,125.941.479.447.604
2733594,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,193.991.928.229.068
2733595,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,164.511.328.486.519
2733595,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,164.511.328.486.519
2733595,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,164.511.328.486.519
2733595,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,164.511.328.486.519
2733595,1,5,1,95,1,,2,2,200000,,,1,2,,,,,,,,,,,,,50,7,50,164.511.328.486.519
2733598,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,187.085.028.265.572
2733598,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,187.085.028.265.572
2733600,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,119.451.924.706.828
2733600,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,119.451.924.706.828
2733600,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,119.451.924.706.828
2733601,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,572.644.655.205.992
2733602,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,100.691.253.164.014
2733602,1,2,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,50,7,50,100.691.253.164.014
2733602,1,3,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,50,7,50,100.691.253.164.014
2733603,1,1,1,95,1,,1,2,,,420000,2,2,,,,,,,,,,,,,50,7,50,231.964.778.748.494
2733603,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,231.964.778.748.494
2733603,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,231.964.778.748.494
2733604,1,1,1,95,1,,1,1,,900000,130000,2,2,,,,,,,,,,,,,50,7,50,140.405.753.722.289
2733604,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,140.405.753.722.289
2733604,1,3,1,95,1,,2,2,240000,,,1,2,,,,,,,,,,,,,50,7,50,140.405.753.722.289
2733604,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,140.405.753.722.289
2733605,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,581.975.784.687.204
2733606,1,1,1,95,2,,,,,,,,1,2,2,,,,,500000,2,1,2,,2,50,7,50,428.980.223.562.437
2733606,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,428.980.223.562.437
2733607,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,470.788.526.534.839
2733607,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,470.788.526.534.839
2733607,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,470.788.526.534.839
2733608,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,506.225.105.836.433
2733608,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,506.225.105.836.433
2733608,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,506.225.105.836.433
2733609,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,411.396.686.094.788
2733610,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,525.818.505.495.121
2733610,1,2,1,95,1,,1,2,,,250000,2,2,,,,,,,,,,,,,50,7,50,525.818.505.495.121
2733611,1,1,1,95,1,,2,1,,2400000,,2,2,,,,,,,,,,,,,50,7,50,650.444.138.816.243
2733611,1,2,1,95,1,,2,1,,1700000,,2,2,,,,,,,,,,,,,50,7,50,650.444.138.816.243
2733611,1,3,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,50,7,50,650.444.138.816.243
2733612,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,521.997.453.362.073
2733612,1,2,1,95,1,,2,1,,2700000,,2,2,,,,,,,,,,,,,50,7,50,521.997.453.362.073
2733614,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,77.147.314.505.147
2733614,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,77.147.314.505.147
2733615,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,77.147.314.505.147
2733615,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,77.147.314.505.147
2733616,1,1,1,95,2,,,,,,,,1,2,2,,,,,200000,2,1,2,,2,50,7,50,150.665.062.284.483
2733616,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,150.665.062.284.483
2733617,1,1,1,95,2,,,,,,,,1,2,2,,,,,7200000,2,1,2,,2,50,7,50,896.269.352.857.494
2733617,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,896.269.352.857.494
2733618,1,1,1,95,2,,,,,,,,1,2,1,,1500000,,,,2,2,2,,2,50,7,50,237.915.792.693.142
2733618,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,237.915.792.693.142
2733619,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,17.527.283.516.504
2733619,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,50,7,50,17.527.283.516.504
2733620,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,8,7,8,493.757.317.190.232
