DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,FEX_C,CLASE,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,INI,MES,DPTO,AREA,fex_c_2011
2737867,1,4,1,80,195.285.358.585.043,1,2,,,,2,,2,,2,,.,,,1,7,52,52,20.045.647.283.371
2737868,1,1,1,80,130.073.490.230.053,1,1,3,3,,2,,2,,,,,1,2,1,7,52,52,142.825.789.732.241
2737868,1,3,1,80,130.073.490.230.053,1,2,,,,2,,2,,2,,.,,,1,7,52,52,142.825.789.732.241
2737870,1,1,1,80,187.050.598.832.633,1,1,4,5,,3,,2,,,,,10,2,1,7,52,52,183.374.557.960.235
2737872,1,3,1,80,232.481.865.023.938,1,2,,,,2,,2,,2,,.,,,1,7,52,52,225.662.171.174.223
2737873,1,2,1,80,148.425.927.512.323,1,1,4,3,,2,,2,,,,,11,2,1,7,52,52,140.053.342.741.704
2737874,1,4,1,80,209.274.543.610.106,1,1,1,2,,2,,2,,,,,2,2,1,7,52,52,203.298.395.776.131
2737875,1,2,1,80,191.590.143.463.182,1,1,4,4,,2,,2,,,,,4,2,1,7,52,52,181.109.283.806.457
2737878,1,2,1,80,147.286.734.782.095,1,1,4,3,,2,,2,,,,,9,2,1,7,52,52,149.751.556.942.012
2737878,1,3,1,80,147.286.734.782.095,1,2,,,,2,,2,,2,,.,,,1,7,52,52,149.751.556.942.012
2737878,1,4,1,80,147.286.734.782.095,1,2,,,,2,,2,,2,,.,,,1,7,52,52,149.751.556.942.012
2737879,1,1,1,80,191.281.386.796.415,1,1,4,4,,2,,2,,,,,4,2,1,7,52,52,180.253.222.325.851
2737879,1,4,1,80,191.281.386.796.415,1,1,4,4,,2,,2,,,,,4,2,1,7,52,52,180.253.222.325.851
2737880,1,2,1,80,135.506.359.473.798,1,1,1,8,,2,,2,,,,,4,2,1,7,5,5,135.317.073.275.128
2737881,1,6,1,80,153.433.833.507.379,1,2,,,,2,,2,,2,,.,,,1,7,5,5,153.692.975.576.498
2737883,1,1,1,80,106.794.697.267.739,1,1,4,4,,2,,2,,,,,4,2,1,7,5,5,105.739.731.582.536
2737883,1,2,1,80,106.794.697.267.739,1,2,,,,2,,2,,2,,.,,,1,7,5,5,105.739.731.582.536
2737884,1,5,1,80,106.445.189.548.512,1,2,,,,2,,2,,2,,.,,,1,7,5,5,107.568.408.727.841
2737885,1,3,1,80,104.599.284.842.453,1,2,,,,2,,2,,2,,.,,,1,7,5,5,105.398.986.716.803
2737885,1,4,1,80,104.599.284.842.453,1,2,,,,2,,2,,2,,.,,,1,7,5,5,105.398.986.716.803
2737886,1,3,1,80,86.527.596.365.668,1,2,,,,2,,2,,2,,.,,,1,7,5,5,870.436.110.164.538
2737887,1,2,1,80,86.527.596.365.668,1,2,,,,2,,2,,2,,.,,,1,7,5,5,870.436.110.164.538
2737887,1,3,1,80,86.527.596.365.668,1,2,,,,2,,2,,2,,.,,,1,7,5,5,870.436.110.164.538
2737888,1,1,1,80,122.881.028.228.988,1,2,,,,2,,2,,2,,.,,,1,7,5,5,122.624.975.854.816
2737888,1,2,1,80,122.881.028.228.988,1,1,3,8,,2,,2,,,,,6,2,1,7,5,5,122.624.975.854.816
2737889,1,1,1,80,797.972.588.346.444,1,1,2,6,,2,,2,,,,,2,2,1,7,5,5,805.495.318.236.109
2737889,1,2,1,80,797.972.588.346.444,1,2,,,,2,,2,,2,,.,,,1,7,5,5,805.495.318.236.109
2737890,1,2,1,80,100.623.808.177.655,1,2,,,,2,,2,,2,,.,,,1,7,5,5,101.779.959.878.717
2737890,1,4,1,80,100.623.808.177.655,1,2,,,,2,,2,,2,,.,,,1,7,5,5,101.779.959.878.717
2737890,1,5,1,80,100.623.808.177.655,1,2,,,,2,,2,,2,,.,,,1,7,5,5,101.779.959.878.717
2737894,1,2,1,80,136.207.736.690.285,1,1,4,5,,3,,2,,,,,8,2,1,7,5,5,135.956.403.790.392
2737897,1,2,1,80,931.575.474.868.727,1,1,3,8,,2,,2,,,1,,9,1,1,7,5,5,936.701.613.324.021
2737898,1,2,1,80,987.399.158.099.131,1,1,1,3,,2,,2,,,,,9,2,1,7,5,5,986.426.481.552.692
2737898,1,3,1,80,987.399.158.099.131,1,2,,,,2,,2,,2,,.,,,1,7,5,5,986.426.481.552.692
2737899,1,2,1,80,100.064.359.736.716,1,1,4,3,,2,,2,,,,,9,2,1,7,5,5,992.456.523.896.936
2737905,1,1,1,80,105.959.353.450.502,1,1,4,5,,3,,2,,,,,10,2,1,7,5,5,105.443.670.617.162
2737906,1,1,1,80,92.184.008.507.394,1,1,4,5,,2,,2,,,,,10,2,1,7,5,5,915.775.027.341.564
2737906,1,2,1,80,92.184.008.507.394,1,1,4,4,,3,,2,,,,,10,2,1,7,5,5,915.775.027.341.564
2737907,1,3,1,80,112.871.372.752.395,1,1,2,2,,2,,2,,,,,2,2,1,7,5,5,114.051.218.285.117
2737907,1,4,1,80,112.871.372.752.395,1,2,,,,2,,2,,2,,.,,,1,7,5,5,114.051.218.285.117
2737908,1,3,1,80,131.116.094.229.588,1,2,,,,2,,2,,2,,.,,,1,7,5,5,131.496.504.975.713
2737909,1,3,1,80,961.547.235.384.654,1,1,4,4,,2,,2,,,,,4,2,1,7,5,5,945.177.655.902.942
2737909,1,4,1,80,961.547.235.384.654,1,1,4,5,,3,,2,,,,,10,2,1,7,5,5,945.177.655.902.942
2737910,1,3,1,80,818.161.965.411.116,1,2,,,,2,,2,,2,,.,,,1,7,5,5,81.808.864.824.896
2737911,1,2,1,80,100.833.863.087.406,1,1,4,8,,2,,2,,,,,8,2,1,7,5,5,100.650.573.316.382
2737911,1,3,1,80,100.833.863.087.406,1,1,1,9,LIBRETA MILITAR,2,,2,,,,POR LA LIBRETA MILITAR,12,2,1,7,5,5,100.650.573.316.382
2737912,1,1,1,80,129.048.921.018.985,1,1,4,3,,2,,2,,,,,9,2,1,7,5,5,12.894.653.931.315
2737912,1,3,1,80,129.048.921.018.985,1,1,1,9,CAMBIO ADMINISTRACION,2,,2,,,1,,9,1,1,7,5,5,12.894.653.931.315
2737918,1,2,1,80,86.527.596.365.668,1,2,,,,2,,2,,2,,.,,,1,7,5,5,870.436.110.164.538
2737920,1,3,1,80,102.753.380.136.394,1,1,2,8,,2,,2,,,,,2,2,1,7,5,5,103.229.564.705.765
2737924,1,3,1,80,749.159.137.634.222,1,2,,,,2,,2,,2,,.,,,1,7,5,5,751.231.803.939.337
2737925,1,1,1,80,95.949.430.262.441,1,2,,,,2,,2,,2,,.,,,1,7,5,5,963.259.161.345.772
2737925,1,3,1,80,95.949.430.262.441,1,1,2,6,,2,,2,,,,,4,2,1,7,5,5,963.259.161.345.772
2737926,1,2,1,80,126.646.449.984.035,1,2,,,,2,,2,,2,,.,,,1,7,5,5,127.373.389.255.237
2737926,1,4,1,80,126.646.449.984.035,1,2,,,,2,,2,,2,,.,,,1,7,5,5,127.373.389.255.237
2737927,1,1,1,80,883.082.202.115.426,1,1,4,4,,2,,2,,,,,4,2,1,7,5,5,871.828.144.208.587
2737927,1,4,1,80,883.082.202.115.426,1,1,3,3,,2,,2,,,,,9,2,1,7,5,5,871.828.144.208.587
2737928,1,2,1,80,749.159.137.634.222,1,1,3,3,,2,,2,,,1,,9,1,1,7,5,5,751.231.803.939.337
2737928,1,3,1,80,749.159.137.634.222,1,2,,,,2,,2,,2,,.,,,1,7,5,5,751.231.803.939.337
2737929,1,2,1,80,900.668.590.900.648,1,2,,,,2,,2,,2,,.,,,1,7,5,5,89.976.915.789.481
2737930,1,2,1,80,632.985.183.051.968,1,1,4,3,,2,,2,,,,,9,2,1,7,5,5,641.955.046.420.548
2737930,1,4,1,80,632.985.183.051.968,1,1,1,2,,2,,1,520000,,,,2,2,1,7,5,5,641.955.046.420.548
2737930,1,5,1,80,632.985.183.051.968,1,2,,,,2,,2,,2,,.,,,1,7,5,5,641.955.046.420.548
2737931,1,2,1,80,826.179.601.674.177,1,2,,,,2,,2,,2,,.,,,1,7,5,5,823.157.242.170.544
2737931,1,3,1,80,826.179.601.674.177,1,2,,,,2,,2,,2,,.,,,1,7,5,5,823.157.242.170.544
2737931,1,4,1,80,826.179.601.674.177,1,1,4,4,,2,,2,,,,,4,2,1,7,5,5,823.157.242.170.544
2737931,1,5,1,80,826.179.601.674.177,1,2,,,,2,,2,,2,,.,,,1,7,5,5,823.157.242.170.544
2737935,1,2,1,80,108.574.761.507.251,1,1,4,4,,2,,2,,,,,8,2,1,7,5,5,109.018.013.554.888
2737935,1,3,1,80,108.574.761.507.251,1,2,,,,2,,2,,2,,.,,,1,7,5,5,109.018.013.554.888
2737938,1,3,1,80,107.406.485.433.023,1,2,,,,2,,2,,2,,.,,,1,7,50,50,106.372.779.023.128
2737939,1,2,1,80,102.827.759.802.273,1,1,2,3,,2,,2,,,,,9,2,1,7,50,50,103.074.915.978.363
2737939,1,3,1,80,102.827.759.802.273,1,1,4,2,,2,,2,,,,,2,2,1,7,50,50,103.074.915.978.363
2737939,1,5,1,80,102.827.759.802.273,1,2,,,,2,,2,,2,,.,,,1,7,50,50,103.074.915.978.363
2737943,1,2,1,80,227.369.253.371.488,1,2,,,,2,,2,,2,,.,,,1,7,50,50,231.699.853.665.525
2737944,1,3,1,80,239.754.849.652.806,1,2,,,,2,,2,,2,,.,,,1,7,50,50,241.510.439.939.595
2737946,1,2,1,80,112.330.035.074.886,1,2,,,,2,,2,,2,,.,,,1,7,50,50,113.005.644.380.873
2737947,1,2,1,80,145.435.385.245.704,1,2,,,,2,,2,,2,,.,,,1,7,50,50,144.881.804.287.187
2737948,1,1,1,80,112.944.917.853.976,1,2,,,,2,,2,,2,,.,,,1,7,50,50,114.129.286.347.073
2737950,1,3,1,80,155.827.939.889.398,1,2,,,,2,,2,,2,,.,,,1,7,50,50,156.929.508.844.946
2737953,1,2,1,80,123.885.548.347.366,1,2,,,,2,,2,,2,,.,,,1,7,50,50,124.817.837.481.404
2737954,1,4,1,80,820.176.317.357.026,1,2,,,,2,,2,,2,,.,,,1,7,50,50,847.315.896.582.687
2737954,1,6,1,80,820.176.317.357.026,1,2,,,,2,,2,,2,,.,,,1,7,50,50,847.315.896.582.687
2737957,1,2,1,80,106.096.174.491.468,1,1,4,3,,2,,2,,,,,9,2,1,7,50,50,10.541.689.300.428
2737957,1,3,1,80,106.096.174.491.468,1,2,,,,2,,2,,2,,.,,,1,7,50,50,10.541.689.300.428
2737958,1,4,1,80,105.481.291.712.378,1,2,,,,2,,2,,2,,.,,,1,7,50,50,104.293.251.038.079
2737959,1,2,1,80,82.763.951.134.622,1,1,1,3,,2,,2,,,,,9,2,1,7,50,50,84.816.442.551.876
2737960,1,1,1,80,144.231.364.174.159,1,1,4,4,,2,,2,,,,,4,2,1,7,50,50,142.433.857.504.857
2737960,1,2,1,80,144.231.364.174.159,1,2,,,,2,,2,,2,,.,,,1,7,50,50,142.433.857.504.857
2737960,1,5,1,80,144.231.364.174.159,1,2,,,,2,,2,,2,,.,,,1,7,50,50,142.433.857.504.857
2737961,1,3,1,80,18.282.103.730.293,1,2,,,,2,,2,,2,,.,,,1,7,50,50,182.608.977.700.673
2737961,1,5,1,80,18.282.103.730.293,1,2,,,,2,,2,,2,,.,,,1,7,50,50,182.608.977.700.673
2737963,1,3,1,80,983.275.879.280.652,1,1,1,2,,2,,2,,,1,,2,1,1,7,50,50,100.691.253.164.014
2737964,1,2,1,80,123.885.548.347.366,1,2,,,,2,,2,,2,,.,,,1,7,50,50,124.817.837.481.404
2737966,1,1,1,80,144.695.676.413.936,1,1,2,3,,2,,1,400000,,,,9,2,1,7,50,50,143.161.163.801.498
2737967,1,1,1,80,192.941.413.581.178,1,1,1,5,,3,,2,,,,,10,2,1,7,50,50,192.868.286.262.868
2737968,1,2,1,80,163.375.329.640.914,1,1,4,3,,2,,2,,,,,9,2,1,7,50,50,164.679.084.433.871
2737968,1,3,1,80,163.375.329.640.914,1,2,,,,2,,2,,2,,.,,,1,7,50,50,164.679.084.433.871
2737968,1,5,1,80,163.375.329.640.914,1,2,,,,2,,2,,2,,.,,,1,7,50,50,164.679.084.433.871
2737970,1,2,1,80,188.933.290.060.215,1,1,1,8,,2,,2,,,,,9,2,1,7,50,50,188.805.668.751.261
2737970,1,3,1,80,188.933.290.060.215,1,2,,,,2,,2,,2,,.,,,1,7,50,50,188.805.668.751.261
2737971,1,1,1,80,175.152.039.725.281,1,1,1,7,,3,,2,,,,,1,2,1,7,50,50,173.467.341.785.744
2737971,1,2,1,80,175.152.039.725.281,1,1,1,7,,2,,2,,,,,8,2,1,7,50,50,173.467.341.785.744
2737973,1,1,1,80,133.704.154.684.092,1,1,4,3,,2,,2,,,,,9,2,1,7,50,50,132.220.003.826.208
2737974,1,3,1,80,165.822.263.515.255,1,2,,,,2,,2,,2,,.,,,1,7,50,50,165.181.282.550.198
2737975,1,1,1,80,176.462.350.666.836,1,1,4,5,,3,,2,,,,,10,2,1,7,50,50,174.423.227.804.592
2737975,1,2,1,80,176.462.350.666.836,1,1,4,5,,3,,2,,,,,10,2,1,7,50,50,174.423.227.804.592
2737975,1,3,1,80,176.462.350.666.836,1,1,1,2,,2,,2,,,,,2,2,1,7,50,50,174.423.227.804.592
2737976,1,2,1,80,150.183.217.598.435,1,2,,,,2,,2,,2,,.,,,1,7,50,50,150.665.062.284.483
2737977,1,4,1,80,14.959.407.930.598,1,2,,,,2,,2,,2,,.,,,1,7,50,50,149.340.757.468.354
2737978,1,1,1,80,132.349.563.073.234,1,1,3,4,,2,,2,,,,,8,2,1,7,50,50,129.375.721.374.318
2737978,1,2,1,80,132.349.563.073.234,1,1,4,3,,2,,2,,,,,9,2,1,7,50,50,129.375.721.374.318
2737979,1,2,1,80,17.453.715.694.619,1,1,2,8,,2,,2,,,,,1,2,1,7,50,50,172.343.699.819.543
2737980,1,2,1,80,182.865.317.972.234,1,1,4,3,,2,,2,,,,,9,2,1,7,50,50,184.497.374.133.715
2737980,1,4,1,80,182.865.317.972.234,1,2,,,,2,,2,,2,,.,,,1,7,50,50,184.497.374.133.715
2737981,1,5,1,80,170.525.815.198.683,1,1,4,4,,2,,2,,,,,4,2,1,7,50,50,169.076.144.114.453
2737983,1,1,1,80,150.138.936.929.132,1,1,4,1,,3,,2,,,,,8,2,1,7,50,50,148.776.665.851.442
2737984,1,5,1,80,162.020.738.030.056,1,2,,,,2,,2,,2,,.,,,1,7,50,50,161.834.801.981.981
2737986,1,3,1,80,168.123.161.993.645,1,2,,,,2,,2,,2,,.,,,1,7,50,50,170.462.342.431.167
2737986,1,4,1,80,168.123.161.993.645,1,2,,,,2,,2,,2,,.,,,1,7,50,50,170.462.342.431.167
2737987,1,3,1,80,215.512.966.470.426,1,1,1,1,,2,,1,300000,,,,8,2,1,7,50,50,214.010.440.151.307
2737987,1,4,1,80,215.512.966.470.426,1,1,3,3,,2,,2,,,,,9,2,1,7,50,50,214.010.440.151.307
2737989,1,2,1,80,123.885.548.347.366,1,2,,,,2,,2,,2,,.,,,1,7,50,50,124.817.837.481.404
2737990,1,4,1,80,168.862.870.825.413,1,2,,,,2,,2,,2,,.,,,1,7,50,50,172.182.982.916.856
2737990,1,5,1,80,168.862.870.825.413,1,2,,,,2,,2,,2,,.,,,1,7,50,50,172.182.982.916.856
2737991,1,4,1,80,158.627.497.288.184,1,2,,,,2,,2,,2,,.,,,1,7,50,50,158.895.826.436.575
2737992,1,2,1,80,152.233.237.371.757,1,2,,,,2,,1,72000,1,1,,6,,1,7,50,50,153.341.588.789.021
2737992,1,3,1,80,152.233.237.371.757,1,1,4,4,,2,,2,,,,,4,2,1,7,50,50,153.341.588.789.021
2737996,1,3,1,80,162.635.620.809.147,1,2,,,,2,,2,,2,,.,,,1,7,50,50,162.958.443.948.182
2737999,1,2,1,80,133.879.871.973.224,1,2,,,,2,,2,,2,,.,,,1,7,50,50,133.069.611.186.656
2738001,1,2,1,80,183.445.748.875.717,1,1,4,3,,2,,2,,,,,9,2,1,7,50,50,181.301.770.268.276
2738003,1,3,1,80,163.375.329.640.914,1,2,,,,2,,2,,2,,.,,,1,7,50,50,164.679.084.433.871
2738003,1,5,1,80,163.375.329.640.914,1,2,,,,2,,2,,2,,.,,,1,7,50,50,164.679.084.433.871
2738005,1,1,1,80,27.007.904.592.092,1,1,2,5,,3,,2,,,,,10,2,1,7,13,13,275.342.613.251.457
2738005,1,3,1,80,27.007.904.592.092,1,1,2,2,,2,,2,,,1,,2,1,1,7,13,13,275.342.613.251.457
2738005,1,4,1,80,27.007.904.592.092,1,2,,,,2,,2,,1,1,,2,,1,7,13,13,275.342.613.251.457
2738005,1,5,1,80,27.007.904.592.092,1,2,,,,2,,2,,1,2,,2,,1,7,13,13,275.342.613.251.457
2738006,1,1,1,80,313.946.255.930.536,1,1,1,5,,3,,2,,,,,10,2,1,7,13,13,315.250.057.452.523
2738006,1,2,1,80,313.946.255.930.536,1,1,3,3,,2,,2,,,,,9,2,1,7,13,13,315.250.057.452.523
2738006,1,4,1,80,313.946.255.930.536,1,2,,,,2,,2,,1,1,,2,,1,7,13,13,315.250.057.452.523
2738007,1,1,1,80,301.868.515.097.016,1,1,3,3,,2,,2,,,,,9,2,1,7,13,13,301.998.339.174.539
2738007,1,2,1,80,301.868.515.097.016,1,2,,,,2,,2,,2,,.,,,1,7,13,13,301.998.339.174.539
2738007,1,3,1,80,301.868.515.097.016,1,2,,,,2,,2,,2,,.,,,1,7,13,13,301.998.339.174.539
2738008,1,2,1,80,301.868.515.097.016,1,2,,,,2,,2,,1,2,,2,,1,7,13,13,301.998.339.174.539
2738008,1,3,1,80,301.868.515.097.016,1,2,,,,2,,2,,2,,.,,,1,7,13,13,301.998.339.174.539
2738009,1,1,1,80,316.877.343.477.214,1,1,4,5,,3,,2,,,,,10,2,1,7,13,13,315.054.489.388.705
2738009,1,3,1,80,316.877.343.477.214,1,2,,,,2,,2,,2,,.,,,1,7,13,13,315.054.489.388.705
2738010,1,4,1,80,255.900.381.653.272,1,2,,,,2,,2,,2,,.,,,1,7,13,13,259.476.941.616.938
2738011,1,1,1,80,348.572.370.697.254,1,1,3,3,,2,,2,,,,,9,2,1,7,13,13,347.225.620.222.106
2738011,1,2,1,80,348.572.370.697.254,1,1,4,4,,2,,2,,,,,4,2,1,7,13,13,347.225.620.222.106
2738011,1,4,1,80,348.572.370.697.254,1,2,,,,2,,2,,2,,.,,,1,7,13,13,347.225.620.222.106
2738012,1,1,1,80,336.871.734.047.339,1,1,4,4,,2,,2,,,,,4,2,1,7,13,13,337.340.474.876.229
2738012,1,2,1,80,336.871.734.047.339,1,1,4,4,,2,,2,,,,,4,2,1,7,13,13,337.340.474.876.229
2738013,1,2,1,80,27.573.306.322.395,1,2,,,,2,,2,,2,,.,,,1,7,13,13,276.816.710.360.936
2738014,1,1,1,80,309.232.842.076.727,1,1,2,5,,3,,2,,,,,10,2,1,7,13,13,309.309.510.208.686
2738014,1,2,1,80,309.232.842.076.727,1,1,4,3,,2,,2,,,,,9,2,1,7,13,13,309.309.510.208.686
2738014,1,5,1,80,309.232.842.076.727,1,2,,,,2,,2,,2,,.,,,1,7,13,13,309.309.510.208.686
2738016,1,1,1,80,25.919.315.737.864,1,2,,,,3,,2,,2,,.,,,1,7,13,13,258.247.829.577.503
2738016,1,2,1,80,25.919.315.737.864,1,1,4,3,,2,,2,,,,,9,2,1,7,13,13,258.247.829.577.503
2738016,1,4,1,80,25.919.315.737.864,1,2,,,,2,,2,,2,,.,,,1,7,13,13,258.247.829.577.503
2738016,1,5,1,80,25.919.315.737.864,1,2,,,,2,,2,,2,,.,,,1,7,13,13,258.247.829.577.503
2738017,1,2,1,80,308.818.769.605.277,1,1,4,3,,2,,2,,,,,9,2,1,7,13,13,307.622.319.212.016
2738017,1,3,1,80,308.818.769.605.277,1,2,,,,2,,2,,2,,.,,,1,7,13,13,307.622.319.212.016
2738019,1,3,1,80,302.319.314.269.002,1,2,,,,2,,2,,2,,.,,,1,7,13,13,30.615.361.127.087
2738019,1,4,1,80,302.319.314.269.002,1,2,,,,2,,2,,2,,.,,,1,7,13,13,30.615.361.127.087
2738020,1,2,1,80,272.523.214.010.612,1,2,,,,2,,2,,1,1,,2,,1,7,13,13,270.459.129.428.417
2738020,1,4,1,80,272.523.214.010.612,1,2,,,,2,,2,,2,,.,,,1,7,13,13,270.459.129.428.417
2738021,1,2,1,80,342.435.459.041.049,1,2,,,,2,,2,,2,,.,,,1,7,13,13,340.126.066.656.875
2738021,1,3,1,80,342.435.459.041.049,1,2,,,,2,,2,,2,,.,,,1,7,13,13,340.126.066.656.875
2738021,1,8,1,80,342.435.459.041.049,1,1,3,8,,2,,2,,,,,2,2,1,7,13,13,340.126.066.656.875
2738021,2,2,2,80,342.435.459.041.049,1,2,,,,2,,2,,2,,.,,,1,7,13,13,340.126.066.656.875
2738021,3,2,3,80,342.435.459.041.049,1,1,2,7,,2,,2,,,,,9,2,1,7,13,13,340.126.066.656.875
2738022,1,1,1,80,28.835.187.799.748,1,1,4,4,,2,,2,,,,,4,2,1,7,13,13,288.049.851.865.761
2738023,1,6,1,80,278.909.362.837.721,1,1,1,6,,2,,2,,,,,1,2,1,7,13,13,281.980.695.095.588
2738024,1,2,1,80,280.385.709.264.194,1,1,4,3,,2,,2,,,,,9,2,1,7,13,13,286.199.889.170.337
2738024,1,3,1,80,280.385.709.264.194,1,2,,,,2,,2,,2,,.,,,1,7,13,13,286.199.889.170.337
2738024,1,4,1,80,280.385.709.264.194,1,2,,,,2,,2,,2,,.,,,1,7,13,13,286.199.889.170.337
2738024,1,5,1,80,280.385.709.264.194,1,2,,,,2,,2,,2,,.,,,1,7,13,13,286.199.889.170.337
2738026,1,4,1,80,306.830.731.650.331,1,2,,,,2,,2,,2,,.,,,1,7,13,13,305.956.854.149.121
2738027,1,3,1,80,273.010.133.467.599,1,2,,,,2,,2,,2,,.,,,1,7,13,13,275.147.045.187.638
2738027,1,4,1,80,273.010.133.467.599,1,2,,,,2,,2,,2,,.,,,1,7,13,13,275.147.045.187.638
2738027,1,5,1,80,273.010.133.467.599,1,2,,,,2,,2,,2,,.,,,1,7,13,13,275.147.045.187.638
2738030,1,3,1,80,29.631.284.031.093,1,2,,,,2,,2,,2,,.,,,1,7,13,13,297.337.666.000.831
2738030,1,4,1,80,29.631.284.031.093,1,2,,,,2,,2,,2,,.,,,1,7,13,13,297.337.666.000.831
2738032,1,1,1,80,273.331.800.800.398,1,2,,,,2,,2,,2,,.,,,1,7,13,13,271.252.028.703.043
2738032,1,2,1,80,273.331.800.800.398,1,2,,,,2,,2,,2,,.,,,1,7,13,13,271.252.028.703.043
2738033,1,2,1,80,27.573.306.322.395,1,2,,,,2,,2,,2,,.,,,1,7,13,13,276.816.710.360.936
2738034,1,3,1,80,253.912.468.241.248,1,2,,,,2,,2,,2,,.,,,1,7,13,13,254.545.107.011.421
2738034,1,8,1,80,253.912.468.241.248,1,1,1,3,,2,,2,,,,,9,2,1,7,13,13,254.545.107.011.421
2738037,1,4,1,80,30.574.051.602.139,1,2,,,,2,,2,,1,1,,2,,1,7,13,13,307.006.734.890.178
2738038,1,1,1,80,322.286.458.641.626,1,1,4,4,,2,,2,,,,,8,2,1,7,13,13,320.839.447.613.529
2738041,1,2,1,80,346.186.524.278.617,1,1,1,3,,2,,2,,,,,9,2,1,7,13,13,346.061.055.471.937
2738043,1,1,1,80,261.107.500.345.205,1,1,4,4,,2,,2,,,,,4,2,1,7,13,13,259.124.595.476.174
2738045,1,2,1,80,276.017.986.208.459,1,1,4,5,,3,,2,,,,,10,2,1,7,13,13,27.536.732.175.457
2738045,1,3,1,80,276.017.986.208.459,1,2,,,,2,,2,,2,,.,,,1,7,13,13,27.536.732.175.457
2738046,1,2,1,80,317.027.803.659.777,1,1,4,3,,2,,2,,,,,9,2,1,7,13,13,316.259.033.183.679
2738046,1,5,1,80,317.027.803.659.777,1,2,,,,2,,2,,2,,.,,,1,7,13,13,316.259.033.183.679
2738046,1,6,1,80,317.027.803.659.777,1,2,,,,2,,2,,2,,.,,,1,7,13,13,316.259.033.183.679
2738047,1,1,1,80,224.153.818.143.316,1,1,4,3,,2,,2,,,,,9,2,1,7,13,13,222.373.050.212.923
2738047,1,6,1,80,224.153.818.143.316,1,2,,,,2,,2,,2,,.,,,1,7,13,13,222.373.050.212.923
2738056,1,1,1,80,353.696.562.877.158,1,1,1,4,,2,,2,,,,,4,2,1,7,13,13,354.459.967.053.296
2738057,1,3,1,80,303.639.592.587.262,1,2,,,,2,,2,,2,,.,,,1,7,13,13,304.392.781.533.643
2738062,1,1,1,80,331.462.618.882.927,1,1,4,3,,2,,2,,,,,9,2,1,7,13,13,331.555.516.651.405
2738062,1,3,1,80,331.462.618.882.927,1,1,4,3,,2,,2,,,,,1,2,1,7,13,13,331.555.516.651.405
2738062,1,4,1,80,331.462.618.882.927,1,2,,,,2,,2,,2,,.,,,1,7,13,13,331.555.516.651.405
2738063,1,1,1,80,336.871.734.047.339,1,1,4,5,,3,,2,,,,,10,2,1,7,13,13,337.340.474.876.229
2738063,1,2,1,80,336.871.734.047.339,1,1,4,4,,2,,2,,,,,4,2,1,7,13,13,337.340.474.876.229
2738065,1,1,1,80,353.981.485.861.666,1,1,4,5,,3,,2,,,,,10,2,1,7,13,13,35.301.057.844.693
2738065,1,2,1,80,353.981.485.861.666,1,2,,,,2,,2,,2,,.,,,1,7,13,13,35.301.057.844.693
2738066,1,3,1,80,282.536.151.695.003,1,2,,,,2,,2,,2,,.,,,1,7,13,13,281.629.538.012.756
2738068,1,3,1,80,258.099.647.604.345,1,2,,,,2,,2,,2,,.,,,1,7,13,13,258.904.318.909.243
2738071,1,2,1,80,307.562.553.245.936,1,1,4,1,,2,,2,,,,,9,2,1,7,13,13,306.333.908.792.997
2738071,1,3,1,80,307.562.553.245.936,1,2,,,,2,,2,,2,,.,,,1,7,13,13,306.333.908.792.997
2738095,1,2,1,80,90.941.182.243.475,1,1,4,8,,2,,2,,,4,,1,1,1,7,73,,101.359.229.210.709
2738100,1,1,1,80,413.177.011.319.511,1,1,4,3,,2,,2,,,,,9,2,1,7,73,,367.162.489.358.941
2738101,1,2,1,80,450.381.535.611.037,1,2,,,,2,,2,,2,,.,,,1,7,73,,408.088.890.758.264
2738107,1,1,1,80,297.572.931.361.299,1,2,,,,2,,2,,2,,.,,,1,7,73,,297.189.700.270.486
2738129,1,3,1,80,672.217.962.895.399,1,2,,,,2,,2,,2,,.,,,1,7,73,,671.621.851.055.504
2738141,1,2,1,80,484.190.535.979.478,1,1,4,4,,2,,2,,,,,4,2,1,7,73,,420.581.811.185.558
2738165,2,2,2,80,876.089.291.110.831,1,1,2,6,,2,,2,,,,POR CONDICIONES DE TRABAJO INSATISFECHAS,12,2,1,7,73,,907.960.332.341.071
2738197,1,3,1,80,514.685.184.240.367,1,2,,,,2,,2,,2,,.,,,1,7,73,,548.215.713.117.188
2738197,1,4,1,80,514.685.184.240.367,1,2,,,,2,,2,,2,,.,,,1,7,73,,548.215.713.117.188
2738203,1,2,1,80,121.830.787.472.138,1,1,4,3,,2,,2,,,,,9,2,1,7,23,23,123.435.661.520.869
2738203,1,4,1,80,121.830.787.472.138,1,2,,,,2,,2,,2,,.,,,1,7,23,23,123.435.661.520.869
2738204,1,1,1,80,115.569.828.998.617,1,1,3,4,,2,,2,,,,,4,2,1,7,23,23,11.637.200.314.219
2738204,1,3,1,80,115.569.828.998.617,1,2,,,,2,,2,,2,,.,,,1,7,23,23,11.637.200.314.219
2738204,1,6,1,80,115.569.828.998.617,1,2,,,,2,,2,,2,,.,,,1,7,23,23,11.637.200.314.219
