DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
5472231;1;4;1;70;52;3;20;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;500000;2; ;56;53;53;1;1;5611;06;52;139,521637648004
5472233;1;1;1;70;52;14;40;3; ;2;54;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;85;54;53;1;2;8530;06;52;224,320536275373
5472233;1;2;1;70;52;3;40;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;58;1;1;4754;06;52;224,320536275373
5472256;1;2;1;70;52;24;40;1; ;2;24;1; ;6;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;1;2;42;32;32;1;2;4210;06;52;121,807199200465
5472280;1;1;1;70;52;8;48;1; ;2;8;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;47;45;45;1;1;4752;06;52;259,478411076242
5472285;1;1;1;70;52;6;35;1; ;2;8;1; ;2;2;9;TIENE CARNET DE OTRO MUNICIPIO; ; ; ; ; ; ; ; ; ;1;1;200000;800000;2; ;47;45;45;1;1;4772;06;52;227,038844336379
5472286;1;2;1;70;52;36;48;1; ;2;36;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;33;1;2;4711;06;52;350,768679932859
5472292;1;2;1;70;52;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;53;45;1;1;4772;06;52;275,465386667664
5472295;1;1;1;70;52;52;40;5; ;2;80;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;65;51;44;1;2;6511;06;52;153,511254697174
5472302;1;1;1;70;52;20;50;4; ;2;48;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;01;55;62;1;2;0123;06;52;216,388529937717
5472318;1;2;1;70;54;8;24;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;59;95;1;1;4111;06;54;352,62437071014
5472327;1;1;1;70;54;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;99;1014980;2; ;15;80;80;1;1;1522;06;54;466,120248075345
5472327;1;5;1;70;54;4;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;99;700000;2; ;15;45;80;1;1;1522;06;54;466,120248075345
5472329;1;2;1;70;54;4;48;4; ;2;7;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;15;80;80;1;1;1522;06;54;392,123506234835
5472329;1;3;1;70;54;4;48;1; ;2;58;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;33;33;1;1;4761;06;54;392,123506234835
5472330;1;1;1;70;54;16;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;46;45;41;1;2;4631;06;54;318,600582512365
5472331;1;1;1;70;54;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;94;39;39;1;2;9499;06;54;489,283868823882
5472334;1;1;1;70;54;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;800000;2; ;15;80;80;1;1;1522;06;54;367,044344521829
5472345;1;2;1;70;54;12;48;4; ;2;2;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;56;53;53;1;1;5611;06;54;459,458986116695
5472347;1;1;1;70;54;24;48;4; ;2;42;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;15;80;80;1;2;1522;06;54;481,349122286947
5472347;1;2;1;70;54;54;40;3; ;2;54;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;97;54;54;1;2;9700;06;54;481,349122286947
5472350;1;2;1;70;54;12;48;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;95;95;1;1;4111;06;54;501,922001167782
5472350;1;3;1;70;54;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1400000;2; ;61;44;44;1;1;6190;06;54;501,922001167782
5472353;1;3;1;70;54;48;48;1; ;2;58;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1014980;2; ;01;33;61;1;2;0123;06;54;425,283727409511
5472354;1;1;1;70;54;42;48;1; ;2;240;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;2;4772;06;54;474,028206148144
5472355;1;5;1;70;54;99;48;4; ;2;99;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;79;53;1;2;5611;06;54;470,473124860054
5472355;1;6;1;70;54;30;48;1; ;2;30;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;19;03;03;1;2;1910;06;54;470,473124860054
5472359;1;1;1;70;54;4;48;1; ;2;54;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;01;45;62;1;1;0125;06;54;350,824342425702
5472360;1;4;1;70;54;52;48;4; ;2;53;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;49;98;98;1;2;4921;06;54;366,329741726406
5472361;1;2;1;70;54;99;48;1; ;2;99;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;35;45;05;1;2;3513;06;54;464,292866080112
5472366;1;1;1;70;54;20;48;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;81;55;55;1;2;8121;06;54;475,855588143377
5472367;1;1;1;70;54;8;48;1; ;2;8;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;25;45;83;1;1;2511;06;54;415,760945101412
5472368;1;1;1;70;54;8;72;2; ;2;20;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;84;58;58;1;1;8423;06;54;493,548586639355
5472370;1;2;1;70;54;24;48;1; ;2;24;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;47;45;45;1;2;4771;06;54;376,956002528334
5472372;1;1;1;70;54;24;48;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;15;80;80;1;2;1521;06;54;456,994861832319
5472372;1;2;1;70;54;24;48;4; ;2;150;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;47;41;41;1;2;4761;06;54;456,994861832319
5472375;2;1;2;70;54;58;48;4; ;2;60;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1014980;2; ;68;95;58;1;2;6820;06;54;347,15374845758
5472399;1;2;1;70;54;259;48;1; ;2;600;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;23;45;45;1;2;2392;06;54;346,559624610229
5472405;1;2;1;70;54;12;48;3; ;2;15;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;97;54;54;1;1;9700;06;54;257,318743827121
5472405;1;4;1;70;54;20;48;1; ;2;20;4; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;84;39;39;1;2;8412;06;54;257,318743827121
5472405;1;7;1;70;54;25;48;1; ;2;25;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;15;33;99;1;2;1522;06;54;257,318743827121
5472407;1;2;1;70;54;4;48;1; ;2;99;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;84;03;03;1;1;8414;06;54;449,12536237361
5472408;1;4;1;70;54;52;48;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;49;98;98;1;2;4921;06;54;347,496085871568
5472408;1;5;1;70;54;53;48;4; ;2;55;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;47;41;41;1;2;4774;06;54;347,496085871568
5472412;1;4;1;70;54;12;48;1; ;2;8;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;41;97;95;1;1;4111;06;54;469,698241254445
5472418;1;3;1;70;54;64;48;1; ;2;64;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;84;55;55;1;2;8412;06;54;372,398929646103
5472420;1;1;1;70;54;8;48;1; ;2;150;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;64;39;44;1;1;6412;06;54;440,11520555604
5472421;1;1;1;70;54;24;48;1; ;2;24;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;46;45;41;1;2;4663;06;54;428,552483492775
5472422;1;3;1;70;54;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;88;19;19;1;2;8890;06;54;378,314429526252
5472425;1;2;1;70;54;58;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1014980; ; ; ;55; ;1;2;.;06;54;475,943747112613
5472426;1;3;1;70;54;52;48;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;56;55;53;1;2;5611;06;54;462,603625401345
5472432;1;3;1;70;54;40;48;1; ;2;40;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1014980;2; ;10;33;39;1;2;1089;06;54;297,390961342388
5472433;1;1;1;70;54;2;50;1; ;2;2;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;735000;980000;2; ;10;53;53;1;1;1081;06;54;469,698241254445
5472434;1;2;1;70;54;99;48;1; ;2;99;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;68;55;55;1;2;6810;06;54;464,292866080112
5472436;1;7;1;70;54;52;48;4; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;68;55;55;1;2;6820;06;54;400,380883634976
5472437;1;1;1;70;54;8;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1014980;2; ;47;55;41;1;1;4791;06;54;466,756990364487
5472438;1;1;1;70;54;6;48;1; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;53;53;1;1;5611;06;54;407,891445642703
5472439;1;8;1;70;54;1;48;4; ;2;1;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;100000;500000;2; ;41;95;95;1;1;4111;06;54;584,001148985334
5472442;1;5;1;70;54;16;48;3; ;2;288;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1014980;2; ;97;54;54;1;2;9700;06;54;396,898348756124
5472445;1;3;1;70;54;2;48;1; ;2;20;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;10;97;97;1;1;1089;06;54;500,869502778158
5472455;1;1;1;70;54;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;64;33;55;1;2;6412;06;54;442,829066465382
5472456;1;3;1;70;54;7;72;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ; ;97; ;1;1;.;06;54;346,217287196242
5472458;1;2;1;70;54;24;48;4; ;2;24;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;43;93;93;1;2;4330;06;54;468,645742864821
5472458;1;3;1;70;54;52;48;1; ;2;52;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;41;33;39;1;2;4111;06;54;468,645742864821
5472460;1;1;1;70;54;4;56;4; ;2;52;1; ;6;2;1; ; ; ; ; ; ; ; ;1;CON RECURSOS QUE RECIBE POR PENSION; ;2; ;98;3; ;49;41;39;1;1;4923;06;54;331,940704223634
5472461;1;2;1;70;54;32;48;1; ;2;52;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;47;39;39;1;2;4773;06;54;455,854204473458
5472463;1;2;1;70;54;12;48;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;49;98;98;1;1;4921;06;54;344,732242614997
5472467;1;3;1;70;54;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;39; ;1;1;.;06;54;459,458986116695
5472469;1;1;1;70;54;8;48;4; ;2;8;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;650000;2; ;56;53;53;1;1;5611;06;54;515,262122879051
5472471;1;2;1;70;54;6;48;1; ;2;6;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;47;33;33;1;1;4711;06;54;415,760945101412
5472477;1;4;1;70;54;12;48;4; ;2;15;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;99;2; ;47;41;41;1;1;4771;06;54;373,285408560211
5472489;1;2;1;70;54;4;24;1; ;2;2;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;06;02;02;1;1;0610;06;54;458,887490905778
5472699;1;1;1;70;66;52;48;1; ;2;104;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;2;5613;06;66;431,154011886279
5472700;1;3;1;70;66;12;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;42;95;95;1;1;4210;06;66;393,038786454688
5472700;1;4;1;70;66;2;48;1; ;2;2;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;900000;2; ;56;53;53;1;1;5611;06;66;393,038786454688
5472703;1;3;1;70;66;8;50;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;95;95;1;1;4111;06;66;367,946079105274
5472704;1;2;1;70;66;16;48;3; ;2;16;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;54;54;1;2;9700;06;66;340,751774618404
5472704;1;3;1;70;66;16;48;1; ;2;16;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;2;4111;06;66;340,751774618404
5472707;1;3;1;70;66;12;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;39; ;1;1;.;06;66;348,700595330847
5472714;1;2;1;70;66;16;48;3; ;2;32;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;54;54;1;2;9700;06;66;427,086579369058
5472714;1;3;1;70;66;5;48;1; ;2;6;1; ;7;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;25;87;87;1;1;2511;06;66;427,086579369058
5472721;1;1;1;70;66;4;48;1; ;2;4;1; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;1;980000;980000;2; ;53;37;37;1;1;5320;06;66;367,946079105274
5472721;1;2;1;70;66;4;1;4; ;2;4;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;560000;900000;2; ;56;77;77;1;1;5619;06;66;367,946079105274
5472757;1;1;1;70;66;52;48;1; ;2;60;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;38;45;1;2;4771;06;66;415,207894506026
5472763;1;2;1;70;66;16;48;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;85;39;39;1;2;8551;06;66;355,456640859378
5472763;1;3;1;70;66;44;48;1; ;2;44;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;55;53;1;2;5611;06;66;355,456640859378
5472763;1;4;1;70;66;16;48;1; ;2;28;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;2;4771;06;66;355,456640859378
5472764;1;3;1;70;66;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;14;03;03;1;1;1410;06;66;393,038786454688
5472764;1;4;1;70;66;4;48;1; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;900000;2; ;56;53;53;1;1;5611;06;66;393,038786454688
5472770;1;1;1;70;66;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;1;900000;900000;2; ;47;41;41;1;1;4721;06;66;347,924194952323
5472771;1;2;1;70;66;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;1;1200000;900000;2; ;47;41;41;1;1;4771;06;66;413,376884775393
5472773;1;2;1;70;66;52;48;1; ;2;54;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;68;55;55;1;2;6810;06;66;384,038099107636
5472778;1;3;1;70;66;4;48;4; ;2;4;4; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;660000;850000;2; ;14;79;79;1;1;1410;06;66;373,614772102683
5472779;1;7;1;70;66;2;48;1; ;2;2;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;600000;900000;2; ;45;99;99;1;1;4520;06;66;548,420767807513
5472780;1;2;1;70;66;8;48;3; ;2;8;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;54;54;1;1;9700;06;66;427,086579369058
5472790;1;2;1;70;66;32;48;1; ;2;32;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;2;4711;06;66;427,086579369058
5472790;1;3;1;70;66;20;48;1; ;2;20;4; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;95;95;1;2;4111;06;66;427,086579369058
5472824;1;1;1;70;66;8;48;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;25;19;19;1;1;2511;06;66;384,038099107636
5472832;1;4;1;70;66;52;48;3; ;2;52;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;54;53;1;2;5611;06;66;399,115874503664
5472836;1;1;1;70;66;30;48;1; ;2;30;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;43;45;93;1;2;4330;06;66;426,310178990535
5472861;1;1;1;70;66;52;10;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;81;55;55;1;2;8121;06;66;486,085841560717
5472868;1;2;1;70;66;50;48;1; ;2;50;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;43;93;93;1;2;4330;06;66;435,735591630678
5472868;1;5;1;70;66;4;48;1; ;2;4;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;908526;908526;2; ;43;93;93;1;1;4330;06;66;435,735591630678
5472873;1;2;1;70;66;52;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;64;97;33;1;2;6499;06;66;434,756593642745
5472884;1;2;1;70;66;52;48;8; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;10;62;97;1;2;1051;06;66;346,747420487113
5472884;1;3;1;70;66;96;48;1; ;2;96;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;92;54;33;1;2;9200;06;66;346,747420487113
5472884;1;6;1;70;66;6;48;1; ;2;6;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;14;39;39;1;1;1410;06;66;346,747420487113
5472892;1;5;1;70;66;44;48;1; ;2;44;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;85;33;39;1;2;8530;06;66;255,022819422515
5472898;1;2;1;70;68;16;48;3; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1014000;2; ;31;54;95;1;2;3110;06;68;582,652003484714
5472905;1;6;1;70;68;60;48;1; ;2;62;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;908600;2; ;56;98;53;1;2;5613;06;68;562,477826845749
5472907;1;1;1;70;68;24;24;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;41;95;95;1;2;4111;06;68;471,799129481121
5472911;1;2;1;70;68;4;24;1; ;2;72;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;46;53;97;1;1;4631;06;68;681,885281934532
5472917;1;1;1;70;68;20;48;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;54;54;1;2;9700;06;68;605,286486020754
5472919;1;1;1;70;68;75;24;1; ;2;500;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;22;79;52;1;2;2229;06;68;541,480155491652
5472920;1;1;1;70;68;4;48;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;81;55;55;1;1;8121;06;68;543,705253060892
5472922;1;1;1;70;68;60;24;1; ;2;60;1; ;3;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;450000;2; ;56;55;53;1;2;5611;06;68;737,358678594854
5472924;1;4;1;70;68;4;48;1; ;2;96;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;53;53;1;1;5611;06;68;607,154686359474
5472925;1;2;1;70;68;8;48;1; ;2;206;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;56;45;45;1;1;5611;06;68;504,729306786162
5472927;1;1;1;70;68;52;48;1; ;2;54;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;49;98;98;1;2;4921;06;68;568,535637315264
5472928;1;1;1;70;68;20;48;3; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;54;45;1;2;4792;06;68;656,980473685724
5472934;1;2;1;70;68;52;48;1; ;2;156;6; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;47;33;39;1;2;4741;06;68;570,354415521445
5472936;1;1;1;70;68;8;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;55;95;1;1;4111;06;68;689,530887016404
5472936;2;2;2;70;68;21;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;450000; ; ; ;33; ;1;2;.;06;68;689,530887016404
5472942;2;1;2;70;68;2;48;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;82;38;38;1;1;8220;06;68;570,896557851103
5472948;1;2;1;70;68;3;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;500000;2; ;41;95;95;1;1;4111;06;68;609,746017536649
5472950;1;3;1;70;68;8;24;1; ;2;8;6; ;2;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;450000;2; ;56;33;45;1;1;5619;06;68;647,457331887717
5472954;1;3;1;70;68;4;48;3; ;2;260;1; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;54;54;1;1;9700;06;68;546,900152653125
5472955;1;3;1;70;68;8;48;4; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;41;95;1;1;4111;06;68;732,899147078959
5472957;1;2;1;70;68;104;48;1; ;2;104;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1014000;2; ;72;37;39;1;2;7210;06;68;605,286486020754
5472962;1;4;1;70;68;8;48;1; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;97;45;54;1;1;9700;06;68;556,741659453329
5472965;1;1;1;70;68;2;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;49;98;98;1;1;4921;06;68;657,298838687922
5472967;1;4;1;70;68;24;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1014000; ; ; ;32; ;1;2;.;06;68;541,568109852513
5472970;1;4;1;70;68;52;48;1; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;97;45;54;1;2;9700;06;68;504,410941783964
5472974;1;2;1;70;68;12;48;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;47;53;45;1;1;4731;06;68;566,437026335207
5472975;1;1;1;70;68;8;48;1; ;2;44;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;82;33;38;1;1;8220;06;68;556,741659453329
5472975;1;2;1;70;68;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;33; ;1;2;.;06;68;556,741659453329
5472975;2;2;2;70;68;52;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;14;79;79;1;2;1410;06;68;556,741659453329
5472977;1;1;1;70;68;13;48;1; ;2;13;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;210000;1000000;2; ;86;34;34;1;1;8621;06;68;620,268157208557
5472979;2;2;2;70;68;24;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;15;80;80;1;2;1522;06;68;565,982838366411
5472983;1;3;1;70;68;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;44;41;1;1;4711;06;68;477,635292734227
5472987;1;3;1;70;68;8;24;1; ;2;52;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;56;45;53;1;1;5611;06;68;502,494872839507
5472989;1;3;1;70;68;4;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;45; ;1;1;.;06;68;558,560437659511
5472994;1;4;1;70;68;8;48;4; ;2;8;4; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;1200000;1;2;85;03;03;1;1;8544;06;68;644,223900067162
5472999;1;2;1;70;68;104;48;1; ;2;104;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;32;02;88;1;2;3210;06;68;622,500461044162
5473000;2;1;2;70;68;20;48;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;98;95;1;2;4111;06;68;777,295090515162
5473001;1;2;1;70;68;24;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;96;57;57;1;2;9602;06;68;593,49250815882
5473002;1;1;1;70;68;52;48;1; ;2;52;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;97;58;54;1;2;9700;06;68;506,954404355402
