DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5367770;1;2;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;68;414,049993094028
5367772;1;2;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;625,920963380623
5367772;1;3;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;68;625,920963380623
5367774;1;2;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;602,768753926762
5367774;1;3;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;602,768753926762
5367775;1;1;1;80;68;1;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;02;4;68;414,049993094028
5367775;1;2;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;68;414,049993094028
5367776;1;1;1;80;68;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;4;68;387,249349273318
5367777;1;1;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;68;443,998144143082
5367778;1;1;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;68;414,049993094028
5367778;1;2;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;68;414,049993094028
5367779;1;3;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;709,182067709731
5367779;1;5;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;709,182067709731
5367780;1;1;1;80;68;1;1;9;RETIRO FORZOSO;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;68;491,254844261186
5367780;1;2;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;3;68;491,254844261186
5367780;1;3;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;491,254844261186
5367781;1;1;1;80;68;1;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;02;4;68;350,288598393568
5367782;1;1;1;80;68;1;1;3; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;02;4;68;532,211417631108
5367782;1;2;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;68;532,211417631108
5367782;1;3;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;532,211417631108
5367782;1;4;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;532,211417631108
5367783;1;2;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;68;457,353171524425
5367784;1;2;1;80;68;1;1;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;3;68;457,353171524425
5367786;1;4;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;68;614,141091334207
5367786;1;6;1;80;68;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;4;68;614,141091334207
5367789;1;2;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;555,78753980988
5367791;1;3;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;68;664,547458653325
5367792;1;1;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;2;1;02;3;68;828,099986188056
5367792;1;2;1;80;68;1;1;5; ;2; ; ;10; ;2; ;2; ; ; ; ;3;1;02;3;68;828,099986188056
5367793;1;2;1;80;68;1;1;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;1,1;68;578,075953871787
5367793;1;5;1;80;68;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;2;68;578,075953871787
5367797;1;1;1;80;68;1;1;7; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;1,4;68;624,271597073612
5367797;1;3;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;68;624,271597073612
5367797;2;2;2;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;68;624,271597073612
5367798;1;1;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;68;433,46127363732
5367798;1;2;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;68;433,46127363732
5367798;1;3;1;80;68;1;1;8; ;2; ; ;9; ;2; ;2; ;1;48;908526;2;1;02;1,4;68;433,46127363732
5367798;1;5;1;80;68;1;1;8; ;2; ; ;12;ESTA ESPERANDO QUE PASE LA PANDEMIA PARA BUSCAR TRABAJO;2; ;2; ; ; ; ;2;1;02;1,2;68;433,46127363732
5367799;1;1;1;80;68;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;3;68;414,049993094028
5367799;1;2;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;3;68;414,049993094028
5367802;1;3;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;68;313,192005334504
5367803;1;1;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;68;384,101842044973
5367806;1;1;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;68;320,340447344513
5367806;1;2;1;80;68;1;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;02;4;68;320,340447344513
5367807;1;1;1;80;68;1;1;9;DESPLADAZADA POR LA VIOLENCIA;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;4;68;491,254844261186
5367807;1;2;1;80;68;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;4;68;491,254844261186
5367809;1;1;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;68;414,850895261897
5367809;1;3;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;414,850895261897
5367811;1;2;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;68;310,04449810616
5367812;1;2;1;80;68;1;1;9;NO TENIA VEHICULO PARA TRABAJAR COMO RAPPI;2; ; ;12;NO CUENTA CON LOS RECURSOS PARA COMPRAR UN VEHICULO Y TRABAJAR;2; ;2; ; ; ; ;2;1;02;2;68;294,252276606318
5367812;1;3;1;80;68;1;1;9;PERDIDA DEL CARRO PARA TRABAJAR COMO RAPPI;2; ; ;12;POR PANDEMIA TEMOR AL CONTAGIO DEL COVID 19;2; ;2; ;1;48;1500000;2;1;02;2;68;294,252276606318
5367812;1;5;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ;1;48;908526; ;1;02; ;68;294,252276606318
5367812;1;6;1;80;68;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;4;68;294,252276606318
5367812;1;7;1;80;68;1;1;9;POR LA EDAD Y LA PANDEMIA;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;1,4;68;294,252276606318
5367813;1;1;1;80;68;1;1;7; ;2; ; ;4; ;2;4;2; ;2; ;1000000;1;1;02;4;68;487,30132257348
5367814;1;3;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;02; ;68;682,882351027525
5367815;1;1;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;68;507,759538843542
5367816;1;3;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;660,623538285253
5367816;1;4;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;68;660,623538285253
5367817;1;2;1;80;68;1;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;4;68;406,901551084019
5367817;1;3;1;80;68;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;3;68;406,901551084019
5367818;1;1;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;280,096347057105
5367819;1;1;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;3;68;630,645785916564
5367821;1;2;1;80;68;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;3;68;373,80589280662
5367821;1;3;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;68;373,80589280662
5367822;1;3;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;554,210224502285
5367823;1;2;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;487,30132257348
5367824;1;1;1;80;68;1;1;8; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;02;4;68;414,049993094028
5367824;1;2;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;68;414,049993094028
5367825;1;2;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;68;414,049993094028
5367826;1;1;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;68;414,049993094028
5367826;1;2;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;68;414,049993094028
5367827;1;3;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;408,237945124206
5367828;1;3;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ;1;48;900000;2;1;02; ;68;664,547458653325
5367829;1;4;1;80;68;1;1;2; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;02;1,3;68;710,226843463832
5367830;1;1;1;80;68;1;1;3; ;2; ; ;9; ;1;4;2; ; ; ; ;1;1;02;4;68;544,538196221604
5367832;1;6;1;80;68;1;1;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;68;505,410773810399
5367833;1;3;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;68;585,76529217857
5367834;1;4;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;597,513402932682
5367835;1;1;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;68;521,202995310241
5367836;1;1;1;80;68;1;1;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;4;68;659,051186391836
5367836;1;2;1;80;68;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;4;68;659,051186391836
5367836;2;2;2;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;3;68;659,051186391836
5367836;2;3;2;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;659,051186391836
5367836;2;4;2;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;68;659,051186391836
5367836;2;5;2;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;68;659,051186391836
5367837;1;6;1;80;68;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;4;68;648,042764070968
5367842;1;1;1;80;68;1;1;9;POR LA PANDEMIA;2; ; ;12;POR PANDEMIA;2; ;2; ; ; ; ;2;1;02;1,4;68;268,853844946299
5367842;1;5;1;80;68;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;3;68;268,853844946299
5367843;1;1;1;80;68;1;1;9;POR EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;4;68;555,817141129516
5367843;1;4;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;68;555,817141129516
5367844;1;2;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;68;597,63855672452
5367845;1;2;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;68;638,247741971119
5367848;1;1;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;68;1042,40599062048
5367848;1;2;1;80;68;1;1;7; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;02;4;68;1042,40599062048
5367850;1;1;1;80;68;1;1;7; ;2; ; ;4; ;1;1;2; ;2; ;908526;1;1;02;1,4;68;629,068470608968
5367850;1;4;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;629,068470608968
5367851;1;3;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;68;417,197500322373
5367854;1;2;1;80;68;1;1;1; ;1; ;3;5; ;1;2;2; ;1;48;2000000;1;1;02;3;68;490,360400716469
5367854;1;3;1;80;68;1;1;8; ;2; ; ;2; ;2; ;2; ;2; ;908526;2;1;02;1,2;68;490,360400716469
5367854;1;4;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;68;490,360400716469
5367855;1;1;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;68;521,202995310241
5367855;1;2;1;80;68;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;02;4;68;521,202995310241
5367856;1;5;1;80;68;1;1;9;PARA DEDICARSE A ESTUDIAR;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;1,2;68;576,013363227341
5367856;1;6;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;68;576,013363227341
5367856;1;7;1;80;68;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;4;68;576,013363227341
5367858;1;1;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ;1;48;1200000;2;1;02;2;68;554,210224502285
5367858;1;3;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;554,210224502285
5367859;1;5;1;80;68;1;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;02;3;68;638,523227972341
5367860;1;3;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;715,674827469762
5367860;1;4;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;715,674827469762
5367860;1;5;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;68;715,674827469762
5367860;1;6;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;68;715,674827469762
5367862;1;3;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;629,068470608968
5367862;1;4;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;68;629,068470608968
5367869;1;3;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ;2; ;909000;2;1;02; ;68;597,513402932682
5367869;1;4;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;68;597,513402932682
5367870;1;2;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;68;658,215719490153
5367872;1;1;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;68;443,998144143082
5367873;1;1;1;80;70;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;4;70;105,022656496101
5367874;1;1;1;80;70;1;1;4; ;2; ; ;4; ;2; ;2; ;1;28;200000;2;1;02;4;70;98,6314745228454
5367875;1;1;1;80;70;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;2;70;92,4007489874355
5367876;1;2;1;80;70;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;70;102,752449524135
5367877;1;2;1;80;70;1;1;6; ;2; ; ;1; ;2; ;2; ;1;48;908526;2;1;02;1,1;70;113,352211804064
5367877;1;3;1;80;70;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;70;113,352211804064
5367877;1;4;1;80;70;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;70;113,352211804064
5367882;1;1;1;80;70;1;1;8; ;2; ; ;1; ;2; ;2; ;1;48;908526;2;1;02;4;70;108,538227571765
5367882;1;3;1;80;70;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ;1000000;2;1;02; ;70;108,538227571765
5367883;1;3;1;80;70;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;70;115,008140563996
5367885;1;2;1;80;70;1;1;6; ;2; ; ;1; ;2; ;2; ;1;48;300000;2;1;02;2;70;118,315827072998
5367887;1;2;1;80;73;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;73;242,086697461803
5367887;1;3;1;80;73;1;1;2; ;2; ; ;2; ;1; ;2; ;2; ;2000000;2;1;02;2;73;242,086697461803
5367889;1;2;1;80;73;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;73;270,1860145596
5367890;1;1;1;80;73;1;1;6; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;3;73;283,448163413274
5367890;1;3;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;283,448163413274
5367894;1;1;1;80;73;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;73;314,959809415393
5367894;1;2;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;314,959809415393
5367895;1;1;1;80;73;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;73;270,1860145596
5367895;1;2;1;80;73;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;73;270,1860145596
5367900;1;1;1;80;73;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;73;370,043939950291
5367901;1;1;1;80;73;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;73;250,194353792699
5367902;1;1;1;80;73;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;73;272,921248884059
5367902;1;2;1;80;73;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;73;272,921248884059
5367902;1;5;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;272,921248884059
5367902;1;6;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;272,921248884059
5367903;1;3;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;312,650192259143
5367903;1;4;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;312,650192259143
5367904;1;2;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;251,297065540771
5367904;1;3;1;80;73;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;73;251,297065540771
5367905;1;2;1;80;73;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;1,3;73;297,176279351945
5367906;1;1;1;80;73;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;4;73;250,194353792699
5367907;1;1;1;80;73;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;73;250,194353792699
5367908;1;1;1;80;73;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;73;249,844016576786
5367908;1;3;1;80;73;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;1,3;73;249,844016576786
5367909;1;1;1;80;73;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;4;73;250,194353792699
5367912;1;2;1;80;73;1;1;2; ;2; ; ;3; ;2; ;2; ; ; ; ;2;1;02;2;73;396,046585391876
5367915;1;2;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;309,56462071877
5367916;1;1;1;80;73;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;2;73;224,306800748426
5367916;1;2;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;224,306800748426
5367917;1;3;1;80;73;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;73;326,202467935483
5367920;1;2;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;224,306800748426
5367922;1;1;1;80;73;1;1;7; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;02;1,4;73;415,222954026062
5367922;1;2;1;80;73;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;1,2;73;415,222954026062
5367922;1;3;1;80;73;1;2; ; ; ;1;1;9; ;2; ;2; ;2; ;1000000;2;1;02; ;73;415,222954026062
5367922;1;5;1;80;73;1;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;1,4;73;415,222954026062
5367923;1;3;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;281,23639935975
5367924;1;3;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;299,388043405468
5367926;1;3;1;80;73;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;4;73;349,319037991348
5367927;1;2;1;80;73;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;1,1;73;254,246134567405
5367928;1;1;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;366,107251572897
5367929;1;1;1;80;73;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;73;250,194353792699
5367930;1;1;1;80;73;1;1;9;PANDEMIA;2; ; ;12;PANDEMIA;2; ;2; ; ; ; ;2;1;02;1,3;73;270,1860145596
5367930;1;2;1;80;73;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;3;73;270,1860145596
5367932;1;2;1;80;73;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;73;370,917747437141
5367932;1;3;1;80;73;1;1;2; ;2; ; ;2; ;2; ;2; ;1;20;908526;2;1;02;1,3;73;370,917747437141
5367934;1;2;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;297,176279351945
5367934;1;3;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;297,176279351945
5367939;1;1;1;80;73;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;4;73;329,906618701583
5367941;1;1;1;80;73;1;1;7; ;2; ; ;1; ;1; ;2; ;1;48;908526;2;1;02;4;73;270,1860145596
5367941;1;2;1;80;73;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;73;270,1860145596
5367944;1;1;1;80;73;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;73;270,1860145596
5367944;1;2;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;270,1860145596
5367945;1;1;1;80;73;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;73;217,464014443061
5367945;1;3;1;80;73;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;73;217,464014443061
5367948;1;1;1;80;73;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;4;73;154,957478967342
5367948;1;3;1;80;73;1;1;1; ;2; ; ;12;RECIEN TERMINA TRABAJA;1;2;1;900000; ; ; ;1;1;02;1,1;73;154,957478967342
5367951;1;4;1;80;73;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;1,4;73;166,426213327625
5367952;1;2;1;80;73;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;73;316,992099856515
5367952;1;4;1;80;73;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;4;73;316,992099856515
5367953;1;1;1;80;73;1;1;9;COVID 19;2; ; ;12;COVID 19;2; ;2; ; ; ; ;2;1;02;1,4;73;329,327377224447
5367953;1;2;1;80;73;1;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;02;4;73;329,327377224447
5367954;1;5;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;371,05424995088
5367954;1;6;1;80;73;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;73;371,05424995088
5367955;1;2;1;80;73;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;73;237,279834947631
5367955;1;4;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;237,279834947631
5367956;1;1;1;80;73;1;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;1,3;73;155,375828527474
5367956;1;3;1;80;73;1;1;4; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;2;73;155,375828527474
5367957;1;2;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;310,438428205619
5367957;1;4;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;310,438428205619
5367958;1;2;1;80;73;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;3;73;409,01961959108
5367959;1;1;1;80;73;1;1;4; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;1,2;73;224,306800748426
5367959;1;2;1;80;73;1;1;9;COVID 19;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;2;73;224,306800748426
5367960;1;1;1;80;73;1;1;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;3;73;270,1860145596
5367960;1;2;1;80;73;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;3;73;270,1860145596
5367961;1;2;1;80;73;1;1;7; ;1; ;2;1; ;2; ;2; ;1;48;908526;2;1;02;2;73;154,957478967342
5367962;1;3;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;281,23639935975
5367963;1;1;1;80;73;1;1;8; ;2; ; ;12;COVID;2; ;2; ; ; ; ;2;1;02;2;73;309,335716457547
5367964;1;2;1;80;73;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;1500000;2;1;02;4;73;326,939772908594
5367965;1;2;1;80;73;1;1;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;02;4;73;341,715718591272
5367967;1;2;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;329,327377224447
5367967;1;3;1;80;73;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;73;329,327377224447
5367968;1;5;1;80;73;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;1,3;73;399,519124689446
5367970;1;1;1;80;73;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;73;164,586196606442
