DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,INI,DPTO,fex_c_2011
767919,1,2,1,80,5,1,4,2,,2,,2,,,,,4,2,1,5,866.118.138.104.928
767919,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,5,866.118.138.104.928
767919,1,5,1,80,5,2,,,,2,,2,,2,,.,,,1,5,866.118.138.104.928
767919,1,7,1,80,5,1,1,8,LLEGO  DE  LA COSTA  POR RAZONES QUE  SE RESERVA,2,,1,600000,,,TIENE  PROBLEMAS QUE SE RESERVA,12,2,1,5,866.118.138.104.928
767919,1,8,1,80,5,2,,,,2,,2,,2,,.,,,1,5,866.118.138.104.928
767922,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,668.696.142.594.123
767922,1,5,1,80,5,2,,,,2,,2,,2,,.,,,1,5,668.696.142.594.123
767924,1,1,1,80,5,2,,,,2,,2,,2,,.,,,1,5,780.824.886.614.336
767926,1,2,1,80,5,2,,,,2,,2,,2,,.,,,1,5,759.181.433.702.454
767926,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,759.181.433.702.454
767928,1,5,1,80,5,2,,,,2,,2,,2,,.,,,1,5,746.216.929.063.248
767931,1,2,1,80,5,1,4,2,,2,,2,,,,,9,2,1,5,846.282.597.667.032
767931,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,846.282.597.667.032
767931,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,5,846.282.597.667.032
767934,1,2,1,80,5,2,,,,2,,2,,1,4,,9,,1,5,842.384.305.670.482
767942,1,1,1,80,5,2,,,,2,,2,,2,,.,,,1,5,670.603.924.954.409
767943,1,2,1,80,5,1,2,6,,2,,1,50000,,1,,1,1,1,5,866.089.052.412.735
767943,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,866.089.052.412.735
767947,1,2,1,80,5,1,1,0,,2,,2,,,1,,1,1,1,5,57.942.435.767.717
767947,1,6,1,80,5,2,,,,2,,2,,2,,.,,,1,5,57.942.435.767.717
767947,1,7,1,80,5,2,,,,2,,2,,2,,.,,,1,5,57.942.435.767.717
767952,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,915.747.927.838.281
767952,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,5,915.747.927.838.281
767953,1,1,1,80,5,1,4,0,,2,,1,50000,,,,1,2,1,5,780.101.868.353.425
767955,1,2,1,80,5,2,,,,2,,2,,2,,.,,,1,5,595.141.264.209.736
767960,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,5,699.242.839.442.874
767960,1,5,1,80,5,2,,,,2,,2,,2,,.,,,1,5,699.242.839.442.874
767963,1,2,1,80,5,1,4,5,,2,,2,,,,,9,2,1,5,703.453.645.327.983
767965,1,2,1,80,5,2,,,,2,,2,,2,,.,,,1,5,855.593.614.790.291
767965,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,5,855.593.614.790.291
767967,1,1,1,80,5,1,1,4,,3,,2,,,,,10,2,1,5,730.418.093.436.098
767973,1,2,1,80,5,2,,,,2,,2,,2,,.,,,1,5,735.908.922.718.414
767973,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,735.908.922.718.414
767974,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,707.830.494.705.031
767976,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,826.954.700.301.827
767976,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,5,826.954.700.301.827
767984,1,2,1,80,5,2,,,,2,,2,,2,,.,,,1,5,709.522.558.276.908
767986,1,2,1,80,5,2,,,,2,,2,,2,,.,,,1,5,805.211.377.503.644
767990,1,2,1,80,5,2,,,,2,,2,,2,,.,,,1,5,874.676.707.674.893
767992,1,2,1,80,5,1,1,2,,2,,2,,,,,9,2,1,5,824.827.232.865.818
767994,1,1,1,80,5,1,1,7,,3,,2,,,,,10,2,1,5,705.677.814.544.374
767994,1,2,1,80,5,1,4,2,,2,,2,,,,,8,2,1,5,705.677.814.544.374
767996,1,3,1,80,5,1,1,1,,2,,2,,,,,2,2,1,5,803.249.953.559.573
767998,1,1,1,80,5,1,4,2,,2,,2,,,,,9,2,1,5,817.303.538.612.266
767998,1,6,1,80,5,1,1,1,,2,,2,,,,,2,2,1,5,817.303.538.612.266
768000,1,2,1,80,5,1,1,5,,2,,2,,,,,11,2,1,5,707.830.494.705.031
768000,1,3,1,80,5,1,2,7,,2,,2,,,1,,1,1,1,5,707.830.494.705.031
768002,1,1,1,80,5,1,2,7,,3,,2,,,,,10,2,1,5,643.586.289.843.714
768004,1,2,1,80,5,2,,,,2,,2,,2,,.,,,1,5,882.392.019.406.467
768004,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,882.392.019.406.467
768004,1,6,1,80,5,1,4,2,,2,,2,,,,,4,2,1,5,882.392.019.406.467
768007,1,1,1,80,5,1,4,4,,3,,2,,,,,10,2,1,5,676.723.311.381.199
768007,1,2,1,80,5,1,4,7,,3,,2,,,,,8,2,1,5,676.723.311.381.199
768009,1,2,1,80,5,1,3,2,,2,,2,,,,,9,2,1,5,772.918.975.499.233
768011,1,4,1,80,5,1,3,4,,3,,2,,,,,11,2,1,5,568.123.629.099.041
768012,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,625.472.242.270.077
768012,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,5,625.472.242.270.077
768017,1,2,1,80,5,1,4,2,,2,,2,,,,,8,2,1,5,845.069.091.475.654
768017,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,5,845.069.091.475.654
768019,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,803.249.953.559.573
768021,1,2,1,80,5,1,1,5,,2,,2,,,,,9,2,1,5,796.623.722.241.486
768023,1,2,1,80,5,1,4,3,,2,,2,,,,,4,2,1,5,798.315.785.813.362
768024,1,6,1,80,5,2,,,,2,,2,,2,,.,,,1,5,63.309.085.222.127
768029,1,2,1,80,5,1,4,2,,2,,2,,,,,9,2,1,5,757.489.370.130.577
768029,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,757.489.370.130.577
768029,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,5,757.489.370.130.577
768032,1,2,1,80,5,1,2,1,,2,,2,,,,,2,2,1,5,670.388.206.165.999
768032,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,670.388.206.165.999
768034,1,1,1,80,5,1,3,3,,2,,2,,,,,4,2,1,5,761.115.133.649.014
768034,1,2,1,80,5,2,,,,2,,2,,2,,.,,,1,5,761.115.133.649.014
768034,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,5,761.115.133.649.014
768037,1,2,1,80,5,1,4,2,,2,,2,,,,,9,2,1,5,65.164.208.974.178
768042,1,3,1,80,5,1,1,7,,2,,2,,,,,2,2,1,5,915.747.927.838.281
768046,1,2,1,80,5,1,4,7,,2,,2,,,4,,7,1,1,5,83.928.747.969.064
768050,1,2,1,80,5,1,3,2,,2,,2,,,,,9,2,1,5,878.862.957.668.412
768050,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,878.862.957.668.412
768050,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,5,878.862.957.668.412
768052,1,2,1,80,5,1,3,7,,2,,2,,,,,9,2,1,5,724.690.123.234.869
768052,1,4,1,80,5,1,3,3,,3,,2,,,,,4,2,1,5,724.690.123.234.869
768061,1,1,1,80,5,1,1,0,,2,,2,,,,,2,2,1,5,74.696.484.681.594
768063,1,2,1,80,5,2,,,,2,,2,,2,,.,,,1,5,804.247.740.962.541
768063,1,5,1,80,5,1,1,5,,2,,2,,,,,8,2,1,5,804.247.740.962.541
768067,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,5,876.613.575.727.373
768067,1,5,1,80,5,2,,,,2,,2,,2,,.,,,1,5,876.613.575.727.373
768069,1,1,1,80,5,1,4,6,,2,,2,,,3,,1,1,1,5,789.728.130.551.204
768071,1,1,1,80,5,1,4,6,,2,,2,,,,,4,2,1,5,794.155.453.406.118
768071,1,2,1,80,5,1,4,6,,2,,2,,,,,9,2,1,5,794.155.453.406.118
768074,1,1,1,80,5,1,1,5,,3,,2,,,,,11,2,1,5,729.695.075.175.187
768076,1,1,1,80,5,1,3,3,,2,,2,,,,,4,2,1,5,785.135.562.385.746
768076,1,2,1,80,5,2,,,,2,,2,,2,,.,,,1,5,785.135.562.385.746
768076,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,785.135.562.385.746
768081,1,1,1,80,5,1,4,3,,3,,2,,,,,4,2,1,5,780.824.886.614.336
768083,1,2,1,80,5,1,4,2,,2,,2,,,,,9,2,1,5,676.723.311.381.199
768085,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,707.830.494.705.031
768088,1,2,1,80,5,2,,,,2,,2,,2,,.,,,1,5,798.315.785.813.362
768090,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,85.487.025.292.919
768098,1,2,1,80,5,1,4,0,,2,,2,,,,,9,2,1,5,912.842.358.075.027
768100,1,3,1,80,5,1,1,1,,2,,2,,,,,2,2,1,5,733.784.623.388.324
768103,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,77.729.582.487.628
768109,1,1,1,80,5,1,3,4,,3,,2,,,,,10,2,1,5,255.810.330.929.108
768109,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,5,255.810.330.929.108
768109,1,5,1,80,5,2,,,,2,,2,,2,,.,,,1,5,255.810.330.929.108
768109,1,6,1,80,5,1,4,2,,3,,2,,,,,9,2,1,5,255.810.330.929.108
768112,1,1,1,80,5,1,3,4,,3,,2,,,1,,8,1,1,5,263.819.200.342.753
768112,1,2,1,80,5,1,1,4,,3,,2,,,1,,8,1,1,5,263.819.200.342.753
768114,1,1,1,80,5,1,1,4,,3,,2,,,,,8,2,1,5,253.012.146.298.475
768114,1,2,1,80,5,1,4,3,,2,,2,,,,,8,2,1,5,253.012.146.298.475
768116,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,29.351.384.935.533
768122,1,2,1,80,5,2,,,,2,,2,,1,2,,5,,1,5,742.372.278.650.482
768124,1,1,1,80,5,1,4,4,,3,,2,,,,,10,2,1,5,803.058.697.342.986
768124,1,3,1,80,5,1,1,7,,2,,2,,,,,2,2,1,5,803.058.697.342.986
768124,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,5,803.058.697.342.986
768129,1,1,1,80,5,1,4,7,,2,,2,,,,,9,2,1,5,173.217.810.482.547
768130,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,12.796.830.186.345
768131,1,1,1,80,5,1,1,6,,2,,1,100000,,,,8,2,1,5,676.723.311.381.199
768131,1,2,1,80,5,1,3,4,,3,,2,,,,,11,2,1,5,676.723.311.381.199
768133,1,2,1,80,5,1,4,2,,2,,2,,,,,9,2,1,5,772.918.975.499.233
768138,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,339.189.864.495.563
768141,1,1,1,80,5,1,4,4,,3,,2,,,,,4,2,1,5,27.068.932.455.248
768141,1,2,1,80,5,1,3,4,,3,,2,,,,,11,2,1,5,27.068.932.455.248
768142,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,301.359.928.766.976
768146,1,1,1,80,5,1,4,4,,3,,2,,,,,8,2,1,5,288.655.710.110.848
768147,1,2,1,80,5,1,4,2,,2,,2,,,,,9,2,1,5,270.999.806.657.876
768151,1,4,1,80,5,1,1,7,,2,,2,,,1,PORQUE NECESITABA VIAJAR,12,1,1,5,805.934.739.364.745
768151,1,5,1,80,5,2,,,,2,,2,,2,,.,,,1,5,805.934.739.364.745
768161,1,1,1,80,5,1,1,3,,2,,2,,,,,4,2,1,5,676.723.311.381.199
768163,1,2,1,80,5,1,3,2,,2,,2,,,,,9,2,1,5,822.577.850.924.778
768163,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,822.577.850.924.778
768171,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,310.918.329.950.512
768173,1,2,1,80,5,1,4,2,,2,,2,,,,,9,2,1,5,295.264.589.106.149
768173,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,295.264.589.106.149
768173,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,5,295.264.589.106.149
768177,1,1,1,80,5,1,4,4,,3,,2,,,,,10,2,1,5,31.204.074.734.137
768179,1,1,1,80,5,1,4,4,,3,,2,,,,,10,2,1,5,284.931.440.701.621
768181,1,2,1,80,5,1,4,2,,2,,2,,,,,9,2,1,5,157.113.559.628.792
768181,1,3,1,80,5,1,1,3,,2,,2,,,,,4,2,1,5,157.113.559.628.792
768183,2,3,2,80,5,2,,,,2,,2,,2,,.,,,1,5,17.253.034.765.328
768189,1,2,1,80,5,1,3,2,,2,,2,,,,,9,2,1,5,868.338.434.353.774
768193,1,2,1,80,5,1,4,2,,2,,2,,,,,9,2,1,5,755.021.101.295.209
768193,1,5,1,80,5,2,,,,2,,2,,2,,.,,,1,5,755.021.101.295.209
768196,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,5,666.860.162.522.437
768196,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,5,666.860.162.522.437
768196,1,6,1,80,5,2,,,,2,,2,,2,,.,,,1,5,666.860.162.522.437
768196,1,10,1,80,5,2,,,,2,,2,,2,,.,,,1,5,666.860.162.522.437
768200,1,2,1,80,5,2,,,,2,,2,,2,,.,,,1,5,755.894.008.339.083
768203,1,1,1,80,5,2,,,,1,2,2,,2,,.,,,1,5,906.844.683.901.413
768203,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,5,906.844.683.901.413
768205,1,1,1,80,5,1,3,4,,2,,2,,,,,11,2,1,5,771.298.150.702.667
768205,1,2,1,80,5,1,1,8,PRACTICAS DEL SENA Y SE LAS PAGARON,2,,2,,,,,2,2,1,5,771.298.150.702.667
768209,1,1,1,80,5,1,4,4,,2,,1,400000,,,,10,2,1,5,286.567.259.986.876
768209,1,2,1,80,5,2,,,,2,,2,,2,,.,,,1,5,286.567.259.986.876
768214,1,2,1,80,5,1,2,2,,1,4,2,,,,,9,2,1,5,764.331.320.237.075
768217,1,1,1,80,5,2,,,,2,,2,,2,,.,,,1,5,789.412.541.876.494
768219,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,5,166.096.752.407.976
768222,1,2,1,80,8,1,4,2,,2,,2,,,,,9,2,1,8,439.250.159.756.504
768224,1,1,1,80,8,2,,,,3,,2,,2,,.,,,1,8,453.720.029.009.083
768224,1,6,1,80,8,2,,,,2,,2,,2,,.,,,1,8,453.720.029.009.083
768224,1,7,1,80,8,2,,,,2,,2,,2,,.,,,1,8,453.720.029.009.083
768227,1,2,1,80,8,2,,,,2,,2,,2,,.,,,1,8,368.914.808.540.481
768227,2,2,2,80,8,2,,,,2,,2,,2,,.,,,1,8,368.914.808.540.481
768227,3,3,3,80,8,2,,,,2,,2,,2,,.,,,1,8,368.914.808.540.481
768227,4,2,4,80,8,2,,,,2,,2,,2,,.,,,1,8,368.914.808.540.481
768232,1,2,1,80,8,2,,,,2,,2,,2,,.,,,1,8,524.114.751.821.763
768236,1,2,1,80,8,1,4,2,,2,,2,,,,,9,2,1,8,585.624.480.808.591
768236,1,6,1,80,8,1,1,8,EMBARAZO,2,,2,,,,EMBARAZO,12,2,1,8,585.624.480.808.591
768239,1,2,1,80,8,1,3,2,,2,,2,,,,,9,2,1,8,531.338.074.695.795
768240,1,2,1,80,8,2,,,,2,,2,,2,,.,,,1,8,639.565.750.145.289
768240,1,6,1,80,8,2,,,,2,,2,,2,,.,,,1,8,639.565.750.145.289
768250,1,1,1,80,8,1,4,4,,3,,2,,,,,10,2,1,8,418.194.788.537.139
768250,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,418.194.788.537.139
768250,1,5,1,80,8,2,,,,2,,2,,2,,.,,,1,8,418.194.788.537.139
768250,1,7,1,80,8,2,,,,2,,2,,2,,.,,,1,8,418.194.788.537.139
768250,1,8,1,80,8,2,,,,2,,2,,2,,.,,,1,8,418.194.788.537.139
768252,1,2,1,80,8,1,4,2,,2,,2,,,,,9,2,1,8,52.704.223.343.267
768252,1,5,1,80,8,2,,,,2,,2,,2,,.,,,1,8,52.704.223.343.267
768252,1,6,1,80,8,2,,,,2,,2,,2,,.,,,1,8,52.704.223.343.267
768252,1,7,1,80,8,2,,,,2,,2,,2,,.,,,1,8,52.704.223.343.267
768255,1,2,1,80,8,1,4,2,,2,,2,,,,,9,2,1,8,53.457.946.893.138
768260,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,584.028.407.376.549
768260,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,584.028.407.376.549
768260,2,2,2,80,8,2,,,,2,,2,,2,,.,,,1,8,584.028.407.376.549
768264,1,2,1,80,8,1,3,2,,2,,2,,,,,9,2,1,8,475.964.599.596.503
768264,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,475.964.599.596.503
768266,1,3,1,80,8,1,4,2,,3,,2,,,,,9,2,1,8,535.141.695.519.222
768267,1,1,1,80,8,1,4,2,,2,,2,,,,,9,2,1,8,523.500.922.754.593
768267,1,2,1,80,8,2,,,,2,,2,,2,,.,,,1,8,523.500.922.754.593
768271,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,269.226.487.339.269
768272,1,1,1,80,8,1,3,3,,2,,2,,,,,4,2,1,8,349.835.122.762.471
768272,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,349.835.122.762.471
768275,1,1,1,80,8,1,2,4,,3,,2,,,,,10,2,1,8,40.901.221.868.519
768275,1,2,1,80,8,2,,,,2,,2,,2,,.,,,1,8,40.901.221.868.519
768275,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,40.901.221.868.519
768277,1,1,1,80,8,1,4,3,,2,,2,,,,,4,2,1,8,336.043.974.034.845
768277,1,2,1,80,8,1,4,2,,2,,2,,,,,9,2,1,8,336.043.974.034.845
768280,1,2,1,80,8,1,4,2,,2,,2,,,,,9,2,1,8,591.405.132.701.642
768280,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,591.405.132.701.642
768282,1,1,1,80,8,1,4,2,,2,,2,,,,,9,2,1,8,462.646.345.053.181
768285,1,1,1,80,8,1,4,4,,3,,2,,,,,10,2,1,8,415.952.264.078.972
768285,1,2,1,80,8,1,4,2,,2,,2,,,,,9,2,1,8,415.952.264.078.972
768285,1,5,1,80,8,2,,,,2,,2,,2,,.,,,1,8,415.952.264.078.972
768287,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,434.426.701.820.759
768287,1,5,1,80,8,2,,,,2,,2,,2,,.,,,1,8,434.426.701.820.759
768294,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,444.802.086.526.839
768294,1,5,1,80,8,1,4,2,,2,,2,,,,,9,2,1,8,444.802.086.526.839
768296,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,478.944.074.030.338
768296,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,478.944.074.030.338
768299,1,2,1,80,8,2,,,,2,,2,,2,,.,,,1,8,63.262.906.240.373
768299,1,5,1,80,8,2,,,,2,,2,,2,,.,,,1,8,63.262.906.240.373
768299,1,6,1,80,8,2,,,,2,,2,,2,,.,,,1,8,63.262.906.240.373
768299,2,4,2,80,8,1,1,2,,2,,2,,,,,9,2,1,8,63.262.906.240.373
768301,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,597.295.059.440.544
768304,1,1,1,80,8,1,4,4,,3,,2,,,,,10,2,1,8,389.926.767.967.865
768304,1,2,1,80,8,2,,,,2,,2,,2,,.,,,1,8,389.926.767.967.865
768306,1,1,1,80,8,1,4,2,,2,,2,,,,,9,2,1,8,531.177.918.124.043
768306,1,2,1,80,8,1,2,3,,2,,2,,,,,4,2,1,8,531.177.918.124.043
768311,1,2,1,80,8,1,4,2,,2,,2,,,,,9,2,1,8,389.926.767.967.865
768313,1,3,1,80,8,1,1,1,,2,,2,,,,,2,2,1,8,491.899.983.163.152
768313,1,5,1,80,8,2,,,,2,,2,,2,,.,,,1,8,491.899.983.163.152
768313,1,6,1,80,8,2,,,,2,,2,,2,,.,,,1,8,491.899.983.163.152
768319,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,543.885.159.691.828
768321,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,576.976.638.196.847
768321,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,576.976.638.196.847
768331,1,1,1,80,8,1,4,4,,2,,2,,,,,10,2,1,8,359.688.826.896.551
768331,1,2,1,80,8,1,4,2,,2,,2,,,,,9,2,1,8,359.688.826.896.551
768332,1,2,1,80,8,1,4,2,,2,,2,,,,,9,2,1,8,520.698.987.800.216
768334,1,1,1,80,8,1,1,3,,2,,2,,,,,4,2,1,8,542.570.023.323.642
768337,1,2,1,80,8,2,,,,2,,2,,2,,.,,,1,8,480.558.556.207.126
768337,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,480.558.556.207.126
768340,2,2,2,80,8,2,,,,2,,2,,2,,.,,,1,8,427.822.216.488.573
768345,1,1,1,80,8,1,4,2,,2,,2,,,,,9,2,1,8,458.071.554.682.465
768345,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,458.071.554.682.465
768347,1,1,1,80,8,1,4,4,,3,,2,,,,,10,2,1,8,518.685.555.616.326
768347,1,2,1,80,8,1,4,2,,2,,2,,,,,9,2,1,8,518.685.555.616.326
768347,1,5,1,80,8,2,,,,2,,2,,2,,.,,,1,8,518.685.555.616.326
768349,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,508.005.959.446.641
768349,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,508.005.959.446.641
768351,1,1,1,80,8,1,1,5,,2,,2,,,,,1,2,1,8,40.901.221.868.519
768351,1,2,1,80,8,1,2,6,,2,,2,,,,,1,2,1,8,40.901.221.868.519
768353,1,2,1,80,8,2,,,,2,,2,,2,,.,,,1,8,454.685.001.757.863
768353,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,454.685.001.757.863
768353,1,5,1,80,8,2,,,,2,,2,,2,,.,,,1,8,454.685.001.757.863
768353,1,6,1,80,8,1,3,4,,3,,2,,,,,10,2,1,8,454.685.001.757.863
768353,1,7,1,80,8,2,,,,2,,2,,2,,.,,,1,8,454.685.001.757.863
768355,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,525.287.991.385.142
768357,1,1,1,80,8,2,,,,3,,2,,2,,.,,,1,8,574.734.113.738.679
768357,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,574.734.113.738.679
768359,1,1,1,80,8,1,3,4,,3,,2,,,,,10,2,1,8,329.450.885.825.237
768359,1,2,1,80,8,2,,,,2,,2,,2,,.,,,1,8,329.450.885.825.237
768361,1,1,1,80,8,1,3,5,,2,,2,,,,,8,2,1,8,573.999.979.854.643
768361,1,2,1,80,8,1,2,7,,2,,2,,,,,1,2,1,8,573.999.979.854.643
768361,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,573.999.979.854.643
768361,1,5,1,80,8,2,,,,2,,2,,2,,.,,,1,8,573.999.979.854.643
768361,1,7,1,80,8,2,,,,2,,2,,2,,.,,,1,8,573.999.979.854.643
768361,1,9,1,80,8,2,,,,2,,2,,2,,.,,,1,8,573.999.979.854.643
768364,1,2,1,80,8,2,,,,2,,2,,2,,.,,,1,8,40.901.221.868.519
768364,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,40.901.221.868.519
768366,1,1,1,80,8,1,1,4,,3,,2,,,,,10,2,1,8,5.161.241.974.295
768366,1,2,1,80,8,2,,,,2,,2,,2,,.,,,1,8,5.161.241.974.295
768366,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,5.161.241.974.295
768366,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,5.161.241.974.295
768368,1,2,1,80,8,2,,,,2,,2,,2,,.,,,1,8,397.595.672.539.837
768368,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,397.595.672.539.837
768369,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,556.592.401.259.612
768369,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,556.592.401.259.612
768369,1,5,1,80,8,2,,,,2,,2,,2,,.,,,1,8,556.592.401.259.612
768371,1,2,1,80,8,2,,,,2,,2,,2,,.,,,1,8,471.389.809.225.787
768371,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,471.389.809.225.787
768371,1,5,1,80,8,2,,,,2,,2,,2,,.,,,1,8,471.389.809.225.787
768374,1,2,1,80,8,2,,,,2,,2,,2,,.,,,1,8,523.500.922.754.593
768375,1,2,1,80,8,1,3,4,,3,,2,,,,,10,2,1,8,405.272.667.909.287
768375,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,405.272.667.909.287
768378,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,56.705.711.836.923
768379,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,497.541.242.337.024
768379,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,497.541.242.337.024
768379,1,5,1,80,8,2,,,,2,,2,,2,,.,,,1,8,497.541.242.337.024
768379,1,6,1,80,8,2,,,,2,,2,,2,,.,,,1,8,497.541.242.337.024
768382,1,2,1,80,8,2,,,,2,,2,,2,,.,,,1,8,517.297.436.992.879
768382,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,517.297.436.992.879
768385,1,2,1,80,8,2,,,,2,,2,,2,,.,,,1,8,528.689.542.192.478
768387,1,2,1,80,8,1,4,2,,2,,2,,,,,9,2,1,8,553.176.637.238.066
768387,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,553.176.637.238.066
768388,1,2,1,80,8,1,3,0,,2,,2,,,,,8,2,1,8,551.562.155.061.278
768388,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,551.562.155.061.278
768388,1,5,1,80,8,2,,,,2,,2,,2,,.,,,1,8,551.562.155.061.278
768391,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,428.444.626.586.688
768393,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,530.004.678.560.664
768393,1,5,1,80,8,2,,,,2,,2,,2,,.,,,1,8,530.004.678.560.664
768395,1,2,1,80,8,1,4,2,,2,,2,,,,,9,2,1,8,548.459.950.062.544
768400,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,475.740.372.977.228
768402,1,2,1,80,8,1,4,2,,2,,2,,,,,9,2,1,8,494.561.767.903.189
768402,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,494.561.767.903.189
768402,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,494.561.767.903.189
768404,1,2,1,80,8,1,4,2,,2,,2,,,,,8,2,1,8,389.364.541.380.023
768408,1,4,1,80,8,2,,,,2,,2,,2,,.,,,1,8,544.711.051.727.433
768412,1,1,1,80,8,1,3,4,,2,,2,,,,,10,2,1,8,380.073.063.833.785
768412,1,2,1,80,8,1,4,2,,2,,2,,,,,9,2,1,8,380.073.063.833.785
768414,1,1,1,80,8,2,,,,2,,2,,2,,.,,,1,8,424.417.849.589.604
768421,1,2,1,80,8,1,4,3,,2,,2,,,,,4,2,1,8,32.333.673.246.706
768425,1,3,1,80,8,2,,,,2,,2,,2,,.,,,1,8,413.954.986.649.678
768425,1,9,1,80,8,2,,,,2,,2,,2,,.,,,1,8,413.954.986.649.678
