DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5423919;1;1;1;80;15;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;15;111,835400845028
5423920;1;2;1;80;15;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;908526;2;1;04;3;15;119,063233376145
5423921;1;1;1;80;15;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;15;111,835400845028
5423923;1;2;1;80;15;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;3;15;153,519300529363
5423923;1;3;1;80;15;1;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;1,3;15;153,519300529363
5423924;1;2;1;80;15;1;1;9;PANDEMIA;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;2;15;143,160852238764
5423924;1;3;1;80;15;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;15;143,160852238764
5423925;1;2;1;80;15;1;1;8; ;2; ; ;9; ;2; ;2; ;1;20;1000000;2;1;04;2;15;160,730860155881
5423927;1;2;1;80;15;1;2; ; ; ;1;2;2; ;2; ;2; ;2; ;908526;2;1;04; ;15;91,4622290547618
5423928;1;4;1;80;15;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;15;79,7438093787832
5423929;1;2;1;80;15;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;15;143,160852238764
5423929;1;3;1;80;15;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;15;143,160852238764
5423930;1;3;1;80;15;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;15;124,751456043881
5423932;1;2;1;80;15;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;04;4;15;131,736993318178
5423932;1;3;1;80;15;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;15;131,736993318178
5423934;1;1;1;80;15;1;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;04;4;15;111,835400845028
5423935;1;2;1;80;15;1;1;8; ;2; ; ;2; ;2; ;2; ;1;20;1200000;2;1;04;1,3;15;68,2039984699095
5423936;1;5;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;110,073259746504
5423936;1;6;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;110,073259746504
5423937;1;3;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;197,100994706091
5423937;1;4;1;80;17;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;3;17;197,100994706091
5423938;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;17;363,59554173344
5423938;1;3;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;363,59554173344
5423939;1;1;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;143,905888366148
5423939;1;2;1;80;17;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;17;143,905888366148
5423939;1;3;1;80;17;1;1;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;17;143,905888366148
5423939;1;4;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;143,905888366148
5423940;1;1;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;110,073259746504
5423940;1;4;1;80;17;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;17;110,073259746504
5423943;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;17;193,98493584838
5423943;1;3;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;193,98493584838
5423943;1;4;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;193,98493584838
5423944;1;2;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;162,378433311393
5423945;1;1;1;80;17;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;1,4;17;125,033369143287
5423945;1;3;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;125,033369143287
5423945;1;5;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;125,033369143287
5423945;1;6;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;125,033369143287
5423946;1;2;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;357,47205910112
5423947;1;3;1;80;17;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;17;424,479686772765
5423949;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;17;363,59554173344
5423949;1;3;1;80;17;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;17;363,59554173344
5423951;1;2;1;80;17;1;1;7; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;04;4;17;117,860204001021
5423954;1;3;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;132,15974338221
5423954;1;4;1;80;17;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;17;132,15974338221
5423954;1;5;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;132,15974338221
5423956;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;17;336,332335167294
5423956;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;2;17;336,332335167294
5423956;1;5;1;80;17;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;04;2;17;336,332335167294
5423957;1;2;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;226,722786866655
5423958;1;3;1;80;17;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;17;168,501915943712
5423960;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;17;199,459580300509
5423960;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;17;199,459580300509
5423961;1;3;1;80;17;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;17;387,574849750803
5423961;1;4;1;80;17;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;17;387,574849750803
5423964;1;1;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;17;333,945535825085
5423964;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;17;333,945535825085
5423965;1;1;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;152,698664675218
5423965;1;2;1;80;17;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;04;1,3;17;152,698664675218
5423966;1;2;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;127,087187895867
5423966;1;3;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;127,087187895867
5423967;1;1;1;80;17;1;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;17;146,556604887346
5423967;1;2;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;146,556604887346
5423968;1;1;1;80;17;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;2;17;172,427466796162
5423968;1;3;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;172,427466796162
5423968;1;4;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;172,427466796162
5423968;1;7;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;17;172,427466796162
5423968;1;8;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;172,427466796162
5423969;1;2;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;261,284772766679
5423970;1;1;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;224,766290238022
5423971;1;1;1;80;17;1;2; ; ; ;2; ; ;.;3; ;2; ; ; ; ;3;1;04; ;17;210,919535598162
5423972;1;1;1;80;17;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;17;210,919535598162
5423973;1;2;1;80;17;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;17;250,101292243201
5423975;1;1;1;80;18;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;900000;2;1;04;4;18;67,8655549629821
5423976;1;1;1;80;18;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;18;76,599550853338
5423977;1;2;1;80;18;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;18;70,1918542368598
5423979;1;4;1;80;18;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;18;98,6683892963133
5423980;1;4;1;80;18;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;18;111,07154936581
5423980;1;6;1;80;18;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;4;18;111,07154936581
5423981;1;2;1;80;18;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;18;91,0285648440619
5423981;1;3;1;80;18;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;18;91,0285648440619
5423981;1;4;1;80;18;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;18;91,0285648440619
5423982;1;2;1;80;18;1;1;2; ;2; ; ;2; ;2; ;2; ;1;30;900000;2;1;04;3;18;84,173062053749
5423983;1;1;1;80;18;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;800000;2;1;04;4;18;74,3731404307146
5423983;1;2;1;80;18;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;18;74,3731404307146
5423983;1;3;1;80;18;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;18;74,3731404307146
5423984;1;2;1;80;18;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;18;101,029042968493
5423985;1;2;1;80;18;1;1;8; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;04;3;18;98,8026325458695
5423985;1;3;1;80;18;1;1;1; ;2; ; ;3; ;2; ;2; ;1;25;500000;2;1;04;2;18;98,8026325458695
5423987;1;3;1;80;18;1;2; ; ; ;2; ; ;.;2; ;2; ;1;25;100000;2;1;04; ;18;67,9654438142365
5423988;1;2;1;80;18;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;18;109,462593506198
5423988;1;3;1;80;18;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;18;109,462593506198
5423990;1;4;1;80;18;1;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;1,4;18;166,428234679655
5423991;1;1;1;80;18;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;3;18;47,8909155209798
5423992;1;3;1;80;18;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;04;3;18;76,2779871527688
5423992;1;5;1;80;18;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;18;76,2779871527688
5423993;1;1;1;80;18;1;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;04;4;18;101,124322125565
5423993;1;2;1;80;18;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;18;101,124322125565
5423993;1;3;1;80;18;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;18;101,124322125565
5423994;1;1;1;80;18;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;18;62,6183430364488
5423995;1;1;1;80;18;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;3;18;110,277158284524
5423998;1;1;1;80;18;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;2;18;149,77741996049
5424000;1;1;1;80;18;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;18;47,8909155209798
5424000;1;5;1;80;18;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;18;47,8909155209798
5424001;1;7;1;80;19;1;1;8; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;04;2;19;126,032732686595
5424002;1;1;1;80;19;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;3;19;66,3126804955643
5424002;1;2;1;80;19;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;2;19;66,3126804955643
5424002;1;3;1;80;19;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;4;19;66,3126804955643
5424006;1;2;1;80;19;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;1,4;19;125,057001987031
5424006;1;4;1;80;19;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;19;125,057001987031
5424009;1;2;1;80;19;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;19;168,986016265696
5424010;1;1;1;80;19;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;19;113,577464026252
5424010;1;3;1;80;19;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;19;113,577464026252
5424012;1;2;1;80;20;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;4;20;173,88373063156
5424013;1;2;1;80;20;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;20;219,377578546694
5424013;1;3;1;80;20;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;20;219,377578546694
5424013;1;4;1;80;20;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;20;219,377578546694
5424013;1;5;1;80;20;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;20;219,377578546694
5424015;1;3;1;80;20;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;20;187,221884215252
5424015;1;7;1;80;20;1;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;04;4;20;187,221884215252
5424017;1;2;1;80;20;1;1;8; ;2; ; ;2; ;2; ;2; ;1;40;700000;2;1;04;1,3;20;221,019128442891
5424017;1;3;1;80;20;1;1;1; ;2; ; ;8; ; ; ;2; ;2; ;700000; ;1;04;1,3;20;221,019128442891
5424019;1;2;1;80;20;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;20;187,625406969463
5424019;1;3;1;80;20;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;20;187,625406969463
5424020;1;1;1;80;20;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;20;158,285487247237
5424020;1;2;1;80;20;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;20;158,285487247237
5424022;1;2;1;80;23;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;23;173,959780914161
5424022;1;3;1;80;23;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;173,959780914161
5424022;1;7;1;80;23;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;173,959780914161
5424023;1;3;1;80;23;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;2;23;169,637776140146
5424024;1;2;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;216,989281637605
5424024;1;7;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;216,989281637605
5424025;1;1;1;80;23;1;1;9;POR LA PANDEMIA DEL COVID 19;2; ; ;12;POR LA PANDEMIA DEL COVID 19;2; ;2; ;2; ;600000;2;1;04;2;23;169,417609778465
5424025;1;2;1;80;23;1;1;7; ;2; ; ;2; ;2; ;2; ;1;36;800000;2;1;04;1,3;23;169,417609778465
5424026;2;2;2;80;23;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;3;23;137,428295337043
5424026;2;3;2;80;23;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;137,428295337043
5424027;1;2;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;178,782310382168
5424028;1;1;1;80;23;1;1;9;TEMOR POR CONTAGIO COVID19;2; ; ;12;TEMOR POR CONTAGIO COVID19;2; ;2; ;2; ;300000;2;1;04;1,4;23;158,130827925956
5424028;1;3;1;80;23;1;1;8; ;2; ; ;1; ;2; ;2; ;1;48;300000;2;1;04;2;23;158,130827925956
5424030;1;2;1;80;23;1;1;8; ;2; ; ;9; ;2; ;2; ;1;30;500000;2;1;04;4;23;164,966784058791
5424030;1;3;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;164,966784058791
5424030;1;4;1;80;23;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;164,966784058791
5424030;2;1;2;80;23;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;23;164,966784058791
5424033;1;1;1;80;23;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;23;126,38810905502
5424034;1;1;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;133,944464772078
5424035;1;3;1;80;23;1;1;7; ;2; ; ;1; ;2; ;2; ;1;48;450000;2;1;04;2;23;187,139009132271
5424036;1;1;1;80;23;1;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;4;23;134,201797174501
5424037;1;1;1;80;23;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;500000;2;1;04;1,3;23;141,092918134524
5424039;1;2;1;80;23;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;1000000;2;1;04;2;23;174,629130365682
5424040;1;2;1;80;23;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;23;187,723965633385
5424040;1;3;1;80;23;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;187,723965633385
5424041;1;2;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;117,28074085374
5424041;1;4;1;80;23;1;1;7; ;2; ; ;12;POR MIEDO A CONTAGIO DE COVID;2; ;2; ; ; ; ;2;1;04;2;23;117,28074085374
5424043;1;1;1;80;23;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;4;23;148,931840272316
5424044;1;2;1;80;23;1;1;8; ;2; ; ;12;POR EL ALTO PICO DE LA PANDEMIA DEL COVID 19;2; ;1;908526;1;40;908526;2;1;04;1,1;23;128,229307683403
5424044;1;3;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;128,229307683403
5424045;1;1;1;80;23;1;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;3;23;189,447739522766
5424045;1;2;1;80;23;1;1;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;23;189,447739522766
5424045;2;3;2;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;189,447739522766
5424045;2;4;2;80;23;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;189,447739522766
5424045;4;1;4;80;23;1;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;23;189,447739522766
5424046;1;4;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ;2; ;900000;2;1;04; ;23;175,636175612568
5424046;1;9;1;80;23;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;4;23;175,636175612568
5424049;1;2;1;80;23;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;23;218,320127760147
5424049;1;5;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;218,320127760147
5424050;1;2;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;124,568705713475
5424051;1;1;1;80;23;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;3;23;156,984177314848
5424051;2;2;2;80;23;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;3;23;156,984177314848
5424051;3;2;3;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;156,984177314848
5424053;1;2;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;128,721885729961
5424053;1;3;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ;1;30;908526;2;1;04; ;23;128,721885729961
5424054;1;1;1;80;23;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;900000;2;1;04;3;23;189,653671906661
5424055;1;2;1;80;23;1;1;7; ;2; ; ;12;POR LA PANDEMIA DEL COVID 19 Y TEMOR AL CONTAGIO;2; ;2; ;1;40;400000;2;1;04;1,2;23;115,369718059835
5424056;1;2;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;183,335539972764
5424056;1;3;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;183,335539972764
5424057;1;3;1;80;23;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;187,235408414381
5424060;1;4;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;210,759657348602
5424060;1;5;1;80;23;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;210,759657348602
5424062;1;3;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;137,406500050206
5424062;1;4;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;137,406500050206
5424063;1;2;1;80;23;1;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;04;3;23;151,681037275272
5424064;1;2;1;80;23;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;23;124,08014849447
5424064;1;4;1;80;23;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;3;23;124,08014849447
5424065;1;1;1;80;23;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;23;133,944464772078
5424066;1;1;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;107,320690429286
5424066;1;2;1;80;23;1;1;8; ;2; ; ;4; ;2; ;1;250000;2; ;400000;2;1;04;1,1;23;107,320690429286
5424067;1;2;1;80;23;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;23;115,369718059835
5424069;1;1;1;80;23;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;23;133,944464772078
5424070;1;1;1;80;23;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;23;167,072774648624
5424070;1;3;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;167,072774648624
5424070;1;5;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;167,072774648624
5424071;1;3;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;187,723965633385
5424072;1;3;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;83,7532934922798
5424073;1;2;1;80;23;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;2;23;185,500491890176
5424074;1;2;1;80;23;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;1,1;23;186,316008072609
5424074;1;3;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;186,316008072609
5424075;1;2;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;212,090503471143
5424075;1;3;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;212,090503471143
5424075;1;5;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;212,090503471143
5424076;1;2;1;80;23;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;1,3;23;194,206901497258
5424076;1;3;1;80;23;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;194,206901497258
5424077;1;1;1;80;23;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;04;1,3;23;184,688181382142
5424077;1;2;1;80;23;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;184,688181382142
5424077;1;4;1;80;23;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;184,688181382142
5424081;1;4;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;27;38,0477191753625
5424082;1;3;1;80;27;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;27;33,7079120023222
5424084;1;2;1;80;27;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;27;151,68560401045
5424085;1;1;1;80;27;1;1;8; ;1; ;3;5; ;2; ;2; ; ; ; ;2;1;04;4;27;33,7079120023222
5424085;1;2;1;80;27;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;27;33,7079120023222
5424086;1;2;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;27;151,68560401045
5424086;1;3;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;27;151,68560401045
5424086;1;4;1;80;27;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;27;151,68560401045
5424087;1;1;1;80;27;1;1;6; ;2; ; ;4; ;2; ;2; ;1;20;970000;2;1;04;1,4;27;33,7079120023222
5424089;1;3;1;80;27;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;27;33,7079120023222
5424089;1;4;1;80;27;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;27;33,7079120023222
5424091;1;2;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;27;33,7079120023222
