DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;AREA;CLASE;MES;DPTO;fex_c_2011
5421528;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;272,645607582633
5421528;1;4;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;272,645607582633
5421531;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;361,363120401325
5421531;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;361,363120401325
5421531;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;361,363120401325
5421532;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;484,911339652933
5421532;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;484,911339652933
5421532;2;1;2;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;484,911339652933
5421532;2;2;2;90;2; ;1;25;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;484,911339652933
5421536;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;411,729597453217
5421536;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;411,729597453217
5421536;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;411,729597453217
5421537;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;558,539611194494
5421537;1;2;1;90;2; ;1;30;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;558,539611194494
5421537;1;6;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;558,539611194494
5421537;1;7;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;558,539611194494
5421537;1;8;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;558,539611194494
5421537;1;9;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;558,539611194494
5421540;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;349,781499665842
5421540;1;2;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;349,781499665842
5421555;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;206,442302436424
5421555;1;2;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;206,442302436424
5421555;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;206,442302436424
5421555;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;206,442302436424
5421555;1;5;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;206,442302436424
5421555;1;7;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;206,442302436424
5421558;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;209,542502375628
5421558;1;2;1;90;2; ;1;40;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;209,542502375628
5421558;2;1;2;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;209,542502375628
5421558;2;2;2;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;209,542502375628
5421558;2;3;2;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;209,542502375628
5421558;2;4;2;90;2; ;1;24;1;20;2; ;1;40;2; ;2; ;2; ;2; ;2; ;54;1;04;54;209,542502375628
5421559;1;1;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;429,97167497054
5421559;1;2;1;90;2; ;1;46;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;429,97167497054
5421563;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;470,800258907268
5421563;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;470,800258907268
5421563;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;470,800258907268
5421564;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;335,748712789638
5421564;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;335,748712789638
5421570;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;54;1;04;54;324,167092054155
5421572;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;116,19308256529
5421573;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;164,141424427197
5421574;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;121,923154491056
5421574;1;2;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;121,923154491056
5421574;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;121,923154491056
5421575;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;112,817292494641
5421576;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;137,950017173869
5421576;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;137,950017173869
5421577;1;1;1;90;1;24;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;137,950017173869
5421577;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;137,950017173869
5421579;1;1;1;90;2; ;1;18;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;162,387542024428
5421579;1;3;1;90;2; ;1;12;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;162,387542024428
5421586;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;164,141424427197
5421587;1;1;1;90;2; ;1;26;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;152,658726454955
5421587;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;152,658726454955
5421587;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;152,658726454955
5421587;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;152,658726454955
5421589;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;109,144857237796
5421589;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;109,144857237796
5421594;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;164,141424427197
5421595;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;164,141424427197
5421609;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;108,604855941593
5421609;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;108,604855941593
5421609;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;108,604855941593
5421619;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;1;8;2; ;2; ;2; ;63;1;04;63;135,336264491124
5421629;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;131,565614161555
5421629;1;2;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;131,565614161555
5421630;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;6;2; ;2; ;63;1;04;63;101,556630614099
5421630;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;101,556630614099
5421630;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;101,556630614099
5421630;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;101,556630614099
5421641;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;109,144857237796
5421641;1;2;1;90;2; ;1;26;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;109,144857237796
5421666;1;1;1;90;2; ;1;32;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;132,347169889198
5421666;1;2;1;90;2; ;1;18;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;132,347169889198
5421668;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;134,257681396633
5421668;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;134,257681396633
5421668;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;134,257681396633
5421668;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;134,257681396633
5421668;1;6;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;134,257681396633
5421669;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;167,990389309099
5421669;1;2;1;90;2; ;1;32;2; ;1;48;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;167,990389309099
5421678;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;111,933720047684
5421678;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;111,933720047684
5421678;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;111,933720047684
5421682;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;134,57422710322
5421682;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;134,57422710322
5421684;1;1;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;90,0016753119615
5421684;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;90,0016753119615
5421686;1;1;1;90;2; ;1;22;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;116,19308256529
5421692;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;100,89280829892
5421692;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;100,89280829892
5421692;1;3;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;100,89280829892
5421692;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;100,89280829892
5421692;1;5;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63;1;04;63;100,89280829892
5421699;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;315,411909987554
5421699;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;315,411909987554
5421699;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;315,411909987554
5421699;1;4;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;315,411909987554
5421699;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;315,411909987554
5421699;1;6;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;315,411909987554
5421700;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;376,866347595023
5421703;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;304,737821494098
5421704;1;1;1;90;2; ;1;7;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;304,737821494098
5421705;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;376,866347595023
5421706;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;376,866347595023
5421707;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;376,866347595023
5421708;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;458,536702002578
5421708;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;458,536702002578
5421708;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;458,536702002578
5421709;1;1;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;308,037630433594
5421710;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;425,004416630225
5421710;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;425,004416630225
5421710;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;425,004416630225
5421710;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;425,004416630225
5421711;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;344,550807267348
5421711;1;2;1;90;2; ;1;26;2; ;2; ;1;30;2; ;2; ;2; ;2; ;2; ;66;1;04;66;344,550807267348
5421711;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;344,550807267348
5421712;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;301,413807866367
5421712;1;2;1;90;2; ;1;54;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;301,413807866367
5421712;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;301,413807866367
5421714;1;1;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;342,248985070144
5421714;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;342,248985070144
5421714;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;342,248985070144
5421714;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;342,248985070144
5421715;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;308,037630433594
5421716;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;437,924401887005
5421716;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;437,924401887005
5421716;1;3;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;437,924401887005
5421717;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;234,763747010527
5421717;1;2;1;90;2; ;1;39;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;234,763747010527
5421717;1;3;1;90;2; ;1;38;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;234,763747010527
5421718;1;1;1;90;2; ;1;7;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;751,578243572693
5421718;1;2;1;90;2; ;1;30;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;751,578243572693
5421719;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;275,722090105919
5421719;1;2;1;90;2; ;1;24;2; ;2; ;1;60;2; ;2; ;2; ;2; ;2; ;66;1;04;66;275,722090105919
5421719;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;275,722090105919
5421720;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;346,650224506552
5421720;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;346,650224506552
5421720;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;346,650224506552
5421721;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;388,562627519007
5421721;1;2;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;388,562627519007
5421721;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;388,562627519007
5421721;1;4;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;388,562627519007
5421721;1;5;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;388,562627519007
5421722;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;401,351835939364
5421722;1;2;1;90;2; ;1;38;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;401,351835939364
5421722;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;401,351835939364
5421722;1;6;1;90;2; ;1;12;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;401,351835939364
5421723;1;1;1;90;2; ;1;28;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;586,252668494249
5421723;1;4;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;586,252668494249
5421724;1;1;1;90;2; ;1;25;2; ;1;60;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;390,793061993675
5421725;1;1;1;90;2; ;1;4;2; ;1;30;2; ;2; ;2; ;2; ;2; ;1;10;66;1;04;66;340,173772519175
5421725;1;2;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;6;66;1;04;66;340,173772519175
5421726;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;308,037630433594
5421727;1;1;1;90;2; ;1;1;2; ;1;6;2; ;2; ;2; ;1;16;2; ;2; ;66;1;04;66;579,913461152728
5421727;1;2;1;90;2; ;1;16;2; ;1;16;2; ;2; ;2; ;1;4;2; ;2; ;66;1;04;66;579,913461152728
5421727;1;5;1;90;2; ;1;4;2; ;1;6;2; ;2; ;2; ;1;4;2; ;2; ;66;1;04;66;579,913461152728
5421729;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;308,037630433594
5421730;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;343,473581458671
5421730;1;2;1;90;2; ;1;48;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;343,473581458671
5421731;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;305,815047302775
5421731;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;305,815047302775
5421732;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;309,114856242271
5421732;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;309,114856242271
5421733;1;1;1;90;2; ;1;4;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;66;1;04;66;311,158041130996
5421733;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;311,158041130996
5421733;1;3;1;90;2; ;1;38;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;311,158041130996
5421733;1;4;1;90;2; ;1;4;2; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;66;1;04;66;311,158041130996
5421734;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;343,473581458671
5421734;1;2;1;90;2; ;1;20;1;2;2; ;2; ;1;20;2; ;2; ;2; ;1;10;66;1;04;66;343,473581458671
5421735;1;1;1;90;2; ;1;7;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;442,325641323413
5421735;1;2;1;90;2; ;1;24;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;442,325641323413
5421736;1;1;1;90;2; ;1;26;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;308,037630433594
5421737;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;411,225072811423
5421738;1;1;1;90;2; ;1;28;2; ;2; ;1;30;2; ;2; ;2; ;2; ;2; ;66;1;04;66;273,4995069751
5421738;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;273,4995069751
5421738;1;3;1;90;2; ;1;4;2; ;2; ;1;12;2; ;2; ;2; ;2; ;2; ;66;1;04;66;273,4995069751
5421738;1;4;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;273,4995069751
5421739;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;482,083592718514
5421739;1;2;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;482,083592718514
5421740;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;14;66;1;04;66;340,173772519175
5421740;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;340,173772519175
5421741;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;559,439798099894
5421741;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;559,439798099894
5421742;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;344,550807267348
5421742;1;2;1;90;2; ;1;34;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;344,550807267348
5421742;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;344,550807267348
5421743;1;1;1;90;2; ;1;39;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;204,670789813671
5421743;1;2;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;204,670789813671
5421743;1;3;1;90;2; ;1;38;2; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;66;1;04;66;204,670789813671
5421743;1;4;1;90;2; ;1;38;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;204,670789813671
5421744;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;412,3022986201
5421744;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;412,3022986201
5421745;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;20;66;1;04;66;411,225072811423
5421746;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;300,33658205769
5421746;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;300,33658205769
5421747;1;1;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;308,037630433594
5421748;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;10;66;1;04;66;341,250998327852
5421748;1;2;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;341,250998327852
5421748;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;341,250998327852
5421750;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;417,442887490322
5421750;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;417,442887490322
5421750;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;417,442887490322
5421750;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;66;1;04;66;417,442887490322
