DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;clase;MES;DPTO;ORDEN;AREA;fex_c_2011
2433290;1;5;4;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;7;1;2;4;3;1;1;1;1;1;3;2;1;01;1;06;17;1;17;123,116485535056
2433292;1;3;2;1;1;1;1;1;4;3; ; ; ; ;260000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;1;1;2;2; ;3;1;2;4;3;1;2;1;1;1;3;2;1;01;1;06;17;1;17;191,46780394373
2433293;1;5;3;1;1;1;1;1;3;1; ; ;100000000;450000; ;1;1;1;1;1;1;2;2;2;1;1;2;1;1;1;1;1;1;1;1;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;4;2;1;01;1;06;17;1;17;165,9545298686
2433294;1;4;2;1;1;1;1;1;4;3; ; ; ; ;600000;1;2;1;1;1;2;2;2;2;1;2;2;1;2;2;1;1;1;1;1;1;1;2;2;2; ;4;1;1;1;4;1;2;1;1;1;4;2;1;01;1;06;17;1;17;209,744575085648
2433295;1;4;2;1;1;1;1;1;1;1; ; ;90000000;600000; ;1;1;1;1;2;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;2;1;1;2;2; ;2;1;1;1;4;1;2;1;1;1;4;2;1;01;1;06;17;1;17;158,047217392308
2433296;1;5;3;1;1;1;1;1;3;4; ; ; ;700000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;1;2;2; ;5;1;1;1;4;1;1;1;1;1;4;2;1;01;1;06;17;1;17;161,641618868138
2433297;1;4;3;1;1;1;1;1;4;4; ; ; ;150000; ;2;2;1;2;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;2;1;2;1;2;1;1;1;3;2;1;01;1;06;17;1;17;158,757141531718
2433298;1;2;2;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;3;1;2;4;6;1;2;1;1;1;3;2;1;01;1;06;17;1;17;185,72586514741
2433299;1;3;2;1;2;1;1;1;3;3; ; ; ; ;120000;1;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;1;4;2;1;1;1;1;1;1;2;1;01;1;06;17;1;17;381,475719423033
2433301;1;2;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;5;1;2;4;6;1;2;1;1;1;3;2;1;01;1;06;17;1;17;194,168219111437
2433302;1;2;2;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;3;1;2;4;4;1;1;1;1;1;3;2;1;01;1;06;17;1;17;190,737859711516
2433303;1;6;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;1;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;4;2;1;01;1;06;17;1;17;165,540526752911
2433305;1;6;3;1;1;1;1;1;3;4; ; ; ;700000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;4;2;1;01;1;06;17;1;17;219,544316591074
2433306;1;6;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;7;1;1;1;1;1;4;2;1;01;1;06;17;1;17;181,944888958499
2433307;1;4;2;1;1;1;1;1;3;3; ; ; ; ;240000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;2;1;01;1;06;17;1;17;210,353480945814
2433308;1;3;2;1;1;1;1;1;3;3; ; ; ; ;370000;2;1;1;2;2;1;2;2;2;2;2;2;1;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;5;2;1;01;1;06;17;1;17;165,540526752911
2433309;1;2;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;5;1;2;1;2;1;1;1;1;1;2;2;1;01;1;06;17;1;17;214,479034801849
2433310;1;3;2;1;1;1;1;1;4;3; ; ; ; ;160000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;2;2;1;01;1;06;17;1;17;174,747500621617
2433311;1;3;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;1;2;1;01;1;06;17;1;17;162,524170468679
2433312;1;4;2;1;1;1;1;1;3;2; ;36000;25000000;160000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;2;2;1;01;1;06;17;1;17;181,409847470763
2433313;1;3;2;1;1;1;1;1;4;2; ;32500;18000000;150000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;1;1;1;2;2;1;01;1;06;17;1;17;165,9545298686
2433314;1;4;1;1;1;1;1;6; ;3; ; ; ; ;280000;1;1;1;2;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;1;06;17;1;17;162,524170468679
2433315;1;5;2;1;1;1;1;1;3;1; ; ;80000000;350000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;2;1;01;1;06;17;1;17;158,047217392308
2433316;1;3;2;1;1;1;1;1;3;2; ;170000;40000000;300000; ;1;1;1;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;1;06;17;1;17;221,909890663204
2433318;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;2;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;5;2;1;01;1;06;17;1;17;169,068585621962
2433319;1;3;2;1;1;1;1;1;4;2; ;160000;30000000;120000; ;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;4;1;1;1;2;1;2;1;1;1;1;2;1;01;1;06;17;1;17;165,540526752911
2433320;1;4;3;1;1;1;1;1;3;2; ;248000;70000000;300000; ;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;4;2;2; ;5;1;2;1;3;1;1;1;1;1;3;2;1;01;1;06;17;1;17;149,550167663012
2433322;1;3;2;1;1;1;1;1;3;3; ; ; ; ;440000;2;1;1;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;5;2;1;01;1;06;17;1;17;197,400206560662
2433323;1;4;1;1;1;1;1;6; ;3; ; ; ; ;520000;2;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;5;2;1;01;1;06;17;1;17;168,45657308561
2433325;1;2;1;1;1;1;1;1;3;1; ; ;25000000;350000; ;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;7;1;1;1;1;1;3;2;1;01;1;06;17;1;17;175,000988238894
2433326;1;5;3;1;1;1;1;1;3;1; ; ;75000000;400000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;1;06;17;1;17;131,078493776616
2433327;1;4;2;1;1;1;1;1;4;3; ; ; ; ;240000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;06;17;1;17;197,400206560662
2433329;1;5;3;1;1;1;1;1;3;1; ; ;25000000;150000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;2;2;1;01;1;06;17;1;17;152,114814775376
2433330;1;1;1;1;1;1;1;1;3;1; ; ;30000000;100000; ;1;1;1;1;1;1;1;2;2;1;1;1;2;2;1;1;1;1;1;2;1;1;3;2;2; ;5;1;1;1;3;1;1;1;1;1;2;2;1;01;1;06;17;1;17;170,848592736844
2433331;1;2;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;2;1;3;1;1;1;1;1;2;2;1;01;1;06;17;1;17;219,681493186568
2433332;1;3;2;1;1;1;1;1;3;2; ;40000;25000000;150000; ;2;2;1;2;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;6;1;1;1;2;1;1;1;1;1;2;2;1;01;1;06;17;1;17;143,496726674033
2433333;1;3;2;1;1;1;1;1;3;3; ; ; ; ;160000;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;2;1;01;1;06;17;1;17;219,681493186568
2433334;1;3;2;1;1;1;1;1;4;1; ; ;25000000;130000; ;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;1;4;2;2; ;4;1;1;1;4;1;2;1;1;1;2;2;1;01;1;06;17;1;17;175,477444853831
2433335;1;3;2;1;1;1;1;1;4;1; ; ;30000000;150000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;2;1;1;1;2;2;1;01;1;06;17;1;17;224,883951571286
2433337;1;5;2;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;1;1;2;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;2;1;1;1;1;1;2;2;1;01;1;06;17;1;17;156,591767851747
2433338;1;5;4;1;1;1;1;1;3;1; ; ;60000000;300000; ;1;1;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;3;2;2; ;7;1;2;1;4;1;1;1;1;1;2;2;1;01;1;06;17;1;17;229,051800803472
2433339;1;4;3;1;1;1;1;1;3;3; ; ; ; ;220000;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;2;2;1;01;1;06;17;1;17;148,699185058751
2433340;1;3;1;1;1;1;1;1;4;3; ; ; ; ;250000;2;1;1;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;06;17;1;17;162,524170468679
2433341;1;3;1;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;5;2;1;01;1;06;17;1;17;163,444578521504
2433342;1;3;2;1;1;1;1;1;4;3; ; ; ; ;320000;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;2;4;3;1;2;1;1;1;3;2;1;01;1;06;17;1;17;152,466213995711
2433343;1;4;2;1;1;1;1;1;4;1; ; ;60000000;400000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;4;3;1;2;1;1;1;3;2;1;01;1;06;17;1;17;158,047217392308
2433344;1;5;3;1;1;1;1;1;3;4; ; ; ;700000; ;1;1;1;1;1;2;1;2;2;1;2;2;1;2;2;1;1;1;1;1;1;1;2;2;2; ;3;1;1;1;5;1;1;1;1;1;4;2;1;01;1;06;17;1;17;164,634636249453
2433346;1;4;2;1;1;1;1;1;3;1; ; ;20000000;150000; ;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;6;1;1;1;1;1;2;2;1;01;1;06;17;1;17;153,613268019799
2433347;1;4;3;1;1;1;1;1;3;2; ;150000;20000000;150000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;1;2;1;1;4;1;1;1;6;1;1;1;1;1;2;2;1;01;1;06;17;1;17;200,416562844894
2433348;1;4;1;1;1;1;1;1;4;3; ; ; ; ;150000;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;1;3;1;1;2;1;4;1;2;1;1;1;2;2;1;01;1;06;17;1;17;163,444578521504
2433349;1;2;1;1;2;1;1;1;3;1; ; ;35000000;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;1;1;1;1;2;2;1;01;1;06;17;1;17;255,665318310203
2433349;2;1;1;1;2;1;1;1;3;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;4;2; ; ; ; ; ; ; ; ; ; ;1;01;1;06;17;1;17;255,665318310203
2433349;3;1;1;1;2;1;1;1;3;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;3;3; ; ; ; ; ; ; ; ; ; ;1;01;1;06;17;1;17;255,665318310203
2433350;1;3;1;1;1;1;1;1;3;3; ; ; ; ;120000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;2;2;1;01;1;06;17;1;17;175,000988238894
2433351;1;3;2;1;1;1;1;1;3;3; ; ; ; ;160000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;1;1;4;1;1;1;4;1;1;1;1;1;2;2;1;01;1;06;17;1;17;165,419488380864
2433353;1;5;3;1;1;1;1;1;3;1; ; ;60000000;350000; ;1;1;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;2;1;1;3;2;1;1;4;1;2;1;4;1;1;1;1;1;2;2;1;01;1;06;17;1;17;179,759495185724
2433354;1;4;2;1;1;1;1;1;3;4; ; ; ;250000; ;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;1;2;1;2;2;2; ;6;1;2;1;4;1;1;1;1;1;2;2;1;01;1;06;17;1;17;193,563752175137
2433355;1;3;2;1;1;1;1;1;3;1; ; ;100000000;400000; ;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;1;06;17;1;17;146,53381137878
2433356;1;3;2;1;1;1;1;1;4;3; ; ; ; ;70000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;2;1;3;1;2;1;1;1;2;2;1;01;1;06;17;1;17;181,944888958499
2433357;1;6;2;1;1;1;1;1;4;1; ; ;120000000;800000; ;1;1;1;1;1;2;1;2;2;2;2;2;1;1;2;1;1;1;1;1;2;1;1;2;2; ;3;1;1;1;7;1;2;1;1;1;5;2;1;01;1;06;17;1;17;148,567306110938
2433359;1;3;2;1;1;1;1;1;3;3; ; ; ; ;280000;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;1;06;17;1;17;209,744575085648
2433360;1;2;1;1;1;1;1;1;3;3; ; ; ; ;290000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;2;1;01;1;06;17;1;17;175,000988238894
2433361;1;4;3;1;1;1;1;1;3;3; ; ; ; ;560000;2;1;1;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;2;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;4;2;1;01;1;06;17;1;17;226,343840035713
2433362;1;4;3;1;1;1;1;1;3;4; ; ; ;250000; ;1;1;1;1;2;1;1;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;6;1;1;1;1;1;3;2;1;01;1;06;17;1;17;178,017344523127
2433363;1;6;3;1;1;1;1;1;3;1; ; ;60000000;250000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;6;1;1;1;1;1;3;2;1;01;1;06;17;1;17;142,634903494006
2433364;1;3;1;1;1;1;1;1;3;1; ; ;40000000;250000; ;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;6;1;1;1;1;1;3;2;1;01;1;06;17;1;17;163,97962000924
2433365;1;3;2;1;1;1;1;1;3;1; ; ;20000000;120000; ;1;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;2;2;1;01;1;06;17;1;17;191,46780394373
2433366;1;5;4;1;1;1;1;1;3;1; ; ;30000000;200000; ;1;2;1;1;1;2;2;2;1;1;2;1;2;2;2;2;1;1;1;2;2;1;5;2;2; ;5;1;1;1;2;1;1;1;1;1;1;2;1;01;1;06;18;1;18;63,0763594451361
2433367;1;5;2;1;1;1;1;1;3;1; ; ;20000000;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;1;2;1;01;1;06;18;1;18;54,9761506447485
2433368;1;3;2;1;1;1;1;1;3;4; ; ; ;120000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;2;1;2;1;1;1;1;1;1;2;1;01;1;06;18;1;18;41,5455038644526
2433370;1;3;1;1;1;1;1;6; ;3; ; ; ; ;450000;1;2;1;1;1;1;2;1;1;1;2;1;2;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;06;18;1;18;69,8886086965541
2433371;1;3;2;1;1;1;1;1;4;3; ; ; ; ;500000;2;2;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;3;2;1;01;1;06;18;1;18;64,981671570309
2433372;1;5;4;1;1;1;1;1;5;1; ; ;5000000;150000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;3;2;2; ;10;1;1;5;1;1;2;1;1;1;1;2;1;01;1;06;18;1;18;62,3272634713038
2433373;1;2;1;1;1;1;1;1;4;1; ; ;10000000;200000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;2;1;2;1;1;1;1;2;1;01;1;06;18;1;18;52,0961059989
2433374;1;3;1;1;1;1;1;1;4;4; ; ; ;130000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;1;1;2;2; ;2;1;2;1;2;1;2;1;1;1;1;2;1;01;1;06;18;1;18;65,2846296262648
2433375;1;3;2;1;1;1;1;1;4;1; ; ;7000000;80000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;1;1;1;1;2;1;01;1;06;18;1;18;64,981671570309
2433377;1;3;2;1;1;1;1;1;3;4; ; ; ;150000; ;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;1;1;1;1;1;2;1;01;1;06;18;1;18;52,9822536517287
2433378;1;5;3;1;1;1;1;1;3;1; ; ;60000000;500000; ;1;2;1;2;1;1;2;2;1;2;2;2;1;1;1;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;1;2;1;01;1;06;18;1;18;99,1132787188096
2433379;1;3;1;1;1;1;1;1;4;1; ; ;40000000;300000; ;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;1;2;1;01;1;06;18;1;18;67,5917536475785
2433380;1;4;1;1;1;1;1;6; ;3; ; ; ; ;480000;2;2;1;1;2;1;2;2;1;1;2;1;2;2;1;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;1;2;1;01;1;06;18;1;18;79,8941296221145
2433381;1;4;1;1;1;1;1;6; ;3; ; ; ; ;350000;2;2;1;2;1;2;2;2;1;2;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;2;1;1;1;1;2;2;01;1;06;18;1;18;79,8941296221145
2433382;1;5;2;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;1;2;2;01;1;06;18;1;18;67,0466724386915
2433383;1;2;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;2;1;2;1;1;1;1;2;1;01;1;06;18;1;18;52,0961059989
2433384;1;4;3;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;1;2;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;1;1;1;1;1;2;2;01;1;06;18;1;18;59,2875300822457
2433385;1;4;2;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;1;2;1;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;1;1;1;1;2;2;01;1;06;18;1;18;68,7984462787801
2433386;1;2;1;3;2;1;1;1;3;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;2;1;1;1;2;1;01;1;06;18;1;18;69,3435274876671
2433387;1;3;1;1;1;1;1;1;4;1; ; ;60000000;500000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;4;2;1;01;1;06;18;1;18;72,9810714831099
2433388;1;3;2;1;1;1;1;1;4;4; ; ; ;400000; ;2;2;1;2;2;1;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;3;2;1;01;1;06;18;1;18;78,4834222259677
2433389;1;3;2;1;1;1;1;1;4;1; ; ;60000000;500000; ;1;2;1;2;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;3;2;1;01;1;06;18;1;18;71,3030310758553
2433390;1;4;3;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;1;1;1;1;2;1;01;1;06;18;1;18;54,4310694358615
2433391;1;4;2;1;1;1;1;1;4;1; ; ;15000000;150000; ;1;2;1;2;2;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;1;1;1;1;2;1;01;1;06;18;1;18;54,9761506447485
2433392;1;1;1;1;1;1;1;1;4;1; ; ;4500000;70000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;1;5;2;1;2;1;1;1;1;2;1;01;1;06;18;1;18;32,199240986718
2433393;1;2;1;1;1;1;1;1;4;1; ; ;7000000;100000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;3;1;1;1;2;1;2;1;1;1;1;2;1;01;1;06;18;1;18;74,6739654675755
2433394;1;4;3;1;1;1;1;1;4;3; ; ; ; ;400000;2;2;1;1;2;1;2;2;1;1;2;2;1;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;2;1;1;1;1;2;1;01;1;06;18;1;18;57,041151513131
2433395;1;4;2;1;1;1;1;1;4;4; ; ; ;300000; ;2;2;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;1;2;1;01;1;06;18;1;18;57,586232722018
2433396;1;5;3;1;1;1;1;1;4;1; ; ;60000000;350000; ;2;2;1;2;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;1;2;2; ;2;2; ;6;1;2;1;4;1;2;1;1;1;1;2;1;01;1;06;18;1;18;92,7834101766779
2433398;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;1;2;2;1;2;2;2;1;1;1;1;2;2;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;2;1;1;1;1;2;1;01;1;06;18;1;18;77,9383410170807
2433399;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;1;1;2;1;2;1;4;1;2;1;1;1;1;2;1;01;1;06;18;1;18;51,551024790013
2433400;1;4;1;1;1;1;1;1;4;3; ; ; ; ;125000;2;2;1;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;1;2;1;01;1;06;18;1;18;54,3929610478756
2433401;1;4;2;1;1;1;1;1;4;4; ; ; ;300000; ;1;2;1;2;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;1;2;1;01;1;06;18;1;18;69,8886086965541
2433402;1;5;2;1;1;1;1;1;3;1; ; ;60000000;300000; ;1;2;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;1;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;1;2;2;01;1;06;18;1;18;67,2785266192845
2433403;1;2;1;1;1;1;1;4;4;4; ; ; ;150000; ;2;2;1;1;2;2;2;1;1;2;2;1;2;2;2;2;2;1;1;2;2;1;2;2;2; ;2;1;2;1;2;1;2;1;1;1;1;2;1;01;1;06;18;1;18;65,2846296262648
