"DIRECTORIO","SECUENCIA_P","P5000","P5010","P5020","P5030","P5040","P5050","P5070","P5080","P5090","P5090S1","P5100","P5110","P5130","P5140","P5210S1","P5210S2","P5210S3","P5210S4","P5210S5","P5210S6","P5210S7","P5210S8","P5210S9","P5210S10","P5210S11","P5210S14","P5210S15","P5210S16","P5210S17","P5210S18","P5210S19","P5210S20","P5210S21","P5210S22","P5210S24","P5220","P5220S1","P6008","P6007","P6007S1","HOGAR","P4000","P4010","P4020","P4030S1","P4030S1A1","P4030S2","P4030S3","P4030S4","P4030S4A1","P4030S5","P4040","REGIS","clase","MES","DPTO","fex_c_2011","AREA"
4496079,1,6,5,1,1,1,1,1,3,1,"",1.79769313486232e+308,300000000,1200000,1.79769313486232e+308,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,6,2,1.79769313486232e+308,1,1,1,4,1,5,1,1,1,3,1,1,"01","1","12","19",118.032027018623,"19"
4496080,1,3,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,250000,2,2,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,1,1,2,2,1,2,3,2,1.79769313486232e+308,1,1,1,2,1,2,1,1,1,3,1,1,"01","1","12","20",221.418312987588,"20"
4496081,1,4,3,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,750000,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,2,1,2,5,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,3,1,1,"01","1","12","20",242.868604626678,"20"
4496082,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,500000,1.79769313486232e+308,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,2,4,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,3,1,1,"01","1","12","20",190.537152843882,"20"
4496083,1,3,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,350000,2,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1,2,3,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,3,1,1,"01","1","12","20",191.0921821203,"20"
4496084,1,1,1,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,400000,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,2,3,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,3,1,2,"01","1","12","20",201.59678975063,"20"
4496085,1,2,1,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,300000,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,1.79769313486232e+308,1,1,1,2,1,2,1,1,1,3,1,1,"01","1","12","20",242.051402936035,"20"
4496086,1,6,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,600000,1.79769313486232e+308,1,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,5,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,3,1,1,"01","1","12","20",128.030779752574,"20"
4496087,1,4,3,1,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,450000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,3,3,1,1,1,1,1,2,1,2,1,1,1,3,1,1,"01","1","12","20",184.026382671692,"20"
4496088,1,2,1,1,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,100000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,4,2,1.79769313486232e+308,1,1,8,1,1,1,1,1,1,3,1,1,"01","1","12","20",190.537152843882,"20"
4496089,1,1,1,1,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,300000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,4,1,1,1,2,1,2,1,2,1,1,1,3,1,1,"01","1","12","20",169.982693449836,"20"
4496090,1,2,1,1,1,1,1,1,4,4,"",1.79769313486232e+308,1.79769313486232e+308,300000,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,4,2,1.79769313486232e+308,1,1,1,2,1,1,2,1,1,3,1,1,"01","1","12","20",215.447973787607,"20"
4496091,1,3,1,1,1,1,1,1,3,1,"",1.79769313486232e+308,99,99,1.79769313486232e+308,2,2,2,1,1,1,1,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,1.79769313486232e+308,3,2,1.79769313486232e+308,1,1,1,2,1,1,1,1,1,3,1,1,"01","1","12","20",208.054644319435,"20"
4496092,1,4,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,98,1.79769313486232e+308,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,3,1,1,"01","1","12","20",164.76269121912,"20"
4496093,1,2,1,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,250000,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2,3,2,1.79769313486232e+308,1,2,1,2,1,2,1,1,1,3,1,1,"01","1","12","20",217.503106083848,"20"
4496094,1,4,3,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,580000,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,2,2,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,3,1,1,"01","1","12","20",145.826529786111,"20"
4496095,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,400000,1.79769313486232e+308,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,8,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,3,1,1,"01","1","12","20",214.091848240794,"20"
4496096,1,1,1,1,1,1,1,6,1.79769313486232e+308,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,200000,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,1,2,1,2,2,1,1,1,2,1.79769313486232e+308,1,3,1,2,1,2,2,1,1,3,1,1,"01","1","12","20",240.63273297858,"20"
4496097,1,3,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,650000,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,6,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,3,1,1,"01","1","12","20",98.6703899391324,"20"
4496098,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,450000,1.79769313486232e+308,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1.79769313486232e+308,1,1,1,2,1,3,1,1,1,3,1,2,"01","1","12","20",164.76269121912,"20"
4496099,1,4,1,1,1,1,1,1,3,1,"",1.79769313486232e+308,99,99,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1.79769313486232e+308,1,2,1,4,1,6,1,1,1,6,1,1,"01","1","12","20",121.470738118804,"20"
4496100,1,5,2,1,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,1000000,1.79769313486232e+308,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,6,1,1,1,6,1,1,"01","1","12","20",209.018636677785,"20"
4496101,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,99,800000,1.79769313486232e+308,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,2,1,2,2,1.79769313486232e+308,2,2,1.79769313486232e+308,1,1,1,4,1,4,1,1,1,3,1,1,"01","1","12","20",145.826529786111,"20"
4496102,1,3,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1200000,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,6,1,1,1,6,1,1,"01","1","12","20",145.826529786111,"20"
4496103,1,3,2,1,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,350000,1.79769313486232e+308,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,3,1,1,1,1,1,2,1,1,1,1,1,3,1,1,"01","1","12","20",191.0921821203,"20"
4496104,1,3,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,200000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,2,2,1.79769313486232e+308,1,2,1,2,1,1,1,1,1,3,1,1,"01","1","12","20",145.826529786111,"20"
4496105,1,2,1,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,300000,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,3,2,1.79769313486232e+308,1,2,1,2,1,1,1,1,1,3,1,1,"01","1","12","20",217.503106083848,"20"
4496106,1,3,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,80000000,400000,1.79769313486232e+308,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,6,2,1.79769313486232e+308,1,1,1,2,1,1,1,1,1,3,1,1,"01","1","12","20",190.866839165701,"20"
4496107,1,1,1,1,1,1,1,6,1.79769313486232e+308,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,200000,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,1.79769313486232e+308,1,3,1,2,1,2,2,1,1,3,1,1,"01","1","12","20",257.513762115347,"20"
4496108,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,60000000,300000,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,1,5,9,2,1.79769313486232e+308,1,1,1,4,1,1,1,1,1,3,1,1,"01","1","12","23",203.303310973217,"23"
4496109,1,3,1,2,1,1,1,1,3,1,"",1.79769313486232e+308,100000000,200000,1.79769313486232e+308,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,3,2,1.79769313486232e+308,1,1,1,2,1,1,1,2,1,3,1,1,"01","1","12","23",114.791487163976,"23"
4496110,1,3,2,2,1,1,1,3,3,1,"",1.79769313486232e+308,98,200000,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,4,4,2,1.79769313486232e+308,1,1,1,2,1,1,1,2,1,3,1,1,"01","1","12","23",193.880422847462,"23"
4496111,1,3,2,2,1,1,1,3,3,1,"",1.79769313486232e+308,35000000,200000,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,3,3,2,1.79769313486232e+308,1,1,1,2,1,1,1,2,1,3,1,1,"01","1","12","23",158.343852832996,"23"
4496112,1,3,2,2,1,1,1,1,3,1,"",1.79769313486232e+308,30000000,200000,1.79769313486232e+308,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,2,1,3,1,1,"01","1","12","23",140.540624010857,"23"
4496113,1,3,2,2,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,250000,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,3,3,2,1.79769313486232e+308,1,1,1,2,1,1,1,2,1,3,1,1,"01","1","12","23",158.343852832996,"23"
4496114,1,3,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,90000000,600000,1.79769313486232e+308,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,2,1,2,1,2,4,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,3,1,1,"01","1","12","23",168.756492358048,"23"
4496115,1,4,2,1,1,1,5,1,4,4,"",1.79769313486232e+308,1.79769313486232e+308,98,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,1.79769313486232e+308,2,2,1.79769313486232e+308,1,2,1,4,1,3,2,1,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496117,1,4,3,2,1,1,5,1,4,4,"",1.79769313486232e+308,1.79769313486232e+308,300000,1.79769313486232e+308,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,1,3,3,1,1,1,2,1,4,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496118,1,4,3,2,1,1,5,1,3,1,"",1.79769313486232e+308,99,40000,1.79769313486232e+308,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,4,3,1,1,1,2,1,2,1,1,1,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496119,1,2,2,2,1,1,5,3,1,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,350000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1.79769313486232e+308,1,2,1,4,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496120,1,4,3,3,1,1,5,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,450000,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,3,3,2,1.79769313486232e+308,1,1,1,4,1,1,1,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496121,1,3,2,6,1.79769313486232e+308,1,5,4,4,1,"",1.79769313486232e+308,98,200000,1.79769313486232e+308,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1.79769313486232e+308,5,2,1.79769313486232e+308,1,1,5,3,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",164.190757855829,"27"
4496122,1,4,2,3,1,1,5,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,140000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1.79769313486232e+308,4,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496123,1,7,5,2,1,1,5,1,4,4,"",1.79769313486232e+308,1.79769313486232e+308,600000,1.79769313486232e+308,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,2,2,1,3,5,2,1.79769313486232e+308,1,2,1,4,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",59.3990703218908,"27"
4496124,1,3,2,3,1,1,5,3,4,1,"",1.79769313486232e+308,99,100000,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,4,2,1.79769313486232e+308,1,1,5,3,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496125,1,5,4,2,1,1,5,1,4,1,"",1.79769313486232e+308,99,600000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,2,1,4,5,2,1.79769313486232e+308,1,1,1,4,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496126,1,3,2,3,1,1,5,3,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,300000,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,4,2,1.79769313486232e+308,1,2,1,2,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496127,1,2,1,3,1,1,5,1,4,1,"",1.79769313486232e+308,98,98,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496128,1,2,1,3,1,1,5,3,4,1,"",1.79769313486232e+308,98,250000,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1.79769313486232e+308,3,2,1.79769313486232e+308,1,2,1,4,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",98.1308104942299,"27"
4496129,1,4,2,3,1,1,5,1,1,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,100000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,6,2,1.79769313486232e+308,1,2,1,2,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496130,1,5,1,3,1,1,5,3,4,1,"",1.79769313486232e+308,98,250000,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1.79769313486232e+308,2,2,1.79769313486232e+308,1,2,1,4,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496131,1,4,3,3,1,1,5,3,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,280000,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,4,2,1.79769313486232e+308,1,2,1,2,1,1,2,2,1,3,1,2,"01","1","12","27",33.508317929761,"27"
4496132,1,4,2,2,1,1,5,1,4,1,"",1.79769313486232e+308,98,98,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1.79769313486232e+308,2,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496133,1,2,1,3,1,1,5,1,4,1,"",1.79769313486232e+308,98,98,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",87.2749834813275,"27"
4496134,1,5,2,3,1,1,5,1,4,4,"",1.79769313486232e+308,1.79769313486232e+308,98,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1.79769313486232e+308,2,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496135,1,5,3,3,1,1,5,1,4,1,"",1.79769313486232e+308,98,300000,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,1.79769313486232e+308,4,1,3,1,1,1,4,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",164.190757855829,"27"
4496136,1,5,4,3,1,1,5,3,4,5,"",1.79769313486232e+308,1.79769313486232e+308,200000,1.79769313486232e+308,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,3,5,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496137,1,2,1,6,1.79769313486232e+308,1,5,1,4,5,"",1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1.79769313486232e+308,1,1,5,3,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",164.190757855829,"27"
4496138,1,4,3,3,1,1,5,3,4,1,"",1.79769313486232e+308,98,300000,1.79769313486232e+308,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,5,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",164.190757855829,"27"
4496139,1,4,3,3,1,1,5,1,4,4,"",1.79769313486232e+308,1.79769313486232e+308,98,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,6,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",122.054041975684,"27"
4496140,1,5,3,2,1,1,5,3,4,5,"",1.79769313486232e+308,1.79769313486232e+308,250000,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,3,4,1,3,1,1,1,2,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",73.4721379889374,"27"
4496141,1,3,2,2,1,1,5,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,200000,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496142,1,4,1,3,1,1,5,1,3,1,"",1.79769313486232e+308,99,400000,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1.79769313486232e+308,1,2,1,4,1,1,1,2,1,3,1,2,"01","1","12","27",33.508317929761,"27"
4496143,1,4,1,3,1,1,5,1,3,1,"",1.79769313486232e+308,99,200000,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,1,1,2,1,3,1,2,"01","1","12","27",33.508317929761,"27"
4496144,1,4,3,3,1,1,5,3,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,300000,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,2,2,1,2,4,2,1.79769313486232e+308,1,1,1,4,1,2,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496145,1,6,5,3,1,1,5,1,4,1,"",1.79769313486232e+308,98,98,1.79769313486232e+308,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,6,2,1.79769313486232e+308,1,1,1,4,1,2,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496146,1,5,2,1,1,1,5,3,4,1,"",1.79769313486232e+308,98,700000,1.79769313486232e+308,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,2,2,1,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496147,1,5,3,2,1,1,5,1,4,4,"",1.79769313486232e+308,1.79769313486232e+308,98,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496149,1,1,1,1,1,1,5,6,1.79769313486232e+308,1,"",1.79769313486232e+308,98,300000,1.79769313486232e+308,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,2,1.79769313486232e+308,1,2,1,2,1,2,2,1,1,3,2,1.79769313486232e+308,"01","1","12","27",87.2749834813275,"27"
4496150,1,3,2,3,1,1,5,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,300000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1.79769313486232e+308,2,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",164.190757855829,"27"
4496151,1,3,2,2,1,1,5,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,300000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1.79769313486232e+308,3,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496152,1,6,5,3,1,1,5,1,3,1,"",1.79769313486232e+308,99,400000,1.79769313486232e+308,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,4,7,2,1.79769313486232e+308,1,2,1,4,1,1,1,2,1,3,1,2,"01","1","12","27",33.508317929761,"27"
4496153,1,3,2,2,1,1,5,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,200000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1.79769313486232e+308,3,2,1.79769313486232e+308,1,1,1,4,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496154,1,3,2,3,1,1,5,1,4,1,"",1.79769313486232e+308,99,200000,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,3,2,1.79769313486232e+308,1,1,5,2,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496155,1,3,2,3,1,1,5,1,4,4,"",1.79769313486232e+308,1.79769313486232e+308,98,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1.79769313486232e+308,4,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",33.508317929761,"27"
4496156,1,4,1,3,1,1,5,1,4,4,"",1.79769313486232e+308,1.79769313486232e+308,98,1.79769313486232e+308,2,1,2,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1,1,1,4,1,2,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",124.633042021286,"27"
4496157,1,3,1,3,1,1,5,1,4,4,"",1.79769313486232e+308,1.79769313486232e+308,98,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,1,3,2,1.79769313486232e+308,"01","1","12","27",124.633042021286,"27"
4496158,1,4,3,1,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,300000,1.79769313486232e+308,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,5,2,1.79769313486232e+308,1,1,1,2,1,1,1,1,1,3,1,1,"01","1","12","41",206.949605459009,"41"
4496159,1,2,1,1,2,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,200000,1.79769313486232e+308,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,3,2,1.79769313486232e+308,1,2,5,1,1,1,1,1,1,3,1,1,"01","1","12","41",157.585065186722,"41"
4496160,1,3,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,450000,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,3,2,1.79769313486232e+308,1,1,1,4,1,1,1,1,1,3,1,1,"01","1","12","41",163.358947465855,"41"
